"m11104","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Almost never or never","2011","Thuringia","Part Time","124","0.47770666766788","0.416637862678387","0.538775472657373"
"Almost never or never","2011","Thuringia","Not Working","266","0.695757584638373","0.651331469499847","0.7401836997769"
"Several times a year","2011","Schleswig-Holstein","Full Time","76","0.250651219634422","0.204380095130858","0.296922344137986"
"Several times a year","2011","Schleswig-Holstein","Part Time","56","0.146563057648539","0.105858122280223","0.187267993016854"
"Several times a year","2011","Schleswig-Holstein","Not Working","40","0.0980188960797094","0.0670446971527006","0.128993095006718"
"Several times a year","2011","Hamburg","Full Time","23","","",""
"Several times a year","2011","Hamburg","Part Time","19","","",""
"Several times a year","2011","Hamburg","Not Working","10","","",""
"Several times a year","2011","Lower Saxony","Full Time","168","0.171112064368305","0.146802853818804","0.195421274917806"
"Several times a year","2011","Lower Saxony","Part Time","125","0.162543013463732","0.136398366489786","0.188687660437677"
"Several times a year","2011","Lower Saxony","Not Working","111","0.104961590528565","0.0855222090135825","0.124400972043548"
"Several times a year","2011","Bremen","Full Time","9","","",""
"Several times a year","2011","Bremen","Part Time","13","","",""
"Several times a year","2011","Bremen","Not Working","10","","",""
"Several times a year","2011","North Rhine-Westphalia","Full Time","395","0.203077528558815","0.185654562677998","0.220500494439631"
"Several times a year","2011","North Rhine-Westphalia","Part Time","266","0.189024683216954","0.169577045204074","0.208472321229833"
"Several times a year","2011","North Rhine-Westphalia","Not Working","219","0.101319241109754","0.0884895172299725","0.114148964989536"
"Several times a year","2011","Hesse","Full Time","147","0.192963912313689","0.16472148726787","0.221206337359508"
"Several times a year","2011","Hesse","Part Time","115","0.219517158330001","0.185743655931759","0.253290660728243"
"Several times a year","2011","Hesse","Not Working","68","0.0817767026489199","0.0604969132150489","0.103056492082791"
"Several times a year","2011","Rhineland-Palatinate,Saarland","Full Time","124","0.208280245260711","0.175895580727246","0.240664909794176"
"Several times a year","2011","Rhineland-Palatinate,Saarland","Part Time","75","0.201441399986945","0.163443992384082","0.239438807589808"
"Several times a year","2011","Rhineland-Palatinate,Saarland","Not Working","50","0.0844907365697255","0.0617580853741572","0.107223387765294"
"Several times a year","2011","Baden-Württemberg","Full Time","258","0.184576392191194","0.164283485710278","0.20486929867211"
"Several times a year","2011","Baden-Württemberg","Part Time","167","0.17426894189426","0.150543098783774","0.197994785004745"
"Several times a year","2011","Baden-Württemberg","Not Working","113","0.0852007463150797","0.0690722072851951","0.101329285344964"
"Several times a year","2011","Bavaria","Full Time","365","0.222802333522295","0.203009641837711","0.242595025206879"
"Several times a year","2011","Bavaria","Part Time","221","0.183125799863216","0.161812279638751","0.204439320087681"
"Several times a year","2011","Bavaria","Not Working","178","0.117035618583367","0.100557598628255","0.133513638538478"
"Several times a year","2011","Berlin","Full Time","80","0.195642377521444","0.155545530337118","0.23573922470577"
"Several times a year","2011","Berlin","Part Time","42","0.160449789567904","0.116092691077622","0.204806888058186"
"Several times a year","2011","Berlin","Not Working","49","0.129081274306281","0.0952360144996387","0.162926534112923"
"Several times a year","2011","Brandenburg","Full Time","101","0.242242680627672","0.201605407737479","0.282879953517865"
"Several times a year","2011","Brandenburg","Part Time","53","0.20939699090452","0.159061341040762","0.259732640768278"
"Several times a year","2011","Brandenburg","Not Working","66","0.14640232958425","0.114374628339146","0.178430030829355"
"Several times a year","2011","Mecklenburg-Western Pomerania","Full Time","49","0.196047586106945","0.147030923061324","0.245064249152566"
"Several times a year","2011","Mecklenburg-Western Pomerania","Part Time","24","","",""
"Several times a year","2011","Mecklenburg-Western Pomerania","Not Working","24","","",""
"Several times a year","2011","Saxony","Full Time","169","0.276636926214301","0.244384743269608","0.308889109158993"
"Several times a year","2011","Saxony","Part Time","90","0.181522525017245","0.145424814010213","0.217620236024278"
"Several times a year","2011","Saxony","Not Working","82","0.115169927205985","0.0908524465107761","0.139487407901194"
"Several times a year","2011","Saxony-Anhalt","Full Time","90","0.219885097121972","0.180133255938847","0.259636938305097"
"Several times a year","2011","Saxony-Anhalt","Part Time","39","0.149127537898713","0.104883008978945","0.19337206681848"
"Several times a year","2011","Saxony-Anhalt","Not Working","39","0.092844000820254","0.0654771938162148","0.120210807824293"
"Several times a year","2011","Thuringia","Full Time","85","0.158622307292925","0.12444849268926","0.192796121896591"
"Several times a year","2011","Thuringia","Part Time","50","0.173186948492235","0.126922991969148","0.219450905015323"
"Several times a year","2011","Thuringia","Not Working","43","0.0914155930866738","0.0635869351090867","0.119244251064261"
"At least once a month","2011","Schleswig-Holstein","Full Time","21","","",""
"At least once a month","2011","Schleswig-Holstein","Part Time","17","","",""
"At least once a month","2011","Schleswig-Holstein","Not Working","5","","",""
"At least once a month","2011","Hamburg","Full Time","14","","",""
"At least once a month","2011","Hamburg","Part Time","11","","",""
"At least once a month","2011","Hamburg","Not Working","3","","",""
"At least once a month","2011","Lower Saxony","Full Time","72","0.0880408842828481","0.069750934508594","0.106330834057102"
"At least once a month","2011","Lower Saxony","Part Time","59","0.076202784548838","0.0574013443140465","0.0950042247836296"
"At least once a month","2011","Lower Saxony","Not Working","37","0.0507895813828251","0.0368639475933218","0.0647152151723284"
"At least once a month","2011","Bremen","Full Time","8","","",""
"At least once a month","2011","Bremen","Part Time","8","","",""
"At least once a month","2011","Bremen","Not Working","5","","",""
"At least once a month","2011","North Rhine-Westphalia","Full Time","149","0.0764507379118471","0.064942628333798","0.0879588474898962"
"At least once a month","2011","North Rhine-Westphalia","Part Time","82","0.0593840810164197","0.0476447062557781","0.0711234557770613"
"At least once a month","2011","North Rhine-Westphalia","Not Working","67","0.0322257220210468","0.0247171562447431","0.0397342877973504"
"At least once a month","2011","Hesse","Full Time","62","0.0702766365028977","0.0519830096818664","0.0885702633239289"
"At least once a month","2011","Hesse","Part Time","38","0.0541811684814641","0.0357102561839155","0.0726520807790127"
"At least once a month","2011","Hesse","Not Working","32","0.0528700578713018","0.0354925277105935","0.0702475880320101"
"At least once a month","2011","Rhineland-Palatinate,Saarland","Full Time","40","0.0726320218674475","0.0519344339283786","0.0933296098065163"
"At least once a month","2011","Rhineland-Palatinate,Saarland","Part Time","25","","",""
"At least once a month","2011","Rhineland-Palatinate,Saarland","Not Working","16","","",""
"At least once a month","2011","Baden-Württemberg","Full Time","141","0.0909511448670995","0.0759106462410141","0.105991643493185"
"At least once a month","2011","Baden-Württemberg","Part Time","82","0.0664541482795567","0.0508758067089404","0.0820324898501729"
"At least once a month","2011","Baden-Württemberg","Not Working","52","0.0373572217924228","0.0264017699745078","0.0483126736103377"
"At least once a month","2011","Bavaria","Full Time","153","0.10206758225235","0.0876681626509244","0.116467001853775"
"At least once a month","2011","Bavaria","Part Time","102","0.080212432447584","0.0652443061468659","0.095180558748302"
"At least once a month","2011","Bavaria","Not Working","71","0.040415229507039","0.0303206414053039","0.0505098176087741"
"At least once a month","2011","Berlin","Full Time","45","0.116276077313179","0.0838751335492573","0.1486770210771"
"At least once a month","2011","Berlin","Part Time","19","","",""
"At least once a month","2011","Berlin","Not Working","11","","",""
"At least once a month","2011","Brandenburg","Full Time","28","","",""
"At least once a month","2011","Brandenburg","Part Time","16","","",""
"At least once a month","2011","Brandenburg","Not Working","15","","",""
"At least once a month","2011","Mecklenburg-Western Pomerania","Full Time","25","","",""
"At least once a month","2011","Mecklenburg-Western Pomerania","Part Time","10","","",""
"At least once a month","2011","Mecklenburg-Western Pomerania","Not Working","8","","",""
"At least once a month","2011","Saxony","Full Time","66","0.0673574348957943","0.0492866815520253","0.0854281882395634"
"At least once a month","2011","Saxony","Part Time","28","","",""
"At least once a month","2011","Saxony","Not Working","27","","",""
"At least once a month","2011","Saxony-Anhalt","Full Time","36","0.106347658172999","0.0767587917055597","0.135936524640437"
"At least once a month","2011","Saxony-Anhalt","Part Time","15","","",""
"At least once a month","2011","Saxony-Anhalt","Not Working","15","","",""
"At least once a month","2011","Thuringia","Full Time","48","0.113924097566612","0.084203393575807","0.143644801557417"
"At least once a month","2011","Thuringia","Part Time","17","","",""
"At least once a month","2011","Thuringia","Not Working","14","","",""
"At lease once a week","2011","Schleswig-Holstein","Full Time","134","0.389257972988321","0.337200773343325","0.441315172633316"
"At lease once a week","2011","Schleswig-Holstein","Part Time","118","0.516152778685059","0.458636291649217","0.573669265720901"
"At lease once a week","2011","Schleswig-Holstein","Not Working","127","0.388921335167136","0.338137452163971","0.439705218170302"
"At lease once a week","2011","Hamburg","Full Time","64","0.292384850823695","0.219349864657049","0.36541983699034"
"At lease once a week","2011","Hamburg","Part Time","52","0.418544341514489","0.331362794063887","0.505725888965091"
"At lease once a week","2011","Hamburg","Not Working","60","0.383388528732493","0.307575315374839","0.459201742090146"
"At lease once a week","2011","Lower Saxony","Full Time","375","0.442143761952817","0.410086566254323","0.47420095765131"
"At lease once a week","2011","Lower Saxony","Part Time","335","0.44985449216873","0.414601808025724","0.485107176311736"
"At lease once a week","2011","Lower Saxony","Not Working","309","0.296138732626624","0.267182800796025","0.325094664457222"
"At lease once a week","2011","Bremen","Full Time","22","","",""
"At lease once a week","2011","Bremen","Part Time","14","","",""
"At lease once a week","2011","Bremen","Not Working","21","","",""
"At lease once a week","2011","North Rhine-Westphalia","Full Time","858","0.42139433399165","0.400008863870676","0.442779804112624"
"At lease once a week","2011","North Rhine-Westphalia","Part Time","665","0.432147797133749","0.407541991225895","0.456753603041603"
"At lease once a week","2011","North Rhine-Westphalia","Not Working","627","0.272903549836909","0.2539640184851","0.291843081188718"
"At lease once a week","2011","Hesse","Full Time","344","0.477102856491814","0.441356514799462","0.512849198184167"
"At lease once a week","2011","Hesse","Part Time","246","0.452382018905328","0.411770269139574","0.492993768671082"
"At lease once a week","2011","Hesse","Not Working","223","0.31434528614482","0.278292852683429","0.350397719606211"
"At lease once a week","2011","Rhineland-Palatinate,Saarland","Full Time","233","0.374444182692087","0.335846947240907","0.413041418143267"
"At lease once a week","2011","Rhineland-Palatinate,Saarland","Part Time","165","0.365390411462415","0.319770115903468","0.411010707021362"
"At lease once a week","2011","Rhineland-Palatinate,Saarland","Not Working","168","0.280433353322449","0.243716579551615","0.317150127093284"
"At lease once a week","2011","Baden-Württemberg","Full Time","600","0.453276050415668","0.427236710370304","0.479315390461032"
"At lease once a week","2011","Baden-Württemberg","Part Time","427","0.462130071287452","0.43094741598158","0.493312726593324"
"At lease once a week","2011","Baden-Württemberg","Not Working","411","0.341045603585288","0.313658611464989","0.368432595705588"
"At lease once a week","2011","Bavaria","Full Time","725","0.43202735854903","0.408466094773761","0.455588622324299"
"At lease once a week","2011","Bavaria","Part Time","548","0.382537536272815","0.355755404825955","0.409319667719676"
"At lease once a week","2011","Bavaria","Not Working","478","0.287392220889545","0.264194934275453","0.310589507503636"
"At lease once a week","2011","Berlin","Full Time","157","0.437007977628126","0.386871944162364","0.487144011093889"
"At lease once a week","2011","Berlin","Part Time","115","0.483528516179942","0.423133036284961","0.543923996074923"
"At lease once a week","2011","Berlin","Not Working","133","0.297632410219197","0.251479429114145","0.343785391324249"
"At lease once a week","2011","Brandenburg","Full Time","141","0.382689361915818","0.336588480486021","0.428790243345614"
"At lease once a week","2011","Brandenburg","Part Time","57","0.229383166040875","0.177370244618628","0.281396087463121"
"At lease once a week","2011","Brandenburg","Not Working","97","0.207855146070317","0.171092407344228","0.244617884796407"
"At lease once a week","2011","Mecklenburg-Western Pomerania","Full Time","91","0.341067089873562","0.28253576861019","0.399598411136934"
"At lease once a week","2011","Mecklenburg-Western Pomerania","Part Time","46","0.301640374717731","0.227445531560863","0.375835217874599"
"At lease once a week","2011","Mecklenburg-Western Pomerania","Not Working","51","0.215363514463333","0.165682491333703","0.265044537592962"
"At lease once a week","2011","Saxony","Full Time","255","0.342697347987955","0.308478614138112","0.376916081837797"
"At lease once a week","2011","Saxony","Part Time","131","0.348162588248072","0.303548530167317","0.392776646328827"
"At lease once a week","2011","Saxony","Not Working","186","0.298261407882061","0.263411205163453","0.333111610600668"
"At lease once a week","2011","Saxony-Anhalt","Full Time","127","0.285075598698634","0.241745453310657","0.32840574408661"
"At lease once a week","2011","Saxony-Anhalt","Part Time","67","0.305873544131325","0.248641576947528","0.363105511315122"
"At lease once a week","2011","Saxony-Anhalt","Not Working","84","0.193576562593273","0.15631902270127","0.230834102485275"
"At lease once a week","2011","Thuringia","Full Time","136","0.329978177328217","0.285993347656163","0.373963007000272"
"At lease once a week","2011","Thuringia","Part Time","66","0.286648434465863","0.231363331115118","0.341933537816607"
"At lease once a week","2011","Thuringia","Not Working","89","0.185617726861401","0.148075211790596","0.223160241932206"
"Almost never or never","2012","Schleswig-Holstein","Full Time","","","",""
"Almost never or never","2012","Schleswig-Holstein","Part Time","","","",""
"Almost never or never","2012","Schleswig-Holstein","Not Working","","","",""
"Almost never or never","2012","Hamburg","Full Time","","","",""
"Almost never or never","2012","Hamburg","Part Time","","","",""
"Almost never or never","2012","Hamburg","Not Working","","","",""
"Almost never or never","2012","Lower Saxony","Full Time","","","",""
"Almost never or never","2012","Lower Saxony","Part Time","","","",""
"Almost never or never","2012","Lower Saxony","Not Working","","","",""
"Almost never or never","2012","Bremen","Full Time","","","",""
"Almost never or never","2012","Bremen","Part Time","","","",""
"Almost never or never","2012","Bremen","Not Working","","","",""
"Almost never or never","2012","North Rhine-Westphalia","Full Time","","","",""
"Almost never or never","2012","North Rhine-Westphalia","Part Time","","","",""
"Almost never or never","2012","North Rhine-Westphalia","Not Working","","","",""
"Almost never or never","2012","Hesse","Full Time","","","",""
"Almost never or never","2012","Hesse","Part Time","","","",""
"Almost never or never","2012","Hesse","Not Working","","","",""
"Almost never or never","2012","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Almost never or never","2012","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Almost never or never","2012","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Almost never or never","2012","Baden-Württemberg","Full Time","","","",""
"Almost never or never","2012","Baden-Württemberg","Part Time","","","",""
"Almost never or never","2012","Baden-Württemberg","Not Working","","","",""
"Almost never or never","2012","Bavaria","Full Time","","","",""
"Almost never or never","2012","Bavaria","Part Time","","","",""
"Almost never or never","2012","Bavaria","Not Working","","","",""
"Almost never or never","2012","Berlin","Full Time","","","",""
"Almost never or never","2012","Berlin","Part Time","","","",""
"Almost never or never","2012","Berlin","Not Working","","","",""
"Almost never or never","2012","Brandenburg","Full Time","","","",""
"Almost never or never","2012","Brandenburg","Part Time","","","",""
"Almost never or never","2012","Brandenburg","Not Working","","","",""
"Almost never or never","2012","Mecklenburg-Western Pomerania","Full Time","","","",""
"Almost never or never","2012","Mecklenburg-Western Pomerania","Part Time","","","",""
"Almost never or never","2012","Mecklenburg-Western Pomerania","Not Working","","","",""
"Almost never or never","2012","Saxony","Full Time","","","",""
"Almost never or never","2012","Saxony","Part Time","","","",""
"Almost never or never","2012","Saxony","Not Working","","","",""
"Almost never or never","2012","Saxony-Anhalt","Full Time","","","",""
"Almost never or never","2012","Saxony-Anhalt","Part Time","","","",""
"Almost never or never","2012","Saxony-Anhalt","Not Working","","","",""
"Almost never or never","2012","Thuringia","Full Time","","","",""
"Almost never or never","2012","Thuringia","Part Time","","","",""
"Almost never or never","2012","Thuringia","Not Working","","","",""
"Several times a year","2012","Schleswig-Holstein","Full Time","","","",""
"Several times a year","2012","Schleswig-Holstein","Part Time","","","",""
"Several times a year","2012","Schleswig-Holstein","Not Working","","","",""
"Several times a year","2012","Hamburg","Full Time","","","",""
"Several times a year","2012","Hamburg","Part Time","","","",""
"Several times a year","2012","Hamburg","Not Working","","","",""
"Several times a year","2012","Lower Saxony","Full Time","","","",""
"Several times a year","2012","Lower Saxony","Part Time","","","",""
"Several times a year","2012","Lower Saxony","Not Working","","","",""
"Several times a year","2012","Bremen","Full Time","","","",""
"Several times a year","2012","Bremen","Part Time","","","",""
"Several times a year","2012","Bremen","Not Working","","","",""
"Several times a year","2012","North Rhine-Westphalia","Full Time","","","",""
"Several times a year","2012","North Rhine-Westphalia","Part Time","","","",""
"Several times a year","2012","North Rhine-Westphalia","Not Working","","","",""
"Several times a year","2012","Hesse","Full Time","","","",""
"Several times a year","2012","Hesse","Part Time","","","",""
"Several times a year","2012","Hesse","Not Working","","","",""
"Several times a year","2012","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Several times a year","2012","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Several times a year","2012","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Several times a year","2012","Baden-Württemberg","Full Time","","","",""
"Several times a year","2012","Baden-Württemberg","Part Time","","","",""
"Several times a year","2012","Baden-Württemberg","Not Working","","","",""
"Several times a year","2012","Bavaria","Full Time","","","",""
"Several times a year","2012","Bavaria","Part Time","","","",""
"Several times a year","2012","Bavaria","Not Working","","","",""
"Several times a year","2012","Berlin","Full Time","","","",""
"Several times a year","2012","Berlin","Part Time","","","",""
"Several times a year","2012","Berlin","Not Working","","","",""
"Several times a year","2012","Brandenburg","Full Time","","","",""
"Several times a year","2012","Brandenburg","Part Time","","","",""
"Several times a year","2012","Brandenburg","Not Working","","","",""
"Several times a year","2012","Mecklenburg-Western Pomerania","Full Time","","","",""
"Several times a year","2012","Mecklenburg-Western Pomerania","Part Time","","","",""
"Several times a year","2012","Mecklenburg-Western Pomerania","Not Working","","","",""
"Several times a year","2012","Saxony","Full Time","","","",""
"Several times a year","2012","Saxony","Part Time","","","",""
"Several times a year","2012","Saxony","Not Working","","","",""
"Several times a year","2012","Saxony-Anhalt","Full Time","","","",""
"Several times a year","2012","Saxony-Anhalt","Part Time","","","",""
"Several times a year","2012","Saxony-Anhalt","Not Working","","","",""
"Several times a year","2012","Thuringia","Full Time","","","",""
"Several times a year","2012","Thuringia","Part Time","","","",""
"Several times a year","2012","Thuringia","Not Working","","","",""
"At least once a month","2012","Schleswig-Holstein","Full Time","","","",""
"At least once a month","2012","Schleswig-Holstein","Part Time","","","",""
"At least once a month","2012","Schleswig-Holstein","Not Working","","","",""
"At least once a month","2012","Hamburg","Full Time","","","",""
"At least once a month","2012","Hamburg","Part Time","","","",""
"At least once a month","2012","Hamburg","Not Working","","","",""
"At least once a month","2012","Lower Saxony","Full Time","","","",""
"At least once a month","2012","Lower Saxony","Part Time","","","",""
"At least once a month","2012","Lower Saxony","Not Working","","","",""
"At least once a month","2012","Bremen","Full Time","","","",""
"At least once a month","2012","Bremen","Part Time","","","",""
"At least once a month","2012","Bremen","Not Working","","","",""
"At least once a month","2012","North Rhine-Westphalia","Full Time","","","",""
"At least once a month","2012","North Rhine-Westphalia","Part Time","","","",""
"At least once a month","2012","North Rhine-Westphalia","Not Working","","","",""
"At least once a month","2012","Hesse","Full Time","","","",""
"At least once a month","2012","Hesse","Part Time","","","",""
"At least once a month","2012","Hesse","Not Working","","","",""
"At least once a month","2012","Rhineland-Palatinate,Saarland","Full Time","","","",""
"At least once a month","2012","Rhineland-Palatinate,Saarland","Part Time","","","",""
"At least once a month","2012","Rhineland-Palatinate,Saarland","Not Working","","","",""
"At least once a month","2012","Baden-Württemberg","Full Time","","","",""
"At least once a month","2012","Baden-Württemberg","Part Time","","","",""
"At least once a month","2012","Baden-Württemberg","Not Working","","","",""
"At least once a month","2012","Bavaria","Full Time","","","",""
"At least once a month","2012","Bavaria","Part Time","","","",""
"At least once a month","2012","Bavaria","Not Working","","","",""
"At least once a month","2012","Berlin","Full Time","","","",""
"At least once a month","2012","Berlin","Part Time","","","",""
"At least once a month","2012","Berlin","Not Working","","","",""
"At least once a month","2012","Brandenburg","Full Time","","","",""
"At least once a month","2012","Brandenburg","Part Time","","","",""
"At least once a month","2012","Brandenburg","Not Working","","","",""
"At least once a month","2012","Mecklenburg-Western Pomerania","Full Time","","","",""
"At least once a month","2012","Mecklenburg-Western Pomerania","Part Time","","","",""
"At least once a month","2012","Mecklenburg-Western Pomerania","Not Working","","","",""
"At least once a month","2012","Saxony","Full Time","","","",""
"At least once a month","2012","Saxony","Part Time","","","",""
"At least once a month","2012","Saxony","Not Working","","","",""
"At least once a month","2012","Saxony-Anhalt","Full Time","","","",""
"At least once a month","2012","Saxony-Anhalt","Part Time","","","",""
"At least once a month","2012","Saxony-Anhalt","Not Working","","","",""
"At least once a month","2012","Thuringia","Full Time","","","",""
"At least once a month","2012","Thuringia","Part Time","","","",""
"At least once a month","2012","Thuringia","Not Working","","","",""
"At lease once a week","2012","Schleswig-Holstein","Full Time","","","",""
"At lease once a week","2012","Schleswig-Holstein","Part Time","","","",""
"At lease once a week","2012","Schleswig-Holstein","Not Working","","","",""
"At lease once a week","2012","Hamburg","Full Time","","","",""
"At lease once a week","2012","Hamburg","Part Time","","","",""
"At lease once a week","2012","Hamburg","Not Working","","","",""
"At lease once a week","2012","Lower Saxony","Full Time","","","",""
"At lease once a week","2012","Lower Saxony","Part Time","","","",""
"At lease once a week","2012","Lower Saxony","Not Working","","","",""
"At lease once a week","2012","Bremen","Full Time","","","",""
"At lease once a week","2012","Bremen","Part Time","","","",""
"At lease once a week","2012","Bremen","Not Working","","","",""
"At lease once a week","2012","North Rhine-Westphalia","Full Time","","","",""
"At lease once a week","2012","North Rhine-Westphalia","Part Time","","","",""
"At lease once a week","2012","North Rhine-Westphalia","Not Working","","","",""
"At lease once a week","2012","Hesse","Full Time","","","",""
"At lease once a week","2012","Hesse","Part Time","","","",""
"At lease once a week","2012","Hesse","Not Working","","","",""
"At lease once a week","2012","Rhineland-Palatinate,Saarland","Full Time","","","",""
"At lease once a week","2012","Rhineland-Palatinate,Saarland","Part Time","","","",""
"At lease once a week","2012","Rhineland-Palatinate,Saarland","Not Working","","","",""
"At lease once a week","2012","Baden-Württemberg","Full Time","","","",""
"At lease once a week","2012","Baden-Württemberg","Part Time","","","",""
"At lease once a week","2012","Baden-Württemberg","Not Working","","","",""
"At lease once a week","2012","Bavaria","Full Time","","","",""
"At lease once a week","2012","Bavaria","Part Time","","","",""
"At lease once a week","2012","Bavaria","Not Working","","","",""
"At lease once a week","2012","Berlin","Full Time","","","",""
"At lease once a week","2012","Berlin","Part Time","","","",""
"At lease once a week","2012","Berlin","Not Working","","","",""
"At lease once a week","2012","Brandenburg","Full Time","","","",""
"At lease once a week","2012","Brandenburg","Part Time","","","",""
"At lease once a week","2012","Brandenburg","Not Working","","","",""
"At lease once a week","2012","Mecklenburg-Western Pomerania","Full Time","","","",""
"At lease once a week","2012","Mecklenburg-Western Pomerania","Part Time","","","",""
"At lease once a week","2012","Mecklenburg-Western Pomerania","Not Working","","","",""
"At lease once a week","2012","Saxony","Full Time","","","",""
"At lease once a week","2012","Saxony","Part Time","","","",""
"At lease once a week","2012","Saxony","Not Working","","","",""
"At lease once a week","2012","Saxony-Anhalt","Full Time","","","",""
"At lease once a week","2012","Saxony-Anhalt","Part Time","","","",""
"At lease once a week","2012","Saxony-Anhalt","Not Working","","","",""
"At lease once a week","2012","Thuringia","Full Time","","","",""
"At lease once a week","2012","Thuringia","Part Time","","","",""
"At lease once a week","2012","Thuringia","Not Working","","","",""
"Almost never or never","2013","Schleswig-Holstein","Full Time","90","0.283919810323391","0.234439612512757","0.333400008134025"
"Almost never or never","2013","Schleswig-Holstein","Part Time","97","0.285607991056995","0.232794071176898","0.338421910937092"
"Almost never or never","2013","Schleswig-Holstein","Not Working","136","0.426985200690303","0.371198079587615","0.482772321792991"
"Almost never or never","2013","Hamburg","Full Time","45","0.223874225444063","0.158462757864304","0.289285693023821"
"Almost never or never","2013","Hamburg","Part Time","31","0.193355485124469","0.117086350370595","0.269624619878344"
"Almost never or never","2013","Hamburg","Not Working","59","0.513541351784444","0.431906140846084","0.595176562722805"
"Almost never or never","2013","Lower Saxony","Full Time","226","0.222479548235384","0.194650048159545","0.250309048311224"
"Almost never or never","2013","Lower Saxony","Part Time","194","0.225697245283722","0.195183255954152","0.256211234613292"
"Almost never or never","2013","Lower Saxony","Not Working","339","0.414863852993633","0.38218082911608","0.447546876871186"
"Almost never or never","2013","Bremen","Full Time","10","","",""
"Almost never or never","2013","Bremen","Part Time","18","","",""
"Almost never or never","2013","Bremen","Not Working","24","","",""
"Almost never or never","2013","North Rhine-Westphalia","Full Time","508","0.232566937075952","0.213284502249441","0.251849371902463"
"Almost never or never","2013","North Rhine-Westphalia","Part Time","443","0.282517521038605","0.259595530305036","0.305439511772173"
"Almost never or never","2013","North Rhine-Westphalia","Not Working","792","0.453047022623426","0.42988278992797","0.476211255318882"
"Almost never or never","2013","Hesse","Full Time","164","0.218315012634968","0.187469203542686","0.24916082172725"
"Almost never or never","2013","Hesse","Part Time","114","0.223238771426984","0.186811653281458","0.25966588957251"
"Almost never or never","2013","Hesse","Not Working","236","0.436947745222864","0.396012476912875","0.477883013532852"
"Almost never or never","2013","Rhineland-Palatinate,Saarland","Full Time","166","0.278294314789142","0.240031667552147","0.316556962026137"
"Almost never or never","2013","Rhineland-Palatinate,Saarland","Part Time","119","0.288532476794351","0.242857631693725","0.334207321894977"
"Almost never or never","2013","Rhineland-Palatinate,Saarland","Not Working","241","0.484198012895546","0.440910152791924","0.527485872999167"
"Almost never or never","2013","Baden-Württemberg","Full Time","301","0.236767070726865","0.212755307742563","0.260778833711168"
"Almost never or never","2013","Baden-Württemberg","Part Time","222","0.240984904647859","0.212631024393399","0.269338784902319"
"Almost never or never","2013","Baden-Württemberg","Not Working","348","0.369728323576888","0.338703317658366","0.400753329495409"
"Almost never or never","2013","Bavaria","Full Time","377","0.233983727340166","0.21318078207235","0.254786672607983"
"Almost never or never","2013","Bavaria","Part Time","295","0.266187262521299","0.240884348304251","0.291490176738347"
"Almost never or never","2013","Bavaria","Not Working","473","0.43004438314197","0.402631815626273","0.457456950657667"
"Almost never or never","2013","Berlin","Full Time","77","0.22096283895569","0.177496528591249","0.264429149320132"
"Almost never or never","2013","Berlin","Part Time","87","0.29590713795469","0.243282167969074","0.348532107940306"
"Almost never or never","2013","Berlin","Not Working","140","0.379626051078446","0.32856519010161","0.430686912055282"
"Almost never or never","2013","Brandenburg","Full Time","103","0.278861964605043","0.232666679872887","0.325057249337198"
"Almost never or never","2013","Brandenburg","Part Time","84","0.359134187001324","0.298184491639022","0.420083882363626"
"Almost never or never","2013","Brandenburg","Not Working","211","0.488863379821381","0.441170437411818","0.536556322230943"
"Almost never or never","2013","Mecklenburg-Western Pomerania","Full Time","80","0.321367748550065","0.261145010940071","0.381590486160059"
"Almost never or never","2013","Mecklenburg-Western Pomerania","Part Time","48","0.347934957407594","0.264766755906206","0.431103158908983"
"Almost never or never","2013","Mecklenburg-Western Pomerania","Not Working","129","0.470502065846586","0.40641313407787","0.534590997615302"
"Almost never or never","2013","Saxony","Full Time","176","0.225206495908907","0.193947899351413","0.2564650924664"
"Almost never or never","2013","Saxony","Part Time","149","0.285089773256818","0.241121728459291","0.329057818054344"
"Almost never or never","2013","Saxony","Not Working","283","0.43844395758396","0.399259726238187","0.477628188929733"
"Almost never or never","2013","Saxony-Anhalt","Full Time","119","0.282097299047104","0.236549781188509","0.3276448169057"
"Almost never or never","2013","Saxony-Anhalt","Part Time","95","0.349120498751782","0.287514621706298","0.410726375797267"
"Almost never or never","2013","Saxony-Anhalt","Not Working","200","0.581750197139287","0.530581998858452","0.632918395420122"
"Almost never or never","2013","Thuringia","Full Time","114","0.29886268288357","0.253255841498097","0.344469524269043"
"Almost never or never","2013","Thuringia","Part Time","97","0.451780644111157","0.389207792573676","0.514353495648639"
"Almost never or never","2013","Thuringia","Not Working","213","0.619088077635995","0.56926963327366","0.668906521998331"
"Several times a year","2013","Schleswig-Holstein","Full Time","52","0.128647830174422","0.0919068413208722","0.165388819027972"
"Several times a year","2013","Schleswig-Holstein","Part Time","34","0.137244642202514","0.0970112673800815","0.177478017024947"
"Several times a year","2013","Schleswig-Holstein","Not Working","24","","",""
"Several times a year","2013","Hamburg","Full Time","24","","",""
