"m11104","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","1990","Employed","general elemantary","318","0.253132329784055","0.230216655570851","0.276048003997258","4"
"At least once a month","1990","Not Employed","in school","16","","","","3"
"At least once a month","1990","Not Employed","inadequately","4","","","","3"
"At least once a month","1990","Not Employed","general elemantary","50","0.0358438939876007","0.0247619356239337","0.0469258523512677","3"
"At least once a month","1990","Not Employed","middle vocational","90","0.0616337304651831","0.0491209935110024","0.0741464674193638","3"
"At least once a month","1990","Not Employed","vocational + Abi","5","","","","3"
"At least once a month","1990","Not Employed","higher vocational","5","","","","3"
"At least once a month","1990","Not Employed","higher education","5","","","","3"
"At least once a month","1990","Employed","in school","1","","","","3"
"At least once a month","1990","Employed","inadequately","18","","","","3"
"At least once a month","1990","Employed","general elemantary","109","0.081858159113427","0.0674096552833844","0.0963066629434696","3"
"At least once a month","1990","Employed","middle vocational","345","0.113905808535333","0.102767071258943","0.125044545811722","3"
"At least once a month","1990","Employed","vocational + Abi","23","","","","3"
"At least once a month","1990","Employed","higher vocational","54","0.152103422922191","0.115756019445522","0.188450826398859","3"
"At least once a month","1990","Employed","higher education","67","0.121696433083146","0.0946667358478409","0.148726130318451","3"
"Several times a year","1990","Not Employed","general elemantary","110","0.0828583616365238","0.0664251813313088","0.0992915419417387","2"
"Several times a year","1990","Employed","vocational + Abi","47","0.229524994932382","0.172648514493353","0.286401475371412","2"
"Several times a year","1990","Employed","higher vocational","107","0.295438290471161","0.249261327471218","0.341615253471105","2"
"Several times a year","1990","Not Employed","middle vocational","215","0.140663008004335","0.122573423276628","0.158752592732042","2"
"Several times a year","1990","Not Employed","vocational + Abi","17","","","","2"
"Several times a year","1990","Employed","higher education","140","0.24353825035044","0.208052253432673","0.279024247268208","2"
"Several times a year","1990","Not Employed","inadequately","21","","","","2"
"Several times a year","1990","Not Employed","higher vocational","17","","","","2"
"Several times a year","1990","Employed","middle vocational","758","0.257978652157097","0.242638729677734","0.273318574636461","2"
"Several times a year","1990","Not Employed","in school","14","","","","2"
"Several times a year","1990","Not Employed","higher education","25","","","","2"
"Several times a year","1990","Employed","in school","1","","","","2"
"Several times a year","1990","Employed","inadequately","41","0.140642962048742","0.104928573393291","0.176357350704194","2"
"Several times a year","1990","Employed","general elemantary","260","0.21561151910546","0.19393754329664","0.237285494914281","2"
"Almost never or never","1991","Not Employed","in school","","","","","1"
"Almost never or never","1991","Not Employed","inadequately","","","","","1"
"Almost never or never","1991","Not Employed","general elemantary","","","","","1"
"Almost never or never","1991","Not Employed","middle vocational","","","","","1"
"Almost never or never","1991","Not Employed","vocational + Abi","","","","","1"
"Almost never or never","1991","Not Employed","higher vocational","","","","","1"
"Almost never or never","1991","Not Employed","higher education","","","","","1"
"Almost never or never","1991","Employed","in school","","","","","1"
"Almost never or never","1991","Employed","inadequately","","","","","1"
"Almost never or never","1991","Employed","general elemantary","","","","","1"
"Almost never or never","1991","Employed","middle vocational","","","","","1"
"Almost never or never","1991","Employed","vocational + Abi","","","","","1"
"Almost never or never","1991","Employed","higher vocational","","","","","1"
"Almost never or never","1991","Employed","higher education","","","","","1"
"At lease once a week","1991","Not Employed","general elemantary","","","","","4"
"At lease once a week","1991","Not Employed","middle vocational","","","","","4"
"At lease once a week","1991","Employed","vocational + Abi","","","","","4"
"At lease once a week","1991","Employed","higher vocational","","","","","4"
"At lease once a week","1991","Not Employed","inadequately","","","","","4"
"At lease once a week","1991","Employed","middle vocational","","","","","4"
"At lease once a week","1991","Employed","higher education","","","","","4"
"At lease once a week","1991","Not Employed","vocational + Abi","","","","","4"
"At lease once a week","1991","Not Employed","higher vocational","","","","","4"
"At lease once a week","1991","Not Employed","in school","","","","","4"
"At lease once a week","1991","Employed","in school","","","","","4"
"At lease once a week","1991","Employed","inadequately","","","","","4"
"At lease once a week","1991","Employed","general elemantary","","","","","4"
"At lease once a week","1991","Not Employed","higher education","","","","","4"
"At least once a month","1991","Not Employed","in school","","","","","3"
"At least once a month","1991","Not Employed","inadequately","","","","","3"
"At least once a month","1991","Not Employed","general elemantary","","","","","3"
"At least once a month","1991","Not Employed","middle vocational","","","","","3"
"At least once a month","1991","Not Employed","vocational + Abi","","","","","3"
"At least once a month","1991","Not Employed","higher vocational","","","","","3"
"At least once a month","1991","Not Employed","higher education","","","","","3"
"At least once a month","1991","Employed","in school","","","","","3"
"At least once a month","1991","Employed","inadequately","","","","","3"
"At least once a month","1991","Employed","general elemantary","","","","","3"
"At least once a month","1991","Employed","middle vocational","","","","","3"
"At least once a month","1991","Employed","vocational + Abi","","","","","3"
"At least once a month","1991","Employed","higher vocational","","","","","3"
"At least once a month","1991","Employed","higher education","","","","","3"
"Several times a year","1991","Employed","higher education","","","","","2"
"Several times a year","1991","Employed","higher vocational","","","","","2"
"Several times a year","1991","Employed","vocational + Abi","","","","","2"
"Several times a year","1991","Not Employed","general elemantary","","","","","2"
"Several times a year","1991","Not Employed","middle vocational","","","","","2"
"Several times a year","1991","Not Employed","vocational + Abi","","","","","2"
"Several times a year","1991","Not Employed","inadequately","","","","","2"
"Several times a year","1991","Not Employed","higher vocational","","","","","2"
"Several times a year","1991","Not Employed","in school","","","","","2"
"Several times a year","1991","Not Employed","higher education","","","","","2"
"Several times a year","1991","Employed","middle vocational","","","","","2"
"Several times a year","1991","Employed","in school","","","","","2"
"Several times a year","1991","Employed","inadequately","","","","","2"
"Several times a year","1991","Employed","general elemantary","","","","","2"
"Almost never or never","1992","Not Employed","in school","21","","","","1"
"Almost never or never","1992","Not Employed","inadequately","230","0.875468519747189","0.835937270735142","0.914999768759236","1"
"Almost never or never","1992","Not Employed","general elemantary","937","0.795231861687983","0.772879469770643","0.817584253605322","1"
"Almost never or never","1992","Not Employed","middle vocational","1318","0.718091196648958","0.697828267587137","0.738354125710778","1"
