"m11104","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"At least once a month","2011","Part Time","higher vocational","24","","",""
"At least once a month","2011","Part Time","higher education","123","0.0767127508843752","0.0634379920387596","0.0899875097299907"
"At least once a month","2011","Not Working","in school","22","","",""
"At least once a month","2011","Not Working","inadequately","6","","",""
"At least once a month","2011","Not Working","general elemantary","42","0.0223146716923071","0.0150952922472138","0.0295340511374004"
"At least once a month","2011","Not Working","middle vocational","183","0.0350254151703891","0.0299808069017251","0.0400700234390532"
"At least once a month","2011","Not Working","vocational + Abi","19","","",""
"At least once a month","2011","Not Working","higher vocational","16","","",""
"At least once a month","2011","Not Working","higher education","78","0.0493084765192741","0.0386055529720977","0.0600114000664505"
"At lease once a week","2011","Full Time","in school","1","","",""
"At lease once a week","2011","Full Time","inadequately","15","","",""
"At lease once a week","2011","Full Time","general elemantary","191","0.287722280247682","0.253392479213599","0.322052081281764"
"At lease once a week","2011","Full Time","middle vocational","1553","0.330626325565458","0.317400189515168","0.343852461615747"
"At lease once a week","2011","Full Time","vocational + Abi","360","0.488552210007607","0.453935325651302","0.523169094363912"
"At lease once a week","2011","Full Time","higher vocational","364","0.410959018946546","0.37892171175151","0.442996326141583"
"At lease once a week","2011","Full Time","higher education","1720","0.591747856940854","0.5744233480642","0.609072365817508"
"At lease once a week","2011","Part Time","in school","60","0.700210158348889","0.605023572992877","0.7953967437049"
"At lease once a week","2011","Part Time","inadequately","17","","",""
"At lease once a week","2011","Part Time","general elemantary","169","0.272825547620224","0.239298518770398","0.30635257647005"
"At lease once a week","2011","Part Time","middle vocational","1399","0.381934437592554","0.366753891138409","0.3971149840467"
"At lease once a week","2011","Part Time","vocational + Abi","324","0.442586893408488","0.406629850680264","0.478543936136713"
"At lease once a week","2011","Part Time","higher vocational","192","0.462293063460416","0.41533224570999","0.509253881210842"
"At lease once a week","2011","Part Time","higher education","835","0.551826188111542","0.527020639619688","0.576631736603395"
"At lease once a week","2011","Not Working","in school","259","0.639908771316123","0.591581331466909","0.688236211165337"
"At lease once a week","2011","Not Working","inadequately","22","","",""
"At lease once a week","2011","Not Working","general elemantary","268","0.17387541266001","0.155350894105468","0.192399931214552"
"At lease once a week","2011","Not Working","middle vocational","1427","0.275918585403839","0.263653741042639","0.28818342976504"
"At lease once a week","2011","Not Working","vocational + Abi","157","0.316123508935324","0.274132639035143","0.358114378835505"
"At lease once a week","2011","Not Working","higher vocational","160","0.30565323941977","0.26586569057236","0.345440788267179"
"At lease once a week","2011","Not Working","higher education","689","0.430050204506443","0.405576500652677","0.454523908360209"
"Almost never or never","2012","Full Time","in school","","","",""
"Almost never or never","2012","Full Time","inadequately","","","",""
"Almost never or never","2012","Full Time","general elemantary","","","",""
"Almost never or never","2012","Full Time","middle vocational","","","",""
"Almost never or never","2012","Full Time","vocational + Abi","","","",""
"Almost never or never","2012","Full Time","higher vocational","","","",""
"Almost never or never","2012","Full Time","higher education","","","",""
"Almost never or never","2012","Part Time","in school","","","",""
"Almost never or never","2012","Part Time","inadequately","","","",""
"Almost never or never","2012","Part Time","general elemantary","","","",""
"Almost never or never","2012","Part Time","middle vocational","","","",""
"Almost never or never","2012","Part Time","vocational + Abi","","","",""
"Almost never or never","2012","Part Time","higher vocational","","","",""
"Almost never or never","2012","Part Time","higher education","","","",""
"Almost never or never","2012","Not Working","in school","","","",""
"Almost never or never","2012","Not Working","inadequately","","","",""
"Almost never or never","2012","Not Working","general elemantary","","","",""
"Almost never or never","2012","Not Working","middle vocational","","","",""
"Almost never or never","2012","Not Working","vocational + Abi","","","",""
"Almost never or never","2012","Not Working","higher vocational","","","",""
"Almost never or never","2012","Not Working","higher education","","","",""
"Several times a year","2012","Full Time","in school","","","",""
"Several times a year","2012","Full Time","inadequately","","","",""
"Several times a year","2012","Full Time","general elemantary","","","",""
"Several times a year","2012","Full Time","middle vocational","","","",""
"Several times a year","2012","Full Time","vocational + Abi","","","",""
"Several times a year","2012","Full Time","higher vocational","","","",""
"Several times a year","2012","Full Time","higher education","","","",""
"Several times a year","2012","Part Time","in school","","","",""
"Several times a year","2012","Part Time","inadequately","","","",""
"Several times a year","2012","Part Time","general elemantary","","","",""
"Several times a year","2012","Part Time","middle vocational","","","",""
"Several times a year","2012","Part Time","vocational + Abi","","","",""
"Several times a year","2012","Part Time","higher vocational","","","",""
"Several times a year","2012","Part Time","higher education","","","",""
"Several times a year","2012","Not Working","in school","","","",""
"Several times a year","2012","Not Working","inadequately","","","",""
"Several times a year","2012","Not Working","general elemantary","","","",""
"Several times a year","2012","Not Working","middle vocational","","","",""
"Several times a year","2012","Not Working","vocational + Abi","","","",""
"Several times a year","2012","Not Working","higher vocational","","","",""
"Several times a year","2012","Not Working","higher education","","","",""
"At least once a month","2012","Full Time","in school","","","",""
"At least once a month","2012","Full Time","inadequately","","","",""
"At least once a month","2012","Full Time","general elemantary","","","",""
"At least once a month","2012","Full Time","middle vocational","","","",""
"At least once a month","2012","Full Time","vocational + Abi","","","",""
"At least once a month","2012","Full Time","higher vocational","","","",""
"At least once a month","2012","Full Time","higher education","","","",""
"At least once a month","2012","Part Time","in school","","","",""
"At least once a month","2012","Part Time","inadequately","","","",""
"At least once a month","2012","Part Time","general elemantary","","","",""
"At least once a month","2012","Part Time","middle vocational","","","",""
"At least once a month","2012","Part Time","vocational + Abi","","","",""
"At least once a month","2012","Part Time","higher vocational","","","",""
"At least once a month","2012","Part Time","higher education","","","",""
"At least once a month","2012","Not Working","in school","","","",""
"At least once a month","2012","Not Working","inadequately","","","",""
"At least once a month","2012","Not Working","general elemantary","","","",""
"At least once a month","2012","Not Working","middle vocational","","","",""
"At least once a month","2012","Not Working","vocational + Abi","","","",""
"At least once a month","2012","Not Working","higher vocational","","","",""
"At least once a month","2012","Not Working","higher education","","","",""
"At lease once a week","2012","Full Time","in school","","","",""
"At lease once a week","2012","Full Time","inadequately","","","",""
"At lease once a week","2012","Full Time","general elemantary","","","",""
"At lease once a week","2012","Full Time","middle vocational","","","",""
"At lease once a week","2012","Full Time","vocational + Abi","","","",""
"At lease once a week","2012","Full Time","higher vocational","","","",""
"At lease once a week","2012","Full Time","higher education","","","",""
"At lease once a week","2012","Part Time","in school","","","",""
"At lease once a week","2012","Part Time","inadequately","","","",""
"At lease once a week","2012","Part Time","general elemantary","","","",""
"At lease once a week","2012","Part Time","middle vocational","","","",""
"At lease once a week","2012","Part Time","vocational + Abi","","","",""
"At lease once a week","2012","Part Time","higher vocational","","","",""
"At lease once a week","2012","Part Time","higher education","","","",""
"At lease once a week","2012","Not Working","in school","","","",""
"At lease once a week","2012","Not Working","inadequately","","","",""
"At lease once a week","2012","Not Working","general elemantary","","","",""
"At lease once a week","2012","Not Working","middle vocational","","","",""
"At lease once a week","2012","Not Working","vocational + Abi","","","",""
"At lease once a week","2012","Not Working","higher vocational","","","",""
"At lease once a week","2012","Not Working","higher education","","","",""
"Almost never or never","2013","Full Time","in school","","","",""
"Almost never or never","2013","Full Time","inadequately","40","0.367688794029422","0.254733989754144","0.480643598304699"
"Almost never or never","2013","Full Time","general elemantary","245","0.360497214496671","0.321786915349058","0.399207513644284"
"Almost never or never","2013","Full Time","middle vocational","1482","0.30958181925366","0.29589488474227","0.32326875376505"
"Almost never or never","2013","Full Time","vocational + Abi","172","0.190052403095731","0.162231799063913","0.217873007127549"
"Almost never or never","2013","Full Time","higher vocational","190","0.182039739046872","0.155991191741768","0.208088286351976"
"Almost never or never","2013","Full Time","higher education","386","0.120638018910834","0.108682307503795","0.132593730317872"
"Almost never or never","2013","Part Time","in school","9","","",""
"Almost never or never","2013","Part Time","inadequately","44","0.500009374280907","0.388330061541378","0.611688687020435"
"Almost never or never","2013","Part Time","general elemantary","289","0.433193175840368","0.395041033781617","0.47134531789912"
"Almost never or never","2013","Part Time","middle vocational","1197","0.296658914443778","0.281743763417573","0.311574065469982"
"Almost never or never","2013","Part Time","vocational + Abi","167","0.232462171203164","0.200260871510973","0.264663470895354"
"Almost never or never","2013","Part Time","higher vocational","95","0.233524658607014","0.189760726721102","0.277288590492925"
"Almost never or never","2013","Part Time","higher education","252","0.157720219575538","0.139318291073023","0.176122148078052"
"Almost never or never","2013","Not Working","in school","41","0.0873960133466928","0.0576813820663579","0.117110644627028"
"Almost never or never","2013","Not Working","inadequately","130","0.712266779171302","0.646132262114264","0.77840129622834"
"Almost never or never","2013","Not Working","general elemantary","807","0.602198876185895","0.576119201730798","0.628278550640992"
"Almost never or never","2013","Not Working","middle vocational","2057","0.453475562344288","0.438787555563925","0.468163569124651"
"Almost never or never","2013","Not Working","vocational + Abi","150","0.422250652725865","0.370505584322797","0.473995721128933"
"Almost never or never","2013","Not Working","higher vocational","174","0.397819268505343","0.353663908864714","0.441974628145973"
"Almost never or never","2013","Not Working","higher education","404","0.268060041829725","0.245354693253028","0.290765390406422"
"Several times a year","2013","Full Time","in school","","","",""
"Several times a year","2013","Full Time","inadequately","9","","",""
"Several times a year","2013","Full Time","general elemantary","102","0.168290025884689","0.138127375929174","0.198452675840204"
"Several times a year","2013","Full Time","middle vocational","822","0.181993276446781","0.170570584511676","0.193415968381886"
"Several times a year","2013","Full Time","vocational + Abi","122","0.14199952298241","0.117248758415243","0.166750287549576"
"Several times a year","2013","Full Time","higher vocational","178","0.203883567201683","0.176687023823594","0.231080110579771"
"Several times a year","2013","Full Time","higher education","395","0.121331470494934","0.109346174918384","0.133316766071484"
"Several times a year","2013","Part Time","in school","8","","",""
"Several times a year","2013","Part Time","inadequately","7","","",""
"Several times a year","2013","Part Time","general elemantary","74","0.0999906464853967","0.0768932096716195","0.123088083299174"
"Several times a year","2013","Part Time","middle vocational","595","0.175969505989629","0.163535636369641","0.188403375609617"
"Several times a year","2013","Part Time","vocational + Abi","90","0.131272625099028","0.105528614841212","0.157016635356844"
"Several times a year","2013","Part Time","higher vocational","50","0.143454272297918","0.107193847575257","0.179714697020579"
"Several times a year","2013","Part Time","higher education","201","0.123844599773888","0.107213515168236","0.14047568437954"
"Several times a year","2013","Not Working","in school","20","","",""
"Several times a year","2013","Not Working","inadequately","17","","",""
"Several times a year","2013","Not Working","general elemantary","128","0.104309376702853","0.0880224222541492","0.120596331151557"
"Several times a year","2013","Not Working","middle vocational","505","0.115852603544342","0.106409899838885","0.125295307249799"
"Several times a year","2013","Not Working","vocational + Abi","51","0.103014342483877","0.0711682856575433","0.134860399310211"
"Several times a year","2013","Not Working","higher vocational","65","0.148787228291826","0.11668176183851","0.180892694745142"
"Several times a year","2013","Not Working","higher education","171","0.138190030029905","0.120500409475995","0.155879650583816"
"At least once a month","2013","Full Time","in school","","","",""
"At least once a month","2013","Full Time","inadequately","6","","",""
"At least once a month","2013","Full Time","general elemantary","21","","",""
"At least once a month","2013","Full Time","middle vocational","246","0.0565422803330621","0.0497045772763997","0.0633799833897245"
"At least once a month","2013","Full Time","vocational + Abi","50","0.0761079569071541","0.0573049607648495","0.0949109530494587"
"At least once a month","2013","Full Time","higher vocational","53","0.0798127705106274","0.0615187737489078","0.0981067672723469"
"At least once a month","2013","Full Time","higher education","211","0.0714446154912988","0.0619901247615869","0.0808991062210107"
"At least once a month","2013","Part Time","in school","4","","",""
"At least once a month","2013","Part Time","inadequately","4","","",""
"At least once a month","2013","Part Time","general elemantary","28","","",""
"At least once a month","2013","Part Time","middle vocational","166","0.0507131368680935","0.0435488175768861","0.0578774561593008"
"At least once a month","2013","Part Time","vocational + Abi","30","0.0723384789050339","0.0525903106477623","0.0920866471623054"
"At least once a month","2013","Part Time","higher vocational","18","","",""
"At least once a month","2013","Part Time","higher education","97","0.0726308415724597","0.0595276126877408","0.0857340704571787"
"At least once a month","2013","Not Working","in school","20","","",""
"At least once a month","2013","Not Working","inadequately","6","","",""
"At least once a month","2013","Not Working","general elemantary","46","0.0262431786817765","0.0177252761169317","0.0347610812466213"
"At least once a month","2013","Not Working","middle vocational","131","0.0337348227746571","0.0284079968094996","0.0390616487398147"
"At least once a month","2013","Not Working","vocational + Abi","13","","",""
"At least once a month","2013","Not Working","higher vocational","24","","",""
"At least once a month","2013","Not Working","higher education","53","0.0332504674730102","0.0240601552102949","0.0424407797357255"
"At lease once a week","2013","Full Time","in school","3","","",""
"At lease once a week","2013","Full Time","inadequately","15","","",""
"At lease once a week","2013","Full Time","general elemantary","223","0.429617431697155","0.389707735665476","0.469527127728834"
"At lease once a week","2013","Full Time","middle vocational","1833","0.451882623966497","0.437148919253439","0.466616328679555"
"At lease once a week","2013","Full Time","vocational + Abi","420","0.591840117014705","0.556988834064994","0.626691399964416"
"At lease once a week","2013","Full Time","higher vocational","422","0.534263923240818","0.500590895476887","0.56793695100475"
"At lease once a week","2013","Full Time","higher education","1859","0.686585895102933","0.669558187271094","0.703613602934772"
"At lease once a week","2013","Part Time","in school","73","0.888165296131131","0.824453571671065","0.951877020591196"
"At lease once a week","2013","Part Time","inadequately","22","","",""
"At lease once a week","2013","Part Time","general elemantary","257","0.439861314416113","0.401643464033498","0.478079164798729"
"At lease once a week","2013","Part Time","middle vocational","1645","0.4766584426985","0.460350010363512","0.492966875033488"
"At lease once a week","2013","Part Time","vocational + Abi","374","0.563926724792775","0.526122665522331","0.601730784063218"
"At lease once a week","2013","Part Time","higher vocational","196","0.547909314520786","0.49642582349636","0.599392805545212"
"At lease once a week","2013","Part Time","higher education","957","0.645804339078114","0.621657317929862","0.669951360226367"
"At lease once a week","2013","Not Working","in school","266","0.84143584975179","0.803003551012726","0.879868148490853"
"At lease once a week","2013","Not Working","inadequately","27","","",""
"At lease once a week","2013","Not Working","general elemantary","372","0.267248568429476","0.243669034085164","0.290828102773787"
"At lease once a week","2013","Not Working","middle vocational","1720","0.396937011336713","0.382501796132785","0.411372226540641"
"At lease once a week","2013","Not Working","vocational + Abi","136","0.401194590335176","0.349845298256486","0.452543882413866"
"At lease once a week","2013","Not Working","higher vocational","209","0.397201509123766","0.353057821001402","0.441345197246129"
"At lease once a week","2013","Not Working","higher education","834","0.560499460667359","0.535058019412678","0.58594090192204"
"Almost never or never","2014","Full Time","in school","","","",""
"Almost never or never","2014","Full Time","inadequately","","","",""
"Almost never or never","2014","Full Time","general elemantary","","","",""
"Almost never or never","2014","Full Time","middle vocational","","","",""
"Almost never or never","2014","Full Time","vocational + Abi","","","",""
"Almost never or never","2014","Full Time","higher vocational","","","",""
"Almost never or never","2014","Full Time","higher education","","","",""
"Almost never or never","2014","Part Time","in school","","","",""
"Almost never or never","2014","Part Time","inadequately","","","",""
"Almost never or never","2014","Part Time","general elemantary","","","",""
"Almost never or never","2014","Part Time","middle vocational","","","",""
"Almost never or never","2014","Part Time","vocational + Abi","","","",""
"Almost never or never","2014","Part Time","higher vocational","","","",""
"Almost never or never","2014","Part Time","higher education","","","",""
"Almost never or never","2014","Not Working","in school","","","",""
"Almost never or never","2014","Not Working","inadequately","","","",""
"Almost never or never","2014","Not Working","general elemantary","","","",""
"Almost never or never","2014","Not Working","middle vocational","","","",""
"Almost never or never","2014","Not Working","vocational + Abi","","","",""
"Almost never or never","2014","Not Working","higher vocational","","","",""
"Almost never or never","2014","Not Working","higher education","","","",""
"Several times a year","2014","Full Time","in school","","","",""
"Several times a year","2014","Full Time","inadequately","","","",""
"Several times a year","2014","Full Time","general elemantary","","","",""
"Several times a year","2014","Full Time","middle vocational","","","",""
"Several times a year","2014","Full Time","vocational + Abi","","","",""
"Several times a year","2014","Full Time","higher vocational","","","",""
"Several times a year","2014","Full Time","higher education","","","",""
"Several times a year","2014","Part Time","in school","","","",""
"Several times a year","2014","Part Time","inadequately","","","",""
"Several times a year","2014","Part Time","general elemantary","","","",""
"Several times a year","2014","Part Time","middle vocational","","","",""
"Several times a year","2014","Part Time","vocational + Abi","","","",""
"Several times a year","2014","Part Time","higher vocational","","","",""
"Several times a year","2014","Part Time","higher education","","","",""
"Several times a year","2014","Not Working","in school","","","",""
"Several times a year","2014","Not Working","inadequately","","","",""
"Several times a year","2014","Not Working","general elemantary","","","",""
"Several times a year","2014","Not Working","middle vocational","","","",""
"Several times a year","2014","Not Working","vocational + Abi","","","",""
"Several times a year","2014","Not Working","higher vocational","","","",""
"Several times a year","2014","Not Working","higher education","","","",""
"At least once a month","2014","Full Time","in school","","","",""
"At least once a month","2014","Full Time","inadequately","","","",""
"At least once a month","2014","Full Time","general elemantary","","","",""
"At least once a month","2014","Full Time","middle vocational","","","",""
"At least once a month","2014","Full Time","vocational + Abi","","","",""
"At least once a month","2014","Full Time","higher vocational","","","",""
"At least once a month","2014","Full Time","higher education","","","",""
"At least once a month","2014","Part Time","in school","","","",""
"At least once a month","2014","Part Time","inadequately","","","",""
"At least once a month","2014","Part Time","general elemantary","","","",""
"At least once a month","2014","Part Time","middle vocational","","","",""
"At least once a month","2014","Part Time","vocational + Abi","","","",""
"At least once a month","2014","Part Time","higher vocational","","","",""
"At least once a month","2014","Part Time","higher education","","","",""
"At least once a month","2014","Not Working","in school","","","",""
"At least once a month","2014","Not Working","inadequately","","","",""
"At least once a month","2014","Not Working","general elemantary","","","",""
"At least once a month","2014","Not Working","middle vocational","","","",""
"At least once a month","2014","Not Working","vocational + Abi","","","",""
"At least once a month","2014","Not Working","higher vocational","","","",""
"At least once a month","2014","Not Working","higher education","","","",""
"At lease once a week","2014","Full Time","in school","","","",""
"At lease once a week","2014","Full Time","inadequately","","","",""
"At lease once a week","2014","Full Time","general elemantary","","","",""
"At lease once a week","2014","Full Time","middle vocational","","","",""
"At lease once a week","2014","Full Time","vocational + Abi","","","",""
"At lease once a week","2014","Full Time","higher vocational","","","",""
"At lease once a week","2014","Full Time","higher education","","","",""
"At lease once a week","2014","Part Time","in school","","","",""
"At lease once a week","2014","Part Time","inadequately","","","",""
"At lease once a week","2014","Part Time","general elemantary","","","",""
"At lease once a week","2014","Part Time","middle vocational","","","",""
"At lease once a week","2014","Part Time","vocational + Abi","","","",""
"At lease once a week","2014","Part Time","higher vocational","","","",""
"At lease once a week","2014","Part Time","higher education","","","",""
"At lease once a week","2014","Not Working","in school","","","",""
"At lease once a week","2014","Not Working","inadequately","","","",""
"At lease once a week","2014","Not Working","general elemantary","","","",""
"At lease once a week","2014","Not Working","middle vocational","","","",""
"At lease once a week","2014","Not Working","vocational + Abi","","","",""
"At lease once a week","2014","Not Working","higher vocational","","","",""
"At lease once a week","2014","Not Working","higher education","","","",""
"Almost never or never","2015","Full Time","in school","1","","",""
"Almost never or never","2015","Full Time","inadequately","43","0.374781413906272","0.270009198427081","0.479553629385464"
"Almost never or never","2015","Full Time","general elemantary","292","0.420629045782369","0.383332505479041","0.457925586085698"
"Almost never or never","2015","Full Time","middle vocational","1639","0.367085210136412","0.352451976670518","0.381718443602306"
"Almost never or never","2015","Full Time","vocational + Abi","260","0.244574625059121","0.216303500064635","0.272845750053607"
"Almost never or never","2015","Full Time","higher vocational","205","0.25803028913036","0.226736615035039","0.28932396322568"
"Almost never or never","2015","Full Time","higher education","467","0.130655439485791","0.118138584827658","0.143172294143924"
"Almost never or never","2015","Part Time","in school","5","","",""
"Almost never or never","2015","Part Time","inadequately","57","0.629795259021521","0.531127592126644","0.728462925916397"
"Almost never or never","2015","Part Time","general elemantary","357","0.50970870445255","0.472435461170935","0.546981947734166"
"Almost never or never","2015","Part Time","middle vocational","1290","0.354019942071888","0.337874253939401","0.370165630204376"
"Almost never or never","2015","Part Time","vocational + Abi","223","0.258425578412942","0.226581777502842","0.290269379323043"
"Almost never or never","2015","Part Time","higher vocational","97","0.269662360272922","0.222628887613429","0.316695832932416"
"Almost never or never","2015","Part Time","higher education","352","0.20460408995559","0.184965720968608","0.224242458942571"
"Almost never or never","2015","Not Working","in school","38","0.0959206983696771","0.0626528837725991","0.129188512966755"
"Almost never or never","2015","Not Working","inadequately","261","0.688091674382976","0.640302324194621","0.735881024571332"
"Almost never or never","2015","Not Working","general elemantary","1034","0.654279767321259","0.631076963429762","0.677482571212755"
"Almost never or never","2015","Not Working","middle vocational","2431","0.528939209882092","0.514587517601359","0.543290902162826"
"Almost never or never","2015","Not Working","vocational + Abi","261","0.486326390218269","0.444517420611698","0.52813535982484"
"Almost never or never","2015","Not Working","higher vocational","219","0.488481906174447","0.441828480639617","0.535135331709278"
"Almost never or never","2015","Not Working","higher education","679","0.341337513276533","0.320736463138546","0.36193856341452"
"Several times a year","2015","Full Time","in school","1","","",""
"Several times a year","2015","Full Time","inadequately","13","","",""
"Several times a year","2015","Full Time","general elemantary","103","0.155992051266888","0.128578515005995","0.183405587527782"
"Several times a year","2015","Full Time","middle vocational","727","0.176291999694996","0.164723229880281","0.187860769509712"
"Several times a year","2015","Full Time","vocational + Abi","118","0.125615099870938","0.103817239984345","0.147412959757531"
"Several times a year","2015","Full Time","higher vocational","165","0.231409630117212","0.201247201582854","0.26157205865157"
"Several times a year","2015","Full Time","higher education","404","0.123948716475379","0.111710411448349","0.136187021502409"
"Several times a year","2015","Part Time","in school","9","","",""
"Several times a year","2015","Part Time","inadequately","11","","",""
"Several times a year","2015","Part Time","general elemantary","96","0.152854190078517","0.126023809995208","0.179684570161826"
"Several times a year","2015","Part Time","middle vocational","497","0.153169001085407","0.141009466445659","0.165328535725156"
"Several times a year","2015","Part Time","vocational + Abi","110","0.203919165064514","0.17461108379324","0.233227246335789"
"Several times a year","2015","Part Time","higher vocational","55","0.143942194089133","0.106738964445205","0.18114542373306"
"Several times a year","2015","Part Time","higher education","201","0.122956822233373","0.106970690546789","0.138942953919957"
"Several times a year","2015","Not Working","in school","34","0.132661345233955","0.0943408253235537","0.170981865144357"
"Several times a year","2015","Not Working","inadequately","33","0.13085476542759","0.096066286656069","0.165643244199112"
"Several times a year","2015","Not Working","general elemantary","141","0.06693993989177","0.0547474112432229","0.079132468540317"
"Several times a year","2015","Not Working","middle vocational","503","0.0959157232172072","0.0874490827920642","0.10438236364235"
"Several times a year","2015","Not Working","vocational + Abi","74","0.110848832436879","0.0845875892207482","0.137110075653011"
"Several times a year","2015","Not Working","higher vocational","48","0.127202457563554","0.0961043970259729","0.158300518101136"
"Several times a year","2015","Not Working","higher education","261","0.118651924908421","0.104601902771035","0.132701947045808"
"At least once a month","2015","Full Time","in school","","","",""
"At least once a month","2015","Full Time","inadequately","2","","",""
"At least once a month","2015","Full Time","general elemantary","34","0.0534439559940188","0.0364512311850332","0.0704366808030044"
"At least once a month","2015","Full Time","middle vocational","267","0.0635730736407948","0.0561658102622776","0.0709803370193121"
"At least once a month","2015","Full Time","vocational + Abi","74","0.0832676143363322","0.0650956884791693","0.101439540193495"
"At least once a month","2015","Full Time","higher vocational","59","0.0901468029835732","0.0696640206497776","0.110629585317369"
"At least once a month","2015","Full Time","higher education","219","0.083280399488762","0.0730185615970917","0.0935422373804324"
"At least once a month","2015","Part Time","in school","5","","",""
"At least once a month","2015","Part Time","inadequately","5","","",""
"At least once a month","2015","Part Time","general elemantary","25","","",""
"At least once a month","2015","Part Time","middle vocational","196","0.0595893050042112","0.0515969258116325","0.06758168419679"
"At least once a month","2015","Part Time","vocational + Abi","37","0.0603836324424979","0.0430569791670042","0.0777102857179916"
"At least once a month","2015","Part Time","higher vocational","15","","",""
"At least once a month","2015","Part Time","higher education","104","0.0714996638451679","0.0589567160056688","0.084042611684667"
"At least once a month","2015","Not Working","in school","24","","",""
"At least once a month","2015","Not Working","inadequately","12","","",""
"At least once a month","2015","Not Working","general elemantary","44","0.0218015232668376","0.0146770422065476","0.0289260043271276"
"At least once a month","2015","Not Working","middle vocational","149","0.0391085035733393","0.0335349198515257","0.0446820872951528"
"At least once a month","2015","Not Working","vocational + Abi","30","0.0291285816387128","0.01506155059765","0.0431956126797756"
"At least once a month","2015","Not Working","higher vocational","14","","",""
"At least once a month","2015","Not Working","higher education","92","0.0448416349910618","0.0358498835004972","0.0538333864816264"
"At lease once a week","2015","Full Time","in school","","","",""
"At lease once a week","2015","Full Time","inadequately","24","","",""
"At lease once a week","2015","Full Time","general elemantary","244","0.369934946956723","0.333459893681054","0.406410000232393"
"At lease once a week","2015","Full Time","middle vocational","1535","0.393049716527796","0.378221649556367","0.407877783499225"
"At lease once a week","2015","Full Time","vocational + Abi","436","0.546542660733609","0.513799405065726","0.579285916401491"
"At lease once a week","2015","Full Time","higher vocational","322","0.420413277768855","0.385109144958148","0.455717410579561"
"At lease once a week","2015","Full Time","higher education","1695","0.662115444550068","0.644548892742265","0.679681996357872"
"At lease once a week","2015","Part Time","in school","54","0.698890047986284","0.593656637900475","0.804123458072093"
"At lease once a week","2015","Part Time","inadequately","19","","",""
"At lease once a week","2015","Part Time","general elemantary","213","0.30069839217356","0.266507779456875","0.334889004890245"
"At lease once a week","2015","Part Time","middle vocational","1387","0.433221751838493","0.416491793674206","0.44995171000278"
"At lease once a week","2015","Part Time","vocational + Abi","356","0.477271624080046","0.440938677031382","0.513604571128709"
"At lease once a week","2015","Part Time","higher vocational","175","0.528863973007777","0.475960986803615","0.581766959211939"
"At lease once a week","2015","Part Time","higher education","964","0.60093942396587","0.577100242236773","0.624778605694966"
"At lease once a week","2015","Not Working","in school","205","0.68791033725641","0.635565909902772","0.740254764610048"
"At lease once a week","2015","Not Working","inadequately","55","0.149270205297187","0.11251008899806","0.186030321596314"
"At lease once a week","2015","Not Working","general elemantary","395","0.256978769520134","0.235660813592574","0.278296725447694"
"At lease once a week","2015","Not Working","middle vocational","1564","0.336036563327361","0.322455708585384","0.349617418069339"
"At lease once a week","2015","Not Working","vocational + Abi","184","0.373696195706139","0.333228005554759","0.414164385857519"
"At lease once a week","2015","Not Working","higher vocational","160","0.358040987324072","0.31329554356314","0.402786431085004"
"At lease once a week","2015","Not Working","higher education","1003","0.495168926823984","0.473446136242841","0.516891717405126"
"Almost never or never","2016","Full Time","in school","","","",""
"Almost never or never","2016","Full Time","inadequately","","","",""
"Almost never or never","2016","Full Time","general elemantary","","","",""
"Almost never or never","2016","Full Time","middle vocational","","","",""
"Almost never or never","2016","Full Time","vocational + Abi","","","",""
"Almost never or never","2016","Full Time","higher vocational","","","",""
"Almost never or never","2016","Full Time","higher education","","","",""
"Almost never or never","2016","Part Time","in school","","","",""
"Almost never or never","2016","Part Time","inadequately","","","",""
"Almost never or never","2016","Part Time","general elemantary","","","",""
"Almost never or never","2016","Part Time","middle vocational","","","",""
"Almost never or never","2016","Part Time","vocational + Abi","","","",""
"Almost never or never","2016","Part Time","higher vocational","","","",""
"Almost never or never","2016","Part Time","higher education","","","",""
"Almost never or never","2016","Not Working","in school","","","",""
"Almost never or never","2016","Not Working","inadequately","","","",""
"Almost never or never","2016","Not Working","general elemantary","","","",""
"Almost never or never","2016","Not Working","middle vocational","","","",""
"Almost never or never","2016","Not Working","vocational + Abi","","","",""
"Almost never or never","2016","Not Working","higher vocational","","","",""
"Almost never or never","2016","Not Working","higher education","","","",""
"Several times a year","2016","Full Time","in school","","","",""
"Several times a year","2016","Full Time","inadequately","","","",""
"Several times a year","2016","Full Time","general elemantary","","","",""
"Several times a year","2016","Full Time","middle vocational","","","",""
"Several times a year","2016","Full Time","vocational + Abi","","","",""
"Several times a year","2016","Full Time","higher vocational","","","",""
"Several times a year","2016","Full Time","higher education","","","",""
"Several times a year","2016","Part Time","in school","","","",""
"Several times a year","2016","Part Time","inadequately","","","",""
"Several times a year","2016","Part Time","general elemantary","","","",""
"Several times a year","2016","Part Time","middle vocational","","","",""
"Several times a year","2016","Part Time","vocational + Abi","","","",""
"Several times a year","2016","Part Time","higher vocational","","","",""
"Several times a year","2016","Part Time","higher education","","","",""
"Several times a year","2016","Not Working","in school","","","",""
"Several times a year","2016","Not Working","inadequately","","","",""
"Several times a year","2016","Not Working","general elemantary","","","",""
"Several times a year","2016","Not Working","middle vocational","","","",""
"Several times a year","2016","Not Working","vocational + Abi","","","",""
