"m11104","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","2011","Hamburg","Female","101","0.395910861146623","0.33390990852832","0.457911813764925","4"
"At lease once a week","2011","Lower Saxony","Male","437","0.394846188221864","0.367108214609923","0.422584161833805","4"
"At lease once a week","2011","Lower Saxony","Female","582","0.380944734711645","0.355940728575202","0.405948740848088","4"
"At lease once a week","2011","Bremen","Male","31","0.346709464399103","0.243066073494685","0.450352855303522","4"
"At lease once a week","2011","Bremen","Female","26","","","","4"
"At lease once a week","2011","North Rhine-Westphalia","Male","982","0.363953285821604","0.345455818009481","0.382450753633726","4"
"At lease once a week","2011","North Rhine-Westphalia","Female","1168","0.36885172758774","0.351951281535801","0.385752173639679","4"
"At lease once a week","2011","Hesse","Male","369","0.408917596697028","0.376672455970971","0.441162737423085","4"
"At lease once a week","2011","Hesse","Female","444","0.423782416337262","0.394187434653224","0.453377398021301","4"
"At lease once a week","2011","Schleswig-Holstein","Male","169","0.404956376000705","0.359296457748635","0.450616294252775","4"
"At lease once a week","2011","Schleswig-Holstein","Female","210","0.433058783378187","0.391150160551117","0.474967406205258","4"
"At lease once a week","2011","Baden-Württemberg","Female","794","0.419493450688098","0.397454744049746","0.44153215732645","4"
"At lease once a week","2011","Bavaria","Male","782","0.352975211613142","0.332041385239845","0.373909037986438","4"
"At lease once a week","2011","Bavaria","Female","969","0.384797426588428","0.365424441902853","0.404170411274003","4"
"At lease once a week","2011","Berlin","Male","160","0.372342943369919","0.327121064475738","0.4175648222641","4"
"At lease once a week","2011","Berlin","Female","245","0.409867599210535","0.369738749736297","0.449996448684773","4"
"At lease once a week","2011","Rhineland-Palatinate,Saarland","Male","242","0.295126888339421","0.261742119405616","0.328511657273226","4"
"At lease once a week","2011","Rhineland-Palatinate,Saarland","Female","324","0.37305198766738","0.341279330858349","0.404824644476411","4"
"At lease once a week","2011","Baden-Württemberg","Male","644","0.413717867191015","0.389668381738693","0.437767352643337","4"
"At lease once a week","2011","Brandenburg","Male","135","0.272898583640321","0.234612181613115","0.311184985667526","4"
"At lease once a week","2011","Brandenburg","Female","160","0.292309713164211","0.256680669513286","0.327938756815135","4"
"At lease once a week","2011","Mecklenburg-Western Pomerania","Male","86","0.303557965113624","0.251354027340704","0.355761902886545","4"
"At lease once a week","2011","Mecklenburg-Western Pomerania","Female","102","0.25762603790375","0.212699428686309","0.30255264712119","4"
"At lease once a week","2011","Saxony","Male","272","0.329933283520361","0.29859955148857","0.361267015552152","4"
"At lease once a week","2011","Saxony","Female","300","0.324447988449436","0.295046416447244","0.353849560451629","4"
"At lease once a week","2011","Saxony-Anhalt","Male","122","0.269263836853576","0.230068459058026","0.308459214649125","4"
"At lease once a week","2011","Saxony-Anhalt","Female","156","0.237127649497631","0.203264385648941","0.270990913346321","4"
"At lease once a week","2011","Thuringia","Male","131","0.249180080217294","0.211455279373438","0.286904881061149","4"
"At lease once a week","2011","Thuringia","Female","160","0.27588012470357","0.240205872709459","0.311554376697681","4"
"At least once a month","2011","Hamburg","Female","13","","","","3"
"At least once a month","2011","Lower Saxony","Male","78","0.0658443184166836","0.051770995519914","0.0799176413134533","3"
"At least once a month","2011","Lower Saxony","Female","90","0.0754554914424617","0.0618559822166201","0.0890550006683032","3"
"At least once a month","2011","Schleswig-Holstein","Female","20","","","","3"
"At least once a month","2011","Schleswig-Holstein","Male","23","","","","3"
"At least once a month","2011","Hamburg","Male","15","","","","3"
"At least once a month","2011","Bremen","Male","7","","","","3"
"At least once a month","2011","Bremen","Female","14","","","","3"
"At least once a month","2011","North Rhine-Westphalia","Male","151","0.0580752387192793","0.0490833989370803","0.0670670785014783","3"
"At least once a month","2011","North Rhine-Westphalia","Female","147","0.0524754252891073","0.0446649082893704","0.0602859422888441","3"
"At least once a month","2011","Hesse","Male","64","0.0561881972240921","0.0410843490046586","0.0712920454435255","3"
"At least once a month","2011","Hesse","Female","68","0.0641729188494601","0.0494962648266692","0.078849572872251","3"
"At least once a month","2011","Rhineland-Palatinate,Saarland","Male","44","0.0737469512655374","0.0546164929831734","0.0928774095479015","3"
"At least once a month","2011","Rhineland-Palatinate,Saarland","Female","37","0.0345863803680952","0.022581375097399","0.0465913856387914","3"
"At least once a month","2011","Baden-Württemberg","Male","136","0.0768184660820043","0.0638144741708545","0.0898224579931541","3"
"At least once a month","2011","Baden-Württemberg","Female","139","0.0575506887712992","0.0471497099238724","0.0679516676187259","3"
"At least once a month","2011","Bavaria","Male","165","0.0964792995136277","0.0835462131165776","0.109412385910678","3"
"At least once a month","2011","Bavaria","Female","161","0.0561555591535479","0.04698875457394","0.0653223637331559","3"
"At least once a month","2011","Berlin","Male","32","0.0531176000174037","0.0321386825129045","0.074096517521903","3"
"At least once a month","2011","Berlin","Female","43","0.0764056271629133","0.0547304080700101","0.0980808462558164","3"
"At least once a month","2011","Brandenburg","Male","26","","","","3"
"At least once a month","2011","Brandenburg","Female","33","0.0523664923453271","0.0349159925072184","0.0698169921834358","3"
"At least once a month","2011","Mecklenburg-Western Pomerania","Male","20","","","","3"
"At least once a month","2011","Mecklenburg-Western Pomerania","Female","23","","","","3"
"At least once a month","2011","Saxony","Male","59","0.0640659377349829","0.0477475872162669","0.0803842882536988","3"
"At least once a month","2011","Saxony","Female","62","0.0520977429268177","0.0381417787668172","0.0660537070868182","3"
"At least once a month","2011","Saxony-Anhalt","Male","36","0.0898746214363563","0.0646029079589747","0.115146334913738","3"
"At least once a month","2011","Saxony-Anhalt","Female","30","0.0514545892887016","0.0338651133398827","0.0690440652375205","3"
"At least once a month","2011","Thuringia","Male","37","0.070230608133168","0.0479435246939421","0.0925176915723939","3"
"At least once a month","2011","Thuringia","Female","42","0.0669853453900637","0.0470316394338816","0.0869390513462459","3"
"Several times a year","2011","Schleswig-Holstein","Male","82","0.181468787762976","0.145619940333293","0.21731763519266","2"
"Several times a year","2011","Schleswig-Holstein","Female","90","0.151411584180092","0.121094386934732","0.181728781425451","2"
"Several times a year","2011","Hamburg","Female","22","","","","2"
"Several times a year","2011","Hamburg","Male","30","0.156888514866983","0.105309922445696","0.208467107288269","2"
"Several times a year","2011","Lower Saxony","Male","200","0.15687991381181","0.136242453162975","0.177517374460645","2"
"Several times a year","2011","Lower Saxony","Female","204","0.131459768481207","0.114061529183241","0.148858007779172","2"
"Several times a year","2011","Bremen","Male","13","","","","2"
"Several times a year","2011","Bremen","Female","19","","","","2"
"Several times a year","2011","North Rhine-Westphalia","Female","467","0.147189873339983","0.134779875744144","0.159599870935821","2"
"Several times a year","2011","North Rhine-Westphalia","Male","413","0.173841933540174","0.15927212660595","0.188411740474398","2"
"Several times a year","2011","Hesse","Male","156","0.172696976919576","0.147905806267974","0.197488147571177","2"
"Several times a year","2011","Hesse","Female","174","0.153417549402618","0.131833868733667","0.17500123007157","2"
"Several times a year","2011","Rhineland-Palatinate,Saarland","Male","129","0.217477414364064","0.187281788594569","0.247673040133559","2"
"Several times a year","2011","Rhineland-Palatinate,Saarland","Female","120","0.111914082151726","0.0912020387190465","0.132626125584406","2"
"Several times a year","2011","Baden-Württemberg","Female","274","0.137565845292776","0.122182944688674","0.152948745896878","2"
"Several times a year","2011","Baden-Württemberg","Male","264","0.159304031963265","0.141433676673505","0.177174387253025","2"
"Several times a year","2011","Bavaria","Male","361","0.179742145999448","0.162922524653227","0.196561767345669","2"
"Several times a year","2011","Bavaria","Female","403","0.173397782247424","0.158323333611888","0.188472230882959","2"
"Several times a year","2011","Berlin","Male","92","0.210903918780085","0.172742624230607","0.249065213329562","2"
"Several times a year","2011","Berlin","Female","79","0.117087578404639","0.0908529806372893","0.143322176171989","2"
"Several times a year","2011","Brandenburg","Male","100","0.192134372857718","0.158271911853678","0.225996833861759","2"
"Several times a year","2011","Mecklenburg-Western Pomerania","Female","51","0.148035419784228","0.11155238234986","0.184518457218597","2"
"Several times a year","2011","Brandenburg","Female","120","0.198750795835237","0.167490062040134","0.23001152963034","2"
"Several times a year","2011","Mecklenburg-Western Pomerania","Male","46","0.12445620840321","0.0869772788511956","0.161935137955225","2"
"Several times a year","2011","Saxony","Female","173","0.186277098208382","0.161826661855546","0.210727534561217","2"
"Several times a year","2011","Saxony-Anhalt","Male","68","0.121753374451134","0.0928589340501247","0.150647814852144","2"
"Several times a year","2011","Saxony-Anhalt","Female","100","0.187368931160127","0.156301361567895","0.21843650075236","2"
"Several times a year","2011","Saxony","Male","168","0.208509857549709","0.181437499311477","0.235582215787941","2"
"Several times a year","2011","Thuringia","Male","79","0.123252386565816","0.0945817479355809","0.151923025196052","2"
"Several times a year","2011","Thuringia","Female","99","0.145009218358631","0.116905230000947","0.173113206716315","2"
"Almost never or never","2012","Schleswig-Holstein","Male","","","","","1"
"Almost never or never","2012","Schleswig-Holstein","Female","","","","","1"
"Almost never or never","2012","Hamburg","Male","","","","","1"
"Almost never or never","2012","Hamburg","Female","","","","","1"
"Almost never or never","2012","Lower Saxony","Male","","","","","1"
"Almost never or never","2012","Lower Saxony","Female","","","","","1"
"Almost never or never","2012","Bremen","Male","","","","","1"
"Almost never or never","2012","Bremen","Female","","","","","1"
"Almost never or never","2012","North Rhine-Westphalia","Male","","","","","1"
"Almost never or never","2012","North Rhine-Westphalia","Female","","","","","1"
"Almost never or never","2012","Hesse","Male","","","","","1"
"Almost never or never","2012","Hesse","Female","","","","","1"
"Almost never or never","2012","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Almost never or never","2012","Bavaria","Male","","","","","1"
"Almost never or never","2012","Bavaria","Female","","","","","1"
"Almost never or never","2012","Berlin","Male","","","","","1"
"Almost never or never","2012","Berlin","Female","","","","","1"
"Almost never or never","2012","Brandenburg","Male","","","","","1"
"Almost never or never","2012","Brandenburg","Female","","","","","1"
"Almost never or never","2012","Mecklenburg-Western Pomerania","Male","","","","","1"
"Almost never or never","2012","Mecklenburg-Western Pomerania","Female","","","","","1"
"Almost never or never","2012","Saxony","Male","","","","","1"
"Almost never or never","2012","Saxony","Female","","","","","1"
"Almost never or never","2012","Baden-Württemberg","Female","","","","","1"
"Almost never or never","2012","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Almost never or never","2012","Baden-Württemberg","Male","","","","","1"
"Almost never or never","2012","Saxony-Anhalt","Male","","","","","1"
"Almost never or never","2012","Thuringia","Female","","","","","1"
"Almost never or never","2012","Saxony-Anhalt","Female","","","","","1"
"Almost never or never","2012","Thuringia","Male","","","","","1"
"At lease once a week","2012","Schleswig-Holstein","Male","","","","","4"
"At lease once a week","2012","Schleswig-Holstein","Female","","","","","4"
"At lease once a week","2012","Hamburg","Male","","","","","4"
"At lease once a week","2012","Hamburg","Female","","","","","4"
"At lease once a week","2012","Lower Saxony","Male","","","","","4"
"At lease once a week","2012","Lower Saxony","Female","","","","","4"
"At lease once a week","2012","Bremen","Male","","","","","4"
"At lease once a week","2012","Bremen","Female","","","","","4"
"At lease once a week","2012","North Rhine-Westphalia","Male","","","","","4"
"At lease once a week","2012","North Rhine-Westphalia","Female","","","","","4"
"At lease once a week","2012","Hesse","Male","","","","","4"
"At lease once a week","2012","Hesse","Female","","","","","4"
"At lease once a week","2012","Rhineland-Palatinate,Saarland","Male","","","","","4"
"At lease once a week","2012","Rhineland-Palatinate,Saarland","Female","","","","","4"
"At lease once a week","2012","Baden-Württemberg","Male","","","","","4"
"At lease once a week","2012","Baden-Württemberg","Female","","","","","4"
"At lease once a week","2012","Bavaria","Male","","","","","4"
"At lease once a week","2012","Bavaria","Female","","","","","4"
"At lease once a week","2012","Berlin","Male","","","","","4"
"At lease once a week","2012","Berlin","Female","","","","","4"
"At lease once a week","2012","Brandenburg","Male","","","","","4"
"At lease once a week","2012","Brandenburg","Female","","","","","4"
"At lease once a week","2012","Mecklenburg-Western Pomerania","Male","","","","","4"
"At lease once a week","2012","Mecklenburg-Western Pomerania","Female","","","","","4"
"At lease once a week","2012","Saxony","Male","","","","","4"
"At lease once a week","2012","Saxony","Female","","","","","4"
"At lease once a week","2012","Saxony-Anhalt","Male","","","","","4"
"At lease once a week","2012","Saxony-Anhalt","Female","","","","","4"
"At lease once a week","2012","Thuringia","Male","","","","","4"
"At lease once a week","2012","Thuringia","Female","","","","","4"
"At least once a month","2012","Schleswig-Holstein","Female","","","","","3"
"At least once a month","2012","Hamburg","Female","","","","","3"
"At least once a month","2012","Lower Saxony","Male","","","","","3"
"At least once a month","2012","Lower Saxony","Female","","","","","3"
"At least once a month","2012","Schleswig-Holstein","Male","","","","","3"
"At least once a month","2012","Hamburg","Male","","","","","3"
"At least once a month","2012","Bremen","Male","","","","","3"
"At least once a month","2012","Bremen","Female","","","","","3"
"At least once a month","2012","North Rhine-Westphalia","Male","","","","","3"
"At least once a month","2012","North Rhine-Westphalia","Female","","","","","3"
"At least once a month","2012","Hesse","Male","","","","","3"
"At least once a month","2012","Hesse","Female","","","","","3"
"At least once a month","2012","Rhineland-Palatinate,Saarland","Male","","","","","3"
"At least once a month","2012","Rhineland-Palatinate,Saarland","Female","","","","","3"
"At least once a month","2012","Baden-Württemberg","Male","","","","","3"
"At least once a month","2012","Baden-Württemberg","Female","","","","","3"
"At least once a month","2012","Bavaria","Male","","","","","3"
"At least once a month","2012","Bavaria","Female","","","","","3"
"At least once a month","2012","Berlin","Male","","","","","3"
"At least once a month","2012","Berlin","Female","","","","","3"
"At least once a month","2012","Brandenburg","Male","","","","","3"
"At least once a month","2012","Brandenburg","Female","","","","","3"
"At least once a month","2012","Mecklenburg-Western Pomerania","Male","","","","","3"
"At least once a month","2012","Mecklenburg-Western Pomerania","Female","","","","","3"
"At least once a month","2012","Saxony","Female","","","","","3"
"At least once a month","2012","Saxony","Male","","","","","3"
"At least once a month","2012","Saxony-Anhalt","Male","","","","","3"
"At least once a month","2012","Saxony-Anhalt","Female","","","","","3"
"At least once a month","2012","Thuringia","Male","","","","","3"
"At least once a month","2012","Thuringia","Female","","","","","3"
"Several times a year","2012","Schleswig-Holstein","Female","","","","","2"
"Several times a year","2012","Hamburg","Male","","","","","2"
"Several times a year","2012","Hamburg","Female","","","","","2"
"Several times a year","2012","Lower Saxony","Male","","","","","2"
"Several times a year","2012","Lower Saxony","Female","","","","","2"
"Several times a year","2012","Bremen","Male","","","","","2"
"Several times a year","2012","Bremen","Female","","","","","2"
"Several times a year","2012","North Rhine-Westphalia","Male","","","","","2"
"Several times a year","2012","North Rhine-Westphalia","Female","","","","","2"
"Several times a year","2012","Hesse","Male","","","","","2"
"Several times a year","2012","Hesse","Female","","","","","2"
"Several times a year","2012","Schleswig-Holstein","Male","","","","","2"
"Several times a year","2012","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Several times a year","2012","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Several times a year","2012","Baden-Württemberg","Male","","","","","2"
"Several times a year","2012","Baden-Württemberg","Female","","","","","2"
"Several times a year","2012","Bavaria","Female","","","","","2"
"Several times a year","2012","Bavaria","Male","","","","","2"
"Several times a year","2012","Berlin","Male","","","","","2"
"Several times a year","2012","Berlin","Female","","","","","2"
"Several times a year","2012","Mecklenburg-Western Pomerania","Male","","","","","2"
"Several times a year","2012","Brandenburg","Male","","","","","2"
"Several times a year","2012","Brandenburg","Female","","","","","2"
"Several times a year","2012","Mecklenburg-Western Pomerania","Female","","","","","2"
"Several times a year","2012","Saxony","Male","","","","","2"
"Several times a year","2012","Saxony","Female","","","","","2"
"Several times a year","2012","Saxony-Anhalt","Male","","","","","2"
"Several times a year","2012","Saxony-Anhalt","Female","","","","","2"
"Several times a year","2012","Thuringia","Female","","","","","2"
"Several times a year","2012","Thuringia","Male","","","","","2"
"Almost never or never","2013","Schleswig-Holstein","Male","133","0.340890973776764","0.294380793405585","0.387401154147944","1"
"Almost never or never","2013","Schleswig-Holstein","Female","190","0.34582704957975","0.304260892982742","0.387393206176759","1"
"Almost never or never","2013","Hamburg","Male","55","0.316507969675102","0.248180216133272","0.384835723216932","1"
"Almost never or never","2013","Hamburg","Female","80","0.38021962588712","0.316789874824387","0.443649376949853","1"
"Almost never or never","2013","Lower Saxony","Male","355","0.313094569070578","0.285775838004594","0.340413300136562","1"
"Almost never or never","2013","Lower Saxony","Female","404","0.283393717226808","0.25931006410039","0.307477370353226","1"
"Almost never or never","2013","Bremen","Male","20","","","","1"
"Almost never or never","2013","Bremen","Female","32","0.276273799719266","0.190745381635996","0.361802217802536","1"
"Almost never or never","2013","North Rhine-Westphalia","Male","775","0.321938917511266","0.302914725389042","0.34096310963349","1"
"Almost never or never","2013","North Rhine-Westphalia","Female","968","0.333397434567818","0.315882597362139","0.350912271773497","1"
"Almost never or never","2013","Hesse","Male","225","0.285944726791522","0.254710768358582","0.317178685224462","1"
"Almost never or never","2013","Hesse","Female","289","0.311612930660911","0.282176718805079","0.341049142516743","1"
"Almost never or never","2013","Rhineland-Palatinate,Saarland","Male","229","0.337531078176322","0.300458932734699","0.374603223617945","1"
"Almost never or never","2013","Bavaria","Male","521","0.315373627741385","0.293925483247236","0.336821772235534","1"
"Almost never or never","2013","Bavaria","Female","624","0.311542198464444","0.292246767321137","0.330837629607751","1"
"Almost never or never","2013","Berlin","Male","133","0.287282079420627","0.244759796786612","0.329804362054641","1"
"Almost never or never","2013","Berlin","Female","171","0.31346440000437","0.27472990168752","0.352198898321221","1"
"Almost never or never","2013","Brandenburg","Male","181","0.376677329381377","0.332445099807534","0.42090955895522","1"
"Almost never or never","2013","Brandenburg","Female","217","0.391414111446814","0.351026716728845","0.431801506164784","1"
"Almost never or never","2013","Mecklenburg-Western Pomerania","Male","119","0.411325284399772","0.351854918380972","0.470795650418572","1"
"Almost never or never","2013","Mecklenburg-Western Pomerania","Female","138","0.370819245700291","0.318466066157382","0.4231724252432","1"
"Almost never or never","2013","Saxony","Male","281","0.332439707729093","0.300117225480105","0.364762189978081","1"
"Almost never or never","2013","Saxony","Female","327","0.305325320099282","0.275085348123674","0.335565292074889","1"
"Almost never or never","2013","Baden-Württemberg","Male","379","0.266197981921976","0.242777443629094","0.289618520214858","1"
"Almost never or never","2013","Baden-Württemberg","Female","492","0.305205521241413","0.282918576348011","0.327492466134816","1"
"Almost never or never","2013","Rhineland-Palatinate,Saarland","Female","297","0.379778334784106","0.34597776202859","0.413578907539622","1"
"Almost never or never","2013","Saxony-Anhalt","Male","181","0.425104376828596","0.378324213445709","0.471884540211483","1"
"Almost never or never","2013","Thuringia","Male","179","0.417917566031995","0.372245922149183","0.463589209914807","1"
"Almost never or never","2013","Thuringia","Female","245","0.484746601801557","0.442865099955066","0.526628103648049","1"
"Almost never or never","2013","Saxony-Anhalt","Female","233","0.417539752860534","0.37567326339777","0.459406242323298","1"
"At lease once a week","2013","Schleswig-Holstein","Male","189","0.506442458601682","0.457386067737143","0.55549884946622","4"
"At lease once a week","2013","Schleswig-Holstein","Female","246","0.50617215756073","0.462480249516285","0.549864065605175","4"
"At lease once a week","2013","Hamburg","Male","88","0.471007071678153","0.397677907158233","0.544336236198073","4"
"At lease once a week","2013","Hamburg","Female","113","0.450792794338887","0.385777815129556","0.515807773548219","4"
"At lease once a week","2013","Lower Saxony","Male","530","0.509439459636188","0.479990708841952","0.538888210430423","4"
"At lease once a week","2013","Lower Saxony","Female","699","0.546586172255582","0.519981148597334","0.573191195913829","4"
"At lease once a week","2013","Bremen","Male","39","0.546440766057314","0.436660798606767","0.656220733507861","4"
"At lease once a week","2013","Bremen","Female","57","0.515392252343457","0.419801129959879","0.610983374727035","4"
"At lease once a week","2013","North Rhine-Westphalia","Male","1074","0.456515291611538","0.43623349592558","0.476797087297496","4"
"At lease once a week","2013","North Rhine-Westphalia","Female","1375","0.515916002030947","0.497349018574588","0.534482985487307","4"
"At lease once a week","2013","Hesse","Male","417","0.508286501706245","0.473729948318908","0.542843055093582","4"
"At lease once a week","2013","Hesse","Female","508","0.548832498360509","0.517206325021099","0.580458671699918","4"
"At lease once a week","2013","Rhineland-Palatinate,Saarland","Male","255","0.437841513303332","0.398946319825841","0.476736706780823","4"
"At lease once a week","2013","Rhineland-Palatinate,Saarland","Female","366","0.466238448497346","0.431495778903421","0.500981118091271","4"
"At lease once a week","2013","Baden-Württemberg","Male","724","0.543206778283647","0.516810210702072","0.569603345865223","4"
"At lease once a week","2013","Baden-Württemberg","Female","878","0.534577061587164","0.510436063668878","0.558718059505449","4"
"At lease once a week","2013","Bavaria","Male","869","0.452199390985487","0.429225927759096","0.475172854211878","4"
"At lease once a week","2013","Bavaria","Female","1146","0.494861055312394","0.474030327277261","0.515691783347528","4"
"At lease once a week","2013","Berlin","Male","210","0.510943439107517","0.463968154423536","0.557918723791498","4"
"At lease once a week","2013","Berlin","Female","276","0.503763963880099","0.462016510354678","0.545511417405519","4"
"At lease once a week","2013","Brandenburg","Male","168","0.338070218878027","0.294887792005906","0.381252645750149","4"
"At lease once a week","2013","Brandenburg","Female","231","0.426761386490215","0.385832781957655","0.467689991022775","4"
"At lease once a week","2013","Mecklenburg-Western Pomerania","Male","103","0.427754308748876","0.367960161187746","0.487548456310007","4"
"At lease once a week","2013","Mecklenburg-Western Pomerania","Female","135","0.385568315765933","0.332813551680721","0.438323079851145","4"
"At lease once a week","2013","Saxony","Male","340","0.437007555664297","0.402974670543757","0.471040440784836","4"
"At lease once a week","2013","Saxony","Female","376","0.436677457566595","0.404111174691372","0.469243740441818","4"
"At lease once a week","2013","Saxony-Anhalt","Male","157","0.368073383745209","0.322436080275591","0.413710687214827","4"
"At lease once a week","2013","Saxony-Anhalt","Female","187","0.369917813614835","0.32893179716689","0.41090383006278","4"
"At lease once a week","2013","Thuringia","Male","160","0.355319859436198","0.311000755524809","0.399638963347587","4"
"At lease once a week","2013","Thuringia","Female","190","0.310398246163755","0.271626689700203","0.349169802627308","4"
"At least once a month","2013","Schleswig-Holstein","Male","13","","","","3"
"At least once a month","2013","Schleswig-Holstein","Female","21","","","","3"
"At least once a month","2013","Hamburg","Female","8","","","","3"
"At least once a month","2013","Lower Saxony","Male","53","0.0402587129940576","0.0286794394630684","0.0518379865250468","3"
"At least once a month","2013","Lower Saxony","Female","52","0.0360197464412468","0.0260613056999852","0.0459781871825085","3"
"At least once a month","2013","Hamburg","Male","13","","","","3"
"At least once a month","2013","Bremen","Male","1","","","","3"
"At least once a month","2013","Bremen","Female","5","","","","3"
"At least once a month","2013","North Rhine-Westphalia","Male","112","0.0484911284521542","0.0397448632763849","0.0572373936279236","3"
"At least once a month","2013","North Rhine-Westphalia","Female","108","0.0411341360035399","0.0337555761150276","0.0485126958920523","3"
"At least once a month","2013","Hesse","Male","48","0.064247836425164","0.0472993960360592","0.0811962768142687","3"
"At least once a month","2013","Hesse","Female","44","0.0439180160271975","0.0308945447580534","0.0569414872963416","3"
"At least once a month","2013","Rhineland-Palatinate,Saarland","Male","33","0.0674639307338793","0.0477997108222559","0.0871281506455028","3"
"At least once a month","2013","Rhineland-Palatinate,Saarland","Female","33","0.0441644966000181","0.0298553503852324","0.0584736428148037","3"
"At least once a month","2013","Baden-Württemberg","Male","77","0.0569955298041233","0.0447103274142063","0.0692807321940402","3"
"At least once a month","2013","Baden-Württemberg","Female","61","0.0379201209222678","0.028675979312817","0.0471642625317185","3"
"At least once a month","2013","Bavaria","Male","123","0.0782096107174489","0.0658160420410147","0.0906031793938832","3"
"At least once a month","2013","Bavaria","Female","140","0.0651930160030011","0.0549076702677163","0.0754783617382858","3"
"At least once a month","2013","Berlin","Male","24","","","","3"
"At least once a month","2013","Berlin","Female","31","0.0578122076507018","0.0383249465093995","0.077299468792004","3"
"At least once a month","2013","Brandenburg","Male","18","","","","3"
"At least once a month","2013","Brandenburg","Female","23","","","","3"
"At least once a month","2013","Mecklenburg-Western Pomerania","Male","14","","","","3"
"At least once a month","2013","Mecklenburg-Western Pomerania","Female","20","","","","3"
"At least once a month","2013","Saxony","Female","45","0.0421094268002455","0.0289220974250681","0.055296756175423","3"
"At least once a month","2013","Saxony","Male","56","0.066359771174168","0.0492814479114172","0.0834380944369187","3"
"At least once a month","2013","Saxony-Anhalt","Female","19","","","","3"
"At least once a month","2013","Thuringia","Male","18","","","","3"
"At least once a month","2013","Saxony-Anhalt","Male","15","","","","3"
"At least once a month","2013","Thuringia","Female","27","","","","3"
"Several times a year","2013","Schleswig-Holstein","Female","46","0.0903579777966047","0.0653036585239788","0.115412297069231","2"
"Several times a year","2013","Hamburg","Male","22","","","","2"
"Several times a year","2013","Hamburg","Female","24","","","","2"
"Several times a year","2013","Lower Saxony","Male","169","0.137207258299177","0.116939017040887","0.157475499557467","2"
"Several times a year","2013","Lower Saxony","Female","190","0.134000364076363","0.115795024136022","0.152205704016705","2"
"Several times a year","2013","Bremen","Male","19","","","","2"
"Several times a year","2013","Bremen","Female","11","","","","2"
"Several times a year","2013","North Rhine-Westphalia","Male","356","0.173054662425041","0.157651314406374","0.188458010443709","2"
"Several times a year","2013","North Rhine-Westphalia","Female","332","0.109552427397695","0.0979484555245334","0.121156399270856","2"
"Several times a year","2013","Hesse","Male","114","0.141520935077069","0.1174276918045","0.165614178349637","2"
"Several times a year","2013","Hesse","Female","110","0.0956365549513829","0.0769451780857894","0.114327931816976","2"
"Several times a year","2013","Schleswig-Holstein","Male","64","0.131568969696937","0.0984019807083616","0.164735958685512","2"
"Several times a year","2013","Baden-Württemberg","Male","188","0.133599709990254","0.115570898634265","0.151628521346243","2"
"Several times a year","2013","Rhineland-Palatinate,Saarland","Male","108","0.157163477786467","0.128629943353045","0.185697012219889","2"
"Several times a year","2013","Rhineland-Palatinate,Saarland","Female","96","0.109818720118529","0.0880434817565613","0.131593958480497","2"
"Several times a year","2013","Baden-Württemberg","Female","209","0.122297296249155","0.10644076042866","0.13815383206965","2"
"Several times a year","2013","Bavaria","Male","290","0.154217370555679","0.137546961546773","0.170887779564585","2"
"Several times a year","2013","Bavaria","Female","303","0.12840373022016","0.114465620281594","0.142341840158727","2"
"Several times a year","2013","Berlin","Male","68","0.152797262341992","0.118986503014753","0.18660802166923","2"
"Several times a year","2013","Berlin","Female","73","0.124959428464829","0.0973491427036025","0.152569714226056","2"
"Several times a year","2013","Brandenburg","Female","90","0.142491554160662","0.113566084107271","0.171417024214053","2"
"Several times a year","2013","Mecklenburg-Western Pomerania","Female","34","0.172232289010391","0.131307566599709","0.213157011421073","2"
"Several times a year","2013","Brandenburg","Male","94","0.241654051906468","0.202576409500962","0.280731694311973","2"
"Several times a year","2013","Mecklenburg-Western Pomerania","Male","27","","","","2"
"Several times a year","2013","Saxony-Anhalt","Male","76","0.170797834503264","0.135186287624685","0.206409381381842","2"
"Several times a year","2013","Saxony","Male","139","0.164192965432443","0.138775438292035","0.18961049257285","2"
"Several times a year","2013","Saxony","Female","143","0.215887795533877","0.188872333988642","0.242903257079113","2"
"Several times a year","2013","Thuringia","Female","85","0.154050580807882","0.123798287933988","0.184302873681776","2"
"Several times a year","2013","Saxony-Anhalt","Female","94","0.175227464331989","0.142953473585703","0.207501455078275","2"
"Several times a year","2013","Thuringia","Male","91","0.17959287936452","0.144048711498424","0.215137047230616","2"
"Almost never or never","2014","Schleswig-Holstein","Male","","","","","1"
"Almost never or never","2014","Schleswig-Holstein","Female","","","","","1"
"Almost never or never","2014","Hamburg","Male","","","","","1"
"Almost never or never","2014","Hamburg","Female","","","","","1"
"Almost never or never","2014","Lower Saxony","Male","","","","","1"
"Almost never or never","2014","Lower Saxony","Female","","","","","1"
"Almost never or never","2014","Bremen","Male","","","","","1"
"Almost never or never","2014","Bremen","Female","","","","","1"
"Almost never or never","2014","North Rhine-Westphalia","Male","","","","","1"
"Almost never or never","2014","North Rhine-Westphalia","Female","","","","","1"
"Almost never or never","2014","Hesse","Male","","","","","1"
"Almost never or never","2014","Hesse","Female","","","","","1"
"Almost never or never","2014","Rhineland-Palatinate,Saarland","Male","","","","","1"
