"m11104","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Almost never or never","2014","Not Working","Female","","","",""
"Several times a year","2014","Full Time","Male","","","",""
"Several times a year","2014","Full Time","Female","","","",""
"Several times a year","2014","Part Time","Male","","","",""
"Several times a year","2014","Part Time","Female","","","",""
"Several times a year","2014","Not Working","Male","","","",""
"Several times a year","2014","Not Working","Female","","","",""
"At least once a month","2014","Full Time","Male","","","",""
"At least once a month","2014","Full Time","Female","","","",""
"At least once a month","2014","Part Time","Male","","","",""
"At least once a month","2014","Part Time","Female","","","",""
"At least once a month","2014","Not Working","Male","","","",""
"At least once a month","2014","Not Working","Female","","","",""
"At lease once a week","2014","Full Time","Male","","","",""
"At lease once a week","2014","Full Time","Female","","","",""
"At lease once a week","2014","Part Time","Male","","","",""
"At lease once a week","2014","Part Time","Female","","","",""
"At lease once a week","2014","Not Working","Male","","","",""
"At lease once a week","2014","Not Working","Female","","","",""
"Almost never or never","2015","Full Time","Male","2061","0.304316498208264","0.292912097256728","0.3157208991598"
"Almost never or never","2015","Full Time","Female","890","0.241202871354283","0.226490111143465","0.255915631565101"
"Almost never or never","2015","Part Time","Male","609","0.306366803866151","0.28509444690145","0.327639160830853"
"Almost never or never","2015","Part Time","Female","1832","0.330099922370337","0.317457677973543","0.34274216676713"
"Almost never or never","2015","Not Working","Male","2028","0.493071402650507","0.478128252285525","0.508014553015489"
"Almost never or never","2015","Not Working","Female","3007","0.516604782878727","0.503895477523324","0.529314088234131"
"Several times a year","2015","Full Time","Male","1053","0.164236465616721","0.15505355449319","0.173419376740253"
"Several times a year","2015","Full Time","Female","507","0.15253493484692","0.140170176205828","0.164899693488013"
"Several times a year","2015","Part Time","Male","265","0.154515782209921","0.137836820969787","0.171194743450056"
"Several times a year","2015","Part Time","Female","743","0.146582262692081","0.137073631569678","0.156090893814485"
"Several times a year","2015","Not Working","Male","507","0.118309533191173","0.108656099758703","0.127962966623644"
"Several times a year","2015","Not Working","Female","620","0.0838213894223186","0.0767735024558408","0.0908692763887964"
"At least once a month","2015","Full Time","Male","448","0.0725231667579624","0.0660949014650703","0.0789514320508546"
"At least once a month","2015","Full Time","Female","219","0.0718329916613462","0.0629529475841385","0.0807130357385539"
"At least once a month","2015","Part Time","Male","119","0.0627501184413999","0.0515592240719066","0.0739410128108933"
"At least once a month","2015","Part Time","Female","284","0.0579931865992274","0.0517095369136848","0.06427683628477"
"At least once a month","2015","Not Working","Male","183","0.0412082346027028","0.0352671188272058","0.0471493503781999"
"At least once a month","2015","Not Working","Female","196","0.0333066714122733","0.0287431362057217","0.0378702066188248"
"At lease once a week","2015","Full Time","Male","2691","0.458923869417052","0.446572833410271","0.471274905423834"
"At lease once a week","2015","Full Time","Female","1632","0.53442920213745","0.517274703207902","0.551583701066999"
"At lease once a week","2015","Part Time","Male","811","0.476367295482527","0.453320307517567","0.499414283447488"
"At lease once a week","2015","Part Time","Female","2456","0.465324628338355","0.451914912771006","0.478734343905704"
"At lease once a week","2015","Not Working","Male","1582","0.347410829555617","0.333179172476546","0.361642486634687"
"At lease once a week","2015","Not Working","Female","2116","0.366267156286681","0.354014125509923","0.378520187063439"
"Almost never or never","2016","Full Time","Male","","","",""
"Almost never or never","2016","Full Time","Female","","","",""
"Almost never or never","2016","Part Time","Male","","","",""
"Almost never or never","2016","Part Time","Female","","","",""
"Almost never or never","2016","Not Working","Male","","","",""
"Almost never or never","2016","Not Working","Female","","","",""
"Several times a year","2016","Full Time","Male","","","",""
"Several times a year","2016","Full Time","Female","","","",""
"Several times a year","2016","Part Time","Male","","","",""
"Several times a year","2016","Part Time","Female","","","",""
"Several times a year","2016","Not Working","Male","","","",""
"Several times a year","2016","Not Working","Female","","","",""
"At least once a month","2016","Full Time","Male","","","",""
"At least once a month","2016","Full Time","Female","","","",""
"At least once a month","2016","Part Time","Male","","","",""
"At least once a month","2016","Part Time","Female","","","",""
"At least once a month","2016","Not Working","Male","","","",""
"At least once a month","2016","Not Working","Female","","","",""
"At lease once a week","2016","Full Time","Male","","","",""
"At lease once a week","2016","Full Time","Female","","","",""
"At lease once a week","2016","Part Time","Male","","","",""
"At lease once a week","2016","Part Time","Female","","","",""
"At lease once a week","2016","Not Working","Male","","","",""
"At lease once a week","2016","Not Working","Female","","","",""
"Almost never or never","2017","Full Time","Male","2137","0.29123875920124","0.280381706570608","0.302095811831871"
"Almost never or never","2017","Full Time","Female","1047","0.25658051933465","0.242553284639706","0.270607754029595"
"Almost never or never","2017","Part Time","Male","674","0.290749730887798","0.271804219181932","0.309695242593663"
"Almost never or never","2017","Part Time","Female","1889","0.327244120482177","0.314984576652883","0.339503664311471"
"Almost never or never","2017","Not Working","Male","2851","0.47926955231051","0.467312814054807","0.491226290566213"
"Almost never or never","2017","Not Working","Female","3868","0.495448933568687","0.483884945341706","0.507012921795667"
"Several times a year","2017","Full Time","Male","1070","0.166737364950577","0.157830091239089","0.175644638662064"
"Several times a year","2017","Full Time","Female","530","0.139764380536902","0.128627842173151","0.150900918900652"
"Several times a year","2017","Part Time","Male","331","0.138339599491289","0.123935429148412","0.152743769834166"
"Several times a year","2017","Part Time","Female","789","0.131399632107483","0.122572559222329","0.140226704992638"
"Several times a year","2017","Not Working","Male","859","0.116755261999247","0.109069355847669","0.124441168150825"
"Several times a year","2017","Not Working","Female","736","0.0804344060293275","0.0741441559196715","0.0867246561389836"
"At least once a month","2017","Full Time","Male","457","0.072291539179947","0.0661030181420691","0.0784800602178248"
"At least once a month","2017","Full Time","Female","238","0.0646090831522238","0.0567134562499696","0.072504710054478"
"At least once a month","2017","Part Time","Male","135","0.0599041359398164","0.0500035385637439","0.0698047333158888"
"At least once a month","2017","Part Time","Female","276","0.0458454973146981","0.0403807846759496","0.0513102099534467"
"At least once a month","2017","Not Working","Male","309","0.0306706017739719","0.0265438042884219","0.0347973992595219"
"At least once a month","2017","Not Working","Female","232","0.0320173894220166","0.0279456276137217","0.0360891512303116"
"At lease once a week","2017","Full Time","Male","3063","0.469732336668237","0.457805914501251","0.481658758835223"
"At lease once a week","2017","Full Time","Female","1909","0.539046016976224","0.523036251814291","0.555055782138157"
"At lease once a week","2017","Part Time","Male","1067","0.511006533681097","0.490151462373679","0.531861604988516"
"At lease once a week","2017","Part Time","Female","2673","0.495510750095642","0.482447172414985","0.508574327776298"
"At lease once a week","2017","Not Working","Male","2687","0.373304583916272","0.361728111616748","0.384881056215796"
"At lease once a week","2017","Not Working","Female","2345","0.392099270979969","0.380807294180442","0.403391247779496"
"Almost never or never","2018","Full Time","Male","60","0.249266678762079","0.178365242624642","0.320168114899516"
"Almost never or never","2018","Full Time","Female","3","","",""
"Almost never or never","2018","Part Time","Male","118","0.265932391823559","0.217523320415636","0.314341463231482"
"Almost never or never","2018","Part Time","Female","13","","",""
"Almost never or never","2018","Not Working","Male","739","0.323599494856358","0.302694433993014","0.344504555719702"
"Almost never or never","2018","Not Working","Female","886","0.610683797167427","0.585358617537613","0.636008976797241"
"Several times a year","2018","Full Time","Male","14","","",""
"Several times a year","2018","Full Time","Female","","","",""
"Several times a year","2018","Part Time","Male","42","0.11223811280744","0.0776528143460845","0.146823411268796"
"Several times a year","2018","Part Time","Female","11","","",""
"Several times a year","2018","Not Working","Male","333","0.178574415972238","0.161460898247377","0.1956879336971"
"Several times a year","2018","Not Working","Female","218","0.169567703806432","0.150077482006919","0.189057925605946"
"At least once a month","2018","Full Time","Male","14","","",""
"At least once a month","2018","Full Time","Female","1","","",""
"At least once a month","2018","Part Time","Male","21","","",""
"At least once a month","2018","Part Time","Female","1","","",""
"At least once a month","2018","Not Working","Male","127","0.0803921129125433","0.0682427467150272","0.0925414791100595"
"At least once a month","2018","Not Working","Female","52","0.0311251324348279","0.0221056307166257","0.0401446341530301"
"At lease once a week","2018","Full Time","Male","55","0.534610136840413","0.452856491500445","0.616363782180381"
"At lease once a week","2018","Full Time","Female","5","","",""
"At lease once a week","2018","Part Time","Male","139","0.559924890957149","0.505537103519866","0.614312678394431"
"At lease once a week","2018","Part Time","Female","10","","",""
"At lease once a week","2018","Not Working","Male","725","0.41743397625886","0.395399028223417","0.439468924294303"
"At lease once a week","2018","Not Working","Female","268","0.188623366591313","0.168304377808543","0.208942355374082"
"Almost never or never","2019","Full Time","Male","1668","0.225295190981296","0.215593203596244","0.234997178366348"
"Almost never or never","2019","Full Time","Female","809","0.195543158533143","0.182799593379515","0.208286723686772"
"Almost never or never","2019","Part Time","Male","626","0.233010535348239","0.216348866025943","0.249672204670535"
"Almost never or never","2019","Part Time","Female","1326","0.241565434190445","0.230010219011382","0.253120649369509"
"Almost never or never","2019","Not Working","Male","1750","0.379848137383789","0.366266931095352","0.393429343672227"
"Almost never or never","2019","Not Working","Female","2421","0.392633074603152","0.38013954800005","0.405126601206254"
"Several times a year","2019","Full Time","Male","1091","0.160099745336412","0.151583938616234","0.16861555205659"
"Several times a year","2019","Full Time","Female","477","0.131070813151335","0.120227463915645","0.141914162387024"
"Several times a year","2019","Part Time","Male","308","0.12045064459622","0.107622297431963","0.133278991760477"
"Several times a year","2019","Part Time","Female","696","0.133140689019031","0.123969380732901","0.14231199730516"
"Several times a year","2019","Not Working","Male","585","0.112033408043352","0.103207560808189","0.120859255278515"
"Several times a year","2019","Not Working","Female","668","0.112669395334021","0.104580080311244","0.120758710356798"
"At least once a month","2019","Full Time","Male","423","0.0605917710250659","0.0550512498091356","0.0661322922409962"
"At least once a month","2019","Full Time","Female","185","0.0559133830083558","0.0485312466738984","0.0632955193428132"
"At least once a month","2019","Part Time","Male","126","0.0435546960077868","0.0355104823730587","0.051598909642515"
"At least once a month","2019","Part Time","Female","220","0.0480385889148781","0.0422655248639199","0.0538116529658363"
"At least once a month","2019","Not Working","Male","222","0.0389714106270642","0.0335560730331123","0.0443867482210161"
"At least once a month","2019","Not Working","Female","189","0.0304275196873387","0.026033222222404","0.0348218171522735"
"At lease once a week","2019","Full Time","Male","3941","0.554013292657226","0.542469788365604","0.565556796948848"
"At lease once a week","2019","Full Time","Female","2250","0.617472645307166","0.60185705645027","0.633088234164062"
"At lease once a week","2019","Part Time","Male","1413","0.602984124047754","0.583700311170461","0.622267936925047"
"At lease once a week","2019","Part Time","Female","3029","0.577255287875646","0.563919317108137","0.590591258643155"
"At lease once a week","2019","Not Working","Male","2349","0.469147043945795","0.455182526554705","0.483111561336884"
"At lease once a week","2019","Not Working","Female","2591","0.464270010375488","0.451510784344131","0.477029236406846"
