"plb0050","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2006","Bremen","(3a) lower tertiary education","6","","",""
"Yes","2006","Bremen","(3b) higher tertiary education","11","","",""
"Yes","2006","North Rhine-Westphalia","(0) in school","","","",""
"Yes","2006","North Rhine-Westphalia","(1a) inadequately completed","14","","",""
"Yes","2006","North Rhine-Westphalia","(1b) general elementary school","60","0.441041270555471","0.356339865961999","0.525742675148944"
"Yes","2006","North Rhine-Westphalia","(1c) basic vocational qualification","307","0.508950176486071","0.468814981664148","0.549085371307995"
"Yes","2006","North Rhine-Westphalia","(2b) intermediate general qualification","37","0.458895628398841","0.342986831443002","0.574804425354679"
"Yes","2006","North Rhine-Westphalia","(2a) intermediate vocational","285","0.537445676669957","0.495431281341105","0.579460071998809"
"Yes","2006","North Rhine-Westphalia","(2c_gen) general maturity certificate","41","0.43529492168859","0.333428736659401","0.537161106717778"
"Yes","2006","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","195","0.57755789113366","0.524425371527938","0.630690410739382"
"Yes","2006","North Rhine-Westphalia","(3a) lower tertiary education","128","0.593768316814074","0.526373202620482","0.661163431007666"
"Yes","2006","North Rhine-Westphalia","(3b) higher tertiary education","252","0.625972577209307","0.580131418892476","0.671813735526138"
"Yes","2006","Hesse","(0) in school","1","","",""
"Yes","2006","Hesse","(1a) inadequately completed","2","","",""
"Yes","2006","Hesse","(1b) general elementary school","15","","",""
"Yes","2006","Hesse","(1c) basic vocational qualification","92","0.483957590043939","0.411944975852716","0.555970204235162"
"Yes","2006","Hesse","(2b) intermediate general qualification","9","","",""
"Yes","2006","Hesse","(2a) intermediate vocational","128","0.604237593174826","0.540198492842003","0.668276693507648"
"Yes","2006","Hesse","(2c_gen) general maturity certificate","17","","",""
"Yes","2006","Hesse","(2c_voc) vocational maturity certificate","51","0.607605354812761","0.506161575615816","0.709049134009706"
"Yes","2006","Hesse","(3a) lower tertiary education","53","0.750504907023414","0.655682523075619","0.84532729097121"
"Yes","2006","Hesse","(3b) higher tertiary education","115","0.55865532194255","0.488961913855762","0.628348730029339"
"Yes","2006","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Yes","2006","Rhineland-Palatinate,Saarland","(1a) inadequately completed","3","","",""
"Yes","2006","Rhineland-Palatinate,Saarland","(1b) general elementary school","20","","",""
"Yes","2006","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","122","0.435110345405335","0.374615307482261","0.49560538332841"
"Yes","2006","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","8","","",""
"Yes","2006","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","71","0.464929493246079","0.387403277773035","0.542455708719124"
"Yes","2006","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","4","","",""
"Yes","2006","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","30","0.372143357577407","0.253718332200135","0.490568382954679"
"Yes","2006","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","23","","",""
"Yes","2006","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","66","0.675002232982755","0.582740143276384","0.767264322689126"
"Yes","2006","Baden-Württemberg","(0) in school","1","","",""
"Yes","2006","Baden-Württemberg","(1a) inadequately completed","6","","",""
"Yes","2006","Baden-Württemberg","(1b) general elementary school","61","0.547134755918401","0.456550912450248","0.637718599386554"
"Yes","2006","Baden-Württemberg","(1c) basic vocational qualification","213","0.540737358058314","0.492791864909265","0.588682851207362"
"Yes","2006","Baden-Württemberg","(2b) intermediate general qualification","20","","",""
"Yes","2006","Baden-Württemberg","(2a) intermediate vocational","197","0.566260927800333","0.515831538675003","0.616690316925662"
"Yes","2006","Baden-Württemberg","(2c_gen) general maturity certificate","23","","",""
"Yes","2006","Baden-Württemberg","(2c_voc) vocational maturity certificate","74","0.466383538273659","0.386549393479468","0.54621768306785"
"Yes","2006","Baden-Württemberg","(3a) lower tertiary education","74","0.594013673758881","0.507227716181835","0.680799631335928"
"Yes","2006","Baden-Württemberg","(3b) higher tertiary education","143","0.56595017497846","0.504140208736895","0.627760141220024"
"Yes","2006","Bavaria","(0) in school","","","",""
"Yes","2006","Bavaria","(1a) inadequately completed","5","","",""
"Yes","2006","Bavaria","(1b) general elementary school","44","0.345175500258783","0.258283136379375","0.432067864138192"
"Yes","2006","Bavaria","(1c) basic vocational qualification","295","0.497817750272539","0.458009082225347","0.537626418319731"
"Yes","2006","Bavaria","(2b) intermediate general qualification","14","","",""
"Yes","2006","Bavaria","(2a) intermediate vocational","236","0.517516733211612","0.470826603645015","0.564206862778209"
"Yes","2006","Bavaria","(2c_gen) general maturity certificate","15","","",""
"Yes","2006","Bavaria","(2c_voc) vocational maturity certificate","77","0.592848603597521","0.510277421550548","0.675419785644494"
"Yes","2006","Bavaria","(3a) lower tertiary education","94","0.566774306313936","0.48926382303222","0.644284789595652"
"Yes","2006","Bavaria","(3b) higher tertiary education","154","0.566209320791812","0.505852434909745","0.626566206673879"
"Yes","2006","Berlin","(0) in school","","","",""
"Yes","2006","Berlin","(1a) inadequately completed","","","",""
"Yes","2006","Berlin","(1b) general elementary school","4","","",""
"Yes","2006","Berlin","(1c) basic vocational qualification","18","","",""
"Yes","2006","Berlin","(2b) intermediate general qualification","9","","",""
"Yes","2006","Berlin","(2a) intermediate vocational","70","0.502153472962474","0.413792292019173","0.590514653905775"
"Yes","2006","Berlin","(2c_gen) general maturity certificate","12","","",""
"Yes","2006","Berlin","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2006","Berlin","(3a) lower tertiary education","39","0.600661532129326","0.481598511572827","0.719724552685825"
"Yes","2006","Berlin","(3b) higher tertiary education","60","0.443943957290033","0.3519281508916","0.535959763688466"
"Yes","2006","Brandenburg","(0) in school","","","",""
"Yes","2006","Brandenburg","(1a) inadequately completed","","","",""
"Yes","2006","Brandenburg","(1b) general elementary school","","","",""
"Yes","2006","Brandenburg","(1c) basic vocational qualification","10","","",""
"Yes","2006","Brandenburg","(2b) intermediate general qualification","5","","",""
"Yes","2006","Brandenburg","(2a) intermediate vocational","103","0.514452428370554","0.447015874746406","0.581888981994702"
"Yes","2006","Brandenburg","(2c_gen) general maturity certificate","5","","",""
"Yes","2006","Brandenburg","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2006","Brandenburg","(3a) lower tertiary education","47","0.617405660050294","0.506670176903503","0.728141143197086"
"Yes","2006","Brandenburg","(3b) higher tertiary education","53","0.584966853733283","0.47766367145581","0.692270036010755"
"Yes","2006","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes","2006","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Yes","2006","Mecklenburg-Western Pomerania","(1b) general elementary school","1","","",""
"Yes","2006","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","9","","",""
"Yes","2006","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","3","","",""
"Yes","2006","Mecklenburg-Western Pomerania","(2a) intermediate vocational","52","0.489032782245048","0.399964944090148","0.578100620399948"
"Yes","2006","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","3","","",""
"Yes","2006","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2006","Mecklenburg-Western Pomerania","(3a) lower tertiary education","23","","",""
"Yes","2006","Mecklenburg-Western Pomerania","(3b) higher tertiary education","36","0.61240767442037","0.479987451061119","0.744827897779622"
"Yes","2006","Saxony","(0) in school","","","",""
"Yes","2006","Saxony","(1a) inadequately completed","","","",""
"Yes","2006","Saxony","(1b) general elementary school","5","","",""
"Yes","2006","Saxony","(1c) basic vocational qualification","17","","",""
"Yes","2006","Saxony","(2b) intermediate general qualification","18","","",""
"Yes","2006","Saxony","(2a) intermediate vocational","157","0.410136345514781","0.362927866234974","0.457344824794588"
"Yes","2006","Saxony","(2c_gen) general maturity certificate","7","","",""
"Yes","2006","Saxony","(2c_voc) vocational maturity certificate","19","","",""
"Yes","2006","Saxony","(3a) lower tertiary education","62","0.584018401282304","0.494707291585415","0.673329510979194"
"Yes","2006","Saxony","(3b) higher tertiary education","86","0.69579442090271","0.61847248920912","0.7731163525963"
"Yes","2006","Saxony-Anhalt","(0) in school","","","",""
"Yes","2006","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Yes","2006","Saxony-Anhalt","(1b) general elementary school","2","","",""
"Yes","2006","Saxony-Anhalt","(1c) basic vocational qualification","11","","",""
"Yes","2006","Saxony-Anhalt","(2b) intermediate general qualification","6","","",""
"Yes","2006","Saxony-Anhalt","(2a) intermediate vocational","80","0.355109306224855","0.287419766888612","0.422798845561098"
"Yes","2006","Saxony-Anhalt","(2c_gen) general maturity certificate","2","","",""
"Yes","2006","Saxony-Anhalt","(2c_voc) vocational maturity certificate","17","","",""
"Yes","2006","Saxony-Anhalt","(3a) lower tertiary education","37","0.464870887963269","0.352737031416887","0.577004744509651"
"Yes","2006","Saxony-Anhalt","(3b) higher tertiary education","48","0.606746240061377","0.493916956237197","0.719575523885557"
"Yes","2006","Thuringia","(0) in school","","","",""
"Yes","2006","Thuringia","(1a) inadequately completed","","","",""
"Yes","2006","Thuringia","(1b) general elementary school","","","",""
"Yes","2006","Thuringia","(1c) basic vocational qualification","15","","",""
"Yes","2006","Thuringia","(2b) intermediate general qualification","8","","",""
"Yes","2006","Thuringia","(2a) intermediate vocational","86","0.297568724445311","0.241673192819424","0.353464256071198"
"Yes","2006","Thuringia","(2c_gen) general maturity certificate","3","","",""
"Yes","2006","Thuringia","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2006","Thuringia","(3a) lower tertiary education","33","0.539834821342349","0.415772595253531","0.663897047431168"
"Yes","2006","Thuringia","(3b) higher tertiary education","48","0.741442515562956","0.635001572832071","0.84788345829384"
"No","2006","Schleswig-Holstein","(0) in school","2","","",""
"No","2006","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"No","2006","Schleswig-Holstein","(1b) general elementary school","13","","",""
"No","2006","Schleswig-Holstein","(1c) basic vocational qualification","59","0.658453022894774","0.56047820675121","0.756427839038338"
"No","2006","Schleswig-Holstein","(2b) intermediate general qualification","4","","",""
"No","2006","Schleswig-Holstein","(2a) intermediate vocational","36","0.365398927657702","0.269072265971747","0.461725589343657"
"No","2006","Schleswig-Holstein","(2c_gen) general maturity certificate","10","","",""
"No","2006","Schleswig-Holstein","(2c_voc) vocational maturity certificate","17","","",""
"No","2006","Schleswig-Holstein","(3a) lower tertiary education","18","","",""
"No","2006","Schleswig-Holstein","(3b) higher tertiary education","20","","",""
"No","2006","Hamburg","(0) in school","2","","",""
"No","2006","Hamburg","(1a) inadequately completed","1","","",""
"No","2006","Hamburg","(1b) general elementary school","1","","",""
"No","2006","Hamburg","(1c) basic vocational qualification","12","","",""
"No","2006","Hamburg","(2b) intermediate general qualification","3","","",""
"No","2006","Hamburg","(2a) intermediate vocational","19","","",""
"No","2006","Hamburg","(2c_gen) general maturity certificate","4","","",""
"No","2006","Hamburg","(2c_voc) vocational maturity certificate","15","","",""
"No","2006","Hamburg","(3a) lower tertiary education","9","","",""
"No","2006","Hamburg","(3b) higher tertiary education","18","","",""
"No","2006","Lower Saxony","(0) in school","5","","",""
"No","2006","Lower Saxony","(1a) inadequately completed","5","","",""
"No","2006","Lower Saxony","(1b) general elementary school","39","0.561715585177205","0.430585302624096","0.692845867730313"
"No","2006","Lower Saxony","(1c) basic vocational qualification","155","0.551615252381952","0.493672593293623","0.609557911470281"
"No","2006","Lower Saxony","(2b) intermediate general qualification","14","","",""
"No","2006","Lower Saxony","(2a) intermediate vocational","162","0.450668068197754","0.396322270070176","0.505013866325332"
"No","2006","Lower Saxony","(2c_gen) general maturity certificate","9","","",""
