"pli0081","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2002","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per week","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","2002","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per month","2002","1-pers.-HH","(1b) general elementary school","","","",""
"Min 1x per month","2002","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","1-pers.-HH","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","1-pers.-HH","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(1b) general elementary school","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","Single parent ","(0) in school","","","",""
"Min 1x per month","2002","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per month","2002","Single parent ","(1b) general elementary school","","","",""
"Min 1x per month","2002","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per month","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Rarely","2002","1-pers.-HH","(0) in school","","","",""
"Rarely","2002","1-pers.-HH","(1a) inadequately completed","","","",""
"Rarely","2002","1-pers.-HH","(1b) general elementary school","","","",""
"Rarely","2002","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Rarely","2002","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Rarely","2002","1-pers.-HH","(2a) intermediate vocational","","","",""
"Rarely","2002","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely","2002","1-pers.-HH","(3b) higher tertiary education","","","",""
"Rarely","2002","(Married) couple without C. ","(0) in school","","","",""
"Rarely","2002","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Rarely","2002","(Married) couple without C. ","(1b) general elementary school","","","",""
"Rarely","2002","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Rarely","2002","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Rarely","2002","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Rarely","2002","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Rarely","2002","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Rarely","2002","Single parent ","(0) in school","","","",""
"Rarely","2002","Single parent ","(1a) inadequately completed","","","",""
"Rarely","2002","Single parent ","(1b) general elementary school","","","",""
"Rarely","2002","Single parent ","(1c) basic vocational qualification","","","",""
"Rarely","2002","Single parent ","(2b) intermediate general qualification","","","",""
"Rarely","2002","Single parent ","(2a) intermediate vocational","","","",""
"Rarely","2002","Single parent ","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","Single parent ","(3a) lower tertiary education","","","",""
"Rarely","2002","Single parent ","(3b) higher tertiary education","","","",""
"Rarely","2002","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","2002","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Rarely","2002","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Rarely","2002","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Rarely","2002","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Rarely","2002","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Rarely","2002","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Rarely","2002","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Rarely","2002","Couple + C. GT 16 ","(0) in school","","","",""
"Rarely","2002","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Rarely","2002","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Rarely","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Rarely","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Rarely","2002","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Rarely","2002","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(0) in school","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Rarely","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Never","2002","1-pers.-HH","(0) in school","","","",""
"Never","2002","1-pers.-HH","(1a) inadequately completed","","","",""
"Never","2002","1-pers.-HH","(1b) general elementary school","","","",""
"Never","2002","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Never","2002","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Never","2002","1-pers.-HH","(2a) intermediate vocational","","","",""
"Never","2002","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Never","2002","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","1-pers.-HH","(3a) lower tertiary education","","","",""
"Never","2002","1-pers.-HH","(3b) higher tertiary education","","","",""
"Never","2002","(Married) couple without C. ","(0) in school","","","",""
"Never","2002","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Never","2002","(Married) couple without C. ","(1b) general elementary school","","","",""
"Never","2002","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Never","2002","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Never","2002","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Never","2002","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Never","2002","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Never","2002","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Never","2002","Single parent ","(0) in school","","","",""
"Never","2002","Single parent ","(1a) inadequately completed","","","",""
"Never","2002","Single parent ","(1b) general elementary school","","","",""
"Never","2002","Single parent ","(1c) basic vocational qualification","","","",""
"Never","2002","Single parent ","(2b) intermediate general qualification","","","",""
"Never","2002","Single parent ","(2a) intermediate vocational","","","",""
"Never","2002","Single parent ","(2c_gen) general maturity certificate","","","",""
"Never","2002","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Single parent ","(3a) lower tertiary education","","","",""
"Never","2002","Single parent ","(3b) higher tertiary education","","","",""
"Never","2002","Couple + C. LE 16 ","(0) in school","","","",""
"Never","2002","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Never","2002","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Never","2002","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Never","2002","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Never","2002","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Never","2002","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2002","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Never","2002","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Never","2002","Couple + C. GT 16 ","(0) in school","","","",""
"Never","2002","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Never","2002","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Never","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Never","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Never","2002","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Never","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Never","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Never","2002","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Never","2002","Couple + C. LE and GT 16","(0) in school","","","",""
"Never","2002","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Never","2002","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Never","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Never","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Never","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Never","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Never","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Never","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Never","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Daily","2003","1-pers.-HH","(0) in school","","","",""
"Daily","2003","1-pers.-HH","(1a) inadequately completed","3","","",""
"Daily","2003","1-pers.-HH","(1b) general elementary school","67","0.153407729904756","0.117502858171227","0.189312601638286"
"Daily","2003","1-pers.-HH","(1c) basic vocational qualification","113","0.109556984222011","0.0896220253026038","0.129491943141419"
"Daily","2003","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Daily","2003","1-pers.-HH","(2a) intermediate vocational","51","0.0650475275897617","0.0459116706352383","0.0841833845442851"
"Daily","2003","1-pers.-HH","(2c_gen) general maturity certificate","7","","",""
"Daily","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","16","","",""
"Daily","2003","1-pers.-HH","(3a) lower tertiary education","12","","",""
"Daily","2003","1-pers.-HH","(3b) higher tertiary education","15","","",""
"Daily","2003","(Married) couple without C. ","(0) in school","","","",""
"Daily","2003","(Married) couple without C. ","(1a) inadequately completed","17","","",""
"Daily","2003","(Married) couple without C. ","(1b) general elementary school","74","0.107815531737595","0.0849052855904546","0.130725777884736"
"Daily","2003","(Married) couple without C. ","(1c) basic vocational qualification","220","0.0792191660247851","0.0690110415187554","0.0894272905308147"
"Daily","2003","(Married) couple without C. ","(2b) intermediate general qualification","10","","",""
"Daily","2003","(Married) couple without C. ","(2a) intermediate vocational","74","0.0467973357589056","0.0359562565591723","0.0576384149586389"
"Daily","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Daily","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","22","","",""
"Daily","2003","(Married) couple without C. ","(3a) lower tertiary education","45","0.0539771609705173","0.0371163144377978","0.0708380075032369"
"Daily","2003","(Married) couple without C. ","(3b) higher tertiary education","27","","",""
"Daily","2003","Single parent ","(0) in school","6","","",""
"Daily","2003","Single parent ","(1a) inadequately completed","1","","",""
"Daily","2003","Single parent ","(1b) general elementary school","19","","",""
"Daily","2003","Single parent ","(1c) basic vocational qualification","24","","",""
"Daily","2003","Single parent ","(2b) intermediate general qualification","5","","",""
"Daily","2003","Single parent ","(2a) intermediate vocational","25","","",""
"Daily","2003","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Daily","2003","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Daily","2003","Single parent ","(3a) lower tertiary education","3","","",""
"Daily","2003","Single parent ","(3b) higher tertiary education","5","","",""
"Daily","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","2003","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Daily","2003","Couple + C. LE 16 ","(1b) general elementary school","37","0.121870314789007","0.0821825963315182","0.161558033246496"
"Daily","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","79","0.074460502397832","0.0581897157404382","0.0907312890552259"
"Daily","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Daily","2003","Couple + C. LE 16 ","(2a) intermediate vocational","108","0.0658263976158954","0.0528227938434411","0.0788300013883496"
"Daily","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","9","","",""
"Daily","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Daily","2003","Couple + C. LE 16 ","(3a) lower tertiary education","21","","",""
"Daily","2003","Couple + C. LE 16 ","(3b) higher tertiary education","22","","",""
"Daily","2003","Couple + C. GT 16 ","(0) in school","20","","",""
"Daily","2003","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"Daily","2003","Couple + C. GT 16 ","(1b) general elementary school","26","","",""
"Daily","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","58","0.0631341897205853","0.0473413618059023","0.0789270176352682"
"Daily","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","9","","",""
"Daily","2003","Couple + C. GT 16 ","(2a) intermediate vocational","41","0.0305902062835737","0.0190609157235188","0.0421194968436286"
"Daily","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","10","","",""
"Daily","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Daily","2003","Couple + C. GT 16 ","(3a) lower tertiary education","13","","",""
"Daily","2003","Couple + C. GT 16 ","(3b) higher tertiary education","13","","",""
"Daily","2003","Couple + C. LE and GT 16","(0) in school","15","","",""
"Daily","2003","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Daily","2003","Couple + C. LE and GT 16","(1b) general elementary school","16","","",""
"Daily","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","17","","",""
"Daily","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"Daily","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","27","","",""
"Daily","2003","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","6","","",""
"Daily","2003","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"Daily","2003","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"Daily","2003","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"Min 1x per week","2003","1-pers.-HH","(0) in school","3","","",""
"Min 1x per week","2003","1-pers.-HH","(1a) inadequately completed","12","","",""
"Min 1x per week","2003","1-pers.-HH","(1b) general elementary school","159","0.427029848670481","0.377747916816453","0.476311780524508"
"Min 1x per week","2003","1-pers.-HH","(1c) basic vocational qualification","390","0.40508645743183","0.373754102722158","0.436418812141502"
"Min 1x per week","2003","1-pers.-HH","(2b) intermediate general qualification","24","","",""
"Min 1x per week","2003","1-pers.-HH","(2a) intermediate vocational","269","0.426499218012816","0.388122849266265","0.464875586759367"
"Min 1x per week","2003","1-pers.-HH","(2c_gen) general maturity certificate","47","0.280273183162398","0.203942897822475","0.356603468502321"
"Min 1x per week","2003","1-pers.-HH","(2c_voc) vocational maturity certificate","89","0.352929335889591","0.292216663812587","0.413642007966595"
"Min 1x per week","2003","1-pers.-HH","(3a) lower tertiary education","78","0.397732030377149","0.332762457564945","0.462701603189353"
"Min 1x per week","2003","1-pers.-HH","(3b) higher tertiary education","102","0.282844310333425","0.23342084450354","0.33226777616331"
"Min 1x per week","2003","(Married) couple without C. ","(0) in school","1","","",""
"Min 1x per week","2003","(Married) couple without C. ","(1a) inadequately completed","34","0.430697107894689","0.327239024719502","0.534155191069876"
"Min 1x per week","2003","(Married) couple without C. ","(1b) general elementary school","296","0.399719527465956","0.36353552936171","0.435903525570201"
"Min 1x per week","2003","(Married) couple without C. ","(1c) basic vocational qualification","1133","0.406523309716966","0.387958211579863","0.42508840785407"
"Min 1x per week","2003","(Married) couple without C. ","(2b) intermediate general qualification","32","0.38195641314176","0.275488301126028","0.488424525157492"
"Min 1x per week","2003","(Married) couple without C. ","(2a) intermediate vocational","594","0.39181783489195","0.366760881253462","0.416874788530438"
"Min 1x per week","2003","(Married) couple without C. ","(2c_gen) general maturity certificate","52","0.350103538207684","0.266815399898691","0.433391676516676"
"Min 1x per week","2003","(Married) couple without C. ","(2c_voc) vocational maturity certificate","195","0.4144867465896","0.369565604185252","0.459407888993948"
"Min 1x per week","2003","(Married) couple without C. ","(3a) lower tertiary education","256","0.354243244698975","0.31855634557451","0.38993014382344"
"Min 1x per week","2003","(Married) couple without C. ","(3b) higher tertiary education","351","0.332077284092667","0.30236287312677","0.361791695058564"
"Min 1x per week","2003","Single parent ","(0) in school","24","","",""
"Min 1x per week","2003","Single parent ","(1a) inadequately completed","7","","",""
"Min 1x per week","2003","Single parent ","(1b) general elementary school","70","0.459175517465126","0.382907281641356","0.535443753288895"
"Min 1x per week","2003","Single parent ","(1c) basic vocational qualification","91","0.319890062007605","0.261484395629706","0.378295728385503"
"Min 1x per week","2003","Single parent ","(2b) intermediate general qualification","24","","",""
"Min 1x per week","2003","Single parent ","(2a) intermediate vocational","103","0.375858855891552","0.318614121559777","0.433103590223327"
"Min 1x per week","2003","Single parent ","(2c_gen) general maturity certificate","30","0.504701192236654","0.373751378765765","0.635651005707543"
"Min 1x per week","2003","Single parent ","(2c_voc) vocational maturity certificate","20","","",""
"Min 1x per week","2003","Single parent ","(3a) lower tertiary education","18","","",""
"Min 1x per week","2003","Single parent ","(3b) higher tertiary education","19","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(1a) inadequately completed","22","","",""
"Min 1x per week","2003","Couple + C. LE 16 ","(1b) general elementary school","147","0.503611180262714","0.442953399867753","0.564268960657675"
"Min 1x per week","2003","Couple + C. LE 16 ","(1c) basic vocational qualification","491","0.461970622906692","0.431070638138844","0.49287060767454"
"Min 1x per week","2003","Couple + C. LE 16 ","(2b) intermediate general qualification","38","0.50557998715952","0.384035750418287","0.627124223900754"
"Min 1x per week","2003","Couple + C. LE 16 ","(2a) intermediate vocational","655","0.477308080836663","0.451115869006145","0.503500292667181"
"Min 1x per week","2003","Couple + C. LE 16 ","(2c_gen) general maturity certificate","38","0.391462877992683","0.285172387291105","0.497753368694261"
"Min 1x per week","2003","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","225","0.492749729347674","0.447884153898163","0.537615304797186"
"Min 1x per week","2003","Couple + C. LE 16 ","(3a) lower tertiary education","155","0.413357636021702","0.362418618986492","0.464296653056912"
"Min 1x per week","2003","Couple + C. LE 16 ","(3b) higher tertiary education","205","0.307519765749617","0.27220662220845","0.342832909290785"
"Min 1x per week","2003","Couple + C. GT 16 ","(0) in school","72","0.206208229427812","0.159643682162369","0.252772776693255"
"Min 1x per week","2003","Couple + C. GT 16 ","(1a) inadequately completed","18","","",""
"Min 1x per week","2003","Couple + C. GT 16 ","(1b) general elementary school","142","0.393941005091262","0.341142310265536","0.446739699916988"
"Min 1x per week","2003","Couple + C. GT 16 ","(1c) basic vocational qualification","347","0.390032704737169","0.358359450277439","0.4217059591969"
"Min 1x per week","2003","Couple + C. GT 16 ","(2b) intermediate general qualification","76","0.299006173877698","0.238509161880695","0.359503185874701"
"Min 1x per week","2003","Couple + C. GT 16 ","(2a) intermediate vocational","309","0.383875262706352","0.351315062517631","0.416435462895073"
"Min 1x per week","2003","Couple + C. GT 16 ","(2c_gen) general maturity certificate","109","0.337351658870489","0.286184164347859","0.38851915339312"
"Min 1x per week","2003","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","79","0.367470023024012","0.303323999583495","0.43161604646453"
"Min 1x per week","2003","Couple + C. GT 16 ","(3a) lower tertiary education","79","0.347011154921543","0.288926309614502","0.405096000228584"
"Min 1x per week","2003","Couple + C. GT 16 ","(3b) higher tertiary education","107","0.25060726973432","0.208244276841192","0.292970262627448"
"Min 1x per week","2003","Couple + C. LE and GT 16","(0) in school","71","0.278156047934963","0.22122810026848","0.335083995601446"
"Min 1x per week","2003","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"Min 1x per week","2003","Couple + C. LE and GT 16","(1b) general elementary school","81","0.43125535376658","0.360272542044346","0.502238165488813"
"Min 1x per week","2003","Couple + C. LE and GT 16","(1c) basic vocational qualification","111","0.325553116657315","0.275149250006802","0.375956983307828"
"Min 1x per week","2003","Couple + C. LE and GT 16","(2b) intermediate general qualification","35","0.241538829956536","0.163982845472734","0.319094814440338"
"Min 1x per week","2003","Couple + C. LE and GT 16","(2a) intermediate vocational","137","0.357824186187884","0.31012685861302","0.405521513762748"
