"pli0081","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Daily","2008","Thuringia","Couple + C. LE and GT 16","2","","","","1"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","63","0.277184817232724","0.215610667376344","0.338758967089103","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Single parent ","5","","","","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","16","","","","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","29","","","","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","9","","","","3"
"Min 1x per month","2008","Saxony","1-pers.-HH","59","0.277330514419387","0.219473920826553","0.335187108012221","3"
"Min 1x per month","2008","Saxony","(Married) couple without C. ","210","0.359786084651531","0.320693575632706","0.398878593670355","3"
"Min 1x per month","2008","Saxony","Single parent ","21","","","","3"
"Min 1x per month","2008","Saxony","Couple + C. LE 16 ","64","0.338072263738096","0.272511628383053","0.403632899093138","3"
"Min 1x per month","2008","Saxony","Couple + C. GT 16 ","95","0.460573110361137","0.397248110462311","0.523898110259964","3"
"Min 1x per month","2008","Schleswig-Holstein","1-pers.-HH","37","0.354266978162417","0.260051484457996","0.448482471866837","3"
"Min 1x per month","2008","Schleswig-Holstein","(Married) couple without C. ","75","0.355345612181236","0.292667914986091","0.418023309376381","3"
"Min 1x per month","2008","Schleswig-Holstein","Single parent ","9","","","","3"
"Min 1x per month","2008","Schleswig-Holstein","Couple + C. LE 16 ","22","","","","3"
"Min 1x per month","2008","Schleswig-Holstein","Couple + C. GT 16 ","31","0.354309547505592","0.252627978688663","0.455991116322521","3"
"Min 1x per month","2008","Schleswig-Holstein","Couple + C. LE and GT 16","12","","","","3"
"Min 1x per month","2008","Hamburg","1-pers.-HH","29","","","","3"
"Min 1x per month","2008","Hamburg","(Married) couple without C. ","43","0.407066817136519","0.311254105217921","0.502879529055118","3"
"Min 1x per month","2008","Hamburg","Single parent ","2","","","","3"
"Min 1x per month","2008","Hamburg","Couple + C. LE 16 ","10","","","","3"
"Min 1x per month","2008","Hamburg","Couple + C. GT 16 ","11","","","","3"
"Min 1x per month","2008","Hamburg","Couple + C. LE and GT 16","9","","","","3"
"Min 1x per month","2008","Lower Saxony","1-pers.-HH","72","0.282974874247095","0.227138242584425","0.338811505909764","3"
"Min 1x per month","2008","Lower Saxony","(Married) couple without C. ","191","0.333304127043321","0.296896750432154","0.369711503654489","3"
"Min 1x per month","2008","Lower Saxony","Single parent ","27","","","","3"
"Min 1x per month","2008","Lower Saxony","Couple + C. LE 16 ","87","0.253939017736884","0.206249274586653","0.301628760887114","3"
"Min 1x per month","2008","Lower Saxony","Couple + C. GT 16 ","107","0.385040175231844","0.328645062417429","0.441435288046258","3"
"Min 1x per month","2008","Lower Saxony","Couple + C. LE and GT 16","41","0.303266518361737","0.219253856699894","0.387279180023579","3"
"Min 1x per month","2008","Bremen","1-pers.-HH","5","","","","3"
"Min 1x per month","2008","Bremen","(Married) couple without C. ","11","","","","3"
"Min 1x per month","2008","Bremen","Single parent ","3","","","","3"
"Min 1x per month","2008","Bremen","Couple + C. LE 16 ","4","","","","3"
"Min 1x per month","2008","Bremen","Couple + C. GT 16 ","6","","","","3"
"Min 1x per month","2008","Bremen","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2008","North Rhine-Westphalia","1-pers.-HH","144","0.255397506644046","0.219407733542043","0.291387279746048","3"
"Min 1x per month","2008","North Rhine-Westphalia","(Married) couple without C. ","406","0.278466079000873","0.255394431045202","0.301537726956544","3"
"Min 1x per month","2008","North Rhine-Westphalia","Single parent ","49","0.20881839850502","0.152765912830652","0.264870884179388","3"
"Min 1x per month","2008","North Rhine-Westphalia","Couple + C. LE 16 ","212","0.279925725555536","0.246377934772837","0.313473516338236","3"
"Min 1x per month","2008","North Rhine-Westphalia","Couple + C. GT 16 ","230","0.385448912989753","0.348840945921402","0.422056880058104","3"
"Min 1x per month","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","76","0.323145569488224","0.265743871184027","0.380547267792421","3"
"Min 1x per month","2008","Hesse","1-pers.-HH","41","0.21335565262788","0.153999760613575","0.272711544642185","3"
"Min 1x per month","2008","Hesse","(Married) couple without C. ","162","0.321122393907757","0.280600098257584","0.36164468955793","3"
"Min 1x per month","2008","Hesse","Single parent ","18","","","","3"
"Min 1x per month","2008","Hesse","Couple + C. LE 16 ","81","0.26047332040743","0.207829062667031","0.313117578147829","3"
"Min 1x per month","2008","Hesse","Couple + C. GT 16 ","60","0.293973909087401","0.230676443434776","0.357271374740026","3"
"Min 1x per month","2008","Hesse","Couple + C. LE and GT 16","21","","","","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","53","0.298629914537358","0.234559087551095","0.36270074152362","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","87","0.353076506646063","0.302572045503357","0.403580967788769","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Single parent ","18","","","","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","46","0.225753288562921","0.165508573558914","0.285998003566928","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","51","0.262721958276707","0.201107321671686","0.324336594881729","3"
"Min 1x per month","2008","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","17","","","","3"
"Min 1x per month","2008","Baden-Württemberg","1-pers.-HH","90","0.245386605350075","0.200686270825566","0.290086939874584","3"
"Min 1x per month","2008","Baden-Württemberg","(Married) couple without C. ","220","0.259910575664064","0.22915126143126","0.290669889896869","3"
"Min 1x per month","2008","Baden-Württemberg","Single parent ","42","0.325894847730552","0.245631916976178","0.406157778484926","3"
"Min 1x per month","2008","Baden-Württemberg","Couple + C. LE 16 ","133","0.372976277068718","0.327161160330478","0.418791393806958","3"
"Min 1x per month","2008","Baden-Württemberg","Couple + C. GT 16 ","157","0.365017562255506","0.32008444661872","0.409950677892292","3"
"Min 1x per month","2008","Baden-Württemberg","Couple + C. LE and GT 16","57","0.401472578477906","0.3290520437861","0.473893113169711","3"
"Min 1x per month","2008","Bavaria","1-pers.-HH","110","0.26598919255656","0.223477610693493","0.308500774419628","3"
"Min 1x per month","2008","Bavaria","(Married) couple without C. ","292","0.29216562323239","0.263155974065687","0.321175272399093","3"
"Min 1x per month","2008","Bavaria","Single parent ","37","0.234698501346421","0.168615313116622","0.30078168957622","3"
"Min 1x per month","2008","Bavaria","Couple + C. LE 16 ","145","0.242984563887324","0.205798573641593","0.280170554133055","3"
"Min 1x per month","2008","Bavaria","Couple + C. GT 16 ","154","0.310104425883951","0.26819894524381","0.352009906524092","3"
"Min 1x per month","2008","Bavaria","Couple + C. LE and GT 16","71","0.372363452220076","0.306024189003035","0.438702715437118","3"
"Min 1x per month","2008","Berlin","1-pers.-HH","53","0.260378755763477","0.194795748097247","0.325961763429707","3"
"Min 1x per month","2008","Berlin","(Married) couple without C. ","100","0.358886735431919","0.301242835254892","0.416530635608945","3"
"Min 1x per month","2008","Berlin","Single parent ","22","","","","3"
"Min 1x per month","2008","Berlin","Couple + C. LE 16 ","29","","","","3"
"Min 1x per month","2008","Berlin","Couple + C. GT 16 ","35","0.291311196392715","0.200420621860464","0.382201770924965","3"
"Min 1x per month","2008","Berlin","Couple + C. LE and GT 16","16","","","","3"
"Min 1x per month","2008","Brandenburg","1-pers.-HH","34","0.259972140751311","0.187055251803359","0.332889029699263","3"
"Min 1x per month","2008","Brandenburg","(Married) couple without C. ","104","0.343694256200735","0.291657245347719","0.395731267053751","3"
"Min 1x per month","2008","Brandenburg","Single parent ","16","","","","3"
"Min 1x per month","2008","Brandenburg","Couple + C. LE 16 ","30","0.266940091766773","0.180669248938361","0.353210934595184","3"
"Min 1x per month","2008","Brandenburg","Couple + C. GT 16 ","63","0.366754429911187","0.293221836518156","0.440287023304218","3"
"Min 1x per month","2008","Brandenburg","Couple + C. LE and GT 16","17","","","","3"
"Min 1x per month","2008","Mecklenburg-Western Pomerania","1-pers.-HH","22","","","","3"
"Min 1x per month","2008","Saxony","Couple + C. LE and GT 16","24","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","1-pers.-HH","32","0.329120292372524","0.245395310181292","0.412845274563757","3"
"Min 1x per month","2008","Saxony-Anhalt","(Married) couple without C. ","98","0.31913727937888","0.267330518030144","0.370944040727615","3"
"Min 1x per month","2008","Thuringia","1-pers.-HH","35","0.243610119355359","0.170657181171412","0.316563057539307","3"
"Min 1x per month","2008","Thuringia","(Married) couple without C. ","111","0.311769306875847","0.261016881759045","0.36252173199265","3"
"Min 1x per month","2008","Thuringia","Single parent ","18","","","","3"
"Min 1x per month","2008","Thuringia","Couple + C. LE 16 ","35","0.233125176408344","0.153748726548735","0.312501626267953","3"
"Min 1x per month","2008","Thuringia","Couple + C. GT 16 ","71","0.328757633840875","0.262654076900411","0.394861190781339","3"
"Min 1x per month","2008","Thuringia","Couple + C. LE and GT 16","24","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","Single parent ","12","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","Couple + C. LE 16 ","19","","","","3"
"Min 1x per month","2008","Saxony-Anhalt","Couple + C. GT 16 ","80","0.404221547428598","0.33498720643803","0.473455888419165","3"
"Min 1x per month","2008","Saxony-Anhalt","Couple + C. LE and GT 16","15","","","","3"
"Min 1x per week","2008","Bremen","Couple + C. LE and GT 16","3","","","","2"
"Min 1x per week","2008","Hesse","Couple + C. LE 16 ","126","0.506100463419489","0.446131003564918","0.566069923274059","2"
"Min 1x per week","2008","Hesse","Couple + C. GT 16 ","79","0.366164283903976","0.299230111674703","0.43309845613325","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","129","0.349810502899369","0.299413435334838","0.400207570463901","2"
"Min 1x per week","2008","North Rhine-Westphalia","1-pers.-HH","202","0.358360158562171","0.318785783951664","0.397934533172679","2"
"Min 1x per week","2008","North Rhine-Westphalia","(Married) couple without C. ","581","0.38146503530583","0.356463102379247","0.406466968232413","2"
"Min 1x per week","2008","North Rhine-Westphalia","Single parent ","74","0.34871244000587","0.282993202173832","0.414431677837908","2"
"Min 1x per week","2008","North Rhine-Westphalia","Couple + C. LE 16 ","331","0.516401524836111","0.479060168268925","0.553742881403297","2"
"Min 1x per week","2008","Hesse","1-pers.-HH","65","0.333507688926002","0.265199457142701","0.401815920709302","2"
"Min 1x per week","2008","Hesse","(Married) couple without C. ","186","0.356330427909941","0.314766082298672","0.397894773521209","2"
"Min 1x per week","2008","Hesse","Single parent ","24","","","","2"
"Min 1x per week","2008","Hesse","Couple + C. LE and GT 16","17","","","","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","81","0.39710096337933","0.328600608628301","0.465601318130358","2"
"Min 1x per week","2008","North Rhine-Westphalia","Couple + C. GT 16 ","243","0.314448080662697","0.279525377420798","0.349370783904595","2"
"Min 1x per week","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","85","0.319126887828117","0.26191414202002","0.376339633636213","2"
"Min 1x per week","2008","Schleswig-Holstein","Couple + C. GT 16 ","21","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","Couple + C. LE and GT 16","5","","","","2"
"Min 1x per week","2008","Hamburg","1-pers.-HH","24","","","","2"
"Min 1x per week","2008","Hamburg","(Married) couple without C. ","35","0.413750299947149","0.317700186599932","0.509800413294367","2"
"Min 1x per week","2008","Hamburg","Single parent ","6","","","","2"
"Min 1x per week","2008","Hamburg","Couple + C. LE 16 ","16","","","","2"
"Min 1x per week","2008","Hamburg","Couple + C. GT 16 ","5","","","","2"
"Min 1x per week","2008","Hamburg","Couple + C. LE and GT 16","5","","","","2"
"Min 1x per week","2008","Lower Saxony","1-pers.-HH","90","0.348252062691682","0.289195962034773","0.40730816334859","2"
"Min 1x per week","2008","Lower Saxony","(Married) couple without C. ","254","0.334972820342825","0.298520125506042","0.371425515179608","2"
"Min 1x per week","2008","Lower Saxony","Single parent ","35","0.416529977013605","0.315241556197389","0.517818397829821","2"
"Min 1x per week","2008","Lower Saxony","Couple + C. LE 16 ","144","0.451305706333421","0.396783460568252","0.50582795209859","2"
"Min 1x per week","2008","Lower Saxony","Couple + C. GT 16 ","85","0.310639286127271","0.257008207812668","0.364270364441874","2"
"Min 1x per week","2008","Lower Saxony","Couple + C. LE and GT 16","35","0.34663389894786","0.259655184212249","0.433612613683471","2"
"Min 1x per week","2008","Bremen","1-pers.-HH","10","","","","2"
"Min 1x per week","2008","Bremen","(Married) couple without C. ","28","","","","2"
"Min 1x per week","2008","Bremen","Single parent ","5","","","","2"
"Min 1x per week","2008","Bremen","Couple + C. LE 16 ","10","","","","2"
"Min 1x per week","2008","Bremen","Couple + C. GT 16 ","7","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","1-pers.-HH","19","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","(Married) couple without C. ","69","0.302269887490731","0.242129633582826","0.362410141398637","2"
"Min 1x per week","2008","Schleswig-Holstein","Single parent ","12","","","","2"
"Min 1x per week","2008","Schleswig-Holstein","Couple + C. LE 16 ","33","0.41379343579767","0.310301716518149","0.51728515507719","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Single parent ","22","","","","2"
"Min 1x per week","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","76","0.397116401658358","0.326608486448326","0.46762431686839","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","25","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","13","","","","2"
"Min 1x per week","2008","Saxony","1-pers.-HH","96","0.360599298577941","0.298543386088701","0.422655211067181","2"
"Min 1x per week","2008","Saxony","(Married) couple without C. ","202","0.288202867569147","0.25131053839414","0.325095196744154","2"
"Min 1x per week","2008","Saxony","Single parent ","35","0.556131588222417","0.442931143612426","0.669332032832409","2"
"Min 1x per week","2008","Saxony","Couple + C. LE 16 ","104","0.531214291001034","0.462054264646891","0.600374317355177","2"
"Min 1x per week","2008","Saxony","Couple + C. GT 16 ","81","0.324455805419839","0.264976721610293","0.383934889229385","2"
"Min 1x per week","2008","Saxony","Couple + C. LE and GT 16","33","0.290139616270031","0.193088969516442","0.38719026302362","2"
"Min 1x per week","2008","Saxony-Anhalt","1-pers.-HH","53","0.392863765132697","0.305843686850037","0.479883843415358","2"
"Min 1x per week","2008","Saxony-Anhalt","(Married) couple without C. ","127","0.398906683232839","0.344484682679835","0.453328683785842","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","96","0.476848820490016","0.408141338477045","0.545556302502988","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Single parent ","8","","","","2"
"Min 1x per week","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","26","","","","2"
"Min 1x per week","2008","Saxony-Anhalt","Single parent ","21","","","","2"
"Min 1x per week","2008","Saxony-Anhalt","Couple + C. LE 16 ","41","0.388906801374475","0.291891839326713","0.485921763422236","2"
"Min 1x per week","2008","Saxony-Anhalt","Couple + C. GT 16 ","63","0.423786478110341","0.354070117600669","0.493502838620012","2"
"Min 1x per week","2008","Saxony-Anhalt","Couple + C. LE and GT 16","9","","","","2"
"Min 1x per week","2008","Baden-Württemberg","Couple + C. LE and GT 16","76","0.383812447537682","0.311965595344137","0.455659299731227","2"
"Min 1x per week","2008","Bavaria","1-pers.-HH","146","0.345802659630317","0.300041966466577","0.391563352794058","2"
"Min 1x per week","2008","Bavaria","(Married) couple without C. ","352","0.386274181574381","0.355214490542504","0.417333872606258","2"
"Min 1x per week","2008","Bavaria","Single parent ","69","0.411927122443703","0.33518296605113","0.488671278836276","2"
