"ple0005","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Strong","2015","(Married) couple without C. ","no migration background","","","",""
"Strong","2015","(Married) couple without C. ","direct migration background","","","",""
"Strong","2015","(Married) couple without C. ","indirect migration background","","","",""
"Strong","2015","Single parent ","no migration background","","","",""
"Strong","2015","Single parent ","direct migration background","","","",""
"Strong","2015","Single parent ","indirect migration background","","","",""
"Strong","2015","Couple + C. LE 16 ","no migration background","","","",""
"Strong","2015","Couple + C. LE 16 ","direct migration background","","","",""
"Strong","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"Strong","2015","Couple + C. GT 16 ","no migration background","","","",""
"Strong","2015","Couple + C. GT 16 ","direct migration background","","","",""
"Strong","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"Strong","2015","Couple + C. LE and GT 16","no migration background","","","",""
"Strong","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"Strong","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"A little","2015","1-pers.-HH","no migration background","","","",""
"A little","2015","1-pers.-HH","direct migration background","","","",""
"A little","2015","1-pers.-HH","indirect migration background","","","",""
"A little","2015","(Married) couple without C. ","no migration background","","","",""
"A little","2015","(Married) couple without C. ","direct migration background","","","",""
"A little","2015","(Married) couple without C. ","indirect migration background","","","",""
"A little","2015","Single parent ","no migration background","","","",""
"A little","2015","Single parent ","direct migration background","","","",""
"A little","2015","Single parent ","indirect migration background","","","",""
"A little","2015","Couple + C. LE 16 ","no migration background","","","",""
"A little","2015","Couple + C. LE 16 ","direct migration background","","","",""
"A little","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"A little","2015","Couple + C. GT 16 ","no migration background","","","",""
"A little","2015","Couple + C. GT 16 ","direct migration background","","","",""
"A little","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"A little","2015","Couple + C. LE and GT 16","no migration background","","","",""
"A little","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"A little","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"Not at all","2015","1-pers.-HH","no migration background","","","",""
"Not at all","2015","1-pers.-HH","direct migration background","","","",""
"Not at all","2015","1-pers.-HH","indirect migration background","","","",""
"Not at all","2015","(Married) couple without C. ","no migration background","","","",""
"Not at all","2015","(Married) couple without C. ","direct migration background","","","",""
"Not at all","2015","(Married) couple without C. ","indirect migration background","","","",""
"Not at all","2015","Single parent ","no migration background","","","",""
"Not at all","2015","Single parent ","direct migration background","","","",""
"Not at all","2015","Single parent ","indirect migration background","","","",""
"Not at all","2015","Couple + C. LE 16 ","no migration background","","","",""
"Not at all","2015","Couple + C. LE 16 ","direct migration background","","","",""
"Not at all","2015","Couple + C. LE 16 ","indirect migration background","","","",""
"Not at all","2015","Couple + C. GT 16 ","no migration background","","","",""
"Not at all","2015","Couple + C. GT 16 ","direct migration background","","","",""
"Not at all","2015","Couple + C. GT 16 ","indirect migration background","","","",""
"Not at all","2015","Couple + C. LE and GT 16","no migration background","","","",""
"Not at all","2015","Couple + C. LE and GT 16","direct migration background","","","",""
"Not at all","2015","Couple + C. LE and GT 16","indirect migration background","","","",""
"Strong","2016","1-pers.-HH","no migration background","683","0.237945765028955","0.222328646022766","0.253562884035143"
"Strong","2016","1-pers.-HH","direct migration background","128","0.168440844404864","0.149295845626816","0.187585843182912"
"Strong","2016","1-pers.-HH","indirect migration background","19","","",""
"Strong","2016","(Married) couple without C. ","no migration background","1162","0.186991775290318","0.177252598797188","0.196730951783448"
"Strong","2016","(Married) couple without C. ","direct migration background","207","0.193629183455006","0.170890155043235","0.216368211866777"
"Strong","2016","(Married) couple without C. ","indirect migration background","7","","",""
"Strong","2016","Single parent ","no migration background","210","0.139911575463391","0.123081487390342","0.156741663536439"
"Strong","2016","Single parent ","direct migration background","103","0.143123989724868","0.11632543451906","0.169922544930676"
"Strong","2016","Single parent ","indirect migration background","16","","",""
"Strong","2016","Couple + C. LE 16 ","no migration background","178","0.0435684328408024","0.0369241653053006","0.0502127003763042"
"Strong","2016","Couple + C. LE 16 ","direct migration background","267","0.0584126952399435","0.0507218107993621","0.066103579680525"
"Strong","2016","Couple + C. LE 16 ","indirect migration background","25","","",""
"Strong","2016","Couple + C. GT 16 ","no migration background","188","0.0858979856215296","0.0737827741100528","0.0980131971330065"
"Strong","2016","Couple + C. GT 16 ","direct migration background","92","0.204769756867761","0.171377481600855","0.238162032134667"
"Strong","2016","Couple + C. GT 16 ","indirect migration background","8","","",""
"Strong","2016","Couple + C. LE and GT 16","no migration background","85","0.0537837991912178","0.0415723368814685","0.0659952615009672"
"Strong","2016","Couple + C. LE and GT 16","direct migration background","97","0.103319427052293","0.0839336605953501","0.122705193509235"
"Strong","2016","Couple + C. LE and GT 16","indirect migration background","11","","",""
"A little","2016","1-pers.-HH","no migration background","1082","0.36996532735004","0.352258867988058","0.387671786712022"
"A little","2016","1-pers.-HH","direct migration background","290","0.306162301390364","0.282585229563833","0.329739373216896"
"A little","2016","1-pers.-HH","indirect migration background","36","0.170304720265602","0.112420093671831","0.228189346859373"
"A little","2016","(Married) couple without C. ","no migration background","2740","0.439058346742337","0.426662292207988","0.451454401276686"
"A little","2016","(Married) couple without C. ","direct migration background","405","0.381505378701605","0.353551801470067","0.409458955933143"
"A little","2016","(Married) couple without C. ","indirect migration background","50","0.318883600591619","0.250800613862914","0.386966587320325"
"A little","2016","Single parent ","no migration background","523","0.300589132926658","0.278343701155415","0.322834564697902"
"A little","2016","Single parent ","direct migration background","191","0.271984242196214","0.237932570872992","0.306035913519437"
"A little","2016","Single parent ","indirect migration background","51","0.248185164300087","0.190579582160046","0.305790746440127"
"A little","2016","Couple + C. LE 16 ","no migration background","979","0.268359940078576","0.253937399399278","0.282782480757874"
"A little","2016","Couple + C. LE 16 ","direct migration background","924","0.209755742292174","0.196404245069495","0.223107239514853"
"A little","2016","Couple + C. LE 16 ","indirect migration background","111","0.238359869130376","0.199674511924618","0.277045226336135"
"A little","2016","Couple + C. GT 16 ","no migration background","696","0.327422393273079","0.307133069668353","0.347711716877805"
"A little","2016","Couple + C. GT 16 ","direct migration background","165","0.272562867621341","0.235716240594661","0.309409494648021"
"A little","2016","Couple + C. GT 16 ","indirect migration background","40","0.206877251045605","0.150878720083445","0.262875782007765"
"A little","2016","Couple + C. LE and GT 16","no migration background","406","0.302022332881245","0.27716886260824","0.326875803154249"
"A little","2016","Couple + C. LE and GT 16","direct migration background","278","0.310105989035418","0.280646896417776","0.339565081653059"
"A little","2016","Couple + C. LE and GT 16","indirect migration background","49","0.0942271574856044","0.057111487445609","0.1313428275256"
"Not at all","2016","1-pers.-HH","no migration background","1091","0.392088907621005","0.37418362000906","0.409994195232951"
"Not at all","2016","1-pers.-HH","direct migration background","1050","0.525396854204771","0.499852548469729","0.550941159939814"
"Not at all","2016","1-pers.-HH","indirect migration background","107","0.721152706210392","0.652098932135276","0.790206480285507"
"Not at all","2016","(Married) couple without C. ","no migration background","2255","0.373949877967345","0.36186409574162","0.386035660193069"
"Not at all","2016","(Married) couple without C. ","direct migration background","548","0.424865437843389","0.396418892502831","0.453311983183947"
"Not at all","2016","(Married) couple without C. ","indirect migration background","123","0.642726934543419","0.572722552432649","0.712731316654188"
"Not at all","2016","Single parent ","no migration background","899","0.559499291609951","0.535413490828761","0.583585092391141"
"Not at all","2016","Single parent ","direct migration background","362","0.584891768078918","0.547185409020177","0.622598127137658"
"Not at all","2016","Single parent ","indirect migration background","149","0.68908831294774","0.627361027127944","0.750815598767536"
"Not at all","2016","Couple + C. LE 16 ","no migration background","2469","0.688071627080622","0.672992421712924","0.703150832448319"
"Not at all","2016","Couple + C. LE 16 ","direct migration background","2381","0.731831562467882","0.71730369850111","0.746359426434654"
"Not at all","2016","Couple + C. LE 16 ","indirect migration background","330","0.702458283930999","0.660949564664962","0.743967003197036"
"Not at all","2016","Couple + C. GT 16 ","no migration background","1171","0.586679621105391","0.565389109931224","0.607970132279558"
"Not at all","2016","Couple + C. GT 16 ","direct migration background","304","0.522667375510897","0.481335042874958","0.563999708146837"
"Not at all","2016","Couple + C. GT 16 ","indirect migration background","153","0.769618466224274","0.711406584970193","0.827830347478354"
"Not at all","2016","Couple + C. LE and GT 16","no migration background","820","0.644193867927537","0.618278239011118","0.670109496843957"
"Not at all","2016","Couple + C. LE and GT 16","direct migration background","572","0.58657458391229","0.555210449367732","0.617938718456848"
"Not at all","2016","Couple + C. LE and GT 16","indirect migration background","178","0.872891221923352","0.830572996522074","0.91520944732463"
"Strong","2017","1-pers.-HH","no migration background","","","",""
"Strong","2017","1-pers.-HH","direct migration background","31","0.0502860716764084","0.0325468699544615","0.0680252733983552"
"Strong","2017","1-pers.-HH","indirect migration background","","","",""
"Strong","2017","(Married) couple without C. ","no migration background","","","",""
"Strong","2017","(Married) couple without C. ","direct migration background","21","","",""
"Strong","2017","(Married) couple without C. ","indirect migration background","","","",""
"Strong","2017","Single parent ","no migration background","","","",""
"Strong","2017","Single parent ","direct migration background","23","","",""
"Strong","2017","Single parent ","indirect migration background","","","",""
"Strong","2017","Couple + C. LE 16 ","no migration background","","","",""
"Strong","2017","Couple + C. LE 16 ","direct migration background","93","0.0797706141844025","0.0636417803887324","0.0958994479800726"
"Strong","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"Strong","2017","Couple + C. GT 16 ","no migration background","","","",""
"Strong","2017","Couple + C. GT 16 ","direct migration background","9","","",""
"Strong","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"Strong","2017","Couple + C. LE and GT 16","no migration background","","","",""
"Strong","2017","Couple + C. LE and GT 16","direct migration background","45","0.132444865583592","0.0944649947475072","0.170424736419677"
"Strong","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"A little","2017","1-pers.-HH","no migration background","","","",""
"A little","2017","1-pers.-HH","direct migration background","95","0.170845232404543","0.140293696606233","0.201396768202854"
"A little","2017","1-pers.-HH","indirect migration background","","","",""
"A little","2017","(Married) couple without C. ","no migration background","","","",""
"A little","2017","(Married) couple without C. ","direct migration background","35","0.26930691551581","0.191541886937674","0.347071944093946"
"A little","2017","(Married) couple without C. ","indirect migration background","","","",""
"A little","2017","Single parent ","no migration background","","","",""
"A little","2017","Single parent ","direct migration background","62","0.290399067931411","0.224266787105115","0.356531348757707"
"A little","2017","Single parent ","indirect migration background","","","",""
"A little","2017","Couple + C. LE 16 ","no migration background","","","",""
"A little","2017","Couple + C. LE 16 ","direct migration background","278","0.250888069137359","0.225080517113276","0.276695621161441"
"A little","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"A little","2017","Couple + C. GT 16 ","no migration background","","","",""
"A little","2017","Couple + C. GT 16 ","direct migration background","22","","",""
"A little","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"A little","2017","Couple + C. LE and GT 16","no migration background","","","",""
"A little","2017","Couple + C. LE and GT 16","direct migration background","102","0.377740089020585","0.323418829870343","0.432061348170827"
"A little","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"Not at all","2017","1-pers.-HH","no migration background","","","",""
"Not at all","2017","1-pers.-HH","direct migration background","457","0.778868695919048","0.745181019898144","0.812556371939953"
"Not at all","2017","1-pers.-HH","indirect migration background","","","",""
"Not at all","2017","(Married) couple without C. ","no migration background","","","",""
"Not at all","2017","(Married) couple without C. ","direct migration background","69","0.61499544845672","0.529692907643895","0.700297989269546"
"Not at all","2017","(Married) couple without C. ","indirect migration background","","","",""
"Not at all","2017","Single parent ","no migration background","","","",""
"Not at all","2017","Single parent ","direct migration background","96","0.521286081647139","0.448510632313206","0.594061530981071"
"Not at all","2017","Single parent ","indirect migration background","","","",""
"Not at all","2017","Couple + C. LE 16 ","no migration background","","","",""
"Not at all","2017","Couple + C. LE 16 ","direct migration background","713","0.669341316678239","0.641335565057636","0.697347068298842"
"Not at all","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"Not at all","2017","Couple + C. GT 16 ","no migration background","","","",""
"Not at all","2017","Couple + C. GT 16 ","direct migration background","26","","",""
"Not at all","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"Not at all","2017","Couple + C. LE and GT 16","no migration background","","","",""
"Not at all","2017","Couple + C. LE and GT 16","direct migration background","159","0.489815045395823","0.43380482754964","0.545825263242007"
"Not at all","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"Strong","2018","1-pers.-HH","no migration background","766","0.228055561324145","0.21400378726256","0.24210733538573"
"Strong","2018","1-pers.-HH","direct migration background","149","0.20844393738604","0.186174043997801","0.230713830774279"
"Strong","2018","1-pers.-HH","indirect migration background","17","","",""
"Strong","2018","(Married) couple without C. ","no migration background","1215","0.184065175287768","0.174839910863641","0.193290439711895"
"Strong","2018","(Married) couple without C. ","direct migration background","212","0.157078911392813","0.135965535979043","0.178192286806583"
"Strong","2018","(Married) couple without C. ","indirect migration background","20","","",""
"Strong","2018","Single parent ","no migration background","195","0.118277691292817","0.102872070490254","0.133683312095379"
"Strong","2018","Single parent ","direct migration background","105","0.135788346396968","0.109534041419582","0.162042651374355"
"Strong","2018","Single parent ","indirect migration background","16","","",""
"Strong","2018","Couple + C. LE 16 ","no migration background","178","0.0449134400354191","0.0381374791751593","0.0516894008956788"
"Strong","2018","Couple + C. LE 16 ","direct migration background","257","0.0630152491349402","0.0546106495294635","0.0714198487404169"
"Strong","2018","Couple + C. LE 16 ","indirect migration background","21","","",""
"Strong","2018","Couple + C. GT 16 ","no migration background","225","0.0905438157465713","0.0788745434831448","0.102213088009998"
"Strong","2018","Couple + C. GT 16 ","direct migration background","91","0.17231661155704","0.141502058216591","0.203131164897489"
"Strong","2018","Couple + C. GT 16 ","indirect migration background","10","","",""
"Strong","2018","Couple + C. LE and GT 16","no migration background","92","0.065374131082597","0.0524490941612856","0.0782991680039084"
"Strong","2018","Couple + C. LE and GT 16","direct migration background","164","0.130626864976026","0.110926045328994","0.150327684623059"
"Strong","2018","Couple + C. LE and GT 16","indirect migration background","6","","",""
"A little","2018","1-pers.-HH","no migration background","1248","0.389211065000268","0.372882200968374","0.405539929032162"
"A little","2018","1-pers.-HH","direct migration background","301","0.302006195183759","0.276834273373779","0.32717811699374"
"A little","2018","1-pers.-HH","indirect migration background","51","0.215302358923268","0.160232143933758","0.270372573912779"
"A little","2018","(Married) couple without C. ","no migration background","2937","0.427525754519358","0.415749033372237","0.43930247566648"
"A little","2018","(Married) couple without C. ","direct migration background","413","0.408001996030701","0.379485475478714","0.436518516582687"
"A little","2018","(Married) couple without C. ","indirect migration background","57","0.282086960000999","0.223286021446426","0.340887898555572"
"A little","2018","Single parent ","no migration background","526","0.320971414233988","0.298700447122732","0.343242381345243"
"A little","2018","Single parent ","direct migration background","198","0.296711628089191","0.261701538782339","0.331721717396043"
"A little","2018","Single parent ","indirect migration background","53","0.219324848064602","0.164770288869691","0.273879407259513"
"A little","2018","Couple + C. LE 16 ","no migration background","984","0.274353102968642","0.25975558658542","0.288950619351864"
"A little","2018","Couple + C. LE 16 ","direct migration background","903","0.249531862352379","0.234564093375383","0.264499631329376"
"A little","2018","Couple + C. LE 16 ","indirect migration background","121","0.242914834089451","0.202980576525723","0.28284909165318"
"A little","2018","Couple + C. GT 16 ","no migration background","741","0.290136567995803","0.271681649857927","0.308591486133679"
"A little","2018","Couple + C. GT 16 ","direct migration background","191","0.347819738164362","0.308958098393548","0.386681377935176"
"A little","2018","Couple + C. GT 16 ","indirect migration background","40","0.186048975353398","0.134391565963326","0.237706384743471"
"A little","2018","Couple + C. LE and GT 16","no migration background","398","0.2794968678499","0.25603209587805","0.302961639821749"
"A little","2018","Couple + C. LE and GT 16","direct migration background","368","0.339007214604044","0.311333480397522","0.366680948810566"
"A little","2018","Couple + C. LE and GT 16","indirect migration background","58","0.180579541213284","0.135683173020635","0.225475909405934"
"Not at all","2018","1-pers.-HH","no migration background","1411","0.382733373675587","0.366455324046881","0.399011423304293"
"Not at all","2018","1-pers.-HH","direct migration background","828","0.489549867430201","0.462143101339305","0.516956633521096"
"Not at all","2018","1-pers.-HH","indirect migration background","146","0.719911684177722","0.659748846601747","0.780074521753698"
"Not at all","2018","(Married) couple without C. ","no migration background","2627","0.388409070192874","0.376806866827234","0.400011273558513"
"Not at all","2018","(Married) couple without C. ","direct migration background","516","0.434919092576486","0.406154063167538","0.463684121985435"
"Not at all","2018","(Married) couple without C. ","indirect migration background","148","0.671505551420778","0.610137030963858","0.732874071877697"
"Not at all","2018","Single parent ","no migration background","967","0.560750894473196","0.537075223258321","0.584426565688071"
"Not at all","2018","Single parent ","direct migration background","351","0.56750002551384","0.52953049714715","0.605469553880531"
"Not at all","2018","Single parent ","indirect migration background","152","0.722333590356421","0.663288671230594","0.781378509482248"
"Not at all","2018","Couple + C. LE 16 ","no migration background","2427","0.680733456995939","0.665481463382249","0.69598545060963"
"Not at all","2018","Couple + C. LE 16 ","direct migration background","2051","0.687452888512681","0.671420170521522","0.703485606503839"
"Not at all","2018","Couple + C. LE 16 ","indirect migration background","301","0.724039284716141","0.682414603140736","0.765663966291545"
"Not at all","2018","Couple + C. GT 16 ","no migration background","1357","0.619319616257626","0.599574433704306","0.639064798810945"
"Not at all","2018","Couple + C. GT 16 ","direct migration background","295","0.479863650278598","0.439099563836959","0.520627736720237"
"Not at all","2018","Couple + C. GT 16 ","indirect migration background","168","0.77735416554526","0.72212905468207","0.83257927640845"
"Not at all","2018","Couple + C. LE and GT 16","no migration background","915","0.655129001067503","0.63027469289401","0.679983309240997"
"Not at all","2018","Couple + C. LE and GT 16","direct migration background","592","0.53036592041993","0.50118946410656","0.5595423767333"
"Not at all","2018","Couple + C. LE and GT 16","indirect migration background","218","0.814094376687576","0.76868901101671","0.859499742358442"
"Strong","2019","1-pers.-HH","no migration background","","","",""
"Strong","2019","1-pers.-HH","direct migration background","","","",""
"Strong","2019","1-pers.-HH","indirect migration background","","","",""
"Strong","2019","(Married) couple without C. ","no migration background","","","",""
"Strong","2019","(Married) couple without C. ","direct migration background","4","","",""
"Strong","2019","(Married) couple without C. ","indirect migration background","","","",""
"Strong","2019","Single parent ","no migration background","","","",""
"Strong","2019","Single parent ","direct migration background","3","","",""
"Strong","2019","Single parent ","indirect migration background","","","",""
"Strong","2019","Couple + C. LE 16 ","no migration background","","","",""
"Strong","2019","Couple + C. LE 16 ","direct migration background","17","","",""
"Strong","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"Strong","2019","Couple + C. GT 16 ","no migration background","","","",""
"Strong","2019","Couple + C. GT 16 ","direct migration background","4","","",""
"Strong","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"Strong","2019","Couple + C. LE and GT 16","no migration background","","","",""
"Strong","2019","Couple + C. LE and GT 16","direct migration background","8","","",""
"Strong","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"A little","2019","1-pers.-HH","no migration background","","","",""
"A little","2019","1-pers.-HH","direct migration background","1","","",""
"A little","2019","1-pers.-HH","indirect migration background","","","",""
"A little","2019","(Married) couple without C. ","no migration background","","","",""
"A little","2019","(Married) couple without C. ","direct migration background","4","","",""
"A little","2019","(Married) couple without C. ","indirect migration background","","","",""
"A little","2019","Single parent ","no migration background","","","",""
"A little","2019","Single parent ","direct migration background","5","","",""
"A little","2019","Single parent ","indirect migration background","","","",""
"A little","2019","Couple + C. LE 16 ","no migration background","","","",""
"A little","2019","Couple + C. LE 16 ","direct migration background","19","","",""
"A little","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"A little","2019","Couple + C. GT 16 ","no migration background","","","",""
"A little","2019","Couple + C. GT 16 ","direct migration background","3","","",""
"A little","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"A little","2019","Couple + C. LE and GT 16","no migration background","","","",""
"A little","2019","Couple + C. LE and GT 16","direct migration background","13","","",""
"A little","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
"Not at all","2019","1-pers.-HH","no migration background","","","",""
"Not at all","2019","1-pers.-HH","direct migration background","3","","",""
"Not at all","2019","1-pers.-HH","indirect migration background","","","",""
"Not at all","2019","(Married) couple without C. ","no migration background","","","",""
"Not at all","2019","(Married) couple without C. ","direct migration background","9","","",""
"Not at all","2019","(Married) couple without C. ","indirect migration background","","","",""
"Not at all","2019","Single parent ","no migration background","","","",""
"Not at all","2019","Single parent ","direct migration background","10","","",""
"Not at all","2019","Single parent ","indirect migration background","","","",""
"Not at all","2019","Couple + C. LE 16 ","no migration background","","","",""
"Not at all","2019","Couple + C. LE 16 ","direct migration background","72","0.731877113866967","0.648331772197966","0.815422455535969"
"Not at all","2019","Couple + C. LE 16 ","indirect migration background","","","",""
"Not at all","2019","Couple + C. GT 16 ","no migration background","","","",""
"Not at all","2019","Couple + C. GT 16 ","direct migration background","13","","",""
"Not at all","2019","Couple + C. GT 16 ","indirect migration background","","","",""
"Not at all","2019","Couple + C. LE and GT 16","no migration background","","","",""
"Not at all","2019","Couple + C. LE and GT 16","direct migration background","45","0.723425758980016","0.61551146538759","0.831340052572442"
"Not at all","2019","Couple + C. LE and GT 16","indirect migration background","","","",""
