"ple0005","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Strong","2015","16-34 y.","(Married) couple without C. ","","","",""
"Strong","2015","16-34 y.","Single parent ","","","",""
"Strong","2015","16-34 y.","Couple + C. LE 16 ","","","",""
"Strong","2015","16-34 y.","Couple + C. GT 16 ","","","",""
"Strong","2015","16-34 y.","Couple + C. LE and GT 16","","","",""
"Strong","2015","35-65 y.","1-pers.-HH","","","",""
"Strong","2015","35-65 y.","(Married) couple without C. ","","","",""
"Strong","2015","35-65 y.","Single parent ","","","",""
"Strong","2015","35-65 y.","Couple + C. LE 16 ","","","",""
"Strong","2015","35-65 y.","Couple + C. GT 16 ","","","",""
"Strong","2015","35-65 y.","Couple + C. LE and GT 16","","","",""
"Strong","2015","66 and older","1-pers.-HH","","","",""
"Strong","2015","66 and older","(Married) couple without C. ","","","",""
"Strong","2015","66 and older","Single parent ","","","",""
"Strong","2015","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2015","66 and older","Couple + C. GT 16 ","","","",""
"Strong","2015","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2015","16-34 y.","1-pers.-HH","","","",""
"A little","2015","16-34 y.","(Married) couple without C. ","","","",""
"A little","2015","16-34 y.","Single parent ","","","",""
"A little","2015","16-34 y.","Couple + C. LE 16 ","","","",""
"A little","2015","16-34 y.","Couple + C. GT 16 ","","","",""
"A little","2015","16-34 y.","Couple + C. LE and GT 16","","","",""
"A little","2015","35-65 y.","1-pers.-HH","","","",""
"A little","2015","35-65 y.","(Married) couple without C. ","","","",""
"A little","2015","35-65 y.","Single parent ","","","",""
"A little","2015","35-65 y.","Couple + C. LE 16 ","","","",""
"A little","2015","35-65 y.","Couple + C. GT 16 ","","","",""
"A little","2015","35-65 y.","Couple + C. LE and GT 16","","","",""
"A little","2015","66 and older","1-pers.-HH","","","",""
"A little","2015","66 and older","(Married) couple without C. ","","","",""
"A little","2015","66 and older","Single parent ","","","",""
"A little","2015","66 and older","Couple + C. LE 16 ","","","",""
"A little","2015","66 and older","Couple + C. GT 16 ","","","",""
"A little","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Not at all","2015","16-34 y.","1-pers.-HH","","","",""
"Not at all","2015","16-34 y.","(Married) couple without C. ","","","",""
"Not at all","2015","16-34 y.","Single parent ","","","",""
"Not at all","2015","16-34 y.","Couple + C. LE 16 ","","","",""
"Not at all","2015","16-34 y.","Couple + C. GT 16 ","","","",""
"Not at all","2015","16-34 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2015","35-65 y.","1-pers.-HH","","","",""
"Not at all","2015","35-65 y.","(Married) couple without C. ","","","",""
"Not at all","2015","35-65 y.","Single parent ","","","",""
"Not at all","2015","35-65 y.","Couple + C. LE 16 ","","","",""
"Not at all","2015","35-65 y.","Couple + C. GT 16 ","","","",""
"Not at all","2015","35-65 y.","Couple + C. LE and GT 16","","","",""
"Not at all","2015","66 and older","1-pers.-HH","","","",""
"Not at all","2015","66 and older","(Married) couple without C. ","","","",""
"Not at all","2015","66 and older","Single parent ","","","",""
"Not at all","2015","66 and older","Couple + C. LE 16 ","","","",""
"Not at all","2015","66 and older","Couple + C. GT 16 ","","","",""
"Not at all","2015","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2016","16-34 y.","1-pers.-HH","42","0.0396201577338188","0.0297354937115481","0.0495048217560895"
"Strong","2016","16-34 y.","(Married) couple without C. ","34","0.0325717707569247","0.0215197593001063","0.0436237822137432"
"Strong","2016","16-34 y.","Single parent ","35","0.0384847199102744","0.02594504908864","0.0510243907319089"
"Strong","2016","16-34 y.","Couple + C. LE 16 ","145","0.0450452658111897","0.0367527334373484","0.0533377981850309"
"Strong","2016","16-34 y.","Couple + C. GT 16 ","19","","",""
"Strong","2016","16-34 y.","Couple + C. LE and GT 16","16","","",""
"Strong","2016","35-65 y.","1-pers.-HH","282","0.166807375784747","0.148802852581729","0.184811898987765"
"Strong","2016","35-65 y.","(Married) couple without C. ","530","0.160847930803851","0.148567227788486","0.173128633819217"
"Strong","2016","35-65 y.","Single parent ","263","0.174237704452296","0.155200123457286","0.193275285447306"
"Strong","2016","35-65 y.","Couple + C. LE 16 ","321","0.0487455151491071","0.0429223369359651","0.0545686933622492"
"Strong","2016","35-65 y.","Couple + C. GT 16 ","221","0.128890439685748","0.112962104982378","0.144818774389118"
"Strong","2016","35-65 y.","Couple + C. LE and GT 16","176","0.092001160690479","0.0783854957058798","0.105616825675078"
"Strong","2016","66 and older","1-pers.-HH","506","0.387591105964653","0.361534506885305","0.413647705044001"
"Strong","2016","66 and older","(Married) couple without C. ","812","0.271817035442105","0.256074343161","0.28755972772321"
"Strong","2016","66 and older","Single parent ","31","0.42525507670743","0.313368036685443","0.537142116729416"
"Strong","2016","66 and older","Couple + C. LE 16 ","4","","",""
"Strong","2016","66 and older","Couple + C. GT 16 ","48","0.237900966532094","0.17932710169469","0.296474831369497"
"Strong","2016","66 and older","Couple + C. LE and GT 16","1","","",""
"A little","2016","16-34 y.","1-pers.-HH","235","0.195688479888879","0.175584730181004","0.215792229596755"
"A little","2016","16-34 y.","(Married) couple without C. ","201","0.202835606553204","0.177800046718863","0.227871166387545"
"A little","2016","16-34 y.","Single parent ","188","0.223280748524156","0.196133766818543","0.250427730229769"
"A little","2016","16-34 y.","Couple + C. LE 16 ","585","0.18396060724509","0.168469260145551","0.199451954344628"
"A little","2016","16-34 y.","Couple + C. GT 16 ","136","0.14390714285565","0.121152155145468","0.166662130565832"
"A little","2016","16-34 y.","Couple + C. LE and GT 16","108","0.138563140308004","0.114016540248402","0.163109740367605"
"A little","2016","35-65 y.","1-pers.-HH","589","0.364549533627013","0.341305022517584","0.387794044736441"
"A little","2016","35-65 y.","(Married) couple without C. ","1455","0.424691034940959","0.408168287200953","0.441213782680966"
"A little","2016","35-65 y.","Single parent ","545","0.328118225962754","0.304552828089279","0.35168362383623"
"A little","2016","35-65 y.","Couple + C. LE 16 ","1427","0.277633578747657","0.265523159972792","0.289743997522522"
"A little","2016","35-65 y.","Couple + C. GT 16 ","674","0.408909540646214","0.3855392439002","0.432279837392228"
"A little","2016","35-65 y.","Couple + C. LE and GT 16","622","0.347132150153031","0.324705747390239","0.369558552915823"
"A little","2016","66 and older","1-pers.-HH","584","0.428442550736816","0.401976671438645","0.454908430034987"
"A little","2016","66 and older","(Married) couple without C. ","1539","0.519620720354646","0.501941798464997","0.537299642244296"
"A little","2016","66 and older","Single parent ","32","0.446745602247925","0.334230701940808","0.559260502555042"
"A little","2016","66 and older","Couple + C. LE 16 ","1","","",""
"A little","2016","66 and older","Couple + C. GT 16 ","91","0.443366553545681","0.375027936605294","0.511705170486068"
"A little","2016","66 and older","Couple + C. LE and GT 16","3","","",""
"Not at all","2016","16-34 y.","1-pers.-HH","1219","0.764691362377302","0.743196022261032","0.786186702493572"
"Not at all","2016","16-34 y.","(Married) couple without C. ","756","0.764592622689871","0.738178490321945","0.791006755057798"
"Not at all","2016","16-34 y.","Single parent ","681","0.738234531565569","0.709578421863984","0.766890641267154"
"Not at all","2016","16-34 y.","Couple + C. LE 16 ","1673","0.770994126943721","0.754193710357661","0.78779454352978"
"Not at all","2016","16-34 y.","Couple + C. GT 16 ","759","0.829876772432331","0.805517539713171","0.854236005151492"
"Not at all","2016","16-34 y.","Couple + C. LE and GT 16","637","0.851534361447905","0.826272239537401","0.876796483358409"
"Not at all","2016","35-65 y.","1-pers.-HH","776","0.46864309058824","0.444543172484659","0.492743008691822"
"Not at all","2016","35-65 y.","(Married) couple without C. ","1453","0.414461034255189","0.397994018209321","0.430928050301058"
"Not at all","2016","35-65 y.","Single parent ","717","0.497644069584949","0.472549580822761","0.522738558347138"
"Not at all","2016","35-65 y.","Couple + C. LE 16 ","3505","0.673620906103236","0.66094107889238","0.686300733314091"
"Not at all","2016","35-65 y.","Couple + C. GT 16 ","805","0.462200019668038","0.438499983916464","0.485900055419613"
"Not at all","2016","35-65 y.","Couple + C. LE and GT 16","933","0.56086668915649","0.537487600826792","0.584245777486188"
"Not at all","2016","66 and older","1-pers.-HH","253","0.183966343298531","0.163244265097818","0.204688421499243"
"Not at all","2016","66 and older","(Married) couple without C. ","717","0.208562244203249","0.194185960276747","0.222938528129751"
"Not at all","2016","66 and older","Single parent ","12","","",""
"Not at all","2016","66 and older","Couple + C. LE 16 ","2","","",""
"Not at all","2016","66 and older","Couple + C. GT 16 ","64","0.318732479922225","0.254630406831017","0.382834553013434"
"Not at all","2016","66 and older","Couple + C. LE and GT 16","","","",""
"Strong","2017","16-34 y.","1-pers.-HH","17","","",""
"Strong","2017","16-34 y.","(Married) couple without C. ","7","","",""
"Strong","2017","16-34 y.","Single parent ","4","","",""
"Strong","2017","16-34 y.","Couple + C. LE 16 ","43","0.0621510308018103","0.0442017806817997","0.080100280921821"
"Strong","2017","16-34 y.","Couple + C. GT 16 ","2","","",""
"Strong","2017","16-34 y.","Couple + C. LE and GT 16","3","","",""
"Strong","2017","35-65 y.","1-pers.-HH","12","","",""
"Strong","2017","35-65 y.","(Married) couple without C. ","11","","",""
"Strong","2017","35-65 y.","Single parent ","16","","",""
"Strong","2017","35-65 y.","Couple + C. LE 16 ","50","0.123577305852072","0.0908312953357298","0.156323316368415"
"Strong","2017","35-65 y.","Couple + C. GT 16 ","7","","",""
"Strong","2017","35-65 y.","Couple + C. LE and GT 16","42","0.203284600664361","0.146061005868466","0.260508195460256"
"Strong","2017","66 and older","1-pers.-HH","2","","",""
"Strong","2017","66 and older","(Married) couple without C. ","3","","",""
"Strong","2017","66 and older","Single parent ","3","","",""
"Strong","2017","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2017","66 and older","Couple + C. GT 16 ","","","",""
"Strong","2017","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2017","16-34 y.","1-pers.-HH","67","0.155731242880472","0.123560105597674","0.18790238016327"
"A little","2017","16-34 y.","(Married) couple without C. ","23","","",""
"A little","2017","16-34 y.","Single parent ","21","","",""
"A little","2017","16-34 y.","Couple + C. LE 16 ","170","0.253669816846546","0.221321209436152","0.28601842425694"
"A little","2017","16-34 y.","Couple + C. GT 16 ","2","","",""
"A little","2017","16-34 y.","Couple + C. LE and GT 16","19","","",""
"A little","2017","35-65 y.","1-pers.-HH","28","","",""
"A little","2017","35-65 y.","(Married) couple without C. ","12","","",""
"A little","2017","35-65 y.","Single parent ","40","0.491809515074515","0.381567720719664","0.602051309429367"
"A little","2017","35-65 y.","Couple + C. LE 16 ","108","0.245995899081309","0.203142722959385","0.288849075203232"
"A little","2017","35-65 y.","Couple + C. GT 16 ","20","","",""
"A little","2017","35-65 y.","Couple + C. LE and GT 16","82","0.48237856730993","0.411327367275241","0.553429767344619"
"A little","2017","66 and older","1-pers.-HH","","","",""
"A little","2017","66 and older","(Married) couple without C. ","","","",""
"A little","2017","66 and older","Single parent ","1","","",""
"A little","2017","66 and older","Couple + C. LE 16 ","","","",""
"A little","2017","66 and older","Couple + C. GT 16 ","","","",""
"A little","2017","66 and older","Couple + C. LE and GT 16","1","","",""
"Not at all","2017","16-34 y.","1-pers.-HH","404","0.808140367134624","0.773204350567517","0.843076383701731"
"Not at all","2017","16-34 y.","(Married) couple without C. ","57","0.690640015406719","0.593511577928002","0.787768452885436"
"Not at all","2017","16-34 y.","Single parent ","73","0.714844956658035","0.625456485293211","0.804233428022859"
"Not at all","2017","16-34 y.","Couple + C. LE 16 ","482","0.684179152351644","0.649620165304098","0.718738139399189"
"Not at all","2017","16-34 y.","Couple + C. GT 16 ","17","","",""
"Not at all","2017","16-34 y.","Couple + C. LE and GT 16","92","0.762179978428701","0.684026440919233","0.840333515938169"
"Not at all","2017","35-65 y.","1-pers.-HH","53","0.619125717360115","0.520432600799954","0.717818833920275"
"Not at all","2017","35-65 y.","(Married) couple without C. ","11","","",""
"Not at all","2017","35-65 y.","Single parent ","23","","",""
"Not at all","2017","35-65 y.","Couple + C. LE 16 ","230","0.630426795066619","0.582398209364291","0.678455380768947"
"Not at all","2017","35-65 y.","Couple + C. GT 16 ","6","","",""
"Not at all","2017","35-65 y.","Couple + C. LE and GT 16","66","0.314336832025709","0.248324612240618","0.3803490518108"
"Not at all","2017","66 and older","1-pers.-HH","","","",""
"Not at all","2017","66 and older","(Married) couple without C. ","1","","",""
"Not at all","2017","66 and older","Single parent ","","","",""
"Not at all","2017","66 and older","Couple + C. LE 16 ","1","","",""
"Not at all","2017","66 and older","Couple + C. GT 16 ","3","","",""
"Not at all","2017","66 and older","Couple + C. LE and GT 16","1","","",""
"Strong","2018","16-34 y.","1-pers.-HH","58","0.0380691048650164","0.0285424482544499","0.0475957614755829"
"Strong","2018","16-34 y.","(Married) couple without C. ","48","0.0390252818043576","0.0277090760636021","0.0503414875451131"
"Strong","2018","16-34 y.","Single parent ","39","0.0378987829198713","0.0259618062308014","0.0498357596089413"
"Strong","2018","16-34 y.","Couple + C. LE 16 ","123","0.0413901712739712","0.0329090716795772","0.0498712708683652"
"Strong","2018","16-34 y.","Couple + C. GT 16 ","24","","",""
"Strong","2018","16-34 y.","Couple + C. LE and GT 16","19","","",""
"Strong","2018","35-65 y.","1-pers.-HH","372","0.180927338570665","0.163871778283763","0.197982898857568"
"Strong","2018","35-65 y.","(Married) couple without C. ","566","0.140120275367738","0.129003175029874","0.151237375705603"
"Strong","2018","35-65 y.","Single parent ","234","0.142104406875611","0.124423148279592","0.159785665471629"
"Strong","2018","35-65 y.","Couple + C. LE 16 ","330","0.0502976484248186","0.044309287337103","0.0562860095125343"
"Strong","2018","35-65 y.","Couple + C. GT 16 ","246","0.125409123297286","0.110458494765354","0.140359751829219"
"Strong","2018","35-65 y.","Couple + C. LE and GT 16","240","0.100935540992492","0.0874749840478149","0.114396097937169"
"Strong","2018","66 and older","1-pers.-HH","502","0.355214005283561","0.330234066320313","0.380193944246809"
"Strong","2018","66 and older","(Married) couple without C. ","833","0.269733088909461","0.254532851777679","0.284933326041243"
"Strong","2018","66 and older","Single parent ","43","0.458827020996922","0.350973653418754","0.56668038857509"
"Strong","2018","66 and older","Couple + C. LE 16 ","3","","",""
"Strong","2018","66 and older","Couple + C. GT 16 ","56","0.274410546417283","0.213178484022241","0.335642608812326"
"Strong","2018","66 and older","Couple + C. LE and GT 16","3","","",""
"A little","2018","16-34 y.","1-pers.-HH","270","0.202675055006173","0.182662613870375","0.222687496141972"
"A little","2018","16-34 y.","(Married) couple without C. ","211","0.202682746542223","0.179192055051388","0.226173438033059"
"A little","2018","16-34 y.","Single parent ","197","0.198433509679494","0.173501997796092","0.223365021562896"
"A little","2018","16-34 y.","Couple + C. LE 16 ","563","0.252038273292287","0.233551736977828","0.270524809606746"
"A little","2018","16-34 y.","Couple + C. GT 16 ","137","0.138830748299164","0.117704251251885","0.159957245346444"
"A little","2018","16-34 y.","Couple + C. LE and GT 16","131","0.12293573315735","0.101228302119083","0.144643164195617"
"A little","2018","35-65 y.","1-pers.-HH","720","0.384214401523438","0.362664054805008","0.405764748241868"
"A little","2018","35-65 y.","(Married) couple without C. ","1555","0.420958806451006","0.405146445839125","0.436771167062888"
"A little","2018","35-65 y.","Single parent ","554","0.381829059064794","0.3572264613216","0.406431656807989"
"A little","2018","35-65 y.","Couple + C. LE 16 ","1443","0.270827092618842","0.258651175077555","0.283003010160129"
"A little","2018","35-65 y.","Couple + C. GT 16 ","741","0.377612135578004","0.355727166199307","0.399497104956702"
"A little","2018","35-65 y.","Couple + C. LE and GT 16","690","0.3562446296534","0.334846286254892","0.377642973051908"
"A little","2018","66 and older","1-pers.-HH","610","0.445538985237208","0.419596182218585","0.47148178825583"
"A little","2018","66 and older","(Married) couple without C. ","1641","0.50157497673681","0.484450776850348","0.518699176623273"
"A little","2018","66 and older","Single parent ","26","","",""
"A little","2018","66 and older","Couple + C. LE 16 ","2","","",""
"A little","2018","66 and older","Couple + C. GT 16 ","94","0.393048461460508","0.326024041235249","0.460072881685766"
"A little","2018","66 and older","Couple + C. LE and GT 16","3","","",""
"Not at all","2018","16-34 y.","1-pers.-HH","1222","0.75925584012881","0.737971793937331","0.780539886320289"
"Not at all","2018","16-34 y.","(Married) couple without C. ","866","0.758291971653419","0.733274950449389","0.783308992857449"
"Not at all","2018","16-34 y.","Single parent ","747","0.763667707400635","0.737110336483482","0.790225078317787"
"Not at all","2018","16-34 y.","Couple + C. LE 16 ","1433","0.706571555433742","0.68718450262003","0.725958608247454"
"Not at all","2018","16-34 y.","Couple + C. GT 16 ","868","0.835555565011776","0.812907157943525","0.858203972080026"
"Not at all","2018","16-34 y.","Couple + C. LE and GT 16","729","0.859588360999031","0.836621561918014","0.882555160080048"
"Not at all","2018","35-65 y.","1-pers.-HH","865","0.434858259905896","0.412894573601731","0.456821946210062"
"Not at all","2018","35-65 y.","(Married) couple without C. ","1624","0.438920918181256","0.42302713228695","0.454814704075562"
"Not at all","2018","35-65 y.","Single parent ","710","0.476066534059595","0.45077564592243","0.501357422196759"
"Not at all","2018","35-65 y.","Couple + C. LE 16 ","3344","0.678875258956339","0.666082263171419","0.691668254741259"
"Not at all","2018","35-65 y.","Couple + C. GT 16 ","898","0.496978741124709","0.474407549416502","0.519549932832916"
"Not at all","2018","35-65 y.","Couple + C. LE and GT 16","994","0.542819829354108","0.520560242369626","0.56507941633859"
"Not at all","2018","66 and older","1-pers.-HH","298","0.199247009479231","0.178398081687738","0.220095937270725"
"Not at all","2018","66 and older","(Married) couple without C. ","801","0.228691934353729","0.214307863977767","0.243076004729691"
"Not at all","2018","66 and older","Single parent ","13","","",""
"Not at all","2018","66 and older","Couple + C. LE 16 ","2","","",""
"Not at all","2018","66 and older","Couple + C. GT 16 ","54","0.332540992122209","0.26789108568871","0.397190898555708"
"Not at all","2018","66 and older","Couple + C. LE and GT 16","2","","",""
"Strong","2019","16-34 y.","1-pers.-HH","","","",""
"Strong","2019","16-34 y.","(Married) couple without C. ","2","","",""
"Strong","2019","16-34 y.","Single parent ","2","","",""
"Strong","2019","16-34 y.","Couple + C. LE 16 ","5","","",""
"Strong","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"Strong","2019","16-34 y.","Couple + C. LE and GT 16","2","","",""
"Strong","2019","35-65 y.","1-pers.-HH","","","",""
"Strong","2019","35-65 y.","(Married) couple without C. ","1","","",""
"Strong","2019","35-65 y.","Single parent ","1","","",""
"Strong","2019","35-65 y.","Couple + C. LE 16 ","12","","",""
"Strong","2019","35-65 y.","Couple + C. GT 16 ","3","","",""
"Strong","2019","35-65 y.","Couple + C. LE and GT 16","6","","",""
"Strong","2019","66 and older","1-pers.-HH","","","",""
"Strong","2019","66 and older","(Married) couple without C. ","1","","",""
"Strong","2019","66 and older","Single parent ","","","",""
"Strong","2019","66 and older","Couple + C. LE 16 ","","","",""
"Strong","2019","66 and older","Couple + C. GT 16 ","1","","",""
"Strong","2019","66 and older","Couple + C. LE and GT 16","","","",""
"A little","2019","16-34 y.","1-pers.-HH","","","",""
"A little","2019","16-34 y.","(Married) couple without C. ","4","","",""
"A little","2019","16-34 y.","Single parent ","2","","",""
"A little","2019","16-34 y.","Couple + C. LE 16 ","10","","",""
"A little","2019","16-34 y.","Couple + C. GT 16 ","","","",""
"A little","2019","16-34 y.","Couple + C. LE and GT 16","2","","",""
"A little","2019","35-65 y.","1-pers.-HH","","","",""
"A little","2019","35-65 y.","(Married) couple without C. ","","","",""
"A little","2019","35-65 y.","Single parent ","3","","",""
"A little","2019","35-65 y.","Couple + C. LE 16 ","9","","",""
"A little","2019","35-65 y.","Couple + C. GT 16 ","3","","",""
"A little","2019","35-65 y.","Couple + C. LE and GT 16","11","","",""
"A little","2019","66 and older","1-pers.-HH","1","","",""
"A little","2019","66 and older","(Married) couple without C. ","","","",""
"A little","2019","66 and older","Single parent ","","","",""
"A little","2019","66 and older","Couple + C. LE 16 ","","","",""
"A little","2019","66 and older","Couple + C. GT 16 ","","","",""
"A little","2019","66 and older","Couple + C. LE and GT 16","","","",""
"Not at all","2019","16-34 y.","1-pers.-HH","3","","",""
"Not at all","2019","16-34 y.","(Married) couple without C. ","5","","",""
"Not at all","2019","16-34 y.","Single parent ","9","","",""
"Not at all","2019","16-34 y.","Couple + C. LE 16 ","48","0.785261118402702","0.683860592633573","0.88666164417183"
"Not at all","2019","16-34 y.","Couple + C. GT 16 ","10","","",""
"Not at all","2019","16-34 y.","Couple + C. LE and GT 16","21","","",""
"Not at all","2019","35-65 y.","1-pers.-HH","","","",""
"Not at all","2019","35-65 y.","(Married) couple without C. ","4","","",""
"Not at all","2019","35-65 y.","Single parent ","1","","",""
"Not at all","2019","35-65 y.","Couple + C. LE 16 ","24","","",""
"Not at all","2019","35-65 y.","Couple + C. GT 16 ","3","","",""
"Not at all","2019","35-65 y.","Couple + C. LE and GT 16","24","","",""
"Not at all","2019","66 and older","1-pers.-HH","","","",""
"Not at all","2019","66 and older","(Married) couple without C. ","","","",""
"Not at all","2019","66 and older","Single parent ","","","",""
"Not at all","2019","66 and older","Couple + C. LE 16 ","","","",""
"Not at all","2019","66 and older","Couple + C. GT 16 ","","","",""
"Not at all","2019","66 and older","Couple + C. LE and GT 16","","","",""
