"ple0005","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Not at all","2016","Part Time","direct migration background","997","0.595545440860624","0.571104681113672","0.619986200607576"
"Not at all","2016","Part Time","indirect migration background","383","0.747054329134879","0.709691811067489","0.784416847202269"
"Not at all","2016","Not Working","no migration background","1975","0.282666742040707","0.271541305390563","0.293792178690851"
"Not at all","2016","Not Working","direct migration background","3445","0.389895448793538","0.377360801809813","0.402430095777262"
"Not at all","2016","Not Working","indirect migration background","279","0.714063032191165","0.669670493326231","0.758455571056099"
"Strong","2017","Full Time","no migration background","","","",""
"Strong","2017","Full Time","direct migration background","","","",""
"Strong","2017","Full Time","indirect migration background","","","",""
"Strong","2017","Part Time","no migration background","","","",""
"Strong","2017","Part Time","direct migration background","","","",""
"Strong","2017","Part Time","indirect migration background","","","",""
"Strong","2017","Not Working","no migration background","","","",""
"Strong","2017","Not Working","direct migration background","282","0.080815428539777","0.0708923277257885","0.0907385293537655"
"Strong","2017","Not Working","indirect migration background","","","",""
"A little","2017","Full Time","no migration background","","","",""
"A little","2017","Full Time","direct migration background","","","",""
"A little","2017","Full Time","indirect migration background","","","",""
"A little","2017","Part Time","no migration background","","","",""
"A little","2017","Part Time","direct migration background","","","",""
"A little","2017","Part Time","indirect migration background","","","",""
"A little","2017","Not Working","no migration background","","","",""
"A little","2017","Not Working","direct migration background","728","0.22823184665781","0.212951597023869","0.24351209629175"
"A little","2017","Not Working","indirect migration background","","","",""
"Not at all","2017","Full Time","no migration background","","","",""
"Not at all","2017","Full Time","direct migration background","","","",""
"Not at all","2017","Full Time","indirect migration background","","","",""
"Not at all","2017","Part Time","no migration background","","","",""
"Not at all","2017","Part Time","direct migration background","","","",""
"Not at all","2017","Part Time","indirect migration background","","","",""
"Not at all","2017","Not Working","no migration background","","","",""
"Not at all","2017","Not Working","direct migration background","1888","0.690952724802413","0.674128482020585","0.707776967584242"
"Not at all","2017","Not Working","indirect migration background","","","",""
"Strong","2018","Full Time","no migration background","434","0.0557269886149392","0.0505574247247447","0.0608965525051337"
"Strong","2018","Full Time","direct migration background","113","0.0659051277516856","0.0545186141009968","0.0772916414023743"
"Strong","2018","Full Time","indirect migration background","31","0.0330707448237077","0.0197086912030832","0.0464327984443323"
"Strong","2018","Part Time","no migration background","532","0.108048836425636","0.0998555918714238","0.116242080979848"
"Strong","2018","Part Time","direct migration background","145","0.115029441982881","0.100153011608407","0.129905872357355"
"Strong","2018","Part Time","indirect migration background","30","0.0295348564687551","0.0162085545223021","0.0428611584152081"
"Strong","2018","Not Working","no migration background","1767","0.306407085163565","0.295216331749276","0.317597838577855"
"Strong","2018","Not Working","direct migration background","827","0.246956780803308","0.235103923903845","0.258809637702771"
"Strong","2018","Not Working","indirect migration background","37","0.11072658362591","0.0795836591469464","0.141869508104874"
"A little","2018","Full Time","no migration background","2419","0.325252044743871","0.314694738071964","0.335809351415778"
"A little","2018","Full Time","direct migration background","478","0.260992149108244","0.240837561240607","0.281146736975881"
"A little","2018","Full Time","indirect migration background","178","0.242383787890242","0.210363127409004","0.27440444837148"
"A little","2018","Part Time","no migration background","1875","0.359113167005161","0.346451768684474","0.371774565325849"
"A little","2018","Part Time","direct migration background","533","0.363450593792903","0.341023728921403","0.385877458664403"
"A little","2018","Part Time","indirect migration background","145","0.219475038349194","0.186896003714596","0.252054072983792"
"A little","2018","Not Working","no migration background","2659","0.420653312765636","0.408669665390414","0.432636960140859"
"A little","2018","Not Working","direct migration background","1543","0.371423507952787","0.35814294840232","0.384704067503255"
"A little","2018","Not Working","indirect migration background","81","0.179498208747842","0.141410432796452","0.217585984699232"
"Not at all","2018","Full Time","no migration background","4711","0.61902096664119","0.608076980150984","0.629964953131396"
"Not at all","2018","Full Time","direct migration background","1233","0.673102723140071","0.651575798066823","0.694629648213318"
"Not at all","2018","Full Time","indirect migration background","479","0.72454546728605","0.691163520886579","0.757927413685522"
"Not at all","2018","Part Time","no migration background","3108","0.532837996569203","0.51967039484501","0.546005598293396"
"Not at all","2018","Part Time","direct migration background","1089","0.521519964224216","0.498228478285426","0.544811450163006"
"Not at all","2018","Part Time","indirect migration background","445","0.750990105182051","0.716951037520077","0.785029172844025"
"Not at all","2018","Not Working","no migration background","2093","0.272939602070798","0.262125857115463","0.283753347026134"
"Not at all","2018","Not Working","direct migration background","2715","0.381619711243905","0.368267726404434","0.394971696083376"
"Not at all","2018","Not Working","indirect migration background","272","0.709775207626247","0.664730532937794","0.754819882314701"
"Strong","2019","Full Time","no migration background","","","",""
"Strong","2019","Full Time","direct migration background","","","",""
"Strong","2019","Full Time","indirect migration background","","","",""
"Strong","2019","Part Time","no migration background","","","",""
"Strong","2019","Part Time","direct migration background","","","",""
"Strong","2019","Part Time","indirect migration background","","","",""
"Strong","2019","Not Working","no migration background","","","",""
"Strong","2019","Not Working","direct migration background","40","0.167091470656813","0.123238250573258","0.210944690740367"
"Strong","2019","Not Working","indirect migration background","","","",""
"A little","2019","Full Time","no migration background","","","",""
"A little","2019","Full Time","direct migration background","","","",""
"A little","2019","Full Time","indirect migration background","","","",""
"A little","2019","Part Time","no migration background","","","",""
"A little","2019","Part Time","direct migration background","","","",""
"A little","2019","Part Time","indirect migration background","","","",""
"A little","2019","Not Working","no migration background","","","",""
"A little","2019","Not Working","direct migration background","60","0.191661430763566","0.145392474088513","0.237930387438619"
"A little","2019","Not Working","indirect migration background","","","",""
"Not at all","2019","Full Time","no migration background","","","",""
"Not at all","2019","Full Time","direct migration background","","","",""
"Not at all","2019","Full Time","indirect migration background","","","",""
"Not at all","2019","Part Time","no migration background","","","",""
"Not at all","2019","Part Time","direct migration background","","","",""
"Not at all","2019","Part Time","indirect migration background","","","",""
"Not at all","2019","Not Working","no migration background","","","",""
"Not at all","2019","Not Working","direct migration background","178","0.641247098579621","0.584865665464068","0.697628531695175"
"Not at all","2019","Not Working","indirect migration background","","","",""
