"plh0112","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Important","2004","Brandenburg","Couple + C. GT 16 ","73","0.316725264572647","0.248192146267145","0.385258382878149"
"Important","2004","Brandenburg","Couple + C. LE and GT 16","13","","",""
"Important","2004","Mecklenburg-Western Pomerania","1-pers.-HH","21","","",""
"Important","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","55","0.303988562014907","0.23504609092555","0.372931033104264"
"Important","2004","Mecklenburg-Western Pomerania","Single parent ","15","","",""
"Important","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","25","","",""
"Important","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","31","0.175938519060646","0.101309391561922","0.25056764655937"
"Important","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","9","","",""
"Important","2004","Saxony","1-pers.-HH","68","0.271515653866703","0.211220487666931","0.331810820066476"
"Important","2004","Saxony","(Married) couple without C. ","225","0.362610824778553","0.323109225233848","0.402112424323258"
"Important","2004","Saxony","Single parent ","36","0.379141808210499","0.276601194649918","0.481682421771081"
"Important","2004","Saxony","Couple + C. LE 16 ","68","0.358587625613161","0.296061691613653","0.421113559612669"
"Important","2004","Saxony","Couple + C. GT 16 ","133","0.422930843867766","0.369949439217053","0.47591224851848"
"Important","2004","Saxony","Couple + C. LE and GT 16","39","0.405909419651797","0.314141128093502","0.497677711210091"
"Important","2004","Saxony-Anhalt","1-pers.-HH","34","0.334651322966798","0.248031640508869","0.421271005424727"
"Important","2004","Saxony-Anhalt","(Married) couple without C. ","107","0.333497365102701","0.281760526400177","0.385234203805226"
"Important","2004","Saxony-Anhalt","Single parent ","16","","",""
"Important","2004","Saxony-Anhalt","Couple + C. LE 16 ","40","0.302686213543593","0.221823614786059","0.383548812301127"
"Important","2004","Saxony-Anhalt","Couple + C. GT 16 ","76","0.321453561781968","0.260698275571525","0.382208847992412"
"Important","2004","Saxony-Anhalt","Couple + C. LE and GT 16","19","","",""
"Important","2004","Thuringia","1-pers.-HH","37","0.341382965512749","0.254340122369735","0.428425808655764"
"Important","2004","Thuringia","(Married) couple without C. ","112","0.311987346990697","0.25947285120123","0.364501842780164"
"Important","2004","Thuringia","Single parent ","17","","",""
"Important","2004","Thuringia","Couple + C. LE 16 ","47","0.29130086910901","0.216830773304793","0.365770964913226"
"Important","2004","Thuringia","Couple + C. GT 16 ","73","0.277159105543606","0.21880387296464","0.335514338122573"
"Important","2004","Thuringia","Couple + C. LE and GT 16","27","","",""
"Less important","2004","Schleswig-Holstein","1-pers.-HH","28","","",""
"Less important","2004","Schleswig-Holstein","(Married) couple without C. ","107","0.46377077861373","0.403386431598193","0.524155125629267"
"Less important","2004","Schleswig-Holstein","Single parent ","11","","",""
"Less important","2004","Schleswig-Holstein","Couple + C. LE 16 ","64","0.420212445696735","0.334367420913371","0.506057470480099"
"Less important","2004","Schleswig-Holstein","Couple + C. GT 16 ","35","0.389183989163099","0.291652430826472","0.486715547499726"
"Less important","2004","Schleswig-Holstein","Couple + C. LE and GT 16","25","","",""
"Less important","2004","Hamburg","1-pers.-HH","23","","",""
"Less important","2004","Hamburg","(Married) couple without C. ","37","0.405521581979152","0.311157557653628","0.499885606304677"
"Less important","2004","Hamburg","Single parent ","4","","",""
"Less important","2004","Hamburg","Couple + C. LE 16 ","27","","",""
"Less important","2004","Hamburg","Couple + C. GT 16 ","13","","",""
"Less important","2004","Hamburg","Couple + C. LE and GT 16","12","","",""
"Less important","2004","Lower Saxony","1-pers.-HH","77","0.360947573311089","0.298743237507627","0.423151909114551"
"Less important","2004","Lower Saxony","(Married) couple without C. ","229","0.395447271116124","0.356486119249538","0.43440842298271"
"Less important","2004","Lower Saxony","Single parent ","44","0.543145839741689","0.441356757636452","0.644934921846925"
"Less important","2004","Lower Saxony","Couple + C. LE 16 ","214","0.625108292477735","0.576877637955955","0.673338946999516"
"Less important","2004","Lower Saxony","Couple + C. GT 16 ","140","0.438551794567088","0.386417468445105","0.490686120689071"
"Less important","2004","Lower Saxony","Couple + C. LE and GT 16","61","0.33698511305067","0.262810926954324","0.411159299147016"
"Less important","2004","Bremen","1-pers.-HH","15","","",""
"Less important","2004","Bremen","(Married) couple without C. ","29","","",""
"Less important","2004","Bremen","Single parent ","2","","",""
"Less important","2004","Bremen","Couple + C. LE 16 ","13","","",""
"Less important","2004","Bremen","Couple + C. GT 16 ","4","","",""
"Less important","2004","Bremen","Couple + C. LE and GT 16","2","","",""
"Less important","2004","North Rhine-Westphalia","1-pers.-HH","184","0.307934722805129","0.27052598807096","0.345343457539297"
"Less important","2004","North Rhine-Westphalia","(Married) couple without C. ","598","0.394270685043951","0.370302664247258","0.418238705840643"
"Less important","2004","North Rhine-Westphalia","Single parent ","86","0.452157883193372","0.382833141867295","0.521482624519449"
"Less important","2004","North Rhine-Westphalia","Couple + C. LE 16 ","447","0.515248882522787","0.482020734112812","0.548477030932763"
"Less important","2004","North Rhine-Westphalia","Couple + C. GT 16 ","312","0.434491478701714","0.400099524500288","0.468883432903139"
"Less important","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","149","0.39376252671573","0.343707680798224","0.443817372633236"
"Less important","2004","Hesse","1-pers.-HH","58","0.291123641997401","0.225662103079427","0.356585180915376"
"Less important","2004","Hesse","(Married) couple without C. ","193","0.346477910814478","0.305657182292935","0.387298639336021"
"Less important","2004","Hesse","Single parent ","21","","",""
"Less important","2004","Hesse","Couple + C. LE 16 ","156","0.486911295057265","0.431538419933347","0.542284170181183"
"Less important","2004","Hesse","Couple + C. GT 16 ","91","0.393218689740627","0.327926379634981","0.458510999846273"
"Less important","2004","Hesse","Couple + C. LE and GT 16","44","0.440955960693756","0.346437687682714","0.535474233704798"
"Less important","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","67","0.347213844271796","0.279159923573799","0.415267764969793"
"Less important","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","161","0.410540730959168","0.361655427371968","0.459426034546369"
"Less important","2004","Rhineland-Palatinate,Saarland","Single parent ","24","","",""
"Less important","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","148","0.552596589134095","0.493397204696341","0.611795973571849"
"Less important","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","83","0.368093727632177","0.300401886425636","0.435785568838717"
"Less important","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","56","0.5204612876481","0.435236254712326","0.605686320583873"
"Less important","2004","Baden-Württemberg","1-pers.-HH","118","0.38816448627283","0.334686137445679","0.441642835099982"
"Less important","2004","Baden-Württemberg","(Married) couple without C. ","303","0.39208543919341","0.358233283362722","0.425937595024099"
"Less important","2004","Baden-Württemberg","Single parent ","53","0.398490389033884","0.31528480340151","0.481695974666257"
"Less important","2004","Baden-Württemberg","Couple + C. LE 16 ","285","0.528646544873634","0.487631045428104","0.569662044319164"
"Less important","2004","Baden-Württemberg","Couple + C. GT 16 ","193","0.479434670664211","0.4322705442807","0.526598797047721"
"Less important","2004","Baden-Württemberg","Couple + C. LE and GT 16","132","0.498412681131097","0.439210102205156","0.557615260057037"
"Less important","2004","Bavaria","1-pers.-HH","143","0.373342342864457","0.32533755143616","0.421347134292754"
"Less important","2004","Bavaria","(Married) couple without C. ","421","0.436787762500488","0.405670996454298","0.467904528546679"
"Less important","2004","Bavaria","Single parent ","61","0.28917503016794","0.220412541265435","0.357937519070444"
"Less important","2004","Bavaria","Couple + C. LE 16 ","320","0.513725480443357","0.474351522169483","0.553099438717232"
"Less important","2004","Bavaria","Couple + C. GT 16 ","234","0.381417705216625","0.342223555040357","0.420611855392894"
"Less important","2004","Bavaria","Couple + C. LE and GT 16","99","0.349860834282626","0.289269510490352","0.4104521580749"
"Less important","2004","Berlin","1-pers.-HH","71","0.346787049579119","0.279813077826337","0.413761021331902"
"Less important","2004","Berlin","(Married) couple without C. ","90","0.376360008046853","0.314549714982249","0.438170301111458"
"Less important","2004","Berlin","Single parent ","20","","",""
"Less important","2004","Berlin","Couple + C. LE 16 ","52","0.407585485776781","0.321096769972014","0.494074201581549"
"Less important","2004","Berlin","Couple + C. GT 16 ","59","0.526735305964065","0.438856222965437","0.614614388962693"
"Less important","2004","Berlin","Couple + C. LE and GT 16","24","","",""
"Less important","2004","Brandenburg","1-pers.-HH","46","0.346042292137253","0.260929097915766","0.431155486358741"
"Less important","2004","Brandenburg","(Married) couple without C. ","157","0.482844493055607","0.430418146303709","0.535270839807504"
"Less important","2004","Brandenburg","Single parent ","26","","",""
"Less important","2004","Brandenburg","Couple + C. LE 16 ","70","0.588352831860371","0.50173272033482","0.674972943385923"
"Less important","2004","Brandenburg","Couple + C. GT 16 ","81","0.560035484601864","0.486908434297299","0.633162534906429"
"Less important","2004","Brandenburg","Couple + C. LE and GT 16","31","0.460605116805409","0.332327204137407","0.58888302947341"
"Less important","2004","Mecklenburg-Western Pomerania","1-pers.-HH","33","0.423336212573841","0.312253789418306","0.534418635729377"
"Less important","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","75","0.366638819503506","0.294412584025774","0.438865054981237"
"Less important","2004","Mecklenburg-Western Pomerania","Single parent ","19","","",""
"Less important","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","45","0.505193427014102","0.396978358039559","0.613408495988645"
"Less important","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","47","0.586455305428964","0.489933202000996","0.682977408856932"
"Less important","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","18","","",""
"Less important","2004","Saxony","1-pers.-HH","98","0.516891678918827","0.449143601163162","0.584639756674493"
"Less important","2004","Saxony","(Married) couple without C. ","233","0.428655474749502","0.387992871375386","0.469318078123618"
"Less important","2004","Saxony","Single parent ","38","0.473666995680831","0.368139476209278","0.579194515152385"
"Less important","2004","Saxony","Couple + C. LE 16 ","128","0.521769158002962","0.4566435390114","0.586894776994523"
"Less important","2004","Saxony","Couple + C. GT 16 ","147","0.446588737921678","0.393273329865115","0.499904145978242"
"Less important","2004","Saxony","Couple + C. LE and GT 16","56","0.461649161588289","0.368486803884562","0.554811519292015"
"Less important","2004","Saxony-Anhalt","1-pers.-HH","54","0.448999594623053","0.357694586596557","0.540304602649549"
"Less important","2004","Saxony-Anhalt","(Married) couple without C. ","135","0.409461039475611","0.355499625715376","0.463422453235846"
"Less important","2004","Saxony-Anhalt","Single parent ","23","","",""
"Less important","2004","Saxony-Anhalt","Couple + C. LE 16 ","66","0.588826074381603","0.502220958293239","0.675431190469966"
"Less important","2004","Saxony-Anhalt","Couple + C. GT 16 ","101","0.400838212386774","0.337086511722546","0.464589913051002"
"Less important","2004","Saxony-Anhalt","Couple + C. LE and GT 16","39","0.453753607979817","0.33875669578358","0.568750520176055"
"Less important","2004","Thuringia","1-pers.-HH","47","0.403304663989952","0.31325364963356","0.493355678346344"
"Less important","2004","Thuringia","(Married) couple without C. ","137","0.500853189113007","0.444179449703627","0.557526928522386"
"Less important","2004","Thuringia","Single parent ","21","","",""
"Less important","2004","Thuringia","Couple + C. LE 16 ","81","0.5777703442041","0.496817509262136","0.658723179146065"
"Less important","2004","Thuringia","Couple + C. GT 16 ","118","0.539096927831594","0.474109088010465","0.604084767652723"
"Less important","2004","Thuringia","Couple + C. LE and GT 16","51","0.554306559354629","0.451618495261769","0.656994623447489"
"Quite unimportant","2004","Schleswig-Holstein","1-pers.-HH","9","","",""
"Quite unimportant","2004","Schleswig-Holstein","(Married) couple without C. ","28","","",""
"Quite unimportant","2004","Schleswig-Holstein","Single parent ","7","","",""
"Quite unimportant","2004","Schleswig-Holstein","Couple + C. LE 16 ","24","","",""
"Quite unimportant","2004","Schleswig-Holstein","Couple + C. GT 16 ","15","","",""
"Quite unimportant","2004","Schleswig-Holstein","Couple + C. LE and GT 16","5","","",""
"Quite unimportant","2004","Hamburg","1-pers.-HH","6","","",""
"Quite unimportant","2004","Hamburg","(Married) couple without C. ","5","","",""
"Quite unimportant","2004","Hamburg","Single parent ","4","","",""
"Quite unimportant","2004","Hamburg","Couple + C. LE 16 ","4","","",""
"Quite unimportant","2004","Hamburg","Couple + C. GT 16 ","1","","",""
"Quite unimportant","2004","Hamburg","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","2004","Lower Saxony","1-pers.-HH","34","0.150641315391371","0.104312844589356","0.196969786193386"
"Quite unimportant","2004","Lower Saxony","(Married) couple without C. ","65","0.125122578355315","0.0987585451115331","0.151486611599098"
"Quite unimportant","2004","Lower Saxony","Single parent ","19","","",""
"Quite unimportant","2004","Lower Saxony","Couple + C. LE 16 ","57","0.148839029860047","0.113377548459333","0.184300511260762"
"Quite unimportant","2004","Lower Saxony","Couple + C. GT 16 ","30","0.0901087366788574","0.0600246613804239","0.120192811977291"
"Quite unimportant","2004","Lower Saxony","Couple + C. LE and GT 16","19","","",""
"Quite unimportant","2004","Bremen","1-pers.-HH","4","","",""
"Quite unimportant","2004","Bremen","(Married) couple without C. ","4","","",""
"Quite unimportant","2004","Bremen","Single parent ","1","","",""
"Quite unimportant","2004","Bremen","Couple + C. LE 16 ","4","","",""
"Quite unimportant","2004","Bremen","Couple + C. GT 16 ","","","",""
"Quite unimportant","2004","Bremen","Couple + C. LE and GT 16","","","",""
"Quite unimportant","2004","North Rhine-Westphalia","1-pers.-HH","70","0.146505000888196","0.117850234439613","0.17515976733678"
"Quite unimportant","2004","North Rhine-Westphalia","(Married) couple without C. ","139","0.0899981096630202","0.0759624291525112","0.104033790173529"
"Quite unimportant","2004","North Rhine-Westphalia","Single parent ","23","","",""
"Quite unimportant","2004","North Rhine-Westphalia","Couple + C. LE 16 ","60","0.0743653028824802","0.056921418835296","0.0918091869296644"
"Quite unimportant","2004","North Rhine-Westphalia","Couple + C. GT 16 ","57","0.074308976599871","0.0561119549587594","0.0925059982409826"
"Quite unimportant","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","23","","",""
"Quite unimportant","2004","Hesse","1-pers.-HH","34","0.212872014531947","0.153886660737012","0.271857368326883"
"Quite unimportant","2004","Hesse","(Married) couple without C. ","56","0.148138907775772","0.117664743801112","0.178613071750432"
"Quite unimportant","2004","Hesse","Single parent ","8","","",""
"Quite unimportant","2004","Hesse","Couple + C. LE 16 ","21","","",""
"Quite unimportant","2004","Hesse","Couple + C. GT 16 ","21","","",""
"Quite unimportant","2004","Hesse","Couple + C. LE and GT 16","10","","",""
"Quite unimportant","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","36","0.241435327071105","0.180261467545704","0.302609186596506"
"Quite unimportant","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","52","0.1701577715098","0.132815825171987","0.207499717847613"
"Quite unimportant","2004","Rhineland-Palatinate,Saarland","Single parent ","18","","",""
"Quite unimportant","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","24","","",""
"Quite unimportant","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","37","0.31988785377418","0.254421232753613","0.385354474794747"
"Quite unimportant","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","16","","",""
"Quite unimportant","2004","Baden-Württemberg","1-pers.-HH","58","0.167391545205125","0.126424002319192","0.208359088091058"
"Quite unimportant","2004","Baden-Württemberg","(Married) couple without C. ","114","0.164363687926308","0.13866645909785","0.190060916754766"
"Quite unimportant","2004","Baden-Württemberg","Single parent ","20","","",""
"Quite unimportant","2004","Baden-Württemberg","Couple + C. LE 16 ","72","0.139019493137927","0.110592791736539","0.167446194539314"
"Quite unimportant","2004","Baden-Württemberg","Couple + C. GT 16 ","52","0.0925984615894376","0.0652324757882623","0.119964447390613"
"Quite unimportant","2004","Baden-Württemberg","Couple + C. LE and GT 16","35","0.0830735016138531","0.0503943081226183","0.115752695105088"
"Quite unimportant","2004","Bavaria","1-pers.-HH","70","0.179023188701673","0.140974834408447","0.217071542994899"
"Quite unimportant","2004","Bavaria","(Married) couple without C. ","111","0.128996924721509","0.107967726978249","0.150026122464769"
"Quite unimportant","2004","Bavaria","Single parent ","30","0.188376848387163","0.129073279194747","0.247680417579578"
"Quite unimportant","2004","Bavaria","Couple + C. LE 16 ","80","0.147225664912418","0.119312338803764","0.175138991021072"
"Quite unimportant","2004","Bavaria","Couple + C. GT 16 ","69","0.152315501034893","0.123321292530891","0.181309709538894"
"Quite unimportant","2004","Bavaria","Couple + C. LE and GT 16","27","","",""
"Quite unimportant","2004","Berlin","1-pers.-HH","21","","",""
"Quite unimportant","2004","Berlin","(Married) couple without C. ","20","","",""
"Quite unimportant","2004","Berlin","Single parent ","4","","",""
"Quite unimportant","2004","Berlin","Couple + C. LE 16 ","4","","",""
"Quite unimportant","2004","Berlin","Couple + C. GT 16 ","8","","",""
"Quite unimportant","2004","Berlin","Couple + C. LE and GT 16","1","","",""
"Quite unimportant","2004","Brandenburg","1-pers.-HH","22","","",""
"Quite unimportant","2004","Brandenburg","(Married) couple without C. ","31","0.0834955064596857","0.0544730459770841","0.112517966942287"
"Quite unimportant","2004","Brandenburg","Single parent ","5","","",""
"Quite unimportant","2004","Brandenburg","Couple + C. LE 16 ","17","","",""
"Quite unimportant","2004","Brandenburg","Couple + C. GT 16 ","12","","",""
"Quite unimportant","2004","Brandenburg","Couple + C. LE and GT 16","8","","",""
"Quite unimportant","2004","Mecklenburg-Western Pomerania","1-pers.-HH","13","","",""
"Quite unimportant","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","27","","",""
"Quite unimportant","2004","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Quite unimportant","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","10","","",""
"Quite unimportant","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","9","","",""
"Quite unimportant","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","",""
"Quite unimportant","2004","Saxony","1-pers.-HH","21","","",""
"Quite unimportant","2004","Saxony","(Married) couple without C. ","64","0.132038833466914","0.104222944465967","0.159854722467861"
"Quite unimportant","2004","Saxony","Single parent ","5","","",""
"Quite unimportant","2004","Saxony","Couple + C. LE 16 ","18","","",""
"Quite unimportant","2004","Saxony","Couple + C. GT 16 ","24","","",""
"Quite unimportant","2004","Saxony","Couple + C. LE and GT 16","9","","",""
"Quite unimportant","2004","Saxony-Anhalt","1-pers.-HH","16","","",""
"Quite unimportant","2004","Saxony-Anhalt","(Married) couple without C. ","51","0.192972860719051","0.149667173293212","0.23627854814489"
"Quite unimportant","2004","Saxony-Anhalt","Single parent ","5","","",""
"Quite unimportant","2004","Saxony-Anhalt","Couple + C. LE 16 ","14","","",""
"Quite unimportant","2004","Saxony-Anhalt","Couple + C. GT 16 ","16","","",""
"Quite unimportant","2004","Saxony-Anhalt","Couple + C. LE and GT 16","12","","",""
"Quite unimportant","2004","Thuringia","1-pers.-HH","18","","",""
"Quite unimportant","2004","Thuringia","(Married) couple without C. ","29","","",""
"Quite unimportant","2004","Thuringia","Single parent ","5","","",""
"Quite unimportant","2004","Thuringia","Couple + C. LE 16 ","11","","",""
"Quite unimportant","2004","Thuringia","Couple + C. GT 16 ","9","","",""
"Quite unimportant","2004","Thuringia","Couple + C. LE and GT 16","9","","",""
"Very important","2005","Schleswig-Holstein","1-pers.-HH","","","",""
"Very important","2005","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Very important","2005","Schleswig-Holstein","Single parent ","","","",""
"Very important","2005","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Very important","2005","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Very important","2005","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Very important","2005","Hamburg","1-pers.-HH","","","",""
"Very important","2005","Hamburg","(Married) couple without C. ","","","",""
"Very important","2005","Hamburg","Single parent ","","","",""
"Very important","2005","Hamburg","Couple + C. LE 16 ","","","",""
"Very important","2005","Hamburg","Couple + C. GT 16 ","","","",""
"Very important","2005","Hamburg","Couple + C. LE and GT 16","","","",""
"Very important","2005","Lower Saxony","1-pers.-HH","","","",""
"Very important","2005","Lower Saxony","(Married) couple without C. ","","","",""
"Very important","2005","Lower Saxony","Single parent ","","","",""
"Very important","2005","Lower Saxony","Couple + C. LE 16 ","","","",""
"Very important","2005","Lower Saxony","Couple + C. GT 16 ","","","",""
"Very important","2005","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Very important","2005","Bremen","1-pers.-HH","","","",""
"Very important","2005","Bremen","(Married) couple without C. ","","","",""
"Very important","2005","Bremen","Single parent ","","","",""
"Very important","2005","Bremen","Couple + C. LE 16 ","","","",""
"Very important","2005","Bremen","Couple + C. GT 16 ","","","",""
"Very important","2005","Bremen","Couple + C. LE and GT 16","","","",""
"Very important","2005","North Rhine-Westphalia","1-pers.-HH","","","",""
"Very important","2005","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Very important","2005","North Rhine-Westphalia","Single parent ","","","",""
"Very important","2005","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Very important","2005","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Very important","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Very important","2005","Hesse","1-pers.-HH","","","",""
"Very important","2005","Hesse","(Married) couple without C. ","","","",""
"Very important","2005","Hesse","Single parent ","","","",""
"Very important","2005","Hesse","Couple + C. LE 16 ","","","",""
"Very important","2005","Hesse","Couple + C. GT 16 ","","","",""
"Very important","2005","Hesse","Couple + C. LE and GT 16","","","",""
"Very important","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Very important","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Very important","2005","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Very important","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Very important","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Very important","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Very important","2005","Baden-Württemberg","1-pers.-HH","","","",""
"Very important","2005","Baden-Württemberg","(Married) couple without C. ","","","",""
"Very important","2005","Baden-Württemberg","Single parent ","","","",""
"Very important","2005","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Very important","2005","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Very important","2005","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Very important","2005","Bavaria","1-pers.-HH","","","",""
"Very important","2005","Bavaria","(Married) couple without C. ","","","",""
"Very important","2005","Bavaria","Single parent ","","","",""
"Very important","2005","Bavaria","Couple + C. LE 16 ","","","",""
"Very important","2005","Bavaria","Couple + C. GT 16 ","","","",""
"Very important","2005","Bavaria","Couple + C. LE and GT 16","","","",""
"Very important","2005","Berlin","1-pers.-HH","","","",""
"Very important","2005","Berlin","(Married) couple without C. ","","","",""
"Very important","2005","Berlin","Single parent ","","","",""
"Very important","2005","Berlin","Couple + C. LE 16 ","","","",""
"Very important","2005","Berlin","Couple + C. GT 16 ","","","",""
"Very important","2005","Berlin","Couple + C. LE and GT 16","","","",""
"Very important","2005","Brandenburg","1-pers.-HH","","","",""
"Very important","2005","Brandenburg","(Married) couple without C. ","","","",""
"Very important","2005","Brandenburg","Single parent ","","","",""
"Very important","2005","Brandenburg","Couple + C. LE 16 ","","","",""
"Very important","2005","Brandenburg","Couple + C. GT 16 ","","","",""
"Very important","2005","Brandenburg","Couple + C. LE and GT 16","","","",""
"Very important","2005","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Very important","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Very important","2005","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Very important","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Very important","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Very important","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Very important","2005","Saxony","1-pers.-HH","","","",""
"Very important","2005","Saxony","(Married) couple without C. ","","","",""
"Very important","2005","Saxony","Single parent ","","","",""
"Very important","2005","Saxony","Couple + C. LE 16 ","","","",""
"Very important","2005","Saxony","Couple + C. GT 16 ","","","",""
"Very important","2005","Saxony","Couple + C. LE and GT 16","","","",""
"Very important","2005","Saxony-Anhalt","1-pers.-HH","","","",""
"Very important","2005","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Very important","2005","Saxony-Anhalt","Single parent ","","","",""
"Very important","2005","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Very important","2005","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Very important","2005","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Very important","2005","Thuringia","1-pers.-HH","","","",""
"Very important","2005","Thuringia","(Married) couple without C. ","","","",""
"Very important","2005","Thuringia","Single parent ","","","",""
"Very important","2005","Thuringia","Couple + C. LE 16 ","","","",""
"Very important","2005","Thuringia","Couple + C. GT 16 ","","","",""
"Very important","2005","Thuringia","Couple + C. LE and GT 16","","","",""
"Important","2005","Schleswig-Holstein","1-pers.-HH","","","",""
"Important","2005","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Important","2005","Schleswig-Holstein","Single parent ","","","",""
"Important","2005","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Important","2005","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Important","2005","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Important","2005","Hamburg","1-pers.-HH","","","",""
"Important","2005","Hamburg","(Married) couple without C. ","","","",""
"Important","2005","Hamburg","Single parent ","","","",""
"Important","2005","Hamburg","Couple + C. LE 16 ","","","",""
"Important","2005","Hamburg","Couple + C. GT 16 ","","","",""
"Important","2005","Hamburg","Couple + C. LE and GT 16","","","",""
"Important","2005","Lower Saxony","1-pers.-HH","","","",""
"Important","2005","Lower Saxony","(Married) couple without C. ","","","",""
"Important","2005","Lower Saxony","Single parent ","","","",""
"Important","2005","Lower Saxony","Couple + C. LE 16 ","","","",""
"Important","2005","Lower Saxony","Couple + C. GT 16 ","","","",""
"Important","2005","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Important","2005","Bremen","1-pers.-HH","","","",""
"Important","2005","Bremen","(Married) couple without C. ","","","",""
"Important","2005","Bremen","Single parent ","","","",""
"Important","2005","Bremen","Couple + C. LE 16 ","","","",""
"Important","2005","Bremen","Couple + C. GT 16 ","","","",""
"Important","2005","Bremen","Couple + C. LE and GT 16","","","",""
"Important","2005","North Rhine-Westphalia","1-pers.-HH","","","",""
"Important","2005","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Important","2005","North Rhine-Westphalia","Single parent ","","","",""
"Important","2005","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Important","2005","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Important","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Important","2005","Hesse","1-pers.-HH","","","",""
"Important","2005","Hesse","(Married) couple without C. ","","","",""
"Important","2005","Hesse","Single parent ","","","",""
"Important","2005","Hesse","Couple + C. LE 16 ","","","",""
"Important","2005","Hesse","Couple + C. GT 16 ","","","",""
"Important","2005","Hesse","Couple + C. LE and GT 16","","","",""
"Important","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Important","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Important","2005","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Important","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Important","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Important","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Important","2005","Baden-Württemberg","1-pers.-HH","","","",""
