"plh0204_h","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"2","2018","16-34 y.","Employed","422","0.0936015411507053","0.0853434313176711","0.10185965098374","2"
"2","2018","35-65 y.","Not Employed","451","0.134631139652059","0.124044166087234","0.145218113216884","2"
"2","2018","16-34 y.","Not Employed","277","0.0959700263606236","0.0862214896802376","0.10571856304101","2"
"2","2018","66 and older","Not Employed","695","0.163075130152217","0.152240207002849","0.173910053301584","2"
"2","2018","66 and older","Employed","79","0.149470441042923","0.121359446087041","0.177581435998805","2"
"2","2018","35-65 y.","Employed","1739","0.130490491096085","0.124604767659003","0.136376214533167","2"
"3","2018","35-65 y.","Not Employed","389","0.129883754204536","0.119456631334263","0.140310877074809","3"
"3","2018","35-65 y.","Employed","1928","0.156671076842388","0.150319725135907","0.163022428548868","3"
"3","2018","66 and older","Employed","80","0.115988294501727","0.0907424476918506","0.141234141311603","3"
"3","2018","66 and older","Not Employed","688","0.142376812368135","0.132128399298376","0.152625225437894","3"
"3","2018","16-34 y.","Not Employed","282","0.115120326159367","0.104557057551299","0.125683594767434","3"
"3","2018","16-34 y.","Employed","590","0.138880648614971","0.12907599809156","0.148685299138381","3"
"4","2018","16-34 y.","Employed","472","0.112579795899089","0.103618424839589","0.121541166958589","4"
"4","2018","16-34 y.","Not Employed","221","0.0941087326229043","0.0844452603022052","0.103772204943603","4"
"4","2018","35-65 y.","Not Employed","225","0.0790784489428053","0.0707081913162215","0.087448706569389","4"
"4","2018","66 and older","Employed","48","0.0894706171238251","0.0669675843618473","0.111973649885803","4"
"4","2018","35-65 y.","Employed","1219","0.0944920742236797","0.0893809425459559","0.0996032059014036","4"
"4","2018","66 and older","Not Employed","385","0.0854648701555231","0.0772654574503444","0.0936642828607019","4"
"5","2018","66 and older","Employed","118","0.179458693329762","0.149204447708413","0.20971293895111","5"
"5","2018","66 and older","Not Employed","852","0.198547792087085","0.186848486701514","0.210247097472655","5"
"5","2018","16-34 y.","Not Employed","589","0.185202985286199","0.17234630293252","0.198059667639877","5"
"5","2018","16-34 y.","Employed","775","0.152176846907279","0.141993125671164","0.162360568143395","5"
"5","2018","35-65 y.","Not Employed","675","0.200962193973361","0.188533105434461","0.213391282512262","5"
"5","2018","35-65 y.","Employed","2302","0.185053051157475","0.178267485693607","0.191838616621342","5"
"6","2018","66 and older","Employed","63","0.0934520976915237","0.070504154860211","0.116400040522836","6"
"6","2018","16-34 y.","Not Employed","290","0.125351064855036","0.114392312629368","0.136309817080704","6"
"6","2018","16-34 y.","Employed","549","0.118200951648609","0.109047711113219","0.127354192183999","6"
"6","2018","35-65 y.","Not Employed","237","0.0896146941095603","0.0807553683935277","0.0984740198255929","6"
"6","2018","35-65 y.","Employed","1202","0.102361910987352","0.0970653609511166","0.107658461023588","6"
"6","2018","66 and older","Not Employed","383","0.0822258064416701","0.0741690409400423","0.090282571943298","6"
"7","2018","66 and older","Employed","76","0.108371396711613","0.0838636611937144","0.132879132229512","7"
"7","2018","16-34 y.","Not Employed","309","0.114939387727852","0.104383344630034","0.12549543082567","7"
"7","2018","16-34 y.","Employed","668","0.136508599660748","0.126774661342194","0.146242537979301","7"
"7","2018","66 and older","Not Employed","348","0.0714403665941538","0.063886566821559","0.0789941663667485","7"
"7","2018","35-65 y.","Not Employed","253","0.0705351635836238","0.0625933853263071","0.0784769418409406","7"
"7","2018","35-65 y.","Employed","1409","0.109838582988793","0.104374905012677","0.115302260964908","7"
"8","2018","66 and older","Employed","78","0.140939287454991","0.113505749604469","0.168372825305514","8"
"8","2018","16-34 y.","Not Employed","274","0.0959831068280597","0.0862339763512489","0.105732237304871","8"
"8","2018","16-34 y.","Employed","579","0.126288604968547","0.116870887474695","0.135706322462399","8"
"8","2018","35-65 y.","Not Employed","242","0.0598966958873102","0.0525365290582423","0.0672568627163781","8"
"8","2018","35-65 y.","Employed","975","0.0819133753387636","0.0771216436520058","0.0867051070255214","8"
"8","2018","66 and older","Not Employed","256","0.0567861616316408","0.0499985799218891","0.0635737433413924","8"
"9","2018","16-34 y.","Not Employed","113","0.0429556631717715","0.036245138906871","0.0496661874366719","9"
"9","2018","66 and older","Employed","8","","","","9"
"9","2018","35-65 y.","Employed","274","0.0209869402464453","0.0184823190238446","0.0234915614690459","9"
"9","2018","66 and older","Not Employed","45","0.00827821933968904","0.00562084876291316","0.0109355899164649","9"
"9","2018","35-65 y.","Not Employed","80","0.01956193626097","0.0152664291979149","0.0238574433240251","9"
"9","2018","16-34 y.","Employed","203","0.0412391215530447","0.0356015842196396","0.0468766588864498","9"
"0 Not at all Willing to take risks","2019","35-65 y.","Not Employed","620","0.0790208976444211","0.0704401790440193","0.0876016162448229","0"
"0 Not at all Willing to take risks","2019","66 and older","Employed","17","","","","0"
"0 Not at all Willing to take risks","2019","16-34 y.","Not Employed","357","0.034910100536927","0.0280967436003615","0.0417234574734925","0"
"0 Not at all Willing to take risks","2019","16-34 y.","Employed","165","0.0166316872856595","0.0129054967408223","0.0203578778304967","0"
"0 Not at all Willing to take risks","2019","66 and older","Not Employed","267","0.0686148029017091","0.061173091885609","0.0760565139178093","0"
"0 Not at all Willing to take risks","2019","35-65 y.","Employed","393","0.0265891615273269","0.0238484071162819","0.0293299159383719","0"
"1","2019","66 and older","Not Employed","246","0.0633515728791521","0.0561807956548667","0.0705223501034374","1"
"1","2019","16-34 y.","Employed","122","0.0183252049152121","0.0144172725449612","0.0222331372854631","1"
"1","2019","35-65 y.","Not Employed","305","0.0774652345692847","0.0689622266552892","0.0859682424832801","1"
"1","2019","35-65 y.","Employed","441","0.0333069766549081","0.0302500739920873","0.036363879317729","1"
"1","2019","66 and older","Employed","32","0.0448848958918518","0.0308746719166979","0.0588951198670057","1"
"1","2019","16-34 y.","Not Employed","141","0.0247495821748944","0.0189826649930448","0.0305164993567441","1"
"10 Very willing to take risks","2019","16-34 y.","Not Employed","140","0.0401519830371584","0.0328648543017917","0.0474391117725252","10"
"10 Very willing to take risks","2019","16-34 y.","Employed","197","0.0376513127545796","0.0321051183309813","0.0431975071781779","10"
"10 Very willing to take risks","2019","35-65 y.","Not Employed","127","0.0217443463583444","0.0171053166442465","0.0263833760724424","10"
"10 Very willing to take risks","2019","35-65 y.","Employed","338","0.0197317327811076","0.0173624069105479","0.0221010586516673","10"
"10 Very willing to take risks","2019","66 and older","Not Employed","54","0.00976718108580307","0.00687215485430224","0.0126622073173039","10"
"10 Very willing to take risks","2019","66 and older","Employed","35","0.0183558345111768","0.00927279460539586","0.0274388744169578","10"
"2","2019","66 and older","Employed","48","0.0736356370599138","0.0559629716748797","0.0913083024449478","2"
"2","2019","35-65 y.","Not Employed","362","0.102133710308153","0.0925016724647502","0.111765748151555","2"
"2","2019","16-34 y.","Not Employed","191","0.0625911636201351","0.053599858399148","0.0715824688411222","2"
"2","2019","16-34 y.","Employed","306","0.0717831059392264","0.0642621220852022","0.0793040897932506","2"
"2","2019","35-65 y.","Employed","1145","0.0907735671702957","0.0858793251718149","0.0956678091687764","2"
"2","2019","66 and older","Not Employed","496","0.122033076710271","0.112397513981427","0.131668639439115","2"
"3","2019","66 and older","Employed","62","0.08732870225249","0.0682256479512847","0.106431756553695","3"
"3","2019","35-65 y.","Employed","1605","0.131762296238578","0.126000145572144","0.137524446905011","3"
"3","2019","16-34 y.","Not Employed","242","0.126850056133489","0.11449651534839","0.139203596918588","3"
"3","2019","16-34 y.","Employed","433","0.0970831645854147","0.0884566643828082","0.105709664788021","3"
"3","2019","35-65 y.","Not Employed","376","0.136159713192488","0.125251117804586","0.14706830858039","3"
"3","2019","66 and older","Not Employed","561","0.130221629537213","0.120314562768728","0.140128696305698","3"
"4","2019","66 and older","Employed","60","0.0867367267185894","0.0676923562403758","0.105781097196803","4"
"4","2019","35-65 y.","Not Employed","277","0.0722133745906194","0.0639803262297251","0.0804464229515136","4"
"4","2019","66 and older","Not Employed","426","0.094430531585732","0.0858222527016295","0.103038810469834","4"
"4","2019","16-34 y.","Employed","407","0.0893452799490627","0.0810343144833786","0.0976562454147468","4"
"4","2019","16-34 y.","Not Employed","229","0.095874072802332","0.0849454167880901","0.106802728816574","4"
"4","2019","35-65 y.","Employed","1204","0.100990383775183","0.0958571399707944","0.106123627579572","4"
"5","2019","66 and older","Employed","160","0.192348036746515","0.165678030579406","0.219018042913623","5"
"5","2019","16-34 y.","Not Employed","447","0.204058111387938","0.189098534221484","0.219017688554392","5"
"5","2019","16-34 y.","Employed","697","0.157811432392313","0.147189275763669","0.168433589020957","5"
"5","2019","35-65 y.","Not Employed","628","0.176586891709722","0.164458145413918","0.188715638005526","5"
"5","2019","66 and older","Not Employed","915","0.200302457036472","0.18852083070258","0.212084083370365","5"
"5","2019","35-65 y.","Employed","2339","0.186813281170363","0.18017327130695","0.193453291033775","5"
"6","2019","66 and older","Employed","96","0.104765108734548","0.0840425230161975","0.125487694452898","6"
"6","2019","16-34 y.","Employed","597","0.149336590894748","0.138951727410951","0.159721454378545","6"
"6","2019","66 and older","Not Employed","478","0.100653971630154","0.0917971460119159","0.109510797248392","6"
"6","2019","16-34 y.","Not Employed","255","0.122870417669436","0.11068452768952","0.135056307649353","6"
"6","2019","35-65 y.","Not Employed","301","0.103549964031216","0.093859026074781","0.113240901987652","6"
"6","2019","35-65 y.","Employed","1703","0.132050143724792","0.126282658791263","0.137817628658322","6"
"7","2019","16-34 y.","Not Employed","342","0.136551426388773","0.123805598051692","0.149297254725854","7"
"7","2019","16-34 y.","Employed","709","0.165286791319825","0.154464318179155","0.176109264460494","7"
"7","2019","66 and older","Employed","141","0.157170598398007","0.132542969397972","0.181798227398042","7"
"7","2019","35-65 y.","Employed","1985","0.142921180089934","0.136958680118006","0.148883680061863","7"
"7","2019","35-65 y.","Not Employed","344","0.118027741317201","0.107765379955436","0.128290102678967","7"
"7","2019","66 and older","Not Employed","497","0.11638385773591","0.106943739795689","0.125823975676132","7"
"8","2019","66 and older","Employed","146","0.161908305748034","0.136982601190025","0.186834010306042","8"
"8","2019","16-34 y.","Employed","599","0.141572109305778","0.131414779352375","0.15172943925918","8"
"8","2019","66 and older","Not Employed","388","0.0740317203713425","0.0663243504990474","0.0817390902436375","8"
"8","2019","16-34 y.","Not Employed","282","0.100872423549602","0.0896935358635731","0.11205131123563","8"
"8","2019","35-65 y.","Not Employed","328","0.0962638936433784","0.0868822200001679","0.105645567286589","8"
"8","2019","35-65 y.","Employed","1532","0.102846749372402","0.0976718928373303","0.108021605907474","8"
"9","2019","16-34 y.","Not Employed","162","0.0505206626993155","0.042390879117075","0.0586504462815561","9"
"9","2019","66 and older","Employed","42","0.0440027672241321","0.0301244943375339","0.0578810401107302","9"
"9","2019","35-65 y.","Not Employed","129","0.0168342326351722","0.0127422118694462","0.0209262534008982","9"
"9","2019","66 and older","Not Employed","105","0.020209198526241","0.0160669090124376","0.0243514880400443","9"
"9","2019","35-65 y.","Employed","551","0.0322145274951091","0.0292064768503191","0.035222578139899","9"
"9","2019","16-34 y.","Employed","293","0.0551733206581821","0.0485209041152375","0.0618257372011266","9"
