"plh0204_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2016","66 and older","lower secondary degree","211","0.0960859227688648","0.0841553101396649","0.108016535398065"
"0 Not at all Willing to take risks","2016","66 and older","secondary school degree","49","0.0572211229469164","0.0431857702317995","0.0712564756620332"
"0 Not at all Willing to take risks","2016","66 and older","college entrance qualification","34","0.0487125261959574","0.0352211926684395","0.0622038597234753"
"0 Not at all Willing to take risks","2016","66 and older","Other degree","41","0.119920567151578","0.0834015507311914","0.156439583571964"
"0 Not at all Willing to take risks","2016","66 and older","no degree/no degree yet","11","","",""
"1","2016","16-34 y.","lower secondary degree","20","","",""
"1","2016","16-34 y.","secondary school degree","33","0.032508480350709","0.0227161797659485","0.0423007809354694"
"1","2016","16-34 y.","college entrance qualification","44","0.0229061209741655","0.0158948442620514","0.0299173976862796"
"1","2016","16-34 y.","Other degree","102","0.0589184811790987","0.0486192304572696","0.0692177319009278"
"1","2016","16-34 y.","no degree/no degree yet","56","0.0211735903868992","0.0134827171381968","0.0288644636356016"
"1","2016","35-65 y.","lower secondary degree","130","0.0493010645897921","0.0411635245268541","0.0574386046527301"
"1","2016","35-65 y.","secondary school degree","205","0.0502464767457656","0.0437494980849941","0.0567434554065371"
"1","2016","35-65 y.","college entrance qualification","144","0.029528324987414","0.0243479511528654","0.0347086988219625"
"1","2016","35-65 y.","Other degree","186","0.0606985925740942","0.05250204265671","0.0688951424914785"
"1","2016","35-65 y.","no degree/no degree yet","63","0.0942482321011562","0.0756396062926232","0.112856857909689"
"1","2016","66 and older","lower secondary degree","178","0.0831502276841435","0.0719725881642642","0.0943278672040229"
"1","2016","66 and older","secondary school degree","57","0.0663754380713409","0.0513325904719869","0.0814182856706948"
"1","2016","66 and older","college entrance qualification","32","0.0447252378978216","0.0317707829405971","0.0576796928550461"
"1","2016","66 and older","Other degree","39","0.15253425420699","0.11211799936299","0.192950509050989"
"1","2016","66 and older","no degree/no degree yet","6","","",""
"2","2016","16-34 y.","lower secondary degree","46","0.0436740072022102","0.0297115236635803","0.0576364907408402"
"2","2016","16-34 y.","secondary school degree","85","0.0652681262095015","0.0516299305461793","0.0789063218728236"
"2","2016","16-34 y.","college entrance qualification","143","0.0710285612352752","0.0589901028450469","0.0830670196255036"
"2","2016","16-34 y.","Other degree","147","0.0904909395864176","0.0779430034259819","0.103038875746853"
"2","2016","16-34 y.","no degree/no degree yet","80","0.0424882094504859","0.0317128481527042","0.0532635707482677"
"2","2016","35-65 y.","lower secondary degree","267","0.102022285671126","0.0906453895920943","0.113399181750158"
"2","2016","35-65 y.","secondary school degree","434","0.096548070943557","0.0877643707988117","0.105331771088302"
"2","2016","35-65 y.","college entrance qualification","396","0.102044417597936","0.0927809771043973","0.111307858091475"
"2","2016","35-65 y.","Other degree","355","0.119236326703826","0.108112011596992","0.130360641810661"
"2","2016","35-65 y.","no degree/no degree yet","82","0.0817784452652768","0.0643255988047039","0.0992312917258497"
"2","2016","66 and older","lower secondary degree","314","0.144074490565699","0.129858379144787","0.158290601986612"
"2","2016","66 and older","secondary school degree","120","0.118367438633531","0.098846524240537","0.137888353026524"
"2","2016","66 and older","college entrance qualification","87","0.102260260625704","0.0832710314324553","0.121249489818952"
"2","2016","66 and older","Other degree","39","0.113004811000337","0.0774154329897399","0.148594189010934"
"2","2016","66 and older","no degree/no degree yet","13","","",""
"3","2016","16-34 y.","lower secondary degree","45","0.0732707469064195","0.0554678810763352","0.0910736127365039"
"3","2016","16-34 y.","secondary school degree","108","0.0831767656102853","0.0679289848764437","0.098424546344127"
"3","2016","16-34 y.","college entrance qualification","238","0.138529882546782","0.122339950424717","0.154719814668848"
"3","2016","16-34 y.","Other degree","131","0.0871810342338231","0.0748423294724772","0.0995197389951689"
"3","2016","16-34 y.","no degree/no degree yet","68","0.0745117195552757","0.0604828293635529","0.0885406097469986"
"3","2016","35-65 y.","lower secondary degree","295","0.125904016748783","0.113434694682096","0.13837333881547"
"3","2016","35-65 y.","secondary school degree","561","0.123571239387833","0.113783775154394","0.133358703621271"
"3","2016","35-65 y.","college entrance qualification","588","0.136675495268507","0.126163561274073","0.147187429262941"
"3","2016","35-65 y.","Other degree","297","0.106448571116547","0.0958616668509346","0.117035475382159"
"3","2016","35-65 y.","no degree/no degree yet","55","0.108976917710827","0.0891303761023807","0.128823459319274"
"3","2016","66 and older","lower secondary degree","280","0.122605456949362","0.109327793633032","0.135883120265691"
"3","2016","66 and older","secondary school degree","146","0.133065158682342","0.112540987520242","0.153589329844442"
"3","2016","66 and older","college entrance qualification","97","0.0893178786333475","0.0714434870198993","0.107192270246796"
"3","2016","66 and older","Other degree","39","0.123840089106366","0.0868118025420472","0.160868375670685"
"3","2016","66 and older","no degree/no degree yet","9","","",""
"4","2016","16-34 y.","lower secondary degree","44","0.0466877263780323","0.0322743035176949","0.0611011492383696"
"4","2016","16-34 y.","secondary school degree","104","0.0971148189621749","0.0807646654944745","0.113464972429875"
"4","2016","16-34 y.","college entrance qualification","210","0.124511183220326","0.109037893124402","0.13998447331625"
"4","2016","16-34 y.","Other degree","99","0.0728024292610055","0.0614385839096549","0.0841662746123561"
"4","2016","16-34 y.","no degree/no degree yet","77","0.0827885290112501","0.0680672554583849","0.0975098025641153"
"4","2016","35-65 y.","lower secondary degree","230","0.0874412377439995","0.0768234985070974","0.0980589769809017"
"4","2016","35-65 y.","secondary school degree","416","0.0937127331001149","0.0850454013969274","0.102380064803302"
"4","2016","35-65 y.","college entrance qualification","417","0.105846196899875","0.0964317674303881","0.115260626369362"
"4","2016","35-65 y.","Other degree","202","0.0965562005783791","0.0864175548971681","0.10669484625959"
"4","2016","35-65 y.","no degree/no degree yet","48","0.0705201892741664","0.0542140999670533","0.0868262785812794"
"4","2016","66 and older","lower secondary degree","201","0.0792584376018539","0.068322376836691","0.0901944983670168"
"4","2016","66 and older","secondary school degree","77","0.079549725364925","0.0631981451479132","0.0959013055819368"
"4","2016","66 and older","college entrance qualification","95","0.103416348610765","0.0843323809789658","0.122500316242564"
"4","2016","66 and older","Other degree","23","","",""
"4","2016","66 and older","no degree/no degree yet","6","","",""
"5","2016","16-34 y.","lower secondary degree","114","0.139710215444926","0.116024601980419","0.163395828909433"
"5","2016","16-34 y.","secondary school degree","225","0.166710625501293","0.146130767162197","0.18729048384039"
"5","2016","16-34 y.","college entrance qualification","282","0.167887260818164","0.150370526481032","0.185403995155296"
"5","2016","16-34 y.","Other degree","355","0.182879242844313","0.165971269061572","0.199787216627054"
"5","2016","16-34 y.","no degree/no degree yet","220","0.145230082480774","0.126407532121615","0.164052632839932"
"5","2016","35-65 y.","lower secondary degree","527","0.191437746470559","0.176649591078814","0.206225901862303"
"5","2016","35-65 y.","secondary school degree","889","0.19793086554339","0.186080934033248","0.209780797053531"
"5","2016","35-65 y.","college entrance qualification","749","0.182187164102324","0.170374819390152","0.193999508814496"
"5","2016","35-65 y.","Other degree","518","0.13512159572453","0.123386700935469","0.14685649051359"
"5","2016","35-65 y.","no degree/no degree yet","161","0.160209896183409","0.136848265862125","0.183571526504694"
"5","2016","66 and older","lower secondary degree","473","0.196633761087491","0.180543795367357","0.212723726807624"
"5","2016","66 and older","secondary school degree","219","0.207940289622743","0.183416447890196","0.232464131355291"
"5","2016","66 and older","college entrance qualification","208","0.192555602093531","0.167843308462319","0.217267895724744"
"5","2016","66 and older","Other degree","44","0.167839629276888","0.1258287211099","0.209850537443875"
"5","2016","66 and older","no degree/no degree yet","6","","",""
"6","2016","16-34 y.","lower secondary degree","98","0.149549482766805","0.125184553446762","0.173914412086848"
"6","2016","16-34 y.","secondary school degree","146","0.120030389767991","0.10208543931076","0.137975340225222"
"6","2016","16-34 y.","college entrance qualification","274","0.171785216199141","0.15410784960547","0.189462582792811"
"6","2016","16-34 y.","Other degree","166","0.0891387029242392","0.0766756190867369","0.101601786761742"
"6","2016","16-34 y.","no degree/no degree yet","117","0.142847951777006","0.124154413847038","0.161541489706974"
"6","2016","35-65 y.","lower secondary degree","303","0.103599698890399","0.0921452623455345","0.115054135435264"
"6","2016","35-65 y.","secondary school degree","531","0.133199337592597","0.123093697519818","0.143304977665376"
"6","2016","35-65 y.","college entrance qualification","585","0.140618265577321","0.129980162578469","0.151256368576173"
"6","2016","35-65 y.","Other degree","308","0.0971813215047229","0.0870134286992843","0.107349214310162"
"6","2016","35-65 y.","no degree/no degree yet","71","0.119021404635302","0.0983976223439792","0.139645186926624"
"6","2016","66 and older","lower secondary degree","259","0.0951851831438389","0.0833047078864897","0.107065658401188"
"6","2016","66 and older","secondary school degree","128","0.110744490619632","0.0917811621207492","0.129707819118514"
"6","2016","66 and older","college entrance qualification","147","0.149364871687351","0.127025314747865","0.171704428626837"
"6","2016","66 and older","Other degree","28","","",""
"6","2016","66 and older","no degree/no degree yet","5","","",""
"7","2016","16-34 y.","lower secondary degree","140","0.178197715700764","0.15205306091692","0.204342370484607"
"7","2016","16-34 y.","secondary school degree","227","0.190529471176707","0.168845220446526","0.212213721906888"
"7","2016","16-34 y.","college entrance qualification","271","0.15657403023417","0.139543171911808","0.173604888556532"
"7","2016","16-34 y.","Other degree","225","0.12947890646454","0.114794533798559","0.144163279130522"
"7","2016","16-34 y.","no degree/no degree yet","155","0.165848929111412","0.145978636952147","0.185719221270677"
"7","2016","35-65 y.","lower secondary degree","360","0.125483379880114","0.113031909925472","0.137934849834756"
"7","2016","35-65 y.","secondary school degree","614","0.14412705646358","0.133681523990536","0.154572588936624"
"7","2016","35-65 y.","college entrance qualification","667","0.168889457203726","0.157424275850199","0.180354638557253"
"7","2016","35-65 y.","Other degree","350","0.122226396628366","0.11098259814275","0.133470195113981"
"7","2016","35-65 y.","no degree/no degree yet","75","0.0965926895703644","0.0777784343403669","0.115406944800362"
"7","2016","66 and older","lower secondary degree","197","0.0851490929401805","0.0738502372501996","0.0964479486301614"
"7","2016","66 and older","secondary school degree","139","0.12407388992179","0.10415275135347","0.14399502849011"
"7","2016","66 and older","college entrance qualification","144","0.125443696744062","0.104685148739154","0.146202244748971"
"7","2016","66 and older","Other degree","25","","",""
"7","2016","66 and older","no degree/no degree yet","8","","",""
"8","2016","16-34 y.","lower secondary degree","176","0.179399358954014","0.153185887237513","0.205612830670515"
"8","2016","16-34 y.","secondary school degree","190","0.148393206982692","0.128764604161529","0.168021809803854"
"8","2016","16-34 y.","college entrance qualification","186","0.101897033024149","0.0877196190359924","0.116074447012306"
"8","2016","16-34 y.","Other degree","242","0.121928261356246","0.107616818298715","0.136239704413777"
"8","2016","16-34 y.","no degree/no degree yet","142","0.175979752224432","0.155636243774036","0.196323260674828"
"8","2016","35-65 y.","lower secondary degree","314","0.116085973120641","0.104045643589069","0.128126302652212"
"8","2016","35-65 y.","secondary school degree","410","0.0974098940095615","0.0885912868622005","0.106228501156923"
"8","2016","35-65 y.","college entrance qualification","353","0.0833462265746035","0.0748876769914068","0.0918047761578001"
"8","2016","35-65 y.","Other degree","328","0.109437229457239","0.0987207014389482","0.12015375747553"
"8","2016","35-65 y.","no degree/no degree yet","72","0.109185671868174","0.0893224577657883","0.12904888597056"
"8","2016","66 and older","lower secondary degree","182","0.0793551453438161","0.0684129894427229","0.0902973012449093"
"8","2016","66 and older","secondary school degree","86","0.0754309068119583","0.0594726822807396","0.0913891313431769"
"8","2016","66 and older","college entrance qualification","103","0.107264071677224","0.0878700753261084","0.12665806802834"
"8","2016","66 and older","Other degree","15","","",""
"8","2016","66 and older","no degree/no degree yet","5","","",""
"9","2016","16-34 y.","lower secondary degree","53","0.0603860082381984","0.0441121296358023","0.0766598868405945"
"9","2016","16-34 y.","secondary school degree","59","0.0449170353315214","0.0334806465789235","0.0563534240841193"
"9","2016","16-34 y.","college entrance qualification","50","0.0239884886235461","0.0168174493756845","0.0311595278714078"
"9","2016","16-34 y.","Other degree","97","0.0539552197674617","0.0440733570407389","0.0638370824941845"
"9","2016","16-34 y.","no degree/no degree yet","57","0.051377453866723","0.0395835231752542","0.0631713845581919"
"9","2016","35-65 y.","lower secondary degree","96","0.0258860351155626","0.019917316024704","0.0318547542064211"
"9","2016","35-65 y.","secondary school degree","104","0.0226663001098019","0.0182397546291565","0.0270928455904474"
"9","2016","35-65 y.","college entrance qualification","99","0.0253702573389929","0.0205581807660514","0.0301823339119343"
"9","2016","35-65 y.","Other degree","111","0.0487507248443404","0.0413584688336668","0.0561429808550141"
"9","2016","35-65 y.","no degree/no degree yet","15","","",""
"9","2016","66 and older","lower secondary degree","29","","",""
"9","2016","66 and older","secondary school degree","22","","",""
"9","2016","66 and older","college entrance qualification","25","","",""
"9","2016","66 and older","Other degree","5","","",""
"9","2016","66 and older","no degree/no degree yet","2","","",""
"10 Very willing to take risks","2016","16-34 y.","lower secondary degree","65","0.0678784148852665","0.0506933845959944","0.0850634451745387"
"10 Very willing to take risks","2016","16-34 y.","secondary school degree","55","0.0326880147975708","0.022869622606261","0.0425064069888806"
"10 Very willing to take risks","2016","16-34 y.","college entrance qualification","24","","",""
"10 Very willing to take risks","2016","16-34 y.","Other degree","180","0.0480972179723012","0.0387383673997132","0.0574560685448892"
"10 Very willing to take risks","2016","16-34 y.","no degree/no degree yet","131","0.0390587615048413","0.0287089316347516","0.049408591374931"
"10 Very willing to take risks","2016","35-65 y.","lower secondary degree","68","0.0225925481282387","0.017007024180245","0.0281780720762324"
"10 Very willing to take risks","2016","35-65 y.","secondary school degree","55","0.0133306085113958","0.00991974774646785","0.0167414692763238"
"10 Very willing to take risks","2016","35-65 y.","college entrance qualification","33","0.00869496250191391","0.00585385428441576","0.011536070719412"
"10 Very willing to take risks","2016","35-65 y.","Other degree","177","0.0248415464844066","0.0194987799081939","0.0301843130606193"
"10 Very willing to take risks","2016","35-65 y.","no degree/no degree yet","76","0.0550643346899489","0.0405362146286824","0.0695924547512155"
"10 Very willing to take risks","2016","66 and older","lower secondary degree","20","","",""
"10 Very willing to take risks","2016","66 and older","secondary school degree","9","","",""
"10 Very willing to take risks","2016","66 and older","college entrance qualification","6","","",""
"10 Very willing to take risks","2016","66 and older","Other degree","6","","",""
"10 Very willing to take risks","2016","66 and older","no degree/no degree yet","1","","",""
"0 Not at all Willing to take risks","2017","16-34 y.","lower secondary degree","22","","",""
"0 Not at all Willing to take risks","2017","16-34 y.","secondary school degree","22","","",""
"0 Not at all Willing to take risks","2017","16-34 y.","college entrance qualification","30","0.0104701919741191","0.00620131600270565","0.0147390679455325"
"0 Not at all Willing to take risks","2017","16-34 y.","Other degree","456","0.10875100867304","0.0958121231005418","0.121689894245538"
"0 Not at all Willing to take risks","2017","16-34 y.","no degree/no degree yet","355","0.0562237954321237","0.0454374175352283","0.0670101733290191"
"0 Not at all Willing to take risks","2017","35-65 y.","lower secondary degree","138","0.0455701510093498","0.0380418566501641","0.0530984453685354"
"0 Not at all Willing to take risks","2017","35-65 y.","secondary school degree","159","0.0315842374128821","0.0267293223946412","0.036439152431123"
"0 Not at all Willing to take risks","2017","35-65 y.","college entrance qualification","100","0.0181357886641798","0.0143252578558523","0.0219463194725074"
"0 Not at all Willing to take risks","2017","35-65 y.","Other degree","535","0.0634676367808834","0.0552642399644768","0.0716710335972901"
"0 Not at all Willing to take risks","2017","35-65 y.","no degree/no degree yet","350","0.115307051807495","0.0971143811857136","0.133499722429276"
"0 Not at all Willing to take risks","2017","66 and older","lower secondary degree","155","0.0699398997688005","0.0595906532693483","0.0802891462682526"
"0 Not at all Willing to take risks","2017","66 and older","secondary school degree","47","0.0472652071098743","0.0352134878706763","0.0593169263490724"
"0 Not at all Willing to take risks","2017","66 and older","college entrance qualification","17","","",""
"0 Not at all Willing to take risks","2017","66 and older","Other degree","29","","",""
"0 Not at all Willing to take risks","2017","66 and older","no degree/no degree yet","22","","",""
"1","2017","16-34 y.","lower secondary degree","30","0.0355667046675941","0.023086525463601","0.0480468838715871"
"1","2017","16-34 y.","secondary school degree","50","0.0289289846460702","0.0202901326067684","0.037567836685372"
"1","2017","16-34 y.","college entrance qualification","54","0.0233921715191491","0.0170532241713412","0.029731118866957"
"1","2017","16-34 y.","Other degree","82","0.0596142615701108","0.0497739510992606","0.069454572040961"
"1","2017","16-34 y.","no degree/no degree yet","70","0.0333457674302268","0.0249388462248386","0.0417526886356149"
"1","2017","35-65 y.","lower secondary degree","128","0.042596464414159","0.0353066135841087","0.0498863152442092"
"1","2017","35-65 y.","secondary school degree","229","0.0391098133501181","0.0337284135238559","0.0444912131763802"
"1","2017","35-65 y.","college entrance qualification","170","0.033948349139597","0.0287770335481603","0.0391196647310338"
"1","2017","35-65 y.","Other degree","197","0.0721899862984649","0.0634818710398596","0.0808981015570703"
"1","2017","35-65 y.","no degree/no degree yet","65","0.085794775041193","0.0698424309313494","0.101747119151037"
"1","2017","66 and older","lower secondary degree","167","0.0856989016571224","0.0743403496642481","0.0970574536499966"
"1","2017","66 and older","secondary school degree","71","0.0750140022310669","0.0600540241204812","0.0899739803416527"
"1","2017","66 and older","college entrance qualification","44","0.0545875126809605","0.0409374515260497","0.0682375738358713"
"1","2017","66 and older","Other degree","45","0.116797526258419","0.0827581182346695","0.150836934282168"
"1","2017","66 and older","no degree/no degree yet","9","","",""
"2","2017","16-34 y.","lower secondary degree","44","0.0403586766202033","0.0270973846004406","0.0536199686399659"
"2","2017","16-34 y.","secondary school degree","106","0.0693673430821387","0.0562715857492304","0.082463100415047"
"2","2017","16-34 y.","college entrance qualification","197","0.0917043443253457","0.0796003044004076","0.103808384250284"
"2","2017","16-34 y.","Other degree","148","0.0910514791805823","0.0790952606042355","0.103007697756929"
"2","2017","16-34 y.","no degree/no degree yet","116","0.0726045076965367","0.0604539748747495","0.0847550405183239"
"2","2017","35-65 y.","lower secondary degree","327","0.116721948252329","0.105131257068779","0.128312639435879"
"2","2017","35-65 y.","secondary school degree","635","0.120235494285274","0.111207005261593","0.129263983308956"
"2","2017","35-65 y.","college entrance qualification","535","0.109881091026089","0.10095056513621","0.118811616915968"
"2","2017","35-65 y.","Other degree","366","0.124743278471189","0.113625130098382","0.135861426843996"
"2","2017","35-65 y.","no degree/no degree yet","100","0.0951798934477347","0.0784641395562259","0.111895647339244"
"2","2017","66 and older","lower secondary degree","333","0.150981079623534","0.136452917781119","0.165509241465949"
"2","2017","66 and older","secondary school degree","138","0.123539768532326","0.104851816550774","0.142227720513879"
"2","2017","66 and older","college entrance qualification","116","0.125768794929276","0.105844779057911","0.14569281080064"
"2","2017","66 and older","Other degree","55","0.161449007934974","0.122453240927663","0.200444774942284"
"2","2017","66 and older","no degree/no degree yet","12","","",""
"3","2017","16-34 y.","lower secondary degree","59","0.0786767729798543","0.0605344794688689","0.0968190664908398"
"3","2017","16-34 y.","secondary school degree","151","0.104124896348861","0.0883827128860507","0.119867079811671"
"3","2017","16-34 y.","college entrance qualification","338","0.161346904840202","0.145919485999537","0.176774323680867"
"3","2017","16-34 y.","Other degree","119","0.0976117348919937","0.0852770393305103","0.109946430453477"
"3","2017","16-34 y.","no degree/no degree yet","111","0.0687591796492553","0.0569102973411122","0.0806080619573983"
"3","2017","35-65 y.","lower secondary degree","365","0.126189743310786","0.114202896672025","0.138176589949548"
"3","2017","35-65 y.","secondary school degree","736","0.156610931972695","0.146522108330687","0.166699755614703"
"3","2017","35-65 y.","college entrance qualification","736","0.162151385069881","0.151626081070947","0.172676689068815"
"3","2017","35-65 y.","Other degree","293","0.11744067763097","0.106607960849565","0.128273394412375"
"3","2017","35-65 y.","no degree/no degree yet","93","0.122431711774502","0.10376105216645","0.141102371382554"
"3","2017","66 and older","lower secondary degree","337","0.15008558830634","0.135592937963527","0.164578238649154"
"3","2017","66 and older","secondary school degree","151","0.127268812419276","0.108341303736112","0.146196321102439"
"3","2017","66 and older","college entrance qualification","134","0.122540280050186","0.102837373119879","0.142243186980493"
"3","2017","66 and older","Other degree","44","0.115978477098953","0.082042906316631","0.149914047881275"
"3","2017","66 and older","no degree/no degree yet","13","","",""
"4","2017","16-34 y.","lower secondary degree","55","0.0612667515702015","0.0451065625349778","0.0774269406054252"
"4","2017","16-34 y.","secondary school degree","122","0.0903648050707576","0.0755874322518659","0.105142177889649"
"4","2017","16-34 y.","college entrance qualification","225","0.11080094767765","0.0976367920762759","0.123965103279024"
"4","2017","16-34 y.","Other degree","113","0.068897296226486","0.0583708789231706","0.0794237135298015"
"4","2017","16-34 y.","no degree/no degree yet","103","0.0964708903336376","0.0826463640673431","0.110295416599932"
"4","2017","35-65 y.","lower secondary degree","267","0.0951781686616203","0.0845847884787715","0.105771548844469"
"4","2017","35-65 y.","secondary school degree","471","0.0875166107215322","0.0796719667398063","0.0953612547032581"
"4","2017","35-65 y.","college entrance qualification","485","0.0974805843211177","0.0890106727226865","0.105950495919549"
"4","2017","35-65 y.","Other degree","211","0.0688133171139585","0.0602958437117293","0.0773307905161876"
"4","2017","35-65 y.","no degree/no degree yet","70","0.0912747186001524","0.0748701884344879","0.107679248765817"
"4","2017","66 and older","lower secondary degree","247","0.100538120529671","0.0883356579715512","0.112740583087791"
"4","2017","66 and older","secondary school degree","132","0.111998407772462","0.0940880192547346","0.12990879629019"
"4","2017","66 and older","college entrance qualification","97","0.0908734596258277","0.0736028377260915","0.108144081525564"
"4","2017","66 and older","Other degree","26","","",""
"4","2017","66 and older","no degree/no degree yet","3","","",""
"5","2017","16-34 y.","lower secondary degree","136","0.191478209326755","0.16496462441769","0.217991794235819"
"5","2017","16-34 y.","secondary school degree","246","0.164153053760652","0.145061036963642","0.183245070557663"
"5","2017","16-34 y.","college entrance qualification","356","0.148000935225115","0.133108231049394","0.162893639400836"
"5","2017","16-34 y.","Other degree","389","0.179387201178642","0.163441428458164","0.195332973899119"
"5","2017","16-34 y.","no degree/no degree yet","278","0.169924698315695","0.152338658996007","0.187510737635384"
"5","2017","35-65 y.","lower secondary degree","587","0.203699187622085","0.189160755293244","0.218237619950927"
"5","2017","35-65 y.","secondary school degree","986","0.199974025971125","0.188870667828177","0.211077384114072"
"5","2017","35-65 y.","college entrance qualification","882","0.190560610616551","0.179345584894153","0.201775636338948"
"5","2017","35-65 y.","Other degree","611","0.182586132988834","0.16958709966537","0.195585166312297"
"5","2017","35-65 y.","no degree/no degree yet","185","0.164794475482101","0.143662492940354","0.185926458023848"
"5","2017","66 and older","lower secondary degree","488","0.202170210717658","0.185873332227359","0.218467089207958"
"5","2017","66 and older","secondary school degree","262","0.207377252070044","0.184351913011543","0.230402591128545"
"5","2017","66 and older","college entrance qualification","220","0.214867720794494","0.190188338693821","0.239547102895167"
"5","2017","66 and older","Other degree","53","0.134292164167518","0.098155667337061","0.170428660997976"
"5","2017","66 and older","no degree/no degree yet","13","","",""
"6","2017","16-34 y.","lower secondary degree","105","0.117250432560789","0.0955714501499348","0.138929414971644"
"6","2017","16-34 y.","secondary school degree","165","0.129763897185937","0.112443436746816","0.147084357625058"
"6","2017","16-34 y.","college entrance qualification","326","0.154844438254375","0.139672610401741","0.170016266107009"
"6","2017","16-34 y.","Other degree","207","0.0785411714527489","0.0673605136769081","0.0897218292285898"
"6","2017","16-34 y.","no degree/no degree yet","146","0.104964783815892","0.0906124373514696","0.119317130280314"
"6","2017","35-65 y.","lower secondary degree","319","0.104820314356881","0.0937626809062071","0.115877947807554"
"6","2017","35-65 y.","secondary school degree","570","0.113602857821426","0.104793904439468","0.122411811203385"
"6","2017","35-65 y.","college entrance qualification","667","0.135055331816435","0.125295517189432","0.144815146443438"
"6","2017","35-65 y.","Other degree","279","0.0954047596178049","0.0855199494994752","0.105289569736135"
"6","2017","35-65 y.","no degree/no degree yet","64","0.0539414053796222","0.0410739584354755","0.0668088523237688"
"6","2017","66 and older","lower secondary degree","221","0.0899481994304996","0.0783385256867802","0.101557873174219"
"6","2017","66 and older","secondary school degree","152","0.119182304940057","0.100781318055528","0.137583291824585"
"6","2017","66 and older","college entrance qualification","148","0.130969025371791","0.110697837300425","0.151240213443156"
"6","2017","66 and older","Other degree","24","","",""
"6","2017","66 and older","no degree/no degree yet","7","","",""
"7","2017","16-34 y.","lower secondary degree","140","0.174703951704541","0.149116964225856","0.200290939183225"
"7","2017","16-34 y.","secondary school degree","252","0.176989836234178","0.157318189914809","0.196661482553547"
"7","2017","16-34 y.","college entrance qualification","358","0.16714697912709","0.151499109371327","0.182794848882853"
"7","2017","16-34 y.","Other degree","252","0.129397755765311","0.115448406034873","0.143347105495749"
"7","2017","16-34 y.","no degree/no degree yet","189","0.15490946713659","0.137967195583372","0.171851738689809"
"7","2017","35-65 y.","lower secondary degree","379","0.126127093581432","0.11414279328441","0.138111393878455"
"7","2017","35-65 y.","secondary school degree","618","0.132424431937265","0.123015220546905","0.141833643327625"
"7","2017","35-65 y.","college entrance qualification","628","0.14404578125381","0.134018872126823","0.154072690380798"
"7","2017","35-65 y.","Other degree","345","0.103197813196512","0.0929615902162737","0.11343403617675"
"7","2017","35-65 y.","no degree/no degree yet","67","0.114372949904146","0.09624455565155","0.132501344156741"
"7","2017","66 and older","lower secondary degree","194","0.0719117850908658","0.061428789929198","0.0823947802525336"
"7","2017","66 and older","secondary school degree","132","0.107707685061909","0.090101343112397","0.125314027011422"
"7","2017","66 and older","college entrance qualification","145","0.11412626320708","0.0950208696147473","0.133231656799412"
"7","2017","66 and older","Other degree","31","0.116614206114223","0.0825979922386558","0.150630419989791"
"7","2017","66 and older","no degree/no degree yet","8","","",""
"8","2017","16-34 y.","lower secondary degree","131","0.141781839787641","0.118276200713649","0.165287478861633"
"8","2017","16-34 y.","secondary school degree","211","0.157787951346696","0.138998608614596","0.176577294078796"
"8","2017","16-34 y.","college entrance qualification","220","0.104036697494198","0.0912322700438897","0.116841124944506"
"8","2017","16-34 y.","Other degree","198","0.103163838274517","0.0905222686416865","0.115805407907347"
"8","2017","16-34 y.","no degree/no degree yet","156","0.13667766563322","0.120592841950691","0.15276248931575"
"8","2017","35-65 y.","lower secondary degree","260","0.0865777172685859","0.0764263809163285","0.0967290536208433"
"8","2017","35-65 y.","secondary school degree","400","0.0800426150460828","0.0725097532573429","0.0875754768348226"
"8","2017","35-65 y.","college entrance qualification","386","0.0791637532491258","0.0714539032228248","0.0868736032754267"
"8","2017","35-65 y.","Other degree","294","0.103572241083916","0.0933196060904207","0.113824876077412"
"8","2017","35-65 y.","no degree/no degree yet","68","0.0928366456092802","0.0763065749895726","0.109366716228988"
"8","2017","66 and older","lower secondary degree","159","0.0669350160598693","0.056794189537866","0.0770758425818726"
"8","2017","66 and older","secondary school degree","86","0.0622746273134054","0.0485504723725731","0.0759987822542378"
"8","2017","66 and older","college entrance qualification","106","0.083013416688677","0.0664353870297426","0.0995914463476114"
"8","2017","66 and older","Other degree","29","","",""
"8","2017","66 and older","no degree/no degree yet","7","","",""
"9","2017","16-34 y.","lower secondary degree","71","0.0519096866948455","0.0369606926794562","0.0668586807102349"
"9","2017","16-34 y.","secondary school degree","71","0.0476056953734189","0.0366307644367315","0.0585806263101062"
"9","2017","16-34 y.","college entrance qualification","55","0.0209453129145329","0.0149395431954214","0.0269510826336444"
"9","2017","16-34 y.","Other degree","78","0.0278611552082359","0.0210213393796429","0.0347009710368289"
"9","2017","16-34 y.","no degree/no degree yet","58","0.0325419473893287","0.0242335189942997","0.0408503757843576"
"9","2017","35-65 y.","lower secondary degree","103","0.0304852183382684","0.0242792976099274","0.0366911390666095"
"9","2017","35-65 y.","secondary school degree","114","0.024589497819491","0.0202903334174339","0.0288886622215481"
"9","2017","35-65 y.","college entrance qualification","86","0.0200888479658539","0.0160823732620285","0.0240953226696793"
"9","2017","35-65 y.","Other degree","103","0.0372468599406039","0.030875113778773","0.0436186061024348"
"9","2017","35-65 y.","no degree/no degree yet","33","0.0333733852246584","0.0231427701451568","0.04360400030416"
"9","2017","66 and older","lower secondary degree","20","","",""
