"plh0204_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"5","2016","Single parent ","West Germany","376","0.174603324477851","0.157831003854497","0.191375645101206"
"5","2016","Single parent ","East Germany","92","0.177316793296644","0.144330332083988","0.2103032545093"
"5","2016","Couple + C. LE 16 ","West Germany","1113","0.172529674251974","0.163187711783601","0.181871636720347"
"5","2016","Couple + C. LE 16 ","East Germany","239","0.20203787696409","0.180352711502977","0.223723042425203"
"5","2016","Couple + C. GT 16 ","West Germany","404","0.16974827360679","0.154760154128518","0.184736393085061"
"5","2016","Couple + C. GT 16 ","East Germany","84","0.17724548304268","0.140724187794519","0.21376677829084"
"5","2016","Couple + C. LE and GT 16","West Germany","374","0.156115309985767","0.140635506755744","0.171595113215789"
"5","2016","Couple + C. LE and GT 16","East Germany","79","0.208857676835437","0.16749452094045","0.250220832730425"
"6","2016","1-pers.-HH","West Germany","330","0.106401257624723","0.095993696671011","0.116808818578436"
"6","2016","1-pers.-HH","East Germany","102","0.12009063915339","0.100576785852699","0.13960449245408"
"6","2016","(Married) couple without C. ","West Germany","742","0.136809671722971","0.12781400768329","0.145805335762651"
"6","2016","(Married) couple without C. ","East Germany","272","0.137110513429871","0.121709003293952","0.152512023565791"
"6","2016","Single parent ","West Germany","222","0.131192569395799","0.116276584800289","0.14610855399131"
"6","2016","Single parent ","East Germany","59","0.100265089797014","0.0743246917513827","0.126205487842645"
"6","2016","Couple + C. LE 16 ","West Germany","692","0.123422802503919","0.115290326525407","0.13155527848243"
"6","2016","Couple + C. LE 16 ","East Germany","141","0.134377131377211","0.11595744433422","0.152796818420201"
"6","2016","Couple + C. GT 16 ","West Germany","269","0.121047413108044","0.108024742661702","0.134070083554386"
"6","2016","Couple + C. GT 16 ","East Germany","66","0.194473478942569","0.156621066867246","0.232325891017893"
"6","2016","Couple + C. LE and GT 16","West Germany","238","0.128057578117196","0.113806501339263","0.142308654895128"
"6","2016","Couple + C. LE and GT 16","East Germany","49","0.19784715607954","0.157309875963044","0.238384436196036"
"7","2016","1-pers.-HH","West Germany","433","0.136153281271053","0.124577862595504","0.147728699946602"
"7","2016","1-pers.-HH","East Germany","132","0.122630082852248","0.102939463839759","0.142320701864738"
"7","2016","(Married) couple without C. ","West Germany","708","0.124164553331178","0.115532152089578","0.132796954572779"
"7","2016","(Married) couple without C. ","East Germany","275","0.136146859660053","0.120791000824606","0.151502718495501"
"7","2016","Single parent ","West Germany","247","0.141784176115061","0.126372577667393","0.157195774562728"
"7","2016","Single parent ","East Germany","72","0.168517757538858","0.136188643625068","0.200846871452648"
"7","2016","Couple + C. LE 16 ","West Germany","789","0.1464121904676","0.137671560719638","0.155152820215562"
"7","2016","Couple + C. LE 16 ","East Germany","179","0.147954673166395","0.128778987745514","0.167130358587275"
"7","2016","Couple + C. GT 16 ","West Germany","376","0.158547733543091","0.143965154771497","0.173130312314686"
"7","2016","Couple + C. GT 16 ","East Germany","74","0.198436556454749","0.160294576113727","0.236578536795772"
"7","2016","Couple + C. LE and GT 16","West Germany","300","0.155197722468406","0.139755089697927","0.170640355238885"
"7","2016","Couple + C. LE and GT 16","East Germany","44","0.147140860738204","0.111094084039853","0.183187637436555"
"8","2016","1-pers.-HH","West Germany","313","0.0864421916819415","0.0769572381009578","0.0959271452629252"
"8","2016","1-pers.-HH","East Germany","116","0.104306488055476","0.0859578064590201","0.122655169651931"
"8","2016","(Married) couple without C. ","West Germany","540","0.0990438014953506","0.0912241565599137","0.106863446430788"
"8","2016","(Married) couple without C. ","East Germany","178","0.0828242527628226","0.0704831098104539","0.0951653957151914"
"8","2016","Single parent ","West Germany","216","0.115367554606554","0.101253271658038","0.12948183755507"
"8","2016","Single parent ","East Germany","59","0.121498062575678","0.0932817333082267","0.14971439184313"
"8","2016","Couple + C. LE 16 ","West Germany","632","0.107836678310013","0.100167736612251","0.115505620007774"
"8","2016","Couple + C. LE 16 ","East Germany","143","0.116468980284689","0.0991440601626218","0.133793900406756"
"8","2016","Couple + C. GT 16 ","West Germany","267","0.109619894335938","0.0971468638694861","0.122092924802391"
"8","2016","Couple + C. GT 16 ","East Germany","47","0.12706138861617","0.0952104601881291","0.158912317044211"
"8","2016","Couple + C. LE and GT 16","West Germany","242","0.14687339790374","0.131776787500073","0.161970008307407"
"8","2016","Couple + C. LE and GT 16","East Germany","40","0.117207235557804","0.0844755982587324","0.149938872856875"
"9","2016","1-pers.-HH","West Germany","94","0.0254289886380515","0.0201155508934708","0.0307424263826322"
"9","2016","1-pers.-HH","East Germany","32","0.0282931474699627","0.0183396031861865","0.038246691753739"
"9","2016","(Married) couple without C. ","West Germany","151","0.0301071704943898","0.025633969738986","0.0345803712497935"
"9","2016","(Married) couple without C. ","East Germany","37","0.0231913149824786","0.016451968542973","0.0299306614219842"
"9","2016","Single parent ","West Germany","74","0.0373549349549753","0.0289768910754602","0.0457329788344903"
"9","2016","Single parent ","East Germany","22","","",""
"9","2016","Couple + C. LE 16 ","West Germany","198","0.0284111937081841","0.0243033302958935","0.0325190571204747"
"9","2016","Couple + C. LE 16 ","East Germany","40","0.0222043583967167","0.0142464604315673","0.0301622563618662"
"9","2016","Couple + C. GT 16 ","West Germany","80","0.0252009234034745","0.018943358663475","0.031458488143474"
"9","2016","Couple + C. GT 16 ","East Germany","12","","",""
"9","2016","Couple + C. LE and GT 16","West Germany","71","0.0352303305034031","0.0273676375993035","0.0430930234075027"
"9","2016","Couple + C. LE and GT 16","East Germany","15","","",""
"10 Very willing to take risks","2016","1-pers.-HH","West Germany","164","0.0184032952015018","0.0138668188607818","0.0229397715422218"
"10 Very willing to take risks","2016","1-pers.-HH","East Germany","41","0.0286308046967996","0.0186197823856577","0.0386418270079415"
"10 Very willing to take risks","2016","(Married) couple without C. ","West Germany","89","0.0109835353294198","0.00825522114594419","0.0137118495128955"
"10 Very willing to take risks","2016","(Married) couple without C. ","East Germany","16","","",""
"10 Very willing to take risks","2016","Single parent ","West Germany","70","0.0272583240462989","0.0200641012944245","0.0344525467981733"
"10 Very willing to take risks","2016","Single parent ","East Germany","20","","",""
"10 Very willing to take risks","2016","Couple + C. LE 16 ","West Germany","268","0.0223316490078691","0.0186783419345489","0.0259849560811894"
"10 Very willing to take risks","2016","Couple + C. LE 16 ","East Germany","65","0.00969214641001048","0.00440099367458077","0.0149832991454402"
"10 Very willing to take risks","2016","Couple + C. GT 16 ","West Germany","38","0.0136010291529769","0.00897666782446609","0.0182253904814878"
"10 Very willing to take risks","2016","Couple + C. GT 16 ","East Germany","5","","",""
"10 Very willing to take risks","2016","Couple + C. LE and GT 16","West Germany","103","0.0320212795782326","0.0245127762024529","0.0395297829540122"
"10 Very willing to take risks","2016","Couple + C. LE and GT 16","East Germany","14","","",""
"0 Not at all Willing to take risks","2017","1-pers.-HH","West Germany","366","0.0471453388304432","0.040460750470575","0.0538299271903115"
"0 Not at all Willing to take risks","2017","1-pers.-HH","East Germany","70","0.039409486090419","0.0281934678592897","0.0506255043215484"
"0 Not at all Willing to take risks","2017","(Married) couple without C. ","West Germany","301","0.0389662690040364","0.0342028674961904","0.0437296705118824"
"0 Not at all Willing to take risks","2017","(Married) couple without C. ","East Germany","72","0.0366962460499157","0.0286796354541053","0.0447128566457262"
"0 Not at all Willing to take risks","2017","Single parent ","West Germany","174","0.0434365073656266","0.0347328823278493","0.0521401324034038"
"0 Not at all Willing to take risks","2017","Single parent ","East Germany","25","","",""
"0 Not at all Willing to take risks","2017","Couple + C. LE 16 ","West Germany","818","0.0397094388268397","0.0350398752133756","0.0443790024403037"
"0 Not at all Willing to take risks","2017","Couple + C. LE 16 ","East Germany","130","0.0319921588624166","0.0228807359053887","0.0411035818194445"
"0 Not at all Willing to take risks","2017","Couple + C. GT 16 ","West Germany","99","0.0340770645881652","0.0274371751887927","0.0407169539875377"
"0 Not at all Willing to take risks","2017","Couple + C. GT 16 ","East Germany","24","","",""
"0 Not at all Willing to take risks","2017","Couple + C. LE and GT 16","West Germany","244","0.0343373318181652","0.0270642940390005","0.0416103695973299"
"0 Not at all Willing to take risks","2017","Couple + C. LE and GT 16","East Germany","24","","",""
"1","2017","1-pers.-HH","West Germany","202","0.0637467240862618","0.0560418141387712","0.0714516340337525"
"1","2017","1-pers.-HH","East Germany","57","0.0570842593405081","0.0437101828693593","0.0704583358116569"
"1","2017","(Married) couple without C. ","West Germany","287","0.045731517453977","0.0405893459379638","0.0508736889699902"
"1","2017","(Married) couple without C. ","East Germany","104","0.0477497115652916","0.0386577147441769","0.0568417083864063"
"1","2017","Single parent ","West Germany","120","0.0516487903207936","0.0421988187584267","0.0610987618831605"
"1","2017","Single parent ","East Germany","25","","",""
"1","2017","Couple + C. LE 16 ","West Germany","320","0.0490424900633332","0.0438783869675871","0.0542065931590794"
"1","2017","Couple + C. LE 16 ","East Germany","66","0.0419228268319442","0.0315463356370902","0.0522993180267982"
"1","2017","Couple + C. GT 16 ","West Germany","114","0.0438607223078541","0.0363659751376968","0.0513554694780113"
"1","2017","Couple + C. GT 16 ","East Germany","17","","",""
"1","2017","Couple + C. LE and GT 16","West Germany","94","0.0380709493604835","0.0304275205759396","0.0457143781450273"
"1","2017","Couple + C. LE and GT 16","East Germany","19","","",""
"2","2017","1-pers.-HH","West Germany","393","0.123570709147815","0.113191645682085","0.133949772613545"
"2","2017","1-pers.-HH","East Germany","126","0.114037909270849","0.0957147073765568","0.132361111165142"
"2","2017","(Married) couple without C. ","West Germany","759","0.120160527806611","0.112156914517686","0.128164141095536"
"2","2017","(Married) couple without C. ","East Germany","220","0.101919396567169","0.0890195536263635","0.114819239507975"
"2","2017","Single parent ","West Germany","199","0.0939211619155775","0.0814651061115964","0.106377217719559"
"2","2017","Single parent ","East Germany","55","0.0945398375008611","0.0691473584732247","0.119932316528497"
"2","2017","Couple + C. LE 16 ","West Germany","711","0.111418261378236","0.103894154226519","0.118942368529953"
"2","2017","Couple + C. LE 16 ","East Germany","153","0.116556816725991","0.0999424746953806","0.133171158756601"
"2","2017","Couple + C. GT 16 ","West Germany","268","0.0980630941157163","0.0871788219599714","0.108947366271461"
"2","2017","Couple + C. GT 16 ","East Germany","31","0.0631590214462924","0.0418377192968793","0.0844803235957055"
"2","2017","Couple + C. LE and GT 16","West Germany","245","0.114633862840269","0.101909449538142","0.127358276142396"
"2","2017","Couple + C. LE and GT 16","East Germany","43","0.0975387321873416","0.0700959739544641","0.124981490420219"
"3","2017","1-pers.-HH","West Germany","433","0.130513665803523","0.119889341213477","0.141137990393568"
"3","2017","1-pers.-HH","East Germany","137","0.131508283279855","0.112026506247304","0.150990060312405"
"3","2017","(Married) couple without C. ","West Germany","883","0.146422722986329","0.137720521705695","0.155124924266963"
"3","2017","(Married) couple without C. ","East Germany","282","0.147989902953846","0.132849523631933","0.16313028227576"
"3","2017","Single parent ","West Germany","234","0.118912817158308","0.105091812954555","0.13273382136206"
"3","2017","Single parent ","East Germany","45","0.0917575009055106","0.0667030608421791","0.116811940968842"
"3","2017","Couple + C. LE 16 ","West Germany","737","0.150589050772354","0.142036735218738","0.15914136632597"
"3","2017","Couple + C. LE 16 ","East Germany","192","0.176112448485818","0.156390310462006","0.195834586509629"
"3","2017","Couple + C. GT 16 ","West Germany","412","0.1377845690302","0.125170165954559","0.150398972105842"
"3","2017","Couple + C. GT 16 ","East Germany","68","0.141545896682633","0.110991742117709","0.172100051247557"
"3","2017","Couple + C. LE and GT 16","West Germany","232","0.109199168285748","0.0967419859304633","0.121656350641033"
"3","2017","Couple + C. LE and GT 16","East Germany","51","0.0951220317148709","0.0679851159503648","0.122258947479377"
"4","2017","1-pers.-HH","West Germany","262","0.0764528171051747","0.0680723495966296","0.0848332846137198"
"4","2017","1-pers.-HH","East Germany","106","0.0935196200584808","0.0767354548709813","0.11030378524598"
"4","2017","(Married) couple without C. ","West Germany","642","0.105200023022158","0.0976478077357637","0.112752238308553"
"4","2017","(Married) couple without C. ","East Germany","225","0.0981345102386187","0.0854498129783611","0.110819207498876"
"4","2017","Single parent ","West Germany","175","0.0913691304938085","0.0790661789680628","0.103672082019554"
"4","2017","Single parent ","East Germany","44","0.0990439239083718","0.0731183289804236","0.12496951883632"
"4","2017","Couple + C. LE 16 ","West Germany","512","0.0872453851612516","0.0804973654564469","0.0939934048660562"
"4","2017","Couple + C. LE 16 ","East Germany","93","0.0567736975373618","0.0447923259604719","0.0687550691142518"
"4","2017","Couple + C. GT 16 ","West Germany","263","0.100136155380733","0.0891500850373562","0.11112222572411"
"4","2017","Couple + C. GT 16 ","East Germany","59","0.0982220913639174","0.072135491703624","0.124308691024211"
"4","2017","Couple + C. LE and GT 16","West Germany","189","0.082363755737328","0.0713832283349875","0.0933442831396685"
"4","2017","Couple + C. LE and GT 16","East Germany","37","0.0673547680816573","0.044171891124797","0.0905376450385177"
"5","2017","1-pers.-HH","West Germany","709","0.191589427652311","0.179177371873762","0.204001483430861"
"5","2017","1-pers.-HH","East Germany","254","0.219829872698501","0.195956862324444","0.243702883072559"
"5","2017","(Married) couple without C. ","West Germany","1221","0.188663602418619","0.179033120877161","0.198294083960077"
"5","2017","(Married) couple without C. ","East Germany","441","0.217164183995775","0.199583823096951","0.234744544894599"
"5","2017","Single parent ","West Germany","388","0.188033878841083","0.171349777076873","0.204717980605294"
"5","2017","Single parent ","East Germany","114","0.262893172447143","0.224688377456869","0.301097967437417"
"5","2017","Couple + C. LE 16 ","West Germany","1149","0.175442353564643","0.166347288184123","0.184537418945162"
"5","2017","Couple + C. LE 16 ","East Germany","265","0.196673092439843","0.176093175098676","0.217253009781011"
"5","2017","Couple + C. GT 16 ","West Germany","489","0.167819483757032","0.154142558307752","0.181496409206312"
"5","2017","Couple + C. GT 16 ","East Germany","81","0.169450470178893","0.136567787135481","0.202333153222305"
"5","2017","Couple + C. LE and GT 16","West Germany","434","0.18454107337921","0.16904693549452","0.200035211263899"
"5","2017","Couple + C. LE and GT 16","East Germany","108","0.239831427338681","0.200337263636735","0.279325591040628"
"6","2017","1-pers.-HH","West Germany","424","0.116093191845871","0.105990233284295","0.126196150407447"
"6","2017","1-pers.-HH","East Germany","116","0.0980220248767681","0.0808813082460376","0.115162741507499"
"6","2017","(Married) couple without C. ","West Germany","706","0.114230315191092","0.106400445110709","0.122060185271474"
"6","2017","(Married) couple without C. ","East Germany","271","0.123799164271597","0.109756192253135","0.13784213629006"
"6","2017","Single parent ","West Germany","207","0.105560760123005","0.0924404983658885","0.118681021880123"
"6","2017","Single parent ","East Germany","56","0.0829328662812652","0.0589982259673548","0.106867506595176"
"6","2017","Couple + C. LE 16 ","West Germany","711","0.112245670026507","0.104697193841084","0.119794146211931"
"6","2017","Couple + C. LE 16 ","East Germany","165","0.135780637632906","0.118044628087693","0.153516647178118"
"6","2017","Couple + C. GT 16 ","West Germany","341","0.116900029424457","0.105141019337493","0.128659039511422"
"6","2017","Couple + C. GT 16 ","East Germany","56","0.126391558917104","0.09726557972392","0.155517538110288"
"6","2017","Couple + C. LE and GT 16","West Germany","270","0.125219002545295","0.111999818779237","0.138438186311353"
"6","2017","Couple + C. LE and GT 16","East Germany","39","0.0766272434934289","0.0520232813328677","0.10123120565399"
"7","2017","1-pers.-HH","West Germany","448","0.123562986106571","0.113184201257957","0.133941770955184"
"7","2017","1-pers.-HH","East Germany","118","0.107939067532131","0.090051315537865","0.125826819526397"
"7","2017","(Married) couple without C. ","West Germany","793","0.1193934658047","0.111411962578314","0.127374969031086"
"7","2017","(Married) couple without C. ","East Germany","255","0.111788576058969","0.0983530327892324","0.125224119328705"
"7","2017","Single parent ","West Germany","262","0.136981562517564","0.122300519265601","0.151662605769527"
"7","2017","Single parent ","East Germany","61","0.126356839686976","0.0975212112220926","0.15519246815186"
"7","2017","Couple + C. LE 16 ","West Germany","769","0.140665344620029","0.132351482614579","0.14897920662548"
"7","2017","Couple + C. LE 16 ","East Germany","163","0.125970062652033","0.108790115533832","0.143150009770235"
"7","2017","Couple + C. GT 16 ","West Germany","412","0.14633124795892","0.133396089656123","0.159266406261717"
"7","2017","Couple + C. GT 16 ","East Germany","77","0.174928152657623","0.141628567125268","0.208227738189978"
"7","2017","Couple + C. LE and GT 16","West Germany","303","0.152193777186652","0.137846595518838","0.166540958854465"
"7","2017","Couple + C. LE and GT 16","East Germany","51","0.167941760008321","0.133365251746872","0.202518268269769"
"8","2017","1-pers.-HH","West Germany","343","0.0868557522776136","0.0779737487114448","0.0957377558437824"
"8","2017","1-pers.-HH","East Germany","96","0.0854595392636032","0.0693437748685365","0.10157530365867"
"8","2017","(Married) couple without C. ","West Germany","537","0.0875608019404888","0.0806031885262251","0.0945184153547525"
"8","2017","(Married) couple without C. ","East Germany","179","0.0830645320428351","0.0712972668818417","0.0948317972038284"
"8","2017","Single parent ","West Germany","192","0.0995532487974498","0.0867690781361539","0.112337419458746"
"8","2017","Single parent ","East Germany","48","0.0901585261784604","0.065301494280264","0.115015558076657"
"8","2017","Couple + C. LE 16 ","West Germany","541","0.093865097423814","0.0868911834101305","0.100839011437497"
"8","2017","Couple + C. LE 16 ","East Germany","125","0.0869030599407296","0.0723182432910502","0.101487876590409"
"8","2017","Couple + C. GT 16 ","West Germany","319","0.10785742841271","0.0965046887184346","0.119210168106985"
"8","2017","Couple + C. GT 16 ","East Germany","60","0.124704352276685","0.0957455044465341","0.153663200106835"
"8","2017","Couple + C. LE and GT 16","West Germany","236","0.0972214448213604","0.0853885364303589","0.109054353212362"
"8","2017","Couple + C. LE and GT 16","East Germany","46","0.132927632103581","0.101525421068015","0.164329843139147"
"9","2017","1-pers.-HH","West Germany","108","0.0237470546210809","0.0189449898846193","0.0285491193575425"
"9","2017","1-pers.-HH","East Germany","32","0.0263033425682113","0.0170779154100322","0.0355287697263903"
"9","2017","(Married) couple without C. ","West Germany","132","0.0235418533701937","0.019809776298715","0.0272739304416724"
"9","2017","(Married) couple without C. ","East Germany","36","0.0184495026361117","0.0127116816094561","0.0241873236627673"
"9","2017","Single parent ","West Germany","72","0.0338941901235974","0.0261675479405804","0.0416208323066145"
"9","2017","Single parent ","East Germany","17","","",""
"9","2017","Couple + C. LE 16 ","West Germany","203","0.0235452670257646","0.0199194493756308","0.0271710846758984"
"9","2017","Couple + C. LE 16 ","East Germany","40","0.0187768892421793","0.0117490680642886","0.02580471042007"
"9","2017","Couple + C. GT 16 ","West Germany","90","0.0291515045089878","0.0229945671469699","0.0353084418710057"
"9","2017","Couple + C. GT 16 ","East Germany","17","","",""
"9","2017","Couple + C. LE and GT 16","West Germany","67","0.0328852404298675","0.025762299117799","0.0400081817419359"
"9","2017","Couple + C. LE and GT 16","East Germany","10","","",""
"10 Very willing to take risks","2017","1-pers.-HH","West Germany","174","0.0167223325233358","0.0126781711988892","0.0207664938477823"
"10 Very willing to take risks","2017","1-pers.-HH","East Germany","44","0.0268865950206728","0.0175622399214649","0.0362109501198807"
"10 Very willing to take risks","2017","(Married) couple without C. ","West Germany","79","0.0101289010017945","0.00766414491651947","0.0125936570870695"
"10 Very willing to take risks","2017","(Married) couple without C. ","East Germany","28","","",""
"10 Very willing to take risks","2017","Single parent ","West Germany","84","0.0366879523431858","0.0286608083092174","0.0447150963771542"
"10 Very willing to take risks","2017","Single parent ","East Germany","20","","",""
"10 Very willing to take risks","2017","Couple + C. LE 16 ","West Germany","247","0.0162316411372277","0.0132099106069084","0.019253371667547"
"10 Very willing to take risks","2017","Couple + C. LE 16 ","East Germany","41","0.0125383096487783","0.00677722018792959","0.018299399109627"
"10 Very willing to take risks","2017","Couple + C. GT 16 ","West Germany","61","0.0180187005152237","0.0131504618685898","0.0228869391618576"
"10 Very willing to take risks","2017","Couple + C. GT 16 ","East Germany","10","","",""
"10 Very willing to take risks","2017","Couple + C. LE and GT 16","West Germany","94","0.0293343935956217","0.0225946522778979","0.0360741349133454"
"10 Very willing to take risks","2017","Couple + C. LE and GT 16","East Germany","21","","",""
"0 Not at all Willing to take risks","2018","1-pers.-HH","West Germany","448","0.0713001189917922","0.0630376567466901","0.0795625812368944"
"0 Not at all Willing to take risks","2018","1-pers.-HH","East Germany","80","0.0514900707225045","0.0387944398772379","0.064185701567771"
"0 Not at all Willing to take risks","2018","(Married) couple without C. ","West Germany","390","0.056604102588822","0.0507984230055325","0.0624097821721116"
"0 Not at all Willing to take risks","2018","(Married) couple without C. ","East Germany","94","0.0547208077388116","0.0449279484497898","0.0645136670278335"
"0 Not at all Willing to take risks","2018","Single parent ","West Germany","206","0.0499407514215136","0.0405253375022594","0.0593561653407677"
"0 Not at all Willing to take risks","2018","Single parent ","East Germany","28","","",""
"0 Not at all Willing to take risks","2018","Couple + C. LE 16 ","West Germany","831","0.0483539421757729","0.0428724053429085","0.0538354790086372"
"0 Not at all Willing to take risks","2018","Couple + C. LE 16 ","East Germany","125","0.0266084193948209","0.017991559668024","0.0352252791216178"
"0 Not at all Willing to take risks","2018","Couple + C. GT 16 ","West Germany","154","0.0476728112206278","0.0395907723767489","0.0557548500645067"
"0 Not at all Willing to take risks","2018","Couple + C. GT 16 ","East Germany","20","","",""
"0 Not at all Willing to take risks","2018","Couple + C. LE and GT 16","West Germany","319","0.076760911555683","0.0660522575409297","0.0874695655704362"
"0 Not at all Willing to take risks","2018","Couple + C. LE and GT 16","East Germany","31","0.0549426967212852","0.0336026634105287","0.0762827300320417"
"1","2018","1-pers.-HH","West Germany","243","0.0694655568645541","0.0613020332576397","0.0776290804714685"
"1","2018","1-pers.-HH","East Germany","97","0.0820299551859455","0.0662657494991706","0.0977941608727205"
"1","2018","(Married) couple without C. ","West Germany","414","0.0643111054502548","0.0581481242650363","0.0704740866354734"
"1","2018","(Married) couple without C. ","East Germany","128","0.0512725747041946","0.0417760105537046","0.0607691388546846"
"1","2018","Single parent ","West Germany","160","0.0738912450948774","0.0625838120954145","0.0851986780943402"
"1","2018","Single parent ","East Germany","33","0.0682753131954488","0.0462119413583007","0.0903386850325968"
"1","2018","Couple + C. LE 16 ","West Germany","385","0.0571492538439598","0.0512176051240026","0.0630809025639169"
"1","2018","Couple + C. LE 16 ","East Germany","78","0.0380996798633072","0.0278497382927578","0.0483496214338566"
"1","2018","Couple + C. GT 16 ","West Germany","141","0.0591068678025551","0.0501618423124104","0.0680518932926997"
"1","2018","Couple + C. GT 16 ","East Germany","16","","",""
"1","2018","Couple + C. LE and GT 16","West Germany","111","0.0584121433402075","0.0489782767724483","0.0678460099079667"
"1","2018","Couple + C. LE and GT 16","East Germany","23","","",""
"2","2018","1-pers.-HH","West Germany","428","0.131572612629399","0.1207189536839","0.142426271574898"
"2","2018","1-pers.-HH","East Germany","139","0.117858960744836","0.0993355090148265","0.136382412474846"
"2","2018","(Married) couple without C. ","West Germany","872","0.14475420134648","0.135914386258665","0.153594016434295"
"2","2018","(Married) couple without C. ","East Germany","302","0.141228240832179","0.126233019952305","0.156223461712053"
"2","2018","Single parent ","West Germany","239","0.127791738364362","0.113360685326323","0.1422227914024"
"2","2018","Single parent ","East Germany","47","0.110316613773002","0.0829113217569652","0.137721905789039"
"2","2018","Couple + C. LE 16 ","West Germany","725","0.129508466763859","0.120928610280017","0.138088323247701"
"2","2018","Couple + C. LE 16 ","East Germany","168","0.156288030673301","0.136845371801677","0.175730689544925"
"2","2018","Couple + C. GT 16 ","West Germany","298","0.10671285883658","0.0950017941741768","0.118423923498983"
"2","2018","Couple + C. GT 16 ","East Germany","45","0.0771150937426258","0.0526563887979504","0.101573798687301"
"2","2018","Couple + C. LE and GT 16","West Germany","239","0.105051798244358","0.0927176708706907","0.117385925618024"
"2","2018","Couple + C. LE and GT 16","East Germany","51","0.125076820181085","0.0940966062120166","0.156057034150154"
"3","2018","1-pers.-HH","West Germany","423","0.133823086354391","0.122891190421494","0.144754982287289"
"3","2018","1-pers.-HH","East Germany","158","0.155013265554416","0.13422199743511","0.175804533673722"
"3","2018","(Married) couple without C. ","West Germany","916","0.143759245332077","0.134944739758021","0.152573750906133"
"3","2018","(Married) couple without C. ","East Germany","354","0.168408992832057","0.152295460794993","0.18452252486912"
"3","2018","Single parent ","West Germany","232","0.125376109004983","0.111062320440498","0.139689897569469"
"3","2018","Single parent ","East Germany","74","0.161301916559094","0.129126896854008","0.193476936264181"
"3","2018","Couple + C. LE 16 ","West Germany","753","0.168526309984016","0.15896082975391","0.178091790214121"
"3","2018","Couple + C. LE 16 ","East Germany","174","0.162136235135265","0.142401902764356","0.181870567506173"
"3","2018","Couple + C. GT 16 ","West Germany","380","0.144846492717611","0.131496885343259","0.158196100091962"
"3","2018","Couple + C. GT 16 ","East Germany","73","0.151133855507756","0.118294813577784","0.183972897437728"
"3","2018","Couple + C. LE and GT 16","West Germany","264","0.118464072584612","0.105464739510444","0.131463405658781"
"3","2018","Couple + C. LE and GT 16","East Germany","56","0.0981977633024527","0.0703290134292937","0.126066513175612"
"4","2018","1-pers.-HH","West Germany","312","0.0968010709608926","0.0873068692624268","0.106295272659358"
"4","2018","1-pers.-HH","East Germany","101","0.0778279952409283","0.0624377517965937","0.0932182386852629"
"4","2018","(Married) couple without C. ","West Germany","582","0.0986354936736434","0.0911443357173283","0.106126651629958"
"4","2018","(Married) couple without C. ","East Germany","212","0.102298919592585","0.089250599170964","0.115347240014206"
"4","2018","Single parent ","West Germany","176","0.100969909668927","0.0879466519912343","0.113993167346621"
"4","2018","Single parent ","East Germany","47","0.0933287153944816","0.0678821714062445","0.118775259382719"
"4","2018","Couple + C. LE 16 ","West Germany","448","0.0898221339698011","0.0825157332710172","0.097128534668585"
"4","2018","Couple + C. LE 16 ","East Germany","107","0.0904454769089597","0.0750885793468186","0.105802374471101"
"4","2018","Couple + C. GT 16 ","West Germany","252","0.0911517983116508","0.0802343597388225","0.102069236884479"
"4","2018","Couple + C. GT 16 ","East Germany","46","0.076440395528808","0.0520800233987836","0.100800767658832"
"4","2018","Couple + C. LE and GT 16","West Germany","185","0.0878862693417294","0.0764970817766494","0.0992754569068094"
"4","2018","Couple + C. LE and GT 16","East Germany","36","0.094925870830677","0.0674756775768206","0.122376064084533"
"5","2018","1-pers.-HH","West Germany","645","0.17902690507667","0.166717125398024","0.191336684755316"
"5","2018","1-pers.-HH","East Germany","231","0.209158866185649","0.185794480572197","0.232523251799102"
"5","2018","(Married) couple without C. ","West Germany","1091","0.187746434760255","0.177935423379945","0.197557446140566"
"5","2018","(Married) couple without C. ","East Germany","404","0.201162746943768","0.183902136581022","0.218423357306513"
"5","2018","Single parent ","West Germany","355","0.17225341318449","0.15593157179299","0.188575254575989"
"5","2018","Single parent ","East Germany","100","0.196054889753573","0.161325410556028","0.230784368951118"
"5","2018","Couple + C. LE 16 ","West Germany","938","0.159195815589887","0.149846885264321","0.168544745915453"
"5","2018","Couple + C. LE 16 ","East Germany","250","0.198536927089597","0.177179049243658","0.219894804935536"
"5","2018","Couple + C. GT 16 ","West Germany","487","0.180823867640447","0.166225342487562","0.195422392793332"
"5","2018","Couple + C. GT 16 ","East Germany","104","0.231279229539215","0.192620941755235","0.269937517323194"
"5","2018","Couple + C. LE and GT 16","West Germany","435","0.182804672088304","0.167257037792958","0.198352306383651"
"5","2018","Couple + C. LE and GT 16","East Germany","69","0.15621044042927","0.122210109983671","0.190210770874869"
"6","2018","1-pers.-HH","West Germany","350","0.100295033596149","0.0906497180812154","0.109940349111082"
"6","2018","1-pers.-HH","East Germany","113","0.105882071483347","0.0882062251575788","0.123557917809115"
"6","2018","(Married) couple without C. ","West Germany","513","0.0916415654172667","0.0843929177074894","0.0988902131270441"
"6","2018","(Married) couple without C. ","East Germany","204","0.0955010025635302","0.0828460294794168","0.108155975647644"
"6","2018","Single parent ","West Germany","174","0.0939461544210219","0.0813350522685238","0.10655725657352"
"6","2018","Single parent ","East Germany","49","0.101540853411632","0.0751188463573343","0.12796286046593"
