"plh0204_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"4","2019","no migration background","East Germany","467","0.0920652077806836","0.0841689816942337","0.0999614338671335","4"
"4","2019","no migration background","West Germany","1515","0.102494428838267","0.0976491397639863","0.107339717912547","4"
"4","2019","direct migration background","East Germany","62","0.0766554678821898","0.0579850409088028","0.0953258948555768","4"
"5","2019","indirect migration background","East Germany","27","","","","5"
"5","2019","no migration background","West Germany","2804","0.191210499455135","0.18492811360156","0.19749288530871","5"
"5","2019","no migration background","East Germany","997","0.206604709251995","0.195547146978685","0.217662271525306","5"
"5","2019","direct migration background","West Germany","972","0.147885138777126","0.139481112969371","0.156289164584881","5"
"5","2019","indirect migration background","West Germany","240","0.160744045654763","0.142575802748717","0.178912288560809","5"
"5","2019","direct migration background","East Germany","135","0.119529026844279","0.0967625932434707","0.142295460445088","5"
"6","2019","indirect migration background","East Germany","23","","","","6"
"6","2019","no migration background","East Germany","677","0.130021979273441","0.1208363904043","0.139207568142582","6"
"6","2019","indirect migration background","West Germany","180","0.106257757355769","0.0910142561216047","0.121501258589932","6"
"6","2019","no migration background","West Germany","1967","0.129659215362809","0.124292638568322","0.135025792157297","6"
"6","2019","direct migration background","West Germany","518","0.104196804709665","0.0969639532662963","0.111429656153034","6"
"6","2019","direct migration background","East Germany","54","0.126991819920763","0.103625096409519","0.150358543432007","6"
"7","2019","no migration background","West Germany","2231","0.143025374249395","0.137432416814643","0.148618331684147","7"
"7","2019","no migration background","East Germany","714","0.126999989163353","0.11790602071676","0.136093957609946","7"
"7","2019","indirect migration background","East Germany","19","","","","7"
"7","2019","direct migration background","East Germany","79","0.139916251484566","0.115571505850043","0.164260997119088","7"
"7","2019","direct migration background","West Germany","721","0.126470209936891","0.118601400627027","0.134339019246756","7"
"7","2019","indirect migration background","West Germany","237","0.16528730324252","0.146914030516729","0.183660575968311","7"
"8","2019","indirect migration background","East Germany","20","","","","8"
"8","2019","no migration background","East Germany","639","0.10963740289576","0.101104293763382","0.118170512028138","8"
"8","2019","indirect migration background","West Germany","229","0.159719977575789","0.14159865445747","0.177841300694108","8"
"8","2019","no migration background","West Germany","1620","0.0952715176306499","0.0905813144234877","0.0999617208378121","8"
"8","2019","direct migration background","West Germany","688","0.114055724533507","0.106530182462815","0.121581266604198","8"
"8","2019","direct migration background","East Germany","68","0.151644024887291","0.126472907061996","0.176815142712586","8"
"9","2019","no migration background","West Germany","565","0.0316459932722775","0.0288494121041415","0.0344425744404134","9"
"9","2019","indirect migration background","East Germany","8","","","","9"
"9","2019","direct migration background","West Germany","397","0.0422166429995332","0.0374561543713938","0.0469771316276725","9"
"9","2019","indirect migration background","West Germany","100","0.0514506342043881","0.0405230641324488","0.0623782042763274","9"
"9","2019","direct migration background","East Germany","29","","","","9"
"9","2019","no migration background","East Germany","180","0.0272781040113861","0.0228292729633323","0.0317269350594399","9"
