"plh0204_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"2","2013","Part Time","Other degree","34","0.143098160434366","0.100118739115218","0.186077581753514"
"2","2013","Part Time","no degree/no degree yet","9","","",""
"2","2013","Not Working","lower secondary degree","535","0.140382897222978","0.129555118227033","0.151210676218922"
"2","2013","Not Working","secondary school degree","248","0.11133649087074","0.0982783756939039","0.124394606047577"
"2","2013","Not Working","college entrance qualification","186","0.0977581863337839","0.084908354153931","0.110608018513637"
"2","2013","Not Working","Other degree","415","0.133828593459287","0.121573627184137","0.146083559734437"
"2","2013","Not Working","no degree/no degree yet","73","0.0888951630888154","0.0694517987144552","0.108338527463176"
"3","2013","Full Time","lower secondary degree","169","0.133365764861576","0.11563950503788","0.151092024685273"
"3","2013","Full Time","secondary school degree","364","0.149797280027661","0.135808131040333","0.163786429014989"
"3","2013","Full Time","college entrance qualification","421","0.172701392778355","0.157969696958889","0.187433088597822"
"3","2013","Full Time","Other degree","29","","",""
"3","2013","Full Time","no degree/no degree yet","2","","",""
"3","2013","Part Time","lower secondary degree","145","0.106534333791867","0.0883682236864155","0.124700443897318"
"3","2013","Part Time","secondary school degree","225","0.14719610330752","0.129157756443574","0.165234450171467"
"3","2013","Part Time","college entrance qualification","231","0.143340229220025","0.125396301453397","0.161284156986653"
"3","2013","Part Time","Other degree","41","0.162832286489077","0.117515980891846","0.208148592086308"
"3","2013","Part Time","no degree/no degree yet","9","","",""
"3","2013","Not Working","lower secondary degree","499","0.131315365683982","0.120788026834717","0.141842704533248"
"3","2013","Not Working","secondary school degree","272","0.119957536005527","0.106469191826787","0.133445880184267"
"3","2013","Not Working","college entrance qualification","301","0.158339211220443","0.142544117805039","0.174134304635846"
"3","2013","Not Working","Other degree","348","0.110664103352058","0.0993720729674279","0.121956133736687"
"3","2013","Not Working","no degree/no degree yet","78","0.101905381156615","0.0812369373050783","0.122573825008152"
"4","2013","Full Time","lower secondary degree","120","0.0876017228029884","0.0728607697860844","0.102342675819892"
"4","2013","Full Time","secondary school degree","220","0.0811277389893702","0.0704251131343729","0.0918303648443675"
"4","2013","Full Time","college entrance qualification","291","0.106193792890216","0.0941865049363679","0.118201080844064"
"4","2013","Full Time","Other degree","19","","",""
"4","2013","Full Time","no degree/no degree yet","1","","",""
"4","2013","Part Time","lower secondary degree","86","0.0845357912147","0.068155590972","0.1009159914574"
"4","2013","Part Time","secondary school degree","156","0.120809984820652","0.104217295648942","0.137402673992363"
"4","2013","Part Time","college entrance qualification","142","0.100690340649947","0.0852812215184022","0.116099459781491"
"4","2013","Part Time","Other degree","17","","",""
"4","2013","Part Time","no degree/no degree yet","6","","",""
"4","2013","Not Working","lower secondary degree","319","0.0879882785182194","0.0791586510826768","0.0968179059537621"
"4","2013","Not Working","secondary school degree","206","0.101722016232627","0.0891731088379375","0.114270923627317"
"4","2013","Not Working","college entrance qualification","209","0.097118792408045","0.0843065143153347","0.109931070500755"
"4","2013","Not Working","Other degree","189","0.0624692676070977","0.0537583941307458","0.0711801410834495"
"4","2013","Not Working","no degree/no degree yet","47","0.0507214398594921","0.0357300880407185","0.0657127916782657"
"5","2013","Full Time","lower secondary degree","283","0.220739940142048","0.199114812524289","0.242365067759808"
"5","2013","Full Time","secondary school degree","494","0.201706651269633","0.185976987054561","0.217436315484705"
"5","2013","Full Time","college entrance qualification","401","0.169407941712349","0.154788376850895","0.184027506573802"
"5","2013","Full Time","Other degree","60","0.190909227872288","0.146509845604452","0.235308610140124"
"5","2013","Full Time","no degree/no degree yet","11","","",""
"5","2013","Part Time","lower secondary degree","260","0.254484325031475","0.228837292717433","0.280131357345516"
"5","2013","Part Time","secondary school degree","298","0.200072120612642","0.179704387598306","0.220439853626977"
"5","2013","Part Time","college entrance qualification","265","0.175864519862921","0.156369768534698","0.195359271191145"
"5","2013","Part Time","Other degree","47","0.162269488384287","0.117016360698339","0.207522616070234"
"5","2013","Part Time","no degree/no degree yet","18","","",""
"5","2013","Not Working","lower secondary degree","779","0.192332141735679","0.180047228529845","0.204617054941512"
"5","2013","Not Working","secondary school degree","463","0.210655530268476","0.193727252577417","0.227583807959536"
"5","2013","Not Working","college entrance qualification","387","0.181164733546159","0.164500148190645","0.197829318901673"
"5","2013","Not Working","Other degree","540","0.164772817978388","0.151419756865673","0.178125879091102"
"5","2013","Not Working","no degree/no degree yet","152","0.19150198437699","0.164619197325393","0.218384771428588"
"6","2013","Full Time","lower secondary degree","154","0.0976885367895353","0.0822083195921756","0.113168753986895"
"6","2013","Full Time","secondary school degree","283","0.120043721073519","0.107303459095413","0.132783983051624"
"6","2013","Full Time","college entrance qualification","312","0.120208357722717","0.107533855138017","0.132882860307417"
"6","2013","Full Time","Other degree","34","0.135446287833217","0.0967878423313108","0.174104733335122"
"6","2013","Full Time","no degree/no degree yet","6","","",""
"6","2013","Part Time","lower secondary degree","97","0.093617128141471","0.076465248797258","0.110769007485684"
"6","2013","Part Time","secondary school degree","133","0.0945386923630555","0.0796428957779077","0.109434488948203"
"6","2013","Part Time","college entrance qualification","161","0.141215614327826","0.12338309479976","0.159048133855893"
"6","2013","Part Time","Other degree","23","","",""
"6","2013","Part Time","no degree/no degree yet","12","","",""
"6","2013","Not Working","lower secondary degree","329","0.077123396358259","0.0688077760737838","0.0854390166427343"
"6","2013","Not Working","secondary school degree","218","0.095148714886032","0.0829677098146333","0.107329719957431"
"6","2013","Not Working","college entrance qualification","248","0.121556213782003","0.107417660185352","0.135694767378653"
"6","2013","Not Working","Other degree","223","0.0894546537416777","0.0791818734162684","0.099727434067087"
"6","2013","Not Working","no degree/no degree yet","78","0.106775696215194","0.0856765615029185","0.12787483092747"
"7","2013","Full Time","lower secondary degree","179","0.12381082578502","0.106637466272239","0.140984185297801"
"7","2013","Full Time","secondary school degree","345","0.130706040010686","0.117492802357999","0.143919277663373"
"7","2013","Full Time","college entrance qualification","359","0.154125230239987","0.14005297896928","0.168197481510694"
"7","2013","Full Time","Other degree","41","0.159988734593405","0.118574265328653","0.201403203858157"
"7","2013","Full Time","no degree/no degree yet","4","","",""
"7","2013","Part Time","lower secondary degree","130","0.108254962349466","0.0899603813155585","0.126549543383373"
"7","2013","Part Time","secondary school degree","165","0.108674167832236","0.0928286879094417","0.12451964775503"
"7","2013","Part Time","college entrance qualification","189","0.130953759421653","0.113679091535555","0.148228427307752"
"7","2013","Part Time","Other degree","28","","",""
"7","2013","Part Time","no degree/no degree yet","14","","",""
"7","2013","Not Working","lower secondary degree","357","0.0844962554883787","0.0758270648634593","0.0931654461132981"
"7","2013","Not Working","secondary school degree","233","0.0977947560976997","0.0854636079842795","0.11012590421112"
"7","2013","Not Working","college entrance qualification","271","0.133215029899914","0.118512512157679","0.147917547642149"
"7","2013","Not Working","Other degree","241","0.0823658089915716","0.0724701659738756","0.0922614520092677"
"7","2013","Not Working","no degree/no degree yet","101","0.124531662159457","0.101973262438489","0.147090061880424"
"8","2013","Full Time","lower secondary degree","164","0.104217071293056","0.088285895379955","0.120148247206157"
"8","2013","Full Time","secondary school degree","228","0.0934925349168065","0.0820807849738864","0.104904284859727"
"8","2013","Full Time","college entrance qualification","231","0.080572082169342","0.0699642946202912","0.0911798697183928"
"8","2013","Full Time","Other degree","35","0.133189708442665","0.0948046499403195","0.17157476694501"
"8","2013","Full Time","no degree/no degree yet","11","","",""
"8","2013","Part Time","lower secondary degree","66","0.0660789587354372","0.0514516345652849","0.0807062829055895"
"8","2013","Part Time","secondary school degree","101","0.0717453281332369","0.0586065682993191","0.0848840879671546"
"8","2013","Part Time","college entrance qualification","119","0.0810714349138784","0.0670947529013177","0.0950481169264391"
"8","2013","Part Time","Other degree","25","","",""
"8","2013","Part Time","no degree/no degree yet","13","","",""
"8","2013","Not Working","lower secondary degree","268","0.0605649962880372","0.0531301160873119","0.0679998764887625"
"8","2013","Not Working","secondary school degree","201","0.0762859032844844","0.0652658425262142","0.0873059640427545"
"8","2013","Not Working","college entrance qualification","188","0.0870907249310242","0.0748907433406077","0.0992907065214406"
"8","2013","Not Working","Other degree","226","0.0750893432354051","0.0656035252576231","0.0845751612131871"
"8","2013","Not Working","no degree/no degree yet","76","0.0774704748090682","0.0592060323478847","0.0957349172702517"
"9","2013","Full Time","lower secondary degree","58","0.042787497438263","0.032235379552267","0.053339615324259"
"9","2013","Full Time","secondary school degree","61","0.0298080540064631","0.0231419247344449","0.0364741832784813"
"9","2013","Full Time","college entrance qualification","65","0.0253105770312534","0.0191890774215061","0.0314320766410007"
"9","2013","Full Time","Other degree","9","","",""
"9","2013","Full Time","no degree/no degree yet","","","",""
"9","2013","Part Time","lower secondary degree","20","","",""
"9","2013","Part Time","secondary school degree","33","0.0188580241145379","0.0119327333753715","0.0257833148537043"
"9","2013","Part Time","college entrance qualification","22","","",""
"9","2013","Part Time","Other degree","5","","",""
"9","2013","Part Time","no degree/no degree yet","10","","",""
"9","2013","Not Working","lower secondary degree","88","0.0187693726421154","0.0145393744218516","0.0229993708623793"
"9","2013","Not Working","secondary school degree","61","0.0283026058586071","0.0214181156352904","0.0351870960819237"
"9","2013","Not Working","college entrance qualification","61","0.0310387735005313","0.0235352562017261","0.0385422907993365"
"9","2013","Not Working","Other degree","74","0.029250397894311","0.0231850566223467","0.0353157391662752"
"9","2013","Not Working","no degree/no degree yet","41","0.0595830300625247","0.0434108080483383","0.0757552520767112"
"10 Very willing to take risks","2013","Full Time","lower secondary degree","31","0.0217088831690173","0.0141103492612782","0.0293074170767563"
"10 Very willing to take risks","2013","Full Time","secondary school degree","32","0.0152849188180265","0.0104758061755327","0.0200940314605204"
"10 Very willing to take risks","2013","Full Time","college entrance qualification","21","","",""
"10 Very willing to take risks","2013","Full Time","Other degree","8","","",""
"10 Very willing to take risks","2013","Full Time","no degree/no degree yet","2","","",""
"10 Very willing to take risks","2013","Part Time","lower secondary degree","16","","",""
"10 Very willing to take risks","2013","Part Time","secondary school degree","13","","",""
"10 Very willing to take risks","2013","Part Time","college entrance qualification","12","","",""
"10 Very willing to take risks","2013","Part Time","Other degree","8","","",""
"10 Very willing to take risks","2013","Part Time","no degree/no degree yet","7","","",""
"10 Very willing to take risks","2013","Not Working","lower secondary degree","73","0.0146626752300496","0.0109161485186262","0.0184092019414729"
"10 Very willing to take risks","2013","Not Working","secondary school degree","48","0.0133743363170339","0.00860557725331567","0.0181430953807522"
"10 Very willing to take risks","2013","Not Working","college entrance qualification","31","0.00931412757963731","0.00515790795276161","0.013470347206513"
"10 Very willing to take risks","2013","Not Working","Other degree","96","0.0286411075753534","0.0226373865101449","0.034644828640562"
"10 Very willing to take risks","2013","Not Working","no degree/no degree yet","39","0.0359527297395748","0.023233427915049","0.0486720315641007"
"0 Not at all Willing to take risks","2014","Full Time","lower secondary degree","77","0.0393038018555334","0.030571009142795","0.0480365945682718"
"0 Not at all Willing to take risks","2014","Full Time","secondary school degree","83","0.0213898347566543","0.0163910590882363","0.0263886104250724"
"0 Not at all Willing to take risks","2014","Full Time","college entrance qualification","59","0.0151502893928089","0.0110552554400652","0.0192453233455527"
"0 Not at all Willing to take risks","2014","Full Time","Other degree","92","0.0719026426259709","0.0573231090202155","0.0864821762317264"
"0 Not at all Willing to take risks","2014","Full Time","no degree/no degree yet","6","","",""
"0 Not at all Willing to take risks","2014","Part Time","lower secondary degree","82","0.0481994521348218","0.0371825673149267","0.0592163369547168"
"0 Not at all Willing to take risks","2014","Part Time","secondary school degree","82","0.0297570362203708","0.022759436831239","0.0367546356095025"
"0 Not at all Willing to take risks","2014","Part Time","college entrance qualification","49","0.0185600634866207","0.0130165109523968","0.0241036160208447"
"0 Not at all Willing to take risks","2014","Part Time","Other degree","110","0.0797136398590527","0.0630015669894222","0.0964257127286832"
"0 Not at all Willing to take risks","2014","Part Time","no degree/no degree yet","13","","",""
"0 Not at all Willing to take risks","2014","Not Working","lower secondary degree","383","0.113433346215462","0.102977940586509","0.123888751844415"
"0 Not at all Willing to take risks","2014","Not Working","secondary school degree","127","0.0832738877752029","0.0713134966526854","0.0952342788977205"
"0 Not at all Willing to take risks","2014","Not Working","college entrance qualification","72","0.050157780064467","0.0398063811328309","0.0605091789961031"
"0 Not at all Willing to take risks","2014","Not Working","Other degree","169","0.158619682354099","0.136668799646466","0.180570565061732"
"0 Not at all Willing to take risks","2014","Not Working","no degree/no degree yet","59","0.100048742610777","0.0770339634546768","0.123063521766878"
"1","2014","Full Time","lower secondary degree","58","0.0298096040333401","0.0221668580771787","0.0374523499895015"
"1","2014","Full Time","secondary school degree","81","0.0322650255641297","0.0261598339869696","0.0383702171412898"
"1","2014","Full Time","college entrance qualification","92","0.0205584691625165","0.015801320692856","0.025315617632177"
"1","2014","Full Time","Other degree","65","0.0435456355139667","0.0320275876134938","0.0550636834144396"
"1","2014","Full Time","no degree/no degree yet","9","","",""
"1","2014","Part Time","lower secondary degree","74","0.0542869799495829","0.0426325158625337","0.0659414440366321"
"1","2014","Part Time","secondary school degree","110","0.0443834006681456","0.0359020285578111","0.05286477277848"
"1","2014","Part Time","college entrance qualification","65","0.0256541555917448","0.0191603092732496","0.03214800191024"
"1","2014","Part Time","Other degree","68","0.0780949006566558","0.0615388420573583","0.0946509592559534"
"1","2014","Part Time","no degree/no degree yet","8","","",""
"1","2014","Not Working","lower secondary degree","257","0.0839366841849857","0.0747944262752234","0.0930789420947481"
"1","2014","Not Working","secondary school degree","108","0.0559242301275104","0.0459776315010231","0.0658708287539977"
"1","2014","Not Working","college entrance qualification","70","0.0411468233817077","0.0317268783242349","0.0505667684391804"
"1","2014","Not Working","Other degree","90","0.0955534624265741","0.0778893450634928","0.113217579789655"
"1","2014","Not Working","no degree/no degree yet","33","0.0391668233133231","0.0242877915797261","0.0540458550469202"
"2","2014","Full Time","lower secondary degree","133","0.0739535869248747","0.0621927336127505","0.0857144402369988"
"2","2014","Full Time","secondary school degree","258","0.0696440146807054","0.0608493041771466","0.0784387251842642"
"2","2014","Full Time","college entrance qualification","280","0.0772126298690049","0.068263989493756","0.0861612702442538"
"2","2014","Full Time","Other degree","124","0.0914376651150609","0.0751704067131387","0.107704923516983"
"2","2014","Full Time","no degree/no degree yet","9","","",""
"2","2014","Part Time","lower secondary degree","162","0.118023346815915","0.101428345533453","0.134618348098378"
"2","2014","Part Time","secondary school degree","261","0.112641153558728","0.0996211178831956","0.125661189234261"
"2","2014","Part Time","college entrance qualification","256","0.102314375845693","0.0898664486244224","0.114762303066964"
"2","2014","Part Time","Other degree","102","0.107668285457515","0.0885429275652659","0.126793643349764"
"2","2014","Part Time","no degree/no degree yet","21","","",""
"2","2014","Not Working","lower secondary degree","436","0.130716897332144","0.119603129941678","0.14183066472261"
"2","2014","Not Working","secondary school degree","200","0.0943103555988679","0.0816588983374802","0.106961812860256"
"2","2014","Not Working","college entrance qualification","146","0.0776642679874407","0.0649714134963939","0.0903571224784874"
"2","2014","Not Working","Other degree","127","0.11265679512264","0.0936590617981383","0.131654528447141"
"2","2014","Not Working","no degree/no degree yet","59","0.0958176583295988","0.0732419031135728","0.118393413545625"
"3","2014","Full Time","lower secondary degree","190","0.104826360186259","0.0910596005312904","0.118593119841228"
"3","2014","Full Time","secondary school degree","369","0.112805967789658","0.101875709746693","0.123736225832623"
"3","2014","Full Time","college entrance qualification","454","0.134119954762543","0.12269544359456","0.145544465930526"
"3","2014","Full Time","Other degree","120","0.0909526018516479","0.0747242182516981","0.107180985451598"
"3","2014","Full Time","no degree/no degree yet","6","","",""
"3","2014","Part Time","lower secondary degree","144","0.0810960829942236","0.067055026937355","0.0951371390510921"
"3","2014","Part Time","secondary school degree","311","0.136405995959542","0.122271330713407","0.150540661205677"
"3","2014","Part Time","college entrance qualification","314","0.140911102512434","0.126620246767487","0.155201958257381"
"3","2014","Part Time","Other degree","117","0.126250424765901","0.105757100087325","0.146743749444477"
"3","2014","Part Time","no degree/no degree yet","20","","",""
"3","2014","Not Working","lower secondary degree","439","0.12725408378276","0.116266692387902","0.138241475177618"
"3","2014","Not Working","secondary school degree","233","0.11255202059599","0.0988709759232737","0.126233065268707"
"3","2014","Not Working","college entrance qualification","238","0.137731082217357","0.121387716333281","0.154074448101434"
"3","2014","Not Working","Other degree","133","0.121857559582738","0.102201973466366","0.141513145699109"
"3","2014","Not Working","no degree/no degree yet","50","0.0889630477724845","0.0671274883397239","0.110798607205245"
"4","2014","Full Time","lower secondary degree","137","0.0824963098814648","0.0701321672649207","0.094860452498009"
"4","2014","Full Time","secondary school degree","293","0.0906674367528696","0.0807467414349708","0.100588132070768"
"4","2014","Full Time","college entrance qualification","357","0.104548501803788","0.0942909905436682","0.114806013063907"
"4","2014","Full Time","Other degree","86","0.075017988796387","0.0601509734796566","0.0898850041131173"
"4","2014","Full Time","no degree/no degree yet","12","","",""
"4","2014","Part Time","lower secondary degree","130","0.0992311205022983","0.0838532776948845","0.114608963309712"
"4","2014","Part Time","secondary school degree","213","0.0850184465067582","0.0735322368365056","0.0965046561770109"
"4","2014","Part Time","college entrance qualification","285","0.125141868937101","0.111551329024211","0.138732408849991"
"4","2014","Part Time","Other degree","85","0.0885406363390223","0.0710122279640027","0.106069044714042"
"4","2014","Part Time","no degree/no degree yet","17","","",""
"4","2014","Not Working","lower secondary degree","300","0.0835776485709208","0.0744531768595161","0.0927021202823255"
"4","2014","Not Working","secondary school degree","194","0.0946412400000055","0.0819699238874659","0.107312556112545"
"4","2014","Not Working","college entrance qualification","172","0.111052607488557","0.0961519110199231","0.12595330395719"
"4","2014","Not Working","Other degree","54","0.0753722969310883","0.0595099807302831","0.0912346131318936"
"4","2014","Not Working","no degree/no degree yet","48","0.0770691507065286","0.0566133554437472","0.0975249459693101"
"5","2014","Full Time","lower secondary degree","394","0.213673055042876","0.195251796693158","0.232094313392594"
"5","2014","Full Time","secondary school degree","659","0.218251850006037","0.203980420749592","0.232523279262482"
"5","2014","Full Time","college entrance qualification","614","0.174668020174347","0.16193934811931","0.187396692229383"
"5","2014","Full Time","Other degree","213","0.178544286949333","0.156930070641834","0.200158503256831"
"5","2014","Full Time","no degree/no degree yet","25","","",""
"5","2014","Part Time","lower secondary degree","319","0.233356522818554","0.21160090215554","0.255112143481568"
"5","2014","Part Time","secondary school degree","532","0.249031863071463","0.231222343588426","0.266841382554499"
"5","2014","Part Time","college entrance qualification","425","0.182507398742969","0.166642082668705","0.198372714817233"
"5","2014","Part Time","Other degree","185","0.176297484483905","0.152784337330431","0.199810631637379"
"5","2014","Part Time","no degree/no degree yet","48","0.230578125376467","0.176261420244584","0.284894830508351"
"5","2014","Not Working","lower secondary degree","719","0.191948491071531","0.178963947368761","0.204933034774301"
"5","2014","Not Working","secondary school degree","521","0.25683209441145","0.23792001511492","0.275744173707981"
"5","2014","Not Working","college entrance qualification","354","0.202753452551291","0.18368635403248","0.221820551070102"
"5","2014","Not Working","Other degree","183","0.177946236191793","0.154965084396753","0.200927387986832"
"5","2014","Not Working","no degree/no degree yet","110","0.145888809485805","0.11881435614753","0.17296326282408"
"6","2014","Full Time","lower secondary degree","219","0.118850672129134","0.104307189620981","0.133394154637287"
"6","2014","Full Time","secondary school degree","445","0.128738133574331","0.117166810257542","0.14030945689112"
"6","2014","Full Time","college entrance qualification","550","0.164928609269964","0.152487134509893","0.177370084030036"
"6","2014","Full Time","Other degree","134","0.125411088986625","0.106719578879778","0.144102599093471"
"6","2014","Full Time","no degree/no degree yet","8","","",""
"6","2014","Part Time","lower secondary degree","143","0.102134410574965","0.0865583907926536","0.117710430357276"
"6","2014","Part Time","secondary school degree","255","0.113239098238113","0.100188949631712","0.126289246844514"
"6","2014","Part Time","college entrance qualification","336","0.161359444234168","0.146249888300966","0.176469000167371"
"6","2014","Part Time","Other degree","104","0.102552778736765","0.0838338632857328","0.121271694187798"
"6","2014","Part Time","no degree/no degree yet","31","0.152963495107283","0.106545426717301","0.199381563497266"
"6","2014","Not Working","lower secondary degree","342","0.0979875124966315","0.0881856984335304","0.107789326559733"
"6","2014","Not Working","secondary school degree","204","0.0988298728399895","0.0859111770305168","0.111748568649462"
"6","2014","Not Working","college entrance qualification","237","0.125891987219426","0.110159921462328","0.141624052976525"
"6","2014","Not Working","Other degree","76","0.0570369240940031","0.0431020621959869","0.0709717859920194"
"6","2014","Not Working","no degree/no degree yet","70","0.109665446752523","0.0856990347650921","0.133631858739953"
"7","2014","Full Time","lower secondary degree","316","0.15674112402977","0.140402526542875","0.173079721516664"
"7","2014","Full Time","secondary school degree","519","0.169364960738455","0.156405946182299","0.182323975294611"
"7","2014","Full Time","college entrance qualification","569","0.177321343627388","0.164516989300601","0.190125697954175"
"7","2014","Full Time","Other degree","161","0.112360052432684","0.09453631305238","0.130183791812988"
"7","2014","Full Time","no degree/no degree yet","11","","",""
"7","2014","Part Time","lower secondary degree","176","0.121538631870749","0.104731899355546","0.138345364385951"
"7","2014","Part Time","secondary school degree","241","0.104697301765247","0.0920887072248897","0.117305896305605"
"7","2014","Part Time","college entrance qualification","322","0.13070875737318","0.116863482863174","0.144554031883186"
"7","2014","Part Time","Other degree","106","0.101170735335139","0.082564069278436","0.119777401391842"
"7","2014","Part Time","no degree/no degree yet","35","0.199456941694323","0.147927074057752","0.250986809330894"
"7","2014","Not Working","lower secondary degree","290","0.0770136363561335","0.0682234865664196","0.0858037861458475"
"7","2014","Not Working","secondary school degree","225","0.100885972472736","0.0878484839382836","0.113923461007189"
"7","2014","Not Working","college entrance qualification","235","0.149676751113507","0.132757803004365","0.166595699222648"
"7","2014","Not Working","Other degree","111","0.101446780069263","0.0833054839242613","0.119588076214265"
"7","2014","Not Working","no degree/no degree yet","93","0.138760926325819","0.112246211642909","0.165275641008728"
"8","2014","Full Time","lower secondary degree","245","0.119399495689352","0.104827013074691","0.133971978304013"
"8","2014","Full Time","secondary school degree","361","0.108149330117612","0.0974190005871284","0.118879659648096"
"8","2014","Full Time","college entrance qualification","340","0.104548422429708","0.0942909146087624","0.114805930250653"
"8","2014","Full Time","Other degree","138","0.131525174444299","0.112450484056426","0.150599864832173"
"8","2014","Full Time","no degree/no degree yet","16","","",""
"8","2014","Part Time","lower secondary degree","145","0.0991581090921523","0.0837853016333332","0.114530916550971"
"8","2014","Part Time","secondary school degree","184","0.0955884525620838","0.0834796902941383","0.107697214830029"
"8","2014","Part Time","college entrance qualification","170","0.0874562254203006","0.0758527311068763","0.0990597197337248"
"8","2014","Part Time","Other degree","69","0.0786947882489762","0.0620806715205842","0.0953089049773683"
"8","2014","Part Time","no degree/no degree yet","21","","",""
"8","2014","Not Working","lower secondary degree","246","0.0639187539484593","0.0558540999253571","0.0719834079715616"
"8","2014","Not Working","secondary school degree","167","0.0750536537694733","0.0636481269307471","0.0864591806081994"
"8","2014","Not Working","college entrance qualification","149","0.0837864714513577","0.0706466501645136","0.0969262927382019"
"8","2014","Not Working","Other degree","75","0.0579499009811605","0.0439107570685956","0.0719890448937254"
"8","2014","Not Working","no degree/no degree yet","88","0.139781576273768","0.113185299910606","0.16637785263693"
"9","2014","Full Time","lower secondary degree","70","0.0306729351030553","0.022923756473952","0.0384221137321587"
"9","2014","Full Time","secondary school degree","90","0.0317463715821127","0.025688826076718","0.0378039170875074"
"9","2014","Full Time","college entrance qualification","75","0.0178154205787053","0.013380798068013","0.0222500430893976"
"9","2014","Full Time","Other degree","41","0.0356173301907239","0.0251573751693548","0.046077285212093"
"9","2014","Full Time","no degree/no degree yet","4","","",""
"9","2014","Part Time","lower secondary degree","37","0.0162261810870485","0.00972756962307865","0.0227247925510184"
"9","2014","Part Time","secondary school degree","42","0.0107251777068433","0.00648313814674579","0.0149672172669408"
"9","2014","Part Time","college entrance qualification","34","0.0138919201004925","0.00908452327040378","0.0186993169305813"
"9","2014","Part Time","Other degree","36","0.0229967055153967","0.0137479492627948","0.0322454617679987"
"9","2014","Part Time","no degree/no degree yet","11","","",""
"9","2014","Not Working","lower secondary degree","63","0.0158825844739036","0.0117606710652096","0.0200044978825976"
"9","2014","Not Working","secondary school degree","43","0.0167140767653218","0.0111645970581035","0.0222635564725401"
"9","2014","Not Working","college entrance qualification","25","","",""
"9","2014","Not Working","Other degree","22","","",""
"9","2014","Not Working","no degree/no degree yet","27","","",""
"10 Very willing to take risks","2014","Full Time","lower secondary degree","63","0.0302730551243408","0.0225729670602828","0.0379731431883988"
"10 Very willing to take risks","2014","Full Time","secondary school degree","60","0.0169770744374351","0.0125136486242347","0.0214405002506356"
"10 Very willing to take risks","2014","Full Time","college entrance qualification","28","","",""
"10 Very willing to take risks","2014","Full Time","Other degree","32","0.0436855330933022","0.0321498419462873","0.0552212242403171"
"10 Very willing to take risks","2014","Full Time","no degree/no degree yet","8","","",""
"10 Very willing to take risks","2014","Part Time","lower secondary degree","40","0.0267491621596902","0.0184500378889625","0.0350482864304178"
"10 Very willing to take risks","2014","Part Time","secondary school degree","34","0.0185120737427049","0.0129609104281614","0.0240632370572484"
"10 Very willing to take risks","2014","Part Time","college entrance qualification","21","","",""
"10 Very willing to take risks","2014","Part Time","Other degree","27","","",""
"10 Very willing to take risks","2014","Part Time","no degree/no degree yet","6","","",""
"10 Very willing to take risks","2014","Not Working","lower secondary degree","59","0.0143303615670681","0.0104119587310733","0.018248764403063"
"10 Very willing to take risks","2014","Not Working","secondary school degree","28","","",""
"10 Very willing to take risks","2014","Not Working","college entrance qualification","10","","",""
"10 Very willing to take risks","2014","Not Working","Other degree","24","","",""
"10 Very willing to take risks","2014","Not Working","no degree/no degree yet","16","","",""
"0 Not at all Willing to take risks","2015","Full Time","lower secondary degree","50","0.0413821019914157","0.0320263705781534","0.0507378334046779"
"0 Not at all Willing to take risks","2015","Full Time","secondary school degree","61","0.0147801335128972","0.0104862914934317","0.0190739755323628"
"0 Not at all Willing to take risks","2015","Full Time","college entrance qualification","44","0.0127778994763913","0.00892539043698483","0.0166304085157977"
"0 Not at all Willing to take risks","2015","Full Time","Other degree","58","0.0662790343512674","0.0512748368087766","0.0812832318937581"
"0 Not at all Willing to take risks","2015","Full Time","no degree/no degree yet","5","","",""
"0 Not at all Willing to take risks","2015","Part Time","lower secondary degree","55","0.0390226314012421","0.0285996686715816","0.0494455941309025"
"0 Not at all Willing to take risks","2015","Part Time","secondary school degree","75","0.0326100055809057","0.0252032764028425","0.040016734758969"
"0 Not at all Willing to take risks","2015","Part Time","college entrance qualification","39","0.0128645673035882","0.00816417053884093","0.0175649640683355"
"0 Not at all Willing to take risks","2015","Part Time","Other degree","70","0.0770488213961353","0.059509452099638","0.0945881906926325"
"0 Not at all Willing to take risks","2015","Part Time","no degree/no degree yet","11","","",""
"0 Not at all Willing to take risks","2015","Not Working","lower secondary degree","278","0.0924174541954454","0.0825882073922825","0.102246700998608"
"0 Not at all Willing to take risks","2015","Not Working","secondary school degree","109","0.0635502753764613","0.0527668363800914","0.0743337143728313"
"0 Not at all Willing to take risks","2015","Not Working","college entrance qualification","59","0.0368556207238372","0.0280182406444737","0.0456930008032007"
"0 Not at all Willing to take risks","2015","Not Working","Other degree","215","0.111220284984545","0.0980010203539878","0.124439549615103"
"0 Not at all Willing to take risks","2015","Not Working","no degree/no degree yet","61","0.0721710351052618","0.0527784605254616","0.0915636096850621"
"1","2015","Full Time","lower secondary degree","60","0.0327561234392343","0.0243950324534603","0.0411172144250083"
"1","2015","Full Time","secondary school degree","93","0.0279250834921862","0.0220625219967753","0.0337876449875971"
"1","2015","Full Time","college entrance qualification","92","0.0235833689805962","0.0183782938182811","0.0287884441429113"
"1","2015","Full Time","Other degree","58","0.0523427094832379","0.0389098062610442","0.0657756127054316"
"1","2015","Full Time","no degree/no degree yet","4","","",""
"1","2015","Part Time","lower secondary degree","66","0.0404758288153575","0.029868594466883","0.0510830631638321"
"1","2015","Part Time","secondary school degree","99","0.0422776312493927","0.0338864061427442","0.0506688563560413"
