"plh0204_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"8","2017","(3b) higher tertiary education","Male","323","0.114728014805937","0.102967681029412","0.126488348582462"
"8","2017","(3b) higher tertiary education","Female","172","0.0580586632956494","0.0490576318889133","0.0670596947023855"
"9","2017","(0) in school","Male","13","","",""
"9","2017","(0) in school","Female","3","","",""
"9","2017","(1a) inadequately completed","Male","47","0.0319937647900607","0.0227983188928147","0.0411892106873068"
"9","2017","(1a) inadequately completed","Female","29","","",""
"9","2017","(1b) general elementary school","Male","57","0.0443844987168447","0.0337177065176392","0.0550512909160501"
"9","2017","(1b) general elementary school","Female","44","0.0181087045848327","0.0116093762394941","0.0246080329301713"
"9","2017","(1c) basic vocational qualification","Male","114","0.0281591913170564","0.0221111832166616","0.0342071994174512"
"9","2017","(1c) basic vocational qualification","Female","42","0.0124953104164836","0.00807689182109453","0.0169137290118726"
"9","2017","(2b) intermediate general qualification","Male","19","","",""
"9","2017","(2b) intermediate general qualification","Female","13","","",""
"9","2017","(2a) intermediate vocational","Male","94","0.0402374081835014","0.0325341403974346","0.0479406759695683"
"9","2017","(2a) intermediate vocational","Female","60","0.0172926015336235","0.0130588984175723","0.0215263046496747"
"9","2017","(2c_gen) general maturity certificate","Male","42","0.0311847586889591","0.0210458130350883","0.0413237043428298"
"9","2017","(2c_gen) general maturity certificate","Female","30","0.0199081194496437","0.011742042838225","0.0280741960610624"
"9","2017","(2c_voc) vocational maturity certificate","Male","43","0.041356584640192","0.0298834446840857","0.0528297245962983"
"9","2017","(2c_voc) vocational maturity certificate","Female","37","0.0245210590608835","0.0170449479869181","0.0319971701348489"
"9","2017","(3a) lower tertiary education","Male","26","","",""
"9","2017","(3a) lower tertiary education","Female","16","","",""
"9","2017","(3b) higher tertiary education","Male","62","0.0210959947794735","0.0157930560983367","0.0263989334606104"
"9","2017","(3b) higher tertiary education","Female","50","0.0134328080638983","0.00900189150357229","0.0178637246242243"
"10 Very willing to take risks","2017","(0) in school","Male","15","","",""
"10 Very willing to take risks","2017","(0) in school","Female","10","","",""
"10 Very willing to take risks","2017","(1a) inadequately completed","Male","144","0.047959080117427","0.0367939375691192","0.0591242226657349"
"10 Very willing to take risks","2017","(1a) inadequately completed","Female","92","0.0460532815451039","0.0341594928349876","0.0579470702552203"
"10 Very willing to take risks","2017","(1b) general elementary school","Male","117","0.0555855570890722","0.0437186136231705","0.0674525005549739"
"10 Very willing to take risks","2017","(1b) general elementary school","Female","66","0.0205627872977733","0.0136457140768803","0.0274798605186664"
"10 Very willing to take risks","2017","(1c) basic vocational qualification","Male","69","0.0207754691206437","0.0155608658704635","0.0259900723708239"
"10 Very willing to take risks","2017","(1c) basic vocational qualification","Female","28","","",""
"10 Very willing to take risks","2017","(2b) intermediate general qualification","Male","13","","",""
"10 Very willing to take risks","2017","(2b) intermediate general qualification","Female","13","","",""
"10 Very willing to take risks","2017","(2a) intermediate vocational","Male","50","0.0161514950172605","0.0112101114620533","0.0210928785724677"
"10 Very willing to take risks","2017","(2a) intermediate vocational","Female","40","0.0112303677363571","0.00780803155440486","0.0146527039183093"
"10 Very willing to take risks","2017","(2c_gen) general maturity certificate","Male","65","0.020317484414869","0.0120878836663333","0.0285470851634046"
"10 Very willing to take risks","2017","(2c_gen) general maturity certificate","Female","34","0.0090616875975631","0.00352190415185849","0.0146014710432677"
"10 Very willing to take risks","2017","(2c_voc) vocational maturity certificate","Male","22","","",""
"10 Very willing to take risks","2017","(2c_voc) vocational maturity certificate","Female","25","","",""
"10 Very willing to take risks","2017","(3a) lower tertiary education","Male","11","","",""
"10 Very willing to take risks","2017","(3a) lower tertiary education","Female","3","","",""
"10 Very willing to take risks","2017","(3b) higher tertiary education","Male","82","0.0133638161864808","0.00912650544452849","0.017601126928433"
"10 Very willing to take risks","2017","(3b) higher tertiary education","Female","47","0.0138716885780861","0.00936997135174718","0.0183734058044251"
"0 Not at all Willing to take risks","2018","(0) in school","Male","4","","",""
"0 Not at all Willing to take risks","2018","(0) in school","Female","4","","",""
"0 Not at all Willing to take risks","2018","(1a) inadequately completed","Male","384","0.182417046234581","0.159900203586849","0.204933888882313"
"0 Not at all Willing to take risks","2018","(1a) inadequately completed","Female","357","0.243919096044264","0.217381832572623","0.270456359515905"
"0 Not at all Willing to take risks","2018","(1b) general elementary school","Male","215","0.0592975984998581","0.0463285517438686","0.0722666452558476"
"0 Not at all Willing to take risks","2018","(1b) general elementary school","Female","243","0.137987617613912","0.120296776844791","0.155678458383034"
"0 Not at all Willing to take risks","2018","(1c) basic vocational qualification","Male","162","0.0599540954697972","0.050898227418409","0.0690099635211854"
"0 Not at all Willing to take risks","2018","(1c) basic vocational qualification","Female","236","0.0981843572683361","0.0859783066077613","0.110390407928911"
"0 Not at all Willing to take risks","2018","(2b) intermediate general qualification","Male","6","","",""
"0 Not at all Willing to take risks","2018","(2b) intermediate general qualification","Female","25","","",""
"0 Not at all Willing to take risks","2018","(2a) intermediate vocational","Male","62","0.0236798884107174","0.0175218755837158","0.0298379012377189"
"0 Not at all Willing to take risks","2018","(2a) intermediate vocational","Female","229","0.0727540801370515","0.0641109294704933","0.0813972308036096"
"0 Not at all Willing to take risks","2018","(2c_gen) general maturity certificate","Male","136","0.0182135932885724","0.0101097959155904","0.0263173906615544"
"0 Not at all Willing to take risks","2018","(2c_gen) general maturity certificate","Female","133","0.0510546507268378","0.0376060017190907","0.0645032997345849"
"0 Not at all Willing to take risks","2018","(2c_voc) vocational maturity certificate","Male","37","0.0214120551166893","0.0127988988032682","0.0300252114301104"
"0 Not at all Willing to take risks","2018","(2c_voc) vocational maturity certificate","Female","92","0.0532471782541174","0.0420875559186256","0.0644068005896092"
"0 Not at all Willing to take risks","2018","(3a) lower tertiary education","Male","11","","",""
"0 Not at all Willing to take risks","2018","(3a) lower tertiary education","Female","37","0.0337463198539897","0.0222936907822526","0.0451989489257268"
"0 Not at all Willing to take risks","2018","(3b) higher tertiary education","Male","210","0.021961299125901","0.016309419265612","0.02761317898619"
"0 Not at all Willing to take risks","2018","(3b) higher tertiary education","Female","169","0.0274318997955724","0.0209916950945399","0.0338721044966049"
"1","2018","(0) in school","Male","4","","",""
"1","2018","(0) in school","Female","5","","",""
"1","2018","(1a) inadequately completed","Male","78","0.0539763128340717","0.0408009834401305","0.0671516422280129"
"1","2018","(1a) inadequately completed","Female","100","0.11249502382296","0.0929695691795844","0.132020478466335"
"1","2018","(1b) general elementary school","Male","81","0.0751506709152219","0.0606741133703802","0.0896272284600636"
"1","2018","(1b) general elementary school","Female","137","0.10953328786353","0.0935136177083708","0.125552958018688"
"1","2018","(1c) basic vocational qualification","Male","152","0.0576939036964114","0.0487996996083033","0.0665881077845195"
"1","2018","(1c) basic vocational qualification","Female","214","0.097553009740537","0.0853820080658362","0.109724011415238"
"1","2018","(2b) intermediate general qualification","Male","9","","",""
"1","2018","(2b) intermediate general qualification","Female","34","0.0879621909318034","0.0628835214755171","0.11304086038809"
"1","2018","(2a) intermediate vocational","Male","105","0.0495258363843126","0.0407388346324943","0.0583128381361309"
"1","2018","(2a) intermediate vocational","Female","271","0.0842180831238341","0.0749765367088709","0.0934596295387973"
"1","2018","(2c_gen) general maturity certificate","Male","37","0.0217429457496059","0.0129046621275905","0.0305812293716213"
"1","2018","(2c_gen) general maturity certificate","Female","56","0.0401194423648341","0.0281292418713438","0.0521096428583245"
"1","2018","(2c_voc) vocational maturity certificate","Male","45","0.0326942910336898","0.0221126978804537","0.0432758841869259"
"1","2018","(2c_voc) vocational maturity certificate","Female","125","0.0854198030620343","0.071527537583241","0.0993120685408276"
"1","2018","(3a) lower tertiary education","Male","31","0.0362724177980956","0.0248320547221172","0.0477127808740741"
"1","2018","(3a) lower tertiary education","Female","71","0.07586678021279","0.0590733457880798","0.0926602146375001"
"1","2018","(3b) higher tertiary education","Male","102","0.0288388896657366","0.0223850109875362","0.035292768343937"
"1","2018","(3b) higher tertiary education","Female","165","0.0521466411165606","0.0433807622508122","0.0609125199823089"
"2","2018","(0) in school","Male","18","","",""
"2","2018","(0) in school","Female","7","","",""
"2","2018","(1a) inadequately completed","Male","82","0.0633882697099629","0.0491815728331588","0.077594966586767"
"2","2018","(1a) inadequately completed","Female","85","0.0656436594629413","0.0503397720823836","0.0809475468434991"
"2","2018","(1b) general elementary school","Male","96","0.0848117210558766","0.0695133024629307","0.100110139648822"
"2","2018","(1b) general elementary school","Female","206","0.173528531771316","0.154103083844588","0.192953979698044"
"2","2018","(1c) basic vocational qualification","Male","316","0.128523153321921","0.115756862299335","0.141289444344507"
"2","2018","(1c) basic vocational qualification","Female","373","0.170655118574472","0.155223112732973","0.186087124415972"
"2","2018","(2b) intermediate general qualification","Male","30","0.132150541795709","0.0956122875514598","0.168688796039959"
"2","2018","(2b) intermediate general qualification","Female","63","0.155502246097017","0.123416094311401","0.187588397882634"
"2","2018","(2a) intermediate vocational","Male","243","0.0965646081980431","0.0846023771361489","0.108526839259937"
"2","2018","(2a) intermediate vocational","Female","580","0.155466184871055","0.143408263893187","0.167524105848923"
"2","2018","(2c_gen) general maturity certificate","Male","85","0.0831672185446966","0.0664330783188492","0.0999013587705439"
"2","2018","(2c_gen) general maturity certificate","Female","114","0.101290587480052","0.0828559503304884","0.119725224629616"
"2","2018","(2c_voc) vocational maturity certificate","Male","122","0.114384778595747","0.0954465272549861","0.133323029936508"
"2","2018","(2c_voc) vocational maturity certificate","Female","265","0.174092255948053","0.155245422615374","0.192939089280733"
"2","2018","(3a) lower tertiary education","Male","104","0.0975387373403362","0.0793845313101768","0.115692943370496"
"2","2018","(3a) lower tertiary education","Female","128","0.117020275077015","0.0966333217696496","0.13740722838438"
"2","2018","(3b) higher tertiary education","Male","255","0.103561252481817","0.0918110636744404","0.115311441289194"
"2","2018","(3b) higher tertiary education","Female","353","0.156888878447211","0.142548843603751","0.171228913290672"
"3","2018","(0) in school","Male","12","","",""
"3","2018","(0) in school","Female","27","","",""
"3","2018","(1a) inadequately completed","Male","67","0.0893130736629737","0.0726846554734135","0.105941491852534"
"3","2018","(1a) inadequately completed","Female","63","0.0796940967972659","0.0629589979833801","0.0964291956111518"
"3","2018","(1b) general elementary school","Male","100","0.103532751727134","0.0868037714439103","0.120261732010358"
"3","2018","(1b) general elementary school","Female","149","0.118653292678495","0.102065639224716","0.135240946132274"
"3","2018","(1c) basic vocational qualification","Male","349","0.136746855586695","0.123640743239933","0.149852967933458"
"3","2018","(1c) basic vocational qualification","Female","332","0.147774202326808","0.133217205563924","0.162331199089693"
"3","2018","(2b) intermediate general qualification","Male","30","0.118713625835738","0.0838156744236966","0.15361157724778"
"3","2018","(2b) intermediate general qualification","Female","54","0.109003183165989","0.081409624265667","0.13659674206631"
"3","2018","(2a) intermediate vocational","Male","311","0.136577095784659","0.122669394153986","0.150484797415331"
"3","2018","(2a) intermediate vocational","Female","571","0.14989988794702","0.13802084009167","0.16177893580237"
"3","2018","(2c_gen) general maturity certificate","Male","111","0.153115699562981","0.131293217197972","0.174938181927991"
"3","2018","(2c_gen) general maturity certificate","Female","126","0.181760519547429","0.158197529671753","0.205323509423105"
"3","2018","(2c_voc) vocational maturity certificate","Male","141","0.140211808189626","0.119552239280956","0.160871377098297"
"3","2018","(2c_voc) vocational maturity certificate","Female","262","0.169876315203367","0.15121162813373","0.188541002273003"
"3","2018","(3a) lower tertiary education","Male","171","0.162633214330742","0.140052540442101","0.185213888219383"
"3","2018","(3a) lower tertiary education","Female","150","0.178953646326818","0.154642775288135","0.203264517365502"
"3","2018","(3b) higher tertiary education","Male","345","0.144661155171453","0.131095806835812","0.158226503507093"
"3","2018","(3b) higher tertiary education","Female","437","0.185625690366999","0.170295667887276","0.200955712846723"
"4","2018","(0) in school","Male","13","","",""
"4","2018","(0) in school","Female","23","","",""
"4","2018","(1a) inadequately completed","Male","45","0.0518745099105105","0.0389439067351612","0.0648051130858599"
"4","2018","(1a) inadequately completed","Female","50","0.0507220818994073","0.0371625616059874","0.0642816021928272"
"4","2018","(1b) general elementary school","Male","74","0.0765811830774387","0.0619787988145536","0.0911835673403237"
"4","2018","(1b) general elementary school","Female","79","0.0691097338822086","0.056099337806059","0.0821201299583582"
"4","2018","(1c) basic vocational qualification","Male","212","0.0782049673044125","0.0679630685405588","0.0884468660682662"
"4","2018","(1c) basic vocational qualification","Female","201","0.0915367645187587","0.0797078037237531","0.103365725313764"
"4","2018","(2b) intermediate general qualification","Male","21","","",""
"4","2018","(2b) intermediate general qualification","Female","40","0.0543525536068531","0.0342789818600081","0.0744261253536981"
"4","2018","(2a) intermediate vocational","Male","216","0.0906013158524705","0.0789761526379587","0.102226479066982"
"4","2018","(2a) intermediate vocational","Female","350","0.100581692088189","0.0905727938993816","0.110590590276996"
"4","2018","(2c_gen) general maturity certificate","Male","64","0.075745627784213","0.0597110772644023","0.0917801783040237"
"4","2018","(2c_gen) general maturity certificate","Female","84","0.0778035171764952","0.0614371703806554","0.094169863972335"
"4","2018","(2c_voc) vocational maturity certificate","Male","94","0.108934760954669","0.0903964050651647","0.127473116844174"
"4","2018","(2c_voc) vocational maturity certificate","Female","165","0.106032550197981","0.0907300162816012","0.121335084114361"
"4","2018","(3a) lower tertiary education","Male","114","0.103338806991111","0.0847127760766168","0.121964837905604"
"4","2018","(3a) lower tertiary education","Female","113","0.104899977347555","0.0854656333140699","0.124334321381041"
"4","2018","(3b) higher tertiary education","Male","249","0.120792693203876","0.108225107240947","0.133360279166805"
"4","2018","(3b) higher tertiary education","Female","257","0.12793413677339","0.114764324540095","0.141103949006686"
"5","2018","(0) in school","Male","30","0.122737681343458","0.0741212852480106","0.171354077438906"
"5","2018","(0) in school","Female","32","0.123017706606","0.0760663233237552","0.169969089888244"
"5","2018","(1a) inadequately completed","Male","176","0.207477614994257","0.183834741323027","0.231120488665487"
"5","2018","(1a) inadequately completed","Female","136","0.14265601296806","0.121045170639072","0.164266855297049"
"5","2018","(1b) general elementary school","Male","223","0.178036354516725","0.157030322245046","0.199042386788403"
"5","2018","(1b) general elementary school","Female","261","0.167315118282402","0.148169050357258","0.186461186207546"
"5","2018","(1c) basic vocational qualification","Male","522","0.191871281046242","0.176850539082582","0.206892023009902"
"5","2018","(1c) basic vocational qualification","Female","451","0.205161539320025","0.188596878542459","0.221726200097592"
"5","2018","(2b) intermediate general qualification","Male","65","0.168301448545958","0.127935234332042","0.208667662759874"
"5","2018","(2b) intermediate general qualification","Female","122","0.2867827595886","0.246738756417454","0.326826762759746"
"5","2018","(2a) intermediate vocational","Male","464","0.196706307157378","0.180607230555515","0.21280538375924"
"5","2018","(2a) intermediate vocational","Female","659","0.195631979229399","0.182431391628356","0.208832566830443"
"5","2018","(2c_gen) general maturity certificate","Male","162","0.175061599318105","0.152031890079397","0.198091308556813"
"5","2018","(2c_gen) general maturity certificate","Female","199","0.229599711437971","0.203902600999862","0.255296821876081"
"5","2018","(2c_voc) vocational maturity certificate","Male","190","0.17515904064571","0.152542060842458","0.197776020448962"
"5","2018","(2c_voc) vocational maturity certificate","Female","264","0.180065064905614","0.160967089895849","0.199163039915378"
"5","2018","(3a) lower tertiary education","Male","178","0.162916347077364","0.14031984723445","0.185512846920278"
"5","2018","(3a) lower tertiary education","Female","176","0.185938707945638","0.161263554499687","0.21061386139159"
"5","2018","(3b) higher tertiary education","Male","420","0.182826359324556","0.167920312946926","0.197732405702186"
"5","2018","(3b) higher tertiary education","Female","370","0.141078608944088","0.127353398498387","0.15480381938979"
"6","2018","(0) in school","Male","28","","",""
"6","2018","(0) in school","Female","22","","",""
"6","2018","(1a) inadequately completed","Male","57","0.0597530642963435","0.045933004452811","0.0735731241398759"
"6","2018","(1a) inadequately completed","Female","45","0.108310183231401","0.0891062295675799","0.127514136895223"
"6","2018","(1b) general elementary school","Male","78","0.0666822226168253","0.0529834019712675","0.0803810432623831"
"6","2018","(1b) general elementary school","Female","100","0.0752931297663333","0.0617583441754888","0.0888279153571778"
"6","2018","(1c) basic vocational qualification","Male","273","0.109137561958608","0.0972432705232406","0.121031853393976"
"6","2018","(1c) basic vocational qualification","Female","155","0.0619518821605655","0.0520632790567984","0.0718404852643326"
"6","2018","(2b) intermediate general qualification","Male","44","0.104132723535938","0.0711788423620044","0.137086604709872"
"6","2018","(2b) intermediate general qualification","Female","43","0.0645789068069115","0.0428168983423263","0.0863409152714966"
"6","2018","(2a) intermediate vocational","Male","237","0.112869959682812","0.10005440306968","0.125685516295944"
"6","2018","(2a) intermediate vocational","Female","256","0.0761142734844121","0.067289813805174","0.0849387331636503"
"6","2018","(2c_gen) general maturity certificate","Male","107","0.135453829380458","0.114715584987264","0.156192073773653"
"6","2018","(2c_gen) general maturity certificate","Female","96","0.109090921714832","0.0900428331617854","0.128139010267878"
"6","2018","(2c_voc) vocational maturity certificate","Male","129","0.118163673558851","0.0989562458799369","0.137371101237765"
"6","2018","(2c_voc) vocational maturity certificate","Female","106","0.0822134775124236","0.0685605670652002","0.0958663879596469"
"6","2018","(3a) lower tertiary education","Male","130","0.129831590550951","0.109264812764539","0.150398368337362"
"6","2018","(3a) lower tertiary education","Female","119","0.128131324559551","0.106933094537896","0.149329554581205"
"6","2018","(3b) higher tertiary education","Male","321","0.142115439889855","0.128649987596503","0.155580892183208"
"6","2018","(3b) higher tertiary education","Female","250","0.118974939808733","0.106209564256323","0.131740315361144"
"7","2018","(0) in school","Male","29","","",""
"7","2018","(0) in school","Female","38","0.299325437564282","0.233861947543897","0.364788927584667"
"7","2018","(1a) inadequately completed","Male","55","0.0925158981060017","0.075621739521797","0.109410056690207"
"7","2018","(1a) inadequately completed","Female","46","0.0578316920135643","0.0434073405477627","0.0722560434793659"
"7","2018","(1b) general elementary school","Male","114","0.104465455726996","0.087670034510451","0.121260876943541"
"7","2018","(1b) general elementary school","Female","105","0.0557797475843297","0.0440078468548925","0.0675516483137669"
"7","2018","(1c) basic vocational qualification","Male","278","0.103340851976079","0.0917291511366817","0.114952552815476"
"7","2018","(1c) basic vocational qualification","Female","149","0.060156631008374","0.0504030380110499","0.0699102240056982"
"7","2018","(2b) intermediate general qualification","Male","47","0.151014842756682","0.112382505189082","0.189647180324281"
"7","2018","(2b) intermediate general qualification","Female","47","0.077848653484383","0.0541252658073079","0.101572041161458"
"7","2018","(2a) intermediate vocational","Male","338","0.133036439993428","0.119282080381808","0.146790799605049"
"7","2018","(2a) intermediate vocational","Female","274","0.0738190309112469","0.065117853226907","0.0825202085955868"
"7","2018","(2c_gen) general maturity certificate","Male","123","0.132490159972934","0.111944917751884","0.153035402193984"
"7","2018","(2c_gen) general maturity certificate","Female","97","0.0851844736850313","0.0681280730201617","0.102240874349901"
"7","2018","(2c_voc) vocational maturity certificate","Male","168","0.141852422569765","0.121092172005721","0.162612673133809"
"7","2018","(2c_voc) vocational maturity certificate","Female","150","0.0850007539300347","0.0711394319621133","0.0988620758979562"
"7","2018","(3a) lower tertiary education","Male","169","0.170241726733296","0.147244089764484","0.193239363702108"
"7","2018","(3a) lower tertiary education","Female","87","0.0953290391126018","0.0767036935971266","0.113954384628077"
"7","2018","(3b) higher tertiary education","Male","333","0.128090068791954","0.115202249748448","0.140977887835461"
"7","2018","(3b) higher tertiary education","Female","241","0.0950416513380964","0.0834783191912838","0.106604983484909"
"8","2018","(0) in school","Male","22","","",""
"8","2018","(0) in school","Female","19","","",""
"8","2018","(1a) inadequately completed","Male","73","0.0960120289191943","0.0788348033536546","0.113189254484734"
"8","2018","(1a) inadequately completed","Female","58","0.0932118003622383","0.0752463760576147","0.111177224666862"
"8","2018","(1b) general elementary school","Male","142","0.132408769900754","0.113797357644637","0.15102018215687"
"8","2018","(1b) general elementary school","Female","96","0.0579902044019581","0.0460013774293604","0.0699790313745558"
"8","2018","(1c) basic vocational qualification","Male","245","0.0872578459942333","0.0764926379861372","0.0980230540023294"
"8","2018","(1c) basic vocational qualification","Female","121","0.0498992220286822","0.0409676715012299","0.0588307725561346"
"8","2018","(2b) intermediate general qualification","Male","42","0.108492146051433","0.0749374848744832","0.142046807228384"
"8","2018","(2b) intermediate general qualification","Female","38","0.0592198148456633","0.0383207114576041","0.0801189182337226"
"8","2018","(2a) intermediate vocational","Male","267","0.118260764523565","0.105182651991542","0.131338877055589"
"8","2018","(2a) intermediate vocational","Female","196","0.0649915421916409","0.0567883642543379","0.073194720128944"
"8","2018","(2c_gen) general maturity certificate","Male","132","0.144600635581345","0.123287280944728","0.165913990217962"
"8","2018","(2c_gen) general maturity certificate","Female","70","0.0941190828856163","0.076278263256195","0.111959902515038"
"8","2018","(2c_voc) vocational maturity certificate","Male","107","0.107190021838386","0.0887827290924028","0.125597314584369"
"8","2018","(2c_voc) vocational maturity certificate","Female","80","0.042002520125188","0.0320323457985254","0.0519726944518506"
"8","2018","(3a) lower tertiary education","Male","95","0.103904493102492","0.0852334438534205","0.122575542351564"
"8","2018","(3a) lower tertiary education","Female","61","0.0669109550383499","0.0510636081346857","0.082758301942014"
"8","2018","(3b) higher tertiary education","Male","244","0.100974025980359","0.0893548094837494","0.11259324247697"
"8","2018","(3b) higher tertiary education","Female","162","0.0708081971522507","0.060694587866301","0.0809218064382005"
"9","2018","(0) in school","Male","9","","",""
"9","2018","(0) in school","Female","7","","",""
"9","2018","(1a) inadequately completed","Male","23","","",""
"9","2018","(1a) inadequately completed","Female","16","","",""
"9","2018","(1b) general elementary school","Male","60","0.0626221651642626","0.0493180879532645","0.0759262423752606"
"9","2018","(1b) general elementary school","Female","36","0.0123469980796355","0.00668258981889022","0.0180114063403808"
"9","2018","(1c) basic vocational qualification","Male","82","0.0302027012185758","0.0236742598839294","0.0367311425532223"
"9","2018","(1c) basic vocational qualification","Female","28","","",""
"9","2018","(2b) intermediate general qualification","Male","19","","",""
"9","2018","(2b) intermediate general qualification","Female","13","","",""
"9","2018","(2a) intermediate vocational","Male","66","0.031718182530398","0.0246206125866961","0.0388157524740999"
"9","2018","(2a) intermediate vocational","Female","50","0.0155002931812102","0.0113895183102159","0.0196110680522044"
"9","2018","(2c_gen) general maturity certificate","Male","48","0.0362446153268441","0.0249183324264439","0.0475708982272444"
"9","2018","(2c_gen) general maturity certificate","Female","31","0.0255837274961937","0.0159366764199907","0.0352307785723968"
"9","2018","(2c_voc) vocational maturity certificate","Male","31","0.0249467344329447","0.0156666004930708","0.0342268683728186"
"9","2018","(2c_voc) vocational maturity certificate","Female","21","","",""
"9","2018","(3a) lower tertiary education","Male","15","","",""
"9","2018","(3a) lower tertiary education","Female","13","","",""
"9","2018","(3b) higher tertiary education","Male","55","0.0130195291296571","0.00864795540989673","0.0173911028494174"
"9","2018","(3b) higher tertiary education","Female","40","0.0158020280793312","0.0108849243986984","0.0207191317599639"
"10 Very willing to take risks","2018","(0) in school","Male","6","","",""
"10 Very willing to take risks","2018","(0) in school","Female","4","","",""
"10 Very willing to take risks","2018","(1a) inadequately completed","Male","90","0.058148866895586","0.0445039583316033","0.0717937754595687"
"10 Very willing to take risks","2018","(1a) inadequately completed","Female","50","0.0194035596353175","0.0108797260592871","0.0279273932113479"
"10 Very willing to take risks","2018","(1b) general elementary school","Male","91","0.0564111067989084","0.0437422596160225","0.0690799539817943"
"10 Very willing to take risks","2018","(1b) general elementary school","Female","48","0.0224623380758803","0.014861422791634","0.0300632533601266"
"10 Very willing to take risks","2018","(1c) basic vocational qualification","Male","49","0.017066782427024","0.0121261339012655","0.0220074309527825"
"10 Very willing to take risks","2018","(1c) basic vocational qualification","Female","23","","",""
"10 Very willing to take risks","2018","(2b) intermediate general qualification","Male","17","","",""
"10 Very willing to take risks","2018","(2b) intermediate general qualification","Female","11","","",""
"10 Very willing to take risks","2018","(2a) intermediate vocational","Male","33","0.0104596014822163","0.00633930014488964","0.014579902819543"
"10 Very willing to take risks","2018","(2a) intermediate vocational","Female","33","0.0110229528349417","0.00754848718962248","0.0144974184802609"
"10 Very willing to take risks","2018","(2c_gen) general maturity certificate","Male","41","0.0241640754902442","0.0148582320497852","0.0334699189307032"
"10 Very willing to take risks","2018","(2c_gen) general maturity certificate","Female","23","","",""
"10 Very willing to take risks","2018","(2c_voc) vocational maturity certificate","Male","21","","",""
"10 Very willing to take risks","2018","(2c_voc) vocational maturity certificate","Female","25","","",""
"10 Very willing to take risks","2018","(3a) lower tertiary education","Male","8","","",""
"10 Very willing to take risks","2018","(3a) lower tertiary education","Female","","","",""
"10 Very willing to take risks","2018","(3b) higher tertiary education","Male","49","0.013159287234834","0.00876462400107283","0.0175539504685952"
"10 Very willing to take risks","2018","(3b) higher tertiary education","Female","27","","",""
"0 Not at all Willing to take risks","2019","(0) in school","Male","1","","",""
"0 Not at all Willing to take risks","2019","(0) in school","Female","6","","",""
"0 Not at all Willing to take risks","2019","(1a) inadequately completed","Male","245","0.122801930077368","0.102892938093301","0.142710922061435"
"0 Not at all Willing to take risks","2019","(1a) inadequately completed","Female","243","0.156026594463951","0.132064552057998","0.179988636869903"
"0 Not at all Willing to take risks","2019","(1b) general elementary school","Male","134","0.0588996099200964","0.045262588154178","0.0725366316860149"
"0 Not at all Willing to take risks","2019","(1b) general elementary school","Female","168","0.102518731606512","0.0857033242284922","0.119334138984531"
"0 Not at all Willing to take risks","2019","(1c) basic vocational qualification","Male","114","0.0472174060456455","0.0389295777996001","0.0555052342916908"
"0 Not at all Willing to take risks","2019","(1c) basic vocational qualification","Female","142","0.0699081114742093","0.0588699212539936","0.080946301694425"
"0 Not at all Willing to take risks","2019","(2b) intermediate general qualification","Male","6","","",""
"0 Not at all Willing to take risks","2019","(2b) intermediate general qualification","Female","13","","",""
"0 Not at all Willing to take risks","2019","(2a) intermediate vocational","Male","33","0.0113993551252978","0.00722215487515177","0.0155765553754439"
"0 Not at all Willing to take risks","2019","(2a) intermediate vocational","Female","129","0.0429533611066741","0.0361779758077159","0.0497287464056322"
"0 Not at all Willing to take risks","2019","(2c_gen) general maturity certificate","Male","77","0.0137859002334966","0.00648564200567461","0.0210861584613186"
"0 Not at all Willing to take risks","2019","(2c_gen) general maturity certificate","Female","71","0.027237613188309","0.017077523484085","0.037397702892533"
"0 Not at all Willing to take risks","2019","(2c_voc) vocational maturity certificate","Male","28","","",""
"0 Not at all Willing to take risks","2019","(2c_voc) vocational maturity certificate","Female","55","0.0313868850098244","0.0227812776895137","0.0399924923301352"
"0 Not at all Willing to take risks","2019","(3a) lower tertiary education","Male","12","","",""
"0 Not at all Willing to take risks","2019","(3a) lower tertiary education","Female","22","","",""
"0 Not at all Willing to take risks","2019","(3b) higher tertiary education","Male","108","0.0183610415763657","0.0134646736260055","0.0232574095267259"
"0 Not at all Willing to take risks","2019","(3b) higher tertiary education","Female","104","0.0225153339923184","0.0167494077261051","0.0282812602585317"
"1","2019","(0) in school","Male","1","","",""
"1","2019","(0) in school","Female","6","","",""
"1","2019","(1a) inadequately completed","Male","82","0.0574470290352778","0.0433319110812379","0.0715621469893177"
"1","2019","(1a) inadequately completed","Female","79","0.0621096267100409","0.0461722941352623","0.0780469592848194"
"1","2019","(1b) general elementary school","Male","51","0.0385896708897245","0.0274329831763544","0.0497463586030946"
"1","2019","(1b) general elementary school","Female","114","0.106405117773163","0.0893110792123539","0.123499156333973"
"1","2019","(1c) basic vocational qualification","Male","87","0.0286061939522349","0.022092603071155","0.0351197848333148"
"1","2019","(1c) basic vocational qualification","Female","121","0.0738278382246287","0.0625083420247324","0.0851473344245249"
"1","2019","(2b) intermediate general qualification","Male","8","","",""
"1","2019","(2b) intermediate general qualification","Female","29","","",""
"1","2019","(2a) intermediate vocational","Male","47","0.0275115811464665","0.0210753044918492","0.0339478578010839"
"1","2019","(2a) intermediate vocational","Female","157","0.0401995489019942","0.0336355283156529","0.0467635694883355"
"1","2019","(2c_gen) general maturity certificate","Male","27","","",""
