"plh0204_h","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"2","2014","Not Working","Female","664","0.123089942985776","0.114434723428335","0.131745162543217","2"
"2","2014","Full Time","Male","469","0.0630570458212042","0.0572312425575405","0.068882849084868","2"
"2","2014","Not Working","Male","330","0.0910813403205157","0.08192112458143","0.100241556059601","2"
"2","2014","Full Time","Female","348","0.0927774283561527","0.0831631591812181","0.102391697531087","2"
"2","2014","Part Time","Male","125","0.0622276934092298","0.0514392073928625","0.0730161794255972","2"
"2","2014","Part Time","Female","695","0.12789200848439","0.119137152144541","0.136646864824238","2"
"3","2014","Full Time","Male","705","0.105418603077381","0.0980582103211536","0.112778995833608","3"
"3","2014","Full Time","Female","465","0.134768059310316","0.12345192880553","0.146084189815103","3"
"3","2014","Part Time","Male","172","0.0974491354703884","0.0842043542728383","0.110693916667939","3"
"3","2014","Part Time","Female","752","0.127536502412696","0.118792040885801","0.136280963939591","3"
"3","2014","Not Working","Male","425","0.121231044120592","0.110839675240757","0.131622413000427","3"
"3","2014","Not Working","Female","689","0.122892906755807","0.114243645840525","0.131542167671089","3"
"4","2014","Part Time","Female","580","0.101545041806223","0.0936269651247208","0.109463118487725","4"
"4","2014","Part Time","Male","181","0.103383310327155","0.0897861388057574","0.116980481848552","4"
"4","2014","Not Working","Male","314","0.0855229023923624","0.0766194976143857","0.0944263071703391","4"
"4","2014","Not Working","Female","482","0.0935301637843275","0.0858593435643308","0.101200984004324","4"
"4","2014","Full Time","Female","362","0.114758631433306","0.104196253107462","0.125321009759149","4"
"4","2014","Full Time","Male","547","0.0811820263775364","0.0746360095975405","0.0877280431575323","4"
"5","2014","Part Time","Male","347","0.180808192006238","0.163620332238927","0.19799605177355","5"
"5","2014","Full Time","Male","1248","0.194614004792247","0.185124981536937","0.204103028047558","5"
"5","2014","Full Time","Female","717","0.20191343979771","0.188610555896452","0.215216323698969","5"
"5","2014","Part Time","Female","1215","0.229846277779752","0.218816935009408","0.240875620550096","5"
"5","2014","Not Working","Male","799","0.210597287479169","0.197616406145516","0.223578168812821","5"
"5","2014","Not Working","Female","1143","0.197738199049305","0.187245369387928","0.208231028710682","5"
"6","2014","Part Time","Male","267","0.137973896913961","0.122571843563178","0.153375950264744","6"
"6","2014","Not Working","Female","502","0.0872222054650078","0.0797888424326309","0.0946555684973846","6"
"6","2014","Full Time","Female","447","0.121673260714806","0.110839884780985","0.132506636648626","6"
"6","2014","Not Working","Male","455","0.115049980069479","0.104891443891458","0.1252085162475","6"
"6","2014","Part Time","Female","628","0.118954725326727","0.11046815627061","0.127441294382843","6"
"6","2014","Full Time","Male","948","0.146115673902366","0.137649633182824","0.154581714621907","6"
"7","2014","Full Time","Male","1203","0.187093002631906","0.177745800531946","0.196440204731867","7"
"7","2014","Full Time","Female","432","0.129089547315911","0.117978103903355","0.140200990728467","7"
"7","2014","Part Time","Male","316","0.159604737592125","0.143248453823694","0.175961021360556","7"
"7","2014","Part Time","Female","618","0.107266418209213","0.0991542861400602","0.115378550278366","7"
"7","2014","Not Working","Male","486","0.124048373634772","0.113553817254748","0.134542930014796","7"
"7","2014","Not Working","Female","516","0.0850642523963136","0.0777147468613084","0.0924137579313188","7"
"8","2014","Full Time","Female","305","0.0800755422650884","0.0710813075799946","0.0890697769501821","8"
"8","2014","Part Time","Male","271","0.161449808963182","0.145017323813628","0.177882294112736","8"
"8","2014","Not Working","Male","388","0.0919564020808467","0.0827567199511269","0.101156084210567","8"
"8","2014","Not Working","Female","381","0.0610264002350825","0.0547200970570024","0.0673327034131625","8"
"8","2014","Full Time","Male","848","0.129464171893873","0.121417791627082","0.137510552160663","8"
"8","2014","Part Time","Female","346","0.0598741022199454","0.0536546132418941","0.0660935911979967","8"
"9","2014","Full Time","Male","213","0.0277327111694703","0.0237970162064565","0.0316684061324841","9"
"9","2014","Not Working","Female","90","0.0129697708682585","0.00998905446818115","0.0159504872683358","9"
"9","2014","Part Time","Male","70","0.0239920196932436","0.0171579400044817","0.0308260993820056","9"
"9","2014","Part Time","Female","104","0.0132001019743137","0.0102082136553458","0.0161919902932816","9"
"9","2014","Not Working","Male","98","0.0215544753119501","0.0169310319757665","0.0261779186481338","9"
"9","2014","Full Time","Female","79","0.0257680715182227","0.0205174546876515","0.031018688348794","9"
"0 Not at all Willing to take risks","2015","Part Time","Male","38","0.0186936389639278","0.0124557434167904","0.0249315345110653","0"
"0 Not at all Willing to take risks","2015","Not Working","Female","530","0.100720506972081","0.0930753493062224","0.10836566463794","0"
"0 Not at all Willing to take risks","2015","Part Time","Female","229","0.0413402349417597","0.0359912646972237","0.0466892051862957","0"
"0 Not at all Willing to take risks","2015","Full Time","Male","116","0.020273433686923","0.0167816574159339","0.0237652099579122","0"
"0 Not at all Willing to take risks","2015","Full Time","Female","111","0.0322202225971156","0.0261483063144788","0.0382921388797523","0"
"0 Not at all Willing to take risks","2015","Not Working","Male","220","0.0478347413536414","0.04145590083851","0.0542135818687728","0"
"1","2015","Full Time","Male","174","0.0233762287041721","0.0196326998848144","0.0271197575235299","1"
"1","2015","Full Time","Female","144","0.0386234018045621","0.0319974958163371","0.0452493077927871","1"
"1","2015","Part Time","Male","39","0.0185783331789602","0.0123593402894839","0.0247973260684366","1"
"1","2015","Not Working","Male","192","0.0461974534152655","0.0399233435379222","0.0524715632926088","1"
"1","2015","Part Time","Female","258","0.0465528165134132","0.0408920823215791","0.0522135507052474","1"
"1","2015","Not Working","Female","465","0.0828086390627943","0.0758078345455666","0.089809443580022","1"
"10 Very willing to take risks","2015","Full Time","Male","152","0.0180448370397016","0.0147468220686153","0.0213428520107879","10"
"10 Very willing to take risks","2015","Full Time","Female","59","0.0174240417265991","0.0129248888182187","0.0219231946349795","10"
"10 Very willing to take risks","2015","Part Time","Male","64","0.026057888852804","0.018720778490797","0.0333949992148111","10"
"10 Very willing to take risks","2015","Part Time","Female","77","0.0144652649009686","0.0112571447515636","0.0176733850503736","10"
"10 Very willing to take risks","2015","Not Working","Male","126","0.0197267900087999","0.015570406232522","0.0238831737850777","10"
"10 Very willing to take risks","2015","Not Working","Female","107","0.0141503623880958","0.0111500306822014","0.0171506940939902","10"
"2","2015","Part Time","Male","116","0.0614094505166691","0.050352265919812","0.0724666351135262","2"
"2","2015","Part Time","Female","632","0.117583187106334","0.108928308865573","0.126238065347095","2"
"2","2015","Not Working","Male","402","0.0972120396780499","0.0883574840584087","0.106066595297691","2"
"2","2015","Not Working","Female","770","0.122974596277573","0.114632140002507","0.13131705255264","2"
"2","2015","Full Time","Male","406","0.0539368094526579","0.0483400967893843","0.0595335221159315","2"
"2","2015","Full Time","Female","303","0.0885926664891699","0.0788219056877065","0.0983634272906333","2"
"3","2015","Part Time","Male","171","0.0968638107373745","0.0832416417430746","0.110485979731674","3"
"3","2015","Part Time","Female","753","0.141953839857061","0.132576484803021","0.151331194911101","3"
"3","2015","Full Time","Male","669","0.110727927462454","0.102953360223014","0.118502494701894","3"
"3","2015","Full Time","Female","444","0.148593886817564","0.136363446608767","0.160824327026362","3"
"3","2015","Not Working","Male","435","0.11378211467493","0.10429091480613","0.123273314543731","3"
"3","2015","Not Working","Female","743","0.13835821817553","0.129587280903924","0.147129155447137","3"
"4","2015","Not Working","Female","542","0.09875061185711","0.0911722988534214","0.106328924860799","4"
"4","2015","Full Time","Female","352","0.107108137843703","0.0964744501248865","0.117741825562519","4"
"4","2015","Part Time","Male","175","0.0887535167555605","0.0756556796855594","0.101851353825562","4"
"4","2015","Part Time","Female","549","0.113723208710655","0.105192979473715","0.122253437947595","4"
"4","2015","Not Working","Male","374","0.0945120015957899","0.0857682322471227","0.103255770944457","4"
"4","2015","Full Time","Male","564","0.0846558099227253","0.0777589578549525","0.0915526619904981","4"
"5","2015","Part Time","Male","303","0.189379509756833","0.171334208012773","0.207424811500893","5"
"5","2015","Full Time","Female","612","0.188429810662741","0.174983254062264","0.201876367263219","5"
"5","2015","Part Time","Female","1048","0.192658259059883","0.182061477530216","0.20325504058955","5"
"5","2015","Not Working","Male","836","0.217408329451433","0.205079564769518","0.229737094133348","5"
"5","2015","Not Working","Female","1110","0.178662437426374","0.168931434132159","0.188393440720589","5"
"5","2015","Full Time","Male","1124","0.183795669556409","0.174199511417427","0.19339182769539","5"
"6","2015","Full Time","Female","430","0.14040564192194","0.128459922959503","0.152351360884377","6"
"6","2015","Not Working","Female","549","0.0899639173527736","0.0826954367655302","0.0972323979400171","6"
"6","2015","Not Working","Male","515","0.117385088194868","0.107764404001449","0.127005772388287","6"
"6","2015","Full Time","Male","894","0.152915217864702","0.143998210909619","0.161832224819786","6"
"6","2015","Part Time","Male","229","0.118482592760616","0.103598184047716","0.133367001473517","6"
"6","2015","Part Time","Female","608","0.130029656641286","0.120992643923217","0.139066669359356","6"
"7","2015","Full Time","Female","449","0.136398101934904","0.124596683941443","0.148199519928364","7"
"7","2015","Part Time","Male","342","0.193166437028663","0.174984226652374","0.211348647404952","7"
"7","2015","Part Time","Female","633","0.112408012366734","0.103920961943437","0.12089506279003","7"
"7","2015","Not Working","Male","590","0.121471327004508","0.111707305632014","0.131235348377002","7"
"7","2015","Not Working","Female","568","0.0924606029159643","0.0851020697120895","0.0998191361198391","7"
"7","2015","Full Time","Male","1089","0.181120327749614","0.171578667369227","0.19066198813","7"
"8","2015","Full Time","Male","815","0.130308572400323","0.121967931954608","0.138649212846038","8"
"8","2015","Full Time","Female","260","0.0780421947739413","0.0688187427036112","0.0872656468442713","8"
"8","2015","Not Working","Female","450","0.0682311766217691","0.0618260802649587","0.0746362729785795","8"
"8","2015","Part Time","Male","237","0.131743968538538","0.116167172220711","0.147320764856365","8"
"8","2015","Part Time","Female","420","0.0718453890370307","0.0649069612088876","0.0787838168651739","8"
"8","2015","Not Working","Male","479","0.0998314607987868","0.0908714302285634","0.10879149136901","8"
"9","2015","Full Time","Male","255","0.0408451661603185","0.0359412277730069","0.0457491045476301","9"
"9","2015","Part Time","Male","97","0.0568708529100526","0.0462044172010529","0.0675372886190523","9"
"9","2015","Part Time","Female","114","0.0174401308648746","0.0139228597752096","0.0209574019545396","9"
"9","2015","Not Working","Female","119","0.012918930949934","0.0100503319040651","0.0157875299958028","9"
"9","2015","Not Working","Male","131","0.0246386538239276","0.0200051969914705","0.0292721106563847","9"
"9","2015","Full Time","Female","85","0.0241618934277605","0.0188819702428506","0.0294418166126703","9"
"0 Not at all Willing to take risks","2016","Part Time","Male","34","0.0124083883032931","0.00734066093736331","0.0174761156692229","0"
"0 Not at all Willing to take risks","2016","Not Working","Female","832","0.0936862810255165","0.0865400523430216","0.100832509708011","0"
"0 Not at all Willing to take risks","2016","Part Time","Female","199","0.0407990610912023","0.035389360984273","0.0462087611981315","0"
"0 Not at all Willing to take risks","2016","Not Working","Male","740","0.0583476660450054","0.0524102087385861","0.0642851233514247","0"
"0 Not at all Willing to take risks","2016","Full Time","Female","106","0.0325570799860131","0.026439486182184","0.0386746737898422","0"
"0 Not at all Willing to take risks","2016","Full Time","Male","125","0.0177281568315722","0.0143745646289463","0.0210817490341981","0"
"1","2016","Part Time","Male","41","0.0245278782013698","0.0174467202784324","0.0316090361243071","1"
"1","2016","Part Time","Female","268","0.0486249148379498","0.0427432723598021","0.0545065573160975","1"
"1","2016","Not Working","Male","269","0.056463304850367","0.0506166695208353","0.0623099401798986","1"
"1","2016","Full Time","Female","153","0.0460435888264081","0.0388193168502144","0.0532678608026019","1"
"1","2016","Not Working","Female","459","0.0878168612532187","0.0808757403636936","0.0947579821427439","1"
"1","2016","Full Time","Male","155","0.0236074309815384","0.0197491024171858","0.027465759545891","1"
"10 Very willing to take risks","2016","Not Working","Male","418","0.0258391910186244","0.0218203738858922","0.0298580081513566","10"
"10 Very willing to take risks","2016","Not Working","Female","199","0.0114821843243225","0.008869396518256","0.0140949721303891","10"
"10 Very willing to take risks","2016","Full Time","Male","156","0.0179789230682636","0.0146021268508215","0.0213557192857056","10"
"10 Very willing to take risks","2016","Full Time","Female","67","0.0152078577423764","0.0109894209444579","0.019426294540295","10"
"10 Very willing to take risks","2016","Part Time","Male","66","0.0246674786423582","0.0175667062549929","0.0317682510297236","10"
"10 Very willing to take risks","2016","Part Time","Female","80","0.0172782317782076","0.0137148837291186","0.0208415798272965","10"
"2","2016","Full Time","Male","430","0.0634943744403383","0.0572973182968384","0.0696914305838382","2"
"2","2016","Full Time","Female","341","0.110377957067484","0.0995763299194067","0.121179584215562","2"
"2","2016","Not Working","Female","724","0.126952316410778","0.118787640887067","0.13511699193449","2"
"2","2016","Part Time","Male","113","0.0641975461888624","0.0529768923981464","0.0754181999795784","2"
"2","2016","Part Time","Female","608","0.117606173392906","0.10879690993972","0.126415436846092","2"
"2","2016","Not Working","Male","462","0.106056045431848","0.0982565533325809","0.113855537531115","2"
"3","2016","Part Time","Male","184","0.109336756776025","0.0950508860075279","0.123622627544523","3"
"3","2016","Part Time","Female","686","0.131302940350069","0.122067348969794","0.140538531730344","3"
"3","2016","Not Working","Female","652","0.121964340100291","0.113938839246172","0.12998984095441","3"
"3","2016","Not Working","Male","493","0.107023206809646","0.0991924717932743","0.114853941826018","3"
"3","2016","Full Time","Female","419","0.137318491789849","0.125454386409192","0.149182597170507","3"
"3","2016","Full Time","Male","617","0.10366852771348","0.0959217623987894","0.11141529302817","3"
"4","2016","Full Time","Male","499","0.0874565458821674","0.0802771888985894","0.0946359028657454","4"
"4","2016","Full Time","Female","301","0.0988719193066363","0.0885828762946648","0.109160962318608","4"
"4","2016","Not Working","Female","492","0.0900522653298295","0.0830319733018112","0.0970725573578479","4"
"4","2016","Part Time","Male","147","0.0979537597318059","0.0843458376482484","0.111561681815363","4"
"4","2016","Not Working","Male","386","0.0879974638028029","0.080821560750381","0.0951733668552248","4"
"4","2016","Part Time","Female","518","0.106213768686851","0.09778817430948","0.114639363064222","4"
"5","2016","Part Time","Male","320","0.169970003778835","0.152775094281432","0.187164913276238","5"
"5","2016","Not Working","Female","1206","0.186359921485315","0.176810170245225","0.195909672725405","5"
"5","2016","Not Working","Male","1097","0.18727782548898","0.177395533183094","0.197160117794865","5"
"5","2016","Full Time","Female","609","0.192984611352558","0.179381210782552","0.206588011922564","5"
"5","2016","Part Time","Female","976","0.179948427919136","0.169443624749706","0.190453231088566","5"
"5","2016","Full Time","Male","1006","0.168933251351274","0.159411033028579","0.178455469673969","5"
"6","2016","Full Time","Male","815","0.142258458203548","0.1333811789462","0.151135737460896","6"
"6","2016","Full Time","Female","390","0.116734223995417","0.105665691597775","0.12780275639306","6"
"6","2016","Not Working","Female","578","0.096872917598019","0.0896189559384019","0.104126879257636","6"
"6","2016","Not Working","Male","625","0.126993169633481","0.118558997424084","0.135427341842878","6"
"6","2016","Part Time","Male","256","0.144073831830938","0.127997847873373","0.160149815788503","6"
"6","2016","Part Time","Female","624","0.134542216751972","0.125210843925242","0.143873589578703","6"
"7","2016","Not Working","Female","590","0.0951620928297581","0.0879656642684347","0.102358521391082","7"
"7","2016","Part Time","Male","314","0.169769313033219","0.152582480508668","0.18695614555777","7"
"7","2016","Part Time","Female","641","0.121192972961902","0.112268577879577","0.130117368044226","7"
"7","2016","Not Working","Male","710","0.124069464569184","0.115718997856868","0.132419931281499","7"
"7","2016","Full Time","Female","445","0.130622042270001","0.119006010638737","0.142238073901265","7"
"7","2016","Full Time","Male","1064","0.190747416829508","0.18076274050245","0.200732093156567","7"
"8","2016","Not Working","Female","497","0.0719910546322673","0.0656521388461602","0.0783299704183743","8"
"8","2016","Not Working","Male","618","0.097885166062195","0.0903579771634015","0.105412354960989","8"
"8","2016","Full Time","Female","311","0.0934867846833876","0.0834520147433526","0.103521554623423","8"
"8","2016","Part Time","Male","266","0.139644148659364","0.123776327821563","0.155511969497164","8"
"8","2016","Part Time","Female","419","0.0785294337106896","0.0711732888200421","0.0858855786013372","8"
"8","2016","Full Time","Male","834","0.141228672995019","0.132378274651061","0.150079071338977","8"
"9","2016","Full Time","Male","247","0.0428982417032914","0.0377487849630397","0.0480476984435432","9"
"9","2016","Not Working","Female","158","0.0176597650106839","0.014429612266422","0.0208899177549457","9"
"9","2016","Part Time","Male","92","0.0434508948539291","0.0341179251528817","0.0527838645549766","9"
"9","2016","Part Time","Female","118","0.0239618585191148","0.0197798303615133","0.0281438866767164","9"
"9","2016","Not Working","Male","169","0.0220474962878665","0.0183280183890543","0.0257669741866787","9"
"9","2016","Full Time","Female","91","0.0257954429798685","0.0203310514152669","0.03125983454447","9"
"0 Not at all Willing to take risks","2017","Part Time","Male","81","0.017811406618134","0.0122907549416702","0.0233320582945979","0"
"0 Not at all Willing to take risks","2017","Not Working","Female","1081","0.0799407879412059","0.0736466750944135","0.0862349007879983","0"
"0 Not at all Willing to take risks","2017","Full Time","Male","119","0.0160638280159499","0.013059737004526","0.0190679190273737","0"
"0 Not at all Willing to take risks","2017","Full Time","Female","110","0.0274212398443976","0.0221818199157444","0.0326606597730508","0"
"0 Not at all Willing to take risks","2017","Part Time","Female","247","0.0402001461472727","0.035071014743929","0.0453292775506165","0"
"0 Not at all Willing to take risks","2017","Not Working","Male","972","0.0486134171517787","0.0434289521469043","0.0537978821566532","0"
"1","2017","Full Time","Male","161","0.0215559634643977","0.0180857450152169","0.0250261819135785","1"
"1","2017","Full Time","Female","194","0.0486040810670987","0.0417049517752191","0.0555032103589782","1"
"1","2017","Part Time","Male","59","0.0240536918642576","0.0176585876149344","0.0304487961135808","1"
"1","2017","Part Time","Female","308","0.0579622661848326","0.0518606273473727","0.0640639050222925","1"
"1","2017","Not Working","Male","257","0.0541436519553579","0.0486881624408197","0.059599141469896","1"
"1","2017","Not Working","Female","503","0.0850163438209995","0.0785434228596061","0.0914892647823929","1"
"10 Very willing to take risks","2017","Full Time","Male","146","0.0194669063599955","0.0161656085975986","0.0227682041223925","10"
"10 Very willing to take risks","2017","Full Time","Female","52","0.0150630156803786","0.0111551695042979","0.0189708618564593","10"
"10 Very willing to take risks","2017","Part Time","Male","102","0.0322102894204703","0.0248408982801788","0.0395796805607618","10"
"10 Very willing to take risks","2017","Part Time","Female","76","0.0123840529132703","0.00949626618508306","0.0152718396414576","10"
"10 Very willing to take risks","2017","Not Working","Male","384","0.0217003402226075","0.0181878381922217","0.0252128422529933","10"
"10 Very willing to take risks","2017","Not Working","Female","246","0.0123706625291823","0.00980537591722499","0.0149359491411396","10"
"2","2017","Full Time","Male","515","0.0700719655907348","0.0639723576670139","0.0761715735144557","2"
"2","2017","Full Time","Female","465","0.128070352184091","0.117349179334045","0.138791525034137","2"
"2","2017","Not Working","Male","543","0.1035527061974","0.0962077287261932","0.110897683668606","2"
"2","2017","Part Time","Female","811","0.139398455238596","0.130354264541323","0.148442645935868","2"
"2","2017","Not Working","Female","847","0.15195950852355","0.143628172357547","0.160290844689553","2"
"2","2017","Part Time","Male","156","0.0819374861226388","0.0704897070574343","0.0933852651878432","2"
"3","2017","Not Working","Female","806","0.142524409377473","0.134411101963288","0.150637716791659","3"
"3","2017","Part Time","Male","238","0.12529904111392","0.11148096854515","0.139117113682689","3"
"3","2017","Part Time","Female","836","0.154369757026679","0.144935427676383","0.163804086376976","3"
"3","2017","Not Working","Male","583","0.128461004039996","0.120394665795453","0.136527342284539","3"
"3","2017","Full Time","Male","788","0.119899569462014","0.112137455259172","0.127661683664856","3"
"3","2017","Full Time","Female","551","0.158710214498073","0.146986843179557","0.17043358581659","3"
"4","2017","Full Time","Male","555","0.0886329574537163","0.0818417127447148","0.0954242021627177","4"
"4","2017","Full Time","Female","354","0.0924016439416962","0.0831106115808263","0.101692676302566","4"
"4","2017","Not Working","Female","602","0.100265134936857","0.09329446258022","0.107235807293493","4"
"4","2017","Part Time","Female","581","0.0988222460257116","0.0910298276638183","0.106614664387605","4"
"4","2017","Not Working","Male","460","0.0895282756018644","0.0826455460862092","0.0964110051175197","4"
"4","2017","Part Time","Male","164","0.0723013455983147","0.0614914761877546","0.0831112150088749","4"
"5","2017","Part Time","Male","374","0.168480785197289","0.152858119926179","0.184103450468398","5"
"5","2017","Not Working","Female","1273","0.189252712448074","0.180161826017468","0.19834359887868","5"
"5","2017","Not Working","Male","1262","0.213336128879746","0.203460286068494","0.223211971690997","5"
"5","2017","Part Time","Female","1101","0.192242928172374","0.181953168284886","0.202532688059861","5"
"5","2017","Full Time","Male","1207","0.177532978401657","0.168402282775084","0.186663674028229","5"
"5","2017","Full Time","Female","699","0.190542643995232","0.177942649535396","0.203142638455068","5"
"6","2017","Full Time","Male","953","0.14043120695529","0.132129312001973","0.148733101908608","6"
"6","2017","Part Time","Male","272","0.12054045752967","0.106950498587019","0.134130416472321","6"
"6","2017","Full Time","Female","459","0.110734239692673","0.100666452595787","0.120802026789558","6"
"6","2017","Not Working","Female","593","0.0833193628295548","0.0769054297731706","0.089733295885939","6"
"6","2017","Not Working","Male","656","0.120575048506143","0.11272494332663","0.128425153685655","6"
"6","2017","Part Time","Female","594","0.11067319918583","0.102481168093566","0.118865230278093","6"
"7","2017","Full Time","Female","470","0.132177244881501","0.121311208924614","0.143043280838388","7"
"7","2017","Not Working","Female","600","0.083533152742846","0.0771117451107486","0.0899545603749433","7"
"7","2017","Full Time","Male","1117","0.170064019938188","0.161086970511289","0.179041069365088","7"
"7","2017","Not Working","Male","739","0.112724244812152","0.105100201834616","0.120348287789688","7"
"7","2017","Part Time","Male","377","0.182521620596533","0.166398871709736","0.19864436948333","7"
"7","2017","Part Time","Female","599","0.10929646590462","0.101149248280898","0.117443683528342","7"
"8","2017","Part Time","Male","302","0.138305725789857","0.123896505607123","0.152714945972592","8"
"8","2017","Not Working","Female","447","0.0582875081373508","0.0528501325370644","0.0637248837376373","8"
"8","2017","Full Time","Male","890","0.136068434697349","0.127875802366252","0.144261067028446","8"
"8","2017","Full Time","Female","280","0.0741326699756426","0.0657273069652786","0.0825380329860066","8"
"8","2017","Part Time","Female","378","0.0686753182944823","0.0620715691641573","0.0752790674248073","8"
"8","2017","Not Working","Male","565","0.0844913484462375","0.07778656572699","0.091196131165485","8"
"9","2017","Full Time","Male","277","0.0402121696607077","0.0355178628348098","0.0449064764866056","9"
"9","2017","Not Working","Female","134","0.013530416712907","0.0108491509709411","0.0162116824548729","9"
"9","2017","Not Working","Male","189","0.0228738341867179","0.0192697729031807","0.0264778954702552","9"
"9","2017","Part Time","Male","80","0.036538150148916","0.0287068416317991","0.0443694586660328","9"
"9","2017","Full Time","Female","98","0.0221426542392163","0.017421699203743","0.0268636092746897","9"
"9","2017","Part Time","Female","103","0.0159751649063323","0.012701265174355","0.0192490646383096","9"
"0 Not at all Willing to take risks","2018","Full Time","Female","161","0.0463738590865204","0.0395224564222497","0.0532252617507912","0"
"0 Not at all Willing to take risks","2018","Part Time","Male","165","0.032566685465688","0.0254370768030053","0.0396962941283708","0"
"0 Not at all Willing to take risks","2018","Not Working","Female","1142","0.114825607652673","0.107022184980176","0.12262903032517","0"
"0 Not at all Willing to take risks","2018","Full Time","Male","180","0.017710171730934","0.0144945702297853","0.0209257732320827","0"
"0 Not at all Willing to take risks","2018","Not Working","Male","974","0.0701187291947537","0.0634032667951685","0.076834191594339","0"
"0 Not at all Willing to take risks","2018","Part Time","Female","302","0.051936836853033","0.0460809544531105","0.0577927192529555","0"
"1","2018","Full Time","Male","236","0.0343160535438714","0.0298779524838728","0.03875415460387","1"
"1","2018","Part Time","Male","105","0.0497836841588586","0.0410474724228964","0.0585198958948207","1"
"1","2018","Part Time","Female","403","0.0809133682270521","0.0737168185604894","0.0881099178936148","1"
"1","2018","Not Working","Male","339","0.0593153145254318","0.0531030404338736","0.06552758861699","1"
"1","2018","Not Working","Female","580","0.093320271242667","0.0862004960101424","0.100440046475192","1"
"1","2018","Full Time","Female","247","0.0677007935688077","0.0595156116458768","0.0758859754917387","1"
"10 Very willing to take risks","2018","Not Working","Female","156","0.00849503002751335","0.00624866028337263","0.0107413997716541","10"
"10 Very willing to take risks","2018","Not Working","Male","216","0.0205180663630747","0.0167897600748869","0.0242463726512625","10"
"10 Very willing to take risks","2018","Full Time","Male","135","0.017475398531354","0.0142808000992314","0.0206699969634766","10"
"10 Very willing to take risks","2018","Full Time","Female","41","0.0118190050931265","0.0082980336079687","0.0153399765782843","10"
"10 Very willing to take risks","2018","Part Time","Male","88","0.0261675001461875","0.0197555277642759","0.032579472528099","10"
"10 Very willing to take risks","2018","Part Time","Female","60","0.0109914449782645","0.00823998385056325","0.0137429061059657","10"
"2","2018","Full Time","Female","506","0.139563928195867","0.128273778604122","0.150854077787612","2"
"2","2018","Part Time","Male","220","0.105552072179184","0.0932102493891231","0.117893894969246","2"
"2","2018","Full Time","Male","640","0.0923030613575829","0.0852462338649655","0.0993598888502003","2"
"2","2018","Not Working","Male","550","0.129673183741802","0.120838084691374","0.13850828279223","2"
"2","2018","Not Working","Female","873","0.159185597321243","0.150230850921903","0.168140343720583","2"
"2","2018","Part Time","Female","874","0.156258937300261","0.146676786788281","0.165841087812241","2"
"3","2018","Part Time","Male","265","0.122826476929751","0.109642174761295","0.136010779098208","3"
"3","2018","Part Time","Female","899","0.165328625341421","0.155525427906029","0.175131822776812","3"
"3","2018","Not Working","Female","769","0.137141020757152","0.128721159515178","0.145560881999126","3"
"3","2018","Not Working","Male","590","0.133124973249387","0.124190824767757","0.142059121731017","3"
"3","2018","Full Time","Male","857","0.141746402638457","0.133242958712796","0.150249846564118","3"
"3","2018","Full Time","Female","577","0.162278834255007","0.150266304310023","0.174291364199991","3"
"4","2018","Full Time","Female","398","0.104288660970879","0.0943310218868039","0.114246300054954","4"
"4","2018","Full Time","Male","585","0.0907782612523229","0.0837740885090132","0.0977824339956326","4"
"4","2018","Part Time","Male","205","0.102833527894768","0.0906331782080721","0.115033877581465","4"
"4","2018","Not Working","Female","471","0.0854684315301798","0.0786253210454248","0.0923115420149348","4"
"4","2018","Part Time","Female","551","0.106321069691588","0.0981864661690355","0.11445567321414","4"
"4","2018","Not Working","Male","360","0.0851940655672786","0.0778520667222876","0.0925360644122697","4"
"5","2018","Not Working","Female","1112","0.193642932003339","0.183970941585358","0.203314922421321","5"
"5","2018","Not Working","Male","1004","0.201531579889637","0.190981747005861","0.212081412773413","5"
"5","2018","Full Time","Male","1130","0.17442979745526","0.165178165318003","0.183681429592517","5"
"5","2018","Full Time","Female","661","0.179093002879256","0.166600769549137","0.191585236209375","5"
"5","2018","Part Time","Male","402","0.171091774366988","0.155965353380621","0.186218195353356","5"
"5","2018","Part Time","Female","1002","0.176605245979746","0.166541913763328","0.186668578196163","5"
"6","2018","Not Working","Female","441","0.0811034678269209","0.074421500425697","0.0877854352281448","6"
"6","2018","Full Time","Male","775","0.12994960902589","0.121751933868014","0.138147284183767","6"
"6","2018","Full Time","Female","334","0.096933700249317","0.0872942778151863","0.106573122683448","6"
"6","2018","Part Time","Male","236","0.092698017098407","0.0810492611782501","0.104346773018564","6"
"6","2018","Part Time","Female","469","0.0861451926064742","0.0787407889629144","0.093549596250034","6"
"6","2018","Not Working","Male","469","0.102786897110663","0.0948002989282603","0.110773495293066","6"
"7","2018","Not Working","Female","424","0.0626529961565327","0.0567213879938644","0.068584604319201","7"
"7","2018","Full Time","Male","960","0.140310202718134","0.131842871949879","0.148777533486389","7"
"7","2018","Full Time","Female","367","0.101060700791599","0.0912407313637755","0.110880670219422","7"
"7","2018","Not Working","Male","486","0.0978919613641833","0.0900766201335343","0.105707302594832","7"
"7","2018","Part Time","Male","320","0.148994118601401","0.134691378837475","0.163296858365326","7"
"7","2018","Part Time","Female","506","0.0802376272867496","0.0730685572947945","0.0874066972787047","7"
"8","2018","Not Working","Female","341","0.0536917800561737","0.0481745443056814","0.059209015806666","8"
"8","2018","Full Time","Male","753","0.128882250260372","0.120713304741757","0.137051195778986","8"
