"plh0204_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"8","2012","Not Employed","(1a) inadequately completed","13","","",""
"8","2012","Not Employed","(1b) general elementary school","93","0.0470449411089443","0.0354136864681378","0.0586761957497509"
"8","2012","Not Employed","(1c) basic vocational qualification","154","0.0453844162280477","0.0380807918306652","0.0526880406254302"
"8","2012","Not Employed","(2b) intermediate general qualification","32","0.0942889854230269","0.0609979317091487","0.127580039136905"
"8","2012","Not Employed","(2a) intermediate vocational","126","0.0838204758879374","0.0707317651677168","0.0969091866081581"
"8","2012","Not Employed","(2c_gen) general maturity certificate","43","0.0874724843664585","0.0611634478976394","0.113781520835278"
"8","2012","Not Employed","(2c_voc) vocational maturity certificate","47","0.0725133107895539","0.0507005374657899","0.0943260841133178"
"8","2012","Not Employed","(3a) lower tertiary education","46","0.102463683012392","0.0782989834427604","0.126628382582024"
"8","2012","Not Employed","(3b) higher tertiary education","75","0.0989144772859046","0.0800585504802682","0.117770404091541"
"8","2012","Employed","(0) in school","19","","",""
"8","2012","Employed","(1a) inadequately completed","18","","",""
"8","2012","Employed","(1b) general elementary school","110","0.111466086471222","0.0912723980887144","0.131659774853729"
"8","2012","Employed","(1c) basic vocational qualification","329","0.0945342308152724","0.0846460767805109","0.104422384850034"
"8","2012","Employed","(2b) intermediate general qualification","65","0.163285154643024","0.12983302602928","0.196737283256768"
"8","2012","Employed","(2a) intermediate vocational","467","0.0939907074594174","0.0861068240827451","0.10187459083609"
"8","2012","Employed","(2c_gen) general maturity certificate","90","0.157289922751743","0.129301336898739","0.185278508604746"
"8","2012","Employed","(2c_voc) vocational maturity certificate","168","0.0834709955413233","0.0711183251600644","0.0958236659225822"
"8","2012","Employed","(3a) lower tertiary education","142","0.0857979896130654","0.0721768099772871","0.0994191692488437"
"8","2012","Employed","(3b) higher tertiary education","252","0.105335070200019","0.0942610167387994","0.116409123661239"
"9","2012","Not Employed","(0) in school","17","","",""
"9","2012","Not Employed","(1a) inadequately completed","3","","",""
"9","2012","Not Employed","(1b) general elementary school","25","","",""
"9","2012","Not Employed","(1c) basic vocational qualification","37","0.00931735588566124","0.00594615669989937","0.0126885550714231"
"9","2012","Not Employed","(2b) intermediate general qualification","13","","",""
"9","2012","Not Employed","(2a) intermediate vocational","27","","",""
"9","2012","Not Employed","(2c_gen) general maturity certificate","19","","",""
"9","2012","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"9","2012","Not Employed","(3a) lower tertiary education","5","","",""
"9","2012","Not Employed","(3b) higher tertiary education","15","","",""
"9","2012","Employed","(0) in school","4","","",""
"9","2012","Employed","(1a) inadequately completed","6","","",""
"9","2012","Employed","(1b) general elementary school","44","0.0564618499646406","0.0416515261769237","0.0712721737523574"
"9","2012","Employed","(1c) basic vocational qualification","106","0.0280300924844609","0.0224515167638342","0.0336086682050876"
"9","2012","Employed","(2b) intermediate general qualification","22","","",""
"9","2012","Employed","(2a) intermediate vocational","124","0.0250430073178805","0.0208215016619124","0.0292645129738485"
"9","2012","Employed","(2c_gen) general maturity certificate","20","","",""
"9","2012","Employed","(2c_voc) vocational maturity certificate","36","0.0196933911549332","0.0134881142196089","0.0258986680902576"
"9","2012","Employed","(3a) lower tertiary education","29","","",""
"9","2012","Employed","(3b) higher tertiary education","60","0.0164416067425049","0.0118542542035913","0.0210289592814184"
"10 Very willing to take risks","2012","Not Employed","(0) in school","8","","",""
"10 Very willing to take risks","2012","Not Employed","(1a) inadequately completed","10","","",""
"10 Very willing to take risks","2012","Not Employed","(1b) general elementary school","22","","",""
"10 Very willing to take risks","2012","Not Employed","(1c) basic vocational qualification","27","","",""
"10 Very willing to take risks","2012","Not Employed","(2b) intermediate general qualification","5","","",""
"10 Very willing to take risks","2012","Not Employed","(2a) intermediate vocational","21","","",""
"10 Very willing to take risks","2012","Not Employed","(2c_gen) general maturity certificate","7","","",""
"10 Very willing to take risks","2012","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"10 Very willing to take risks","2012","Not Employed","(3a) lower tertiary education","5","","",""
"10 Very willing to take risks","2012","Not Employed","(3b) higher tertiary education","11","","",""
"10 Very willing to take risks","2012","Employed","(0) in school","2","","",""
"10 Very willing to take risks","2012","Employed","(1a) inadequately completed","8","","",""
"10 Very willing to take risks","2012","Employed","(1b) general elementary school","46","0.038708317161897","0.0263307011095842","0.0510859332142097"
"10 Very willing to take risks","2012","Employed","(1c) basic vocational qualification","72","0.0171370233777264","0.0127507182458955","0.0215233285095574"
"10 Very willing to take risks","2012","Employed","(2b) intermediate general qualification","11","","",""
"10 Very willing to take risks","2012","Employed","(2a) intermediate vocational","65","0.0104778556947849","0.0077269204261531","0.0132287909634168"
"10 Very willing to take risks","2012","Employed","(2c_gen) general maturity certificate","9","","",""
"10 Very willing to take risks","2012","Employed","(2c_voc) vocational maturity certificate","27","","",""
"10 Very willing to take risks","2012","Employed","(3a) lower tertiary education","9","","",""
"10 Very willing to take risks","2012","Employed","(3b) higher tertiary education","22","","",""
"0 Not at all Willing to take risks","2013","Not Employed","(0) in school","14","","",""
"0 Not at all Willing to take risks","2013","Not Employed","(1a) inadequately completed","71","0.119513095620565","0.0892713988365456","0.149754792404585"
"0 Not at all Willing to take risks","2013","Not Employed","(1b) general elementary school","255","0.167343197108776","0.150016751972387","0.184669642245166"
"0 Not at all Willing to take risks","2013","Not Employed","(1c) basic vocational qualification","335","0.0978923026970822","0.0878111918211114","0.107973413573053"
"0 Not at all Willing to take risks","2013","Not Employed","(2b) intermediate general qualification","18","","",""
"0 Not at all Willing to take risks","2013","Not Employed","(2a) intermediate vocational","106","0.079910821905981","0.0665743608207505","0.0932472829912114"
"0 Not at all Willing to take risks","2013","Not Employed","(2c_gen) general maturity certificate","68","0.0776434904615579","0.059631898537716","0.0956550823853997"
"0 Not at all Willing to take risks","2013","Not Employed","(2c_voc) vocational maturity certificate","78","0.0750617141416382","0.0581815842617025","0.0919418440215738"
"0 Not at all Willing to take risks","2013","Not Employed","(3a) lower tertiary education","26","","",""
"0 Not at all Willing to take risks","2013","Not Employed","(3b) higher tertiary education","80","0.0376620977216728","0.0286122831894151","0.0467119122539306"
"0 Not at all Willing to take risks","2013","Employed","(0) in school","1","","",""
"0 Not at all Willing to take risks","2013","Employed","(1a) inadequately completed","4","","",""
"0 Not at all Willing to take risks","2013","Employed","(1b) general elementary school","33","0.0532271195765687","0.0337633467077324","0.072690892445405"
"0 Not at all Willing to take risks","2013","Employed","(1c) basic vocational qualification","114","0.0509905925721076","0.041893062426302","0.0600881227179133"
"0 Not at all Willing to take risks","2013","Employed","(2b) intermediate general qualification","12","","",""
"0 Not at all Willing to take risks","2013","Employed","(2a) intermediate vocational","108","0.0334071418336264","0.0272936981448064","0.0395205855224463"
"0 Not at all Willing to take risks","2013","Employed","(2c_gen) general maturity certificate","7","","",""
"0 Not at all Willing to take risks","2013","Employed","(2c_voc) vocational maturity certificate","29","","",""
"0 Not at all Willing to take risks","2013","Employed","(3a) lower tertiary education","23","","",""
"0 Not at all Willing to take risks","2013","Employed","(3b) higher tertiary education","34","0.0151371346263946","0.0097739570230858","0.0205003122297033"
"1","2013","Not Employed","(0) in school","6","","",""
"1","2013","Not Employed","(1a) inadequately completed","45","0.11452765065097","0.0848397399964409","0.144215561305499"
"1","2013","Not Employed","(1b) general elementary school","172","0.104040615450106","0.0898690431398056","0.118212187760407"
"1","2013","Not Employed","(1c) basic vocational qualification","252","0.078746539991908","0.0696094010041757","0.0878836789796403"
"1","2013","Not Employed","(2b) intermediate general qualification","17","","",""
"1","2013","Not Employed","(2a) intermediate vocational","114","0.0745130402131566","0.061597156220479","0.0874289242058343"
"1","2013","Not Employed","(2c_gen) general maturity certificate","66","0.0641211180491419","0.0476334007697321","0.0806088353285518"
"1","2013","Not Employed","(2c_voc) vocational maturity certificate","66","0.0764078214072619","0.0593894029399567","0.0934262398745671"
"1","2013","Not Employed","(3a) lower tertiary education","27","","",""
"1","2013","Not Employed","(3b) higher tertiary education","95","0.0551784486927451","0.0443246123468564","0.0660322850386338"
"1","2013","Employed","(0) in school","2","","",""
"1","2013","Employed","(1a) inadequately completed","12","","",""
"1","2013","Employed","(1b) general elementary school","26","","",""
"1","2013","Employed","(1c) basic vocational qualification","131","0.0596240057870439","0.0498312582734179","0.0694167533006698"
"1","2013","Employed","(2b) intermediate general qualification","12","","",""
"1","2013","Employed","(2a) intermediate vocational","186","0.0527565170441454","0.0451512698280661","0.0603617642602247"
"1","2013","Employed","(2c_gen) general maturity certificate","18","","",""
"1","2013","Employed","(2c_voc) vocational maturity certificate","63","0.0363025491075382","0.0254018160525858","0.0472032821624906"
"1","2013","Employed","(3a) lower tertiary education","45","0.0306652845695321","0.0206658504822138","0.0406647186568503"
"1","2013","Employed","(3b) higher tertiary education","91","0.0410235445650251","0.0323112404963842","0.049735848633666"
"2","2013","Not Employed","(0) in school","17","","",""
"2","2013","Not Employed","(1a) inadequately completed","56","0.130551280211037","0.0991426128576414","0.161959947564432"
"2","2013","Not Employed","(1b) general elementary school","251","0.139134579934886","0.123070435822819","0.155198724046953"
"2","2013","Not Employed","(1c) basic vocational qualification","469","0.142763963624554","0.130896321727517","0.154631605521591"
"2","2013","Not Employed","(2b) intermediate general qualification","38","0.104755451558683","0.0745934847828919","0.134917418334475"
"2","2013","Not Employed","(2a) intermediate vocational","176","0.108662290521202","0.0933555256892101","0.123969055353193"
"2","2013","Not Employed","(2c_gen) general maturity certificate","82","0.075628390281969","0.0578326568166281","0.0934241237473098"
"2","2013","Not Employed","(2c_voc) vocational maturity certificate","115","0.155107701258435","0.131916271536461","0.17829913098041"
"2","2013","Not Employed","(3a) lower tertiary education","56","0.0743384224878814","0.0540784922111262","0.0945983527646367"
"2","2013","Not Employed","(3b) higher tertiary education","201","0.11580339812718","0.100592365326935","0.131014430927424"
"2","2013","Employed","(0) in school","6","","",""
"2","2013","Employed","(1a) inadequately completed","9","","",""
"2","2013","Employed","(1b) general elementary school","47","0.0917997646462959","0.0667646704447396","0.116834858847852"
"2","2013","Employed","(1c) basic vocational qualification","249","0.0986738994734053","0.0863404279765557","0.111007370970255"
"2","2013","Employed","(2b) intermediate general qualification","22","","",""
"2","2013","Employed","(2a) intermediate vocational","424","0.118309134655006","0.107321308630602","0.12929696067941"
"2","2013","Employed","(2c_gen) general maturity certificate","44","0.0811372868110718","0.0567614167209225","0.105513156901221"
"2","2013","Employed","(2c_voc) vocational maturity certificate","143","0.139441432952557","0.119252985427798","0.159629880477316"
"2","2013","Employed","(3a) lower tertiary education","147","0.123950790774915","0.104838887405531","0.143062694144299"
"2","2013","Employed","(3b) higher tertiary education","257","0.120000907404883","0.105726902613767","0.134274912195999"
"3","2013","Not Employed","(0) in school","28","","",""
"3","2013","Not Employed","(1a) inadequately completed","48","0.11702223720305","0.087055046072042","0.146989428334058"
"3","2013","Not Employed","(1b) general elementary school","210","0.115130479886156","0.100315290935252","0.12994566883706"
"3","2013","Not Employed","(1c) basic vocational qualification","447","0.134942511125365","0.123352020934328","0.146533001316402"
"3","2013","Not Employed","(2b) intermediate general qualification","41","0.122557117932311","0.0902588527885307","0.154855383076092"
"3","2013","Not Employed","(2a) intermediate vocational","202","0.115758865807022","0.100023192499884","0.13149453911416"
"3","2013","Not Employed","(2c_gen) general maturity certificate","93","0.130134350084014","0.107489355075024","0.152779345093004"
"3","2013","Not Employed","(2c_voc) vocational maturity certificate","135","0.168595183260548","0.144610222287156","0.192580144233939"
"3","2013","Not Employed","(3a) lower tertiary education","93","0.172322614951434","0.143154602280231","0.201490627622638"
"3","2013","Not Employed","(3b) higher tertiary education","204","0.118826959360635","0.103444997748409","0.134208920972861"
"3","2013","Employed","(0) in school","8","","",""
"3","2013","Employed","(1a) inadequately completed","3","","",""
"3","2013","Employed","(1b) general elementary school","58","0.0843525071727419","0.0602561831795414","0.108448831165942"
"3","2013","Employed","(1c) basic vocational qualification","279","0.127541098592021","0.113745492646027","0.141336704538015"
"3","2013","Employed","(2b) intermediate general qualification","38","0.14681785962471","0.106498599166629","0.187137120082791"
"3","2013","Employed","(2a) intermediate vocational","491","0.143427434021717","0.131502865880916","0.155352002162518"
"3","2013","Employed","(2c_gen) general maturity certificate","62","0.0860496728087376","0.0610139300877013","0.111085415529774"
"3","2013","Employed","(2c_voc) vocational maturity certificate","194","0.185288429099689","0.162644964349115","0.207931893850264"
"3","2013","Employed","(3a) lower tertiary education","188","0.189026815182546","0.166318757182394","0.211734873182698"
"3","2013","Employed","(3b) higher tertiary education","328","0.165233915280479","0.148920516377289","0.181547314183668"
"4","2013","Not Employed","(0) in school","27","","",""
"4","2013","Not Employed","(1a) inadequately completed","20","","",""
"4","2013","Not Employed","(1b) general elementary school","125","0.0769759065963231","0.0646034384480766","0.0893483747445696"
"4","2013","Not Employed","(1c) basic vocational qualification","262","0.0892099914714023","0.0795401177511829","0.0988798651916217"
"4","2013","Not Employed","(2b) intermediate general qualification","32","0.135511877804814","0.101801106055989","0.169222649553638"
"4","2013","Not Employed","(2a) intermediate vocational","143","0.0926541186531546","0.078393392418964","0.106914844887345"
"4","2013","Not Employed","(2c_gen) general maturity certificate","73","0.0870172021708315","0.0680464731752893","0.105987931166374"
"4","2013","Not Employed","(2c_voc) vocational maturity certificate","60","0.0645086945704128","0.0487710703510578","0.0802463187897678"
"4","2013","Not Employed","(3a) lower tertiary education","76","0.104463594209272","0.0808409090201744","0.12808627939837"
"4","2013","Not Employed","(3b) higher tertiary education","155","0.0914824701376444","0.0777780953461914","0.105186844929097"
"4","2013","Employed","(0) in school","2","","",""
"4","2013","Employed","(1a) inadequately completed","5","","",""
"4","2013","Employed","(1b) general elementary school","33","0.0787383551508697","0.0553864506867854","0.102090259614954"
"4","2013","Employed","(1c) basic vocational qualification","187","0.0855938921717085","0.0740238707816713","0.0971639135617458"
"4","2013","Employed","(2b) intermediate general qualification","29","","",""
"4","2013","Employed","(2a) intermediate vocational","306","0.0925221283614731","0.0826642082562873","0.102380048466659"
"4","2013","Employed","(2c_gen) general maturity certificate","51","0.0932308144273442","0.0672739225818853","0.119187706272803"
"4","2013","Employed","(2c_voc) vocational maturity certificate","108","0.0909078920841533","0.0741537757690594","0.107662008399247"
"4","2013","Employed","(3a) lower tertiary education","121","0.104595215029844","0.086845938606887","0.122344491452802"
"4","2013","Employed","(3b) higher tertiary education","223","0.107097398952364","0.0935141404213701","0.120680657483358"
"5","2013","Not Employed","(0) in school","62","0.185611166511072","0.14604908882737","0.225173244194774"
"5","2013","Not Employed","(1a) inadequately completed","88","0.197428523352481","0.160319137634282","0.23453790907068"
"5","2013","Not Employed","(1b) general elementary school","300","0.152287756999404","0.1356103263943","0.168965187604509"
"5","2013","Not Employed","(1c) basic vocational qualification","687","0.206736529554851","0.192998569051492","0.220474490058211"
"5","2013","Not Employed","(2b) intermediate general qualification","66","0.197453318335436","0.158245934163515","0.236660702507358"
"5","2013","Not Employed","(2a) intermediate vocational","354","0.218697225590052","0.198366439919074","0.239028011261029"
"5","2013","Not Employed","(2c_gen) general maturity certificate","144","0.145810987633723","0.122057779125529","0.169564196141916"
"5","2013","Not Employed","(2c_voc) vocational maturity certificate","187","0.175554019670014","0.151181711653311","0.199926327686718"
"5","2013","Not Employed","(3a) lower tertiary education","125","0.186795297779617","0.156693802627931","0.216896792931303"
"5","2013","Not Employed","(3b) higher tertiary education","311","0.179398700697055","0.161159769832391","0.197637631561718"
"5","2013","Employed","(0) in school","9","","",""
"5","2013","Employed","(1a) inadequately completed","20","","",""
"5","2013","Employed","(1b) general elementary school","116","0.221295065517901","0.185302734913968","0.257287396121834"
"5","2013","Employed","(1c) basic vocational qualification","477","0.229278309855644","0.211893358031113","0.246663261680175"
"5","2013","Employed","(2b) intermediate general qualification","51","0.170483253164741","0.127642640148117","0.213323866181366"
"5","2013","Employed","(2a) intermediate vocational","676","0.201209262772356","0.187570186444988","0.214848339099724"
"5","2013","Employed","(2c_gen) general maturity certificate","84","0.19388411973312","0.158590644024531","0.229177595441709"
"5","2013","Employed","(2c_voc) vocational maturity certificate","197","0.192783097984699","0.169792705287105","0.215773490682293"
"5","2013","Employed","(3a) lower tertiary education","200","0.180288865441614","0.157992713817825","0.202585017065404"
"5","2013","Employed","(3b) higher tertiary education","317","0.156863714007403","0.140889385992976","0.172838042021831"
"6","2013","Not Employed","(0) in school","50","0.167055687068324","0.129097999015708","0.205013375120939"
"6","2013","Not Employed","(1a) inadequately completed","27","","",""
"6","2013","Not Employed","(1b) general elementary school","121","0.0656123926660578","0.0541195121407515","0.0771052731913641"
"6","2013","Not Employed","(1c) basic vocational qualification","257","0.0746946233188882","0.0657761167104366","0.0836131299273397"
"6","2013","Not Employed","(2b) intermediate general qualification","42","0.0773863609500864","0.0510689812947464","0.103703740605426"
"6","2013","Not Employed","(2a) intermediate vocational","153","0.10194394881882","0.0870621547773602","0.11682574286028"
"6","2013","Not Employed","(2c_gen) general maturity certificate","98","0.136344952527842","0.113248788502414","0.159441116553269"
"6","2013","Not Employed","(2c_voc) vocational maturity certificate","77","0.087069754030137","0.0690078877229426","0.105131620337331"
"6","2013","Not Employed","(3a) lower tertiary education","75","0.115900011238224","0.0911772150329598","0.140622807443489"
"6","2013","Not Employed","(3b) higher tertiary education","198","0.131886347448172","0.115801688977439","0.147971005918904"
"6","2013","Employed","(0) in school","8","","",""
"6","2013","Employed","(1a) inadequately completed","10","","",""
"6","2013","Employed","(1b) general elementary school","46","0.106991437675819","0.080191118632265","0.133791756719372"
"6","2013","Employed","(1c) basic vocational qualification","227","0.0947171541236326","0.082606999704788","0.106827308542477"
"6","2013","Employed","(2b) intermediate general qualification","28","","",""
"6","2013","Employed","(2a) intermediate vocational","344","0.113059114507986","0.102285917737657","0.123832311278315"
"6","2013","Employed","(2c_gen) general maturity certificate","63","0.202075771711218","0.1662279706289","0.237923572793537"
"6","2013","Employed","(2c_voc) vocational maturity certificate","116","0.104497239589121","0.0866692380820676","0.122325241096174"
"6","2013","Employed","(3a) lower tertiary education","138","0.118491700291706","0.0997472716239703","0.137236128959442"
"6","2013","Employed","(3b) higher tertiary education","241","0.118468323733828","0.104273416980196","0.132663230487459"
"7","2013","Not Employed","(0) in school","71","0.189356546303486","0.14948930010653","0.229223792500442"
"7","2013","Not Employed","(1a) inadequately completed","27","","",""
"7","2013","Not Employed","(1b) general elementary school","135","0.0711967654005252","0.059260611476188","0.0831329193248625"
"7","2013","Not Employed","(1c) basic vocational qualification","285","0.0833944859191609","0.0740153068941036","0.0927736649442182"
"7","2013","Not Employed","(2b) intermediate general qualification","52","0.106327029806646","0.0759663388961056","0.136687720717187"
"7","2013","Not Employed","(2a) intermediate vocational","154","0.0958789294828103","0.0813979570944854","0.110359901871135"
"7","2013","Not Employed","(2c_gen) general maturity certificate","104","0.155775969773366","0.131368135173939","0.180183804372792"
"7","2013","Not Employed","(2c_voc) vocational maturity certificate","84","0.0840040958441616","0.0662332883055707","0.101774903382752"
"7","2013","Not Employed","(3a) lower tertiary education","80","0.111830784554369","0.087490048820002","0.136171520288736"
"7","2013","Not Employed","(3b) higher tertiary education","212","0.136134379185989","0.119832764139435","0.152435994232543"
"7","2013","Employed","(0) in school","10","","",""
"7","2013","Employed","(1a) inadequately completed","8","","",""
"7","2013","Employed","(1b) general elementary school","74","0.144400422576742","0.113924479498974","0.174876365654511"
"7","2013","Employed","(1c) basic vocational qualification","268","0.118938924049785","0.105551154582451","0.132326693517118"
"7","2013","Employed","(2b) intermediate general qualification","48","0.160977830615261","0.119110816500236","0.202844844730286"
"7","2013","Employed","(2a) intermediate vocational","409","0.121164302552182","0.110062700570428","0.132265904533937"
"7","2013","Employed","(2c_gen) general maturity certificate","78","0.173785715396221","0.139957587835976","0.207613842956466"
"7","2013","Employed","(2c_voc) vocational maturity certificate","147","0.124263357639597","0.10503797060481","0.143488744674384"
"7","2013","Employed","(3a) lower tertiary education","156","0.134825790643436","0.115017212215268","0.154634369071603"
"7","2013","Employed","(3b) higher tertiary education","264","0.150614787948957","0.134903976514143","0.16632559938377"
"8","2013","Not Employed","(0) in school","55","0.127804594009977","0.0938310177126107","0.161778170307344"
"8","2013","Not Employed","(1a) inadequately completed","21","","",""
"8","2013","Not Employed","(1b) general elementary school","120","0.0608087326869879","0.0497161565440557","0.0719013088299202"
"8","2013","Not Employed","(1c) basic vocational qualification","212","0.0593043710687916","0.0512917825553638","0.0673169595822194"
"8","2013","Not Employed","(2b) intermediate general qualification","52","0.0994768879762812","0.0699981406230701","0.128955635329492"
"8","2013","Not Employed","(2a) intermediate vocational","122","0.0711930796903244","0.0585455865262995","0.0838405728543492"
"8","2013","Not Employed","(2c_gen) general maturity certificate","72","0.0729056810254564","0.055407503819064","0.0904038582318488"
"8","2013","Not Employed","(2c_voc) vocational maturity certificate","83","0.0750480344385331","0.0581693179819294","0.0919267508951368"
"8","2013","Not Employed","(3a) lower tertiary education","66","0.110214573313307","0.0860283914932438","0.134400755133371"
"8","2013","Not Employed","(3b) higher tertiary education","159","0.090062181577363","0.07645398045373","0.103670382700996"
"8","2013","Employed","(0) in school","12","","",""
"8","2013","Employed","(1a) inadequately completed","11","","",""
"8","2013","Employed","(1b) general elementary school","45","0.102824989299276","0.076490459909812","0.12915951868874"
"8","2013","Employed","(1c) basic vocational qualification","210","0.086522731231511","0.0748960116651798","0.0981494507978421"
"8","2013","Employed","(2b) intermediate general qualification","39","0.132359163557102","0.0937536588408994","0.170964668273304"
"8","2013","Employed","(2a) intermediate vocational","263","0.0835989628633627","0.0741825022192817","0.0930154235074438"
"8","2013","Employed","(2c_gen) general maturity certificate","55","0.105077759485852","0.0777015935549478","0.132453925416757"
"8","2013","Employed","(2c_voc) vocational maturity certificate","93","0.0645712566650842","0.0502480003693081","0.0788945129608603"
"8","2013","Employed","(3a) lower tertiary education","95","0.0699742942927319","0.0551787216390682","0.0847698669463956"
"8","2013","Employed","(3b) higher tertiary education","175","0.0944775651228703","0.0816298347310844","0.107325295514656"
"9","2013","Not Employed","(0) in school","27","","",""
"9","2013","Not Employed","(1a) inadequately completed","14","","",""
"9","2013","Not Employed","(1b) general elementary school","41","0.0218634192274467","0.0150755852537537","0.0286512532011396"
"9","2013","Not Employed","(1c) basic vocational qualification","76","0.0194222291740164","0.0147406164597278","0.0241038418883049"
"9","2013","Not Employed","(2b) intermediate general qualification","18","","",""
"9","2013","Not Employed","(2a) intermediate vocational","37","0.0274822111440584","0.0194414445635772","0.0355229777245397"
"9","2013","Not Employed","(2c_gen) general maturity certificate","31","0.0405057193867966","0.0272369839482666","0.0537744548253266"
"9","2013","Not Employed","(2c_voc) vocational maturity certificate","27","","",""
"9","2013","Not Employed","(3a) lower tertiary education","16","","",""
"9","2013","Not Employed","(3b) higher tertiary education","38","0.0223307919334671","0.0153069996197085","0.0293545842472258"
"9","2013","Employed","(0) in school","7","","",""
"9","2013","Employed","(1a) inadequately completed","3","","",""
"9","2013","Employed","(1b) general elementary school","19","","",""
"9","2013","Employed","(1c) basic vocational qualification","64","0.0281001156914376","0.0212655954472919","0.0349346359355834"
"9","2013","Employed","(2b) intermediate general qualification","11","","",""
"9","2013","Employed","(2a) intermediate vocational","76","0.0271582868924341","0.0216283937070615","0.0326881800778067"
"9","2013","Employed","(2c_gen) general maturity certificate","12","","",""
"9","2013","Employed","(2c_voc) vocational maturity certificate","24","","",""
"9","2013","Employed","(3a) lower tertiary education","18","","",""
"9","2013","Employed","(3b) higher tertiary education","51","0.0268485985400146","0.019748514688434","0.0339486823915952"
"10 Very willing to take risks","2013","Not Employed","(0) in school","14","","",""
"10 Very willing to take risks","2013","Not Employed","(1a) inadequately completed","25","","",""
"10 Very willing to take risks","2013","Not Employed","(1b) general elementary school","53","0.0256061540433303","0.018274332890687","0.0329379751959736"
"10 Very willing to take risks","2013","Not Employed","(1c) basic vocational qualification","56","0.0128924520539797","0.0090654832351413","0.016719420872818"
"10 Very willing to take risks","2013","Not Employed","(2b) intermediate general qualification","20","","",""
"10 Very willing to take risks","2013","Not Employed","(2a) intermediate vocational","27","","",""
"10 Very willing to take risks","2013","Not Employed","(2c_gen) general maturity certificate","17","","",""
"10 Very willing to take risks","2013","Not Employed","(2c_voc) vocational maturity certificate","24","","",""
"10 Very willing to take risks","2013","Not Employed","(3a) lower tertiary education","4","","",""
"10 Very willing to take risks","2013","Not Employed","(3b) higher tertiary education","47","0.0212342251180772","0.0143812173149487","0.0280872329212057"
"10 Very willing to take risks","2013","Employed","(0) in school","3","","",""
"10 Very willing to take risks","2013","Employed","(1a) inadequately completed","6","","",""
"10 Very willing to take risks","2013","Employed","(1b) general elementary school","14","","",""
"10 Very willing to take risks","2013","Employed","(1c) basic vocational qualification","40","0.020019276451704","0.014226641371017","0.0258119115323911"
"10 Very willing to take risks","2013","Employed","(2b) intermediate general qualification","6","","",""
"10 Very willing to take risks","2013","Employed","(2a) intermediate vocational","36","0.0133877144957113","0.00947776682135538","0.0172976621700672"
"10 Very willing to take risks","2013","Employed","(2c_gen) general maturity certificate","8","","",""
"10 Very willing to take risks","2013","Employed","(2c_voc) vocational maturity certificate","17","","",""
"10 Very willing to take risks","2013","Employed","(3a) lower tertiary education","11","","",""
"10 Very willing to take risks","2013","Employed","(3b) higher tertiary education","10","","",""
"0 Not at all Willing to take risks","2014","Not Employed","(0) in school","7","","",""
"0 Not at all Willing to take risks","2014","Not Employed","(1a) inadequately completed","51","0.175196836274278","0.131063785509709","0.219329887038847"
"0 Not at all Willing to take risks","2014","Not Employed","(1b) general elementary school","196","0.17242688357766","0.151376068422847","0.193477698732473"
"0 Not at all Willing to take risks","2014","Not Employed","(1c) basic vocational qualification","285","0.105749985332861","0.0941933003598368","0.117306670305886"
"0 Not at all Willing to take risks","2014","Not Employed","(2b) intermediate general qualification","18","","",""
"0 Not at all Willing to take risks","2014","Not Employed","(2a) intermediate vocational","96","0.0794021193439144","0.0657834026322402","0.0930208360555885"
"0 Not at all Willing to take risks","2014","Not Employed","(2c_gen) general maturity certificate","48","0.0747468230230308","0.0521216935143829","0.0973719525316787"
"0 Not at all Willing to take risks","2014","Not Employed","(2c_voc) vocational maturity certificate","37","0.099407492471447","0.0734650199615505","0.125349964981343"
"0 Not at all Willing to take risks","2014","Not Employed","(3a) lower tertiary education","26","","",""
"0 Not at all Willing to take risks","2014","Not Employed","(3b) higher tertiary education","46","0.036776515016848","0.0251862815003625","0.0483667485333335"
"0 Not at all Willing to take risks","2014","Employed","(0) in school","2","","",""
"0 Not at all Willing to take risks","2014","Employed","(1a) inadequately completed","16","","",""
"0 Not at all Willing to take risks","2014","Employed","(1b) general elementary school","90","0.0618548120104361","0.0476963046569099","0.0760133193639623"
"0 Not at all Willing to take risks","2014","Employed","(1c) basic vocational qualification","168","0.0487006400520747","0.0411480357646747","0.0562532443394747"
"0 Not at all Willing to take risks","2014","Employed","(2b) intermediate general qualification","14","","",""
"0 Not at all Willing to take risks","2014","Employed","(2a) intermediate vocational","142","0.0258725604957711","0.021256659092217","0.0304884618993252"
"0 Not at all Willing to take risks","2014","Employed","(2c_gen) general maturity certificate","37","0.0333696187786133","0.0217956297136107","0.0449436078436159"
"0 Not at all Willing to take risks","2014","Employed","(2c_voc) vocational maturity certificate","80","0.0275124152790834","0.0203148825398526","0.0347099480183141"
"0 Not at all Willing to take risks","2014","Employed","(3a) lower tertiary education","25","","",""
"0 Not at all Willing to take risks","2014","Employed","(3b) higher tertiary education","82","0.0172372337865162","0.0127014052595468","0.0217730623134856"
"1","2014","Not Employed","(0) in school","8","","",""
"1","2014","Not Employed","(1a) inadequately completed","25","","",""
"1","2014","Not Employed","(1b) general elementary school","117","0.110766640649335","0.093277212610574","0.128256068688095"
