"plh0204_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"3","2012","Couple + C. LE and GT 16","Male","118","0.109311761347493","0.0901440391287034","0.128479483566282"
"3","2012","Couple + C. LE and GT 16","Female","122","0.102142529705876","0.0835941867350411","0.120690872676711"
"4","2012","1-pers.-HH","Male","153","0.0911824181357583","0.0769836411211025","0.105381195150414"
"4","2012","1-pers.-HH","Female","217","0.102142297346643","0.0893830214023248","0.114901573290961"
"4","2012","(Married) couple without C. ","Male","442","0.105151221494704","0.0957156749770455","0.114586768012362"
"4","2012","(Married) couple without C. ","Female","512","0.118843798716674","0.108952888683419","0.128734708749929"
"4","2012","Single parent ","Male","52","0.100592374464644","0.0754545575508379","0.12573019137845"
"4","2012","Single parent ","Female","193","0.0922782222537519","0.0802552595986138","0.10430118490889"
"4","2012","Couple + C. LE 16 ","Male","315","0.093765272514753","0.0841244919531687","0.103406053076337"
"4","2012","Couple + C. LE 16 ","Female","388","0.108559078218747","0.0986837622106784","0.118434394226816"
"4","2012","Couple + C. GT 16 ","Male","152","0.0738137259809255","0.0611823427989798","0.0864451091628712"
"4","2012","Couple + C. GT 16 ","Female","165","0.122484098686589","0.105673223028059","0.139294974345118"
"4","2012","Couple + C. LE and GT 16","Male","88","0.0810155793411174","0.0642540922282147","0.0977770664540201"
"4","2012","Couple + C. LE and GT 16","Female","111","0.10602612691934","0.0871693712224006","0.12488288261628"
"5","2012","1-pers.-HH","Male","381","0.254050126147395","0.232578172750732","0.275522079544058"
"5","2012","1-pers.-HH","Female","477","0.222885434497587","0.205350553149742","0.240420315845432"
"5","2012","(Married) couple without C. ","Male","973","0.245156806355509","0.23192450376653","0.258389108944488"
"5","2012","(Married) couple without C. ","Female","1016","0.227448396445329","0.214636107427964","0.240260685462695"
"5","2012","Single parent ","Male","117","0.157081760696498","0.126671345321095","0.187492176071901"
"5","2012","Single parent ","Female","547","0.240688312618596","0.222929126674522","0.258447498562671"
"5","2012","Couple + C. LE 16 ","Male","697","0.19534586217004","0.182233601629766","0.208458122710315"
"5","2012","Couple + C. LE 16 ","Female","891","0.231000054485688","0.217620525008214","0.244379583963162"
"5","2012","Couple + C. GT 16 ","Male","336","0.224531613198713","0.2043733100127","0.244689916384727"
"5","2012","Couple + C. GT 16 ","Female","327","0.211907805531719","0.190952935423393","0.232862675640046"
"5","2012","Couple + C. LE and GT 16","Male","187","0.205790130260355","0.180955705039012","0.230624555481698"
"5","2012","Couple + C. LE and GT 16","Female","208","0.205005774528631","0.180279246064659","0.229732302992604"
"6","2012","1-pers.-HH","Male","203","0.128570492996072","0.112060617003702","0.145080368988442"
"6","2012","1-pers.-HH","Female","224","0.102383368764556","0.0896107598183141","0.115155977710797"
"6","2012","(Married) couple without C. ","Male","563","0.130316723575439","0.119961351455279","0.1406720956956"
"6","2012","(Married) couple without C. ","Female","424","0.103345814112343","0.0940415833418737","0.112650044882813"
"6","2012","Single parent ","Male","67","0.0972835877863802","0.0725172264500449","0.122049949122716"
"6","2012","Single parent ","Female","245","0.110020043581733","0.0970209960952743","0.123019091068191"
"6","2012","Couple + C. LE 16 ","Male","497","0.14041728191863","0.128927151553684","0.151907412283575"
"6","2012","Couple + C. LE 16 ","Female","418","0.0983235917561218","0.0888715448993544","0.107775638612889"
"6","2012","Couple + C. GT 16 ","Male","204","0.113574702133491","0.0982463647866946","0.128903039480288"
"6","2012","Couple + C. GT 16 ","Female","192","0.12107599454703","0.104348624340206","0.137803364753853"
"6","2012","Couple + C. LE and GT 16","Male","126","0.12190253691476","0.101804578876399","0.14200049495312"
"6","2012","Couple + C. LE and GT 16","Female","127","0.119579236874317","0.0997058842067468","0.139452589541887"
"7","2012","1-pers.-HH","Male","234","0.154673380121519","0.136838216953279","0.172508543289758"
"7","2012","1-pers.-HH","Female","190","0.0874782748777763","0.0755743226812846","0.0993822270742681"
"7","2012","(Married) couple without C. ","Male","560","0.135290071669744","0.124769162762719","0.145810980576769"
"7","2012","(Married) couple without C. ","Female","382","0.0992470644033136","0.090108389755183","0.108385739051444"
"7","2012","Single parent ","Male","99","0.195531293050291","0.162385420205068","0.228677165895514"
"7","2012","Single parent ","Female","279","0.12661225071974","0.112798013053642","0.140426488385838"
"7","2012","Couple + C. LE 16 ","Male","610","0.182173606531487","0.169407921446495","0.194939291616478"
"7","2012","Couple + C. LE 16 ","Female","416","0.118105551563981","0.107860477426761","0.128350625701201"
"7","2012","Couple + C. GT 16 ","Male","303","0.181617124424718","0.162992400675469","0.200241848173968"
"7","2012","Couple + C. GT 16 ","Female","174","0.127922402602317","0.110795696235051","0.145049108969584"
"7","2012","Couple + C. LE and GT 16","Male","185","0.158476563949535","0.136043436025626","0.180909691873443"
"7","2012","Couple + C. LE and GT 16","Female","151","0.144803799513897","0.123250142241998","0.166357456785797"
"8","2012","1-pers.-HH","Male","161","0.113914362686381","0.0982438171076226","0.129584908265139"
"8","2012","1-pers.-HH","Female","152","0.0716547744628988","0.0607880968309431","0.0825214520948546"
"8","2012","(Married) couple without C. ","Male","369","0.10038765976557","0.0911438086633986","0.109631510867741"
"8","2012","(Married) couple without C. ","Female","195","0.0449200575627151","0.0385892144332221","0.0512509006922081"
"8","2012","Single parent ","Male","87","0.193794261948559","0.160760339442508","0.22682818445461"
"8","2012","Single parent ","Female","195","0.0915963349007728","0.0796133779782643","0.103579291823281"
"8","2012","Couple + C. LE 16 ","Male","466","0.130641475134397","0.119495685709477","0.141787264559316"
"8","2012","Couple + C. LE 16 ","Female","238","0.049885983219557","0.042974857778113","0.0567971086610009"
"8","2012","Couple + C. GT 16 ","Male","202","0.142261477524262","0.125386069170132","0.159136885878393"
"8","2012","Couple + C. GT 16 ","Female","87","0.0727367298780299","0.0594198832579606","0.0860535764980991"
"8","2012","Couple + C. LE and GT 16","Male","144","0.144789666795536","0.123173461506778","0.166405872084293"
"8","2012","Couple + C. LE and GT 16","Female","83","0.0933035333211745","0.07548884946889","0.111118217173459"
"9","2012","1-pers.-HH","Male","47","0.0291103818928659","0.0208182556372387","0.0374025081484931"
"9","2012","1-pers.-HH","Female","33","0.0128205101128959","0.00808059921864306","0.0175604210071488"
"9","2012","(Married) couple without C. ","Male","69","0.0203293683975357","0.0159883956262261","0.0246703411688453"
"9","2012","(Married) couple without C. ","Female","41","0.00848944331526042","0.00568523795119547","0.0112936486793254"
"9","2012","Single parent ","Male","23","","",""
"9","2012","Single parent ","Female","48","0.0181562818697496","0.0126097673767624","0.0237027963627368"
"9","2012","Couple + C. LE 16 ","Male","142","0.034501629786319","0.0284653909489637","0.0405378686236743"
"9","2012","Couple + C. LE 16 ","Female","62","0.019341315050481","0.01496938118133","0.0237132489196319"
"9","2012","Couple + C. GT 16 ","Male","62","0.0424963389806641","0.0327513992841127","0.0522412786772155"
"9","2012","Couple + C. GT 16 ","Female","22","","",""
"9","2012","Couple + C. LE and GT 16","Male","63","0.0670709068277213","0.0517047376814841","0.0824370759739584"
"9","2012","Couple + C. LE and GT 16","Female","22","","",""
"10 Very willing to take risks","2012","1-pers.-HH","Male","38","0.0202187094050468","0.0132764903663915","0.0271609284437021"
"10 Very willing to take risks","2012","1-pers.-HH","Female","27","","",""
"10 Very willing to take risks","2012","(Married) couple without C. ","Male","43","0.00965013015712531","0.00664304321945096","0.0126572170947997"
"10 Very willing to take risks","2012","(Married) couple without C. ","Female","28","","",""
"10 Very willing to take risks","2012","Single parent ","Male","21","","",""
"10 Very willing to take risks","2012","Single parent ","Female","40","0.0157630234741412","0.0105886817071916","0.0209373652410908"
"10 Very willing to take risks","2012","Couple + C. LE 16 ","Male","87","0.0228522566300946","0.0179101114350753","0.0277944018251138"
"10 Very willing to take risks","2012","Couple + C. LE 16 ","Female","42","0.0104177231113928","0.00719454723094595","0.0136408989918396"
"10 Very willing to take risks","2012","Couple + C. GT 16 ","Male","29","","",""
"10 Very willing to take risks","2012","Couple + C. GT 16 ","Female","6","","",""
"10 Very willing to take risks","2012","Couple + C. LE and GT 16","Male","23","","",""
"10 Very willing to take risks","2012","Couple + C. LE and GT 16","Female","27","","",""
"0 Not at all Willing to take risks","2013","1-pers.-HH","Male","69","0.0408350451611037","0.0312886869666786","0.0503814033555288"
"0 Not at all Willing to take risks","2013","1-pers.-HH","Female","180","0.0972182134915266","0.0847477192985075","0.109688707684546"
"0 Not at all Willing to take risks","2013","(Married) couple without C. ","Male","187","0.0425689277059941","0.0364612133109293","0.0486766421010588"
"0 Not at all Willing to take risks","2013","(Married) couple without C. ","Female","292","0.073005796231729","0.0651910757950564","0.0808205166684015"
"0 Not at all Willing to take risks","2013","Single parent ","Male","18","","",""
"0 Not at all Willing to take risks","2013","Single parent ","Female","75","0.0769661275997997","0.0608826299961765","0.0930496252034229"
"0 Not at all Willing to take risks","2013","Couple + C. LE 16 ","Male","90","0.0345336065966435","0.0267443946086499","0.0423228185846371"
"0 Not at all Willing to take risks","2013","Couple + C. LE 16 ","Female","200","0.0706672143719028","0.0602661344511207","0.0810682942926849"
"0 Not at all Willing to take risks","2013","Couple + C. GT 16 ","Male","71","0.0369443092897342","0.0279988295905112","0.0458897889889572"
"0 Not at all Willing to take risks","2013","Couple + C. GT 16 ","Female","92","0.055129474883531","0.0437267969017875","0.0665321528652744"
"0 Not at all Willing to take risks","2013","Couple + C. LE and GT 16","Male","29","","",""
"0 Not at all Willing to take risks","2013","Couple + C. LE and GT 16","Female","64","0.07399109174273","0.0554786041258001","0.09250357935966"
"1","2013","1-pers.-HH","Male","59","0.0350060489386252","0.0261404435312306","0.0438716543460198"
"1","2013","1-pers.-HH","Female","202","0.0919906477809656","0.079824994038663","0.104156301523268"
"1","2013","(Married) couple without C. ","Male","185","0.042601423812833","0.0364914823117651","0.0487113653139008"
"1","2013","(Married) couple without C. ","Female","346","0.0752390784460688","0.0673152925129552","0.0831628643791824"
"1","2013","Single parent ","Male","8","","",""
"1","2013","Single parent ","Female","68","0.0670362024681384","0.0519455172843894","0.0821268876518875"
"1","2013","Couple + C. LE 16 ","Male","91","0.0284934464082919","0.0213960455810078","0.0355908472355759"
"1","2013","Couple + C. LE 16 ","Female","188","0.0859969480199792","0.0746180773783504","0.097375818661608"
"1","2013","Couple + C. GT 16 ","Male","67","0.0379306823935295","0.028871214963553","0.046990149823506"
"1","2013","Couple + C. GT 16 ","Female","119","0.0660869590629892","0.0536750128378405","0.078498905288138"
"1","2013","Couple + C. LE and GT 16","Male","23","","",""
"1","2013","Couple + C. LE and GT 16","Female","61","0.0840035716058393","0.0643851868848867","0.103621956326792"
"2","2013","1-pers.-HH","Male","142","0.0859390057578515","0.0724196092615289","0.0994584022541742"
"2","2013","1-pers.-HH","Female","288","0.131922388816931","0.11767756824691","0.146167209386952"
"2","2013","(Married) couple without C. ","Male","450","0.109722015263658","0.100266432261192","0.119177598266124"
"2","2013","(Married) couple without C. ","Female","640","0.148279988710891","0.137604544294228","0.158955433127553"
"2","2013","Single parent ","Male","30","0.107314500201208","0.0765173400061268","0.13811166039629"
"2","2013","Single parent ","Female","111","0.110426071032976","0.0915135817680524","0.129338560297899"
"2","2013","Couple + C. LE 16 ","Male","213","0.104346532351421","0.0913054694165729","0.11738759528627"
"2","2013","Couple + C. LE 16 ","Female","339","0.150197229653637","0.135697034396739","0.164697424910535"
"2","2013","Couple + C. GT 16 ","Male","163","0.085984116989243","0.0726890617235325","0.0992791722549535"
"2","2013","Couple + C. GT 16 ","Female","207","0.116525839846654","0.100495717838172","0.132555961855137"
"2","2013","Couple + C. LE and GT 16","Male","73","0.0640636826578411","0.0460140867249354","0.0821132785907467"
"2","2013","Couple + C. LE and GT 16","Female","109","0.14755513028659","0.122472227864677","0.172638032708503"
"3","2013","1-pers.-HH","Male","214","0.120495686117241","0.104792806876953","0.13619856535753"
"3","2013","1-pers.-HH","Female","311","0.148374479088126","0.133411351141794","0.163337607034457"
"3","2013","(Married) couple without C. ","Male","529","0.136554450085785","0.126166041726882","0.146942858444688"
"3","2013","(Married) couple without C. ","Female","617","0.135765109124341","0.125475325314077","0.146054892934605"
"3","2013","Single parent ","Male","33","0.110246750755114","0.0790829858921","0.141410515618128"
"3","2013","Single parent ","Female","127","0.118246540542487","0.0987620224377573","0.137731058647216"
"3","2013","Couple + C. LE 16 ","Male","247","0.136103294718166","0.12147582517634","0.150730764259993"
"3","2013","Couple + C. LE 16 ","Female","383","0.170063018766228","0.154815073711909","0.185310963820548"
"3","2013","Couple + C. GT 16 ","Male","217","0.113732750622958","0.0986760685700461","0.128789432675871"
"3","2013","Couple + C. GT 16 ","Female","243","0.170355800835579","0.151573310034537","0.189138291636622"
"3","2013","Couple + C. LE and GT 16","Male","72","0.120266821617547","0.0962902664135283","0.144243376821566"
"3","2013","Couple + C. LE and GT 16","Female","95","0.154015906359848","0.128487049532679","0.179544763187017"
"4","2013","1-pers.-HH","Male","159","0.103838455249921","0.0891239109871396","0.118552999512702"
"4","2013","1-pers.-HH","Female","163","0.0717829356089787","0.0609173325905907","0.0826485386273667"
"4","2013","(Married) couple without C. ","Male","373","0.0902816955999817","0.0816114394840309","0.0989519517159324"
"4","2013","(Married) couple without C. ","Female","433","0.111383297198125","0.101932606780515","0.120833987615734"
"4","2013","Single parent ","Male","30","0.0773032630652059","0.0507290364734598","0.103877489656952"
"4","2013","Single parent ","Female","81","0.0868845913606088","0.0698882252138046","0.103880957507413"
"4","2013","Couple + C. LE 16 ","Male","171","0.0798320018970289","0.0682701860732507","0.0913938177208071"
"4","2013","Couple + C. LE 16 ","Female","205","0.0973213264807161","0.0852916369531969","0.109351016008235"
"4","2013","Couple + C. GT 16 ","Male","128","0.0733209777192367","0.0609591425776362","0.0856828128608372"
"4","2013","Couple + C. GT 16 ","Female","153","0.107206476062313","0.0917498461967188","0.122663105927908"
"4","2013","Couple + C. LE and GT 16","Male","45","0.0513417273105621","0.0350739386722809","0.0676095159488433"
"4","2013","Couple + C. LE and GT 16","Female","59","0.0595809316455896","0.0428399145779156","0.0763219487132635"
"5","2013","1-pers.-HH","Male","329","0.205099753036219","0.185623139850563","0.224576366221876"
"5","2013","1-pers.-HH","Female","431","0.195022301919171","0.178343973731124","0.211700630107218"
"5","2013","(Married) couple without C. ","Male","793","0.187327408234222","0.175523194210736","0.199131622257709"
"5","2013","(Married) couple without C. ","Female","835","0.204579123219956","0.192461277605981","0.216696968833931"
"5","2013","Single parent ","Male","69","0.149328955131746","0.113865171661076","0.184792738602415"
"5","2013","Single parent ","Female","217","0.194491628783158","0.170607613139249","0.218375644427068"
"5","2013","Couple + C. LE 16 ","Male","421","0.192519986095835","0.175700691552542","0.209339280639128"
"5","2013","Couple + C. LE 16 ","Female","460","0.192444415452068","0.176444315828221","0.208444515075915"
"5","2013","Couple + C. GT 16 ","Male","323","0.190086315503549","0.171478347411218","0.208694283595881"
"5","2013","Couple + C. GT 16 ","Female","286","0.187253288064279","0.167762871652362","0.206743704476196"
"5","2013","Couple + C. LE and GT 16","Male","110","0.155148471508946","0.128461313200937","0.181835629816954"
"5","2013","Couple + C. LE and GT 16","Female","125","0.166477039824328","0.140131722303528","0.192822357345128"
"6","2013","1-pers.-HH","Male","197","0.126547510039224","0.110510588656727","0.142584431421721"
"6","2013","1-pers.-HH","Female","175","0.0800417926065471","0.0686192995039009","0.0914642857091933"
"6","2013","(Married) couple without C. ","Male","484","0.107292948293976","0.0979298694860757","0.116656027101877"
"6","2013","(Married) couple without C. ","Female","380","0.0897029002123682","0.0811188729598361","0.0982869274649003"
"6","2013","Single parent ","Male","41","0.137501377105397","0.103235255069189","0.171767499141605"
"6","2013","Single parent ","Female","119","0.114184508645662","0.0949935314032028","0.133375485888121"
"6","2013","Couple + C. LE 16 ","Male","221","0.0975387214245543","0.084882420509267","0.110195022339842"
"6","2013","Couple + C. LE 16 ","Female","172","0.0902663219454202","0.0786356762078728","0.101896967682968"
"6","2013","Couple + C. GT 16 ","Male","203","0.141344047441053","0.124822431895477","0.157865662986629"
"6","2013","Couple + C. GT 16 ","Female","148","0.105574487832902","0.0902219434386287","0.120927032227174"
"6","2013","Couple + C. LE and GT 16","Male","84","0.112082588300207","0.0888287983037724","0.135336378296641"
"6","2013","Couple + C. LE and GT 16","Female","65","0.0743520482269614","0.0557980773035708","0.092906019150352"
"7","2013","1-pers.-HH","Male","227","0.129944985245799","0.113725850804215","0.146164119687382"
"7","2013","1-pers.-HH","Female","191","0.0861359272657588","0.0743258858463927","0.0979459686851249"
"7","2013","(Married) couple without C. ","Male","565","0.135442011988921","0.125089342039862","0.145794681937981"
"7","2013","(Married) couple without C. ","Female","377","0.0878151049129583","0.0793130811119116","0.096317128714005"
"7","2013","Single parent ","Male","71","0.179570646527961","0.14137881406914","0.217762478986782"
"7","2013","Single parent ","Female","122","0.101086215770782","0.0828964607254185","0.119275970816145"
"7","2013","Couple + C. LE 16 ","Male","306","0.166693025385886","0.150794194230097","0.182591856541675"
"7","2013","Couple + C. LE 16 ","Female","192","0.0736884855394268","0.0630846699895189","0.0842923010893348"
"7","2013","Couple + C. GT 16 ","Male","233","0.147044630717526","0.130249170945715","0.163840090489338"
"7","2013","Couple + C. GT 16 ","Female","151","0.107419596063645","0.0919494571823839","0.122889734944906"
"7","2013","Couple + C. LE and GT 16","Male","117","0.216672977207317","0.186305248290246","0.247040706124387"
"7","2013","Couple + C. LE and GT 16","Female","85","0.115082702336982","0.0925131030276758","0.137652301646288"
"8","2013","1-pers.-HH","Male","163","0.0963622715134405","0.0821283277239651","0.110596215302916"
"8","2013","1-pers.-HH","Female","158","0.0671286503936673","0.0565948935853093","0.0776624072020253"
"8","2013","(Married) couple without C. ","Male","426","0.0966744388784057","0.0877340463658464","0.105614831390965"
"8","2013","(Married) couple without C. ","Female","243","0.0550229720170711","0.0481731558872491","0.0618727881468931"
"8","2013","Single parent ","Male","54","0.111734657609186","0.0803875454188371","0.143081769799534"
"8","2013","Single parent ","Female","79","0.0862996917255094","0.0693552069049652","0.103244176546054"
"8","2013","Couple + C. LE 16 ","Male","226","0.104283599542131","0.0912460118045409","0.117321187279722"
"8","2013","Couple + C. LE 16 ","Female","134","0.0500593471044793","0.0412087077315708","0.0589099864773878"
"8","2013","Couple + C. GT 16 ","Male","197","0.101442758314459","0.0871245869159936","0.115760929712923"
"8","2013","Couple + C. GT 16 ","Female","101","0.0625384882557139","0.0504414461094186","0.0746355304020092"
"8","2013","Couple + C. LE and GT 16","Male","94","0.147585019283474","0.121440235227646","0.173729803339303"
"8","2013","Couple + C. LE and GT 16","Female","59","0.0828350781741643","0.0633411957496429","0.102328960598686"
"9","2013","1-pers.-HH","Male","51","0.0324253354013716","0.0238813787363363","0.040969292066407"
"9","2013","1-pers.-HH","Female","40","0.0174331747029664","0.0119239848148146","0.0229423645911183"
"9","2013","(Married) couple without C. ","Male","134","0.0346762190593562","0.0291410488785081","0.0402113892402042"
"9","2013","(Married) couple without C. ","Female","52","0.0117301289460041","0.00849579069674979","0.0149644671952584"
"9","2013","Single parent ","Male","18","","",""
"9","2013","Single parent ","Female","31","0.0234292310086244","0.0143017121528864","0.0325567498643624"
"9","2013","Couple + C. LE 16 ","Male","67","0.0363990991794768","0.0284099985616266","0.044388199797327"
"9","2013","Couple + C. LE 16 ","Female","32","0.00940041233964036","0.00548383829615309","0.0133169863831276"
"9","2013","Couple + C. GT 16 ","Male","77","0.0574313720667252","0.0463973145309455","0.0684654296025048"
"9","2013","Couple + C. GT 16 ","Female","24","","",""
"9","2013","Couple + C. LE and GT 16","Male","34","0.0481550892442408","0.0323737964946553","0.0639363819938262"
"9","2013","Couple + C. LE and GT 16","Female","30","0.0268594734163732","0.015425320194924","0.0382936266378225"
"10 Very willing to take risks","2013","1-pers.-HH","Male","41","0.0235059035392035","0.016197915292472","0.0308138917859351"
"10 Very willing to take risks","2013","1-pers.-HH","Female","29","","",""
"10 Very willing to take risks","2013","(Married) couple without C. ","Male","71","0.016858461076866","0.0129635675218549","0.0207533546318771"
"10 Very willing to take risks","2013","(Married) couple without C. ","Female","42","0.00747650098048815","0.00488878944277712","0.0100642125181992"
"10 Very willing to take risks","2013","Single parent ","Male","16","","",""
"10 Very willing to take risks","2013","Single parent ","Female","25","","",""
"10 Very willing to take risks","2013","Couple + C. LE 16 ","Male","58","0.0192566864005643","0.0133943271175821","0.0251190456835465"
"10 Very willing to take risks","2013","Couple + C. LE 16 ","Female","27","","",""
"10 Very willing to take risks","2013","Couple + C. GT 16 ","Male","29","","",""
"10 Very willing to take risks","2013","Couple + C. GT 16 ","Female","15","","",""
"10 Very willing to take risks","2013","Couple + C. LE and GT 16","Male","26","","",""
"10 Very willing to take risks","2013","Couple + C. LE and GT 16","Female","16","","",""
"0 Not at all Willing to take risks","2014","1-pers.-HH","Male","61","0.0315927574778944","0.0229101970482474","0.0402753179075414"
"0 Not at all Willing to take risks","2014","1-pers.-HH","Female","184","0.08918781525111","0.0769275011919822","0.101448129310238"
"0 Not at all Willing to take risks","2014","(Married) couple without C. ","Male","177","0.0439892658411686","0.0375932539073851","0.0503852777749522"
"0 Not at all Willing to take risks","2014","(Married) couple without C. ","Female","298","0.0777763029543213","0.0694890725143961","0.0860635333942466"
"0 Not at all Willing to take risks","2014","Single parent ","Male","11","","",""
"0 Not at all Willing to take risks","2014","Single parent ","Female","98","0.0668662932607026","0.0556844706678032","0.0780481158536021"
"0 Not at all Willing to take risks","2014","Couple + C. LE 16 ","Male","88","0.026386141071596","0.0208790706461458","0.0318932114970463"
"0 Not at all Willing to take risks","2014","Couple + C. LE 16 ","Female","213","0.0467545685276242","0.0398381441180962","0.0536709929371522"
"0 Not at all Willing to take risks","2014","Couple + C. GT 16 ","Male","102","0.0550018580198435","0.0438447903624557","0.0661589256772314"
"0 Not at all Willing to take risks","2014","Couple + C. GT 16 ","Female","117","0.0666481212636686","0.0538370908459596","0.0794591516813776"
"0 Not at all Willing to take risks","2014","Couple + C. LE and GT 16","Male","32","0.0211197864851973","0.0126497785491851","0.0295897944212095"
"0 Not at all Willing to take risks","2014","Couple + C. LE and GT 16","Female","56","0.0457273761696663","0.0334771000397701","0.0579776522995624"
"1","2014","1-pers.-HH","Male","58","0.0325084786300858","0.0237051494827377","0.0413118077774339"
"1","2014","1-pers.-HH","Female","158","0.0762702021038509","0.0648523518802804","0.0876880523274213"
"1","2014","(Married) couple without C. ","Male","134","0.0295737552920436","0.0242900446199233","0.034857465964164"
"1","2014","(Married) couple without C. ","Female","229","0.0609973000099197","0.0535917664352304","0.068402833584609"
"1","2014","Single parent ","Male","10","","",""
"1","2014","Single parent ","Female","103","0.0616615230642422","0.0508937989179321","0.0724292472105523"
"1","2014","Couple + C. LE 16 ","Male","100","0.0263873239368479","0.020880133419861","0.0318945144538347"
"1","2014","Couple + C. LE 16 ","Female","195","0.059767664033605","0.0520012958682487","0.0675340321989614"
"1","2014","Couple + C. GT 16 ","Male","46","0.0331002387853837","0.0243453184436039","0.0418551591271635"
"1","2014","Couple + C. GT 16 ","Female","76","0.0631471728162102","0.0506537900731024","0.0756405555593179"
"1","2014","Couple + C. LE and GT 16","Male","33","0.0240626364685106","0.0150353576137108","0.0330899153233103"
"1","2014","Couple + C. LE and GT 16","Female","53","0.0555439392268911","0.0421122473059311","0.068975631147851"
"2","2014","1-pers.-HH","Male","116","0.0789535820716804","0.0655675546115829","0.0923396095317778"
"2","2014","1-pers.-HH","Female","236","0.117827157604567","0.103958514921778","0.131695800287355"
"2","2014","(Married) couple without C. ","Male","320","0.0775460052820279","0.0692042662821513","0.0858877442819045"
"2","2014","(Married) couple without C. ","Female","479","0.116681371943454","0.106747304893605","0.126615438993303"
"2","2014","Single parent ","Male","40","0.0611606071503326","0.0406826436334705","0.0816385706671946"
"2","2014","Single parent ","Female","186","0.085376617840548","0.0728674719469772","0.0978857637341187"
"2","2014","Couple + C. LE 16 ","Male","238","0.070691714577931","0.0618852117484723","0.0794982174073897"
"2","2014","Couple + C. LE 16 ","Female","452","0.130269256678383","0.119241666440449","0.141296846916316"
"2","2014","Couple + C. GT 16 ","Male","103","0.0591748465411241","0.0476278525661492","0.0707218405160989"
"2","2014","Couple + C. GT 16 ","Female","178","0.123455514343932","0.106558513292793","0.14035251539507"
"2","2014","Couple + C. LE and GT 16","Male","84","0.0612340417064904","0.0471103116051161","0.0753577718078647"
"2","2014","Couple + C. LE and GT 16","Female","132","0.111919391130827","0.0934309469012331","0.13040783536042"
"3","2014","1-pers.-HH","Male","187","0.119267128012823","0.1031789257675","0.135355330258145"
"3","2014","1-pers.-HH","Female","225","0.10857166633622","0.0951892084604655","0.121954124211974"
"3","2014","(Married) couple without C. ","Male","439","0.113766599357016","0.103863161760017","0.123670036954015"
"3","2014","(Married) couple without C. ","Female","565","0.141529052779367","0.130743231247322","0.152314874311413"
"3","2014","Single parent ","Male","48","0.0939096537637328","0.0689811570128249","0.118838150514641"
"3","2014","Single parent ","Female","220","0.10983387593937","0.0958366903530306","0.123831061525709"
"3","2014","Couple + C. LE 16 ","Male","331","0.110621338826909","0.0998442335701084","0.12139844408371"
"3","2014","Couple + C. LE 16 ","Female","543","0.162059867003784","0.14998697052826","0.174132763479307"
"3","2014","Couple + C. GT 16 ","Male","155","0.0915698455267751","0.0774552667908036","0.105684424262747"
"3","2014","Couple + C. GT 16 ","Female","172","0.111327135311393","0.0951709479815952","0.127483322641191"
"3","2014","Couple + C. LE and GT 16","Male","108","0.103869739783775","0.0858974102219595","0.121842069345591"
"3","2014","Couple + C. LE and GT 16","Female","149","0.137104008618084","0.116933083989508","0.157274933246659"
"4","2014","1-pers.-HH","Male","133","0.0871870492216447","0.0731833775511238","0.101190720892165"
"4","2014","1-pers.-HH","Female","187","0.0912002005999937","0.0788160443031888","0.103584356896799"
"4","2014","(Married) couple without C. ","Male","345","0.0872899539814235","0.0784865005387731","0.0960934074240738"
"4","2014","(Married) couple without C. ","Female","441","0.11783522941877","0.107858686854742","0.127811771982798"
"4","2014","Single parent ","Male","41","0.0707325519289371","0.0488229117813124","0.0926421920765619"
"4","2014","Single parent ","Female","175","0.0830005601514018","0.0706506988134946","0.095350421489309"
"4","2014","Couple + C. LE 16 ","Male","254","0.0894040077375841","0.0796005184699991","0.0992074970051691"
"4","2014","Couple + C. LE 16 ","Female","335","0.0936319793759055","0.0840879529972334","0.103176005754578"
"4","2014","Couple + C. GT 16 ","Male","140","0.0832163683142921","0.0696992624938306","0.0967334741347536"
"4","2014","Couple + C. GT 16 ","Female","156","0.114688252280494","0.0983210298532109","0.131055474707777"
"4","2014","Couple + C. LE and GT 16","Male","97","0.078467118223865","0.062626448094859","0.094307788352871"
"4","2014","Couple + C. LE and GT 16","Female","87","0.0648161598648119","0.0503780065288321","0.0792543132007916"
"5","2014","1-pers.-HH","Male","319","0.207833896201433","0.187692417532827","0.227975374870038"
"5","2014","1-pers.-HH","Female","476","0.226139734848947","0.208144640432185","0.244134829265708"
"5","2014","(Married) couple without C. ","Male","836","0.214808709461344","0.201999621619111","0.227617797303576"
"5","2014","(Married) couple without C. ","Female","825","0.189636130086437","0.17750592326338","0.201766336909495"
"5","2014","Single parent ","Male","115","0.234069429196994","0.197884954769129","0.270253903624858"
"5","2014","Single parent ","Female","418","0.202773000363512","0.184774633598246","0.220771367128778"
"5","2014","Couple + C. LE 16 ","Male","587","0.163308022020356","0.150607374051472","0.17600866998924"
"5","2014","Couple + C. LE 16 ","Female","729","0.228422205962532","0.214668293288585","0.242176118636479"
"5","2014","Couple + C. GT 16 ","Male","279","0.176067643396387","0.1574282633296","0.194707023463174"
"5","2014","Couple + C. GT 16 ","Female","297","0.209663151808075","0.188754088674278","0.230572214941871"
"5","2014","Couple + C. LE and GT 16","Male","206","0.198184193474313","0.174701598142859","0.221666788805767"
