"plh0204_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"8","2012","(1b) general elementary school","East Germany","21","","",""
"8","2012","(1c) basic vocational qualification","West Germany","404","0.0713906355528579","0.0644764043731872","0.0783048667325286"
"8","2012","(1c) basic vocational qualification","East Germany","79","0.058185103936872","0.044690570966083","0.071679636907661"
"8","2012","(2b) intermediate general qualification","West Germany","83","0.140097610010831","0.112864594247121","0.16733062577454"
"8","2012","(2b) intermediate general qualification","East Germany","14","","",""
"8","2012","(2a) intermediate vocational","West Germany","392","0.0929105598866529","0.0845772112673948","0.101243908505911"
"8","2012","(2a) intermediate vocational","East Germany","201","0.0876238530825558","0.0761258711822107","0.099121834982901"
"8","2012","(2c_gen) general maturity certificate","West Germany","106","0.123101802803542","0.101813338229724","0.14439026737736"
"8","2012","(2c_gen) general maturity certificate","East Germany","27","","",""
"8","2012","(2c_voc) vocational maturity certificate","West Germany","185","0.0854687055255081","0.0734596023173234","0.0974778087336928"
"8","2012","(2c_voc) vocational maturity certificate","East Germany","30","0.0508015821764652","0.0289234757587049","0.0726796885942254"
"8","2012","(3a) lower tertiary education","West Germany","137","0.0974226596624867","0.0826076825443529","0.11223763678062"
"8","2012","(3a) lower tertiary education","East Germany","51","0.0704788763351981","0.0513811061377555","0.0895766465326406"
"8","2012","(3b) higher tertiary education","West Germany","256","0.104064410160687","0.0932632996109155","0.114865520710458"
"8","2012","(3b) higher tertiary education","East Germany","71","0.10160452028875","0.0812336290313102","0.121975411546189"
"9","2012","(0) in school","West Germany","19","","",""
"9","2012","(0) in school","East Germany","2","","",""
"9","2012","(1a) inadequately completed","West Germany","9","","",""
"9","2012","(1a) inadequately completed","East Germany","","","",""
"9","2012","(1b) general elementary school","West Germany","57","0.0289663031188203","0.0215377294710874","0.0363948767665533"
"9","2012","(1b) general elementary school","East Germany","12","","",""
"9","2012","(1c) basic vocational qualification","West Germany","129","0.0201846195344307","0.0164081224592213","0.0239611166096402"
"9","2012","(1c) basic vocational qualification","East Germany","14","","",""
"9","2012","(2b) intermediate general qualification","West Germany","25","","",""
"9","2012","(2b) intermediate general qualification","East Germany","10","","",""
"9","2012","(2a) intermediate vocational","West Germany","101","0.0225100193073107","0.0182520154801003","0.0267680231345212"
"9","2012","(2a) intermediate vocational","East Germany","50","0.0233592315948307","0.0172170848661264","0.0295013783235351"
"9","2012","(2c_gen) general maturity certificate","West Germany","32","0.0326926602466024","0.021170208020906","0.0442151124722987"
"9","2012","(2c_gen) general maturity certificate","East Germany","7","","",""
"9","2012","(2c_voc) vocational maturity certificate","West Germany","36","0.0182877723103726","0.0125323097706125","0.0240432348501328"
"9","2012","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"9","2012","(3a) lower tertiary education","West Germany","27","","",""
"9","2012","(3a) lower tertiary education","East Germany","7","","",""
"9","2012","(3b) higher tertiary education","West Germany","59","0.0164579055606008","0.0119573859109458","0.0209584252102558"
"9","2012","(3b) higher tertiary education","East Germany","16","","",""
"10 Very willing to take risks","2012","(0) in school","West Germany","7","","",""
"10 Very willing to take risks","2012","(0) in school","East Germany","3","","",""
"10 Very willing to take risks","2012","(1a) inadequately completed","West Germany","10","","",""
"10 Very willing to take risks","2012","(1a) inadequately completed","East Germany","8","","",""
"10 Very willing to take risks","2012","(1b) general elementary school","West Germany","62","0.0227951228320481","0.0161842998444238","0.0294059458196724"
"10 Very willing to take risks","2012","(1b) general elementary school","East Germany","6","","",""
"10 Very willing to take risks","2012","(1c) basic vocational qualification","West Germany","81","0.0120359256462886","0.00910761553593093","0.0149642357566463"
"10 Very willing to take risks","2012","(1c) basic vocational qualification","East Germany","18","","",""
"10 Very willing to take risks","2012","(2b) intermediate general qualification","West Germany","11","","",""
"10 Very willing to take risks","2012","(2b) intermediate general qualification","East Germany","5","","",""
"10 Very willing to take risks","2012","(2a) intermediate vocational","West Germany","59","0.0106991987797002","0.00774593822348642","0.013652459335914"
"10 Very willing to take risks","2012","(2a) intermediate vocational","East Germany","27","","",""
"10 Very willing to take risks","2012","(2c_gen) general maturity certificate","West Germany","12","","",""
"10 Very willing to take risks","2012","(2c_gen) general maturity certificate","East Germany","4","","",""
"10 Very willing to take risks","2012","(2c_voc) vocational maturity certificate","West Germany","27","","",""
"10 Very willing to take risks","2012","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"10 Very willing to take risks","2012","(3a) lower tertiary education","West Germany","11","","",""
"10 Very willing to take risks","2012","(3a) lower tertiary education","East Germany","3","","",""
"10 Very willing to take risks","2012","(3b) higher tertiary education","West Germany","27","","",""
"10 Very willing to take risks","2012","(3b) higher tertiary education","East Germany","6","","",""
"0 Not at all Willing to take risks","2013","(0) in school","West Germany","15","","",""
"0 Not at all Willing to take risks","2013","(0) in school","East Germany","","","",""
"0 Not at all Willing to take risks","2013","(1a) inadequately completed","West Germany","67","0.104376255981524","0.0771092042409817","0.131643307722066"
"0 Not at all Willing to take risks","2013","(1a) inadequately completed","East Germany","8","","",""
"0 Not at all Willing to take risks","2013","(1b) general elementary school","West Germany","267","0.139998345346713","0.125050657734073","0.154946032959353"
"0 Not at all Willing to take risks","2013","(1b) general elementary school","East Germany","21","","",""
"0 Not at all Willing to take risks","2013","(1c) basic vocational qualification","West Germany","383","0.0798088359979239","0.0719834908357289","0.087634181160119"
"0 Not at all Willing to take risks","2013","(1c) basic vocational qualification","East Germany","66","0.0630539158525089","0.0478128920684571","0.0782949396365606"
"0 Not at all Willing to take risks","2013","(2b) intermediate general qualification","West Germany","26","","",""
"0 Not at all Willing to take risks","2013","(2b) intermediate general qualification","East Germany","4","","",""
"0 Not at all Willing to take risks","2013","(2a) intermediate vocational","West Germany","157","0.0515411066112194","0.0439664802608872","0.0591157329615516"
"0 Not at all Willing to take risks","2013","(2a) intermediate vocational","East Germany","57","0.0372046687045341","0.0280279425164108","0.0463813948926573"
"0 Not at all Willing to take risks","2013","(2c_gen) general maturity certificate","West Germany","71","0.0509681572087094","0.0384565647502837","0.0634797496671352"
"0 Not at all Willing to take risks","2013","(2c_gen) general maturity certificate","East Germany","4","","",""
"0 Not at all Willing to take risks","2013","(2c_voc) vocational maturity certificate","West Germany","98","0.0405750733441709","0.0314348516180371","0.0497152950703048"
"0 Not at all Willing to take risks","2013","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"0 Not at all Willing to take risks","2013","(3a) lower tertiary education","West Germany","28","","",""
"0 Not at all Willing to take risks","2013","(3a) lower tertiary education","East Germany","21","","",""
"0 Not at all Willing to take risks","2013","(3b) higher tertiary education","West Germany","101","0.0242200851816599","0.0186856569288957","0.0297545134344241"
"0 Not at all Willing to take risks","2013","(3b) higher tertiary education","East Germany","13","","",""
"1","2013","(0) in school","West Germany","8","","",""
"1","2013","(0) in school","East Germany","","","",""
"1","2013","(1a) inadequately completed","West Germany","53","0.127956923487255","0.0981665883038186","0.157747258670692"
"1","2013","(1a) inadequately completed","East Germany","4","","",""
"1","2013","(1b) general elementary school","West Germany","177","0.090191866782431","0.0778516862381469","0.102532047326715"
"1","2013","(1b) general elementary school","East Germany","21","","",""
"1","2013","(1c) basic vocational qualification","West Germany","299","0.0691427551662134","0.061816975254123","0.0764685350783039"
"1","2013","(1c) basic vocational qualification","East Germany","84","0.0780612853338228","0.0612395930432532","0.0948829776243924"
"1","2013","(2b) intermediate general qualification","West Germany","25","","",""
"1","2013","(2b) intermediate general qualification","East Germany","4","","",""
"1","2013","(2a) intermediate vocational","West Germany","210","0.0629819200811061","0.0546593584103323","0.0713044817518799"
"1","2013","(2a) intermediate vocational","East Germany","90","0.050465091483251","0.039851238562153","0.061078944404349"
"1","2013","(2c_gen) general maturity certificate","West Germany","79","0.04794083942126","0.0357871672791881","0.060094511563332"
"1","2013","(2c_gen) general maturity certificate","East Germany","5","","",""
"1","2013","(2c_voc) vocational maturity certificate","West Germany","115","0.0522824185341896","0.0419705141133316","0.0625943229550475"
"1","2013","(2c_voc) vocational maturity certificate","East Germany","14","","",""
"1","2013","(3a) lower tertiary education","West Germany","53","0.0328519762320966","0.0227877175275121","0.0429162349366811"
"1","2013","(3a) lower tertiary education","East Germany","19","","",""
"1","2013","(3b) higher tertiary education","West Germany","153","0.0466439838952756","0.0390523655696272","0.054235602220924"
"1","2013","(3b) higher tertiary education","East Germany","33","0.0438777436874848","0.0289889420845953","0.0587665452903742"
"2","2013","(0) in school","West Germany","21","","",""
"2","2013","(0) in school","East Germany","2","","",""
"2","2013","(1a) inadequately completed","West Germany","60","0.126443873331411","0.0968045128931194","0.156083233769703"
"2","2013","(1a) inadequately completed","East Germany","5","","",""
"2","2013","(1b) general elementary school","West Germany","265","0.128170076111358","0.113769756706447","0.142570395516269"
"2","2013","(1b) general elementary school","East Germany","33","0.10521636644318","0.0650349957466017","0.145397737139758"
"2","2013","(1c) basic vocational qualification","West Germany","598","0.125569445903286","0.116000950866822","0.135137940939749"
"2","2013","(1c) basic vocational qualification","East Germany","120","0.111196409418731","0.0914835742139142","0.130909244623549"
"2","2013","(2b) intermediate general qualification","West Germany","54","0.0875366729492632","0.0647319493607893","0.110341396537737"
"2","2013","(2b) intermediate general qualification","East Germany","6","","",""
"2","2013","(2a) intermediate vocational","West Germany","396","0.11545214925975","0.104504099434469","0.126400199085031"
"2","2013","(2a) intermediate vocational","East Germany","204","0.11540787103843","0.0999157345314851","0.130900007545375"
"2","2013","(2c_gen) general maturity certificate","West Germany","115","0.0794955172586261","0.0641066375381886","0.0948843969790636"
"2","2013","(2c_gen) general maturity certificate","East Germany","11","","",""
"2","2013","(2c_voc) vocational maturity certificate","West Germany","224","0.144950583619371","0.128641589837946","0.161259577400796"
"2","2013","(2c_voc) vocational maturity certificate","East Germany","34","0.141477564127185","0.100435630098812","0.182519498155559"
"2","2013","(3a) lower tertiary education","West Germany","136","0.103340942325852","0.0861537694142912","0.120528115237413"
"2","2013","(3a) lower tertiary education","East Germany","67","0.120891967857902","0.0943837902121407","0.147400145503664"
"2","2013","(3b) higher tertiary education","West Germany","384","0.119519322396598","0.107840798133542","0.131197846659655"
"2","2013","(3b) higher tertiary education","East Germany","74","0.113098174279854","0.0900759936422969","0.136120354917412"
"3","2013","(0) in school","West Germany","29","","",""
"3","2013","(0) in school","East Germany","7","","",""
"3","2013","(1a) inadequately completed","West Germany","47","0.100233572016366","0.0734513860193432","0.127015758013388"
"3","2013","(1a) inadequately completed","East Germany","4","","",""
"3","2013","(1b) general elementary school","West Germany","243","0.109418482192737","0.0959708723504625","0.122866092035012"
"3","2013","(1b) general elementary school","East Germany","25","","",""
"3","2013","(1c) basic vocational qualification","West Germany","595","0.129293855079538","0.119605194715073","0.138982515444004"
"3","2013","(1c) basic vocational qualification","East Germany","131","0.146381897701807","0.124216460400758","0.168547335002857"
"3","2013","(2b) intermediate general qualification","West Germany","67","0.13281151546692","0.105427527048292","0.160195503885548"
"3","2013","(2b) intermediate general qualification","East Germany","12","","",""
"3","2013","(2a) intermediate vocational","West Germany","480","0.141050790112398","0.129126113991468","0.152975466233328"
"3","2013","(2a) intermediate vocational","East Germany","213","0.121516573319582","0.10567469736553","0.137358449273634"
"3","2013","(2c_gen) general maturity certificate","West Germany","140","0.114448987005718","0.0963382760160018","0.132559697995435"
"3","2013","(2c_gen) general maturity certificate","East Germany","15","","",""
"3","2013","(2c_voc) vocational maturity certificate","West Germany","289","0.180228600190478","0.162422049038252","0.198035151342703"
"3","2013","(2c_voc) vocational maturity certificate","East Germany","40","0.177129609188271","0.132170312746605","0.222088905629936"
"3","2013","(3a) lower tertiary education","West Germany","180","0.178769054841419","0.157135225846388","0.20040288383645"
"3","2013","(3a) lower tertiary education","East Germany","101","0.19747097983536","0.165101029110535","0.229840930560185"
"3","2013","(3b) higher tertiary education","West Germany","414","0.147554336695832","0.134786470189457","0.160322203202208"
"3","2013","(3b) higher tertiary education","East Germany","118","0.152058574344742","0.125956845769069","0.178160302920414"
"4","2013","(0) in school","West Germany","22","","",""
"4","2013","(0) in school","East Germany","7","","",""
"4","2013","(1a) inadequately completed","West Germany","22","","",""
"4","2013","(1a) inadequately completed","East Germany","3","","",""
"4","2013","(1b) general elementary school","West Germany","138","0.0771622908907104","0.0656667836052968","0.0886577981761241"
"4","2013","(1b) general elementary school","East Germany","20","","",""
"4","2013","(1c) basic vocational qualification","West Germany","367","0.0872771956750207","0.0791271728068724","0.0954272185431689"
"4","2013","(1c) basic vocational qualification","East Germany","82","0.0897876329726211","0.0718617549695807","0.107713510975661"
"4","2013","(2b) intermediate general qualification","West Germany","51","0.132011426777781","0.104697455297858","0.159325398257703"
"4","2013","(2b) intermediate general qualification","East Germany","10","","",""
"4","2013","(2a) intermediate vocational","West Germany","299","0.0954107840447162","0.0853461144179272","0.105475453671505"
"4","2013","(2a) intermediate vocational","East Germany","150","0.0859053993108487","0.0723182650400063","0.0994925335816911"
"4","2013","(2c_gen) general maturity certificate","West Germany","107","0.0846884017708499","0.0688497145408292","0.100527089000871"
"4","2013","(2c_gen) general maturity certificate","East Germany","17","","",""
"4","2013","(2c_voc) vocational maturity certificate","West Germany","143","0.0811404489899212","0.0684911969598179","0.0937897010200246"
"4","2013","(2c_voc) vocational maturity certificate","East Germany","25","","",""
"4","2013","(3a) lower tertiary education","West Germany","133","0.101842779179332","0.0847663967807024","0.118919161577961"
"4","2013","(3a) lower tertiary education","East Germany","64","0.112288886204367","0.0866166180514","0.137961154357333"
"4","2013","(3b) higher tertiary education","West Germany","297","0.100586694834905","0.0897584288733261","0.111414960796484"
"4","2013","(3b) higher tertiary education","East Germany","81","0.105535767649644","0.0832019887845585","0.127869546514729"
"5","2013","(0) in school","West Germany","62","0.163235049622705","0.126555479634074","0.199914619611336"
"5","2013","(0) in school","East Germany","9","","",""
"5","2013","(1a) inadequately completed","West Germany","98","0.187896292045626","0.153059402042514","0.222733182048738"
"5","2013","(1a) inadequately completed","East Germany","10","","",""
"5","2013","(1b) general elementary school","West Germany","377","0.168883325431198","0.152743928525082","0.185022722337313"
"5","2013","(1b) general elementary school","East Germany","39","0.196139271630742","0.144140059064607","0.248138484196877"
"5","2013","(1c) basic vocational qualification","West Germany","972","0.220595073995949","0.208621647205062","0.232568500786836"
"5","2013","(1c) basic vocational qualification","East Germany","192","0.192167162433151","0.167461235695729","0.216873089170572"
"5","2013","(2b) intermediate general qualification","West Germany","98","0.172836087559842","0.14232658772792","0.203345587391765"
"5","2013","(2b) intermediate general qualification","East Germany","19","","",""
"5","2013","(2a) intermediate vocational","West Germany","654","0.194168195671186","0.18061672786108","0.207719663481292"
"5","2013","(2a) intermediate vocational","East Germany","376","0.235014557351021","0.214455839207398","0.255573275494644"
"5","2013","(2c_gen) general maturity certificate","West Germany","199","0.157587756799396","0.136860286412724","0.178315227186068"
"5","2013","(2c_gen) general maturity certificate","East Germany","29","","",""
"5","2013","(2c_voc) vocational maturity certificate","West Germany","330","0.18497065634858","0.166983619811638","0.202957692885521"
"5","2013","(2c_voc) vocational maturity certificate","East Germany","54","0.203503553331995","0.156091787996288","0.250915318667702"
"5","2013","(3a) lower tertiary education","West Germany","221","0.188239015081653","0.166167940636525","0.210310089526781"
"5","2013","(3a) lower tertiary education","East Germany","104","0.165709688730062","0.135475899882873","0.195943477577251"
"5","2013","(3b) higher tertiary education","West Germany","493","0.158468253120665","0.145321594709639","0.17161491153169"
"5","2013","(3b) higher tertiary education","East Germany","135","0.198935026135586","0.169916831812249","0.227953220458923"
"6","2013","(0) in school","West Germany","52","0.162750439844633","0.126114753090879","0.199386126598388"
"6","2013","(0) in school","East Germany","6","","",""
"6","2013","(1a) inadequately completed","West Germany","34","0.0793829951764485","0.0552740748091461","0.103491915543751"
"6","2013","(1a) inadequately completed","East Germany","3","","",""
"6","2013","(1b) general elementary school","West Germany","147","0.0758255245875004","0.064421776503148","0.0872292726718528"
"6","2013","(1b) general elementary school","East Germany","20","","",""
"6","2013","(1c) basic vocational qualification","West Germany","404","0.0814884352793637","0.0735883953091549","0.0893884752495725"
"6","2013","(1c) basic vocational qualification","East Germany","80","0.0951792872656918","0.0767777841231076","0.113580790408276"
"6","2013","(2b) intermediate general qualification","West Germany","56","0.0851482981255391","0.0626274147606705","0.107669181490408"
"6","2013","(2b) intermediate general qualification","East Germany","14","","",""
"6","2013","(2a) intermediate vocational","West Germany","312","0.105230351643385","0.0947179675325438","0.115742735754227"
"6","2013","(2a) intermediate vocational","East Germany","185","0.120314253013746","0.104540160552726","0.136088345474765"
"6","2013","(2c_gen) general maturity certificate","West Germany","141","0.169580990720526","0.148232854924944","0.190929126516107"
"6","2013","(2c_gen) general maturity certificate","East Germany","20","","",""
"6","2013","(2c_voc) vocational maturity certificate","West Germany","157","0.0937942882544912","0.0802883994687628","0.107300177040219"
"6","2013","(2c_voc) vocational maturity certificate","East Germany","36","0.136036725549073","0.0956643846000574","0.176409066498088"
"6","2013","(3a) lower tertiary education","West Germany","154","0.126188288056819","0.107439507648525","0.144937068465112"
"6","2013","(3a) lower tertiary education","East Germany","59","0.0932853854590097","0.0696369650236746","0.116933805894345"
"6","2013","(3b) higher tertiary education","West Germany","343","0.123924608065935","0.112062591964779","0.135786624167091"
"6","2013","(3b) higher tertiary education","East Germany","96","0.120517582775017","0.0968518654655476","0.144183300084487"
"7","2013","(0) in school","West Germany","71","0.175599287526198","0.1378380393285","0.213360535723897"
"7","2013","(0) in school","East Germany","10","","",""
"7","2013","(1a) inadequately completed","West Germany","31","0.0763495286332322","0.0526668111711319","0.100032246095333"
"7","2013","(1a) inadequately completed","East Germany","4","","",""
"7","2013","(1b) general elementary school","West Germany","189","0.0879739054591852","0.0757715552098346","0.100176255708536"
"7","2013","(1b) general elementary school","East Germany","20","","",""
"7","2013","(1c) basic vocational qualification","West Germany","441","0.0958481866577814","0.0873475468560172","0.104348826459546"
"7","2013","(1c) basic vocational qualification","East Germany","112","0.11737671414752","0.0971940044478193","0.137559423847221"
"7","2013","(2b) intermediate general qualification","West Germany","82","0.131938287207491","0.104630732848634","0.159245841566348"
"7","2013","(2b) intermediate general qualification","East Germany","18","","",""
"7","2013","(2a) intermediate vocational","West Germany","372","0.112826721150571","0.101987818933002","0.12366562336814"
"7","2013","(2a) intermediate vocational","East Germany","191","0.115543306861571","0.100043269400294","0.131043344322848"
"7","2013","(2c_gen) general maturity certificate","West Germany","161","0.171151639855348","0.149725161074151","0.192578118636545"
"7","2013","(2c_gen) general maturity certificate","East Germany","21","","",""
"7","2013","(2c_voc) vocational maturity certificate","West Germany","199","0.11101499236628","0.0964617550732932","0.125568229659267"
"7","2013","(2c_voc) vocational maturity certificate","East Germany","32","0.112312935786956","0.0751291981672294","0.149496673406682"
"7","2013","(3a) lower tertiary education","West Germany","161","0.125992225953856","0.107255914814539","0.144728537093174"
"7","2013","(3a) lower tertiary education","East Germany","75","0.131355486618538","0.103888869465525","0.158822103771552"
"7","2013","(3b) higher tertiary education","West Germany","379","0.144907797067524","0.132235325028024","0.157580269107024"
"7","2013","(3b) higher tertiary education","East Germany","97","0.14747676373334","0.121701934452184","0.173251593014496"
"8","2013","(0) in school","West Germany","61","0.145332542056102","0.110354474950717","0.180310609161488"
"8","2013","(0) in school","East Germany","6","","",""
"8","2013","(1a) inadequately completed","West Germany","27","","",""
"8","2013","(1a) inadequately completed","East Germany","5","","",""
"8","2013","(1b) general elementary school","West Germany","145","0.0698555507989285","0.0588746345729024","0.0808364670249546"
"8","2013","(1b) general elementary school","East Germany","20","","",""
"8","2013","(1c) basic vocational qualification","West Germany","350","0.072516576108684","0.0650278023838154","0.0800053498335526"
"8","2013","(1c) basic vocational qualification","East Germany","72","0.0630520933103668","0.0478112749718661","0.0782929116488675"
"8","2013","(2b) intermediate general qualification","West Germany","84","0.120401503632607","0.0941423768721034","0.14666063039311"
"8","2013","(2b) intermediate general qualification","East Germany","7","","",""
"8","2013","(2a) intermediate vocational","West Germany","269","0.0812166081384124","0.0718581547743653","0.0905750615024595"
"8","2013","(2a) intermediate vocational","East Germany","116","0.0768504916938941","0.063935878250586","0.0897651051372022"
"8","2013","(2c_gen) general maturity certificate","West Germany","114","0.0828060049622094","0.0671282363999331","0.0984837735244857"
"8","2013","(2c_gen) general maturity certificate","East Germany","13","","",""
"8","2013","(2c_voc) vocational maturity certificate","West Germany","152","0.0710431412595333","0.059142224258723","0.0829440582603435"
"8","2013","(2c_voc) vocational maturity certificate","East Germany","24","","",""
"8","2013","(3a) lower tertiary education","West Germany","102","0.0773548432595826","0.0622708727042898","0.0924388138148755"
"8","2013","(3a) lower tertiary education","East Germany","59","0.099108392780974","0.0748114566535276","0.12340532890842"
"8","2013","(3b) higher tertiary education","West Germany","273","0.0955336177059211","0.0849512385424816","0.106115996869361"
"8","2013","(3b) higher tertiary education","East Germany","61","0.0792308772022767","0.0595971165987655","0.0988646378057878"
"9","2013","(0) in school","West Germany","32","0.102084687295508","0.0720368113304185","0.132132563260597"
"9","2013","(0) in school","East Germany","2","","",""
"9","2013","(1a) inadequately completed","West Germany","15","","",""
"9","2013","(1a) inadequately completed","East Germany","2","","",""
"9","2013","(1b) general elementary school","West Germany","58","0.0306308673871161","0.0232077358022427","0.0380539989719894"
"9","2013","(1b) general elementary school","East Germany","2","","",""
"9","2013","(1c) basic vocational qualification","West Germany","114","0.0216082453242714","0.0174096392682607","0.0258068513802821"
"9","2013","(1c) basic vocational qualification","East Germany","26","","",""
"9","2013","(2b) intermediate general qualification","West Germany","24","","",""
"9","2013","(2b) intermediate general qualification","East Germany","5","","",""
"9","2013","(2a) intermediate vocational","West Germany","81","0.0278306045013768","0.0221954298497641","0.0334657791529895"
"9","2013","(2a) intermediate vocational","East Germany","32","0.0259093034358285","0.0182064855300197","0.0336121213416374"
"9","2013","(2c_gen) general maturity certificate","West Germany","36","0.0276286132600663","0.0183042676905662","0.0369529588295665"
"9","2013","(2c_gen) general maturity certificate","East Germany","7","","",""
"9","2013","(2c_voc) vocational maturity certificate","West Germany","47","0.0264377444821839","0.0190055743948212","0.0338699145695466"
"9","2013","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"9","2013","(3a) lower tertiary education","West Germany","27","","",""
"9","2013","(3a) lower tertiary education","East Germany","7","","",""
"9","2013","(3b) higher tertiary education","West Germany","75","0.026849364617081","0.0210301277788991","0.0326686014552629"
"9","2013","(3b) higher tertiary education","East Germany","14","","",""
"10 Very willing to take risks","2013","(0) in school","West Germany","17","","",""
"10 Very willing to take risks","2013","(0) in school","East Germany","","","",""
"10 Very willing to take risks","2013","(1a) inadequately completed","West Germany","29","","",""
"10 Very willing to take risks","2013","(1a) inadequately completed","East Germany","2","","",""
"10 Very willing to take risks","2013","(1b) general elementary school","West Germany","64","0.0218897650121227","0.0155863286930047","0.0281932013312408"
"10 Very willing to take risks","2013","(1b) general elementary school","East Germany","3","","",""
"10 Very willing to take risks","2013","(1c) basic vocational qualification","West Germany","84","0.0168513948119681","0.0131346178930536","0.0205681717308826"
"10 Very willing to take risks","2013","(1c) basic vocational qualification","East Germany","12","","",""
"10 Very willing to take risks","2013","(2b) intermediate general qualification","West Germany","23","","",""
"10 Very willing to take risks","2013","(2b) intermediate general qualification","East Germany","3","","",""
"10 Very willing to take risks","2013","(2a) intermediate vocational","West Germany","43","0.0122907687858788","0.00851609722450189","0.0160654403472557"
"10 Very willing to take risks","2013","(2a) intermediate vocational","East Germany","20","","",""
"10 Very willing to take risks","2013","(2c_gen) general maturity certificate","West Germany","24","","",""
"10 Very willing to take risks","2013","(2c_gen) general maturity certificate","East Germany","1","","",""
"10 Very willing to take risks","2013","(2c_voc) vocational maturity certificate","West Germany","36","0.0135620526108016","0.00820384948562098","0.0189202557359823"
"10 Very willing to take risks","2013","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"10 Very willing to take risks","2013","(3a) lower tertiary education","West Germany","10","","",""
"10 Very willing to take risks","2013","(3a) lower tertiary education","East Germany","5","","",""
"10 Very willing to take risks","2013","(3b) higher tertiary education","West Germany","52","0.0117919364186029","0.0079057310048089","0.015678141832397"
"10 Very willing to take risks","2013","(3b) higher tertiary education","East Germany","5","","",""
"0 Not at all Willing to take risks","2014","(0) in school","West Germany","8","","",""
"0 Not at all Willing to take risks","2014","(0) in school","East Germany","1","","",""
"0 Not at all Willing to take risks","2014","(1a) inadequately completed","West Germany","61","0.132335244197161","0.102052913847297","0.162617574547025"
"0 Not at all Willing to take risks","2014","(1a) inadequately completed","East Germany","6","","",""
"0 Not at all Willing to take risks","2014","(1b) general elementary school","West Germany","258","0.130419969156163","0.115985596939279","0.144854341373048"
"0 Not at all Willing to take risks","2014","(1b) general elementary school","East Germany","28","","",""
"0 Not at all Willing to take risks","2014","(1c) basic vocational qualification","West Germany","388","0.081763907132485","0.0740421160883827","0.0894856981765873"
"0 Not at all Willing to take risks","2014","(1c) basic vocational qualification","East Germany","65","0.0569338157797026","0.0425936604133676","0.0712739711460377"
"0 Not at all Willing to take risks","2014","(2b) intermediate general qualification","West Germany","29","","",""
"0 Not at all Willing to take risks","2014","(2b) intermediate general qualification","East Germany","3","","",""
"0 Not at all Willing to take risks","2014","(2a) intermediate vocational","West Germany","181","0.0490450707993271","0.0424265020121232","0.0556636395865309"
"0 Not at all Willing to take risks","2014","(2a) intermediate vocational","East Germany","57","0.0213717814006784","0.0149823123200539","0.0277612504813028"
"0 Not at all Willing to take risks","2014","(2c_gen) general maturity certificate","West Germany","80","0.051933345812407","0.039810588671734","0.06405610295308"
"0 Not at all Willing to take risks","2014","(2c_gen) general maturity certificate","East Germany","5","","",""
"0 Not at all Willing to take risks","2014","(2c_voc) vocational maturity certificate","West Germany","101","0.0440080460129903","0.0352932858243152","0.0527228062016653"
"0 Not at all Willing to take risks","2014","(2c_voc) vocational maturity certificate","East Germany","16","","",""
"0 Not at all Willing to take risks","2014","(3a) lower tertiary education","West Germany","31","0.0212314416140308","0.0137441828452569","0.0287187003828046"
"0 Not at all Willing to take risks","2014","(3a) lower tertiary education","East Germany","20","","",""
"0 Not at all Willing to take risks","2014","(3b) higher tertiary education","West Germany","109","0.0225977230058781","0.0175620892470051","0.0276333567647511"
"0 Not at all Willing to take risks","2014","(3b) higher tertiary education","East Germany","19","","",""
"1","2014","(0) in school","West Germany","7","","",""
"1","2014","(0) in school","East Germany","1","","",""
"1","2014","(1a) inadequately completed","West Germany","38","0.0637706464183912","0.0419344451215979","0.0856068477151845"
"1","2014","(1a) inadequately completed","East Germany","3","","",""
"1","2014","(1b) general elementary school","West Germany","166","0.0960287449587296","0.0834003251305717","0.108657164786888"
"1","2014","(1b) general elementary school","East Germany","13","","",""
"1","2014","(1c) basic vocational qualification","West Germany","262","0.05755220391609","0.0509889428642951","0.0641154649678849"
"1","2014","(1c) basic vocational qualification","East Germany","60","0.0651830580910717","0.0499064028512407","0.0804597133309027"
"1","2014","(2b) intermediate general qualification","West Germany","23","","",""
"1","2014","(2b) intermediate general qualification","East Germany","4","","",""
"1","2014","(2a) intermediate vocational","West Germany","176","0.0442824199466419","0.0379776840694914","0.0505871558237925"
"1","2014","(2a) intermediate vocational","East Germany","77","0.0475305382924913","0.0381301143397181","0.0569309622452644"
"1","2014","(2c_gen) general maturity certificate","West Germany","46","0.029062159468945","0.019884784595519","0.038239534342371"
"1","2014","(2c_gen) general maturity certificate","East Germany","3","","",""
"1","2014","(2c_voc) vocational maturity certificate","West Germany","86","0.0314203799582539","0.0240083757218614","0.0388323841946465"
"1","2014","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"1","2014","(3a) lower tertiary education","West Germany","33","0.0172991137021469","0.010527133234143","0.0240710941701508"
"1","2014","(3a) lower tertiary education","East Germany","23","","",""
"1","2014","(3b) higher tertiary education","West Germany","135","0.0430333666962536","0.0361573617164162","0.0499093716760911"
"1","2014","(3b) higher tertiary education","East Germany","26","","",""
