"plh0204_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2017","general elemantary","East Germany","61","0.100008173842431","0.074072140092619","0.125944207592244"
"0 Not at all Willing to take risks","2017","middle vocational","West Germany","600","0.0435606958520174","0.0395613040366534","0.0475600876673814"
"0 Not at all Willing to take risks","2017","middle vocational","East Germany","123","0.0311619323281637","0.0249359901368546","0.0373878745194727"
"0 Not at all Willing to take risks","2017","vocational + Abi","West Germany","100","0.0290856394716488","0.0217409772703832","0.0364303016729144"
"0 Not at all Willing to take risks","2017","vocational + Abi","East Germany","18","","",""
"0 Not at all Willing to take risks","2017","higher vocational","West Germany","21","","",""
"0 Not at all Willing to take risks","2017","higher vocational","East Germany","12","","",""
"0 Not at all Willing to take risks","2017","higher education","West Germany","327","0.0210370212465071","0.0173748879331329","0.0246991545598813"
"0 Not at all Willing to take risks","2017","higher education","East Germany","50","0.0159300839613703","0.00972692471998159","0.0221332432027591"
"1","2017","in school","West Germany","13","","",""
"1","2017","in school","East Germany","1","","",""
"1","2017","inadequately","West Germany","109","0.0785452771718791","0.0672675898182815","0.0898229645254766"
"1","2017","inadequately","East Germany","12","","",""
"1","2017","general elemantary","West Germany","182","0.0656822086862004","0.0572314342011561","0.0741329831712448"
"1","2017","general elemantary","East Germany","35","0.0655842142333979","0.0441831054447948","0.086985323022001"
"1","2017","middle vocational","West Germany","464","0.0519317944843699","0.0475841472567415","0.0562794417119983"
"1","2017","middle vocational","East Germany","133","0.0487614919223031","0.0410444563805202","0.056478527464086"
"1","2017","vocational + Abi","West Germany","108","0.0539426458715133","0.0440692417982057","0.0638160499448209"
"1","2017","vocational + Abi","East Germany","16","","",""
"1","2017","higher vocational","West Germany","35","0.0442054669838044","0.0322890624444599","0.0561218715231489"
"1","2017","higher vocational","East Germany","22","","",""
"1","2017","higher education","West Germany","237","0.0360699424097626","0.0313116143728602","0.0408282704466649"
"1","2017","higher education","East Germany","67","0.0500341207528866","0.0392327702388442","0.0608354712669291"
"2","2017","in school","West Germany","20","","",""
"2","2017","in school","East Germany","3","","",""
"2","2017","inadequately","West Germany","169","0.126292221228193","0.112367246546262","0.140217195910124"
"2","2017","inadequately","East Germany","30","0.0666963555324501","0.039487557152706","0.0939051539121941"
"2","2017","general elemantary","West Germany","314","0.122425985052996","0.111244383563161","0.133607586542831"
"2","2017","general elemantary","East Germany","54","0.129854826986889","0.100795106133327","0.158914547840451"
"2","2017","middle vocational","West Germany","1149","0.117789895797256","0.111473666695407","0.124106124899106"
"2","2017","middle vocational","East Germany","338","0.111054975386697","0.0997966509884934","0.122313299784901"
"2","2017","vocational + Abi","West Germany","212","0.111319064210964","0.0975723228722888","0.12506580554964"
"2","2017","vocational + Abi","East Germany","26","","",""
"2","2017","higher vocational","West Germany","128","0.110523064459892","0.0923462078847529","0.12869992103503"
"2","2017","higher vocational","East Germany","46","0.114538766407977","0.0833298189460286","0.145747713869925"
"2","2017","higher education","West Germany","635","0.110557003241185","0.102554772277528","0.118559234204841"
"2","2017","higher education","East Germany","142","0.0880605108025956","0.0740205940964182","0.102100427508773"
"3","2017","in school","West Germany","34","0.0868619128773965","0.0578098206967908","0.115914005058002"
"3","2017","in school","East Germany","8","","",""
"3","2017","inadequately","West Germany","135","0.115260556077654","0.101873932167461","0.128647179987846"
"3","2017","inadequately","East Germany","26","","",""
"3","2017","general elemantary","West Germany","300","0.135435104491758","0.123761909201744","0.147108299781772"
"3","2017","general elemantary","East Germany","39","0.0908305273922129","0.0659874797686468","0.115673575015779"
"3","2017","middle vocational","West Germany","1275","0.131763823051402","0.125136549850876","0.138391096251927"
"3","2017","middle vocational","East Germany","360","0.133569731258099","0.121380168420908","0.14575929409529"
"3","2017","vocational + Abi","West Germany","277","0.154104286331336","0.138324256235848","0.169884316426824"
"3","2017","vocational + Abi","East Germany","57","0.168134273155485","0.12849827685818","0.20777026945279"
"3","2017","higher vocational","West Germany","159","0.143715125136712","0.123378197143166","0.164052053130257"
"3","2017","higher vocational","East Germany","60","0.122225975104268","0.0901269965044026","0.154324953704134"
"3","2017","higher education","West Germany","772","0.146856869604063","0.137824182314252","0.155889556893873"
"3","2017","higher education","East Germany","219","0.17423668849986","0.155444017272995","0.193029359726724"
"4","2017","in school","West Germany","27","","",""
"4","2017","in school","East Germany","11","","",""
"4","2017","inadequately","West Germany","118","0.0829415184679859","0.0713801958809349","0.0945028410550369"
"4","2017","inadequately","East Germany","13","","",""
"4","2017","general elemantary","West Germany","246","0.0864997757649056","0.0769104703964736","0.0960890811333376"
"4","2017","general elemantary","East Germany","38","0.0716172528184412","0.0493257734672314","0.093908732169651"
"4","2017","middle vocational","West Germany","863","0.09079208090172","0.0851625341314257","0.0964216276720143"
"4","2017","middle vocational","East Germany","285","0.0890246825775751","0.0788205564421201","0.0992288087130301"
"4","2017","vocational + Abi","West Germany","164","0.0788736267337709","0.0670930224075305","0.0906542310600114"
"4","2017","vocational + Abi","East Germany","29","","",""
"4","2017","higher vocational","West Germany","109","0.0891152261222487","0.0725981696436015","0.105632282600896"
"4","2017","higher vocational","East Germany","33","0.094346703764716","0.0657008053665279","0.122992602162904"
"4","2017","higher education","West Germany","567","0.107801605980731","0.0998874933456577","0.115715718615804"
"4","2017","higher education","East Germany","158","0.108692456866743","0.0932717453077483","0.124113168425737"
"5","2017","in school","West Germany","61","0.184557324942635","0.144539189352674","0.224575460532596"
"5","2017","in school","East Germany","12","","",""
"5","2017","inadequately","West Germany","338","0.15605856972489","0.140845285570018","0.171271853879762"
"5","2017","inadequately","East Germany","52","0.259728518895116","0.21190933514975","0.307547702640481"
"5","2017","general elemantary","West Germany","606","0.175506846425041","0.162530097944998","0.188483594905084"
"5","2017","general elemantary","East Germany","86","0.18280813319291","0.149394299539647","0.216221966846172"
"5","2017","middle vocational","West Germany","1858","0.189768779761078","0.18208571115801","0.197451848364145"
"5","2017","middle vocational","East Germany","661","0.224887923821302","0.209927888616146","0.239847959026458"
"5","2017","vocational + Abi","West Germany","380","0.192500005302732","0.175268282779798","0.209731727825666"
"5","2017","vocational + Abi","East Germany","74","0.241577977079932","0.196213158766687","0.286942795393177"
"5","2017","higher vocational","West Germany","225","0.211752201553896","0.188067368591583","0.235437034516208"
"5","2017","higher vocational","East Germany","96","0.24572420746081","0.203534438046182","0.287913976875438"
"5","2017","higher education","West Germany","1031","0.171484884643212","0.161866059414961","0.181103709871462"
"5","2017","higher education","East Germany","291","0.18126682392932","0.162180544524961","0.20035310333368"
"6","2017","in school","West Germany","46","0.121728123119997","0.0879990473333113","0.155457198906683"
"6","2017","in school","East Germany","10","","",""
"6","2017","inadequately","West Germany","133","0.0596136483827971","0.0496882254469992","0.0695390713185951"
"6","2017","inadequately","East Germany","20","","",""
"6","2017","general elemantary","West Germany","291","0.0789778953963968","0.069777359294281","0.0881784314985126"
"6","2017","general elemantary","East Germany","42","0.0988826341542364","0.0730768402360999","0.124688428072373"
"6","2017","middle vocational","West Germany","1121","0.117335761310479","0.111030097604456","0.123641425016501"
"6","2017","middle vocational","East Germany","336","0.115436944679709","0.103986981066351","0.126886908293068"
"6","2017","vocational + Abi","West Germany","251","0.120084786111263","0.105877652541239","0.134291919681287"
"6","2017","vocational + Abi","East Germany","41","0.116727335118754","0.0826968046850208","0.150757865552488"
"6","2017","higher vocational","West Germany","136","0.111204733134283","0.0929788962762495","0.129430569992317"
"6","2017","higher vocational","East Germany","32","0.0722289427430011","0.0468604809715119","0.0975974045144903"
"6","2017","higher education","West Germany","751","0.133566151909307","0.124885050990707","0.142247252827907"
"6","2017","higher education","East Germany","232","0.138952486796076","0.121815374590506","0.156089599001646"
"7","2017","in school","West Germany","66","0.162481230998871","0.124427839898758","0.200534622098984"
"7","2017","in school","East Germany","9","","",""
"7","2017","inadequately","West Germany","164","0.101184485725992","0.088542501135956","0.113826470316028"
"7","2017","inadequately","East Germany","14","","",""
"7","2017","general elemantary","West Germany","353","0.102301396019295","0.0919635184663718","0.112639273572218"
"7","2017","general elemantary","East Germany","55","0.0998643332403763","0.073944886920035","0.125783779560718"
"7","2017","middle vocational","West Germany","1244","0.124945367911624","0.11846655400257","0.131424181820679"
"7","2017","middle vocational","East Germany","351","0.113844932517519","0.102463969526426","0.125225895508611"
"7","2017","vocational + Abi","West Germany","255","0.12862037268716","0.113988475577823","0.143252269796497"
"7","2017","vocational + Abi","East Germany","45","0.117563881960741","0.0834278029759579","0.151699960945524"
"7","2017","higher vocational","West Germany","171","0.149354257601128","0.128690554849674","0.170017960352581"
"7","2017","higher vocational","East Germany","54","0.156871748153671","0.121231781869333","0.192511714438008"
"7","2017","higher education","West Germany","805","0.153739913144884","0.144535329731172","0.162944496558596"
"7","2017","higher education","East Germany","203","0.119629393782249","0.103551000848264","0.135707786716234"
"8","2017","in school","West Germany","59","0.157302941120466","0.119745270355407","0.194860611885525"
"8","2017","in school","East Germany","9","","",""
"8","2017","inadequately","West Germany","124","0.0787177931345482","0.0674287844012587","0.0900068018678378"
"8","2017","inadequately","East Germany","26","","",""
"8","2017","general elemantary","West Germany","289","0.0977639957438525","0.0876324694114624","0.107895522076243"
"8","2017","general elemantary","East Germany","55","0.0956102434711122","0.0701890134136296","0.121031473528595"
"8","2017","middle vocational","West Germany","913","0.0926241350668316","0.0869438054680083","0.0983044646656549"
"8","2017","middle vocational","East Germany","268","0.0907550461121181","0.0804620185179142","0.101048073706322"
"8","2017","vocational + Abi","West Germany","165","0.077613364641989","0.065919264404165","0.0893074648798131"
"8","2017","vocational + Abi","East Germany","22","","",""
"8","2017","higher vocational","West Germany","120","0.0921881198865196","0.0754170647892242","0.108959174983815"
"8","2017","higher vocational","East Germany","31","0.0794897960879009","0.0529811168350141","0.105998475340788"
"8","2017","higher education","West Germany","527","0.0872197013648589","0.0800194224567148","0.0944199802730031"
"8","2017","higher education","East Germany","153","0.0975145265947413","0.0828169514766278","0.112212101712855"
"9","2017","in school","West Germany","13","","",""
"9","2017","in school","East Germany","2","","",""
"9","2017","inadequately","West Germany","63","0.0311456332737","0.0238636304072441","0.0384276361401559"
"9","2017","inadequately","East Germany","13","","",""
"9","2017","general elemantary","West Germany","115","0.0291353111078616","0.0233979192644729","0.0348727029512503"
"9","2017","general elemantary","East Germany","16","","",""
"9","2017","middle vocational","West Germany","288","0.0249748764970432","0.0219172993793599","0.0280324536147265"
"9","2017","middle vocational","East Germany","80","0.0235826173825025","0.0181453454973391","0.0290198892676658"
"9","2017","vocational + Abi","West Germany","62","0.034721813286031","0.0267203484593921","0.0427232781126698"
"9","2017","vocational + Abi","East Germany","7","","",""
"9","2017","higher vocational","West Germany","29","","",""
"9","2017","higher vocational","East Germany","8","","",""
"9","2017","higher education","West Germany","126","0.0209496242453393","0.0172949427770629","0.0246043057136156"
"9","2017","higher education","East Germany","28","","",""
"10 Very willing to take risks","2017","in school","West Germany","19","","",""
"10 Very willing to take risks","2017","in school","East Germany","5","","",""
"10 Very willing to take risks","2017","inadequately","West Germany","198","0.053643176896357","0.0441980517619137","0.0630883020308003"
"10 Very willing to take risks","2017","inadequately","East Germany","35","0.0784625117544973","0.0491377537598716","0.107787269749123"
"10 Very willing to take risks","2017","general elemantary","West Germany","171","0.0280044414063195","0.0223762232054508","0.0336326596071883"
"10 Very willing to take risks","2017","general elemantary","East Germany","33","0.0372429613625028","0.0208730251942815","0.053612897530724"
"10 Very willing to take risks","2017","middle vocational","West Germany","231","0.0145127893661789","0.0121695385117907","0.0168560402205672"
"10 Very willing to take risks","2017","middle vocational","East Germany","57","0.017919722014011","0.013166299428276","0.022673144599746"
"10 Very willing to take risks","2017","vocational + Abi","West Germany","37","0.0191343953515921","0.0131467760447074","0.0251220146584767"
"10 Very willing to take risks","2017","vocational + Abi","East Germany","7","","",""
"10 Very willing to take risks","2017","higher vocational","West Germany","10","","",""
"10 Very willing to take risks","2017","higher vocational","East Germany","6","","",""
"10 Very willing to take risks","2017","higher education","West Germany","121","0.0107172822101511","0.00808966899463462","0.0133448954256675"
"10 Very willing to take risks","2017","higher education","East Germany","22","","",""
"0 Not at all Willing to take risks","2018","in school","West Germany","8","","",""
"0 Not at all Willing to take risks","2018","in school","East Germany","","","",""
"0 Not at all Willing to take risks","2018","inadequately","West Germany","663","0.215833367544387","0.196705443006229","0.234961292082546"
"0 Not at all Willing to take risks","2018","inadequately","East Germany","56","0.192629841698778","0.146019758886222","0.239239924511333"
"0 Not at all Willing to take risks","2018","general elemantary","West Germany","431","0.0933509802117417","0.0829057263771333","0.10379623404635"
"0 Not at all Willing to take risks","2018","general elemantary","East Germany","52","0.0821574996243828","0.0585096911283914","0.105805308120374"
"0 Not at all Willing to take risks","2018","middle vocational","West Germany","796","0.0653636778751354","0.0603505275908578","0.070376828159413"
"0 Not at all Willing to take risks","2018","middle vocational","East Germany","157","0.0500218705559395","0.042042456304452","0.0580012848074269"
"0 Not at all Willing to take risks","2018","vocational + Abi","West Germany","103","0.0439639081203555","0.0346916484241944","0.0532361678165166"
"0 Not at all Willing to take risks","2018","vocational + Abi","East Germany","13","","",""
"0 Not at all Willing to take risks","2018","higher vocational","West Germany","36","0.0389375112338599","0.0273194624669803","0.0505555600007394"
"0 Not at all Willing to take risks","2018","higher vocational","East Germany","24","","",""
"0 Not at all Willing to take risks","2018","higher education","West Germany","363","0.022449948378088","0.0185475893326951","0.026352307423481"
"0 Not at all Willing to take risks","2018","higher education","East Germany","64","0.0267206049255135","0.0185568645996119","0.0348843452514151"
"1","2018","in school","West Germany","9","","",""
"1","2018","in school","East Germany","","","",""
"1","2018","inadequately","West Germany","139","0.0862707308169777","0.0732166924733565","0.0993247691605988"
"1","2018","inadequately","East Germany","31","0.0420450101978811","0.0183251826541558","0.0657648377416065"
"1","2018","general elemantary","West Germany","212","0.0845331345582927","0.0745452213316577","0.0945210477849277"
"1","2018","general elemantary","East Germany","46","0.11411266371011","0.0867322894941182","0.141493037926102"
"1","2018","middle vocational","West Germany","635","0.0715400594098231","0.0663127598403053","0.076767358979341"
"1","2018","middle vocational","East Germany","169","0.0588183015199568","0.0502058414572501","0.0674307615826635"
"1","2018","vocational + Abi","West Germany","127","0.0589448764999596","0.0482928838064506","0.0695968691934686"
"1","2018","vocational + Abi","East Germany","19","","",""
"1","2018","higher vocational","West Germany","57","0.0624737881714712","0.0479388256298058","0.0770087507131367"
"1","2018","higher vocational","East Germany","27","","",""
"1","2018","higher education","West Germany","284","0.0421689846995796","0.0368748977420864","0.0474630716570727"
"1","2018","higher education","East Germany","85","0.0552072094825813","0.0436457288028043","0.0667686901623582"
"2","2018","in school","West Germany","19","","",""
"2","2018","in school","East Germany","5","","",""
"2","2018","inadequately","West Germany","132","0.0641088914711597","0.0527201385390975","0.075497644403222"
"2","2018","inadequately","East Germany","33","0.144001277718318","0.102505732512553","0.185496822924083"
"2","2018","general elemantary","West Germany","335","0.145037991130535","0.132394871266128","0.157681110994942"
"2","2018","general elemantary","East Germany","53","0.0975067893365742","0.0719608067928389","0.12305277188031"
"2","2018","middle vocational","West Germany","1226","0.13215954843807","0.125290598138992","0.139028498737149"
"2","2018","middle vocational","East Germany","388","0.136487701547132","0.123921174556425","0.14905422853784"
"2","2018","vocational + Abi","West Germany","292","0.147620775804584","0.131577595419772","0.163663956189397"
"2","2018","vocational + Abi","East Germany","33","0.0899232134070609","0.0591513371997102","0.120695089614412"
"2","2018","higher vocational","West Germany","132","0.113366039933951","0.0943251625595536","0.132406917308348"
"2","2018","higher vocational","East Germany","65","0.205456445698582","0.165305846577592","0.245607044819572"
"2","2018","higher education","West Germany","671","0.12825056571454","0.119442601689753","0.137058529739327"
"2","2018","higher education","East Germany","169","0.0905594258703814","0.0760315785204307","0.105087273220332"
"3","2018","in school","West Germany","31","0.118433623377057","0.0819909996843887","0.154876247069726"
"3","2018","in school","East Germany","8","","",""
"3","2018","inadequately","West Germany","95","0.0752681547716368","0.0630017322895668","0.0875345772537068"
"3","2018","inadequately","East Germany","24","","",""
"3","2018","general elemantary","West Germany","275","0.112618432482012","0.101268326944673","0.12396853801935"
"3","2018","general elemantary","East Germany","57","0.117855787478455","0.0900888192871862","0.145622755669723"
"3","2018","middle vocational","West Germany","1273","0.143129088516557","0.136026072254402","0.150232104778713"
"3","2018","middle vocational","East Germany","440","0.163271833686046","0.149742323498229","0.176801343873863"
"3","2018","vocational + Abi","West Germany","272","0.153997586250139","0.137672967214796","0.170322205285483"
"3","2018","vocational + Abi","East Germany","60","0.169580914178941","0.129214869523128","0.209946958834754"
"3","2018","higher vocational","West Germany","162","0.139230746985093","0.118439322920017","0.16002217105017"
"3","2018","higher vocational","East Germany","46","0.118834681230004","0.0866778244809396","0.150991537979068"
"3","2018","higher education","West Germany","856","0.162694252625813","0.152971747247963","0.172416758003663"
"3","2018","higher education","East Germany","247","0.181919164722341","0.162389957637066","0.201448371807616"
"4","2018","in school","West Germany","32","0.138010171442325","0.0991100248595347","0.176910318025115"
"4","2018","in school","East Germany","4","","",""
"4","2018","inadequately","West Germany","82","0.0583438540948148","0.0474458213873302","0.0692418868022995"
"4","2018","inadequately","East Germany","8","","",""
"4","2018","general elemantary","West Germany","179","0.068119245500327","0.0590732775482274","0.0771652134524267"
"4","2018","general elemantary","East Germany","31","0.0682218135556225","0.0465097495400655","0.0899338775711795"
"4","2018","middle vocational","West Germany","784","0.086883661724232","0.0811708058056053","0.0925965176428586"
"4","2018","middle vocational","East Germany","265","0.0827806045278005","0.0726942284705461","0.0928669805850549"
"4","2018","vocational + Abi","West Germany","174","0.108560675410214","0.0944910524405052","0.122630298379923"
"4","2018","vocational + Abi","East Germany","43","0.118280783623495","0.0835430645457861","0.153018502701205"
"4","2018","higher vocational","West Germany","117","0.111578172192849","0.0926689999140724","0.130487344471626"
"4","2018","higher vocational","East Germany","31","0.0824510603491241","0.0551181402513107","0.109783980446938"
"4","2018","higher education","West Germany","579","0.118852039360933","0.110327365167876","0.127376713553989"
"4","2018","higher education","East Germany","154","0.112221740488261","0.0962431661541649","0.128200314822356"
"5","2018","in school","West Germany","48","0.120535752602026","0.0838149930389404","0.157256512165112"
"5","2018","in school","East Germany","13","","",""
"5","2018","inadequately","West Germany","259","0.179157562167569","0.161327541359065","0.196987582976073"
"5","2018","inadequately","East Germany","39","0.173085010491609","0.128371176950739","0.21779884403248"
"5","2018","general elemantary","West Germany","560","0.181831945470574","0.167983650328231","0.195680240612917"
"5","2018","general elemantary","East Germany","99","0.217973394505094","0.18241880088091","0.253527988129278"
"5","2018","middle vocational","West Germany","1722","0.190419353706645","0.182455802841556","0.198382904571735"
"5","2018","middle vocational","East Germany","605","0.221860852343632","0.206651762843419","0.237069941843845"
"5","2018","vocational + Abi","West Germany","311","0.163557109071998","0.146828757122818","0.180285461021178"
"5","2018","vocational + Abi","East Germany","65","0.212285210295322","0.168298303992496","0.256272116598148"
"5","2018","higher vocational","West Germany","208","0.211035469234397","0.186529055917234","0.235541882551559"
"5","2018","higher vocational","East Germany","71","0.152269721910846","0.11656637620077","0.187973067620921"
"5","2018","higher education","West Germany","870","0.16032379400871","0.150658724882608","0.169988863134812"
"5","2018","higher education","East Germany","274","0.193856918555729","0.173844757346298","0.213869079765159"
"6","2018","in school","West Germany","43","0.107433048398278","0.0725082449800066","0.14235785181655"
"6","2018","in school","East Germany","7","","",""
"6","2018","inadequately","West Germany","75","0.0858523261754526","0.0728270005322379","0.0988776518186673"
"6","2018","inadequately","East Germany","21","","",""
"6","2018","general elemantary","West Germany","224","0.0757055043249594","0.066208013759321","0.0852029948905978"
"6","2018","general elemantary","East Germany","36","0.0529508105673737","0.0336664258993856","0.0722351952353618"
"6","2018","middle vocational","West Germany","821","0.0935033370543756","0.0875983654105192","0.0994083086982321"
"6","2018","middle vocational","East Germany","251","0.0991832169256881","0.0882418502150952","0.110124583636281"
"6","2018","vocational + Abi","West Germany","165","0.0998095857904507","0.0862528973354428","0.113366274245459"
"6","2018","vocational + Abi","East Germany","28","","",""
"6","2018","higher vocational","West Germany","97","0.0909804874543719","0.0737088298601763","0.108252145048567"
"6","2018","higher vocational","East Germany","42","0.0995784718667557","0.0698221701247886","0.129334773608723"
"6","2018","higher education","West Germany","630","0.130336316525917","0.121467647671414","0.13920498538042"
"6","2018","higher education","East Germany","190","0.130807163489644","0.113737651385091","0.147876675594197"
"7","2018","in school","West Germany","55","0.1915639745103","0.147180186179381","0.23594776284122"
"7","2018","in school","East Germany","12","","",""
"7","2018","inadequately","West Germany","78","0.0648508680884091","0.0534009412523382","0.07630079492448"
"7","2018","inadequately","East Germany","13","","",""
"7","2018","general elemantary","West Germany","268","0.0866781748298361","0.0765761889798348","0.0967801606798375"
"7","2018","general elemantary","East Germany","41","0.0649840274079402","0.0437566648419981","0.0862113899738822"
"7","2018","middle vocational","West Germany","918","0.0954228098632091","0.0894638553155967","0.101381764410821"
"7","2018","middle vocational","East Germany","277","0.0829295585429178","0.0728349317074734","0.0930241853783622"
"7","2018","vocational + Abi","West Germany","238","0.121788826587161","0.106997623527578","0.136580029646744"
"7","2018","vocational + Abi","East Germany","31","0.0880643937080811","0.0575811407220906","0.118547646694072"
"7","2018","higher vocational","West Germany","122","0.107514772573622","0.0889107064005619","0.126118838746682"
"7","2018","higher vocational","East Germany","43","0.0949994697006258","0.0658615663985896","0.124137373002662"
"7","2018","higher education","West Germany","659","0.122614815935937","0.113974757619536","0.131254874252338"
"7","2018","higher education","East Germany","171","0.10925474759582","0.0934624910048054","0.125047004186834"
"8","2018","in school","West Germany","33","0.128234590617608","0.0905254156422504","0.165943765592966"
"8","2018","in school","East Germany","8","","",""
"8","2018","inadequately","West Germany","105","0.0922682252507984","0.0788124343495827","0.105724016152014"
"8","2018","inadequately","East Germany","18","","",""
"8","2018","general elemantary","West Germany","263","0.0860813740832028","0.0760109370426116","0.096151811123794"
"8","2018","general elemantary","East Germany","47","0.0888451080109201","0.0643434159900755","0.113346800031765"
"8","2018","middle vocational","West Germany","770","0.084136674289487","0.0785064050758414","0.0897669435031326"
"8","2018","middle vocational","East Germany","214","0.0767792452122323","0.0670336371065701","0.0865248533178945"
"8","2018","vocational + Abi","West Germany","127","0.0716210261023403","0.0599587528101882","0.0832832993944923"
"8","2018","vocational + Abi","East Germany","26","","",""
"8","2018","higher vocational","West Germany","92","0.0865980393152051","0.069706925570194","0.103489153060216"
"8","2018","higher vocational","East Germany","32","0.113693689583569","0.0821484818792449","0.145238897287892"
"8","2018","higher education","West Germany","456","0.0878950589522525","0.0804365041450782","0.0953536137594268"
"8","2018","higher education","East Germany","106","0.0819926350311555","0.0681040571276006","0.0958812129347105"
"9","2018","in school","West Germany","16","","",""
"9","2018","in school","East Germany","","","",""
"9","2018","inadequately","West Germany","32","0.0356011580858883","0.0269859696700501","0.0442163465017266"
"9","2018","inadequately","East Germany","10","","",""
"9","2018","general elemantary","West Germany","104","0.0387283052026361","0.0318007932739168","0.0456558171313554"
"9","2018","general elemantary","East Germany","21","","",""
"9","2018","middle vocational","West Germany","236","0.0248427357363011","0.021685854846118","0.0279996166264843"
"9","2018","middle vocational","East Germany","60","0.0178454022879467","0.0129993584009411","0.0226914461749522"
"9","2018","vocational + Abi","West Germany","33","0.0144172743119805","0.00902603736820143","0.0198085112557596"
"9","2018","vocational + Abi","East Germany","9","","",""
"9","2018","higher vocational","West Germany","29","","",""
"9","2018","higher vocational","East Germany","3","","",""
"9","2018","higher education","West Germany","98","0.0139488693696464","0.0108595040172625","0.0170382347220304"
"9","2018","higher education","East Germany","25","","",""
"10 Very willing to take risks","2018","in school","West Germany","8","","",""
"10 Very willing to take risks","2018","in school","East Germany","2","","",""
"10 Very willing to take risks","2018","inadequately","West Germany","117","0.0424448615329063","0.0330714252134848","0.0518182978523279"
"10 Very willing to take risks","2018","inadequately","East Germany","22","","",""
"10 Very willing to take risks","2018","general elemantary","West Germany","129","0.027314912205884","0.0214626201352462","0.0331672042765217"
"10 Very willing to take risks","2018","general elemantary","East Germany","35","0.0589333547155804","0.038653073011238","0.0792136364199228"
"10 Very willing to take risks","2018","middle vocational","West Germany","157","0.012599053386164","0.0103368227269395","0.0148612840453885"
"10 Very willing to take risks","2018","middle vocational","East Germany","41","0.0100214128507083","0.00637545518085879","0.0136673705205578"
"10 Very willing to take risks","2018","vocational + Abi","West Germany","36","0.0157183560508162","0.0100928246770682","0.0213438874245641"
"10 Very willing to take risks","2018","vocational + Abi","East Germany","5","","",""
"10 Very willing to take risks","2018","higher vocational","West Germany","13","","",""
"10 Very willing to take risks","2018","higher vocational","East Germany","5","","",""
"10 Very willing to take risks","2018","higher education","West Germany","70","0.0104653544285844","0.00778468955832937","0.0131460192988395"
"10 Very willing to take risks","2018","higher education","East Germany","14","","",""
"0 Not at all Willing to take risks","2019","in school","West Germany","5","","",""
"0 Not at all Willing to take risks","2019","in school","East Germany","2","","",""
"0 Not at all Willing to take risks","2019","inadequately","West Germany","446","0.152328834443173","0.134808912071531","0.169848756814815"
"0 Not at all Willing to take risks","2019","inadequately","East Germany","38","0.198804500143261","0.147338021205173","0.250270979081349"
"0 Not at all Willing to take risks","2019","general elemantary","West Germany","279","0.0671127762132032","0.0576659509768815","0.0765596014495249"
"0 Not at all Willing to take risks","2019","general elemantary","East Germany","30","0.096399370921779","0.0695450321722395","0.123253709671318"
"0 Not at all Willing to take risks","2019","middle vocational","West Germany","477","0.0433260816954809","0.0391192425649197","0.047532920826042"
"0 Not at all Willing to take risks","2019","middle vocational","East Germany","90","0.0344246462605947","0.0275362349494111","0.0413130575717782"
"0 Not at all Willing to take risks","2019","vocational + Abi","West Germany","71","0.029091536006565","0.0215760533270224","0.0366070186861076"
"0 Not at all Willing to take risks","2019","vocational + Abi","East Germany","8","","",""
"0 Not at all Willing to take risks","2019","higher vocational","West Germany","20","","",""
"0 Not at all Willing to take risks","2019","higher vocational","East Germany","8","","",""
"0 Not at all Willing to take risks","2019","higher education","West Germany","209","0.0223215362445218","0.0185600110202797","0.0260830614687638"
"0 Not at all Willing to take risks","2019","higher education","East Germany","37","0.00941247194514542","0.00478686592636708","0.0140380779639237"
"1","2019","in school","West Germany","7","","",""
"1","2019","in school","East Germany","","","",""
"1","2019","inadequately","West Germany","133","0.0568902567005478","0.0455967848085608","0.0681837285925349"
"1","2019","inadequately","East Germany","21","","",""
"1","2019","general elemantary","West Germany","171","0.0771841161234946","0.0671080686635695","0.0872601635834198"
"1","2019","general elemantary","East Germany","29","","",""
"1","2019","middle vocational","West Germany","361","0.0394162486030353","0.0353955224663427","0.0434369747397279"
"1","2019","middle vocational","East Germany","104","0.0416773561036532","0.0341264825522678","0.0492282296550386"
"1","2019","vocational + Abi","West Germany","101","0.0493819152313642","0.0396930835887812","0.0590707468739472"
"1","2019","vocational + Abi","East Germany","22","","",""
"1","2019","higher vocational","West Germany","38","0.035874873897795","0.02547301879484","0.0462767290007499"
"1","2019","higher vocational","East Germany","13","","",""
"1","2019","higher education","West Germany","185","0.0235639500546541","0.0197016157360363","0.0274262843732719"
"1","2019","higher education","East Germany","44","0.0272518493459829","0.0194523170485787","0.0350513816433871"
"2","2019","in school","West Germany","7","","",""
"2","2019","in school","East Germany","","","",""
"2","2019","inadequately","West Germany","131","0.107241698840584","0.0921556258746723","0.122327771806496"
"2","2019","inadequately","East Germany","22","","",""
"2","2019","general elemantary","West Germany","242","0.113143853995201","0.101184415759038","0.125103292231364"
"2","2019","general elemantary","East Germany","57","0.16885225069839","0.134765810812208","0.202938690584572"
"2","2019","middle vocational","West Germany","807","0.090705293216522","0.084771015347303","0.096639571085741"
"2","2019","middle vocational","East Germany","288","0.102938584366079","0.0914572748091037","0.114419893923055"
"2","2019","vocational + Abi","West Germany","173","0.0953376952583626","0.0822048151266519","0.108470575390073"
"2","2019","vocational + Abi","East Germany","22","","",""
