"plh0204_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1","2017","Employed","in school","1","","","","1"
"1","2017","Employed","higher vocational","31","0.0278574441123221","0.0182240152178421","0.0374908730068022","1"
"1","2017","Employed","higher education","182","0.031640167060983","0.0267975819707011","0.0364827521512648","1"
"1","2017","Employed","inadequately","11","","","","1"
"1","2017","Employed","middle vocational","322","0.039005355322736","0.03479168777995","0.043219022865522","1"
"1","2017","Employed","vocational + Abi","90","0.0424629041985977","0.0332519664394909","0.0516738419577044","1"
"1","2017","Employed","general elemantary","75","0.0448741092948678","0.0344077212995825","0.0553404972901532","1"
"10 Very willing to take risks","2017","Not Employed","in school","20","","","","10"
"10 Very willing to take risks","2017","Not Employed","inadequately","213","0.0520735712252243","0.0428913159876242","0.0612558264628243","10"
"10 Very willing to take risks","2017","Not Employed","general elemantary","132","0.0238910464275576","0.0176663108088647","0.0301157820462504","10"
"10 Very willing to take risks","2017","Not Employed","middle vocational","122","0.0107565357580487","0.00786472213129317","0.0136483493848042","10"
"10 Very willing to take risks","2017","Not Employed","vocational + Abi","16","","","","10"
"10 Very willing to take risks","2017","Not Employed","higher vocational","4","","","","10"
"10 Very willing to take risks","2017","Not Employed","higher education","87","0.013039856225526","0.00854314634817862","0.0175365661028734","10"
"10 Very willing to take risks","2017","Employed","in school","4","","","","10"
"10 Very willing to take risks","2017","Employed","inadequately","20","","","","10"
"10 Very willing to take risks","2017","Employed","general elemantary","72","0.0349522245239558","0.0256672563709739","0.0442371926769377","10"
"10 Very willing to take risks","2017","Employed","middle vocational","166","0.0178499862836045","0.0149683078199756","0.0207316647472334","10"
"10 Very willing to take risks","2017","Employed","vocational + Abi","28","","","","10"
"10 Very willing to take risks","2017","Employed","higher vocational","12","","","","10"
"10 Very willing to take risks","2017","Employed","higher education","56","0.010582922672874","0.00775197393325774","0.0134138714124903","10"
"2","2017","Not Employed","in school","20","","","","2"
"2","2017","Employed","in school","3","","","","2"
"2","2017","Employed","inadequately","25","","","","2"
"2","2017","Not Employed","inadequately","174","0.141788912101828","0.127372022956612","0.156205801247044","2"
"2","2017","Not Employed","higher education","217","0.10412356130561","0.0920173786098549","0.116229744001364","2"
"2","2017","Not Employed","general elemantary","234","0.14352517895467","0.129233754279651","0.15781660362969","2"
"2","2017","Not Employed","middle vocational","603","0.139780201922436","0.130059222115253","0.149501181729619","2"
"2","2017","Not Employed","vocational + Abi","52","0.159937410283294","0.128187393240504","0.191687427326084","2"
"2","2017","Not Employed","higher vocational","43","0.116314635230551","0.0857261565201308","0.146903113940971","2"
"2","2017","Employed","general elemantary","134","0.100049810363342","0.0848797966970039","0.11521982402968","2"
"2","2017","Employed","middle vocational","884","0.102330398761309","0.0957341313067823","0.108926666215835","2"
"2","2017","Employed","vocational + Abi","186","0.0953119212110508","0.0818983554601311","0.10872548696197","2"
"2","2017","Employed","higher vocational","131","0.109384515255562","0.0911132623569808","0.127655768154143","2"
"2","2017","Employed","higher education","560","0.107420263391491","0.0988537102906148","0.115986816492368","2"
"3","2017","Not Employed","in school","35","0.0891892488878408","0.059286872416266","0.119091625359416","3"
"3","2017","Not Employed","inadequately","136","0.108972443309408","0.0960941807443132","0.121850705874503","3"
"3","2017","Not Employed","general elemantary","197","0.149039672562","0.134523244150601","0.163556100973398","3"
"3","2017","Not Employed","middle vocational","582","0.131486702222515","0.122013176359202","0.140960228085828","3"
"3","2017","Not Employed","vocational + Abi","65","0.14378627710627","0.11339402226158","0.174178531950961","3"
"3","2017","Not Employed","higher vocational","60","0.142017397286986","0.108712976808294","0.175321817765678","3"
"3","2017","Not Employed","higher education","264","0.143626860343062","0.129725477263627","0.157528243422498","3"
"3","2017","Employed","in school","7","","","","3"
"3","2017","Employed","inadequately","25","","","","3"
"3","2017","Employed","general elemantary","142","0.109057228007048","0.0932985155027425","0.124815940511354","3"
"3","2017","Employed","middle vocational","1053","0.13248985905643","0.125111389952354","0.139868328160505","3"
"3","2017","Employed","vocational + Abi","269","0.158926895958262","0.142226115385546","0.175627676530978","3"
"3","2017","Employed","higher vocational","159","0.137394238520386","0.117241423308729","0.157547053732042","3"
"3","2017","Employed","higher education","727","0.154701455990136","0.144697039711497","0.164705872268776","3"
"4","2017","Employed","inadequately","23","","","","4"
"4","2017","Employed","in school","4","","","","4"
"4","2017","Not Employed","higher vocational","45","0.110408479696651","0.0805072948556832","0.140309664537618","4"
"4","2017","Not Employed","higher education","192","0.103493864875854","0.0914201033117769","0.115567626439932","4"
"4","2017","Not Employed","in school","34","0.137939536034333","0.101761197200506","0.17411787486816","4"
"4","2017","Not Employed","inadequately","108","0.0717341796299395","0.0610693821917196","0.0823989770681593","4"
"4","2017","Not Employed","general elemantary","165","0.085239857752777","0.0738575807385112","0.0966221347670428","4"
"4","2017","Not Employed","middle vocational","458","0.100247968326985","0.0918285575243597","0.10866737912961","4"
"4","2017","Not Employed","vocational + Abi","29","","","","4"
"4","2017","Employed","general elemantary","119","0.0843427751550533","0.0702933353702525","0.0983922149398541","4"
"4","2017","Employed","middle vocational","690","0.0844928232449193","0.078439714844582","0.0905459316452567","4"
"4","2017","Employed","vocational + Abi","164","0.0837231637420519","0.0710712166779989","0.096375110806105","4"
"4","2017","Employed","higher vocational","97","0.0818061533039821","0.0657624190574701","0.0978498875504941","4"
"4","2017","Employed","higher education","533","0.109587035033674","0.100945023947187","0.118229046120161","4"
"5","2017","Not Employed","in school","67","0.201646843349686","0.159552027415276","0.243741659284095","5"
"5","2017","Not Employed","inadequately","342","0.160404558056063","0.145237660550462","0.175571455561664","5"
"5","2017","Not Employed","general elemantary","405","0.168460595710869","0.15320445241593","0.183716739005808","5"
"5","2017","Not Employed","middle vocational","1014","0.215031179568663","0.203513647919502","0.226548711217824","5"
"5","2017","Not Employed","vocational + Abi","91","0.198042526970935","0.163522747745759","0.232562306196111","5"
"5","2017","Not Employed","higher vocational","93","0.225597867233696","0.185719016811372","0.26547671765602","5"
"5","2017","Not Employed","higher education","444","0.195689327576653","0.179963839072498","0.211414816080809","5"
"5","2017","Employed","in school","6","","","","5"
"5","2017","Employed","inadequately","48","0.179183472608804","0.132567640835224","0.225799304382384","5"
"5","2017","Employed","higher vocational","228","0.217015046900717","0.192884513816751","0.241145579984682","5"
"5","2017","Employed","higher education","878","0.165054457598745","0.15478417964932","0.17532473554817","5"
"5","2017","Employed","vocational + Abi","363","0.198592277236033","0.180368888635376","0.21681566583669","5"
"5","2017","Employed","general elemantary","287","0.185346141944174","0.165701372542801","0.204990911345548","5"
"5","2017","Employed","middle vocational","1505","0.185236985708128","0.176781916444763","0.193692054971493","5"
"6","2017","Not Employed","in school","43","0.114562018888355","0.0811475332400851","0.147976504536625","6"
"6","2017","Not Employed","inadequately","139","0.0505612216753196","0.0415060721586237","0.0596163711920154","6"
"6","2017","Not Employed","higher education","290","0.127846322198454","0.114610549903144","0.141082094493764","6"
"6","2017","Employed","in school","13","","","","6"
"6","2017","Employed","inadequately","14","","","","6"
"6","2017","Employed","general elemantary","156","0.101323546718686","0.0860680808796886","0.116579012557683","6"
"6","2017","Not Employed","general elemantary","177","0.063677122834674","0.0537240149958834","0.0736302306734646","6"
"6","2017","Not Employed","middle vocational","450","0.103351668774336","0.0948176752030446","0.111885662345626","6"
"6","2017","Not Employed","vocational + Abi","58","0.0976594694463758","0.0719463052352589","0.123372633657493","6"
"6","2017","Not Employed","higher vocational","49","0.117119924793093","0.086439729776072","0.147800119810114","6"
"6","2017","Employed","middle vocational","1007","0.125258730248099","0.11805460134946","0.132462859146738","6"
"6","2017","Employed","vocational + Abi","234","0.125374753379804","0.110248295328581","0.140501211431026","6"
"6","2017","Employed","higher vocational","119","0.0959288800890685","0.0786895148851229","0.113168245293014","6"
"6","2017","Employed","higher education","693","0.136960629575346","0.12744904948817","0.146472209662521","6"
"7","2017","Not Employed","in school","55","0.172268557755534","0.132651418433841","0.211885697077227","7"
"7","2017","Not Employed","inadequately","150","0.09599387580787","0.0838191044737468","0.108168647141993","7"
"7","2017","Not Employed","general elemantary","214","0.0841367514719474","0.0728215481505726","0.0954519547933222","7"
"7","2017","Not Employed","middle vocational","487","0.0853255507036384","0.0774938638122107","0.093157237595066","7"
"7","2017","Not Employed","vocational + Abi","56","0.103614384849562","0.0772164120955423","0.130012357603581","7"
"7","2017","Not Employed","higher vocational","56","0.107235944427888","0.077714989328375","0.136756899527402","7"
"7","2017","Not Employed","higher education","272","0.115970343822331","0.103278767995649","0.128661919649014","7"
"7","2017","Employed","in school","20","","","","7"
"7","2017","Employed","inadequately","28","","","","7"
"7","2017","Employed","general elemantary","194","0.122523096856419","0.105946497908808","0.13909969580403","7"
"7","2017","Employed","middle vocational","1108","0.145627017375956","0.137950179049679","0.153303855702233","7"
"7","2017","Employed","vocational + Abi","244","0.133397573656849","0.117866370080993","0.148928777232705","7"
"7","2017","Employed","higher vocational","169","0.169664779290334","0.147692866683066","0.191636691897603","7"
"7","2017","Employed","higher education","736","0.15918404288533","0.149062662871402","0.169305422899258","7"
"8","2017","Employed","in school","22","","","","8"
"8","2017","Employed","inadequately","26","","","","8"
"8","2017","Employed","general elemantary","183","0.136095091452836","0.118760133107807","0.153430049797865","8"
"8","2017","Not Employed","higher vocational","23","","","","8"
"8","2017","Not Employed","higher education","225","0.0769530577095786","0.0663889336224837","0.0875171817966736","8"
"8","2017","Not Employed","in school","46","0.131826635865461","0.0963338416658679","0.167319430065054","8"
"8","2017","Not Employed","inadequately","124","0.0370227063727481","0.0292190979633699","0.0448263147821263","8"
"8","2017","Not Employed","general elemantary","161","0.0638528189665413","0.0538869245741424","0.0738187133589401","8"
"8","2017","Not Employed","middle vocational","361","0.0693203900339671","0.0621998474050105","0.0764409326629238","8"
"8","2017","Not Employed","vocational + Abi","33","0.0671771360915427","0.0454939326701841","0.0888603395129012","8"
"8","2017","Employed","middle vocational","820","0.106227114359343","0.0995210310608813","0.112933197657805","8"
"8","2017","Employed","vocational + Abi","154","0.0782639584600711","0.0659950652441928","0.0905328516759494","8"
"8","2017","Employed","higher vocational","128","0.104246158286607","0.0863578342184787","0.122134482354735","8"
"8","2017","Employed","higher education","455","0.093465177325084","0.0854121966676647","0.101518157982503","8"
"9","2017","Not Employed","in school","12","","","","9"
"9","2017","Not Employed","inadequately","63","0.0241949047577368","0.0178445664503286","0.030545243065145","9"
"9","2017","Not Employed","general elemantary","57","0.0163486093613501","0.0111795063180995","0.0215177124046007","9"
"9","2017","Not Employed","middle vocational","97","0.0148376579408771","0.011448287238511","0.0182270286432431","9"
"9","2017","Not Employed","vocational + Abi","11","","","","9"
"9","2017","Not Employed","higher vocational","7","","","","9"
"9","2017","Not Employed","higher education","56","0.0258333605549235","0.0195453141440324","0.0321214069658146","9"
"9","2017","Employed","in school","3","","","","9"
"9","2017","Employed","inadequately","13","","","","9"
"9","2017","Employed","general elemantary","74","0.0434370378616102","0.0331318602347781","0.0537422154884423","9"
"9","2017","Employed","higher vocational","30","0.0302975838723992","0.0202637126752017","0.0403314550695967","9"
"9","2017","Employed","vocational + Abi","58","0.0442075797206143","0.0348178874955762","0.0535972719456524","9"
"9","2017","Employed","higher education","98","0.0170027109107443","0.0134260749512298","0.0205793468702588","9"
"9","2017","Employed","middle vocational","271","0.0307134488939893","0.0269582923108374","0.0344686054771413","9"
"0 Not at all Willing to take risks","2018","Not Employed","general elemantary","381","0.125243108818204","0.110589632688479","0.139896584947929","0"
"0 Not at all Willing to take risks","2018","Not Employed","middle vocational","572","0.0972108401608931","0.0885253680553486","0.105896312266438","0"
"0 Not at all Willing to take risks","2018","Not Employed","vocational + Abi","52","0.0824259286529824","0.0573215128693109","0.107530344436654","0"
"0 Not at all Willing to take risks","2018","Not Employed","higher vocational","32","0.0721092588819144","0.0468859914204693","0.0973325263433595","0"
"0 Not at all Willing to take risks","2018","Not Employed","higher education","302","0.0430897772888324","0.0344804632095949","0.0516990913680698","0"
"0 Not at all Willing to take risks","2018","Employed","middle vocational","381","0.0417196073897528","0.0372640066443339","0.0461752081351717","0"
"0 Not at all Willing to take risks","2018","Employed","vocational + Abi","64","0.0309789949556222","0.0228590432948685","0.0390989466163758","0"
"0 Not at all Willing to take risks","2018","Employed","higher vocational","28","","","","0"
"0 Not at all Willing to take risks","2018","Employed","higher education","125","0.0162484409657512","0.0127077561714923","0.0197891257600101","0"
"0 Not at all Willing to take risks","2018","Not Employed","inadequately","638","0.256277157049915","0.235450365080516","0.277103949019313","0"
"0 Not at all Willing to take risks","2018","Employed","inadequately","81","0.140165076600845","0.104501503806402","0.175828649395289","0"
"0 Not at all Willing to take risks","2018","Employed","general elemantary","102","0.0563090896600404","0.0447885171324674","0.0678296621876133","0"
"0 Not at all Willing to take risks","2018","Not Employed","in school","8","","","","0"
"0 Not at all Willing to take risks","2018","Employed","in school","","","","","0"
"1","2018","Not Employed","vocational + Abi","45","0.0932511177723561","0.0667070079262823","0.11979522761843","1"
"1","2018","Not Employed","higher vocational","31","0.0717879537524518","0.0466165870955866","0.0969593204093171","1"
"1","2018","Not Employed","higher education","128","0.0389784744817024","0.0307726011915774","0.0471843477718273","1"
"1","2018","Employed","in school","","","","","1"
"1","2018","Employed","higher vocational","53","0.0605170588211163","0.0460946833671245","0.074939434275108","1"
"1","2018","Employed","higher education","241","0.046358197508209","0.0404698340173223","0.0522465609990957","1"
"1","2018","Not Employed","inadequately","145","0.0719731940014279","0.0596442034882822","0.0843021845145736","1"
"1","2018","Not Employed","general elemantary","179","0.118402380558145","0.104099105945447","0.132705655170842","1"
"1","2018","Employed","middle vocational","460","0.0606067054749551","0.0552896165118063","0.0659237944381039","1"
"1","2018","Not Employed","in school","9","","","","1"
"1","2018","Not Employed","middle vocational","344","0.0833430989134131","0.0752394402032829","0.0914467576235433","1"
"1","2018","Employed","general elemantary","79","0.0543230075903705","0.0429955293090574","0.0656504858716837","1"
"1","2018","Employed","vocational + Abi","101","0.0509044280764084","0.0406032726238309","0.0612055835289859","1"
"1","2018","Employed","inadequately","25","","","","1"
"10 Very willing to take risks","2018","Not Employed","in school","9","","","","10"
"10 Very willing to take risks","2018","Not Employed","inadequately","108","0.038775325038205","0.029565485814764","0.0479851642616459","10"
"10 Very willing to take risks","2018","Not Employed","general elemantary","95","0.0225774294623953","0.0160008740436721","0.0291539848811184","10"
"10 Very willing to take risks","2018","Not Employed","middle vocational","85","0.0101965347156644","0.00725113866774066","0.0131419307635882","10"
"10 Very willing to take risks","2018","Not Employed","vocational + Abi","15","","","","10"
"10 Very willing to take risks","2018","Not Employed","higher vocational","3","","","","10"
"10 Very willing to take risks","2018","Not Employed","higher education","39","0.0124295295229109","0.00773213299087059","0.0171269260549513","10"
"10 Very willing to take risks","2018","Employed","in school","1","","","","10"
"10 Very willing to take risks","2018","Employed","inadequately","31","0.0692824028529553","0.0431957816145753","0.0953690240913353","10"
"10 Very willing to take risks","2018","Employed","general elemantary","69","0.0394115346385717","0.0296874153005237","0.0491356539766198","10"
"10 Very willing to take risks","2018","Employed","middle vocational","113","0.0132305176963798","0.0106843550980473","0.0157766802947123","10"
"10 Very willing to take risks","2018","Employed","vocational + Abi","26","","","","10"
"10 Very willing to take risks","2018","Employed","higher vocational","15","","","","10"
"10 Very willing to take risks","2018","Employed","higher education","45","0.00838949471108942","0.00583516377954554","0.0109438256426333","10"
"2","2018","Not Employed","in school","20","","","","2"
"2","2018","Not Employed","inadequately","134","0.0795643345960417","0.0666545853528329","0.0924740838392506","2"
"2","2018","Not Employed","general elemantary","228","0.163273349015906","0.146910101229847","0.179636596801966","2"
"2","2018","Not Employed","middle vocational","642","0.156670192678422","0.146013196064627","0.167327189292218","2"
"2","2018","Not Employed","vocational + Abi","69","0.184591002306796","0.149175725385079","0.220006279228513","2"
"2","2018","Not Employed","higher vocational","57","0.132703618561793","0.099622319276619","0.165784917846966","2"
"2","2018","Not Employed","higher education","217","0.120388274967276","0.106591314160369","0.134185235774183","2"
"2","2018","Employed","in school","4","","","","2"
"2","2018","Employed","inadequately","31","0.057681457511497","0.0337309687489125","0.0816319462740815","2"
"2","2018","Employed","general elemantary","160","0.114803912561053","0.0988719964586368","0.13073582866347","2"
"2","2018","Employed","middle vocational","972","0.118940020195756","0.11172634470022","0.126153695691293","2"
"2","2018","Employed","vocational + Abi","256","0.129306549892731","0.11358135317345","0.145031746612013","2"
"2","2018","Employed","higher vocational","140","0.13556460164946","0.114858761161337","0.156270442137583","2"
"2","2018","Employed","higher education","623","0.122107601073757","0.112938416932189","0.131276785215325","2"
"3","2018","Not Employed","in school","35","0.133525618828688","0.0946448728549088","0.172406364802468","3"
"3","2018","Not Employed","inadequately","102","0.0833388313002536","0.0701535320782828","0.0965241305222244","3"
"3","2018","Not Employed","general elemantary","170","0.104262646260269","0.090733363618905","0.117791928901633","3"
"3","2018","Not Employed","middle vocational","606","0.139256178803568","0.129105686468882","0.149406671138254","3"
"3","2018","Not Employed","vocational + Abi","51","0.148525734453796","0.11606306378063","0.180988405126962","3"
"3","2018","Not Employed","higher vocational","65","0.150649677193723","0.115768997487855","0.185530356899591","3"
"3","2018","Not Employed","higher education","287","0.160542797911512","0.144978106187074","0.176107489635951","3"
"3","2018","Employed","in school","4","","","","3"
"3","2018","Employed","inadequately","17","","","","3"
"3","2018","Employed","general elemantary","162","0.122830786899386","0.106426202565074","0.139235371233698","3"
"3","2018","Employed","middle vocational","1107","0.151642746875296","0.143650110219511","0.15963538353108","3"
"3","2018","Employed","vocational + Abi","281","0.157790766659327","0.140706199567932","0.174875333750721","3"
"3","2018","Employed","higher vocational","143","0.12794005166021","0.107736399966457","0.148143703353963","3"
"3","2018","Employed","higher education","816","0.167979612113137","0.157509918517585","0.178449305708689","3"
"4","2018","Not Employed","in school","26","","","","4"
"4","2018","Not Employed","inadequately","70","0.0491306051161767","0.0388196627091626","0.0594415475231909","4"
"4","2018","Not Employed","general elemantary","107","0.0685184967033293","0.0573341380317422","0.0797028553749164","4"
"4","2018","Not Employed","middle vocational","329","0.0812149288191846","0.0732061221008706","0.0892237355374986","4"
"4","2018","Not Employed","vocational + Abi","40","0.0909296133625312","0.0646844635662533","0.117174763158809","4"
"4","2018","Not Employed","higher vocational","43","0.106391408584347","0.0763248061058779","0.136458011062817","4"
"4","2018","Not Employed","higher education","183","0.112309583083712","0.0989225294543781","0.125696636713047","4"
"4","2018","Employed","in school","10","","","","4"
"4","2018","Employed","inadequately","20","","","","4"
"4","2018","Employed","general elemantary","103","0.0677089504509221","0.0551524469625674","0.0802654539392768","4"
"4","2018","Employed","middle vocational","720","0.0889840662884574","0.0826393972765537","0.0953287353003611","4"
"4","2018","Employed","vocational + Abi","177","0.114559666624788","0.0996334855003623","0.129485847749213","4"
"4","2018","Employed","higher vocational","105","0.10417970129419","0.085701680778855","0.122657721809525","4"
"4","2018","Employed","higher education","550","0.119573395457444","0.110486771399767","0.12866001951512","4"
"5","2018","Not Employed","in school","55","0.135441272939019","0.0963259258108141","0.174556620067223","5"
"5","2018","Not Employed","inadequately","235","0.160163652704382","0.142667555392373","0.177659750016392","5"
"5","2018","Not Employed","general elemantary","345","0.17982518179956","0.162823240012101","0.196827123587018","5"
"5","2018","Not Employed","middle vocational","888","0.215920796294575","0.203857385478629","0.227984207110521","5"
"5","2018","Not Employed","vocational + Abi","79","0.160898418623608","0.127357049509511","0.194439787737705","5"
"5","2018","Not Employed","higher vocational","75","0.217598275232369","0.177363643334165","0.257832907130572","5"
"5","2018","Not Employed","higher education","357","0.183541947559103","0.167129232260391","0.199954662857816","5"
"5","2018","Employed","in school","6","","","","5"
"5","2018","Employed","higher vocational","204","0.189196268081381","0.165506129906589","0.212886406256172","5"
"5","2018","Employed","higher education","787","0.160122943522318","0.149852874983926","0.17039301206071","5"
"5","2018","Employed","inadequately","63","0.210394588427149","0.168522970753334","0.252266206100963","5"
"5","2018","Employed","middle vocational","1439","0.184975727278898","0.176323408662211","0.193628045895586","5"
"5","2018","Employed","vocational + Abi","297","0.171725502419802","0.154050571341788","0.189400433497816","5"
"5","2018","Employed","general elemantary","314","0.191963537787483","0.172280379947","0.211646695627967","5"
"6","2018","Not Employed","in school","37","0.106903124738886","0.0715832698528445","0.142222979624927","6"
"6","2018","Not Employed","inadequately","65","0.0825627688749769","0.0694334506493388","0.095692087100615","6"
"6","2018","Not Employed","general elemantary","133","0.0700047741608341","0.0587087855889876","0.0813007627326807","6"
"6","2018","Not Employed","middle vocational","344","0.0816205500402203","0.0735935410225317","0.089647559057909","6"
"6","2018","Not Employed","vocational + Abi","33","0.0771266899133146","0.0527726497524331","0.101480730074196","6"
"6","2018","Not Employed","higher vocational","44","0.117440654325164","0.0860472366125165","0.148834072037812","6"
"6","2018","Not Employed","higher education","217","0.127660800925466","0.113512075896788","0.141809525954145","6"
"6","2018","Employed","in school","13","","","","6"
"6","2018","Employed","inadequately","31","0.0865965893471869","0.0577044894783805","0.115488689215993","6"
"6","2018","Employed","general elemantary","127","0.0768773103047107","0.0635636115421538","0.0901910090672676","6"
"6","2018","Employed","middle vocational","728","0.10231168299198","0.0955583951413872","0.109064970842573","6"
"6","2018","Employed","vocational + Abi","160","0.103851348645844","0.0895542048743081","0.11814849241738","6"
"6","2018","Employed","higher vocational","95","0.0830443949396194","0.0663533795006847","0.0997354103785542","6"
"6","2018","Employed","higher education","603","0.131381812507995","0.121921166679814","0.140842458336176","6"
"7","2018","Not Employed","in school","48","0.176090684048889","0.132551295787204","0.219630072310575","7"
"7","2018","Not Employed","inadequately","69","0.062131896109612","0.0506162036864368","0.0736475885327872","7"
"7","2018","Not Employed","general elemantary","135","0.0686600477988811","0.0574649930241557","0.0798551025736065","7"
"7","2018","Not Employed","middle vocational","324","0.0629253671787511","0.0558059755497403","0.0700447588077618","7"
"7","2018","Not Employed","vocational + Abi","39","0.0869332981869197","0.0612150158808197","0.11265158049302","7"
"7","2018","Not Employed","higher vocational","29","","","","7"
"7","2018","Not Employed","higher education","211","0.111356402621757","0.098019123679528","0.124693681563985","7"
"7","2018","Employed","in school","19","","","","7"
"7","2018","Employed","inadequately","22","","","","7"
"7","2018","Employed","general elemantary","174","0.101438122842637","0.086349676606359","0.116526569078916","7"
"7","2018","Employed","middle vocational","871","0.110866131967371","0.103869760098056","0.117862503836685","7"
"7","2018","Employed","vocational + Abi","230","0.125512017838667","0.109985546538319","0.141038489139015","7"
"7","2018","Employed","higher vocational","136","0.117333598180398","0.0978682160506326","0.136798980310164","7"
"7","2018","Employed","higher education","619","0.123396144550355","0.114185475367688","0.132606813733023","7"
"8","2018","Not Employed","higher education","153","0.0735954014312264","0.0625247922275728","0.0846660106348799","8"
"8","2018","Employed","inadequately","31","0.112840410603044","0.0803368750472154","0.145343946158872","8"
"8","2018","Employed","in school","8","","","","8"
"8","2018","Not Employed","higher vocational","18","","","","8"
"8","2018","Not Employed","in school","33","0.131494598017428","0.0928654932263507","0.170123702808505","8"
"8","2018","Not Employed","inadequately","92","0.0739296579743441","0.0614473984971809","0.0864119174515074","8"
"8","2018","Not Employed","general elemantary","133","0.0561362119502248","0.0459456937449935","0.066326730155456","8"
"8","2018","Not Employed","middle vocational","271","0.0603986263020026","0.0534142397765133","0.0673830128274919","8"
"8","2018","Not Employed","vocational + Abi","28","","","","8"
"8","2018","Employed","general elemantary","177","0.119156694233243","0.102965515185594","0.135347873280892","8"
"8","2018","Employed","middle vocational","713","0.0959629177396423","0.0893994295963578","0.102526405882927","8"
"8","2018","Employed","vocational + Abi","125","0.0816833046991286","0.0688477076057628","0.0945189017924944","8"
"8","2018","Employed","higher vocational","106","0.112989715832226","0.0938411070092911","0.132138324655161","8"
"8","2018","Employed","higher education","409","0.0914973617452506","0.0834230394102654","0.0995716840802357","8"
"9","2018","Not Employed","in school","14","","","","9"
"9","2018","Not Employed","inadequately","30","0.0421525772346648","0.0325669153995567","0.0517382390697729","9"
"9","2018","Not Employed","general elemantary","54","0.0230963734722521","0.0164464321525536","0.0297463147919506","9"
"9","2018","Not Employed","middle vocational","64","0.0112428860933062","0.00815168947515457","0.0143340827114579","9"
"9","2018","Not Employed","vocational + Abi","10","","","","9"
"9","2018","Not Employed","higher vocational","7","","","","9"
"9","2018","Not Employed","higher education","43","0.0161070102065012","0.0107696411926018","0.0214443792204006","9"
"9","2018","Employed","in school","2","","","","9"
"9","2018","Employed","inadequately","12","","","","9"
"9","2018","Employed","higher vocational","25","","","","9"
"9","2018","Employed","higher education","80","0.0129449958446934","0.00977936451348372","0.016110627175903","9"
"9","2018","Employed","general elemantary","71","0.0551770530315812","0.0437660350373006","0.0665880710258619","9"
"9","2018","Employed","vocational + Abi","32","0.0184881150680579","0.0121749479564311","0.0248012821796846","9"
"9","2018","Employed","middle vocational","232","0.0307598761015118","0.0269122058672711","0.0346075463357525","9"
"0 Not at all Willing to take risks","2019","Employed","general elemantary","75","0.0393937136731039","0.0294796848269067","0.0493077425193011","0"
"0 Not at all Willing to take risks","2019","Employed","middle vocational","230","0.02743482357698","0.0237256223213608","0.0311440248325993","0"
"0 Not at all Willing to take risks","2019","Employed","vocational + Abi","44","0.0237652389322537","0.0167732137622877","0.0307572641022196","0"
"0 Not at all Willing to take risks","2019","Employed","higher vocational","14","","","","0"
"0 Not at all Willing to take risks","2019","Employed","higher education","111","0.0139709291317794","0.0108949514088459","0.017046906854713","0"
"0 Not at all Willing to take risks","2019","Not Employed","in school","6","","","","0"
"0 Not at all Willing to take risks","2019","Not Employed","inadequately","402","0.181310116499045","0.161185968896994","0.201434264101097","0"
"0 Not at all Willing to take risks","2019","Not Employed","general elemantary","235","0.101619702146503","0.087188712479097","0.11605069181391","0"
"0 Not at all Willing to take risks","2019","Not Employed","middle vocational","338","0.0644776473760883","0.0571093429388449","0.0718459518133316","0"
"0 Not at all Willing to take risks","2019","Not Employed","vocational + Abi","35","0.0520342497981952","0.0312347922890021","0.0728337073073883","0"
"0 Not at all Willing to take risks","2019","Not Employed","higher vocational","14","","","","0"
"0 Not at all Willing to take risks","2019","Not Employed","higher education","135","0.036525098421889","0.0283826432081976","0.0446675536355803","0"
"0 Not at all Willing to take risks","2019","Employed","in school","1","","","","0"
"0 Not at all Willing to take risks","2019","Employed","inadequately","82","0.123538201659666","0.0928270622387236","0.154249341080609","0"
"1","2019","Not Employed","in school","5","","","","1"
"1","2019","Not Employed","inadequately","129","0.0622866126744023","0.0496631302875176","0.0749100950612869","1"
"1","2019","Not Employed","general elemantary","134","0.101758468569387","0.0873187445001007","0.116198192638673","1"
"1","2019","Not Employed","middle vocational","249","0.0613389763607279","0.0541402023492119","0.0685377503722438","1"
"1","2019","Not Employed","vocational + Abi","30","0.0725852272791226","0.0482871358994215","0.0968833186588236","1"
"1","2019","Not Employed","higher vocational","19","","","","1"
"1","2019","Not Employed","higher education","89","0.0350493571408401","0.0270669834280438","0.0430317308536365","1"
"1","2019","Employed","in school","2","","","","1"
"1","2019","Employed","inadequately","25","","","","1"
"1","2019","Employed","general elemantary","66","0.0509717808887385","0.0397627395478146","0.0621808222296624","1"
"1","2019","Employed","middle vocational","216","0.0264492222208288","0.0228054123211405","0.0300930321205171","1"
"1","2019","Employed","vocational + Abi","93","0.0456397598615308","0.0360593828293119","0.0552201368937497","1"
"1","2019","Employed","higher vocational","32","0.0395556432691381","0.0287025691696095","0.0504087173686666","1"
"1","2019","Employed","higher education","141","0.0202175261588842","0.0165289859547702","0.0239060663629982","1"
"10 Very willing to take risks","2019","Not Employed","in school","14","","","","10"
"10 Very willing to take risks","2019","Not Employed","inadequately","55","0.0475293430792982","0.0364157760793142","0.0586429100792822","10"
"10 Very willing to take risks","2019","Not Employed","general elemantary","68","0.0180163006136878","0.0116635472232538","0.0243690540041217","10"
