"plh0204_h","year","e11102","e11103","n","percent","lower_confidence","upper_confidence","value"
"1","2016","Employed","Part Time","309","0.0410348421451275","0.0363778071694387","0.0456918771208163","1"
"1","2016","Not Employed","Part Time","","","","","1"
"1","2016","Employed","Not Working","","","","","1"
"1","2016","Not Employed","Full Time","","","","","1"
"10 Very willing to take risks","2016","Employed","Part Time","146","0.0196056931042601","0.0163509014600978","0.0228604847484225","10"
"10 Very willing to take risks","2016","Employed","Not Working","","","","","10"
"10 Very willing to take risks","2016","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2016","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2016","Not Employed","Not Working","617","0.0177158063580525","0.0153915069301222","0.0200401057859827","10"
"10 Very willing to take risks","2016","Employed","Full Time","223","0.0170297849212495","0.0143832486033988","0.0196763212391002","10"
"2","2016","Not Employed","Full Time","","","","","2"
"2","2016","Not Employed","Part Time","","","","","2"
"2","2016","Employed","Not Working","","","","","2"
"2","2016","Not Employed","Not Working","1186","0.117879432489317","0.112197762203952","0.123561102774681","2"
"2","2016","Employed","Full Time","771","0.079552818218045","0.0740176564456842","0.0850879799904058","2"
"2","2016","Employed","Part Time","721","0.100783550386758","0.0937161670170518","0.107850933756463","2"
"3","2016","Not Employed","Not Working","1145","0.115477098039839","0.109845968644202","0.121108227435477","3"
"3","2016","Employed","Full Time","1036","0.115194226603422","0.108663786840435","0.12172466636641","3"
"3","2016","Employed","Not Working","","","","","3"
"3","2016","Employed","Part Time","870","0.124384042701975","0.116636377064701","0.132131708339249","3"
"3","2016","Not Employed","Part Time","","","","","3"
"3","2016","Not Employed","Full Time","","","","","3"
"4","2016","Not Employed","Full Time","","","","","4"
"4","2016","Not Employed","Part Time","","","","","4"
"4","2016","Employed","Not Working","","","","","4"
"4","2016","Not Employed","Not Working","878","0.0891600977390114","0.0841389924636721","0.0941812030143507","4"
"4","2016","Employed","Part Time","665","0.103612035147675","0.0964574441368572","0.110766626158492","4"
"4","2016","Employed","Full Time","800","0.0913665101397244","0.0854727699716796","0.0972602503077693","4"
"5","2016","Not Employed","Not Working","2303","0.186758463238755","0.179891844139118","0.193625082338392","5"
"5","2016","Employed","Not Working","","","","","5"
"5","2016","Employed","Part Time","1296","0.176805428814021","0.167849085166277","0.185761772461765","5"
"5","2016","Not Employed","Part Time","","","","","5"
"5","2016","Employed","Full Time","1615","0.177171261134562","0.16936119949415","0.184981322774973","5"
"5","2016","Not Employed","Full Time","","","","","5"
"6","2016","Not Employed","Full Time","","","","","6"
"6","2016","Not Employed","Part Time","","","","","6"
"6","2016","Employed","Not Working","","","","","6"
"6","2016","Employed","Part Time","880","0.137544480159728","0.129458705421524","0.145630254897932","6"
"6","2016","Not Employed","Not Working","1203","0.10995073184911","0.104438859880335","0.115462603817886","6"
"6","2016","Employed","Full Time","1205","0.133515963346447","0.126558515217143","0.140473411475751","6"
"7","2016","Employed","Not Working","","","","","7"
"7","2016","Not Employed","Not Working","1300","0.107713290530573","0.102250935878515","0.113175645182631","7"
"7","2016","Employed","Full Time","1509","0.170153428638462","0.162467039783909","0.177839817493014","7"
"7","2016","Employed","Part Time","955","0.136493524554742","0.128433793956331","0.144553255153153","7"
"7","2016","Not Employed","Part Time","","","","","7"
"7","2016","Not Employed","Full Time","","","","","7"
"8","2016","Employed","Not Working","","","","","8"
"8","2016","Employed","Part Time","685","0.097779316426865","0.0908064460814109","0.104752186772319","8"
"8","2016","Not Employed","Part Time","","","","","8"
"8","2016","Not Employed","Not Working","1115","0.0832339346413377","0.0783668095045555","0.0881010597781198","8"
"8","2016","Employed","Full Time","1145","0.1248762445684","0.118114204363013","0.131638284773786","8"
"8","2016","Not Employed","Full Time","","","","","8"
"9","2016","Not Employed","Full Time","","","","","9"
"9","2016","Employed","Not Working","","","","","9"
"9","2016","Not Employed","Not Working","327","0.0195648597807788","0.0171245731572485","0.022005146404309","9"
"9","2016","Employed","Full Time","338","0.0370402352039651","0.0331770632816836","0.0409034071262466","9"
"9","2016","Employed","Part Time","210","0.0301005055538188","0.0260892349266802","0.0341117761809574","9"
"9","2016","Not Employed","Part Time","","","","","9"
"0 Not at all Willing to take risks","2017","Not Employed","Not Working","2053","0.066403574960221","0.062240651370966","0.070566498549476","0"
"0 Not at all Willing to take risks","2017","Employed","Not Working","","","","","0"
"0 Not at all Willing to take risks","2017","Not Employed","Full Time","","","","","0"
"0 Not at all Willing to take risks","2017","Not Employed","Part Time","","","","","0"
"0 Not at all Willing to take risks","2017","Employed","Full Time","229","0.0200118108191504","0.0173280990923948","0.0226955225459061","0"
"0 Not at all Willing to take risks","2017","Employed","Part Time","328","0.0328058771195248","0.0288626625467331","0.0367490916923165","0"
"1","2017","Not Employed","Full Time","","","","","1"
"1","2017","Not Employed","Part Time","","","","","1"
"1","2017","Not Employed","Not Working","760","0.071675607124942","0.0673628133676566","0.0759884008822273","1"
"1","2017","Employed","Full Time","355","0.0309582379233495","0.0276389753233979","0.034277500523301","1"
"1","2017","Employed","Part Time","367","0.0467633721806662","0.0420895624303511","0.0514371819309813","1"
"1","2017","Employed","Not Working","","","","","1"
"10 Very willing to take risks","2017","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2017","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2017","Not Employed","Not Working","630","0.0164022116441328","0.0142785608889138","0.0185258623993518","10"
"10 Very willing to take risks","2017","Employed","Full Time","198","0.0179360571724409","0.0153926515821874","0.0204794627626943","10"
"10 Very willing to take risks","2017","Employed","Part Time","178","0.0189320109325771","0.0159150777980784","0.0219489440670758","10"
"10 Very willing to take risks","2017","Employed","Not Working","","","","","10"
"2","2017","Not Employed","Full Time","","","","","2"
"2","2017","Not Employed","Part Time","","","","","2"
"2","2017","Employed","Part Time","967","0.120420974899181","0.113216434841402","0.127625514956961","2"
"2","2017","Employed","Full Time","980","0.0902329526485798","0.0847422245964313","0.0957236807007284","2"
"2","2017","Employed","Not Working","","","","","2"
"2","2017","Not Employed","Not Working","1390","0.131041915495325","0.125399986069269","0.136683844921381","2"
"3","2017","Employed","Not Working","","","","","3"
"3","2017","Not Employed","Not Working","1389","0.136447317413037","0.130708134866342","0.142186499959732","3"
"3","2017","Employed","Full Time","1339","0.133390650132321","0.126875016917321","0.139906283347321","3"
"3","2017","Employed","Part Time","1074","0.144768649558864","0.136979378328704","0.152557920789024","3"
"3","2017","Not Employed","Full Time","","","","","3"
"3","2017","Not Employed","Part Time","","","","","3"
"4","2017","Not Employed","Full Time","","","","","4"
"4","2017","Not Employed","Part Time","","","","","4"
"4","2017","Employed","Not Working","","","","","4"
"4","2017","Employed","Full Time","909","0.0899430014734225","0.0844602288727149","0.0954257740741301","4"
"4","2017","Employed","Part Time","745","0.0900632592876212","0.0837260625631789","0.0964004560120635","4"
"4","2017","Not Employed","Not Working","1062","0.0956255131651592","0.0907086948652272","0.100542331465091","4"
"5","2017","Not Employed","Not Working","2535","0.199659661047007","0.192976135120404","0.206343186973611","5"
"5","2017","Employed","Not Working","","","","","5"
"5","2017","Employed","Part Time","1475","0.184395068867704","0.175810226372005","0.192979911363402","5"
"5","2017","Employed","Full Time","1906","0.182055305919109","0.174660174625288","0.18945043721293","5"
"5","2017","Not Employed","Full Time","","","","","5"
"5","2017","Not Employed","Part Time","","","","","5"
"6","2017","Not Employed","Full Time","","","","","6"
"6","2017","Not Employed","Not Working","1249","0.0994183248250125","0.0944154700939359","0.104421179556089","6"
"6","2017","Not Employed","Part Time","","","","","6"
"6","2017","Employed","Not Working","","","","","6"
"6","2017","Employed","Part Time","866","0.113932032165939","0.106898488321172","0.120965576010707","6"
"6","2017","Employed","Full Time","1412","0.130108158198147","0.123661017586767","0.136555298809526","6"
"7","2017","Not Employed","Part Time","","","","","7"
"7","2017","Employed","Not Working","","","","","7"
"7","2017","Not Employed","Full Time","","","","","7"
"7","2017","Employed","Part Time","976","0.133480341583989","0.125951717314075","0.141008965853902","7"
"7","2017","Not Employed","Not Working","1339","0.0961472349505716","0.0912184443911513","0.101076025509992","7"
"7","2017","Employed","Full Time","1587","0.156894088385836","0.14992418744063","0.163863989331042","7"
"8","2017","Not Employed","Not Working","1012","0.069610736299889","0.0653557949539044","0.0738656776458736","8"
"8","2017","Employed","Not Working","","","","","8"
"8","2017","Not Employed","Full Time","","","","","8"
"8","2017","Not Employed","Part Time","","","","","8"
"8","2017","Employed","Full Time","1170","0.114538764230359","0.108435765608203","0.120641762852515","8"
"8","2017","Employed","Part Time","680","0.0916719664471138","0.0852840769978784","0.0980598558963492","8"
"9","2017","Not Employed","Full Time","","","","","9"
"9","2017","Employed","Not Working","","","","","9"
"9","2017","Employed","Part Time","183","0.0227664469568195","0.0194645419663","0.026068351947339","9"
"9","2017","Not Employed","Not Working","323","0.0175679030747029","0.0153713871629886","0.0197644189864172","9"
"9","2017","Not Employed","Part Time","","","","","9"
"9","2017","Employed","Full Time","375","0.0339309730972856","0.0304613325426272","0.0374006136519439","9"
"0 Not at all Willing to take risks","2018","Not Employed","Part Time","","","","","0"
"0 Not at all Willing to take risks","2018","Not Employed","Not Working","2116","0.0955056041668481","0.0902394816343878","0.100771726699309","0"
"0 Not at all Willing to take risks","2018","Employed","Not Working","","","","","0"
"0 Not at all Willing to take risks","2018","Not Employed","Full Time","","","","","0"
"0 Not at all Willing to take risks","2018","Employed","Part Time","467","0.0454514403125886","0.0408574522703838","0.0500454283547934","0"
"0 Not at all Willing to take risks","2018","Employed","Full Time","341","0.0277388557931788","0.0245332472949539","0.0309444642914037","0"
"1","2018","Not Employed","Full Time","","","","","1"
"1","2018","Not Employed","Not Working","919","0.0786250855134577","0.0738025842609031","0.0834475867660123","1"
"1","2018","Employed","Full Time","483","0.0459965120297896","0.0419075584927509","0.0500854655668284","1"
"1","2018","Employed","Part Time","508","0.0704907163167068","0.0648451196267095","0.0761363130067041","1"
"1","2018","Employed","Not Working","","","","","1"
"1","2018","Not Employed","Part Time","","","","","1"
"10 Very willing to take risks","2018","Employed","Not Working","","","","","10"
"10 Very willing to take risks","2018","Employed","Part Time","148","0.0160725996742439","0.0132990138221604","0.0188461855263274","10"
"10 Very willing to take risks","2018","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2018","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2018","Not Employed","Not Working","372","0.0136907652683865","0.0116087016104608","0.0157728289263122","10"
"10 Very willing to take risks","2018","Employed","Full Time","176","0.0154963725246849","0.0130853657604144","0.0179073792889553","10"
"2","2018","Not Employed","Part Time","","","","","2"
"2","2018","Not Employed","Not Working","1423","0.14643185666886","0.14009738387364","0.152766329464081","2"
"2","2018","Not Employed","Full Time","","","","","2"
"2","2018","Employed","Part Time","1094","0.139281572433208","0.131645071605985","0.146918073260431","2"
"2","2018","Employed","Not Working","","","","","2"
"2","2018","Employed","Full Time","1146","0.108838418311112","0.102759251182519","0.114917585439704","2"
"3","2018","Not Employed","Not Working","1359","0.135405492477711","0.129274963233865","0.141536021721557","3"
"3","2018","Employed","Full Time","1434","0.148930170279988","0.141980748275578","0.155879592284398","3"
"3","2018","Employed","Not Working","","","","","3"
"3","2018","Employed","Part Time","1164","0.151098313932983","0.143199251813677","0.15899737605229","3"
"3","2018","Not Employed","Full Time","","","","","3"
"3","2018","Not Employed","Part Time","","","","","3"
"4","2018","Not Employed","Part Time","","","","","4"
"4","2018","Not Employed","Full Time","","","","","4"
"4","2018","Not Employed","Not Working","831","0.0853498647336938","0.08034373025463","0.0903559992127577","4"
"4","2018","Employed","Not Working","","","","","4"
"4","2018","Employed","Full Time","983","0.0955052012531401","0.0897681161338334","0.101242286372447","4"
"4","2018","Employed","Part Time","756","0.105153392111199","0.0983878443606261","0.111918939861771","4"
"5","2018","Employed","Not Working","","","","","5"
"5","2018","Employed","Part Time","1404","0.174759258872666","0.166383436678672","0.18313508106666","5"
"5","2018","Not Employed","Full Time","","","","","5"
"5","2018","Not Employed","Part Time","","","","","5"
"5","2018","Not Employed","Not Working","2116","0.197051998122889","0.189924982281378","0.2041790139644","5"
"5","2018","Employed","Full Time","1791","0.176061332621495","0.168626791307091","0.183495873935899","5"
"6","2018","Employed","Not Working","","","","","6"
"6","2018","Not Employed","Full Time","","","","","6"
"6","2018","Not Employed","Part Time","","","","","6"
"6","2018","Not Employed","Not Working","910","0.0904739258816217","0.0853341653323021","0.0956136864309413","6"
"6","2018","Employed","Full Time","1109","0.118398195069946","0.112091765924122","0.12470462421577","6"
"6","2018","Employed","Part Time","705","0.0883391695372836","0.0820800920812244","0.0945982469933428","6"
"7","2018","Employed","Not Working","","","","","7"
"7","2018","Not Employed","Full Time","","","","","7"
"7","2018","Not Employed","Part Time","","","","","7"
"7","2018","Employed","Part Time","826","0.103258258462428","0.0965468586271786","0.109969658297678","7"
"7","2018","Not Employed","Not Working","910","0.0778814566112141","0.0730798784555078","0.0826830347669204","7"
"7","2018","Employed","Full Time","1327","0.126577815480629","0.12008750232506","0.133068128636198","7"
"8","2018","Employed","Not Working","","","","","8"
"8","2018","Not Employed","Full Time","","","","","8"
"8","2018","Not Employed","Part Time","","","","","8"
"8","2018","Not Employed","Not Working","772","0.063472652662921","0.0591042048886283","0.0678411004372136","8"
"8","2018","Employed","Full Time","1009","0.109096943270955","0.103011443362501","0.11518244317941","8"
"8","2018","Employed","Part Time","623","0.079051674284617","0.0731006710046532","0.0850026775645807","8"
"9","2018","Not Employed","Full Time","","","","","9"
"9","2018","Employed","Not Working","","","","","9"
"9","2018","Employed","Full Time","283","0.0273601833650818","0.0241759105558843","0.0305444561742792","9"
"9","2018","Employed","Part Time","202","0.0270436040620757","0.0234659693540785","0.030621238770073","9"
"9","2018","Not Employed","Not Working","238","0.016111297892397","0.0138554394566528","0.0183671563281412","9"
"9","2018","Not Employed","Part Time","","","","","9"
"0 Not at all Willing to take risks","2019","Not Employed","Not Working","1244","0.0660925195195246","0.0614535150813086","0.0707315239577405","0"
"0 Not at all Willing to take risks","2019","Employed","Not Working","","","","","0"
"0 Not at all Willing to take risks","2019","Not Employed","Full Time","","","","","0"
"0 Not at all Willing to take risks","2019","Not Employed","Part Time","","","","","0"
"0 Not at all Willing to take risks","2019","Employed","Part Time","335","0.0323584845779751","0.0284173909492107","0.0362995782067396","0"
"0 Not at all Willing to take risks","2019","Employed","Full Time","240","0.0184017044385316","0.0158735180024585","0.0209298908746048","0"
"1","2019","Employed","Part Time","316","0.0412009262748686","0.0367741995579673","0.0456276529917699","1"
"1","2019","Not Employed","Part Time","","","","","1"
"1","2019","Not Employed","Not Working","692","0.0609967609635119","0.0565280358651386","0.0654654860618852","1"
"1","2019","Employed","Full Time","279","0.022115234048274","0.0193489117088324","0.0248815563877157","1"
"1","2019","Employed","Not Working","","","","","1"
"1","2019","Not Employed","Full Time","","","","","1"
"10 Very willing to take risks","2019","Not Employed","Full Time","","","","","10"
"10 Very willing to take risks","2019","Not Employed","Part Time","","","","","10"
"10 Very willing to take risks","2019","Not Employed","Not Working","321","0.017235330547631","0.014805190608751","0.019665470486511","10"
"10 Very willing to take risks","2019","Employed","Full Time","359","0.0250864247445603","0.0221446079826372","0.0280282415064835","10"
"10 Very willing to take risks","2019","Employed","Part Time","211","0.0240988956950998","0.0206832965626482","0.0275144948275514","10"
"10 Very willing to take risks","2019","Employed","Not Working","","","","","10"
"2","2019","Employed","Not Working","","","","","2"
"2","2019","Not Employed","Not Working","1049","0.108281989802999","0.102479844641476","0.114084134964521","2"
"2","2019","Not Employed","Full Time","","","","","2"
"2","2019","Not Employed","Part Time","","","","","2"
"2","2019","Employed","Full Time","792","0.0778271792596303","0.0727877079401845","0.0828666505790761","2"
"2","2019","Employed","Part Time","707","0.0951748559984864","0.088638903858696","0.101710808138277","2"
"3","2019","Employed","Not Working","","","","","3"
"3","2019","Employed","Full Time","1128","0.112545203107438","0.106600231443639","0.118490174771237","3"
"3","2019","Not Employed","Full Time","","","","","3"
"3","2019","Not Employed","Part Time","","","","","3"
"3","2019","Not Employed","Not Working","1179","0.131160297020238","0.124857000583498","0.137463593456979","3"
"3","2019","Employed","Part Time","972","0.131463918899233","0.123937946202274","0.138989891596191","3"
"4","2019","Employed","Not Working","","","","","4"
"4","2019","Not Employed","Not Working","932","0.0892437563304214","0.0839203856722765","0.0945671269885662","4"
"4","2019","Employed","Part Time","732","0.104617119126965","0.097800466070598","0.111433772183332","4"
"4","2019","Not Employed","Part Time","","","","","4"
"4","2019","Not Employed","Full Time","","","","","4"
"4","2019","Employed","Full Time","939","0.0921658839531059","0.0867245983764263","0.0976071695297855","4"
"5","2019","Employed","Not Working","","","","","5"
"5","2019","Not Employed","Full Time","","","","","5"
"5","2019","Not Employed","Part Time","","","","","5"
"5","2019","Not Employed","Not Working","1990","0.195097904112692","0.187698537628537","0.202497270596847","5"
"5","2019","Employed","Part Time","1398","0.183659323679885","0.175035345923581","0.19228330143619","5"
"5","2019","Employed","Full Time","1798","0.175853345949217","0.168692064514832","0.183014627383602","5"
"6","2019","Employed","Not Working","","","","","6"
"6","2019","Not Employed","Part Time","","","","","6"
"6","2019","Employed","Part Time","889","0.110837686559525","0.103845714749301","0.117829658369748","6"
"6","2019","Not Employed","Full Time","","","","","6"
"6","2019","Not Employed","Not Working","1034","0.104688981739834","0.0989724297256159","0.110405533754052","6"
"6","2019","Employed","Full Time","1507","0.151777555430933","0.14502805187403","0.158527058987836","6"
"7","2019","Not Employed","Full Time","","","","","7"
"7","2019","Not Employed","Part Time","","","","","7"
"7","2019","Employed","Not Working","","","","","7"
"7","2019","Employed","Full Time","1806","0.163155600314254","0.156204772608831","0.170106428019677","7"
"7","2019","Not Employed","Not Working","1183","0.119807186791518","0.113743635558968","0.125870738024069","7"
"7","2019","Employed","Part Time","1029","0.129373546467139","0.12189866879022","0.136848424144058","7"
"8","2019","Employed","Not Working","","","","","8"
"8","2019","Not Employed","Part Time","","","","","8"
"8","2019","Employed","Part Time","812","0.111729674946623","0.104713146935458","0.118746202957787","8"
"8","2019","Not Employed","Full Time","","","","","8"
"8","2019","Not Employed","Not Working","998","0.0834625441978105","0.0782981709170675","0.0886269174785535","8"
"8","2019","Employed","Full Time","1465","0.119463284226097","0.113362240558458","0.125564327893736","8"
"9","2019","Not Employed","Full Time","","","","","9"
"9","2019","Employed","Not Working","","","","","9"
"9","2019","Not Employed","Not Working","396","0.0239327289738193","0.0210788687820292","0.0267865891656095","9"
"9","2019","Employed","Part Time","343","0.0354855677742008","0.031365108146272","0.0396060274021296","9"
"9","2019","Employed","Full Time","543","0.041608584527959","0.0378521475924753","0.0453650214634426","9"
"9","2019","Not Employed","Part Time","","","","","9"
