"plh0204_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"2","2011","16-34 y.","direct migration background","23","","","","2"
"2","2011","35-65 y.","direct migration background","165","0.129277106023375","0.110496757462839","0.148057454583911","2"
"2","2011","35-65 y.","indirect migration background","24","","","","2"
"2","2011","66 and older","no migration background","627","0.136710102158421","0.126934255421787","0.146485948895056","2"
"2","2011","66 and older","direct migration background","52","0.12774211882744","0.0958941767787878","0.159590060876092","2"
"2","2011","66 and older","indirect migration background","","","","","2"
"3","2011","16-34 y.","no migration background","388","0.113713890129103","0.103058615898375","0.124369164359831","3"
"3","2011","16-34 y.","direct migration background","39","0.106802020981683","0.0752026338077036","0.138401408155662","3"
"3","2011","16-34 y.","indirect migration background","53","0.0865535873528753","0.0623628845641638","0.110744290141587","3"
"3","2011","35-65 y.","no migration background","1416","0.142827851171773","0.135913759095234","0.149741943248312","3"
"3","2011","35-65 y.","direct migration background","147","0.120832206569157","0.102587785192987","0.139076627945328","3"
"3","2011","66 and older","direct migration background","59","0.130960800823519","0.0987736741081065","0.163147927538932","3"
"3","2011","66 and older","no migration background","647","0.13361775999594","0.123935814915958","0.143299705075922","3"
"3","2011","35-65 y.","indirect migration background","41","0.140332591005138","0.0989029936930159","0.181762188317261","3"
"3","2011","66 and older","indirect migration background","1","","","","3"
"4","2011","16-34 y.","no migration background","329","0.0981977746267941","0.0882098012562013","0.108185747997387","4"
"4","2011","16-34 y.","indirect migration background","37","0.0535866377663074","0.0342120220152159","0.0729612535173988","4"
"4","2011","35-65 y.","no migration background","1119","0.11230801371441","0.106068780709384","0.118547246719435","4"
"4","2011","35-65 y.","direct migration background","103","0.0777736379840186","0.0627823885851948","0.0927648873828423","4"
"4","2011","16-34 y.","direct migration background","37","0.0763978126055167","0.0492210326884508","0.103574592522583","4"
"4","2011","66 and older","direct migration background","41","0.0862126261104613","0.0594332854990065","0.112991966721916","4"
"4","2011","66 and older","indirect migration background","","","","","4"
"4","2011","35-65 y.","indirect migration background","30","0.113081317004842","0.0753063981936505","0.150856235816034","4"
"4","2011","66 and older","no migration background","505","0.100620851003503","0.0920605083049652","0.10918119370204","4"
"5","2011","16-34 y.","no migration background","730","0.203610261367825","0.190094716456289","0.21712580627936","5"
"5","2011","35-65 y.","no migration background","2265","0.231496337949806","0.223161642885677","0.239831033013935","5"
"5","2011","35-65 y.","direct migration background","264","0.239837418257973","0.215936500899631","0.263738335616315","5"
"5","2011","16-34 y.","direct migration background","69","0.174201276771769","0.135397157633432","0.213005395910106","5"
"5","2011","66 and older","direct migration background","68","0.168152673657483","0.132469328024315","0.203836019290652","5"
"5","2011","66 and older","indirect migration background","1","","","","5"
"5","2011","16-34 y.","indirect migration background","110","0.191295297021094","0.157456762761624","0.225133831280565","5"
"5","2011","35-65 y.","indirect migration background","60","0.228988188930713","0.17886908870875","0.279107289152676","5"
"5","2011","66 and older","no migration background","1128","0.234496785485349","0.222440383854015","0.246553187116683","5"
"6","2011","66 and older","direct migration background","37","0.0983879586837026","0.0699713208563277","0.126804596511078","6"
"6","2011","66 and older","indirect migration background","","","","","6"
"6","2011","16-34 y.","no migration background","509","0.14317982484396","0.131423903897599","0.154935745790322","6"
"6","2011","16-34 y.","direct migration background","39","0.0736326062118016","0.0469122788014784","0.100352933622125","6"
"6","2011","16-34 y.","indirect migration background","76","0.12824739393749","0.0994810072791524","0.157013780595827","6"
"6","2011","35-65 y.","no migration background","1168","0.122164351564233","0.115693319740315","0.128635383388152","6"
"6","2011","35-65 y.","direct migration background","107","0.082750071553505","0.0673284199283973","0.0981717231786126","6"
"6","2011","35-65 y.","indirect migration background","32","0.12708935025132","0.0873605285563514","0.166818171946289","6"
"6","2011","66 and older","no migration background","415","0.0810589705610032","0.0732925641326883","0.0888253769893182","6"
"7","2011","16-34 y.","no migration background","551","0.173231426734862","0.160529306402069","0.185933547067655","7"
"7","2011","16-34 y.","direct migration background","59","0.217448298990807","0.175244690444694","0.259651907536919","7"
"7","2011","16-34 y.","indirect migration background","75","0.206601570304677","0.171769692394917","0.241433448214437","7"
"7","2011","35-65 y.","no migration background","1146","0.111362080646482","0.105145869313489","0.117578291979474","7"
"7","2011","35-65 y.","indirect migration background","26","","","","7"
"7","2011","66 and older","no migration background","370","0.0734264650017522","0.0660041051368729","0.0808488248666314","7"
"7","2011","35-65 y.","direct migration background","141","0.111550052720925","0.0939280920016998","0.12917201344015","7"
"7","2011","66 and older","direct migration background","29","","","","7"
"7","2011","66 and older","indirect migration background","","","","","7"
"8","2011","16-34 y.","no migration background","378","0.115041676441703","0.104332405366769","0.125750947516638","8"
"8","2011","16-34 y.","direct migration background","45","0.182275791093553","0.142777074695703","0.221774507491404","8"
"8","2011","16-34 y.","indirect migration background","75","0.144223238991694","0.113998519503368","0.17444795848002","8"
"8","2011","35-65 y.","no migration background","636","0.0666794233620317","0.0617498876186502","0.0716089591054132","8"
"8","2011","35-65 y.","direct migration background","87","0.0760156431114953","0.0611806737981006","0.0908506124248899","8"
"8","2011","35-65 y.","indirect migration background","24","","","","8"
"8","2011","66 and older","no migration background","241","0.0470406337306898","0.0410157381522081","0.0530655293091716","8"
"8","2011","66 and older","direct migration background","19","","","","8"
"8","2011","66 and older","indirect migration background","","","","","8"
"9","2011","35-65 y.","no migration background","138","0.0139099996392695","0.011595716354228","0.016224282924311","9"
"9","2011","16-34 y.","no migration background","93","0.0286199294449162","0.0230236450652696","0.0342162138245629","9"
"9","2011","16-34 y.","indirect migration background","19","","","","9"
"9","2011","16-34 y.","direct migration background","16","","","","9"
"9","2011","35-65 y.","direct migration background","23","","","","9"
"9","2011","35-65 y.","indirect migration background","7","","","","9"
"9","2011","66 and older","no migration background","27","","","","9"
"9","2011","66 and older","direct migration background","2","","","","9"
"9","2011","66 and older","indirect migration background","","","","","9"
"0 Not at all Willing to take risks","2012","16-34 y.","no migration background","71","0.011314475227307","0.00833693335892621","0.0142920170956878","0"
"0 Not at all Willing to take risks","2012","16-34 y.","direct migration background","37","0.0254932677163536","0.0143313483349382","0.036655187097769","0"
"0 Not at all Willing to take risks","2012","16-34 y.","indirect migration background","13","","","","0"
"0 Not at all Willing to take risks","2012","35-65 y.","no migration background","347","0.0292933577709173","0.0264666785397246","0.0321200370021099","0"
"0 Not at all Willing to take risks","2012","35-65 y.","direct migration background","120","0.0667000813753043","0.0554007434222409","0.0779994193283677","0"
"0 Not at all Willing to take risks","2012","35-65 y.","indirect migration background","21","","","","0"
"0 Not at all Willing to take risks","2012","66 and older","no migration background","323","0.0772333063224156","0.0696967518781424","0.0847698607666887","0"
"0 Not at all Willing to take risks","2012","66 and older","direct migration background","47","0.10504542952502","0.0752575243846284","0.134833334665412","0"
"0 Not at all Willing to take risks","2012","66 and older","indirect migration background","3","","","","0"
"1","2012","16-34 y.","no migration background","104","0.0198798608781416","0.0159501743493904","0.0238095474068927","1"
"1","2012","16-34 y.","direct migration background","41","0.0421084498170091","0.0278859314230064","0.0563309682110118","1"
"1","2012","16-34 y.","indirect migration background","19","","","","1"
"1","2012","35-65 y.","no migration background","429","0.030235184890493","0.0273648175809308","0.0331055522000552","1"
"1","2012","35-65 y.","direct migration background","102","0.0595044242081245","0.0487909035997733","0.0702179448164758","1"
"1","2012","66 and older","direct migration background","45","0.130252326538337","0.0975528900185879","0.162951763058087","1"
"1","2012","66 and older","no migration background","254","0.0579612638937739","0.051364546547596","0.0645579812399517","1"
"1","2012","66 and older","indirect migration background","","","","","1"
"1","2012","35-65 y.","indirect migration background","23","","","","1"
"10 Very willing to take risks","2012","16-34 y.","no migration background","118","0.0182575710172447","0.0144885213467816","0.0220266206877078","10"
"10 Very willing to take risks","2012","16-34 y.","direct migration background","22","","","","10"
"10 Very willing to take risks","2012","16-34 y.","indirect migration background","25","","","","10"
"10 Very willing to take risks","2012","35-65 y.","no migration background","171","0.0121729418905098","0.0103347697365772","0.0140111140444424","10"
"10 Very willing to take risks","2012","35-65 y.","indirect migration background","20","","","","10"
"10 Very willing to take risks","2012","66 and older","direct migration background","3","","","","10"
"10 Very willing to take risks","2012","66 and older","indirect migration background","","","","","10"
"10 Very willing to take risks","2012","35-65 y.","direct migration background","34","0.0170599698744271","0.0111954583601454","0.0229244813887088","10"
"10 Very willing to take risks","2012","66 and older","no migration background","35","0.00558462721243398","0.00348082173863374","0.00768843268623423","10"
"2","2012","16-34 y.","no migration background","321","0.0563814050300977","0.0498879210477856","0.0628748890124097","2"
"2","2012","16-34 y.","direct migration background","57","0.0788818387419275","0.0597929831929179","0.097970694290937","2"
"2","2012","16-34 y.","indirect migration background","48","0.0799028938728228","0.0602874496552084","0.0995183380904371","2"
"2","2012","35-65 y.","no migration background","1276","0.0906715738213655","0.0858582629681829","0.0954848846745481","2"
"2","2012","35-65 y.","direct migration background","212","0.118953269429244","0.10429215896837","0.133614379890119","2"
"2","2012","35-65 y.","indirect migration background","52","0.102380132900548","0.0768116309421882","0.127948634858908","2"
"2","2012","66 and older","no migration background","555","0.119432227451306","0.110277050739459","0.128587404163153","2"
"2","2012","66 and older","direct migration background","51","0.149741380721706","0.115075892215926","0.184406869227487","2"
"2","2012","66 and older","indirect migration background","2","","","","2"
"3","2012","16-34 y.","no migration background","496","0.103422347675936","0.0948497442792294","0.111994951072643","3"
"3","2012","16-34 y.","direct migration background","82","0.0852724728533794","0.0654943983174824","0.105050547389276","3"
"3","2012","35-65 y.","direct migration background","204","0.10006312744886","0.086473039674376","0.113653215223345","3"
"3","2012","16-34 y.","indirect migration background","71","0.0941363943657549","0.0730107362684351","0.115262052463075","3"
"3","2012","35-65 y.","no migration background","1891","0.131423771064578","0.125760219206885","0.137087322922271","3"
"3","2012","35-65 y.","indirect migration background","61","0.098202084060206","0.0731025200864379","0.123301648033974","3"
"3","2012","66 and older","no migration background","636","0.13147758711498","0.121937750217093","0.141017424012867","3"
"3","2012","66 and older","direct migration background","49","0.13287116502051","0.0998943983037681","0.165847931737252","3"
"3","2012","66 and older","indirect migration background","","","","","3"
"4","2012","16-34 y.","indirect migration background","50","0.0800314534063223","0.0604016069472346","0.09966129986541","4"
"4","2012","35-65 y.","no migration background","1469","0.111260313070248","0.105989163067215","0.116531463073282","4"
"4","2012","35-65 y.","direct migration background","150","0.0778183760790922","0.0656864846206391","0.0899502675375452","4"
"4","2012","35-65 y.","indirect migration background","55","0.0924829387428891","0.0680481031605125","0.116917774325266","4"
"4","2012","66 and older","no migration background","533","0.111383329217859","0.102501715157747","0.120264943277971","4"
"4","2012","66 and older","direct migration background","39","0.0870400416142119","0.0596535565207301","0.114426526707694","4"
"4","2012","66 and older","indirect migration background","","","","","4"
"4","2012","16-34 y.","no migration background","490","0.0962054482758582","0.0879041451152692","0.104506751436447","4"
"4","2012","16-34 y.","direct migration background","50","0.0463598433686666","0.0314697661012092","0.061249920636124","4"
"5","2012","16-34 y.","indirect migration background","140","0.171990368460374","0.14468991763516","0.199290819285588","5"
"5","2012","35-65 y.","no migration background","3231","0.247428391288344","0.240194922194266","0.254661860382422","5"
"5","2012","66 and older","no migration background","1202","0.241476746582689","0.229394528249054","0.253558964916323","5"
"5","2012","16-34 y.","no migration background","980","0.200278576366642","0.189011838393136","0.211545314340148","5"
"5","2012","16-34 y.","direct migration background","143","0.172405817880916","0.145656150925078","0.199155484836754","5"
"5","2012","66 and older","direct migration background","71","0.148356098161555","0.113823233368677","0.182888962954434","5"
"5","2012","35-65 y.","direct migration background","388","0.211271652243402","0.192784775667334","0.22975852881947","5"
"5","2012","35-65 y.","indirect migration background","116","0.231134989505236","0.195579299828905","0.266690679181567","5"
"5","2012","66 and older","indirect migration background","1","","","","5"
"6","2012","16-34 y.","indirect migration background","100","0.135233384392267","0.110493852540115","0.159972916244418","6"
"6","2012","35-65 y.","no migration background","1671","0.117599844381422","0.112199964354375","0.122999724408469","6"
"6","2012","16-34 y.","no migration background","649","0.139666922956801","0.129908229545934","0.149425616367667","6"
"6","2012","16-34 y.","direct migration background","84","0.0971924843517909","0.076215278945818","0.118169689757764","6"
"6","2012","66 and older","direct migration background","37","0.0843854005398483","0.0573806046619232","0.111390196417773","6"
"6","2012","35-65 y.","direct migration background","199","0.0982413748744496","0.0847619435416221","0.111720806207277","6"
"6","2012","35-65 y.","indirect migration background","67","0.121472927259494","0.0939199499612751","0.149025904557712","6"
"6","2012","66 and older","no migration background","544","0.108139450971389","0.0993721658834946","0.116906736059283","6"
"6","2012","66 and older","indirect migration background","","","","","6"
"7","2012","16-34 y.","no migration background","841","0.184294738936484","0.173379463940827","0.195210013932141","7"
"7","2012","35-65 y.","no migration background","1811","0.133278376279082","0.127581095650397","0.138975656907766","7"
"7","2012","16-34 y.","indirect migration background","113","0.140226497061225","0.115107220240276","0.165345773882173","7"
"7","2012","16-34 y.","direct migration background","113","0.188748910794266","0.161037822652223","0.216459998936308","7"
"7","2012","35-65 y.","direct migration background","248","0.131192670206313","0.115903084201904","0.146482256210722","7"
"7","2012","35-65 y.","indirect migration background","63","0.114254184947638","0.0874228782267955","0.14108549166848","7"
"7","2012","66 and older","no migration background","412","0.0787018163301634","0.0711000055170865","0.0863036271432404","7"
"7","2012","66 and older","direct migration background","40","0.104915011914334","0.0751434348846663","0.134686588944002","7"
"7","2012","66 and older","indirect migration background","","","","","7"
"8","2012","16-34 y.","no migration background","589","0.130983430179275","0.121485394654931","0.140481465703618","8"
"8","2012","16-34 y.","direct migration background","99","0.170490314329519","0.143858896243957","0.197121732415081","8"
"8","2012","16-34 y.","indirect migration background","121","0.175861768216777","0.148320381103511","0.203403155330043","8"
"8","2012","35-65 y.","no migration background","1105","0.0792532693172797","0.0747250585256572","0.0837814801089022","8"
"8","2012","35-65 y.","direct migration background","168","0.0938051813759805","0.080601245594738","0.107009117157223","8"
"8","2012","66 and older","direct migration background","21","","","","8"
"8","2012","66 and older","indirect migration background","","","","","8"
"8","2012","35-65 y.","indirect migration background","47","0.0993628341304996","0.0741316212023447","0.124594047058655","8"
"8","2012","66 and older","no migration background","280","0.0603457643984808","0.0536232458962207","0.0670682829007409","8"
"9","2012","16-34 y.","no migration background","188","0.0393152234562139","0.0338440257364085","0.0447864211760192","9"
"9","2012","16-34 y.","direct migration background","38","0.0632369268337181","0.0460010268388533","0.0804728268285829","9"
"9","2012","35-65 y.","no migration background","270","0.0173829762257607","0.0151921791152318","0.0195737733362895","9"
"9","2012","35-65 y.","direct migration background","48","0.025389872884802","0.0182658562396284","0.0325138895299755","9"
"9","2012","16-34 y.","indirect migration background","34","0.0574219211896219","0.040591399102591","0.0742524432766528","9"
"9","2012","66 and older","direct migration background","4","","","","9"
"9","2012","66 and older","indirect migration background","","","","","9"
"9","2012","35-65 y.","indirect migration background","15","","","","9"
"9","2012","66 and older","no migration background","46","0.00826388050450996","0.00570815238342888","0.010819608625591","9"
"0 Not at all Willing to take risks","2013","66 and older","direct migration background","77","0.17632674415293","0.140918477906142","0.211735010399719","0"
"0 Not at all Willing to take risks","2013","16-34 y.","no migration background","63","0.0200669088502653","0.015133743351771","0.0250000743487595","0"
"0 Not at all Willing to take risks","2013","16-34 y.","direct migration background","123","0.0571621090632292","0.0457726189097032","0.0685515992167551","0"
"0 Not at all Willing to take risks","2013","16-34 y.","indirect migration background","62","0.0381710865606471","0.0270629515093757","0.0492792216119186","0"
"0 Not at all Willing to take risks","2013","35-65 y.","no migration background","379","0.0458903441840302","0.0415986877982826","0.0501820005697778","0"
"0 Not at all Willing to take risks","2013","35-65 y.","direct migration background","375","0.0925472362446732","0.082716214297964","0.102378258191382","0"
"0 Not at all Willing to take risks","2013","35-65 y.","indirect migration background","40","0.0730067718589653","0.0501585044354795","0.0958550392824511","0"
"0 Not at all Willing to take risks","2013","66 and older","no migration background","348","0.0892963646571092","0.0810733222932184","0.097519407021","0"
"0 Not at all Willing to take risks","2013","66 and older","indirect migration background","2","","","","0"
"1","2013","16-34 y.","no migration background","108","0.0274827881608179","0.0217314847689888","0.0332340915526469","1"
"1","2013","16-34 y.","indirect migration background","44","0.0402196808503604","0.0288295108519969","0.051609850848724","1"
"1","2013","35-65 y.","no migration background","549","0.0569871295801735","0.0522325475917973","0.0617417115685497","1"
"1","2013","35-65 y.","direct migration background","281","0.0816499213138848","0.0723605367152313","0.0909393059125383","1"
"1","2013","16-34 y.","direct migration background","75","0.0460297534881237","0.035749155263193","0.0563103517130544","1"
"1","2013","66 and older","no migration background","350","0.0782602462225807","0.07051559494167","0.0860048975034914","1"
"1","2013","66 and older","direct migration background","52","0.107011610967069","0.0782901556012555","0.135733066332882","1"
"1","2013","35-65 y.","indirect migration background","21","","","","1"
"1","2013","66 and older","indirect migration background","","","","","1"
"10 Very willing to take risks","2013","16-34 y.","direct migration background","74","0.0395816949701326","0.0300161645809182","0.049147225359347","10"
"10 Very willing to take risks","2013","35-65 y.","no migration background","107","0.0129831070406157","0.0106613501061804","0.015304863975051","10"
"10 Very willing to take risks","2013","35-65 y.","indirect migration background","15","","","","10"
"10 Very willing to take risks","2013","66 and older","no migration background","34","0.00634003423498686","0.00405131878656612","0.00862874968340759","10"
"10 Very willing to take risks","2013","66 and older","direct migration background","4","","","","10"
"10 Very willing to take risks","2013","66 and older","indirect migration background","","","","","10"
"10 Very willing to take risks","2013","16-34 y.","no migration background","49","0.0171781985913739","0.0126071752903989","0.0217492218923489","10"
"10 Very willing to take risks","2013","16-34 y.","indirect migration background","68","0.0466320637881916","0.0344085078358992","0.0588556197404839","10"
"10 Very willing to take risks","2013","35-65 y.","direct migration background","100","0.0258558246606149","0.0204719400806101","0.0312397092406197","10"
"2","2013","16-34 y.","no migration background","282","0.0810020919109714","0.0714038296230069","0.0906003541989359","2"
"2","2013","16-34 y.","direct migration background","150","0.0903937877024504","0.0763259403007957","0.104461635104105","2"
"2","2013","16-34 y.","indirect migration background","75","0.059619108176367","0.0458922985254575","0.0733459178272766","2"
"2","2013","35-65 y.","no migration background","1159","0.124984091002388","0.118201424211704","0.131766757793072","2"
"2","2013","66 and older","no migration background","613","0.133877011216404","0.124057951748266","0.143696070684542","2"
"2","2013","66 and older","direct migration background","60","0.142581733153676","0.110095721474036","0.175067744833315","2"
"2","2013","35-65 y.","indirect migration background","48","0.0810541157869649","0.0570842322257527","0.105023999348177","2"
"2","2013","66 and older","indirect migration background","1","","","","2"
"2","2013","35-65 y.","direct migration background","476","0.132971759649291","0.121453118342363","0.144490400956219","2"
"3","2013","16-34 y.","no migration background","438","0.134128241801443","0.122139485343758","0.146116998259129","3"
"3","2013","16-34 y.","direct migration background","164","0.113588603204304","0.0980211814090484","0.12915602499956","3"
"3","2013","16-34 y.","indirect migration background","119","0.11509119318832","0.0965901898818233","0.133592196494816","3"
"3","2013","35-65 y.","no migration background","1370","0.153130330287784","0.145744419820759","0.160516240754809","3"
"3","2013","35-65 y.","direct migration background","377","0.0943613707902426","0.084444389021691","0.104278352558794","3"
"3","2013","66 and older","direct migration background","53","0.105270795467892","0.0767561586510482","0.133785432284736","3"
"3","2013","35-65 y.","indirect migration background","63","0.161293453415334","0.128990159685742","0.193596747144926","3"
"3","2013","66 and older","no migration background","609","0.132773118287848","0.122988395040838","0.142557841534858","3"
"3","2013","66 and older","indirect migration background","1","","","","3"
"4","2013","66 and older","direct migration background","26","","","","4"
"4","2013","66 and older","indirect migration background","","","","","4"
"4","2013","16-34 y.","no migration background","305","0.103581162797839","0.092861450914901","0.114300874680777","4"
"4","2013","16-34 y.","direct migration background","96","0.0532113202366456","0.0421994726170145","0.0642231678562767","4"
"4","2013","16-34 y.","indirect migration background","82","0.0610807585810295","0.0471975033942284","0.0749640137678307","4"
"4","2013","35-65 y.","no migration background","877","0.0960319272183292","0.0899889701637039","0.102074884272955","4"
"4","2013","35-65 y.","direct migration background","210","0.0667165666925523","0.0582515357938921","0.0751815975912125","4"
"4","2013","35-65 y.","indirect migration background","35","0.051587486555646","0.0321605535847146","0.0710144195265775","4"
"4","2013","66 and older","no migration background","438","0.094309667158637","0.0858822386812221","0.102737095636052","4"
"5","2013","16-34 y.","indirect migration background","218","0.216004398686371","0.192147549429035","0.239861247943706","5"
"5","2013","66 and older","direct migration background","70","0.169217035666007","0.134380583557691","0.204053487774322","5"
"5","2013","16-34 y.","no migration background","546","0.169037278905025","0.155852609289606","0.182221948520444","5"
"5","2013","16-34 y.","direct migration background","311","0.19307004814042","0.173705515583056","0.212434580697784","5"
"5","2013","35-65 y.","no migration background","1795","0.202709644976588","0.194464266385377","0.210955023567799","5"
"5","2013","35-65 y.","direct migration background","602","0.184923139717354","0.171752713308005","0.198093566126702","5"
"5","2013","35-65 y.","indirect migration background","100","0.182171859235292","0.148271438354329","0.216072280116254","5"
"5","2013","66 and older","no migration background","942","0.196233771039721","0.184781836533895","0.207685705545548","5"
"5","2013","66 and older","indirect migration background","1","","","","5"
"6","2013","16-34 y.","indirect migration background","115","0.100302907985579","0.0828876506429428","0.117718165328215","6"
"6","2013","16-34 y.","no migration background","416","0.139361676798935","0.127178255655755","0.151545097942116","6"
"6","2013","16-34 y.","direct migration background","147","0.106520840449015","0.091385536281557","0.121656144616473","6"
"6","2013","66 and older","no migration background","449","0.0904122832328292","0.0821430904838708","0.0986814759817876","6"
"6","2013","35-65 y.","indirect migration background","45","0.0850145818480439","0.0605190305805764","0.109510133115511","6"
"6","2013","66 and older","indirect migration background","","","","","6"
"6","2013","66 and older","direct migration background","31","0.0761202692533494","0.051481105551986","0.100759432954713","6"
"6","2013","35-65 y.","direct migration background","242","0.0863973713929012","0.0768664725577649","0.0959282702280375","6"
"6","2013","35-65 y.","no migration background","926","0.103147412435269","0.0969092763999576","0.109385548470581","6"
"7","2013","35-65 y.","no migration background","1055","0.108989517976042","0.102598075094187","0.115380960857897","7"
"7","2013","16-34 y.","no migration background","502","0.170758377722142","0.157520487017974","0.18399626842631","7"
"7","2013","16-34 y.","direct migration background","192","0.143163444731306","0.125980534919846","0.160346354542765","7"
"7","2013","16-34 y.","indirect migration background","163","0.139915457262625","0.11980470133619","0.16002621318906","7"
"7","2013","66 and older","no migration background","433","0.0895728701560718","0.0813383566948073","0.0978073836173363","7"
"7","2013","35-65 y.","indirect migration background","57","0.129775136529829","0.100259992244773","0.159290280814885","7"
"7","2013","66 and older","direct migration background","35","0.0859012761440649","0.0598658647368705","0.111936687551259","7"
"7","2013","66 and older","indirect migration background","","","","","7"
"7","2013","35-65 y.","direct migration background","306","0.114266721141443","0.10347436449203","0.125059077790856","7"
"8","2013","16-34 y.","no migration background","299","0.0970749883057628","0.086659809028006","0.10749016758352","8"
"8","2013","16-34 y.","direct migration background","187","0.110803740254424","0.0954042029778294","0.126203277531019","8"
"8","2013","16-34 y.","indirect migration background","140","0.133929047577685","0.114184867542419","0.153673227612952","8"
"8","2013","35-65 y.","no migration background","705","0.0735965332802685","0.0682411087414327","0.0789519578191042","8"
"8","2013","35-65 y.","direct migration background","278","0.0907639126296913","0.0810185083174263","0.100509316941956","8"
"8","2013","66 and older","direct migration background","32","0.0685627163757358","0.0450832132434533","0.0920422195080184","8"
"8","2013","66 and older","no migration background","329","0.0682660734978475","0.0609937109772275","0.0755384360184675","8"
"8","2013","35-65 y.","indirect migration background","56","0.109830668486486","0.0823687074282778","0.137292629544694","8"
"8","2013","66 and older","indirect migration background","","","","","8"
"9","2013","16-34 y.","no migration background","96","0.040328286155424","0.0334075313193928","0.0472490409914551","9"
"9","2013","16-34 y.","direct migration background","77","0.0464746577599498","0.0361469041675484","0.0568024113523511","9"
"9","2013","16-34 y.","indirect migration background","57","0.0490342973428244","0.0365156507006692","0.0615529439849795","9"
"9","2013","35-65 y.","no migration background","210","0.0215499620185126","0.0185717355340445","0.0245281885029807","9"
"9","2013","35-65 y.","direct migration background","91","0.029546175767352","0.0238017978861593","0.0352905536485447","9"
"9","2013","35-65 y.","indirect migration background","18","","","","9"
"9","2013","66 and older","no migration background","75","0.0206585602959643","0.0165570463265687","0.0247600742653599","9"
"9","2013","66 and older","direct migration background","5","","","","9"
"9","2013","66 and older","indirect migration background","","","","","9"
"0 Not at all Willing to take risks","2014","16-34 y.","no migration background","95","0.0217546388788184","0.017251786937439","0.0262574908201977","0"
"0 Not at all Willing to take risks","2014","16-34 y.","direct migration background","90","0.0460400467276181","0.0351050782902402","0.0569750151649961","0"
"0 Not at all Willing to take risks","2014","16-34 y.","indirect migration background","61","0.0419090405132599","0.0300512982247484","0.0537667828017714","0"
"0 Not at all Willing to take risks","2014","35-65 y.","no migration background","404","0.0362830659052127","0.0328784307302581","0.0396877010801674","0"
"0 Not at all Willing to take risks","2014","35-65 y.","direct migration background","359","0.103087708204513","0.0926207614224399","0.113554654986586","0"
"0 Not at all Willing to take risks","2014","35-65 y.","indirect migration background","37","0.0418289388685922","0.0267818119760668","0.0568760657611176","0"
"0 Not at all Willing to take risks","2014","66 and older","no migration background","405","0.0981866138643952","0.0895289578701438","0.106844269858647","0"
"0 Not at all Willing to take risks","2014","66 and older","direct migration background","73","0.174229837384984","0.138502964748385","0.209956710021583","0"
"0 Not at all Willing to take risks","2014","66 and older","indirect migration background","1","","","","0"
"1","2014","16-34 y.","indirect migration background","36","0.0232439556737532","0.0143274877779396","0.0321604235695667","1"
"1","2014","35-65 y.","no migration background","456","0.0396926537686419","0.0361379448707206","0.0432473626665633","1"
"1","2014","16-34 y.","no migration background","95","0.0209058141904418","0.0164897679917048","0.0253218603891789","1"
"1","2014","16-34 y.","direct migration background","60","0.0429586137281087","0.0323788718340745","0.0535383556221429","1"
"1","2014","66 and older","direct migration background","46","0.128822594736564","0.0972686641654356","0.160376525307693","1"
"1","2014","66 and older","indirect migration background","1","","","","1"
"1","2014","66 and older","no migration background","279","0.0714653692199477","0.0639705231256684","0.078960215314227","1"
"1","2014","35-65 y.","direct migration background","220","0.0676773797328216","0.0590307579170332","0.07632400154861","1"
"1","2014","35-65 y.","indirect migration background","39","0.0425983145769768","0.0274195321196025","0.057777097034351","1"
"10 Very willing to take risks","2014","16-34 y.","no migration background","92","0.0271423365405198","0.0221265840556646","0.032158089025375","10"
"10 Very willing to take risks","2014","16-34 y.","direct migration background","60","0.0541169673760397","0.042311857668425","0.0659220770836543","10"
"10 Very willing to take risks","2014","16-34 y.","indirect migration background","58","0.045792637674257","0.033422800338197","0.058162475010317","10"
"10 Very willing to take risks","2014","35-65 y.","no migration background","149","0.0136427921772225","0.0115307013483124","0.0157548830061325","10"
"10 Very willing to take risks","2014","35-65 y.","direct migration background","69","0.0232036399594221","0.018021350571237","0.0283859293476072","10"
"10 Very willing to take risks","2014","35-65 y.","indirect migration background","15","","","","10"
"10 Very willing to take risks","2014","66 and older","no migration background","35","0.00767181956080182","0.00513322878587766","0.010210410335726","10"
"10 Very willing to take risks","2014","66 and older","direct migration background","6","","","","10"
"10 Very willing to take risks","2014","66 and older","indirect migration background","","","","","10"
"2","2014","16-34 y.","no migration background","277","0.0591004686668083","0.0518217502640078","0.0663791870696089","2"
"2","2014","16-34 y.","direct migration background","118","0.078223144537089","0.0642122740349357","0.0922340150392423","2"
"2","2014","16-34 y.","indirect migration background","60","0.0408084656419882","0.0291007388637255","0.0525161924202509","2"
"2","2014","35-65 y.","no migration background","1187","0.0962056469649885","0.0908368257522644","0.101574468177712","2"
"2","2014","66 and older","direct migration background","59","0.128988361689361","0.0974171401886811","0.16055958319004","2"
"2","2014","66 and older","indirect migration background","","","","","2"
"2","2014","35-65 y.","direct migration background","349","0.113525435283352","0.102605468604174","0.124445401962531","2"
"2","2014","35-65 y.","indirect migration background","68","0.11931892202438","0.0949544150382413","0.143683429010519","2"
"2","2014","66 and older","no migration background","513","0.118577206082722","0.109171127763577","0.127983284401868","2"
"3","2014","35-65 y.","direct migration background","355","0.104726110832426","0.0941859549765793","0.115266266688273","3"
