"plh0204_h","year","education","n","percent","lower_confidence","upper_confidence"
"9","2016","college entrance qualification","174","0.0257627596703548","0.022005267459264","0.0295202518814456"
"9","2016","Other degree","213","0.0462790908444633","0.040762819784413","0.0517953619045137"
"9","2016","no degree/no degree yet","74","0.0298050298867612","0.0229516183915891","0.0366584413819334"
"10 Very willing to take risks","2016","lower secondary degree","153","0.0214373018873363","0.0177371687375084","0.0251374350371642"
"10 Very willing to take risks","2016","secondary school degree","119","0.015909382506408","0.0129031797510637","0.0189155852617524"
"10 Very willing to take risks","2016","college entrance qualification","63","0.00873799980129098","0.00653065702872407","0.0109453425738579"
"10 Very willing to take risks","2016","Other degree","363","0.0275675067697525","0.0232684714504157","0.0318665420890893"
"10 Very willing to take risks","2016","no degree/no degree yet","208","0.0396553458748937","0.0317903780345211","0.0475203137152664"
"0 Not at all Willing to take risks","2017","lower secondary degree","315","0.0566263851391569","0.0508390926416958","0.0624136776366179"
"0 Not at all Willing to take risks","2017","secondary school degree","228","0.0301347562176526","0.0262967722331873","0.0339727402021179"
"0 Not at all Willing to take risks","2017","college entrance qualification","147","0.0160184525171353","0.0132602725814286","0.018776632452842"
"0 Not at all Willing to take risks","2017","Other degree","1020","0.0752384405107149","0.0685411956867346","0.0819356853346952"
"0 Not at all Willing to take risks","2017","no degree/no degree yet","727","0.084119013736501","0.0742424263554927","0.0939956011175092"
"1","2017","lower secondary degree","325","0.061199254565372","0.0551974212504173","0.0672010878803267"
"1","2017","secondary school degree","350","0.0440856093735386","0.0394769825551651","0.0486942361919121"
"1","2017","college entrance qualification","268","0.033813138440146","0.0298422092409468","0.0377840676393453"
"1","2017","Other degree","324","0.0776350151677319","0.0708407635997428","0.0844292667357211"
"1","2017","no degree/no degree yet","144","0.0597476851133864","0.051313889923642","0.0681814803031308"
"2","2017","lower secondary degree","704","0.12365901159024","0.115416233675112","0.131901789505369"
"2","2017","secondary school degree","879","0.110534472378337","0.103495211662689","0.117573733093986"
"2","2017","college entrance qualification","848","0.10658161415886","0.0998022739593981","0.113360954358322"
"2","2017","Other degree","569","0.124585464521328","0.116200485836806","0.132970443205849"
"2","2017","no degree/no degree yet","228","0.0894502392734957","0.0792951698112312","0.0996053087357602"
"3","2017","lower secondary degree","761","0.131666108136507","0.123199596174737","0.140132620098277"
"3","2017","secondary school degree","1038","0.140172992468018","0.132379155221847","0.147966829714189"
"3","2017","college entrance qualification","1208","0.155714068537365","0.147748302601365","0.163679834473365"
"3","2017","Other degree","456","0.113240357450985","0.105194636351403","0.121286078550567"
"3","2017","no degree/no degree yet","217","0.108545510149172","0.0974768303739358","0.119614189924409"
"4","2017","lower secondary degree","569","0.0938276828494591","0.0865264694560322","0.101128896242886"
"4","2017","secondary school degree","725","0.0929013210991004","0.0863842594247188","0.0994183827734821"
"4","2017","college entrance qualification","807","0.100684384087411","0.0940735544587928","0.107295213716029"
"4","2017","Other degree","350","0.0706366295042499","0.0641313021112559","0.0771419568972439"
"4","2017","no degree/no degree yet","176","0.0899635346941433","0.0797822412319879","0.100144828156299"
"5","2017","lower secondary degree","1211","0.201656333926012","0.19160959708718","0.211703070764845"
"5","2017","secondary school degree","1494","0.194139016906253","0.185259280040075","0.20301875377243"
"5","2017","college entrance qualification","1458","0.180823081295602","0.172367672196902","0.189278490394302"
"5","2017","Other degree","1053","0.173350260227116","0.163738909752033","0.182961610702199"
"5","2017","no degree/no degree yet","476","0.165356671841085","0.152137579779097","0.178575763903073"
"6","2017","lower secondary degree","645","0.0995110869953862","0.0920156135310787","0.107006560459694"
"6","2017","secondary school degree","887","0.117986082972031","0.110743946086155","0.125228219857907"
"6","2017","college entrance qualification","1141","0.140709098002511","0.133069860102104","0.148348335902918"
"6","2017","Other degree","510","0.0909960757016661","0.0836938440010704","0.0982983074022618"
"6","2017","no degree/no degree yet","217","0.0817504544574031","0.072001326924383","0.0914995819904232"
"7","2017","lower secondary degree","713","0.107134598631204","0.0993903012511265","0.114878896011281"
"7","2017","secondary school degree","1002","0.136640322743079","0.128929531614536","0.144351113871622"
"7","2017","college entrance qualification","1131","0.146721116841814","0.13894772339801","0.154494510285619"
"7","2017","Other degree","628","0.110792844322671","0.102823570878559","0.118762117766783"
"7","2017","no degree/no degree yet","264","0.127915571930193","0.116031062018598","0.139800081841788"
"8","2017","lower secondary degree","550","0.0838668592875281","0.0769262333717397","0.0908074852033164"
"8","2017","secondary school degree","697","0.0923731402224187","0.0858727393116545","0.0988735411331828"
"8","2017","college entrance qualification","712","0.0876722564102875","0.0814589128001149","0.09388560002046"
"8","2017","Other degree","521","0.0998520172493482","0.0922400523649266","0.10746398213377"
"8","2017","no degree/no degree yet","231","0.113859438827006","0.102556896808595","0.125161980845418"
"9","2017","lower secondary degree","194","0.0221758337349857","0.0184886522661822","0.0258630152037892"
"9","2017","secondary school degree","200","0.0272570100643601","0.0236014680400614","0.0309125520886589"
"9","2017","college entrance qualification","165","0.0216588592330122","0.0184608347344021","0.0248568837316223"
"9","2017","Other degree","186","0.0323343303282076","0.0278431964584386","0.0368254641979766"
"9","2017","no degree/no degree yet","94","0.0308980628258024","0.0247407579272825","0.0370553677243223"
"10 Very willing to take risks","2017","lower secondary degree","140","0.0186768451441485","0.0152869838122417","0.0220667064760552"
"10 Very willing to take risks","2017","secondary school degree","122","0.0137752755552118","0.0111585889615962","0.0163919621488273"
"10 Very willing to take risks","2017","college entrance qualification","74","0.00960393047585609","0.007461297441232","0.0117465635104802"
"10 Very willing to take risks","2017","Other degree","342","0.0313385650159819","0.0269148518825391","0.0357622781494248"
"10 Very willing to take risks","2017","no degree/no degree yet","260","0.0483938171518118","0.0407578531916089","0.0560297811120146"
"0 Not at all Willing to take risks","2018","lower secondary degree","431","0.0794523018240336","0.0724820593699946","0.0864225442780727"
"0 Not at all Willing to take risks","2018","secondary school degree","344","0.0496301419739122","0.0446402517748803","0.0546200321729441"
"0 Not at all Willing to take risks","2018","college entrance qualification","176","0.0185812006058242","0.0155643665627606","0.0215980346488878"
"0 Not at all Willing to take risks","2018","Other degree","1037","0.0912108934149988","0.0833084663507961","0.0991133204792015"
"0 Not at all Willing to take risks","2018","no degree/no degree yet","738","0.154756593297973","0.140452860583757","0.169060326012188"
"1","2018","lower secondary degree","423","0.07793337366262","0.071024386512847","0.0848423608123931"
"1","2018","secondary school degree","456","0.0656869378059877","0.0599950330799061","0.0713788425320692"
"1","2018","college entrance qualification","354","0.043784852747246","0.0392136855770392","0.0483560199174528"
"1","2018","Other degree","393","0.0758573639153074","0.0685900493002318","0.0831246785303831"
"1","2018","no degree/no degree yet","183","0.0699052858270791","0.0598208291217438","0.0799897425324144"
"2","2018","lower secondary degree","818","0.146072112159297","0.136969506097212","0.155174718221381"
"2","2018","secondary school degree","993","0.129554519196842","0.121838932165611","0.137270106228073"
"2","2018","college entrance qualification","976","0.119490136913259","0.112243767175102","0.126736506651416"
"2","2018","Other degree","529","0.145897830814251","0.136208697869132","0.155586963759371"
"2","2018","no degree/no degree yet","191","0.0718000285932479","0.0615902342596375","0.0820098229268582"
"3","2018","lower secondary degree","786","0.140455164787555","0.131499978609973","0.149410350965136"
"3","2018","secondary school degree","1071","0.142670897080908","0.134635388247809","0.150706405914007"
"3","2018","college entrance qualification","1345","0.181899778061353","0.173281774135978","0.190517781986729"
"3","2018","Other degree","416","0.0900848390841682","0.0822264796488611","0.0979431985194753"
"3","2018","no degree/no degree yet","168","0.0924470513108147","0.0809914885869404","0.103902614034689"
"4","2018","lower secondary degree","465","0.0827490378666423","0.0756484049842224","0.0898496707490622"
"4","2018","secondary school degree","713","0.0936286357123516","0.0869355044971351","0.100321766927568"
"4","2018","college entrance qualification","861","0.114876760543234","0.107753065662914","0.122000455423554"
"4","2018","Other degree","273","0.0782925686751211","0.0709192602548549","0.0856658770953873"
"4","2018","no degree/no degree yet","128","0.0713268254429221","0.0611481373177196","0.0815055135681247"
"5","2018","lower secondary degree","1103","0.192165485124606","0.182010708130162","0.20232026211905"
"5","2018","secondary school degree","1428","0.199823518927465","0.190636214735952","0.209010823118979"
"5","2018","college entrance qualification","1308","0.17408374058191","0.16561274489394","0.18255473626988"
"5","2018","Other degree","858","0.173297630280323","0.162908564685424","0.183686695875222"
"5","2018","no degree/no degree yet","368","0.158957270966347","0.144496776649394","0.173417765283299"
"6","2018","lower secondary degree","481","0.0832413473121562","0.0761215348530314","0.090361159771281"
"6","2018","secondary school degree","650","0.0920579586895184","0.0854154575606845","0.0987004598183523"
"6","2018","college entrance qualification","904","0.125200266223399","0.117806864659776","0.132593667787022"
"6","2018","Other degree","385","0.0977946315495003","0.0896416624573849","0.105947600641616"
"6","2018","no degree/no degree yet","154","0.0921011809579692","0.0806648889768601","0.103537472939078"
"7","2018","lower secondary degree","520","0.0833015404922085","0.0761793880989912","0.0904236928854257"
"7","2018","secondary school degree","777","0.102960811672945","0.0959782691297969","0.109943354216092"
"7","2018","college entrance qualification","938","0.113074566820089","0.105999779830997","0.120149353809181"
"7","2018","Other degree","462","0.104403879746075","0.0960108259710892","0.112796933521062"
"7","2018","no degree/no degree yet","167","0.116587283721787","0.103894954603126","0.129279612840449"
"8","2018","lower secondary degree","492","0.0783069164692385","0.0713827943223476","0.0852310386161294"
"8","2018","secondary school degree","594","0.0882282441444335","0.0817116782800466","0.0947448100088204"
"8","2018","college entrance qualification","614","0.083116141037494","0.0769489529028465","0.0892833291721414"
"8","2018","Other degree","380","0.0831038068521894","0.07552717598249","0.0906804377218888"
"8","2018","no degree/no degree yet","168","0.103970725332455","0.0918995225357633","0.116041928129147"
"9","2018","lower secondary degree","140","0.0209592771404119","0.0172672913295347","0.0246512629512891"
"9","2018","secondary school degree","155","0.0248675531830436","0.0212897187860149","0.0284453875800723"
"9","2018","college entrance qualification","154","0.0172987592342667","0.0143859933651927","0.0202115251033408"
"9","2018","Other degree","155","0.0277176704693047","0.0232117850368329","0.0322235559017765"
"9","2018","no degree/no degree yet","52","0.0366290067374281","0.0291997859761176","0.0440582274987387"
"10 Very willing to take risks","2018","lower secondary degree","124","0.0153634431612313","0.0121934833823533","0.0185334029401093"
"10 Very willing to take risks","2018","secondary school degree","96","0.0108907816125929","0.0085061376127135","0.0132754256124723"
"10 Very willing to take risks","2018","college entrance qualification","67","0.00859379723192515","0.00653171625969272","0.0106558782041576"
"10 Very willing to take risks","2018","Other degree","211","0.0323388851987604","0.0274834322270659","0.037194338170455"
"10 Very willing to take risks","2018","no degree/no degree yet","139","0.0315187478119772","0.0246089713698056","0.0384285242541487"
"0 Not at all Willing to take risks","2019","lower secondary degree","267","0.0547102377558336","0.0486368404183419","0.0607836350933252"
"0 Not at all Willing to take risks","2019","secondary school degree","193","0.0289699722145207","0.0251677905613294","0.0327721538677121"
"0 Not at all Willing to take risks","2019","college entrance qualification","119","0.0155146397805939","0.0129000472616011","0.0181292322995868"
"0 Not at all Willing to take risks","2019","Other degree","622","0.0785889290150411","0.0706522108822066","0.0865256471478756"
"0 Not at all Willing to take risks","2019","no degree/no degree yet","489","0.102589227162514","0.0899332677058997","0.115245186619128"
"1","2019","lower secondary degree","255","0.0518522450863486","0.0459306772402267","0.0577738129324705"
"1","2019","secondary school degree","257","0.0362752074372135","0.032036592535302","0.0405138223391251"
"1","2019","college entrance qualification","234","0.0275977474143375","0.0241320684475909","0.0310634263810842"
"1","2019","Other degree","303","0.0672512990589048","0.0598643309515984","0.0746382671662112"
"1","2019","no degree/no degree yet","166","0.0460684019900425","0.0373244302025387","0.0548123737775464"
"2","2019","lower secondary degree","495","0.104001700990538","0.0958492399831362","0.11215416199794"
"2","2019","secondary school degree","684","0.0903045050162982","0.083807020955995","0.0968019890766013"
"2","2019","college entrance qualification","648","0.0845523187559789","0.0786664840657383","0.0904381534462195"
"2","2019","Other degree","445","0.103337560031661","0.0943596107184555","0.112315509344866"
"2","2019","no degree/no degree yet","157","0.0800689324201219","0.0687486250647232","0.0913892397755205"
"3","2019","lower secondary degree","583","0.119586044847606","0.110920445082111","0.128251644613101"
"3","2019","secondary school degree","864","0.12089201781901","0.113501711878871","0.128282323759149"
"3","2019","college entrance qualification","1137","0.139630286813746","0.13229763764281","0.146962935984682"
"3","2019","Other degree","397","0.116335659501844","0.10687908928474","0.125792229718948"
"3","2019","no degree/no degree yet","156","0.0868749020887058","0.0751269853336373","0.0986228188437744"
"4","2019","lower secondary degree","466","0.0855434526472723","0.0780739817269066","0.0930129235676381"
"4","2019","secondary school degree","656","0.0946332736147199","0.087997727233968","0.101268819995472"
"4","2019","college entrance qualification","901","0.109258539827961","0.102658720230607","0.115858359425314"
"4","2019","Other degree","279","0.0709492555371227","0.0633769662365571","0.0785215448376883"
"4","2019","no degree/no degree yet","147","0.0705566100789408","0.0598751928013889","0.0812380273564926"
"5","2019","lower secondary degree","1074","0.203046283142499","0.192303198717362","0.213789367567637"
"5","2019","secondary school degree","1473","0.199134751277738","0.19008168405804","0.208187818497435"
"5","2019","college entrance qualification","1423","0.175965944511317","0.167910019267107","0.184021869755526"
"5","2019","Other degree","682","0.15198712160073","0.141398530496397","0.162575712705062"
"5","2019","no degree/no degree yet","308","0.171197657450349","0.155485965689347","0.186909349211352"
"6","2019","lower secondary degree","571","0.10246153376957","0.094362711320492","0.110560356218648"
"6","2019","secondary school degree","951","0.12801986839938","0.120445708393185","0.135594028405576"
"6","2019","college entrance qualification","1255","0.150437968921488","0.142874782370453","0.158001155472524"
"6","2019","Other degree","334","0.105220804878546","0.0961709355753098","0.114270674181782"
"6","2019","no degree/no degree yet","153","0.0971420530968561","0.0847893527031907","0.109494753490521"
"7","2019","lower secondary degree","659","0.119078573613584","0.110428888151201","0.127728259075966"
"7","2019","secondary school degree","1049","0.140009808908755","0.132143545721116","0.147876072096395"
"7","2019","college entrance qualification","1402","0.160025782771826","0.152269448941109","0.167782116602543"
"7","2019","Other degree","510","0.126554558094989","0.116748592934751","0.136360523255227"
"7","2019","no degree/no degree yet","189","0.115501683238206","0.102169808683101","0.128833557793311"
"8","2019","lower secondary degree","635","0.103493069063977","0.0953582597868867","0.111627878341068"
"8","2019","secondary school degree","860","0.1050330379494","0.0980826514152602","0.111983424483539"
"8","2019","college entrance qualification","976","0.0994701983937797","0.0931384438357957","0.105801952951764"
"8","2019","Other degree","421","0.109130637785712","0.0999343211264151","0.118326954445009"
"8","2019","no degree/no degree yet","210","0.11856350439684","0.1050794783012","0.13204753049248"
"9","2019","lower secondary degree","211","0.0350356950915836","0.0301251928928015","0.0399461972903658"
"9","2019","secondary school degree","305","0.0340292657857363","0.0299191811371707","0.0381393504343019"
"9","2019","college entrance qualification","325","0.0275949079809261","0.0241294022447543","0.031060413717098"
"9","2019","Other degree","233","0.0317386841478864","0.0265682821830141","0.0369090861127588"
"9","2019","no degree/no degree yet","122","0.0549195471194761","0.045416860211105","0.0644222340278471"
"10 Very willing to take risks","2019","lower secondary degree","170","0.0211911639911868","0.0173448807443611","0.0250374472380126"
"10 Very willing to take risks","2019","secondary school degree","183","0.0226982915772284","0.0193218953463823","0.0260746878080745"
"10 Very willing to take risks","2019","college entrance qualification","163","0.00995166482804605","0.00785173586310412","0.012051593792988"
"10 Very willing to take risks","2019","Other degree","190","0.0389054903475635","0.0332022450182637","0.0446087356768633"
"10 Very willing to take risks","2019","no degree/no degree yet","111","0.0565174809579484","0.0468856936504247","0.066149268265472"
