"plh0204_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5","2012","Employed","Single parent ","499","0.233335711974941","0.214803904918416","0.251867519031466"
"5","2012","Employed","Couple + C. LE 16 ","1276","0.21135459236328","0.200980828884587","0.221728355841972"
"5","2012","Employed","Couple + C. GT 16 ","492","0.223864201252331","0.206858624279933","0.240869778224729"
"5","2012","Employed","Couple + C. LE and GT 16","298","0.211404619269224","0.190735040539139","0.232074197999309"
"6","2012","Not Employed","1-pers.-HH","173","0.0868529737060754","0.0740752064828827","0.0996307409292681"
"6","2012","Not Employed","(Married) couple without C. ","483","0.108282249597227","0.0989025240572459","0.117661975137208"
"6","2012","Not Employed","Single parent ","94","0.129976883104262","0.106301571977338","0.153652194231186"
"6","2012","Not Employed","Couple + C. LE 16 ","141","0.114590457883793","0.0977481713705089","0.131432744397077"
"6","2012","Not Employed","Couple + C. GT 16 ","85","0.10133262565431","0.0804084268881879","0.122256824420433"
"6","2012","Not Employed","Couple + C. LE and GT 16","71","0.117253727006352","0.0901936236819636","0.144313830330739"
"6","2012","Employed","1-pers.-HH","254","0.138427105959094","0.122803814385379","0.154050397532809"
"6","2012","Employed","(Married) couple without C. ","504","0.124968602808842","0.114663977024562","0.135273228593123"
"6","2012","Employed","Single parent ","218","0.0960266002166864","0.0831174353053334","0.108935765128039"
"6","2012","Employed","Couple + C. LE 16 ","774","0.120711780197369","0.112433691738766","0.128989868655973"
"6","2012","Employed","Couple + C. GT 16 ","311","0.122018587530993","0.108665372387806","0.13537180267418"
"6","2012","Employed","Couple + C. LE and GT 16","182","0.121938860001678","0.105374268949993","0.138503451053362"
"7","2012","Not Employed","1-pers.-HH","137","0.0713322880769413","0.0596543673768109","0.0830102087770718"
"7","2012","Not Employed","(Married) couple without C. ","409","0.0966727262407872","0.0877525726056763","0.105592879875898"
"7","2012","Not Employed","Single parent ","99","0.102953572755537","0.0815579263779357","0.124349219133138"
"7","2012","Not Employed","Couple + C. LE 16 ","140","0.0983176520425235","0.082574298159971","0.114061005925076"
"7","2012","Not Employed","Couple + C. GT 16 ","97","0.135957677438003","0.112192334936414","0.159723019939592"
"7","2012","Not Employed","Couple + C. LE and GT 16","89","0.151111609985341","0.12098693364616","0.181236286324523"
"7","2012","Employed","1-pers.-HH","287","0.158633227549248","0.142105782826696","0.175160672271801"
"7","2012","Employed","(Married) couple without C. ","533","0.136562958597311","0.125862515889449","0.147263401305173"
"7","2012","Employed","Single parent ","279","0.166207609861967","0.149896670906899","0.182518548817035"
"7","2012","Employed","Couple + C. LE 16 ","886","0.16000309767037","0.150687887760791","0.16931830757995"
"7","2012","Employed","Couple + C. GT 16 ","380","0.165465326910567","0.150305093693444","0.180625560127691"
"7","2012","Employed","Couple + C. LE and GT 16","247","0.152245116595107","0.134058407913306","0.170431825276907"
"8","2012","Not Employed","1-pers.-HH","112","0.0584489481694309","0.047805004737015","0.0690928916018468"
"8","2012","Not Employed","(Married) couple without C. ","240","0.0610543197617765","0.0538270174294801","0.0682816220940728"
"8","2012","Not Employed","Single parent ","91","0.116757747567762","0.0941488174142174","0.139366677721306"
"8","2012","Not Employed","Couple + C. LE 16 ","124","0.0813014834099019","0.0668507307701243","0.0957522360496796"
"8","2012","Not Employed","Couple + C. GT 16 ","72","0.112147703803583","0.0902680595993233","0.134027348007843"
"8","2012","Not Employed","Couple + C. LE and GT 16","56","0.099847934580999","0.0746319656792218","0.125063903482776"
"8","2012","Employed","1-pers.-HH","201","0.119150799390801","0.104494807461025","0.133806791320577"
"8","2012","Employed","(Married) couple without C. ","324","0.0838967819983885","0.0752577555135535","0.0925358084832235"
"8","2012","Employed","Single parent ","191","0.124503892529473","0.110038070383478","0.138969714675468"
"8","2012","Employed","Couple + C. LE 16 ","580","0.0928005334742252","0.085428008750238","0.100173058198212"
"8","2012","Employed","Couple + C. GT 16 ","217","0.111709337866662","0.0988578776553146","0.124560798078009"
"8","2012","Employed","Couple + C. LE and GT 16","171","0.126871870973965","0.110023072463258","0.143720669484672"
"9","2012","Not Employed","1-pers.-HH","25","","",""
"9","2012","Not Employed","(Married) couple without C. ","42","0.00901113094581854","0.0061586560661024","0.0118636058255347"
"9","2012","Not Employed","Single parent ","16","","",""
"9","2012","Not Employed","Couple + C. LE 16 ","41","0.0316942450554911","0.0224312552322267","0.0409572348787554"
"9","2012","Not Employed","Couple + C. GT 16 ","24","","",""
"9","2012","Not Employed","Couple + C. LE and GT 16","23","","",""
"9","2012","Employed","1-pers.-HH","55","0.0251992734066384","0.018108919939481","0.0322896268737958"
"9","2012","Employed","(Married) couple without C. ","68","0.019492171497458","0.0151841724938134","0.0238001705011026"
"9","2012","Employed","Single parent ","55","0.041432172227329","0.0327003512569018","0.0501639931977563"
"9","2012","Employed","Couple + C. LE 16 ","163","0.0262642288788065","0.0222008015456367","0.0303276562119762"
"9","2012","Employed","Couple + C. GT 16 ","60","0.0328465577812743","0.0255750778224504","0.0401180377400981"
"9","2012","Employed","Couple + C. LE and GT 16","62","0.0473331603861133","0.0365833562767318","0.0580829644954947"
"10 Very willing to take risks","2012","Not Employed","1-pers.-HH","29","","",""
"10 Very willing to take risks","2012","Not Employed","(Married) couple without C. ","30","0.00632457828331204","0.00393161601913727","0.00871754054748681"
"10 Very willing to take risks","2012","Not Employed","Single parent ","15","","",""
"10 Very willing to take risks","2012","Not Employed","Couple + C. LE 16 ","22","","",""
"10 Very willing to take risks","2012","Not Employed","Couple + C. GT 16 ","9","","",""
"10 Very willing to take risks","2012","Not Employed","Couple + C. LE and GT 16","21","","",""
"10 Very willing to take risks","2012","Employed","1-pers.-HH","36","0.0203087059107644","0.0139275154923777","0.026689896329151"
"10 Very willing to take risks","2012","Employed","(Married) couple without C. ","41","0.00891034350284928","0.00598198903973898","0.0118386979659596"
"10 Very willing to take risks","2012","Employed","Single parent ","46","0.0275992536707211","0.0204213792234694","0.0347771281179728"
"10 Very willing to take risks","2012","Employed","Couple + C. LE 16 ","107","0.016482524479668","0.013247388696099","0.0197176602632369"
"10 Very willing to take risks","2012","Employed","Couple + C. GT 16 ","26","","",""
"10 Very willing to take risks","2012","Employed","Couple + C. LE and GT 16","29","","",""
"0 Not at all Willing to take risks","2013","Not Employed","1-pers.-HH","198","0.114696303711238","0.101086879311184","0.128305728111293"
"0 Not at all Willing to take risks","2013","Not Employed","(Married) couple without C. ","367","0.0823566194563117","0.0745362963108916","0.0901769426017317"
"0 Not at all Willing to take risks","2013","Not Employed","Single parent ","57","0.0930566539418526","0.0705494316789298","0.115563876204775"
"0 Not at all Willing to take risks","2013","Not Employed","Couple + C. LE 16 ","212","0.0908057729940066","0.078385772861521","0.103225773126492"
"0 Not at all Willing to take risks","2013","Not Employed","Couple + C. GT 16 ","96","0.0742030269990069","0.0595792619663873","0.0888267920316265"
"0 Not at all Willing to take risks","2013","Not Employed","Couple + C. LE and GT 16","68","0.0743499540671258","0.055473956870654","0.0932259512635977"
"0 Not at all Willing to take risks","2013","Employed","1-pers.-HH","51","0.0272144054337856","0.0195093210353036","0.0349194898322677"
"0 Not at all Willing to take risks","2013","Employed","(Married) couple without C. ","112","0.0316515150591602","0.0260157888249843","0.0372872412933361"
"0 Not at all Willing to take risks","2013","Employed","Single parent ","36","0.0388094937988011","0.0254507985091962","0.052168189088406"
"0 Not at all Willing to take risks","2013","Employed","Couple + C. LE 16 ","78","0.0348662709553632","0.0275072781446079","0.0422252637661185"
"0 Not at all Willing to take risks","2013","Employed","Couple + C. GT 16 ","67","0.0337996497259418","0.0259053084234396","0.041693991028444"
"0 Not at all Willing to take risks","2013","Employed","Couple + C. LE and GT 16","25","","",""
"1","2013","Not Employed","1-pers.-HH","185","0.0908344920743548","0.0785610669031575","0.103107917245552"
"1","2013","Not Employed","(Married) couple without C. ","334","0.0675725567445948","0.0604320148002456","0.074713098688944"
"1","2013","Not Employed","Single parent ","35","0.0648796404004998","0.0457966655737987","0.0839626152272008"
"1","2013","Not Employed","Couple + C. LE 16 ","146","0.0761752330531238","0.0647085388120358","0.0876419272942117"
"1","2013","Not Employed","Couple + C. GT 16 ","84","0.0625731590894972","0.0490601134346805","0.0760862047443139"
"1","2013","Not Employed","Couple + C. LE and GT 16","44","0.0573237699767681","0.0405976661297833","0.0740498738237529"
"1","2013","Employed","1-pers.-HH","76","0.0409420640580495","0.0315583082443742","0.0503258198717248"
"1","2013","Employed","(Married) couple without C. ","197","0.0494737589737882","0.0424929410953381","0.0564545768522382"
"1","2013","Employed","Single parent ","41","0.0463208033390139","0.0317836452173701","0.0608579614606577"
"1","2013","Employed","Couple + C. LE 16 ","133","0.0482826394686796","0.0396831755411841","0.0568821033961751"
"1","2013","Employed","Couple + C. GT 16 ","102","0.0457829537096334","0.0366523037659676","0.0549136036532991"
"1","2013","Employed","Couple + C. LE and GT 16","40","0.0535592445527836","0.0372602790027563","0.0698582101028108"
"2","2013","Not Employed","1-pers.-HH","262","0.129660260821478","0.115313073790609","0.144007447852346"
"2","2013","Not Employed","(Married) couple without C. ","619","0.132186649452565","0.122551788841978","0.141821510063152"
"2","2013","Not Employed","Single parent ","60","0.109286356323768","0.0851144930138241","0.133458219633712"
"2","2013","Not Employed","Couple + C. LE 16 ","243","0.120088045062461","0.106037083929461","0.13413900619546"
"2","2013","Not Employed","Couple + C. GT 16 ","135","0.0978903317533453","0.0813101197252747","0.114470543781416"
"2","2013","Not Employed","Couple + C. LE and GT 16","95","0.107373560271525","0.0850979460256954","0.129649174517354"
"2","2013","Employed","1-pers.-HH","168","0.0921204503397048","0.0784254656046413","0.105815435074768"
"2","2013","Employed","(Married) couple without C. ","471","0.12522931282904","0.114574718771895","0.135883906886184"
"2","2013","Employed","Single parent ","81","0.109386158033604","0.087797968457101","0.130974347610108"
"2","2013","Employed","Couple + C. LE 16 ","309","0.130372988013897","0.116865263283462","0.143880712744332"
"2","2013","Employed","Couple + C. GT 16 ","235","0.100208277747391","0.0870908403754869","0.113325715119296"
"2","2013","Employed","Couple + C. LE and GT 16","87","0.103219379013507","0.0811941804664967","0.125244577560517"
"3","2013","Not Employed","1-pers.-HH","265","0.132311439182792","0.11784040597039","0.146782472395194"
"3","2013","Not Employed","(Married) couple without C. ","573","0.121251890904155","0.111966184736292","0.130537597072018"
"3","2013","Not Employed","Single parent ","83","0.141682761347091","0.1146655495221","0.168699973172081"
"3","2013","Not Employed","Couple + C. LE 16 ","286","0.142939518013962","0.127810232182061","0.158068803845864"
"3","2013","Not Employed","Couple + C. GT 16 ","157","0.14747572985505","0.127692182628565","0.167259277081535"
"3","2013","Not Employed","Couple + C. LE and GT 16","75","0.0963287436300478","0.075099754204877","0.117557733055219"
"3","2013","Employed","1-pers.-HH","260","0.139622847643475","0.123209691930773","0.156036003356177"
"3","2013","Employed","(Married) couple without C. ","573","0.151822641448663","0.14027087480608","0.163374408091245"
"3","2013","Employed","Single parent ","77","0.0963997507450171","0.075986299076173","0.116813202413861"
"3","2013","Employed","Couple + C. LE 16 ","344","0.157598464701073","0.14298149160726","0.172215437794886"
"3","2013","Employed","Couple + C. GT 16 ","303","0.135611514257434","0.120655048781059","0.15056797973381"
"3","2013","Employed","Couple + C. LE and GT 16","92","0.158184705089704","0.131767506902639","0.184601903276769"
"4","2013","Not Employed","1-pers.-HH","156","0.0750743016802721","0.063820014804812","0.0863285885557322"
"4","2013","Not Employed","(Married) couple without C. ","440","0.0994501291834513","0.090936886083032","0.107963372283871"
"4","2013","Not Employed","Single parent ","37","0.0694196404623266","0.0497282571980913","0.089111023726562"
"4","2013","Not Employed","Couple + C. LE 16 ","143","0.0766360902255982","0.0651376308856708","0.0881345495655255"
"4","2013","Not Employed","Couple + C. GT 16 ","109","0.0988387690608719","0.0821871899515753","0.115490348170169"
"4","2013","Not Employed","Couple + C. LE and GT 16","46","0.0483232384053934","0.032893133233259","0.0637533435775278"
"4","2013","Employed","1-pers.-HH","166","0.097734614839375","0.0836721723104081","0.111797057368342"
"4","2013","Employed","(Married) couple without C. ","366","0.102050607010538","0.0923058609839389","0.111795353037138"
"4","2013","Employed","Single parent ","74","0.0938306112348494","0.0736624044875416","0.113998817982157"
"4","2013","Employed","Couple + C. LE 16 ","233","0.0939915814942842","0.0822849357428577","0.105698227245711"
"4","2013","Employed","Couple + C. GT 16 ","172","0.0843643378260445","0.0722229871133288","0.0965056885387601"
"4","2013","Employed","Couple + C. LE and GT 16","58","0.0590926401011499","0.0420225334983884","0.0761627467039114"
"5","2013","Not Employed","1-pers.-HH","429","0.193987003731113","0.177099080449625","0.210874927012601"
"5","2013","Not Employed","(Married) couple without C. ","938","0.193379519775147","0.182144383715631","0.204614655834662"
"5","2013","Not Employed","Single parent ","125","0.168880119376734","0.139854653235876","0.197905585517593"
"5","2013","Not Employed","Couple + C. LE 16 ","416","0.194571925687128","0.17746034985813","0.211683501516126"
"5","2013","Not Employed","Couple + C. GT 16 ","222","0.163898617638699","0.14324445334836","0.184552781929037"
"5","2013","Not Employed","Couple + C. LE and GT 16","101","0.149941782518089","0.124253692873958","0.17562987216222"
"5","2013","Employed","1-pers.-HH","331","0.20534780679655","0.186218334618711","0.224477278974389"
"5","2013","Employed","(Married) couple without C. ","690","0.198464984081726","0.185625724048624","0.211304244114828"
"5","2013","Employed","Single parent ","161","0.18599285140052","0.159080443656123","0.212905259144917"
"5","2013","Employed","Couple + C. LE 16 ","465","0.191521294207603","0.175735562828867","0.207307025586339"
"5","2013","Employed","Couple + C. GT 16 ","387","0.198422920910174","0.181001050945968","0.215844790874381"
"5","2013","Employed","Couple + C. LE and GT 16","134","0.166368719227617","0.139408777970405","0.193328660484828"
"6","2013","Not Employed","1-pers.-HH","175","0.0797712757131415","0.0681997648081806","0.0913427866181023"
"6","2013","Not Employed","(Married) couple without C. ","465","0.0936103532052096","0.0853241060066838","0.101896600403735"
"6","2013","Not Employed","Single parent ","65","0.10433655336048","0.0806528958394908","0.12802021088147"
"6","2013","Not Employed","Couple + C. LE 16 ","158","0.0864752644427975","0.0743262054505164","0.0986243234350786"
"6","2013","Not Employed","Couple + C. GT 16 ","111","0.100046321288579","0.0833045597577352","0.116788082819424"
"6","2013","Not Employed","Couple + C. LE and GT 16","77","0.0986148096725829","0.0771625809865545","0.120067038358611"
"6","2013","Employed","1-pers.-HH","197","0.12297398214041","0.107422124701675","0.138525839579145"
"6","2013","Employed","(Married) couple without C. ","399","0.103824755243084","0.0940053829202392","0.113644127565929"
"6","2013","Employed","Single parent ","95","0.135349015423247","0.111687732474252","0.159010298372242"
"6","2013","Employed","Couple + C. LE 16 ","235","0.0973512004006924","0.0854592814259587","0.109243119375426"
"6","2013","Employed","Couple + C. GT 16 ","240","0.13521510673326","0.12027709286011","0.15015312060641"
"6","2013","Employed","Couple + C. LE and GT 16","72","0.0911341342886621","0.0702994685911568","0.111968799986167"
"7","2013","Not Employed","1-pers.-HH","191","0.0814851000692631","0.0698008427685132","0.0931693573700131"
"7","2013","Not Employed","(Married) couple without C. ","487","0.103198760019821","0.0945446220496709","0.11185289798997"
"7","2013","Not Employed","Single parent ","73","0.117236698089859","0.0923130260235379","0.142160370156181"
"7","2013","Not Employed","Couple + C. LE 16 ","196","0.0952441193447195","0.0825552966634307","0.107932942026008"
"7","2013","Not Employed","Couple + C. GT 16 ","131","0.114870361779442","0.0970794606075199","0.132661262951363"
"7","2013","Not Employed","Couple + C. LE and GT 16","88","0.141486975157271","0.116409846184939","0.166564104129602"
"7","2013","Employed","1-pers.-HH","227","0.131180505402571","0.115193436822603","0.147167573982538"
"7","2013","Employed","(Married) couple without C. ","455","0.121007236077319","0.110508545924256","0.131505926230382"
"7","2013","Employed","Single parent ","120","0.136476696663763","0.112732548124469","0.160220845203057"
"7","2013","Employed","Couple + C. LE 16 ","302","0.13207830551243","0.118495862303483","0.145660748721377"
"7","2013","Employed","Couple + C. GT 16 ","253","0.135029338747381","0.12009998658673","0.149958690908031"
"7","2013","Employed","Couple + C. LE and GT 16","114","0.181015321170046","0.153141811247254","0.208888831092837"
"8","2013","Not Employed","1-pers.-HH","158","0.0660273999558849","0.0554214866387224","0.0766333132730473"
"8","2013","Not Employed","(Married) couple without C. ","357","0.0704652520404557","0.0631847924682232","0.0777457116126882"
"8","2013","Not Employed","Single parent ","56","0.0837876000435697","0.0623218502886536","0.105253349798486"
"8","2013","Not Employed","Couple + C. LE 16 ","148","0.0621788870653475","0.0517408697998531","0.0726169043308419"
"8","2013","Not Employed","Couple + C. GT 16 ","122","0.089055600081991","0.0731640206305519","0.10494717953343"
"8","2013","Not Employed","Couple + C. LE and GT 16","80","0.130744126001905","0.106487463336842","0.155000788666967"
"8","2013","Employed","1-pers.-HH","163","0.0950907476472676","0.0811995063613149","0.10898198893322"
"8","2013","Employed","(Married) couple without C. ","312","0.0819624398204596","0.0731321600831121","0.0907927195578072"
"8","2013","Employed","Single parent ","77","0.10340173625846","0.082341987743385","0.124461484773534"
"8","2013","Employed","Couple + C. LE 16 ","212","0.0843083205487868","0.0731619947110237","0.0954546463865499"
"8","2013","Employed","Couple + C. GT 16 ","176","0.0822540930563857","0.070251745717083","0.0942564403956884"
"8","2013","Employed","Couple + C. LE and GT 16","73","0.108292405095873","0.0857963515988266","0.130788458592919"
"9","2013","Not Employed","1-pers.-HH","44","0.0181042228815821","0.0124099071002471","0.0237985386629172"
"9","2013","Not Employed","(Married) couple without C. ","107","0.0271236535357095","0.0225025958328614","0.0317447112385577"
"9","2013","Not Employed","Single parent ","29","","",""
"9","2013","Not Employed","Couple + C. LE 16 ","52","0.0303566822228645","0.0229406827116639","0.037772681734065"
"9","2013","Not Employed","Couple + C. GT 16 ","41","0.0342111127917335","0.0240693087827121","0.0443529168007549"
"9","2013","Not Employed","Couple + C. LE and GT 16","36","0.0582562577240815","0.0414030023595462","0.0751095130886169"
"9","2013","Employed","1-pers.-HH","47","0.0304795685492668","0.0223390456941286","0.038620091404405"
"9","2013","Employed","(Married) couple without C. ","79","0.0193403075609053","0.0149070021732383","0.0237736129485722"
"9","2013","Employed","Single parent ","20","","",""
"9","2013","Employed","Couple + C. LE 16 ","47","0.0195894223515068","0.0140299101140801","0.0251489345889334"
"9","2013","Employed","Couple + C. GT 16 ","60","0.0394650257794678","0.0309597384383486","0.047970313120587"
"9","2013","Employed","Couple + C. LE and GT 16","28","","",""
"10 Very willing to take risks","2013","Not Employed","1-pers.-HH","43","0.0180482001788803","0.0123625394332835","0.0237338609244772"
"10 Very willing to take risks","2013","Not Employed","(Married) couple without C. ","60","0.00940461568258007","0.00665888996418699","0.0121503414009732"
"10 Very willing to take risks","2013","Not Employed","Single parent ","20","","",""
"10 Very willing to take risks","2013","Not Employed","Couple + C. LE 16 ","56","0.0245284618879911","0.0178422675598232","0.0312146562161589"
"10 Very willing to take risks","2013","Not Employed","Couple + C. GT 16 ","26","","",""
"10 Very willing to take risks","2013","Not Employed","Couple + C. LE and GT 16","32","0.0372567825752113","0.0236296636556084","0.0508839014948142"
"10 Very willing to take risks","2013","Employed","1-pers.-HH","27","","",""
"10 Very willing to take risks","2013","Employed","(Married) couple without C. ","53","0.0151724418953168","0.0112374428085599","0.0191074409820737"
"10 Very willing to take risks","2013","Employed","Single parent ","21","","",""
"10 Very willing to take risks","2013","Employed","Couple + C. LE 16 ","29","","",""
"10 Very willing to take risks","2013","Employed","Couple + C. GT 16 ","18","","",""
"10 Very willing to take risks","2013","Employed","Couple + C. LE and GT 16","10","","",""
"0 Not at all Willing to take risks","2014","Not Employed","1-pers.-HH","191","0.113502442669199","0.0985722669171158","0.128432618421281"
"0 Not at all Willing to take risks","2014","Not Employed","(Married) couple without C. ","335","0.0974397508985287","0.0881680801774518","0.106711421619606"
"0 Not at all Willing to take risks","2014","Not Employed","Single parent ","51","0.0863062460654246","0.0658086986234207","0.106803793507428"
"0 Not at all Willing to take risks","2014","Not Employed","Couple + C. LE 16 ","90","0.068130023174032","0.053891589859683","0.0823684564883809"
"0 Not at all Willing to take risks","2014","Not Employed","Couple + C. GT 16 ","85","0.0961400936789606","0.0759018827352863","0.116378304622635"
"0 Not at all Willing to take risks","2014","Not Employed","Couple + C. LE and GT 16","36","0.0376356553656501","0.0221872620798447","0.0530840486514555"
"0 Not at all Willing to take risks","2014","Employed","1-pers.-HH","54","0.0182641325552179","0.0122447230895556","0.0242835420208802"
"0 Not at all Willing to take risks","2014","Employed","(Married) couple without C. ","140","0.0283210488740809","0.0232000137312041","0.0334420840169576"
"0 Not at all Willing to take risks","2014","Employed","Single parent ","58","0.0385379969927159","0.029446358692676","0.0476296352927559"
"0 Not at all Willing to take risks","2014","Employed","Couple + C. LE 16 ","211","0.0305154120716169","0.0260225408800248","0.035008283263209"
"0 Not at all Willing to take risks","2014","Employed","Couple + C. GT 16 ","134","0.0478574753480758","0.0390273718998619","0.0566875787962897"
"0 Not at all Willing to take risks","2014","Employed","Couple + C. LE and GT 16","52","0.030827129075116","0.0224641508625719","0.03919010728766"
"1","2014","Not Employed","1-pers.-HH","143","0.083899204382326","0.070850298586753","0.0969481101778989"
"1","2014","Not Employed","(Married) couple without C. ","228","0.0604781460897684","0.0530256030306088","0.0679306891489281"
"1","2014","Not Employed","Single parent ","39","0.0674562836924034","0.0491489008167635","0.0857636665680433"
"1","2014","Not Employed","Couple + C. LE 16 ","77","0.0724668403186061","0.0578164342397759","0.0871172463974362"
"1","2014","Not Employed","Couple + C. GT 16 ","48","0.0832762067971876","0.0643070072181543","0.102245406376221"
"1","2014","Not Employed","Couple + C. LE and GT 16","28","","",""
"1","2014","Employed","1-pers.-HH","73","0.0320414678522956","0.0241248148359236","0.0399581208686677"
"1","2014","Employed","(Married) couple without C. ","135","0.0315529662368973","0.0261566210171108","0.0369493114566838"
"1","2014","Employed","Single parent ","74","0.0422823805116271","0.0327778652742825","0.0517868957489718"
"1","2014","Employed","Couple + C. LE 16 ","218","0.037434502131646","0.0324760620475957","0.0423929422156963"
"1","2014","Employed","Couple + C. GT 16 ","74","0.0336805399323321","0.0262179461202799","0.0411431337443843"
"1","2014","Employed","Couple + C. LE and GT 16","58","0.0351612684514571","0.0262497146786519","0.0440728222242623"
"2","2014","Not Employed","1-pers.-HH","215","0.132158119477079","0.11621802937664","0.148098209577517"
"2","2014","Not Employed","(Married) couple without C. ","412","0.100773942803922","0.0913624095132303","0.110185476094614"
"2","2014","Not Employed","Single parent ","70","0.102804212132327","0.0806360583148562","0.124972365949798"
"2","2014","Not Employed","Couple + C. LE 16 ","142","0.105780435203779","0.0884008248319133","0.123160045575645"
"2","2014","Not Employed","Couple + C. GT 16 ","77","0.0931391434089401","0.0731862567920534","0.113092030025827"
"2","2014","Not Employed","Couple + C. LE and GT 16","47","0.0712156724754537","0.0503391074448595","0.092092237506048"
"2","2014","Employed","1-pers.-HH","137","0.0718102401116174","0.0602046131108731","0.0834158671123617"
"2","2014","Employed","(Married) couple without C. ","387","0.0934414443236438","0.0844566240589976","0.10242626458829"
"2","2014","Employed","Single parent ","156","0.0670205597590768","0.0552099701354996","0.0788311493826539"
"2","2014","Employed","Couple + C. LE 16 ","548","0.0994463512044777","0.0916292971479307","0.107263405261025"
"2","2014","Employed","Couple + C. GT 16 ","204","0.0853474588632049","0.0737899751933552","0.0969049425330546"
"2","2014","Employed","Couple + C. LE and GT 16","169","0.0896121780890802","0.0757927351518703","0.10343162102629"
"3","2014","Not Employed","1-pers.-HH","210","0.115572543518448","0.100524432438416","0.130620654598479"
"3","2014","Not Employed","(Married) couple without C. ","516","0.130929481583994","0.120383231908506","0.141475731259482"
"3","2014","Not Employed","Single parent ","66","0.101630311440129","0.0795746730889366","0.123685949791322"
"3","2014","Not Employed","Couple + C. LE 16 ","149","0.138282987032121","0.118776368679205","0.157789605385038"
"3","2014","Not Employed","Couple + C. GT 16 ","81","0.111484409958597","0.0898766929837785","0.133092126933416"
"3","2014","Not Employed","Couple + C. LE and GT 16","63","0.130167082202926","0.102853270061727","0.157480894344126"
"3","2014","Employed","1-pers.-HH","202","0.111484779042686","0.097336707172244","0.125632850913128"
"3","2014","Employed","(Married) couple without C. ","488","0.124439833308374","0.114250062873172","0.134629603743577"
"3","2014","Employed","Single parent ","202","0.106750787599055","0.0921658900635007","0.121335685134609"
"3","2014","Employed","Couple + C. LE 16 ","725","0.135952480872824","0.126999734611329","0.144905227134318"
"3","2014","Employed","Couple + C. GT 16 ","246","0.0963949469801074","0.0841866136598156","0.108603280300399"
"3","2014","Employed","Couple + C. LE and GT 16","194","0.11558803911883","0.100118493685311","0.131057584552349"
"4","2014","Not Employed","1-pers.-HH","142","0.0841433960103491","0.0710772561326451","0.0972095358880531"
"4","2014","Not Employed","(Married) couple without C. ","368","0.0979687442256498","0.0886746647991937","0.107262823652106"
"4","2014","Not Employed","Single parent ","57","0.0683435504433298","0.0499249288976763","0.0867621719889833"
"4","2014","Not Employed","Couple + C. LE 16 ","90","0.0898754356421351","0.0737137669487215","0.106037104335549"
"4","2014","Not Employed","Couple + C. GT 16 ","71","0.0903490378628104","0.0706670733562424","0.110031002369379"
"4","2014","Not Employed","Couple + C. LE and GT 16","43","0.0777858501400963","0.0560448256290593","0.0995268746511334"
"4","2014","Employed","1-pers.-HH","178","0.0940529136889674","0.0809310785820621","0.107174748795873"
"4","2014","Employed","(Married) couple without C. ","418","0.106253455572393","0.0967403917302072","0.115766519414579"
"4","2014","Employed","Single parent ","159","0.0844359209053803","0.0713036597018588","0.0975681821089018"
"4","2014","Employed","Couple + C. LE 16 ","499","0.0918315004951074","0.08428799951864","0.0993750014715747"
"4","2014","Employed","Couple + C. GT 16 ","225","0.0992569415334864","0.0868883335569965","0.111625549509976"
"4","2014","Employed","Couple + C. LE and GT 16","141","0.0701240901220572","0.0577691706678407","0.0824790095762738"
"5","2014","Not Employed","1-pers.-HH","388","0.212647029635709","0.193387843085396","0.231906216186022"
"5","2014","Not Employed","(Married) couple without C. ","859","0.207886468636612","0.195199477311075","0.220573459962149"
"5","2014","Not Employed","Single parent ","141","0.182415901776283","0.154227008596884","0.210604794955682"
"5","2014","Not Employed","Couple + C. LE 16 ","228","0.194556928187018","0.172187439731487","0.216926416642548"
"5","2014","Not Employed","Couple + C. GT 16 ","156","0.176740762789028","0.150552544316614","0.202928981261442"
"5","2014","Not Employed","Couple + C. LE and GT 16","114","0.190022067460764","0.158176248155695","0.221867886765832"
"5","2014","Employed","1-pers.-HH","407","0.222499060369676","0.203802075159528","0.241196045579825"
"5","2014","Employed","(Married) couple without C. ","802","0.19752779805687","0.185237262664678","0.209818333449062"
"5","2014","Employed","Single parent ","392","0.225506065454712","0.20576731567324","0.245244815236183"
"5","2014","Employed","Couple + C. LE 16 ","1088","0.196095776616223","0.185724548926977","0.206467004305469"
"5","2014","Employed","Couple + C. GT 16 ","420","0.195548786636473","0.179142233982386","0.211955339290561"
"5","2014","Employed","Couple + C. LE and GT 16","319","0.19947004759114","0.180136059838882","0.218804035343397"
"6","2014","Not Employed","1-pers.-HH","134","0.0815690757563447","0.0686862965294428","0.0944518549832466"
"6","2014","Not Employed","(Married) couple without C. ","442","0.107402521142272","0.0977222642701024","0.117082778014441"
"6","2014","Not Employed","Single parent ","75","0.112802138828992","0.08971078644198","0.135893491216004"
"6","2014","Not Employed","Couple + C. LE 16 ","112","0.100340114509516","0.0833619103458711","0.117318318673161"
"6","2014","Not Employed","Couple + C. GT 16 ","105","0.116869395260567","0.0948131210325705","0.138925669488564"
"6","2014","Not Employed","Couple + C. LE and GT 16","56","0.0888848934038306","0.065784763863502","0.111985022944159"
"6","2014","Employed","1-pers.-HH","261","0.145954916896866","0.130083825378874","0.161826008414859"
"6","2014","Employed","(Married) couple without C. ","574","0.137068435476999","0.126451514196128","0.147685356757869"
"6","2014","Employed","Single parent ","204","0.122776843510667","0.107276376144575","0.13827731087676"
