"plh0204_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"8","2012","Not Employed","Other degree","43","0.0459653633247494","0.0307535908444548","0.0611771358050441"
"8","2012","Not Employed","no degree/no degree yet","74","0.127237955799456","0.100771504623247","0.153704406975664"
"8","2012","Employed","lower secondary degree","398","0.101590984481993","0.0919804039040135","0.111201565059972"
"8","2012","Employed","secondary school degree","568","0.0979666526792899","0.0905742979489835","0.105359007409596"
"8","2012","Employed","college entrance qualification","538","0.0990593310214339","0.0914844654946397","0.106634196548228"
"8","2012","Employed","Other degree","114","0.108448861623155","0.0903430180329525","0.126554705213358"
"8","2012","Employed","no degree/no degree yet","38","0.140366488233018","0.100592177073824","0.180140799392213"
"9","2012","Not Employed","lower secondary degree","58","0.011616714654739","0.00834835375211336","0.0148850755573646"
"9","2012","Not Employed","secondary school degree","40","0.0171362037153539","0.0117725918779231","0.0224998155527847"
"9","2012","Not Employed","college entrance qualification","34","0.0138647967063286","0.00853074492917909","0.0191988484834781"
"9","2012","Not Employed","Other degree","15","","",""
"9","2012","Not Employed","no degree/no degree yet","20","","",""
"9","2012","Employed","lower secondary degree","134","0.0327843783775279","0.0271196366092326","0.0384491201458231"
"9","2012","Employed","secondary school degree","153","0.0255648517179603","0.0216399347204674","0.0294897687154532"
"9","2012","Employed","college entrance qualification","111","0.0197603433414961","0.0162314176497712","0.023289269033221"
"9","2012","Employed","Other degree","41","0.037710016487815","0.0266178985179761","0.0488021344576538"
"9","2012","Employed","no degree/no degree yet","10","","",""
"10 Very willing to take risks","2012","Not Employed","lower secondary degree","38","0.00628444416677011","0.00387403855443321","0.00869484977910702"
"10 Very willing to take risks","2012","Not Employed","secondary school degree","28","","",""
"10 Very willing to take risks","2012","Not Employed","college entrance qualification","17","","",""
"10 Very willing to take risks","2012","Not Employed","Other degree","19","","",""
"10 Very willing to take risks","2012","Not Employed","no degree/no degree yet","18","","",""
"10 Very willing to take risks","2012","Employed","lower secondary degree","109","0.0230183513818454","0.0182478360066202","0.0277888667570705"
"10 Very willing to take risks","2012","Employed","secondary school degree","81","0.0107052659041191","0.00814612648921492","0.0132644053190232"
"10 Very willing to take risks","2012","Employed","college entrance qualification","48","0.00880442335062177","0.00643572764703155","0.011173119054212"
"10 Very willing to take risks","2012","Employed","Other degree","23","","",""
"10 Very willing to take risks","2012","Employed","no degree/no degree yet","10","","",""
"0 Not at all Willing to take risks","2013","Not Employed","lower secondary degree","389","0.10889870443512","0.0991890303511909","0.118608378519049"
"0 Not at all Willing to take risks","2013","Not Employed","secondary school degree","135","0.073857554747354","0.0630000653599672","0.0847150441347408"
"0 Not at all Willing to take risks","2013","Not Employed","college entrance qualification","70","0.0380105950495855","0.0297369498794698","0.0462842402197012"
"0 Not at all Willing to take risks","2013","Not Employed","Other degree","369","0.134253349884876","0.12198196104844","0.146524738721313"
"0 Not at all Willing to take risks","2013","Not Employed","no degree/no degree yet","87","0.0904253174707757","0.0708318014534514","0.1100188334881"
"0 Not at all Willing to take risks","2013","Employed","lower secondary degree","131","0.0502455997563837","0.0417182055007869","0.0587729940119806"
"0 Not at all Willing to take risks","2013","Employed","secondary school degree","127","0.0317483003331836","0.0263026238501821","0.0371939768161851"
"0 Not at all Willing to take risks","2013","Employed","college entrance qualification","72","0.0168400763975501","0.0128495685148177","0.0208305842802826"
"0 Not at all Willing to take risks","2013","Employed","Other degree","28","","",""
"0 Not at all Willing to take risks","2013","Employed","no degree/no degree yet","5","","",""
"1","2013","Not Employed","lower secondary degree","318","0.0834659163971818","0.0748448964196311","0.0920869363747326"
"1","2013","Not Employed","secondary school degree","144","0.0715645554314185","0.0608637146636941","0.082265396199143"
"1","2013","Not Employed","college entrance qualification","100","0.0453936117488745","0.0363868442833116","0.0544003792144374"
"1","2013","Not Employed","Other degree","244","0.0892105562799749","0.0789504263603919","0.099470686199558"
"1","2013","Not Employed","no degree/no degree yet","51","0.0722371210614929","0.0545504180259849","0.089923824097001"
"1","2013","Employed","lower secondary degree","149","0.0594053872366767","0.0501780620261571","0.0686327124471964"
"1","2013","Employed","secondary school degree","215","0.0499800286958911","0.0432120017158855","0.0567480556758967"
"1","2013","Employed","college entrance qualification","178","0.0339090641272122","0.028295858314068","0.0395222699403565"
"1","2013","Employed","Other degree","27","","",""
"1","2013","Employed","no degree/no degree yet","14","","",""
"2","2013","Not Employed","lower secondary degree","535","0.140382897222978","0.129555118227033","0.151210676218922"
"2","2013","Not Employed","secondary school degree","248","0.11133649087074","0.0982783756939039","0.124394606047577"
"2","2013","Not Employed","college entrance qualification","186","0.0977581863337839","0.084908354153931","0.110608018513637"
"2","2013","Not Employed","Other degree","415","0.133828593459287","0.121573627184137","0.146083559734437"
"2","2013","Not Employed","no degree/no degree yet","73","0.0888951630888154","0.0694517987144552","0.108338527463176"
"2","2013","Employed","lower secondary degree","263","0.0944582261329392","0.0830416518757499","0.105874800390129"
"2","2013","Employed","secondary school degree","489","0.113641840352327","0.10378423979907","0.123499440905584"
"2","2013","Employed","college entrance qualification","502","0.12437194380494","0.114137479728177","0.134606407881703"
"2","2013","Employed","Other degree","72","0.117025330408518","0.0903060501273178","0.143744610689718"
"2","2013","Employed","no degree/no degree yet","15","","",""
"3","2013","Not Employed","lower secondary degree","499","0.131315365683982","0.120788026834717","0.141842704533248"
"3","2013","Not Employed","secondary school degree","272","0.119957536005527","0.106469191826787","0.133445880184267"
"3","2013","Not Employed","college entrance qualification","301","0.158339211220443","0.142544117805039","0.174134304635846"
"3","2013","Not Employed","Other degree","348","0.110664103352058","0.0993720729674279","0.121956133736687"
"3","2013","Not Employed","no degree/no degree yet","78","0.101905381156615","0.0812369373050783","0.122573825008152"
"3","2013","Employed","lower secondary degree","314","0.122306636469443","0.109517003340542","0.135096269598344"
"3","2013","Employed","secondary school degree","589","0.148932298110374","0.137874364878897","0.159990231341851"
"3","2013","Employed","college entrance qualification","652","0.16314846563503","0.151689121392105","0.174607809877955"
"3","2013","Employed","Other degree","70","0.11766531451673","0.0908827844401457","0.144447844593313"
"3","2013","Employed","no degree/no degree yet","11","","",""
"4","2013","Not Employed","lower secondary degree","319","0.0879882785182194","0.0791586510826768","0.0968179059537621"
"4","2013","Not Employed","secondary school degree","206","0.101722016232627","0.0891731088379375","0.114270923627317"
"4","2013","Not Employed","college entrance qualification","209","0.097118792408045","0.0843065143153347","0.109931070500755"
"4","2013","Not Employed","Other degree","189","0.0624692676070977","0.0537583941307458","0.0711801410834495"
"4","2013","Not Employed","no degree/no degree yet","47","0.0507214398594921","0.0357300880407185","0.0657127916782657"
"4","2013","Employed","lower secondary degree","206","0.086338035786508","0.0753743766927815","0.0973016948802345"
"4","2013","Employed","secondary school degree","376","0.0943234687587577","0.0852453909246138","0.103401546592902"
"4","2013","Employed","college entrance qualification","433","0.10440319361156","0.0949199431534203","0.113886444069699"
"4","2013","Employed","Other degree","36","0.0615422328121324","0.0415664095821747","0.0815180560420902"
"4","2013","Employed","no degree/no degree yet","7","","",""
"5","2013","Not Employed","lower secondary degree","779","0.192332141735679","0.180047228529845","0.204617054941512"
"5","2013","Not Employed","secondary school degree","463","0.210655530268476","0.193727252577417","0.227583807959536"
"5","2013","Not Employed","college entrance qualification","387","0.181164733546159","0.164500148190645","0.197829318901673"
"5","2013","Not Employed","Other degree","540","0.164772817978388","0.151419756865673","0.178125879091102"
"5","2013","Not Employed","no degree/no degree yet","152","0.19150198437699","0.164619197325393","0.218384771428588"
"5","2013","Employed","lower secondary degree","543","0.234648385205459","0.218105892396517","0.251190878014401"
"5","2013","Employed","secondary school degree","792","0.201163112858497","0.188712214374156","0.213614011342839"
"5","2013","Employed","college entrance qualification","666","0.171508649354438","0.15981820380113","0.183199094907745"
"5","2013","Employed","Other degree","107","0.177423068589718","0.145668661999703","0.209177475179733"
"5","2013","Employed","no degree/no degree yet","29","","",""
"6","2013","Not Employed","lower secondary degree","329","0.077123396358259","0.0688077760737838","0.0854390166427343"
"6","2013","Not Employed","secondary school degree","218","0.095148714886032","0.0829677098146333","0.107329719957431"
"6","2013","Not Employed","college entrance qualification","248","0.121556213782003","0.107417660185352","0.135694767378653"
"6","2013","Not Employed","Other degree","223","0.0894546537416777","0.0791818734162684","0.099727434067087"
"6","2013","Not Employed","no degree/no degree yet","78","0.106775696215194","0.0856765615029185","0.12787483092747"
"6","2013","Employed","lower secondary degree","251","0.0960104216394784","0.0845102964380937","0.107510546840863"
"6","2013","Employed","secondary school degree","416","0.111562410110054","0.101783963479921","0.121340856740188"
"6","2013","Employed","college entrance qualification","473","0.12704326368382","0.116715263378545","0.137371263989095"
"6","2013","Employed","Other degree","57","0.120003751820552","0.0929922632947182","0.147015240346386"
"6","2013","Employed","no degree/no degree yet","18","","",""
"7","2013","Not Employed","lower secondary degree","357","0.0844962554883787","0.0758270648634593","0.0931654461132981"
"7","2013","Not Employed","secondary school degree","233","0.0977947560976997","0.0854636079842795","0.11012590421112"
"7","2013","Not Employed","college entrance qualification","271","0.133215029899914","0.118512512157679","0.147917547642149"
"7","2013","Not Employed","Other degree","241","0.0823658089915716","0.0724701659738756","0.0922614520092677"
"7","2013","Not Employed","no degree/no degree yet","101","0.124531662159457","0.101973262438489","0.147090061880424"
"7","2013","Employed","lower secondary degree","309","0.117399155437012","0.104833755274889","0.129964555599134"
"7","2013","Employed","secondary school degree","510","0.123379674642743","0.11316498815898","0.133594361126506"
"7","2013","Employed","college entrance qualification","548","0.146586177092741","0.135617091973117","0.157555262212366"
"7","2013","Employed","Other degree","69","0.147083527608042","0.11764297450381","0.176524080712274"
"7","2013","Employed","no degree/no degree yet","18","","",""
"8","2013","Not Employed","lower secondary degree","268","0.0605649962880372","0.0531301160873119","0.0679998764887625"
"8","2013","Not Employed","secondary school degree","201","0.0762859032844844","0.0652658425262142","0.0873059640427545"
"8","2013","Not Employed","college entrance qualification","188","0.0870907249310242","0.0748907433406077","0.0992907065214406"
"8","2013","Not Employed","Other degree","226","0.0750893432354051","0.0656035252576231","0.0845751612131871"
"8","2013","Not Employed","no degree/no degree yet","76","0.0774704748090682","0.0592060323478847","0.0957349172702517"
"8","2013","Employed","lower secondary degree","230","0.0884976606394627","0.0774108544067517","0.0995844668721737"
"8","2013","Employed","secondary school degree","329","0.0862608307139976","0.0775408524499199","0.0949808089780754"
"8","2013","Employed","college entrance qualification","350","0.0807345512206076","0.0722857664438953","0.0891833359973199"
"8","2013","Employed","Other degree","60","0.106780154249792","0.0811096057053391","0.132450702794245"
"8","2013","Employed","no degree/no degree yet","24","","",""
"9","2013","Not Employed","lower secondary degree","88","0.0187693726421154","0.0145393744218516","0.0229993708623793"
"9","2013","Not Employed","secondary school degree","61","0.0283026058586071","0.0214181156352904","0.0351870960819237"
"9","2013","Not Employed","college entrance qualification","61","0.0310387735005313","0.0235352562017261","0.0385422907993365"
"9","2013","Not Employed","Other degree","74","0.029250397894311","0.0231850566223467","0.0353157391662752"
"9","2013","Not Employed","no degree/no degree yet","41","0.0595830300625247","0.0434108080483383","0.0757552520767112"
"9","2013","Employed","lower secondary degree","78","0.0315203732584698","0.0247000872271548","0.0383406592897848"
"9","2013","Employed","secondary school degree","94","0.0261667874300978","0.0212086911338495","0.031124883726346"
"9","2013","Employed","college entrance qualification","87","0.0230613977877906","0.0184063889540109","0.0277164066215704"
"9","2013","Employed","Other degree","14","","",""
"9","2013","Employed","no degree/no degree yet","10","","",""
"10 Very willing to take risks","2013","Not Employed","lower secondary degree","73","0.0146626752300496","0.0109161485186262","0.0184092019414729"
"10 Very willing to take risks","2013","Not Employed","secondary school degree","48","0.0133743363170339","0.00860557725331567","0.0181430953807522"
"10 Very willing to take risks","2013","Not Employed","college entrance qualification","31","0.00931412757963731","0.00515790795276161","0.013470347206513"
"10 Very willing to take risks","2013","Not Employed","Other degree","96","0.0286411075753534","0.0226373865101449","0.034644828640562"
"10 Very willing to take risks","2013","Not Employed","no degree/no degree yet","39","0.0359527297395748","0.023233427915049","0.0486720315641007"
"10 Very willing to take risks","2013","Employed","lower secondary degree","47","0.019170118438168","0.0138174430014584","0.0245227938748776"
"10 Very willing to take risks","2013","Employed","secondary school degree","45","0.012841247994077","0.00934425646783214","0.0163382395203218"
"10 Very willing to take risks","2013","Employed","college entrance qualification","33","0.00839321728431134","0.00556392354687404","0.0112225110217486"
"10 Very willing to take risks","2013","Employed","Other degree","16","","",""
"10 Very willing to take risks","2013","Employed","no degree/no degree yet","9","","",""
"0 Not at all Willing to take risks","2014","Not Employed","lower secondary degree","383","0.113433346215462","0.102977940586509","0.123888751844415"
"0 Not at all Willing to take risks","2014","Not Employed","secondary school degree","127","0.0832738877752029","0.0713134966526854","0.0952342788977205"
"0 Not at all Willing to take risks","2014","Not Employed","college entrance qualification","72","0.050157780064467","0.0398063811328309","0.0605091789961031"
"0 Not at all Willing to take risks","2014","Not Employed","Other degree","169","0.158619682354099","0.136668799646466","0.180570565061732"
"0 Not at all Willing to take risks","2014","Not Employed","no degree/no degree yet","59","0.100048742610777","0.0770339634546768","0.123063521766878"
"0 Not at all Willing to take risks","2014","Employed","lower secondary degree","159","0.042989079414888","0.036124655728538","0.0498535031012381"
"0 Not at all Willing to take risks","2014","Employed","secondary school degree","165","0.0243447977859519","0.0202654546652219","0.028424140906682"
"0 Not at all Willing to take risks","2014","Employed","college entrance qualification","108","0.0163743881652611","0.0130783010484449","0.0196704752820773"
"0 Not at all Willing to take risks","2014","Employed","Other degree","202","0.075720176744522","0.0647030391973939","0.0867373142916501"
"0 Not at all Willing to take risks","2014","Employed","no degree/no degree yet","19","","",""
"1","2014","Not Employed","lower secondary degree","257","0.0839366841849857","0.0747944262752234","0.0930789420947481"
"1","2014","Not Employed","secondary school degree","108","0.0559242301275104","0.0459776315010231","0.0658708287539977"
"1","2014","Not Employed","college entrance qualification","70","0.0411468233817077","0.0317268783242349","0.0505667684391804"
"1","2014","Not Employed","Other degree","90","0.0955534624265741","0.0778893450634928","0.113217579789655"
"1","2014","Not Employed","no degree/no degree yet","33","0.0391668233133231","0.0242877915797261","0.0540458550469202"
"1","2014","Employed","lower secondary degree","132","0.0399500571024139","0.0333222146392045","0.0465778995656232"
"1","2014","Employed","secondary school degree","191","0.0365447540447706","0.0315780616587974","0.0415114464307438"
"1","2014","Employed","college entrance qualification","157","0.022387805456126","0.0185455140971023","0.0262300968151498"
"1","2014","Employed","Other degree","133","0.060431187322189","0.0505078881317101","0.0703544865126679"
"1","2014","Employed","no degree/no degree yet","17","","",""
"2","2014","Not Employed","lower secondary degree","436","0.130716897332144","0.119603129941678","0.14183066472261"
"2","2014","Not Employed","secondary school degree","200","0.0943103555988679","0.0816588983374802","0.106961812860256"
"2","2014","Not Employed","college entrance qualification","146","0.0776642679874407","0.0649714134963939","0.0903571224784874"
"2","2014","Not Employed","Other degree","127","0.11265679512264","0.0936590617981383","0.131654528447141"
"2","2014","Not Employed","no degree/no degree yet","59","0.0958176583295988","0.0732419031135728","0.118393413545625"
"2","2014","Employed","lower secondary degree","295","0.0922107454319635","0.0824192314775921","0.102002259386335"
"2","2014","Employed","secondary school degree","519","0.0848288953485241","0.077453895366867","0.0922038953301813"
"2","2014","Employed","college entrance qualification","536","0.0862240821209986","0.078933950475815","0.0935142137661823"
"2","2014","Employed","Other degree","226","0.099370192175773","0.0869117870613315","0.111828597290214"
"2","2014","Employed","no degree/no degree yet","30","0.0703379289013346","0.0433545775708855","0.0973212802317837"
"3","2014","Not Employed","lower secondary degree","439","0.12725408378276","0.116266692387902","0.138241475177618"
"3","2014","Not Employed","secondary school degree","233","0.11255202059599","0.0988709759232737","0.126233065268707"
"3","2014","Not Employed","college entrance qualification","238","0.137731082217357","0.121387716333281","0.154074448101434"
"3","2014","Not Employed","Other degree","133","0.121857559582738","0.102201973466366","0.141513145699109"
"3","2014","Not Employed","no degree/no degree yet","50","0.0889630477724845","0.0671274883397239","0.110798607205245"
"3","2014","Employed","lower secondary degree","334","0.0949954141320187","0.0850724077191991","0.104918420544838"
"3","2014","Employed","secondary school degree","680","0.121140559831549","0.112503946679806","0.129777172983292"
"3","2014","Employed","college entrance qualification","768","0.136557956634652","0.127639774707013","0.145476138562291"
"3","2014","Employed","Other degree","237","0.108204002571012","0.0952675366680198","0.121140468474003"
"3","2014","Employed","no degree/no degree yet","26","","",""
"4","2014","Not Employed","lower secondary degree","300","0.0835776485709208","0.0744531768595161","0.0927021202823255"
"4","2014","Not Employed","secondary school degree","194","0.0946412400000055","0.0819699238874659","0.107312556112545"
"4","2014","Not Employed","college entrance qualification","172","0.111052607488557","0.0961519110199231","0.12595330395719"
"4","2014","Not Employed","Other degree","54","0.0753722969310883","0.0595099807302831","0.0912346131318936"
"4","2014","Not Employed","no degree/no degree yet","48","0.0770691507065286","0.0566133554437472","0.0975249459693101"
"4","2014","Employed","lower secondary degree","267","0.0894291838260035","0.079771720691151","0.099086646960856"
"4","2014","Employed","secondary school degree","506","0.0886724378990106","0.081148060935892","0.0961968148621293"
"4","2014","Employed","college entrance qualification","642","0.111941459441156","0.103752711432545","0.120130207449767"
"4","2014","Employed","Other degree","171","0.0816270256231461","0.0702248491316107","0.0930292021146815"
"4","2014","Employed","no degree/no degree yet","29","","",""
"5","2014","Not Employed","lower secondary degree","719","0.191948491071531","0.178963947368761","0.204933034774301"
"5","2014","Not Employed","secondary school degree","521","0.25683209441145","0.23792001511492","0.275744173707981"
"5","2014","Not Employed","college entrance qualification","354","0.202753452551291","0.18368635403248","0.221820551070102"
"5","2014","Not Employed","Other degree","183","0.177946236191793","0.154965084396753","0.200927387986832"
"5","2014","Not Employed","no degree/no degree yet","110","0.145888809485805","0.11881435614753","0.17296326282408"
"5","2014","Employed","lower secondary degree","713","0.221827494550562","0.207766624647365","0.235888364453758"
"5","2014","Employed","secondary school degree","1191","0.229122127367475","0.217998017372986","0.240246237361965"
"5","2014","Employed","college entrance qualification","1039","0.177482333797074","0.167559141452413","0.187405526141736"
"5","2014","Employed","Other degree","398","0.177446188356609","0.161535948652732","0.193356428060487"
"5","2014","Employed","no degree/no degree yet","73","0.253347489999221","0.207453468880665","0.299241511117777"
"6","2014","Not Employed","lower secondary degree","342","0.0979875124966315","0.0881856984335304","0.107789326559733"
"6","2014","Not Employed","secondary school degree","204","0.0988298728399895","0.0859111770305168","0.111748568649462"
"6","2014","Not Employed","college entrance qualification","237","0.125891987219426","0.110159921462328","0.141624052976525"
"6","2014","Not Employed","Other degree","76","0.0570369240940031","0.0431020621959869","0.0709717859920194"
"6","2014","Not Employed","no degree/no degree yet","70","0.109665446752523","0.0856990347650921","0.133631858739953"
"6","2014","Employed","lower secondary degree","362","0.111925482665997","0.101255695559295","0.122595269772699"
"6","2014","Employed","secondary school degree","700","0.123264490253215","0.114563027640313","0.131965952866117"
"6","2014","Employed","college entrance qualification","886","0.16364728962274","0.154038905220642","0.173255674024838"
"6","2014","Employed","Other degree","238","0.114239355510433","0.100992058059019","0.127486652961846"
"6","2014","Employed","no degree/no degree yet","39","0.11573559626051","0.0819786547234516","0.149492537797569"
"7","2014","Not Employed","lower secondary degree","290","0.0770136363561335","0.0682234865664196","0.0858037861458475"
"7","2014","Not Employed","secondary school degree","225","0.100885972472736","0.0878484839382836","0.113923461007189"
"7","2014","Not Employed","college entrance qualification","235","0.149676751113507","0.132757803004365","0.166595699222648"
"7","2014","Not Employed","Other degree","111","0.101446780069263","0.0833054839242613","0.119588076214265"
"7","2014","Not Employed","no degree/no degree yet","93","0.138760926325819","0.112246211642909","0.165275641008728"
"7","2014","Employed","lower secondary degree","492","0.142157484800039","0.130339179346172","0.153975790253906"
"7","2014","Employed","secondary school degree","760","0.146526913598596","0.137166552904174","0.155887274293017"
"7","2014","Employed","college entrance qualification","891","0.160587563604205","0.151052032634248","0.170123094574161"
"7","2014","Employed","Other degree","267","0.106891403743083","0.0940241830243987","0.119758624461768"
"7","2014","Employed","no degree/no degree yet","46","0.155953266416485","0.117669114759832","0.194237418073139"
"8","2014","Not Employed","lower secondary degree","246","0.0639187539484593","0.0558540999253571","0.0719834079715616"
"8","2014","Not Employed","secondary school degree","167","0.0750536537694733","0.0636481269307471","0.0864591806081994"
"8","2014","Not Employed","college entrance qualification","149","0.0837864714513577","0.0706466501645136","0.0969262927382019"
"8","2014","Not Employed","Other degree","75","0.0579499009811605","0.0439107570685956","0.0719890448937254"
"8","2014","Not Employed","no degree/no degree yet","88","0.139781576273768","0.113185299910606","0.16637785263693"
"8","2014","Employed","lower secondary degree","390","0.111013922352396","0.100382221079648","0.121645623625145"
"8","2014","Employed","secondary school degree","545","0.103713327356943","0.0956432123988701","0.111783442315016"
"8","2014","Employed","college entrance qualification","510","0.0984123744681442","0.0906761323505371","0.106148616585751"
"8","2014","Employed","Other degree","207","0.105704937184107","0.0929008306621566","0.118509043706058"
"8","2014","Employed","no degree/no degree yet","37","0.111971470968969","0.0786974187072715","0.145245523230667"
"9","2014","Not Employed","lower secondary degree","63","0.0158825844739036","0.0117606710652096","0.0200044978825976"
"9","2014","Not Employed","secondary school degree","43","0.0167140767653218","0.0111645970581035","0.0222635564725401"
"9","2014","Not Employed","college entrance qualification","25","","",""
"9","2014","Not Employed","Other degree","22","","",""
"9","2014","Not Employed","no degree/no degree yet","27","","",""
"9","2014","Employed","lower secondary degree","107","0.0246879540494876","0.0194364838400442","0.029939424258931"
"9","2014","Employed","secondary school degree","132","0.0243225213255506","0.0202449984639194","0.0284000441871818"
"9","2014","Employed","college entrance qualification","109","0.0164068955600503","0.0131075927927575","0.0197061983273431"
"9","2014","Employed","Other degree","77","0.0294491465570856","0.022408594234725","0.0364896988794462"
"9","2014","Employed","no degree/no degree yet","15","","",""
"10 Very willing to take risks","2014","Not Employed","lower secondary degree","59","0.0143303615670681","0.0104119587310733","0.018248764403063"
"10 Very willing to take risks","2014","Not Employed","secondary school degree","28","","",""
"10 Very willing to take risks","2014","Not Employed","college entrance qualification","10","","",""
"10 Very willing to take risks","2014","Not Employed","Other degree","24","","",""
"10 Very willing to take risks","2014","Not Employed","no degree/no degree yet","16","","",""
"10 Very willing to take risks","2014","Employed","lower secondary degree","103","0.028813181674231","0.0231519156850844","0.0344744476633777"
"10 Very willing to take risks","2014","Employed","secondary school degree","94","0.0175191751884137","0.0140465505895517","0.0209917997872757"
"10 Very willing to take risks","2014","Employed","college entrance qualification","49","0.00997785112959259","0.00739652907392237","0.0125591731852628"
"10 Very willing to take risks","2014","Employed","Other degree","59","0.0409163842120402","0.0326666855418902","0.0491660828821903"
"10 Very willing to take risks","2014","Employed","no degree/no degree yet","14","","",""
"0 Not at all Willing to take risks","2015","Not Employed","lower secondary degree","278","0.0924174541954454","0.0825882073922825","0.102246700998608"
"0 Not at all Willing to take risks","2015","Not Employed","secondary school degree","109","0.0635502753764613","0.0527668363800914","0.0743337143728313"
"0 Not at all Willing to take risks","2015","Not Employed","college entrance qualification","59","0.0368556207238372","0.0280182406444737","0.0456930008032007"
"0 Not at all Willing to take risks","2015","Not Employed","Other degree","215","0.111220284984545","0.0980010203539878","0.124439549615103"
"0 Not at all Willing to take risks","2015","Not Employed","no degree/no degree yet","61","0.0721710351052618","0.0527784605254616","0.0915636096850621"
"0 Not at all Willing to take risks","2015","Employed","lower secondary degree","105","0.0403797850592503","0.0334131526070911","0.0473464175114094"
"0 Not at all Willing to take risks","2015","Employed","secondary school degree","136","0.0210897019322692","0.0172004611446321","0.0249789427199064"
"0 Not at all Willing to take risks","2015","Employed","college entrance qualification","83","0.0128088547463528","0.00982971316684351","0.0157879963258621"
"0 Not at all Willing to take risks","2015","Employed","Other degree","128","0.0713356008659794","0.0598941125601429","0.0827770891718159"
"0 Not at all Willing to take risks","2015","Employed","no degree/no degree yet","16","","",""
"1","2015","Not Employed","lower secondary degree","247","0.0846918316595727","0.0752424236013011","0.0941412397178444"
"1","2015","Not Employed","secondary school degree","104","0.0539019771834383","0.043919766089657","0.0638841882772196"
"1","2015","Not Employed","college entrance qualification","65","0.0356872372416414","0.0269857919764584","0.0443886825068244"
"1","2015","Not Employed","Other degree","172","0.0742219383426435","0.0632005116500069","0.08524336503528"
"1","2015","Not Employed","no degree/no degree yet","45","0.057624972733725","0.0401612313633924","0.0750887141040576"
"1","2015","Employed","lower secondary degree","126","0.0360354995170889","0.0294394030790571","0.0426315959551207"
"1","2015","Employed","secondary school degree","192","0.0330041093943902","0.0281684635598361","0.0378397552289443"
"1","2015","Employed","college entrance qualification","156","0.0263266374349142","0.0220849397943653","0.030568335075463"
"1","2015","Employed","Other degree","110","0.0531199732784531","0.0431504047594034","0.0630895417975028"
"1","2015","Employed","no degree/no degree yet","10","","",""
"2","2015","Not Employed","lower secondary degree","402","0.118792204415029","0.107811421447324","0.129772987382734"
"2","2015","Not Employed","secondary school degree","225","0.108188764432531","0.0944583424580878","0.121919186406974"
"2","2015","Not Employed","college entrance qualification","168","0.093861759405102","0.0801823437480822","0.107541175062122"
"2","2015","Not Employed","Other degree","253","0.122739935588629","0.108943231391536","0.136536639785722"
"2","2015","Not Employed","no degree/no degree yet","90","0.114297667950397","0.0904534754705672","0.138141860430227"
"2","2015","Employed","lower secondary degree","235","0.0678158856947854","0.0589175707921336","0.0767142005974373"
"2","2015","Employed","secondary school degree","483","0.0912291668658265","0.0834353139334065","0.0990230197982465"
"2","2015","Employed","college entrance qualification","465","0.0727137752995136","0.0658343744145283","0.0795931761844988"
"2","2015","Employed","Other degree","204","0.100946163823696","0.0875544019070007","0.114337925740391"
"2","2015","Employed","no degree/no degree yet","22","","",""
"3","2015","Not Employed","lower secondary degree","420","0.133535782062505","0.121991303668605","0.145080260456405"
"3","2015","Not Employed","secondary school degree","233","0.137374394800111","0.122157697449003","0.152591092151219"
"3","2015","Not Employed","college entrance qualification","227","0.132492397241786","0.1165901648756","0.148394629607972"
"3","2015","Not Employed","Other degree","207","0.10939460636386","0.0962708293316898","0.122518383396031"
"3","2015","Not Employed","no degree/no degree yet","62","0.0817481098402846","0.0612157051497131","0.102280514530856"
"3","2015","Employed","lower secondary degree","338","0.12719800364653","0.115405956250474","0.138990051042587"
"3","2015","Employed","secondary school degree","649","0.120476670893521","0.111665506116476","0.129287835670566"
"3","2015","Employed","college entrance qualification","762","0.140793868651383","0.131579280652201","0.150008456650565"
"3","2015","Employed","Other degree","212","0.104633561341107","0.0910273920524854","0.118239730629729"
"3","2015","Employed","no degree/no degree yet","31","0.104302947839752","0.0692450776088871","0.139360818070617"
"4","2015","Not Employed","lower secondary degree","304","0.0921410341525379","0.0823250034861019","0.101957064818974"
"4","2015","Not Employed","secondary school degree","194","0.103607788766055","0.0901367348642626","0.117078842667848"
"4","2015","Not Employed","college entrance qualification","205","0.119438726695535","0.104227005936377","0.134650447454693"
"4","2015","Not Employed","Other degree","146","0.0897760269931304","0.0777569102485826","0.101795143737678"
"4","2015","Not Employed","no degree/no degree yet","42","0.0665530653187439","0.047874268902983","0.0852318617345048"
"4","2015","Employed","lower secondary degree","275","0.0897814218394934","0.0796642927775031","0.0998985509014837"
"4","2015","Employed","secondary school degree","520","0.100745897448875","0.092598609589534","0.108893185308217"
"4","2015","Employed","college entrance qualification","635","0.112325973336683","0.103960274644116","0.12069167202925"
"4","2015","Employed","Other degree","156","0.0791798552886698","0.0671767195208137","0.0911829910565259"
"4","2015","Employed","no degree/no degree yet","17","","",""
"5","2015","Not Employed","lower secondary degree","651","0.194771952750345","0.18133122365043","0.208212681850259"
"5","2015","Not Employed","secondary school degree","426","0.221662598233239","0.20330201409044","0.240023182376037"
"5","2015","Not Employed","college entrance qualification","295","0.167126437770415","0.149626436192125","0.184626439348706"
"5","2015","Not Employed","Other degree","409","0.18722450130174","0.170822952114799","0.203626050488681"
"5","2015","Not Employed","no degree/no degree yet","105","0.203718178011847","0.173534765959867","0.233901590063826"
