"plh0175","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2014","35-65 y.","no migration background","165","0.0154746930186736","0.0132288085690396","0.0177205774683076","0"
"0 Completely dissatisfied","2014","66 and older","no migration background","21","","","","0"
"0 Completely dissatisfied","2014","35-65 y.","indirect migration background","15","","","","0"
"0 Completely dissatisfied","2014","35-65 y.","direct migration background","54","0.0219688453511164","0.0169355488855177","0.0270021418167151","0"
"0 Completely dissatisfied","2014","66 and older","direct migration background","10","","","","0"
"0 Completely dissatisfied","2014","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2014","35-65 y.","direct migration background","62","0.0187686179675258","0.0141087414012292","0.0234284945338224","1"
"1 on Scale 1 to 10","2014","35-65 y.","indirect migration background","6","","","","1"
"1 on Scale 1 to 10","2014","66 and older","no migration background","32","0.0120756600198777","0.00888831586692854","0.0152630041728269","1"
"1 on Scale 1 to 10","2014","66 and older","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2014","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2014","16-34 y.","no migration background","53","0.0108604160465245","0.00759621901926669","0.0141246130737824","1"
"1 on Scale 1 to 10","2014","16-34 y.","direct migration background","24","","","","1"
"1 on Scale 1 to 10","2014","16-34 y.","indirect migration background","19","","","","1"
"1 on Scale 1 to 10","2014","35-65 y.","no migration background","180","0.0179085700432376","0.0154955031544769","0.0203216369319983","1"
"10 Completely satisfied","2014","16-34 y.","no migration background","287","0.0761090220765214","0.0677577472379978","0.0844602969150451","10"
"10 Completely satisfied","2014","16-34 y.","direct migration background","100","0.070208063048363","0.0567764839329045","0.0836396421638216","10"
"10 Completely satisfied","2014","16-34 y.","indirect migration background","85","0.0659601231591842","0.0509824172419078","0.0809378290764607","10"
"10 Completely satisfied","2014","35-65 y.","no migration background","840","0.0696931248764701","0.0650600317579242","0.0743262179950161","10"
"10 Completely satisfied","2014","35-65 y.","direct migration background","195","0.0638452134817","0.0554504096155928","0.0722400173478071","10"
"10 Completely satisfied","2014","35-65 y.","indirect migration background","51","0.069634953185906","0.0505041161782901","0.0887657901935219","10"
"10 Completely satisfied","2014","66 and older","no migration background","500","0.11172201293825","0.102529050125589","0.12091497575091","10"
"10 Completely satisfied","2014","66 and older","direct migration background","33","0.0680424541095679","0.0443782713022419","0.0917066369168939","10"
"10 Completely satisfied","2014","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2014","66 and older","no migration background","80","0.0261001995235827","0.0214476529467569","0.0307527461004086","2"
"2 on Scale 1 to 10","2014","16-34 y.","no migration background","126","0.0284473153665352","0.0232115742528097","0.0336830564802607","2"
"2 on Scale 1 to 10","2014","16-34 y.","direct migration background","42","0.0266592536741142","0.0181909360935986","0.0351275712546298","2"
"2 on Scale 1 to 10","2014","35-65 y.","indirect migration background","27","","","","2"
"2 on Scale 1 to 10","2014","16-34 y.","indirect migration background","31","0.0352133210199371","0.0240911132581019","0.0463355287817724","2"
"2 on Scale 1 to 10","2014","35-65 y.","no migration background","337","0.0317742594126727","0.0285828025731922","0.0349657162521531","2"
"2 on Scale 1 to 10","2014","35-65 y.","direct migration background","143","0.0428039878169511","0.0358535028679477","0.0497544727659545","2"
"2 on Scale 1 to 10","2014","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2014","66 and older","direct migration background","15","","","","2"
"3 on Scale 1 to 10","2014","16-34 y.","no migration background","193","0.0427822293619996","0.036408972463946","0.0491554862600532","3"
"3 on Scale 1 to 10","2014","16-34 y.","direct migration background","65","0.0389416323740228","0.0287715926488891","0.0491116720991564","3"
"3 on Scale 1 to 10","2014","35-65 y.","direct migration background","189","0.0647896373710294","0.056337238548859","0.0732420361931998","3"
"3 on Scale 1 to 10","2014","35-65 y.","indirect migration background","33","0.0540305863720782","0.0370382920331652","0.0710228807109913","3"
"3 on Scale 1 to 10","2014","66 and older","no migration background","164","0.0387713909591559","0.0331378596464811","0.0444049222718308","3"
"3 on Scale 1 to 10","2014","16-34 y.","indirect migration background","45","0.0603768955502773","0.0460043367476402","0.0747494543529145","3"
"3 on Scale 1 to 10","2014","35-65 y.","no migration background","544","0.048190744521442","0.0442938403637004","0.0520876486791836","3"
"3 on Scale 1 to 10","2014","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2014","66 and older","direct migration background","19","","","","3"
"4 on Scale 1 to 10","2014","16-34 y.","no migration background","238","0.062217767657846","0.0546104324209227","0.0698251028947693","4"
"4 on Scale 1 to 10","2014","16-34 y.","direct migration background","97","0.0745398565784579","0.0607323955148674","0.0883473176420485","4"
"4 on Scale 1 to 10","2014","16-34 y.","indirect migration background","55","0.054671982008848","0.0409538323846901","0.0683901316330058","4"
"4 on Scale 1 to 10","2014","35-65 y.","indirect migration background","33","0.0552655859760966","0.0380914106512447","0.0724397613009485","4"
"4 on Scale 1 to 10","2014","66 and older","no migration background","194","0.0477639424271802","0.041540451341243","0.0539874335131174","4"
"4 on Scale 1 to 10","2014","35-65 y.","direct migration background","241","0.0795273578845594","0.0702369181449409","0.088817797624178","4"
"4 on Scale 1 to 10","2014","66 and older","direct migration background","26","","","","4"
"4 on Scale 1 to 10","2014","66 and older","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","2014","35-65 y.","no migration background","577","0.0544354469651737","0.0503073543421471","0.0585635395882003","4"
"5 on Scale 1 to 10","2014","35-65 y.","direct migration background","535","0.160330209263628","0.147731255125485","0.172929163401771","5"
"5 on Scale 1 to 10","2014","66 and older","no migration background","510","0.12074903206127","0.111240577530256","0.130257486592283","5"
"5 on Scale 1 to 10","2014","16-34 y.","direct migration background","218","0.158914111876621","0.139694611370927","0.178133612382315","5"
"5 on Scale 1 to 10","2014","35-65 y.","indirect migration background","92","0.120968899961154","0.0964595032907641","0.145478296631544","5"
"5 on Scale 1 to 10","2014","66 and older","direct migration background","79","0.145771492999705","0.112610555986899","0.178932430012511","5"
"5 on Scale 1 to 10","2014","35-65 y.","no migration background","1386","0.122158621380566","0.116200175069777","0.128117067691356","5"
"5 on Scale 1 to 10","2014","16-34 y.","indirect migration background","157","0.135836336470484","0.115162177957404","0.156510494983564","5"
"5 on Scale 1 to 10","2014","66 and older","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2014","16-34 y.","no migration background","448","0.122750568090307","0.112415873529128","0.133085262651485","5"
"6 on Scale 1 to 10","2014","35-65 y.","indirect migration background","76","0.0925181179674076","0.0707397159183659","0.114296520016449","6"
"6 on Scale 1 to 10","2014","66 and older","no migration background","443","0.0937403517632013","0.0852348235690995","0.102245879957303","6"
"6 on Scale 1 to 10","2014","35-65 y.","no migration background","1183","0.104799340841068","0.0992261692188333","0.110372512463302","6"
"6 on Scale 1 to 10","2014","16-34 y.","no migration background","454","0.116459382321762","0.106356975733375","0.12656178891015","6"
"6 on Scale 1 to 10","2014","16-34 y.","indirect migration background","123","0.133699539080162","0.113163291617148","0.154235786543176","6"
"6 on Scale 1 to 10","2014","35-65 y.","direct migration background","399","0.113948897306222","0.103038087141002","0.124859707471442","6"
"6 on Scale 1 to 10","2014","66 and older","direct migration background","56","0.138457823888206","0.106001413597302","0.17091423417911","6"
"6 on Scale 1 to 10","2014","66 and older","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","2014","16-34 y.","direct migration background","165","0.0982446393739319","0.082597336511169","0.113891942236695","6"
"7 on Scale 1 to 10","2014","16-34 y.","no migration background","698","0.173157157610141","0.16124045634684","0.185073858873441","7"
"7 on Scale 1 to 10","2014","16-34 y.","direct migration background","247","0.189327662757573","0.168732254534836","0.20992307098031","7"
"7 on Scale 1 to 10","2014","66 and older","indirect migration background","1","","","","7"
"7 on Scale 1 to 10","2014","35-65 y.","indirect migration background","116","0.186574303754841","0.157293803432323","0.215854804077359","7"
"7 on Scale 1 to 10","2014","66 and older","no migration background","774","0.172627325517686","0.161598810592892","0.183655840442479","7"
"7 on Scale 1 to 10","2014","66 and older","direct migration background","82","0.21677623492201","0.17805473023107","0.255497739612949","7"
"7 on Scale 1 to 10","2014","35-65 y.","direct migration background","542","0.159856907524964","0.147273018341488","0.172440796708441","7"
"7 on Scale 1 to 10","2014","16-34 y.","indirect migration background","194","0.20657842828557","0.182148828761078","0.231008027810062","7"
"7 on Scale 1 to 10","2014","35-65 y.","no migration background","2090","0.174029454257636","0.167130923510237","0.180927985005035","7"
"8 on Scale 1 to 10","2014","35-65 y.","direct migration background","623","0.187215888010694","0.173821233850444","0.200610542170945","8"
"8 on Scale 1 to 10","2014","35-65 y.","indirect migration background","144","0.216032084832091","0.185100518858537","0.246963650805644","8"
"8 on Scale 1 to 10","2014","66 and older","no migration background","1221","0.254633027848397","0.241919850159601","0.267346205537192","8"
"8 on Scale 1 to 10","2014","16-34 y.","no migration background","822","0.212278111328025","0.199399666944512","0.225156555711539","8"
"8 on Scale 1 to 10","2014","35-65 y.","no migration background","2800","0.242126695764729","0.234332297599088","0.249921093930369","8"
"8 on Scale 1 to 10","2014","66 and older","direct migration background","80","0.181591241239976","0.145363934738919","0.217818547741034","8"
"8 on Scale 1 to 10","2014","66 and older","indirect migration background","2","","","","8"
"8 on Scale 1 to 10","2014","16-34 y.","direct migration background","278","0.192905424855805","0.172162254909116","0.213648594802494","8"
"8 on Scale 1 to 10","2014","16-34 y.","indirect migration background","212","0.15936911724443","0.137282631709513","0.181455602779347","8"
"9 on Scale 1 to 10","2014","35-65 y.","no migration background","1501","0.119409048918331","0.11350882255579","0.125309275280872","9"
"9 on Scale 1 to 10","2014","16-34 y.","direct migration background","143","0.115733364755199","0.0989158584143552","0.132550871096043","9"
"9 on Scale 1 to 10","2014","16-34 y.","indirect migration background","113","0.105520069481209","0.0869815650192588","0.12405857394316","9"
"9 on Scale 1 to 10","2014","66 and older","no migration background","572","0.117160700619416","0.107775501607015","0.126545899631817","9"
"9 on Scale 1 to 10","2014","16-34 y.","no migration background","489","0.139167134784553","0.128266492071299","0.150067777497807","9"
"9 on Scale 1 to 10","2014","35-65 y.","direct migration background","275","0.0869444380216098","0.0772696366708983","0.0966192393723212","9"
"9 on Scale 1 to 10","2014","35-65 y.","indirect migration background","87","0.117996838513683","0.0937495102915979","0.142244166735768","9"
"9 on Scale 1 to 10","2014","66 and older","direct migration background","30","0.0635766795818761","0.040647501144999","0.0865058580187533","9"
"9 on Scale 1 to 10","2014","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2015","16-34 y.","no migration background","45","0.0121847579056771","0.00856303813170052","0.0158064776796537","0"
"0 Completely dissatisfied","2015","16-34 y.","direct migration background","13","","","","0"
"0 Completely dissatisfied","2015","16-34 y.","indirect migration background","24","","","","0"
"0 Completely dissatisfied","2015","35-65 y.","no migration background","151","0.0174974010638992","0.0150366426907262","0.0199581594370722","0"
"0 Completely dissatisfied","2015","35-65 y.","indirect migration background","10","","","","0"
"0 Completely dissatisfied","2015","66 and older","no migration background","21","","","","0"
"0 Completely dissatisfied","2015","66 and older","direct migration background","4","","","","0"
"0 Completely dissatisfied","2015","35-65 y.","direct migration background","37","0.0244567752620446","0.0187457012819185","0.0301678492421707","0"
"0 Completely dissatisfied","2015","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2015","35-65 y.","no migration background","159","0.0151716730561487","0.0128775730403539","0.0174657730719435","1"
"1 on Scale 1 to 10","2015","35-65 y.","indirect migration background","6","","","","1"
"1 on Scale 1 to 10","2015","35-65 y.","direct migration background","57","0.0211786342881332","0.015855154287147","0.0265021142891194","1"
"1 on Scale 1 to 10","2015","16-34 y.","direct migration background","6","","","","1"
"1 on Scale 1 to 10","2015","16-34 y.","indirect migration background","22","","","","1"
"1 on Scale 1 to 10","2015","66 and older","no migration background","28","","","","1"
"1 on Scale 1 to 10","2015","66 and older","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2015","16-34 y.","no migration background","46","0.0157321092146517","0.0116242205404058","0.0198399978888976","1"
"10 Completely satisfied","2015","16-34 y.","no migration background","289","0.0816302973370723","0.0725916593304139","0.0906689353437308","10"
"10 Completely satisfied","2015","16-34 y.","direct migration background","79","0.106819380004055","0.0882857472397545","0.125353012768356","10"
"10 Completely satisfied","2015","16-34 y.","indirect migration background","87","0.0844052271186706","0.0662734430007743","0.102537011236567","10"
"10 Completely satisfied","2015","35-65 y.","no migration background","794","0.0714762993694728","0.0666413395337308","0.0763112592052147","10"
"10 Completely satisfied","2015","35-65 y.","direct migration background","163","0.0620131344126285","0.0530957979975008","0.0709304708277562","10"
"10 Completely satisfied","2015","35-65 y.","indirect migration background","49","0.0760997588296078","0.0560070166051249","0.0961925010540908","10"
"10 Completely satisfied","2015","66 and older","no migration background","501","0.114419096943957","0.105104118898702","0.123734074989212","10"
"10 Completely satisfied","2015","66 and older","direct migration background","28","","","","10"
"10 Completely satisfied","2015","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2015","16-34 y.","no migration background","103","0.0315207058095284","0.0257528862268573","0.0372885253921994","2"
"2 on Scale 1 to 10","2015","16-34 y.","direct migration background","26","","","","2"
"2 on Scale 1 to 10","2015","16-34 y.","indirect migration background","23","","","","2"
"2 on Scale 1 to 10","2015","35-65 y.","direct migration background","93","0.0289343450409593","0.0227367091761423","0.0351319809057763","2"
"2 on Scale 1 to 10","2015","35-65 y.","indirect migration background","22","","","","2"
"2 on Scale 1 to 10","2015","66 and older","direct migration background","18","","","","2"
"2 on Scale 1 to 10","2015","35-65 y.","no migration background","279","0.0275778781868714","0.0245044491935519","0.0306513071801908","2"
"2 on Scale 1 to 10","2015","66 and older","no migration background","56","0.0171717740722268","0.0133701878097162","0.0209733603347375","2"
"2 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2015","16-34 y.","no migration background","151","0.0362592083418269","0.0300881761780255","0.0424302405056283","3"
"3 on Scale 1 to 10","2015","16-34 y.","direct migration background","34","0.031022954862492","0.0206198205355872","0.0414260891893968","3"
"3 on Scale 1 to 10","2015","16-34 y.","indirect migration background","33","0.0582806627445158","0.0430005274051753","0.0735607980838564","3"
"3 on Scale 1 to 10","2015","35-65 y.","indirect migration background","30","0.0493159933513594","0.0329083193446348","0.065723667358084","3"
"3 on Scale 1 to 10","2015","66 and older","no migration background","137","0.0367127371486311","0.0312096708155459","0.0422158034817164","3"
"3 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2015","66 and older","direct migration background","17","","","","3"
"3 on Scale 1 to 10","2015","35-65 y.","no migration background","454","0.044948962671903","0.041060405653551","0.0488375196902551","3"
"3 on Scale 1 to 10","2015","35-65 y.","direct migration background","151","0.0586802910649534","0.0499904939541221","0.0673700881757846","3"
"4 on Scale 1 to 10","2015","16-34 y.","indirect migration background","47","0.0491391260893093","0.0350405121382495","0.0632377400403691","4"
"4 on Scale 1 to 10","2015","35-65 y.","direct migration background","185","0.0641211106308393","0.0550636746177607","0.0731785466439178","4"
"4 on Scale 1 to 10","2015","35-65 y.","no migration background","538","0.0471319718269511","0.0431546610530182","0.0511092826008841","4"
"4 on Scale 1 to 10","2015","16-34 y.","no migration background","197","0.0576015691659757","0.0499102122572281","0.0652929260747233","4"
"4 on Scale 1 to 10","2015","16-34 y.","direct migration background","73","0.0588272764206559","0.0447087322005238","0.0729458206407881","4"
"4 on Scale 1 to 10","2015","35-65 y.","indirect migration background","39","0.0623388919945656","0.0440183835225871","0.0806594004665442","4"
"4 on Scale 1 to 10","2015","66 and older","no migration background","184","0.0412616679276448","0.0354414145443072","0.0470819213109825","4"
"4 on Scale 1 to 10","2015","66 and older","direct migration background","24","","","","4"
"4 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2015","16-34 y.","no migration background","410","0.117770682041877","0.107129794130648","0.128411569953107","5"
"5 on Scale 1 to 10","2015","16-34 y.","indirect migration background","102","0.0916548563116023","0.0728353855698205","0.110474327053384","5"
"5 on Scale 1 to 10","2015","16-34 y.","direct migration background","138","0.116835074835347","0.0975610058877083","0.136109143782986","5"
"5 on Scale 1 to 10","2015","66 and older","no migration background","445","0.101196625334241","0.0923712371152952","0.110022013553187","5"
"5 on Scale 1 to 10","2015","35-65 y.","no migration background","1201","0.116509693383104","0.110488296291367","0.122531090474842","5"
"5 on Scale 1 to 10","2015","35-65 y.","direct migration background","424","0.148966892111323","0.135802129338423","0.162131654884224","5"
"5 on Scale 1 to 10","2015","35-65 y.","indirect migration background","86","0.124497573981106","0.0994800598720361","0.149515088090176","5"
"5 on Scale 1 to 10","2015","66 and older","direct migration background","60","0.131987154956343","0.0997314292660614","0.164242880646624","5"
"5 on Scale 1 to 10","2015","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2015","35-65 y.","direct migration background","378","0.123896812886383","0.111715260742924","0.136078365029842","6"
"6 on Scale 1 to 10","2015","35-65 y.","indirect migration background","70","0.10747542067572","0.0840061441800673","0.130944697171372","6"
"6 on Scale 1 to 10","2015","35-65 y.","no migration background","1082","0.0986905118944453","0.0930930645529192","0.104287959235971","6"
"6 on Scale 1 to 10","2015","66 and older","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","2015","16-34 y.","no migration background","397","0.116567406524919","0.105973800770002","0.127161012279836","6"
"6 on Scale 1 to 10","2015","16-34 y.","direct migration background","137","0.122593157278445","0.102914316816977","0.142271997739913","6"
"6 on Scale 1 to 10","2015","16-34 y.","indirect migration background","109","0.135944111270578","0.113590106824255","0.1582981157169","6"
"6 on Scale 1 to 10","2015","66 and older","direct migration background","51","0.144326309619237","0.110837111382631","0.177815507855842","6"
"6 on Scale 1 to 10","2015","66 and older","no migration background","450","0.106033439684292","0.0970239432375677","0.115042936131016","6"
"7 on Scale 1 to 10","2015","16-34 y.","no migration background","643","0.184939762413477","0.172122994167893","0.197756530659061","7"
"7 on Scale 1 to 10","2015","16-34 y.","direct migration background","208","0.199333292319809","0.175362538784545","0.223304045855073","7"
"7 on Scale 1 to 10","2015","16-34 y.","indirect migration background","156","0.170825214361191","0.146277941698161","0.195372487024221","7"
"7 on Scale 1 to 10","2015","35-65 y.","indirect migration background","120","0.188061558292486","0.158450999770586","0.217672116814386","7"
"7 on Scale 1 to 10","2015","66 and older","no migration background","751","0.162940057702204","0.152132920406267","0.17374719499814","7"
"7 on Scale 1 to 10","2015","66 and older","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","2015","66 and older","direct migration background","84","0.20037422104024","0.162228816569766","0.238519625510714","7"
"7 on Scale 1 to 10","2015","35-65 y.","direct migration background","469","0.168405462268154","0.154568879924031","0.182242044612276","7"
"7 on Scale 1 to 10","2015","35-65 y.","no migration background","1955","0.179493761189918","0.172291299330185","0.186696223049651","7"
"8 on Scale 1 to 10","2015","16-34 y.","no migration background","796","0.217895367687167","0.204267592573397","0.231523142800937","8"
"8 on Scale 1 to 10","2015","35-65 y.","direct migration background","577","0.198645651670894","0.183893792374629","0.21339751096716","8"
"8 on Scale 1 to 10","2015","35-65 y.","indirect migration background","158","0.210678523054927","0.179777552186053","0.241579493923801","8"
"8 on Scale 1 to 10","2015","66 and older","indirect migration background","1","","","","8"
"8 on Scale 1 to 10","2015","16-34 y.","indirect migration background","210","0.243447102081217","0.215455602203245","0.27143860195919","8"
"8 on Scale 1 to 10","2015","35-65 y.","no migration background","2784","0.25158073737179","0.243436948321351","0.259724526422229","8"
"8 on Scale 1 to 10","2015","66 and older","no migration background","1309","0.276143235891024","0.263060096160942","0.289226375621106","8"
"8 on Scale 1 to 10","2015","66 and older","direct migration background","104","0.216604895089779","0.177349218445283","0.255860571734275","8"
"8 on Scale 1 to 10","2015","16-34 y.","direct migration background","243","0.233941097048507","0.208540131556215","0.259342062540799","8"
"9 on Scale 1 to 10","2015","16-34 y.","direct migration background","110","0.0945366986897851","0.0769816707946297","0.112091726584941","9"
"9 on Scale 1 to 10","2015","16-34 y.","indirect migration background","90","0.102344736444293","0.0825754150115609","0.122114057877026","9"
"9 on Scale 1 to 10","2015","35-65 y.","no migration background","1509","0.129921109985497","0.123611034981914","0.13623118498908","9"
"9 on Scale 1 to 10","2015","35-65 y.","direct migration background","276","0.100700890363688","0.089574259811308","0.111827520916068","9"
"9 on Scale 1 to 10","2015","35-65 y.","indirect migration background","79","0.118690675876261","0.0941826959439287","0.143198655808593","9"
"9 on Scale 1 to 10","2015","66 and older","no migration background","604","0.127705464886775","0.117938609139315","0.137472320634236","9"
"9 on Scale 1 to 10","2015","66 and older","direct migration background","30","0.0744410717765566","0.0494268927799398","0.0994552507731734","9"
"9 on Scale 1 to 10","2015","66 and older","indirect migration background","1","","","","9"
"9 on Scale 1 to 10","2015","16-34 y.","no migration background","448","0.127898133557827","0.116872990288872","0.138923276826783","9"
"0 Completely dissatisfied","2016","16-34 y.","no migration background","36","0.0112000245124226","0.00755214502026076","0.0148479040045845","0"
"0 Completely dissatisfied","2016","16-34 y.","direct migration background","24","","","","0"
"0 Completely dissatisfied","2016","16-34 y.","indirect migration background","10","","","","0"
"0 Completely dissatisfied","2016","35-65 y.","no migration background","118","0.0130316033976672","0.0108256240194149","0.0152375827759195","0"
"0 Completely dissatisfied","2016","35-65 y.","indirect migration background","13","","","","0"
"0 Completely dissatisfied","2016","66 and older","no migration background","17","","","","0"
"0 Completely dissatisfied","2016","66 and older","direct migration background","4","","","","0"
"0 Completely dissatisfied","2016","35-65 y.","direct migration background","47","0.0154660209889862","0.0110896087188333","0.019842433259139","0"
"0 Completely dissatisfied","2016","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2016","35-65 y.","direct migration background","51","0.0218603735822086","0.0166742508406496","0.0270464963237675","1"
"1 on Scale 1 to 10","2016","35-65 y.","no migration background","121","0.0108834526511607","0.00886528157485136","0.01290162372747","1"
"1 on Scale 1 to 10","2016","16-34 y.","direct migration background","10","","","","1"
"1 on Scale 1 to 10","2016","16-34 y.","indirect migration background","15","","","","1"
"1 on Scale 1 to 10","2016","35-65 y.","indirect migration background","11","","","","1"
"1 on Scale 1 to 10","2016","66 and older","no migration background","27","","","","1"
"1 on Scale 1 to 10","2016","66 and older","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2016","16-34 y.","no migration background","37","0.010326711499","0.00682239180531228","0.0138310311926877","1"
"10 Completely satisfied","2016","16-34 y.","no migration background","301","0.0827193073074137","0.0731708910496243","0.092267723565203","10"
"10 Completely satisfied","2016","16-34 y.","direct migration background","114","0.0853042297819923","0.070177813028981","0.100430646535004","10"
"10 Completely satisfied","2016","16-34 y.","indirect migration background","87","0.0915805546361222","0.072269654152337","0.110891455119907","10"
"10 Completely satisfied","2016","35-65 y.","no migration background","779","0.0713086375493696","0.0663030199324905","0.0763142551662487","10"
"10 Completely satisfied","2016","35-65 y.","direct migration background","188","0.0775143199552759","0.0680304768230959","0.0869981630874559","10"
"10 Completely satisfied","2016","35-65 y.","indirect migration background","47","0.0740207178488945","0.0539250902339781","0.094116345463811","10"
"10 Completely satisfied","2016","66 and older","no migration background","501","0.119689451883279","0.110013329221173","0.129365574545384","10"
"10 Completely satisfied","2016","66 and older","direct migration background","30","0.0635333342811234","0.0395394907095949","0.0875271778526519","10"
"10 Completely satisfied","2016","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2016","16-34 y.","no migration background","90","0.0338535874988806","0.0275845539393219","0.0401226210584393","2"
"2 on Scale 1 to 10","2016","16-34 y.","direct migration background","33","0.0238825543947492","0.0156144896585891","0.0321506191309094","2"
"2 on Scale 1 to 10","2016","35-65 y.","direct migration background","114","0.0416409540732811","0.0345559837797148","0.0487259243668474","2"
"2 on Scale 1 to 10","2016","35-65 y.","indirect migration background","20","","","","2"
"2 on Scale 1 to 10","2016","16-34 y.","indirect migration background","24","","","","2"
"2 on Scale 1 to 10","2016","35-65 y.","no migration background","277","0.0293496368888369","0.0260665401865868","0.0326327335910869","2"
"2 on Scale 1 to 10","2016","66 and older","no migration background","58","0.0203807292728821","0.0161686746633266","0.0245927838824376","2"
"2 on Scale 1 to 10","2016","66 and older","direct migration background","11","","","","2"
"2 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2016","16-34 y.","no migration background","130","0.038118000645459","0.0314805282465292","0.0447554730443888","3"
"3 on Scale 1 to 10","2016","16-34 y.","direct migration background","49","0.0250870339052672","0.0166182700165967","0.0335557977939377","3"
"3 on Scale 1 to 10","2016","35-65 y.","direct migration background","161","0.0576322168791734","0.0493669581565184","0.0658974756018285","3"
"3 on Scale 1 to 10","2016","35-65 y.","indirect migration background","26","","","","3"
"3 on Scale 1 to 10","2016","16-34 y.","indirect migration background","38","0.0413066016216114","0.0279834404528263","0.0546297627903966","3"
"3 on Scale 1 to 10","2016","35-65 y.","no migration background","423","0.0460078260830027","0.0419327177329729","0.0500829344330324","3"
"3 on Scale 1 to 10","2016","66 and older","no migration background","105","0.030243469327663","0.0251383883626486","0.0353485502926774","3"
"3 on Scale 1 to 10","2016","66 and older","direct migration background","20","","","","3"
"3 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2016","16-34 y.","no migration background","189","0.0576942601618457","0.0496118851842811","0.0657766351394103","4"
"4 on Scale 1 to 10","2016","16-34 y.","direct migration background","56","0.033947479944619","0.0241409223735284","0.0437540375157096","4"
"4 on Scale 1 to 10","2016","35-65 y.","direct migration background","189","0.0700030011054705","0.0609537492032597","0.0790522530076813","4"
"4 on Scale 1 to 10","2016","35-65 y.","indirect migration background","33","0.0453386963321904","0.0293694850507005","0.0613079076136803","4"
"4 on Scale 1 to 10","2016","66 and older","no migration background","150","0.0391084863475208","0.0333298128648143","0.0448871598302273","4"
"4 on Scale 1 to 10","2016","16-34 y.","indirect migration background","53","0.0554098468926514","0.0400928768800768","0.070726816905226","4"
"4 on Scale 1 to 10","2016","35-65 y.","no migration background","478","0.0453321563770562","0.0412856499528551","0.0493786628012572","4"
"4 on Scale 1 to 10","2016","66 and older","direct migration background","25","","","","4"
"4 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2016","35-65 y.","no migration background","1088","0.101296615010397","0.0954277171253449","0.107165512895449","5"
"5 on Scale 1 to 10","2016","16-34 y.","no migration background","355","0.13585443203814","0.123977421770929","0.147731442305352","5"
"5 on Scale 1 to 10","2016","16-34 y.","direct migration background","173","0.121210561945489","0.103536959166538","0.13888416472444","5"
"5 on Scale 1 to 10","2016","16-34 y.","indirect migration background","88","0.105878114284637","0.0852784974809425","0.126477731088332","5"
"5 on Scale 1 to 10","2016","35-65 y.","indirect migration background","75","0.0984798995729768","0.075608865610303","0.121350933535651","5"
"5 on Scale 1 to 10","2016","66 and older","no migration background","428","0.0990787947594911","0.0901726605510159","0.107984928967966","5"
"5 on Scale 1 to 10","2016","35-65 y.","direct migration background","448","0.127269343299854","0.115449394585804","0.139089292013905","5"
"5 on Scale 1 to 10","2016","66 and older","direct migration background","58","0.159099295761152","0.123119447754574","0.19507914376773","5"
"5 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2016","66 and older","no migration background","407","0.0987686387245306","0.0898749248096852","0.107662352639376","6"
"6 on Scale 1 to 10","2016","35-65 y.","indirect migration background","66","0.116358059175514","0.0917452781472056","0.140970840203822","6"
"6 on Scale 1 to 10","2016","16-34 y.","no migration background","353","0.100275260622731","0.0898633962147541","0.110687125030709","6"
"6 on Scale 1 to 10","2016","16-34 y.","direct migration background","158","0.108490087245563","0.0916489831343719","0.125331191356753","6"
