"ple0081_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2004","Schleswig-Holstein","higher education","16","","",""
"Yes","2004","Hamburg","in school","3","","",""
"Yes","2004","Hamburg","inadequately","","","",""
"Yes","2004","Hamburg","general elemantary","9","","",""
"Yes","2004","Hamburg","middle vocational","45","0.438714188076054","0.354694983845353","0.522733392306754"
"Yes","2004","Hamburg","vocational + Abi","6","","",""
"Yes","2004","Hamburg","higher vocational","6","","",""
"Yes","2004","Hamburg","higher education","16","","",""
"Yes","2004","Lower Saxony","in school","17","","",""
"Yes","2004","Lower Saxony","inadequately","5","","",""
"Yes","2004","Lower Saxony","general elemantary","82","0.337285748935891","0.279483640538404","0.395087857333379"
"Yes","2004","Lower Saxony","middle vocational","322","0.307090735439683","0.278224833720069","0.335956637159296"
"Yes","2004","Lower Saxony","vocational + Abi","26","","",""
"Yes","2004","Lower Saxony","higher vocational","34","0.220143897507158","0.147215308438315","0.293072486576"
"Yes","2004","Lower Saxony","higher education","70","0.272139841717116","0.221861044372712","0.32241863906152"
"Yes","2004","Bremen","in school","1","","",""
"Yes","2004","Bremen","inadequately","","","",""
"Yes","2004","Bremen","general elemantary","5","","",""
"Yes","2004","Bremen","middle vocational","30","0.321503994956913","0.224470891461038","0.418537098452788"
"Yes","2004","Bremen","vocational + Abi","5","","",""
"Yes","2004","Bremen","higher vocational","5","","",""
"Yes","2004","Bremen","higher education","9","","",""
"Yes","2004","North Rhine-Westphalia","in school","31","0.206048321331771","0.139986822798985","0.272109819864558"
"Yes","2004","North Rhine-Westphalia","inadequately","36","0.392262184093927","0.290249750915884","0.49427461727197"
"Yes","2004","North Rhine-Westphalia","general elemantary","195","0.308672147329636","0.270480298555172","0.3468639961041"
"Yes","2004","North Rhine-Westphalia","middle vocational","763","0.331839066220915","0.312167344786577","0.351510787655254"
"Yes","2004","North Rhine-Westphalia","vocational + Abi","112","0.334882510677532","0.28441941723517","0.385345604119894"
"Yes","2004","North Rhine-Westphalia","higher vocational","93","0.235865478110615","0.189991411287968","0.281739544933262"
"Yes","2004","North Rhine-Westphalia","higher education","194","0.2639555023917","0.233950876181742","0.293960128601657"
"Yes","2004","Hesse","in school","9","","",""
"Yes","2004","Hesse","inadequately","7","","",""
"Yes","2004","Hesse","general elemantary","58","0.279067323198098","0.214779438459085","0.343355207937111"
"Yes","2004","Hesse","middle vocational","214","0.339849317148171","0.303767879328238","0.375930754968103"
"Yes","2004","Hesse","vocational + Abi","26","","",""
"Yes","2004","Hesse","higher vocational","27","","",""
"Yes","2004","Hesse","higher education","77","0.217149276829522","0.171689926801497","0.262608626857546"
"Yes","2004","Rhineland-Palatinate,Saarland","in school","6","","",""
"Yes","2004","Rhineland-Palatinate,Saarland","inadequately","9","","",""
"Yes","2004","Rhineland-Palatinate,Saarland","general elemantary","65","0.300571378771264","0.240527381903088","0.360615375639439"
"Yes","2004","Rhineland-Palatinate,Saarland","middle vocational","228","0.317828332125272","0.282570643891112","0.353086020359432"
"Yes","2004","Rhineland-Palatinate,Saarland","vocational + Abi","14","","",""
"Yes","2004","Rhineland-Palatinate,Saarland","higher vocational","36","0.364285538142628","0.272674634027053","0.455896442258204"
"Yes","2004","Rhineland-Palatinate,Saarland","higher education","43","0.283557166256614","0.217894292045058","0.34922004046817"
"Yes","2004","Baden-Württemberg","in school","16","","",""
"Yes","2004","Baden-Württemberg","inadequately","18","","",""
"Yes","2004","Baden-Württemberg","general elemantary","118","0.224414442689389","0.185388258562749","0.263440626816029"
"Yes","2004","Baden-Württemberg","middle vocational","370","0.300101454967254","0.274289100804069","0.325913809130439"
"Yes","2004","Baden-Württemberg","vocational + Abi","38","0.23849651308782","0.168648020595687","0.308345005579952"
"Yes","2004","Baden-Württemberg","higher vocational","57","0.286067252672899","0.223278149949133","0.348856355396665"
"Yes","2004","Baden-Württemberg","higher education","98","0.237853991389646","0.199279565057327","0.276428417721965"
"Yes","2004","Bavaria","in school","12","","",""
"Yes","2004","Bavaria","inadequately","9","","",""
"Yes","2004","Bavaria","general elemantary","105","0.288956912359399","0.243262121439692","0.334651703279107"
"Yes","2004","Bavaria","middle vocational","496","0.297487057645064","0.275009591855432","0.319964523434696"
"Yes","2004","Bavaria","vocational + Abi","33","0.238223702244794","0.169123729534975","0.307323674954613"
"Yes","2004","Bavaria","higher vocational","72","0.282014910362305","0.22484686277218","0.33918295795243"
"Yes","2004","Bavaria","higher education","82","0.173930018493168","0.142921013089089","0.204939023897248"
"Yes","2004","Berlin","in school","7","","",""
"Yes","2004","Berlin","inadequately","6","","",""
"Yes","2004","Berlin","general elemantary","37","0.630057985747444","0.51614305923866","0.743972912256229"
"Yes","2004","Berlin","middle vocational","129","0.402460679165049","0.350563231043255","0.454358127286842"
"Yes","2004","Berlin","vocational + Abi","14","","",""
"Yes","2004","Berlin","higher vocational","15","","",""
"Yes","2004","Berlin","higher education","74","0.289143171763265","0.233056616095561","0.345229727430968"
"Yes","2004","Brandenburg","in school","6","","",""
"Yes","2004","Brandenburg","inadequately","2","","",""
"Yes","2004","Brandenburg","general elemantary","24","","",""
"Yes","2004","Brandenburg","middle vocational","151","0.330298706673033","0.286988226825123","0.373609186520942"
"Yes","2004","Brandenburg","vocational + Abi","9","","",""
"Yes","2004","Brandenburg","higher vocational","18","","",""
"Yes","2004","Brandenburg","higher education","36","0.163482795663144","0.118093706532663","0.208871884793624"
"Yes","2004","Mecklenburg-Western Pomerania","in school","5","","",""
"Yes","2004","Mecklenburg-Western Pomerania","inadequately","1","","",""
"Yes","2004","Mecklenburg-Western Pomerania","general elemantary","14","","",""
"Yes","2004","Mecklenburg-Western Pomerania","middle vocational","90","0.345370583299436","0.288229600831081","0.40251156576779"
"Yes","2004","Mecklenburg-Western Pomerania","vocational + Abi","3","","",""
"Yes","2004","Mecklenburg-Western Pomerania","higher vocational","6","","",""
"Yes","2004","Mecklenburg-Western Pomerania","higher education","27","","",""
"Yes","2004","Saxony","in school","11","","",""
"Yes","2004","Saxony","inadequately","1","","",""
"Yes","2004","Saxony","general elemantary","31","0.270152399929889","0.185219891943877","0.355084907915901"
"Yes","2004","Saxony","middle vocational","250","0.300537712509163","0.26966050431877","0.331414920699557"
"Yes","2004","Saxony","vocational + Abi","20","","",""
"Yes","2004","Saxony","higher vocational","19","","",""
"Yes","2004","Saxony","higher education","64","0.179217805110198","0.140451116213761","0.217984494006635"
"Yes","2004","Saxony-Anhalt","in school","11","","",""
"Yes","2004","Saxony-Anhalt","inadequately","4","","",""
"Yes","2004","Saxony-Anhalt","general elemantary","16","","",""
"Yes","2004","Saxony-Anhalt","middle vocational","176","0.346059296489153","0.302444441149925","0.389674151828382"
"Yes","2004","Saxony-Anhalt","vocational + Abi","14","","",""
"Yes","2004","Saxony-Anhalt","higher vocational","20","","",""
"Yes","2004","Saxony-Anhalt","higher education","46","0.229606507038638","0.174281687926965","0.284931326150311"
"Yes","2004","Thuringia","in school","10","","",""
"Yes","2004","Thuringia","inadequately","1","","",""
"Yes","2004","Thuringia","general elemantary","20","","",""
"Yes","2004","Thuringia","middle vocational","195","0.336744740070786","0.297913369482119","0.375576110659452"
"Yes","2004","Thuringia","vocational + Abi","13","","",""
"Yes","2004","Thuringia","higher vocational","12","","",""
"Yes","2004","Thuringia","higher education","28","","",""
"No","2004","Schleswig-Holstein","in school","11","","",""
"No","2004","Schleswig-Holstein","inadequately","5","","",""
"No","2004","Schleswig-Holstein","general elemantary","56","0.661589583372756","0.562729050828247","0.760450115917264"
"No","2004","Schleswig-Holstein","middle vocational","228","0.612527472623361","0.561634243989591","0.663420701257131"
"No","2004","Schleswig-Holstein","vocational + Abi","33","0.823420884408306","0.703747824650518","0.943093944166093"
"No","2004","Schleswig-Holstein","higher vocational","38","0.703032235458077","0.578841644555132","0.827222826361022"
"No","2004","Schleswig-Holstein","higher education","97","0.890651942010789","0.833112132992191","0.948191751029387"
"No","2004","Hamburg","in school","8","","",""
"No","2004","Hamburg","inadequately","1","","",""
"No","2004","Hamburg","general elemantary","19","","",""
"No","2004","Hamburg","middle vocational","89","0.561285811923946","0.477266607693246","0.645305016154647"
"No","2004","Hamburg","vocational + Abi","18","","",""
"No","2004","Hamburg","higher vocational","15","","",""
"No","2004","Hamburg","higher education","59","0.679593781108623","0.573986800542564","0.785200761674682"
"No","2004","Lower Saxony","in school","45","0.692053546485902","0.577143050552508","0.806964042419296"
"No","2004","Lower Saxony","inadequately","21","","",""
"No","2004","Lower Saxony","general elemantary","175","0.662714251064109","0.604912142666621","0.720516359461596"
"No","2004","Lower Saxony","middle vocational","659","0.692909264560317","0.664043362840704","0.721775166279931"
"No","2004","Lower Saxony","vocational + Abi","88","0.715600504585302","0.632788100010248","0.798412909160355"
"No","2004","Lower Saxony","higher vocational","90","0.779856102492843","0.706927513424","0.852784691561685"
"No","2004","Lower Saxony","higher education","231","0.727860158282884","0.67758136093848","0.778138955627288"
"No","2004","Bremen","in school","4","","",""
"No","2004","Bremen","inadequately","","","",""
"No","2004","Bremen","general elemantary","9","","",""
"No","2004","Bremen","middle vocational","59","0.678496005043087","0.581462901547212","0.775529108538962"
"No","2004","Bremen","vocational + Abi","9","","",""
"No","2004","Bremen","higher vocational","4","","",""
"No","2004","Bremen","higher education","26","","",""
"No","2004","North Rhine-Westphalia","in school","113","0.793951678668229","0.727890180135442","0.860013177201015"
"No","2004","North Rhine-Westphalia","inadequately","52","0.607737815906073","0.50572538272803","0.709750249084116"
"No","2004","North Rhine-Westphalia","general elemantary","367","0.691327852670364","0.6531360038959","0.729519701444828"
"No","2004","North Rhine-Westphalia","middle vocational","1438","0.668160933779085","0.648489212344746","0.687832655213423"
"No","2004","North Rhine-Westphalia","vocational + Abi","224","0.665117489322468","0.614654395880106","0.71558058276483"
"No","2004","North Rhine-Westphalia","higher vocational","236","0.764134521889385","0.718260455066738","0.810008588712032"
"No","2004","North Rhine-Westphalia","higher education","635","0.7360444976083","0.706039871398343","0.766049123818258"
"No","2004","Hesse","in school","27","","",""
"No","2004","Hesse","inadequately","9","","",""
"No","2004","Hesse","general elemantary","129","0.720932676801902","0.656644792062889","0.785220561540915"
"No","2004","Hesse","middle vocational","448","0.660150682851829","0.624069245031897","0.696232120671762"
"No","2004","Hesse","vocational + Abi","89","0.754317181148024","0.675637323786136","0.832997038509911"
"No","2004","Hesse","higher vocational","69","0.739216490783195","0.651387405356035","0.827045576210355"
"No","2004","Hesse","higher education","239","0.782850723170478","0.737391373142454","0.828310073198503"
"No","2004","Rhineland-Palatinate,Saarland","in school","28","","",""
"No","2004","Rhineland-Palatinate,Saarland","inadequately","11","","",""
"No","2004","Rhineland-Palatinate,Saarland","general elemantary","159","0.699428621228736","0.639384624360561","0.759472618096912"
"No","2004","Rhineland-Palatinate,Saarland","middle vocational","442","0.682171667874728","0.646913979640568","0.717429356108888"
"No","2004","Rhineland-Palatinate,Saarland","vocational + Abi","38","0.781234474536236","0.668870637536737","0.893598311535734"
"No","2004","Rhineland-Palatinate,Saarland","higher vocational","70","0.635714461857371","0.544103557741796","0.727325365972947"
"No","2004","Rhineland-Palatinate,Saarland","higher education","138","0.716442833743386","0.650779959531829","0.782105707954942"
"No","2004","Baden-Württemberg","in school","63","0.791423097093941","0.701830523327226","0.881015670860655"
"No","2004","Baden-Württemberg","inadequately","28","","",""
"No","2004","Baden-Württemberg","general elemantary","321","0.775585557310611","0.736559373183971","0.814611741437251"
"No","2004","Baden-Württemberg","middle vocational","841","0.699898545032746","0.674086190869561","0.725710899195931"
"No","2004","Baden-Württemberg","vocational + Abi","105","0.76150348691218","0.691654994420048","0.831351979404313"
"No","2004","Baden-Württemberg","higher vocational","142","0.713932747327101","0.651143644603335","0.776721850050867"
