"pli0080","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Daily","2003","North Rhine-Westphalia","Couple + C. LE 16 ","36","0.0341112570552669","0.0227235680925295","0.0454989460180043"
"Daily","2003","North Rhine-Westphalia","Couple + C. GT 16 ","65","0.0769546312194673","0.0582747711349766","0.095634491303958"
"Daily","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","45","0.104775196650885","0.0735688790289823","0.135981514272787"
"Daily","2003","Hesse","1-pers.-HH","15","","",""
"Daily","2003","Hesse","(Married) couple without C. ","9","","",""
"Daily","2003","Hesse","Single parent ","7","","",""
"Daily","2003","Hesse","Couple + C. LE 16 ","5","","",""
"Daily","2003","Hesse","Couple + C. GT 16 ","14","","",""
"Daily","2003","Hesse","Couple + C. LE and GT 16","20","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","9","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","4","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","Single parent ","9","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","16","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","17","","",""
"Daily","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","9","","",""
"Daily","2003","Baden-Württemberg","1-pers.-HH","30","0.0687326460410745","0.0412267921516059","0.0962384999305431"
"Daily","2003","Baden-Württemberg","(Married) couple without C. ","19","","",""
"Daily","2003","Baden-Württemberg","Single parent ","11","","",""
"Daily","2003","Baden-Württemberg","Couple + C. LE 16 ","13","","",""
"Daily","2003","Baden-Württemberg","Couple + C. GT 16 ","36","0.0865310879864619","0.0609222092607621","0.112139966712162"
"Daily","2003","Baden-Württemberg","Couple + C. LE and GT 16","27","","",""
"Daily","2003","Bavaria","1-pers.-HH","17","","",""
"Daily","2003","Bavaria","(Married) couple without C. ","18","","",""
"Daily","2003","Bavaria","Single parent ","15","","",""
"Daily","2003","Bavaria","Couple + C. LE 16 ","21","","",""
"Daily","2003","Bavaria","Couple + C. GT 16 ","41","0.0693230388898669","0.0487926249527037","0.0898534528270301"
"Daily","2003","Bavaria","Couple + C. LE and GT 16","16","","",""
"Daily","2003","Berlin","1-pers.-HH","13","","",""
"Daily","2003","Berlin","(Married) couple without C. ","5","","",""
"Daily","2003","Berlin","Single parent ","7","","",""
"Daily","2003","Berlin","Couple + C. LE 16 ","3","","",""
"Daily","2003","Berlin","Couple + C. GT 16 ","12","","",""
"Daily","2003","Berlin","Couple + C. LE and GT 16","4","","",""
"Daily","2003","Brandenburg","1-pers.-HH","9","","",""
"Daily","2003","Brandenburg","(Married) couple without C. ","7","","",""
"Daily","2003","Brandenburg","Single parent ","3","","",""
"Daily","2003","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","2003","Brandenburg","Couple + C. GT 16 ","12","","",""
"Daily","2003","Brandenburg","Couple + C. LE and GT 16","5","","",""
"Daily","2003","Mecklenburg-Western Pomerania","1-pers.-HH","11","","",""
"Daily","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","3","","",""
"Daily","2003","Mecklenburg-Western Pomerania","Single parent ","6","","",""
"Daily","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","1","","",""
"Daily","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","7","","",""
"Daily","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","4","","",""
"Daily","2003","Saxony","1-pers.-HH","19","","",""
"Daily","2003","Saxony","(Married) couple without C. ","6","","",""
"Daily","2003","Saxony","Single parent ","10","","",""
"Daily","2003","Saxony","Couple + C. LE 16 ","2","","",""
"Daily","2003","Saxony","Couple + C. GT 16 ","20","","",""
"Daily","2003","Saxony","Couple + C. LE and GT 16","11","","",""
"Daily","2003","Saxony-Anhalt","1-pers.-HH","10","","",""
"Daily","2003","Saxony-Anhalt","(Married) couple without C. ","5","","",""
"Daily","2003","Saxony-Anhalt","Single parent ","3","","",""
"Daily","2003","Saxony-Anhalt","Couple + C. LE 16 ","3","","",""
"Daily","2003","Saxony-Anhalt","Couple + C. GT 16 ","22","","",""
"Daily","2003","Saxony-Anhalt","Couple + C. LE and GT 16","7","","",""
"Daily","2003","Thuringia","1-pers.-HH","5","","",""
"Daily","2003","Thuringia","(Married) couple without C. ","7","","",""
"Daily","2003","Thuringia","Single parent ","2","","",""
"Daily","2003","Thuringia","Couple + C. LE 16 ","2","","",""
"Daily","2003","Thuringia","Couple + C. GT 16 ","17","","",""
"Daily","2003","Thuringia","Couple + C. LE and GT 16","9","","",""
"Min 1x per week","2003","Schleswig-Holstein","1-pers.-HH","52","0.522760947467322","0.423870439255312","0.621651455679333"
"Min 1x per week","2003","Schleswig-Holstein","(Married) couple without C. ","99","0.343002135794117","0.284850960138339","0.401153311449895"
"Min 1x per week","2003","Schleswig-Holstein","Single parent ","14","","",""
"Min 1x per week","2003","Schleswig-Holstein","Couple + C. LE 16 ","71","0.580197189498373","0.495359878217541","0.665034500779205"
"Min 1x per week","2003","Schleswig-Holstein","Couple + C. GT 16 ","41","0.497157358106421","0.398667053818618","0.595647662394224"
"Min 1x per week","2003","Schleswig-Holstein","Couple + C. LE and GT 16","25","","",""
"Min 1x per week","2003","Hamburg","1-pers.-HH","43","0.580390896500952","0.466401464504431","0.694380328497473"
"Min 1x per week","2003","Hamburg","(Married) couple without C. ","47","0.508715289579832","0.410731978639616","0.606698600520048"
"Min 1x per week","2003","Hamburg","Single parent ","3","","",""
"Min 1x per week","2003","Hamburg","Couple + C. LE 16 ","39","0.644657620255597","0.52454981334812","0.764765427163074"
"Min 1x per week","2003","Hamburg","Couple + C. GT 16 ","11","","",""
"Min 1x per week","2003","Hamburg","Couple + C. LE and GT 16","12","","",""
"Min 1x per week","2003","Lower Saxony","1-pers.-HH","103","0.471264571620256","0.404070375541032","0.53845876769948"
"Min 1x per week","2003","Lower Saxony","(Married) couple without C. ","236","0.38978228907936","0.350952481891454","0.428612096267266"
"Min 1x per week","2003","Lower Saxony","Single parent ","44","0.512770394487695","0.416706602149194","0.608834186826196"
"Min 1x per week","2003","Lower Saxony","Couple + C. LE 16 ","209","0.481146405663417","0.432664570884774","0.52962824044206"
"Min 1x per week","2003","Lower Saxony","Couple + C. GT 16 ","152","0.390543425639301","0.339864296804553","0.44122255447405"
"Min 1x per week","2003","Lower Saxony","Couple + C. LE and GT 16","68","0.462378989637255","0.38037384838525","0.544384130889259"
"Min 1x per week","2003","Bremen","1-pers.-HH","17","","",""
"Min 1x per week","2003","Bremen","(Married) couple without C. ","28","","",""
"Min 1x per week","2003","Bremen","Single parent ","4","","",""
"Min 1x per week","2003","Bremen","Couple + C. LE 16 ","10","","",""
"Min 1x per week","2003","Bremen","Couple + C. GT 16 ","15","","",""
"Min 1x per week","2003","Bremen","Couple + C. LE and GT 16","7","","",""
"Min 1x per week","2003","North Rhine-Westphalia","1-pers.-HH","328","0.513686704193167","0.474872953766085","0.552500454620249"
"Min 1x per week","2003","North Rhine-Westphalia","(Married) couple without C. ","570","0.345163245032825","0.321593906327001","0.368732583738648"
"Min 1x per week","2003","North Rhine-Westphalia","Single parent ","107","0.51242136065128","0.444328925404858","0.580513795897702"
"Min 1x per week","2003","North Rhine-Westphalia","Couple + C. LE 16 ","462","0.474516272757645","0.443188582712719","0.50584396280257"
"Min 1x per week","2003","North Rhine-Westphalia","Couple + C. GT 16 ","341","0.422381718097185","0.387762461646422","0.457000974547947"
"Min 1x per week","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","171","0.485806222344164","0.434879916496162","0.536732528192165"
"Min 1x per week","2003","Hesse","1-pers.-HH","106","0.576142394115676","0.50531484815237","0.646969940078982"
"Min 1x per week","2003","Hesse","(Married) couple without C. ","230","0.413046593860836","0.371594183967321","0.45449900375435"
"Min 1x per week","2003","Hesse","Single parent ","28","","",""
"Min 1x per week","2003","Hesse","Couple + C. LE 16 ","152","0.412154812934818","0.359287450303493","0.465022175566142"
"Min 1x per week","2003","Hesse","Couple + C. GT 16 ","118","0.532386522815595","0.467621920401574","0.597151125229617"
"Min 1x per week","2003","Hesse","Couple + C. LE and GT 16","52","0.390869913003399","0.302830277855645","0.478909548151153"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","84","0.516542777453932","0.442923147373924","0.59016240753394"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","132","0.25650944651929","0.214644613881523","0.298374279157056"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Single parent ","34","0.433713334947434","0.323019793160415","0.544406876734452"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","115","0.334487004768134","0.279901788223267","0.389072221313001"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","64","0.317446900130133","0.249256169692904","0.385637630567363"
"Min 1x per week","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","62","0.512059570704235","0.43013319964356","0.59398594176491"
"Min 1x per week","2003","Baden-Württemberg","1-pers.-HH","165","0.475252027066195","0.420959033978405","0.529545020153985"
"Min 1x per week","2003","Baden-Württemberg","(Married) couple without C. ","332","0.360752903253537","0.327702484723524","0.39380332178355"
"Min 1x per week","2003","Baden-Württemberg","Single parent ","75","0.57097260605541","0.486539790222055","0.655405421888765"
"Min 1x per week","2003","Baden-Württemberg","Couple + C. LE 16 ","296","0.42403770046716","0.384755521926787","0.463319879007532"
"Min 1x per week","2003","Baden-Württemberg","Couple + C. GT 16 ","229","0.462472460528182","0.417057295830956","0.507887625225408"
"Min 1x per week","2003","Baden-Württemberg","Couple + C. LE and GT 16","143","0.452462779981893","0.395664480133657","0.50926107983013"
"Min 1x per week","2003","Bavaria","1-pers.-HH","185","0.472126662643372","0.423019259975836","0.521234065310908"
"Min 1x per week","2003","Bavaria","(Married) couple without C. ","325","0.302481710114038","0.273723462882999","0.331239957345076"
"Min 1x per week","2003","Bavaria","Single parent ","90","0.514422467810172","0.439512554950687","0.589332380669656"
"Min 1x per week","2003","Bavaria","Couple + C. LE 16 ","276","0.393368914250455","0.355901489001679","0.430836339499231"
"Min 1x per week","2003","Bavaria","Couple + C. GT 16 ","253","0.451621203306416","0.411397049476384","0.491845357136447"
"Min 1x per week","2003","Bavaria","Couple + C. LE and GT 16","101","0.449603547030853","0.388547219499401","0.510659874562306"
"Min 1x per week","2003","Berlin","1-pers.-HH","100","0.466550865992079","0.397583114141968","0.535518617842189"
"Min 1x per week","2003","Berlin","(Married) couple without C. ","85","0.387887916136575","0.324777804046914","0.450998028226235"
"Min 1x per week","2003","Berlin","Single parent ","32","0.489797449834873","0.368270951304577","0.611323948365169"
"Min 1x per week","2003","Berlin","Couple + C. LE 16 ","57","0.446188554980706","0.361706893407614","0.530670216553798"
"Min 1x per week","2003","Berlin","Couple + C. GT 16 ","59","0.387956066413377","0.307238762814343","0.468673370012411"
"Min 1x per week","2003","Berlin","Couple + C. LE and GT 16","21","","",""
"Min 1x per week","2003","Brandenburg","1-pers.-HH","43","0.358620102807766","0.271344253529689","0.445895952085842"
"Min 1x per week","2003","Brandenburg","(Married) couple without C. ","91","0.240333490472989","0.195505010333913","0.285161970612065"
"Min 1x per week","2003","Brandenburg","Single parent ","23","","",""
"Min 1x per week","2003","Brandenburg","Couple + C. LE 16 ","48","0.357298181949731","0.28086537927862","0.433730984620841"
"Min 1x per week","2003","Brandenburg","Couple + C. GT 16 ","66","0.363857907127548","0.29544874585588","0.432267068399216"
"Min 1x per week","2003","Brandenburg","Couple + C. LE and GT 16","21","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","1-pers.-HH","35","0.476917750556541","0.364625954129312","0.58920954698377"
"Min 1x per week","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","53","0.312476311439534","0.244951841069811","0.380000781809257"
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Single parent ","12","","",""
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","30","0.315387625462698","0.213564178548064","0.417211072377332"
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","49","0.556837042846353","0.462712693464616","0.650961392228091"
"Min 1x per week","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","9","","",""
"Min 1x per week","2003","Saxony","1-pers.-HH","81","0.346506628004383","0.28229950210255","0.410713753906216"
"Min 1x per week","2003","Saxony","(Married) couple without C. ","113","0.186194717399951","0.154487893604658","0.217901541195245"
"Min 1x per week","2003","Saxony","Single parent ","33","0.449375850249702","0.342361618729319","0.556390081770085"
"Min 1x per week","2003","Saxony","Couple + C. LE 16 ","91","0.313440380922778","0.255353019396862","0.371527742448694"
"Min 1x per week","2003","Saxony","Couple + C. GT 16 ","107","0.379673809116738","0.325909842725605","0.433437775507871"
"Min 1x per week","2003","Saxony","Couple + C. LE and GT 16","51","0.425113135655384","0.344924076473054","0.505302194837714"
"Min 1x per week","2003","Saxony-Anhalt","1-pers.-HH","54","0.459704706857886","0.370162111596222","0.54924730211955"
"Min 1x per week","2003","Saxony-Anhalt","(Married) couple without C. ","114","0.329728105338669","0.27915931821515","0.380296892462189"
"Min 1x per week","2003","Saxony-Anhalt","Single parent ","21","","",""
"Min 1x per week","2003","Saxony-Anhalt","Couple + C. LE 16 ","46","0.376990908415008","0.292032627696991","0.461949189133026"
"Min 1x per week","2003","Saxony-Anhalt","Couple + C. GT 16 ","75","0.342685660662307","0.281080770600168","0.404290550724445"
"Min 1x per week","2003","Saxony-Anhalt","Couple + C. LE and GT 16","17","","",""
"Min 1x per week","2003","Thuringia","1-pers.-HH","50","0.391814576022484","0.30410784827733","0.479521303767637"
"Min 1x per week","2003","Thuringia","(Married) couple without C. ","93","0.272605657788629","0.222131987225295","0.323079328351963"
"Min 1x per week","2003","Thuringia","Single parent ","21","","",""
"Min 1x per week","2003","Thuringia","Couple + C. LE 16 ","66","0.393758718766894","0.317089041287826","0.470428396245962"
"Min 1x per week","2003","Thuringia","Couple + C. GT 16 ","71","0.35356610922486","0.289662375379052","0.417469843070667"
"Min 1x per week","2003","Thuringia","Couple + C. LE and GT 16","35","0.358269844401231","0.258088211450381","0.458451477352081"
"Min 1x per month","2003","Schleswig-Holstein","1-pers.-HH","30","0.316763795600136","0.224657724361997","0.408869866838275"
"Min 1x per month","2003","Schleswig-Holstein","(Married) couple without C. ","102","0.379413683923621","0.319972739510564","0.438854628336677"
"Min 1x per month","2003","Schleswig-Holstein","Single parent ","8","","",""
"Min 1x per month","2003","Schleswig-Holstein","Couple + C. LE 16 ","38","0.288879872660978","0.210967479863805","0.366792265458151"
"Min 1x per month","2003","Schleswig-Holstein","Couple + C. GT 16 ","32","0.317714467068038","0.226001219846591","0.409427714289485"
"Min 1x per month","2003","Schleswig-Holstein","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","2003","Hamburg","1-pers.-HH","13","","",""
"Min 1x per month","2003","Hamburg","(Married) couple without C. ","37","0.304923489808323","0.214691644773618","0.395155334843028"
"Min 1x per month","2003","Hamburg","Single parent ","3","","",""
"Min 1x per month","2003","Hamburg","Couple + C. LE 16 ","13","","",""
"Min 1x per month","2003","Hamburg","Couple + C. GT 16 ","8","","",""
"Min 1x per month","2003","Hamburg","Couple + C. LE and GT 16","7","","",""
"Min 1x per month","2003","Lower Saxony","1-pers.-HH","49","0.227294897484705","0.170881547022102","0.283708247947309"
"Min 1x per month","2003","Lower Saxony","(Married) couple without C. ","220","0.305238058404844","0.268573274455528","0.341902842354159"
"Min 1x per month","2003","Lower Saxony","Single parent ","27","","",""
"Min 1x per month","2003","Lower Saxony","Couple + C. LE 16 ","130","0.318737865097181","0.273521883358693","0.363953846835669"
"Min 1x per month","2003","Lower Saxony","Couple + C. GT 16 ","115","0.243651698741027","0.199058489151021","0.288244908331033"
"Min 1x per month","2003","Lower Saxony","Couple + C. LE and GT 16","32","0.215143955882509","0.147556904910358","0.282731006854659"
