"pli0098_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","2005","66 and older","higher education","326","0.493152138386117","0.455009968792898","0.531294307979336"
"Daily","2006","16-34 y.","in school","","","",""
"Daily","2006","16-34 y.","inadequately","","","",""
"Daily","2006","16-34 y.","general elemantary","","","",""
"Daily","2006","16-34 y.","middle vocational","","","",""
"Daily","2006","16-34 y.","vocational + Abi","","","",""
"Daily","2006","16-34 y.","higher vocational","","","",""
"Daily","2006","16-34 y.","higher education","","","",""
"Daily","2006","35-65 y.","in school","","","",""
"Daily","2006","35-65 y.","inadequately","","","",""
"Daily","2006","35-65 y.","general elemantary","","","",""
"Daily","2006","35-65 y.","middle vocational","","","",""
"Daily","2006","35-65 y.","vocational + Abi","","","",""
"Daily","2006","35-65 y.","higher vocational","","","",""
"Daily","2006","35-65 y.","higher education","","","",""
"Daily","2006","66 and older","in school","","","",""
"Daily","2006","66 and older","inadequately","","","",""
"Daily","2006","66 and older","general elemantary","","","",""
"Daily","2006","66 and older","middle vocational","","","",""
"Daily","2006","66 and older","vocational + Abi","","","",""
"Daily","2006","66 and older","higher vocational","","","",""
"Daily","2006","66 and older","higher education","","","",""
"Min 1x per week","2006","16-34 y.","in school","","","",""
"Min 1x per week","2006","16-34 y.","inadequately","","","",""
"Min 1x per week","2006","16-34 y.","general elemantary","","","",""
"Min 1x per week","2006","16-34 y.","middle vocational","","","",""
"Min 1x per week","2006","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2006","16-34 y.","higher vocational","","","",""
"Min 1x per week","2006","16-34 y.","higher education","","","",""
"Min 1x per week","2006","35-65 y.","in school","","","",""
"Min 1x per week","2006","35-65 y.","inadequately","","","",""
"Min 1x per week","2006","35-65 y.","general elemantary","","","",""
"Min 1x per week","2006","35-65 y.","middle vocational","","","",""
"Min 1x per week","2006","35-65 y.","vocational + Abi","","","",""
"Min 1x per week","2006","35-65 y.","higher vocational","","","",""
"Min 1x per week","2006","35-65 y.","higher education","","","",""
"Min 1x per week","2006","66 and older","in school","","","",""
"Min 1x per week","2006","66 and older","inadequately","","","",""
"Min 1x per week","2006","66 and older","general elemantary","","","",""
"Min 1x per week","2006","66 and older","middle vocational","","","",""
"Min 1x per week","2006","66 and older","vocational + Abi","","","",""
"Min 1x per week","2006","66 and older","higher vocational","","","",""
"Min 1x per week","2006","66 and older","higher education","","","",""
"Min 1x per month","2006","16-34 y.","in school","","","",""
"Min 1x per month","2006","16-34 y.","inadequately","","","",""
"Min 1x per month","2006","16-34 y.","general elemantary","","","",""
"Min 1x per month","2006","16-34 y.","middle vocational","","","",""
"Min 1x per month","2006","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2006","16-34 y.","higher vocational","","","",""
"Min 1x per month","2006","16-34 y.","higher education","","","",""
"Min 1x per month","2006","35-65 y.","in school","","","",""
"Min 1x per month","2006","35-65 y.","inadequately","","","",""
"Min 1x per month","2006","35-65 y.","general elemantary","","","",""
"Min 1x per month","2006","35-65 y.","middle vocational","","","",""
"Min 1x per month","2006","35-65 y.","vocational + Abi","","","",""
"Min 1x per month","2006","35-65 y.","higher vocational","","","",""
"Min 1x per month","2006","35-65 y.","higher education","","","",""
"Min 1x per month","2006","66 and older","in school","","","",""
"Min 1x per month","2006","66 and older","inadequately","","","",""
"Min 1x per month","2006","66 and older","general elemantary","","","",""
"Min 1x per month","2006","66 and older","middle vocational","","","",""
"Min 1x per month","2006","66 and older","vocational + Abi","","","",""
"Min 1x per month","2006","66 and older","higher vocational","","","",""
"Min 1x per month","2006","66 and older","higher education","","","",""
"Rarely","2006","16-34 y.","in school","","","",""
"Rarely","2006","16-34 y.","inadequately","","","",""
"Rarely","2006","16-34 y.","general elemantary","","","",""
"Rarely","2006","16-34 y.","middle vocational","","","",""
"Rarely","2006","16-34 y.","vocational + Abi","","","",""
"Rarely","2006","16-34 y.","higher vocational","","","",""
"Rarely","2006","16-34 y.","higher education","","","",""
"Rarely","2006","35-65 y.","in school","","","",""
"Rarely","2006","35-65 y.","inadequately","","","",""
"Rarely","2006","35-65 y.","general elemantary","","","",""
"Rarely","2006","35-65 y.","middle vocational","","","",""
"Rarely","2006","35-65 y.","vocational + Abi","","","",""
"Rarely","2006","35-65 y.","higher vocational","","","",""
"Rarely","2006","35-65 y.","higher education","","","",""
"Rarely","2006","66 and older","in school","","","",""
"Rarely","2006","66 and older","inadequately","","","",""
"Rarely","2006","66 and older","general elemantary","","","",""
"Rarely","2006","66 and older","middle vocational","","","",""
"Rarely","2006","66 and older","vocational + Abi","","","",""
"Rarely","2006","66 and older","higher vocational","","","",""
"Rarely","2006","66 and older","higher education","","","",""
"Never","2006","16-34 y.","in school","","","",""
"Never","2006","16-34 y.","inadequately","","","",""
"Never","2006","16-34 y.","general elemantary","","","",""
"Never","2006","16-34 y.","middle vocational","","","",""
"Never","2006","16-34 y.","vocational + Abi","","","",""
"Never","2006","16-34 y.","higher vocational","","","",""
"Never","2006","16-34 y.","higher education","","","",""
"Never","2006","35-65 y.","in school","","","",""
"Never","2006","35-65 y.","inadequately","","","",""
"Never","2006","35-65 y.","general elemantary","","","",""
"Never","2006","35-65 y.","middle vocational","","","",""
"Never","2006","35-65 y.","vocational + Abi","","","",""
"Never","2006","35-65 y.","higher vocational","","","",""
"Never","2006","35-65 y.","higher education","","","",""
"Never","2006","66 and older","in school","","","",""
"Never","2006","66 and older","inadequately","","","",""
"Never","2006","66 and older","general elemantary","","","",""
"Never","2006","66 and older","middle vocational","","","",""
"Never","2006","66 and older","vocational + Abi","","","",""
"Never","2006","66 and older","higher vocational","","","",""
"Never","2006","66 and older","higher education","","","",""
"Daily","2007","16-34 y.","in school","","","",""
"Daily","2007","16-34 y.","inadequately","","","",""
"Daily","2007","16-34 y.","general elemantary","","","",""
"Daily","2007","16-34 y.","middle vocational","","","",""
"Daily","2007","16-34 y.","vocational + Abi","","","",""
"Daily","2007","16-34 y.","higher vocational","","","",""
"Daily","2007","16-34 y.","higher education","","","",""
"Daily","2007","35-65 y.","in school","","","",""
"Daily","2007","35-65 y.","inadequately","","","",""
"Daily","2007","35-65 y.","general elemantary","","","",""
"Daily","2007","35-65 y.","middle vocational","","","",""
"Daily","2007","35-65 y.","vocational + Abi","","","",""
"Daily","2007","35-65 y.","higher vocational","","","",""
"Daily","2007","35-65 y.","higher education","","","",""
"Daily","2007","66 and older","in school","","","",""
"Daily","2007","66 and older","inadequately","","","",""
"Daily","2007","66 and older","general elemantary","","","",""
"Daily","2007","66 and older","middle vocational","","","",""
"Daily","2007","66 and older","vocational + Abi","","","",""
"Daily","2007","66 and older","higher vocational","","","",""
"Daily","2007","66 and older","higher education","","","",""
"Min 1x per week","2007","16-34 y.","in school","","","",""
"Min 1x per week","2007","16-34 y.","inadequately","","","",""
"Min 1x per week","2007","16-34 y.","general elemantary","","","",""
"Min 1x per week","2007","16-34 y.","middle vocational","85","0.031639656603237","0.0243087039922846","0.0389706092141894"
"Min 1x per week","2007","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2007","16-34 y.","higher vocational","","","",""
"Min 1x per week","2007","16-34 y.","higher education","30","0.0318745282148236","0.0172861101852255","0.0464629462444217"
"Min 1x per week","2007","35-65 y.","in school","","","",""
"Min 1x per week","2007","35-65 y.","inadequately","","","",""
"Min 1x per week","2007","35-65 y.","general elemantary","77","0.103252473851929","0.0814607037418481","0.125044243962009"
"Min 1x per week","2007","35-65 y.","middle vocational","427","0.0712390402658565","0.0646526517093886","0.0778254288223244"
"Min 1x per week","2007","35-65 y.","vocational + Abi","51","0.0712306573634401","0.0510979707876191","0.0913633439392612"
"Min 1x per week","2007","35-65 y.","higher vocational","82","0.061882382548477","0.0474186078652981","0.0763461572316558"
"Min 1x per week","2007","35-65 y.","higher education","248","0.0775249978691817","0.0679683109268731","0.0870816848114903"
"Min 1x per week","2007","66 and older","in school","","","",""
"Min 1x per week","2007","66 and older","inadequately","","","",""
"Min 1x per week","2007","66 and older","general elemantary","161","0.183435512282136","0.156205102112072","0.2106659224522"
"Min 1x per week","2007","66 and older","middle vocational","318","0.1477549103628","0.133198699088178","0.162311121637421"
"Min 1x per week","2007","66 and older","vocational + Abi","","","",""
"Min 1x per week","2007","66 and older","higher vocational","50","0.157959744119494","0.117163654107955","0.198755834131033"
"Min 1x per week","2007","66 and older","higher education","104","0.133368554590172","0.110084957043742","0.156652152136601"
"Min 1x per month","2007","16-34 y.","in school","33","0.0965292924382659","0.0651390093672836","0.127919575509248"
"Min 1x per month","2007","16-34 y.","inadequately","","","",""
"Min 1x per month","2007","16-34 y.","general elemantary","31","0.0352319682727776","0.0214355631567217","0.0490283733888335"
"Min 1x per month","2007","16-34 y.","middle vocational","141","0.0677311858668048","0.0572069408199658","0.0782554309136439"
"Min 1x per month","2007","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2007","16-34 y.","higher vocational","","","",""
"Min 1x per month","2007","16-34 y.","higher education","52","0.0904166617769949","0.0666008178307922","0.114232505723198"
"Min 1x per month","2007","35-65 y.","in school","","","",""
"Min 1x per month","2007","35-65 y.","inadequately","","","",""
"Min 1x per month","2007","35-65 y.","general elemantary","80","0.0922887176601705","0.071560815276483","0.113016620043858"
"Min 1x per month","2007","35-65 y.","middle vocational","484","0.0727912495033249","0.0661390588148552","0.0794434401917947"
"Min 1x per month","2007","35-65 y.","vocational + Abi","60","0.0738090649989139","0.0533437027869016","0.0942744272109262"
"Min 1x per month","2007","35-65 y.","higher vocational","103","0.089300978809641","0.0721817170248469","0.106420240594435"
"Min 1x per month","2007","35-65 y.","higher education","282","0.094162782182324","0.0837258251333299","0.104599739231318"
"Min 1x per month","2007","66 and older","in school","","","",""
"Min 1x per month","2007","66 and older","inadequately","","","",""
"Min 1x per month","2007","66 and older","general elemantary","109","0.148887570786548","0.123841481823802","0.173933659749294"
"Min 1x per month","2007","66 and older","middle vocational","258","0.116758451912096","0.103585623206607","0.129931280617585"
"Min 1x per month","2007","66 and older","vocational + Abi","","","",""
"Min 1x per month","2007","66 and older","higher vocational","32","0.0866743402354025","0.0552014226029295","0.118147257867876"
"Min 1x per month","2007","66 and older","higher education","100","0.153529831438535","0.128840555401586","0.178219107475483"
"Rarely","2007","16-34 y.","in school","105","0.273861222840347","0.226460635967075","0.321261809713619"
"Rarely","2007","16-34 y.","inadequately","","","",""
"Rarely","2007","16-34 y.","general elemantary","179","0.227398804279475","0.196032900235869","0.258764708323082"
"Rarely","2007","16-34 y.","middle vocational","604","0.266959783845348","0.248432453061186","0.28548711462951"
"Rarely","2007","16-34 y.","vocational + Abi","132","0.324812253263621","0.280341778121021","0.36928272840622"
"Rarely","2007","16-34 y.","higher vocational","43","0.239897837754851","0.17223479459239","0.307560880917313"
"Rarely","2007","16-34 y.","higher education","168","0.290940071664938","0.253220762028869","0.328659381301007"
"Rarely","2007","35-65 y.","in school","","","",""
"Rarely","2007","35-65 y.","inadequately","","","",""
"Rarely","2007","35-65 y.","general elemantary","220","0.266303547656573","0.234647705791068","0.297959389522077"
"Rarely","2007","35-65 y.","middle vocational","1758","0.297406087435568","0.285701301912797","0.30911087295834"
"Rarely","2007","35-65 y.","vocational + Abi","216","0.363815085432461","0.326158030190967","0.401472140673954"
"Rarely","2007","35-65 y.","higher vocational","351","0.330112693223147","0.301883304444037","0.358342082002257"
"Rarely","2007","35-65 y.","higher education","930","0.300008156590376","0.283631614867308","0.316384698313444"
"Rarely","2007","66 and older","in school","","","",""
"Rarely","2007","66 and older","inadequately","","","",""
"Rarely","2007","66 and older","general elemantary","205","0.266060179322778","0.234968985666504","0.297151372979052"
"Rarely","2007","66 and older","middle vocational","684","0.300222348920732","0.281420667975703","0.319024029865762"
"Rarely","2007","66 and older","vocational + Abi","42","0.322609837930712","0.238618817761966","0.406600858099458"
"Rarely","2007","66 and older","higher vocational","93","0.312182505588352","0.260347900617945","0.364017110558759"
"Rarely","2007","66 and older","higher education","195","0.210729237838","0.182798555477044","0.238659920198956"
"Never","2007","16-34 y.","in school","181","0.558994398301296","0.506218648352486","0.611770148250105"
"Never","2007","16-34 y.","inadequately","46","0.840191663202838","0.743351470260468","0.937031856145209"
"Never","2007","16-34 y.","general elemantary","451","0.699858108823097","0.665561250458815","0.734154967187379"
"Never","2007","16-34 y.","middle vocational","1360","0.63366937368461","0.613490635449786","0.653848111919434"
"Never","2007","16-34 y.","vocational + Abi","266","0.584786093210182","0.537993430950239","0.631578755470126"
"Never","2007","16-34 y.","higher vocational","89","0.588755283558565","0.510786645153622","0.666723921963507"
"Never","2007","16-34 y.","higher education","307","0.586768738343244","0.5458755886928","0.627661887993688"
"Never","2007","35-65 y.","in school","","","",""
"Never","2007","35-65 y.","inadequately","62","0.551728855597679","0.458792638786613","0.644665072408745"
"Never","2007","35-65 y.","general elemantary","372","0.538155260831328","0.50245190997529","0.573858611687367"
"Never","2007","35-65 y.","middle vocational","3190","0.55856362279525","0.545848904992998","0.571278340597503"
"Never","2007","35-65 y.","vocational + Abi","300","0.491145192205185","0.452014618951025","0.530275765459346"
"Never","2007","35-65 y.","higher vocational","530","0.518703945418735","0.48870987442022","0.54869801641725"
"Never","2007","35-65 y.","higher education","1548","0.528304063358118","0.51046458224662","0.546143544469617"
"Never","2007","66 and older","in school","","","",""
"Never","2007","66 and older","inadequately","","","",""
"Never","2007","66 and older","general elemantary","301","0.401616737608538","0.367125176519857","0.43610829869722"
"Never","2007","66 and older","middle vocational","1023","0.435264288804372","0.414926942707417","0.455601634901327"
"Never","2007","66 and older","vocational + Abi","47","0.442904031204832","0.353656865073926","0.532151197335738"
"Never","2007","66 and older","higher vocational","132","0.443183410056752","0.387615158267284","0.498751661846219"
"Never","2007","66 and older","higher education","420","0.502372376133294","0.468129419498156","0.536615332768431"
"Daily","2008","16-34 y.","in school","","","",""
"Daily","2008","16-34 y.","inadequately","","","",""
"Daily","2008","16-34 y.","general elemantary","","","",""
"Daily","2008","16-34 y.","middle vocational","","","",""
"Daily","2008","16-34 y.","vocational + Abi","","","",""
"Daily","2008","16-34 y.","higher vocational","","","",""
"Daily","2008","16-34 y.","higher education","","","",""
"Daily","2008","35-65 y.","in school","","","",""
"Daily","2008","35-65 y.","inadequately","","","",""
"Daily","2008","35-65 y.","general elemantary","","","",""
"Daily","2008","35-65 y.","middle vocational","","","",""
"Daily","2008","35-65 y.","vocational + Abi","","","",""
"Daily","2008","35-65 y.","higher vocational","","","",""
"Daily","2008","35-65 y.","higher education","","","",""
"Daily","2008","66 and older","in school","","","",""
"Daily","2008","66 and older","inadequately","","","",""
"Daily","2008","66 and older","general elemantary","","","",""
"Daily","2008","66 and older","middle vocational","","","",""
"Daily","2008","66 and older","vocational + Abi","","","",""
"Daily","2008","66 and older","higher vocational","","","",""
"Daily","2008","66 and older","higher education","","","",""
"Min 1x per week","2008","16-34 y.","in school","31","0.0822937684372713","0.0536258570232383","0.110961679851304"
"Min 1x per week","2008","16-34 y.","inadequately","","","",""
"Min 1x per week","2008","16-34 y.","general elemantary","","","",""
"Min 1x per week","2008","16-34 y.","middle vocational","71","0.0376598876660689","0.0292893575779771","0.0460304177541607"
"Min 1x per week","2008","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2008","16-34 y.","higher vocational","","","",""
"Min 1x per week","2008","16-34 y.","higher education","31","0.0432282439321952","0.0259142155069865","0.060542272357404"
"Min 1x per week","2008","35-65 y.","in school","","","",""
"Min 1x per week","2008","35-65 y.","inadequately","","","",""
"Min 1x per week","2008","35-65 y.","general elemantary","58","0.0787653066993283","0.0583988217232621","0.0991317916753945"
"Min 1x per week","2008","35-65 y.","middle vocational","354","0.0575641308894779","0.0514119107506614","0.0637163510282943"
"Min 1x per week","2008","35-65 y.","vocational + Abi","39","0.0480924753619398","0.0310712943209655","0.0651136564029141"
"Min 1x per week","2008","35-65 y.","higher vocational","61","0.0623457826911451","0.0471926104408902","0.0774989549414"
"Min 1x per week","2008","35-65 y.","higher education","205","0.0664348013365607","0.0571971720165472","0.0756724306565743"
"Min 1x per week","2008","66 and older","in school","","","",""
"Min 1x per week","2008","66 and older","inadequately","","","",""
"Min 1x per week","2008","66 and older","general elemantary","144","0.201116531004909","0.172177768938206","0.230055293071612"
"Min 1x per week","2008","66 and older","middle vocational","289","0.146098946690738","0.131465542549152","0.160732350832323"
"Min 1x per week","2008","66 and older","vocational + Abi","","","",""
"Min 1x per week","2008","66 and older","higher vocational","48","0.162387398367018","0.121788315481985","0.202986481252051"
"Min 1x per week","2008","66 and older","higher education","87","0.121037697237217","0.0994259681191516","0.142649426355283"
"Min 1x per month","2008","16-34 y.","in school","","","",""
"Min 1x per month","2008","16-34 y.","inadequately","","","",""
"Min 1x per month","2008","16-34 y.","general elemantary","","","",""
"Min 1x per month","2008","16-34 y.","middle vocational","110","0.0456431223065758","0.0364663018672335","0.054819942745918"
"Min 1x per month","2008","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2008","16-34 y.","higher vocational","","","",""
"Min 1x per month","2008","16-34 y.","higher education","42","0.0644963623829877","0.0435841246692548","0.0854086000967207"
"Min 1x per month","2008","35-65 y.","in school","","","",""
"Min 1x per month","2008","35-65 y.","inadequately","","","",""
"Min 1x per month","2008","35-65 y.","general elemantary","81","0.12186785857695","0.0971342216583376","0.146601495495563"
"Min 1x per month","2008","35-65 y.","middle vocational","475","0.0797872791250788","0.0726301157417525","0.0869444425084051"
"Min 1x per month","2008","35-65 y.","vocational + Abi","63","0.0783479522053284","0.0569707400909459","0.0997251643197109"
"Min 1x per month","2008","35-65 y.","higher vocational","99","0.0901027974411645","0.0721577766458876","0.108047818236441"
"Min 1x per month","2008","35-65 y.","higher education","266","0.100114551325676","0.0889810285638303","0.111248074087521"
"Min 1x per month","2008","66 and older","in school","","","",""
"Min 1x per month","2008","66 and older","inadequately","","","",""
"Min 1x per month","2008","66 and older","general elemantary","94","0.123057776908123","0.0993410708974917","0.146774482918755"
"Min 1x per month","2008","66 and older","middle vocational","260","0.121535590948837","0.107998296547065","0.135072885350609"
"Min 1x per month","2008","66 and older","vocational + Abi","","","",""
"Min 1x per month","2008","66 and older","higher vocational","36","0.111613320028288","0.0769494144967064","0.14627722555987"
"Min 1x per month","2008","66 and older","higher education","105","0.106522559558653","0.0860813468791857","0.126963772238121"
"Rarely","2008","16-34 y.","in school","137","0.372642121467432","0.32220336296453","0.423080879970334"
"Rarely","2008","16-34 y.","inadequately","","","",""
"Rarely","2008","16-34 y.","general elemantary","149","0.251826844798323","0.217742406567763","0.285911283028883"
"Rarely","2008","16-34 y.","middle vocational","529","0.261257713486287","0.241941135227565","0.28057429174501"
"Rarely","2008","16-34 y.","vocational + Abi","120","0.361395863911081","0.312773070065766","0.410018657756395"
"Rarely","2008","16-34 y.","higher vocational","39","0.278548053135286","0.200274222721581","0.35682188354899"
"Rarely","2008","16-34 y.","higher education","171","0.355640671682701","0.314885762735884","0.396395580629519"
"Rarely","2008","35-65 y.","in school","","","",""
"Rarely","2008","35-65 y.","inadequately","","","",""
"Rarely","2008","35-65 y.","general elemantary","193","0.273907021133701","0.240189071661312","0.30762497060609"
"Rarely","2008","35-65 y.","middle vocational","1703","0.299052856940999","0.286959507549854","0.311146206332144"
"Rarely","2008","35-65 y.","vocational + Abi","218","0.366422489309659","0.328091971827228","0.404753006792091"
"Rarely","2008","35-65 y.","higher vocational","341","0.338409590473192","0.308754818063176","0.368064362883208"
"Rarely","2008","35-65 y.","higher education","865","0.302819930937946","0.285776575801187","0.319863286074706"
"Rarely","2008","66 and older","in school","","","",""
"Rarely","2008","66 and older","inadequately","","","",""
"Rarely","2008","66 and older","general elemantary","204","0.263919492536706","0.232098571975838","0.295740413097574"
"Rarely","2008","66 and older","middle vocational","694","0.317197023984979","0.297915990689324","0.336478057280634"
"Rarely","2008","66 and older","vocational + Abi","37","0.348085908218355","0.259065382692145","0.437106433744564"
"Rarely","2008","66 and older","higher vocational","84","0.277970965241432","0.228654094883336","0.327287835599528"
"Rarely","2008","66 and older","higher education","228","0.284697070001049","0.254796424415486","0.314597715586613"
"Never","2008","16-34 y.","in school","163","0.482230278282106","0.430104050072616","0.534356506491596"
"Never","2008","16-34 y.","inadequately","41","0.797920756228689","0.685488536166118","0.910352976291259"
"Never","2008","16-34 y.","general elemantary","427","0.695958168531936","0.659836957207737","0.732079379856134"
"Never","2008","16-34 y.","middle vocational","1271","0.652441280860306","0.631503340071504","0.673379221649108"
"Never","2008","16-34 y.","vocational + Abi","229","0.534456146316818","0.483970398484764","0.584941894148872"
"Never","2008","16-34 y.","higher vocational","71","0.621202834755181","0.536502935641389","0.705902733868973"
"Never","2008","16-34 y.","higher education","284","0.534996224117955","0.492532922905935","0.577459525329976"
"Never","2008","35-65 y.","in school","","","",""
"Never","2008","35-65 y.","inadequately","48","0.458110196222503","0.357919647053575","0.558300745391431"
"Never","2008","35-65 y.","general elemantary","337","0.518729874008346","0.480952780884694","0.556506967131997"
"Never","2008","35-65 y.","middle vocational","2959","0.56094534635173","0.547836950298312","0.574053742405147"
"Never","2008","35-65 y.","vocational + Abi","283","0.504192876990643","0.464418033511472","0.543967720469815"
"Never","2008","35-65 y.","higher vocational","477","0.509141829394499","0.47781069891733","0.540472959871668"
"Never","2008","35-65 y.","higher education","1448","0.529104216796175","0.510589230449635","0.547619203142715"
"Never","2008","66 and older","in school","","","",""
"Never","2008","66 and older","inadequately","","","",""
"Never","2008","66 and older","general elemantary","286","0.39970444251008","0.364340033940085","0.435068851080075"
"Never","2008","66 and older","middle vocational","984","0.411058741961791","0.390673964054927","0.431443519868655"
"Never","2008","66 and older","vocational + Abi","43","0.392956976563242","0.301685729091563","0.484228224034922"
"Never","2008","66 and older","higher vocational","148","0.443241875914272","0.388556382692324","0.49792736913622"
"Never","2008","66 and older","higher education","447","0.476052924974908","0.442961505751015","0.509144344198802"
"Daily","2009","16-34 y.","in school","","","",""
"Daily","2009","16-34 y.","inadequately","","","",""
"Daily","2009","16-34 y.","general elemantary","","","",""
"Daily","2009","16-34 y.","middle vocational","","","",""
"Daily","2009","16-34 y.","vocational + Abi","","","",""
"Daily","2009","16-34 y.","higher vocational","","","",""
"Daily","2009","16-34 y.","higher education","","","",""
"Daily","2009","35-65 y.","in school","","","",""
"Daily","2009","35-65 y.","inadequately","","","",""
"Daily","2009","35-65 y.","general elemantary","","","",""
"Daily","2009","35-65 y.","middle vocational","","","",""
"Daily","2009","35-65 y.","vocational + Abi","","","",""
"Daily","2009","35-65 y.","higher vocational","","","",""
"Daily","2009","35-65 y.","higher education","","","",""
"Daily","2009","66 and older","in school","","","",""
"Daily","2009","66 and older","inadequately","","","",""
"Daily","2009","66 and older","general elemantary","","","",""
"Daily","2009","66 and older","middle vocational","","","",""
"Daily","2009","66 and older","vocational + Abi","","","",""
"Daily","2009","66 and older","higher vocational","","","",""
"Daily","2009","66 and older","higher education","","","",""
"Min 1x per week","2009","16-34 y.","in school","","","",""
"Min 1x per week","2009","16-34 y.","inadequately","","","",""
"Min 1x per week","2009","16-34 y.","general elemantary","","","",""
"Min 1x per week","2009","16-34 y.","middle vocational","62","0.0227009817618498","0.0158008461431275","0.0296011173805721"
"Min 1x per week","2009","16-34 y.","vocational + Abi","","","",""
"Min 1x per week","2009","16-34 y.","higher vocational","","","",""
"Min 1x per week","2009","16-34 y.","higher education","","","",""
"Min 1x per week","2009","35-65 y.","in school","","","",""
"Min 1x per week","2009","35-65 y.","inadequately","","","",""
"Min 1x per week","2009","35-65 y.","general elemantary","50","0.0971117430338463","0.0731166170278683","0.121106869039824"
"Min 1x per week","2009","35-65 y.","middle vocational","351","0.0638989639102335","0.0571787544318179","0.070619173388649"
"Min 1x per week","2009","35-65 y.","vocational + Abi","45","0.0686534734924849","0.0478400525036506","0.0894668944813193"
"Min 1x per week","2009","35-65 y.","higher vocational","49","0.053866352402375","0.0391500432182354","0.0685826615865146"
"Min 1x per week","2009","35-65 y.","higher education","207","0.0697059136654185","0.0599326584564917","0.0794791688743454"
"Min 1x per week","2009","66 and older","in school","","","",""
"Min 1x per week","2009","66 and older","inadequately","","","",""
"Min 1x per week","2009","66 and older","general elemantary","117","0.173184428829455","0.144402307762809","0.2019665498961"
"Min 1x per week","2009","66 and older","middle vocational","257","0.136316421852891","0.12191611726351","0.150716726442273"
"Min 1x per week","2009","66 and older","vocational + Abi","","","",""
"Min 1x per week","2009","66 and older","higher vocational","41","0.148103003458629","0.109062985612361","0.187143021304897"
"Min 1x per week","2009","66 and older","higher education","98","0.131974778363607","0.109663030095771","0.154286526631443"
"Min 1x per month","2009","16-34 y.","in school","33","0.0980273220846329","0.0650328598354342","0.131021784333832"
"Min 1x per month","2009","16-34 y.","inadequately","","","",""
"Min 1x per month","2009","16-34 y.","general elemantary","","","",""
"Min 1x per month","2009","16-34 y.","middle vocational","106","0.0513273894525969","0.0411049547590394","0.0615498241461544"
"Min 1x per month","2009","16-34 y.","vocational + Abi","","","",""
"Min 1x per month","2009","16-34 y.","higher vocational","","","",""
"Min 1x per month","2009","16-34 y.","higher education","43","0.0757086975189184","0.0533972097043593","0.0980201853334775"
"Min 1x per month","2009","35-65 y.","in school","","","",""
"Min 1x per month","2009","35-65 y.","inadequately","","","",""
"Min 1x per month","2009","35-65 y.","general elemantary","77","0.134609484369194","0.10695191222593","0.162267056512457"
"Min 1x per month","2009","35-65 y.","middle vocational","413","0.0701655465406953","0.0631471272021717","0.077183965879219"
"Min 1x per month","2009","35-65 y.","vocational + Abi","44","0.0597587559587406","0.0402478702730974","0.0792696416443838"
"Min 1x per month","2009","35-65 y.","higher vocational","99","0.0988470714548958","0.0793914535478763","0.118302689361915"
"Min 1x per month","2009","35-65 y.","higher education","251","0.101668301772329","0.0900697051613279","0.113266898383331"
"Min 1x per month","2009","66 and older","in school","","","",""
"Min 1x per month","2009","66 and older","inadequately","","","",""
"Min 1x per month","2009","66 and older","general elemantary","94","0.147855154530688","0.120856694270765","0.174853614790611"
"Min 1x per month","2009","66 and older","middle vocational","220","0.104390414996189","0.0915579544790482","0.117222875513329"
"Min 1x per month","2009","66 and older","vocational + Abi","","","",""
"Min 1x per month","2009","66 and older","higher vocational","30","0.0870462333989931","0.0560624880139956","0.118029978783991"
"Min 1x per month","2009","66 and older","higher education","102","0.124986171266741","0.103185975226463","0.146786367307019"
"Rarely","2009","16-34 y.","in school","112","0.339028349949682","0.286501637714268","0.391555062185097"
"Rarely","2009","16-34 y.","inadequately","","","",""
"Rarely","2009","16-34 y.","general elemantary","132","0.24537629913772","0.2094791401326","0.281273458142839"
"Rarely","2009","16-34 y.","middle vocational","483","0.275274544080181","0.254583073416448","0.295966014743914"
"Rarely","2009","16-34 y.","vocational + Abi","102","0.330304060782696","0.280163922180649","0.380444199384743"
"Rarely","2009","16-34 y.","higher vocational","33","0.273193446311051","0.1891544670101","0.357232425612003"
"Rarely","2009","16-34 y.","higher education","181","0.318509972471093","0.279214503076618","0.357805441865568"
"Rarely","2009","35-65 y.","in school","","","",""
"Rarely","2009","35-65 y.","inadequately","","","",""
"Rarely","2009","35-65 y.","general elemantary","161","0.246515053342039","0.211590635919756","0.281439470764322"
"Rarely","2009","35-65 y.","middle vocational","1525","0.290023113660004","0.277554649816947","0.30249157750306"
"Rarely","2009","35-65 y.","vocational + Abi","208","0.357785072203295","0.318329543437492","0.397240600969098"
"Rarely","2009","35-65 y.","higher vocational","315","0.366918067572387","0.335500078505499","0.398336056639275"
"Rarely","2009","35-65 y.","higher education","759","0.290589740539299","0.273164323991044","0.308015157087553"
"Rarely","2009","66 and older","in school","","","",""
"Rarely","2009","66 and older","inadequately","","","",""
"Rarely","2009","66 and older","general elemantary","189","0.277632940544563","0.243570284075485","0.31169559701364"
