"pli0098_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Never","1995","general elemantary","West Germany","845","0.403629217503883","0.382734592067244","0.424523842940521","5"
"Never","1995","general elemantary","East Germany","285","0.728680843274731","0.684092091481938","0.773269595067524","5"
"Never","1995","middle vocational","West Germany","2128","0.460558469458794","0.446265869112927","0.474851069804661","5"
"Never","1995","middle vocational","East Germany","1590","0.79361728262972","0.776037988776321","0.811196576483119","5"
"Never","1995","vocational + Abi","West Germany","187","0.52759730040465","0.479095444822743","0.576099155986557","5"
"Never","1995","vocational + Abi","East Germany","54","0.712540997735017","0.605754478331041","0.819327517138994","5"
"Never","1995","higher vocational","West Germany","218","0.449370205526095","0.406941173836809","0.49179923721538","5"
"Never","1995","higher vocational","East Germany","160","0.692593021596557","0.632960923508967","0.752225119684146","5"
"Never","1995","higher education","West Germany","437","0.48731076859119","0.455064657744383","0.519556879437996","5"
"Never","1995","higher education","East Germany","620","0.765845462013082","0.737053620684472","0.794637303341692","5"
"Rarely","1995","in school","West Germany","55","0.314989731888266","0.24894046071994","0.381039003056592","4"
"Rarely","1995","in school","East Germany","14","","","","4"
"Rarely","1995","inadequately","West Germany","113","0.225942961418628","0.189929148720279","0.261956774116978","4"
"Rarely","1995","inadequately","East Germany","3","","","","4"
"Rarely","1995","general elemantary","West Germany","585","0.282261202683873","0.263092447168434","0.301429958199312","4"
"Rarely","1995","general elemantary","East Germany","62","0.165325004309001","0.128073451335122","0.20257655728288","4"
"Rarely","1995","middle vocational","West Germany","1457","0.312575306017772","0.299283421145247","0.325867190890297","4"
"Rarely","1995","middle vocational","East Germany","308","0.139174847872893","0.124140068625734","0.154209627120053","4"
"Rarely","1995","vocational + Abi","West Germany","116","0.263561801736427","0.220760175158459","0.306363428314395","4"
"Rarely","1995","vocational + Abi","East Germany","9","","","","4"
"Rarely","1995","higher vocational","West Germany","186","0.327430674041816","0.287403093593958","0.367458254489675","4"
"Rarely","1995","higher vocational","East Germany","53","0.244812472195239","0.189244013973859","0.300380930416619","4"
"Rarely","1995","higher education","West Germany","266","0.276835868049843","0.247970516008093","0.305701220091592","4"
"Rarely","1995","higher education","East Germany","147","0.157479547895656","0.132713889120908","0.182245206670403","4"
"Daily","1996","in school","West Germany","","","","","1"
"Daily","1996","in school","East Germany","","","","","1"
"Daily","1996","inadequately","West Germany","","","","","1"
"Daily","1996","inadequately","East Germany","","","","","1"
"Daily","1996","general elemantary","West Germany","","","","","1"
"Daily","1996","general elemantary","East Germany","","","","","1"
"Daily","1996","middle vocational","West Germany","","","","","1"
"Daily","1996","middle vocational","East Germany","","","","","1"
"Daily","1996","vocational + Abi","West Germany","","","","","1"
"Daily","1996","vocational + Abi","East Germany","","","","","1"
"Daily","1996","higher vocational","West Germany","","","","","1"
"Daily","1996","higher vocational","East Germany","","","","","1"
"Daily","1996","higher education","West Germany","","","","","1"
"Daily","1996","higher education","East Germany","","","","","1"
"Min 1x per month","1996","in school","West Germany","15","","","","3"
"Min 1x per month","1996","in school","East Germany","3","","","","3"
"Min 1x per month","1996","inadequately","West Germany","78","0.130051007992272","0.0999603816140186","0.160141634370525","3"
"Min 1x per month","1996","inadequately","East Germany","2","","","","3"
"Min 1x per month","1996","general elemantary","West Germany","254","0.107366886531849","0.0938832432724177","0.12085052979128","3"
"Min 1x per month","1996","general elemantary","East Germany","23","","","","3"
"Min 1x per month","1996","middle vocational","West Germany","505","0.107181579062868","0.0982421286066175","0.116121029519118","3"
"Min 1x per month","1996","middle vocational","East Germany","61","0.0263320283336579","0.0193648862632699","0.0332991704040459","3"
"Min 1x per month","1996","vocational + Abi","West Germany","35","0.0767703806389395","0.0507779269108217","0.102762834367057","3"
"Min 1x per month","1996","vocational + Abi","East Germany","6","","","","3"
"Min 1x per month","1996","higher vocational","West Germany","57","0.0900578912764597","0.0658234247234131","0.114292357829506","3"
"Min 1x per month","1996","higher vocational","East Germany","13","","","","3"
"Min 1x per month","1996","higher education","West Germany","95","0.0928067849580462","0.0741179444223591","0.111495625493733","3"
"Min 1x per month","1996","higher education","East Germany","29","","","","3"
"Min 1x per week","1996","in school","West Germany","26","","","","2"
"Min 1x per week","1996","in school","East Germany","4","","","","2"
"Min 1x per week","1996","inadequately","West Germany","84","0.147696139629941","0.115955967898808","0.179436311361074","2"
"Min 1x per week","1996","inadequately","East Germany","","","","","2"
"Min 1x per week","1996","general elemantary","West Germany","320","0.172324454784852","0.155875470124916","0.188773439444787","2"
"Min 1x per week","1996","general elemantary","East Germany","13","","","","2"
"Min 1x per week","1996","middle vocational","West Germany","506","0.110257122912363","0.101205952057274","0.119308293767452","2"
"Min 1x per week","1996","middle vocational","East Germany","62","0.0301503699206178","0.0227098104504785","0.037590929390757","2"
"Min 1x per week","1996","vocational + Abi","West Germany","49","0.0852253940995627","0.057964686338804","0.112486101860321","2"
"Min 1x per week","1996","vocational + Abi","East Germany","3","","","","2"
"Min 1x per week","1996","higher vocational","West Germany","73","0.130558300032875","0.102035761703463","0.159080838362286","2"
"Min 1x per week","1996","higher vocational","East Germany","9","","","","2"
"Min 1x per week","1996","higher education","West Germany","117","0.132750932315506","0.110896813071578","0.154605051559434","2"
"Min 1x per week","1996","higher education","East Germany","36","0.0408477559319066","0.0274462390869714","0.0542492727768418","2"
"Never","1996","in school","West Germany","104","0.541245295571158","0.471306504979297","0.611184086163019","5"
"Never","1996","in school","East Germany","75","0.741446945334846","0.65476075245155","0.828133138218142","5"
"Never","1996","inadequately","West Germany","188","0.456904337483084","0.412340941417563","0.501467733548605","5"
"Never","1996","inadequately","East Germany","8","","","","5"
"Never","1996","general elemantary","West Germany","842","0.410863536735787","0.389435009223048","0.432292064248526","5"
"Never","1996","general elemantary","East Germany","286","0.738023670764721","0.693220020250619","0.782827321278822","5"
"Never","1996","middle vocational","West Germany","2063","0.440163746120495","0.425818539124427","0.454508953116564","5"
"Never","1996","middle vocational","East Germany","1558","0.774482209157644","0.756297632510968","0.79266678580432","5"
"Never","1996","vocational + Abi","West Germany","195","0.526156578841816","0.477407041533101","0.57490611615053","5"
"Never","1996","vocational + Abi","East Germany","48","0.65365274079156","0.545969806768579","0.761335674814541","5"
"Never","1996","higher vocational","West Germany","216","0.418473914872823","0.376711606844736","0.46023622290091","5"
"Never","1996","higher vocational","East Germany","149","0.645468398575205","0.583510694173607","0.707426102976803","5"
"Never","1996","higher education","West Germany","424","0.453837576035039","0.421770915680497","0.48590423638958","5"
"Never","1996","higher education","East Germany","617","0.748935441256263","0.719576460229252","0.778294422283274","5"
"Rarely","1996","in school","West Germany","50","0.275597907221194","0.212884760712992","0.338311053729396","4"
"Rarely","1996","in school","East Germany","16","","","","4"
"Rarely","1996","inadequately","West Germany","130","0.265348514894703","0.225850389574034","0.304846640215372","4"
"Rarely","1996","inadequately","East Germany","3","","","","4"
"Rarely","1996","general elemantary","West Germany","609","0.309445121947513","0.289311287352953","0.329578956542072","4"
"Rarely","1996","general elemantary","East Germany","48","0.129242431680868","0.0950603570352744","0.163424506326462","4"
"Rarely","1996","middle vocational","West Germany","1526","0.342397551904274","0.328685065459512","0.356110038349037","4"
"Rarely","1996","middle vocational","East Germany","348","0.16903539258808","0.152727901339818","0.185342883836342","4"
"Rarely","1996","vocational + Abi","West Germany","124","0.311847646419682","0.266619467340206","0.357075825499158","4"
"Rarely","1996","vocational + Abi","East Germany","18","","","","4"
"Rarely","1996","higher vocational","West Germany","190","0.360909893817842","0.320251882054465","0.401567905581219","4"
"Rarely","1996","higher vocational","East Germany","58","0.269461580744725","0.211996991502003","0.326926169987447","4"
"Rarely","1996","higher education","West Germany","290","0.320604706691409","0.29054471809439","0.350664695288428","4"
"Rarely","1996","higher education","East Germany","156","0.172869199682189","0.14726731193914","0.198471087425238","4"
"Daily","1997","in school","West Germany","","","","","1"
"Daily","1997","in school","East Germany","","","","","1"
"Daily","1997","inadequately","West Germany","","","","","1"
"Daily","1997","inadequately","East Germany","","","","","1"
"Daily","1997","general elemantary","West Germany","","","","","1"
"Daily","1997","general elemantary","East Germany","","","","","1"
"Daily","1997","middle vocational","West Germany","","","","","1"
"Daily","1997","middle vocational","East Germany","","","","","1"
"Daily","1997","vocational + Abi","West Germany","","","","","1"
"Daily","1997","vocational + Abi","East Germany","","","","","1"
"Daily","1997","higher vocational","West Germany","","","","","1"
