"pli0098_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2004","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2004","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2004","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2004","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2004","(0) in school","Male","","","",""
"Min 1x per month","2004","(0) in school","Female","","","",""
"Min 1x per month","2004","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2004","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2004","(1b) general elementary school","Male","","","",""
"Min 1x per month","2004","(1b) general elementary school","Female","","","",""
"Min 1x per month","2004","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2004","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2004","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2004","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2004","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2004","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2004","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2004","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2004","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2004","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2004","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2004","(3b) higher tertiary education","Female","","","",""
"Rarely","2004","(0) in school","Male","","","",""
"Rarely","2004","(0) in school","Female","","","",""
"Rarely","2004","(1a) inadequately completed","Male","","","",""
"Rarely","2004","(1a) inadequately completed","Female","","","",""
"Rarely","2004","(1b) general elementary school","Male","","","",""
"Rarely","2004","(1b) general elementary school","Female","","","",""
"Rarely","2004","(1c) basic vocational qualification","Male","","","",""
"Rarely","2004","(1c) basic vocational qualification","Female","","","",""
"Rarely","2004","(2b) intermediate general qualification","Male","","","",""
"Rarely","2004","(2b) intermediate general qualification","Female","","","",""
"Rarely","2004","(2a) intermediate vocational","Male","","","",""
"Rarely","2004","(2a) intermediate vocational","Female","","","",""
"Rarely","2004","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2004","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2004","(3a) lower tertiary education","Male","","","",""
"Rarely","2004","(3a) lower tertiary education","Female","","","",""
"Rarely","2004","(3b) higher tertiary education","Male","","","",""
"Rarely","2004","(3b) higher tertiary education","Female","","","",""
"Never","2004","(0) in school","Male","","","",""
"Never","2004","(0) in school","Female","","","",""
"Never","2004","(1a) inadequately completed","Male","","","",""
"Never","2004","(1a) inadequately completed","Female","","","",""
"Never","2004","(1b) general elementary school","Male","","","",""
"Never","2004","(1b) general elementary school","Female","","","",""
"Never","2004","(1c) basic vocational qualification","Male","","","",""
"Never","2004","(1c) basic vocational qualification","Female","","","",""
"Never","2004","(2b) intermediate general qualification","Male","","","",""
"Never","2004","(2b) intermediate general qualification","Female","","","",""
"Never","2004","(2a) intermediate vocational","Male","","","",""
"Never","2004","(2a) intermediate vocational","Female","","","",""
"Never","2004","(2c_gen) general maturity certificate","Male","","","",""
"Never","2004","(2c_gen) general maturity certificate","Female","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2004","(3a) lower tertiary education","Male","","","",""
"Never","2004","(3a) lower tertiary education","Female","","","",""
"Never","2004","(3b) higher tertiary education","Male","","","",""
"Never","2004","(3b) higher tertiary education","Female","","","",""
"Daily","2005","(0) in school","Male","","","",""
"Daily","2005","(0) in school","Female","","","",""
"Daily","2005","(1a) inadequately completed","Male","","","",""
"Daily","2005","(1a) inadequately completed","Female","","","",""
"Daily","2005","(1b) general elementary school","Male","","","",""
"Daily","2005","(1b) general elementary school","Female","","","",""
"Daily","2005","(1c) basic vocational qualification","Male","","","",""
"Daily","2005","(1c) basic vocational qualification","Female","","","",""
"Daily","2005","(2b) intermediate general qualification","Male","","","",""
"Daily","2005","(2b) intermediate general qualification","Female","","","",""
"Daily","2005","(2a) intermediate vocational","Male","","","",""
"Daily","2005","(2a) intermediate vocational","Female","","","",""
"Daily","2005","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2005","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2005","(3a) lower tertiary education","Male","","","",""
"Daily","2005","(3a) lower tertiary education","Female","","","",""
"Daily","2005","(3b) higher tertiary education","Male","","","",""
"Daily","2005","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2005","(0) in school","Male","24","","",""
"Min 1x per week","2005","(0) in school","Female","23","","",""
"Min 1x per week","2005","(1a) inadequately completed","Male","8","","",""
"Min 1x per week","2005","(1a) inadequately completed","Female","21","","",""
"Min 1x per week","2005","(1b) general elementary school","Male","55","0.0961375970138707","0.0719591819262506","0.120316012101491"
"Min 1x per week","2005","(1b) general elementary school","Female","211","0.160639378179741","0.140632411200385","0.180646345159097"
"Min 1x per week","2005","(1c) basic vocational qualification","Male","277","0.0875240656201131","0.0775614576840786","0.0974866735561477"
"Min 1x per week","2005","(1c) basic vocational qualification","Female","280","0.115141502012987","0.102947170237356","0.127335833788618"
"Min 1x per week","2005","(2b) intermediate general qualification","Male","14","","",""
"Min 1x per week","2005","(2b) intermediate general qualification","Female","20","","",""
"Min 1x per week","2005","(2a) intermediate vocational","Male","95","0.0456768535856709","0.0366587392631053","0.0546949679082365"
"Min 1x per week","2005","(2a) intermediate vocational","Female","207","0.0745670571367332","0.0647202639779275","0.084413850295539"
"Min 1x per week","2005","(2c_gen) general maturity certificate","Male","15","","",""
"Min 1x per week","2005","(2c_gen) general maturity certificate","Female","40","0.110145209394575","0.0806230177275834","0.139667401061567"
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","Male","48","0.0781105108530524","0.0577762119607315","0.0984448097453732"
"Min 1x per week","2005","(2c_voc) vocational maturity certificate","Female","75","0.0927638526050027","0.0731806433246171","0.112347061885388"
"Min 1x per week","2005","(3a) lower tertiary education","Male","66","0.0785603207528995","0.0607637669438384","0.0963568745619607"
"Min 1x per week","2005","(3a) lower tertiary education","Female","48","0.0707588472370102","0.05258813438374","0.0889295600902804"
"Min 1x per week","2005","(3b) higher tertiary education","Male","135","0.0920936445531202","0.0770803495930236","0.107106939513217"
"Min 1x per week","2005","(3b) higher tertiary education","Female","95","0.113941617379608","0.0950787721524343","0.132804462606782"
"Min 1x per month","2005","(0) in school","Male","25","","",""
"Min 1x per month","2005","(0) in school","Female","37","0.114491454867132","0.0806466863726358","0.148336223361628"
"Min 1x per month","2005","(1a) inadequately completed","Male","6","","",""
"Min 1x per month","2005","(1a) inadequately completed","Female","20","","",""
"Min 1x per month","2005","(1b) general elementary school","Male","48","0.0548200338997424","0.0361494912496897","0.073490576549795"
"Min 1x per month","2005","(1b) general elementary school","Female","185","0.141160834795277","0.122189670619308","0.160131998971247"
"Min 1x per month","2005","(1c) basic vocational qualification","Male","260","0.0776934616014518","0.0682565808302331","0.0871303423726705"
"Min 1x per month","2005","(1c) basic vocational qualification","Female","288","0.100309289855765","0.0888324493959971","0.111786130315533"
"Min 1x per month","2005","(2b) intermediate general qualification","Male","13","","",""
"Min 1x per month","2005","(2b) intermediate general qualification","Female","21","","",""
"Min 1x per month","2005","(2a) intermediate vocational","Male","130","0.060695644184065","0.050382244506178","0.071009043861952"
"Min 1x per month","2005","(2a) intermediate vocational","Female","266","0.0960165724871754","0.0849731885886379","0.107059956385713"
"Min 1x per month","2005","(2c_gen) general maturity certificate","Male","13","","",""
"Min 1x per month","2005","(2c_gen) general maturity certificate","Female","41","0.0759680263156171","0.0509838440883918","0.100952208542842"
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","Male","43","0.0464505043069327","0.0305026643293651","0.0623983442845003"
"Min 1x per month","2005","(2c_voc) vocational maturity certificate","Female","95","0.108475238839715","0.0874826347099764","0.129467842969453"
"Min 1x per month","2005","(3a) lower tertiary education","Male","67","0.0803560782229928","0.0623748210741974","0.0983373353717882"
"Min 1x per month","2005","(3a) lower tertiary education","Female","68","0.0847019088237935","0.0649710835558506","0.104432734091736"
"Min 1x per month","2005","(3b) higher tertiary education","Male","140","0.0873675942765926","0.072706587641052","0.102028600912133"
"Min 1x per month","2005","(3b) higher tertiary education","Female","121","0.115315991031868","0.096354447015013","0.134277535048723"
"Rarely","2005","(0) in school","Male","88","0.273600325697474","0.224053706947833","0.323146944447116"
"Rarely","2005","(0) in school","Female","123","0.359097294028076","0.308104271905142","0.410090316151011"
"Rarely","2005","(1a) inadequately completed","Male","30","0.288200474278076","0.202381682697678","0.374019265858474"
"Rarely","2005","(1a) inadequately completed","Female","42","0.264521588498534","0.1924801508915","0.336563026105569"
"Rarely","2005","(1b) general elementary school","Male","136","0.244342307999302","0.209097761517874","0.279586854480729"
"Rarely","2005","(1b) general elementary school","Female","342","0.263487154482544","0.239484966132706","0.287489342832382"
"Rarely","2005","(1c) basic vocational qualification","Male","1011","0.331251866495095","0.314659472681428","0.347844260308763"
"Rarely","2005","(1c) basic vocational qualification","Female","853","0.320185156826783","0.30236132534363","0.338008988309936"
"Rarely","2005","(2b) intermediate general qualification","Male","43","0.18003144618761","0.129828452489977","0.230234439885243"
"Rarely","2005","(2b) intermediate general qualification","Female","114","0.325817779429797","0.276716805541728","0.374918753317866"
"Rarely","2005","(2a) intermediate vocational","Male","539","0.268325980907902","0.249187383911345","0.287464577904459"
"Rarely","2005","(2a) intermediate vocational","Female","842","0.317197496379586","0.299752886414202","0.33464210634497"
"Rarely","2005","(2c_gen) general maturity certificate","Male","106","0.311287298318549","0.263786445687536","0.358788150949562"
"Rarely","2005","(2c_gen) general maturity certificate","Female","130","0.321103579104506","0.277075417655575","0.365131740553438"
"Rarely","2005","(2c_voc) vocational maturity certificate","Male","242","0.372692331102107","0.336052745023874","0.40933191718034"
"Rarely","2005","(2c_voc) vocational maturity certificate","Female","290","0.343362087579622","0.311308735709329","0.375415439449916"
"Rarely","2005","(3a) lower tertiary education","Male","275","0.312574495922137","0.281913205893316","0.343235785950958"
"Rarely","2005","(3a) lower tertiary education","Female","216","0.250985667265522","0.22026102052292","0.281710314008124"
"Rarely","2005","(3b) higher tertiary education","Male","461","0.332661758109794","0.308198454545742","0.357125061673847"
"Rarely","2005","(3b) higher tertiary education","Female","356","0.30829068485107","0.280876404140365","0.335704965561775"
"Never","2005","(0) in school","Male","174","0.567247161063013","0.512182366305461","0.622311955820565"
"Never","2005","(0) in school","Female","157","0.417670214758674","0.365248661214941","0.470091768302406"
"Never","2005","(1a) inadequately completed","Male","63","0.59893996725873","0.506074864869848","0.691805069647613"
"Never","2005","(1a) inadequately completed","Female","61","0.435865083224087","0.35487452820063","0.516855638247544"
"Never","2005","(1b) general elementary school","Male","332","0.604700061087085","0.564598302634145","0.644801819540025"
"Never","2005","(1b) general elementary school","Female","556","0.434712632542438","0.407703121422196","0.46172214366268"
"Never","2005","(1c) basic vocational qualification","Male","1543","0.50353060628334","0.485904443955335","0.521156768611344"
"Never","2005","(1c) basic vocational qualification","Female","1211","0.464364051304465","0.445310790921605","0.483417311687325"
"Never","2005","(2b) intermediate general qualification","Male","155","0.727325911709518","0.669136589730788","0.785515233688249"
"Never","2005","(2b) intermediate general qualification","Female","195","0.547940546778832","0.495799641651229","0.600081451906435"
"Never","2005","(2a) intermediate vocational","Male","1295","0.625301521322362","0.604393851873654","0.64620919077107"
"Never","2005","(2a) intermediate vocational","Female","1419","0.512218873996505","0.493482345824934","0.530955402168076"
"Never","2005","(2c_gen) general maturity certificate","Male","231","0.624873858590552","0.575204734427136","0.674542982753968"
"Never","2005","(2c_gen) general maturity certificate","Female","221","0.492783185185301","0.445638691164532","0.53992767920607"
"Never","2005","(2c_voc) vocational maturity certificate","Male","336","0.502746653737908","0.46485893264961","0.540634374826207"
"Never","2005","(2c_voc) vocational maturity certificate","Female","383","0.45539882097566","0.421781001304359","0.489016640646961"
"Never","2005","(3a) lower tertiary education","Male","470","0.52850910510197","0.495490119636159","0.561528090567782"
"Never","2005","(3a) lower tertiary education","Female","433","0.593553576673674","0.558747987500804","0.628359165846545"
"Never","2005","(3b) higher tertiary education","Male","689","0.487877003060493","0.461924277654688","0.513829728466299"
"Never","2005","(3b) higher tertiary education","Female","518","0.462451706737454","0.43285272443713","0.492050689037779"
"Daily","2006","(0) in school","Male","","","",""
"Daily","2006","(0) in school","Female","","","",""
"Daily","2006","(1a) inadequately completed","Male","","","",""
"Daily","2006","(1a) inadequately completed","Female","","","",""
"Daily","2006","(1b) general elementary school","Male","","","",""
"Daily","2006","(1b) general elementary school","Female","","","",""
"Daily","2006","(1c) basic vocational qualification","Male","","","",""
"Daily","2006","(1c) basic vocational qualification","Female","","","",""
"Daily","2006","(2b) intermediate general qualification","Male","","","",""
"Daily","2006","(2b) intermediate general qualification","Female","","","",""
"Daily","2006","(2a) intermediate vocational","Male","","","",""
"Daily","2006","(2a) intermediate vocational","Female","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2006","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2006","(3a) lower tertiary education","Male","","","",""
"Daily","2006","(3a) lower tertiary education","Female","","","",""
"Daily","2006","(3b) higher tertiary education","Male","","","",""
"Daily","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2006","(0) in school","Male","","","",""
"Min 1x per week","2006","(0) in school","Female","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2006","(1b) general elementary school","Male","","","",""
"Min 1x per week","2006","(1b) general elementary school","Female","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2006","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2006","(0) in school","Male","","","",""
"Min 1x per month","2006","(0) in school","Female","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2006","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2006","(1b) general elementary school","Male","","","",""
"Min 1x per month","2006","(1b) general elementary school","Female","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2006","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2006","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2006","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2006","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2006","(3b) higher tertiary education","Female","","","",""
"Rarely","2006","(0) in school","Male","","","",""
"Rarely","2006","(0) in school","Female","","","",""
"Rarely","2006","(1a) inadequately completed","Male","","","",""
"Rarely","2006","(1a) inadequately completed","Female","","","",""
"Rarely","2006","(1b) general elementary school","Male","","","",""
"Rarely","2006","(1b) general elementary school","Female","","","",""
"Rarely","2006","(1c) basic vocational qualification","Male","","","",""
"Rarely","2006","(1c) basic vocational qualification","Female","","","",""
"Rarely","2006","(2b) intermediate general qualification","Male","","","",""
"Rarely","2006","(2b) intermediate general qualification","Female","","","",""
"Rarely","2006","(2a) intermediate vocational","Male","","","",""
"Rarely","2006","(2a) intermediate vocational","Female","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2006","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2006","(3a) lower tertiary education","Male","","","",""
"Rarely","2006","(3a) lower tertiary education","Female","","","",""
"Rarely","2006","(3b) higher tertiary education","Male","","","",""
"Rarely","2006","(3b) higher tertiary education","Female","","","",""
"Never","2006","(0) in school","Male","","","",""
"Never","2006","(0) in school","Female","","","",""
"Never","2006","(1a) inadequately completed","Male","","","",""
"Never","2006","(1a) inadequately completed","Female","","","",""
"Never","2006","(1b) general elementary school","Male","","","",""
"Never","2006","(1b) general elementary school","Female","","","",""
"Never","2006","(1c) basic vocational qualification","Male","","","",""
"Never","2006","(1c) basic vocational qualification","Female","","","",""
"Never","2006","(2b) intermediate general qualification","Male","","","",""
"Never","2006","(2b) intermediate general qualification","Female","","","",""
"Never","2006","(2a) intermediate vocational","Male","","","",""
"Never","2006","(2a) intermediate vocational","Female","","","",""
"Never","2006","(2c_gen) general maturity certificate","Male","","","",""
"Never","2006","(2c_gen) general maturity certificate","Female","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"Never","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"Never","2006","(3a) lower tertiary education","Male","","","",""
"Never","2006","(3a) lower tertiary education","Female","","","",""
"Never","2006","(3b) higher tertiary education","Male","","","",""
"Never","2006","(3b) higher tertiary education","Female","","","",""
"Daily","2007","(0) in school","Male","","","",""
"Daily","2007","(0) in school","Female","","","",""
"Daily","2007","(1a) inadequately completed","Male","","","",""
"Daily","2007","(1a) inadequately completed","Female","","","",""
"Daily","2007","(1b) general elementary school","Male","","","",""
"Daily","2007","(1b) general elementary school","Female","","","",""
"Daily","2007","(1c) basic vocational qualification","Male","","","",""
"Daily","2007","(1c) basic vocational qualification","Female","","","",""
"Daily","2007","(2b) intermediate general qualification","Male","","","",""
"Daily","2007","(2b) intermediate general qualification","Female","","","",""
"Daily","2007","(2a) intermediate vocational","Male","","","",""
"Daily","2007","(2a) intermediate vocational","Female","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2007","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2007","(3a) lower tertiary education","Male","","","",""
"Daily","2007","(3a) lower tertiary education","Female","","","",""
"Daily","2007","(3b) higher tertiary education","Male","","","",""
"Daily","2007","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2007","(0) in school","Male","14","","",""
"Min 1x per week","2007","(0) in school","Female","7","","",""
"Min 1x per week","2007","(1a) inadequately completed","Male","7","","",""
"Min 1x per week","2007","(1a) inadequately completed","Female","25","","",""
"Min 1x per week","2007","(1b) general elementary school","Male","52","0.0932211534424887","0.0679632600351454","0.118479046849832"
"Min 1x per week","2007","(1b) general elementary school","Female","189","0.144694436438441","0.124994418959189","0.164394453917693"
"Min 1x per week","2007","(1c) basic vocational qualification","Male","274","0.0858509499493282","0.0759153377208187","0.0957865621778378"
"Min 1x per week","2007","(1c) basic vocational qualification","Female","258","0.108995614063602","0.0969402705818767","0.121050957545328"
"Min 1x per week","2007","(2b) intermediate general qualification","Male","12","","",""
"Min 1x per week","2007","(2b) intermediate general qualification","Female","12","","",""
"Min 1x per week","2007","(2a) intermediate vocational","Male","110","0.0513449225068058","0.0418443153849431","0.0608455296286686"
"Min 1x per week","2007","(2a) intermediate vocational","Female","231","0.0822432956051036","0.0720598782591757","0.0924267129510315"
"Min 1x per week","2007","(2c_gen) general maturity certificate","Male","15","","",""
"Min 1x per week","2007","(2c_gen) general maturity certificate","Female","39","0.0789908443648494","0.0538455161806646","0.104136172549034"
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Male","37","0.0600921083336991","0.0422557054926222","0.0779285111747759"
"Min 1x per week","2007","(2c_voc) vocational maturity certificate","Female","78","0.0944363486554124","0.0750599460853069","0.113812751225518"
"Min 1x per week","2007","(3a) lower tertiary education","Male","77","0.0724219782319332","0.0556190330773025","0.089224923386564"
"Min 1x per week","2007","(3a) lower tertiary education","Female","50","0.0655943173323324","0.0483086629192076","0.0828799717454571"
"Min 1x per week","2007","(3b) higher tertiary education","Male","142","0.0784127721685439","0.0647632771475515","0.0920622671895363"
"Min 1x per week","2007","(3b) higher tertiary education","Female","113","0.10217081820672","0.0849770820733233","0.119364554340116"
"Min 1x per month","2007","(0) in school","Male","14","","",""
"Min 1x per month","2007","(0) in school","Female","19","","",""
"Min 1x per month","2007","(1a) inadequately completed","Male","7","","",""
"Min 1x per month","2007","(1a) inadequately completed","Female","13","","",""
"Min 1x per month","2007","(1b) general elementary school","Male","34","0.0543205652038343","0.0346306741889404","0.0740104562187282"
"Min 1x per month","2007","(1b) general elementary school","Female","156","0.124243314673239","0.105771554045204","0.142715075301275"
"Min 1x per month","2007","(1c) basic vocational qualification","Male","260","0.0744559806675724","0.0651457185492299","0.0837662427859149"
"Min 1x per month","2007","(1c) basic vocational qualification","Female","268","0.10452974345452","0.092694405011672","0.116365081897368"
"Min 1x per month","2007","(2b) intermediate general qualification","Male","9","","",""
"Min 1x per month","2007","(2b) intermediate general qualification","Female","23","","",""
"Min 1x per month","2007","(2a) intermediate vocational","Male","125","0.0538233028057377","0.0441088188346626","0.0635377867768128"
"Min 1x per month","2007","(2a) intermediate vocational","Female","258","0.0895833612458892","0.0789978149133566","0.100168907578422"
"Min 1x per month","2007","(2c_gen) general maturity certificate","Male","18","","",""
"Min 1x per month","2007","(2c_gen) general maturity certificate","Female","45","0.109062684309543","0.0800024827502685","0.138122885868818"
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Male","49","0.0644385743185553","0.046011133766231","0.0828660148708795"
"Min 1x per month","2007","(2c_voc) vocational maturity certificate","Female","82","0.0768229849929138","0.059177559103119","0.0944684108827086"
"Min 1x per month","2007","(3a) lower tertiary education","Male","77","0.0916136558104961","0.072911554791666","0.110315756829326"
"Min 1x per month","2007","(3a) lower tertiary education","Female","81","0.124078835278762","0.10106090096087","0.147096769596655"
"Min 1x per month","2007","(3b) higher tertiary education","Male","142","0.106233417952386","0.0905876245823996","0.121879211322372"
"Min 1x per month","2007","(3b) higher tertiary education","Female","134","0.103735470546033","0.0864256841568831","0.121045256935183"
"Rarely","2007","(0) in school","Male","43","0.242407076025171","0.176416611562134","0.308397540488209"
"Rarely","2007","(0) in school","Female","62","0.304601847973947","0.236990262073039","0.372213433874855"
"Rarely","2007","(1a) inadequately completed","Male","19","","",""
"Rarely","2007","(1a) inadequately completed","Female","27","","",""
"Rarely","2007","(1b) general elementary school","Male","102","0.163882899596256","0.131724859496086","0.196040939696426"
"Rarely","2007","(1b) general elementary school","Female","352","0.280987933753929","0.255817426296412","0.306158441211447"
"Rarely","2007","(1c) basic vocational qualification","Male","963","0.315866270260381","0.299379495593223","0.332353044927539"
"Rarely","2007","(1c) basic vocational qualification","Female","843","0.332219731357835","0.313999048069111","0.350440414646558"
"Rarely","2007","(2b) intermediate general qualification","Male","53","0.270864126715251","0.208963438969503","0.332764814460998"
"Rarely","2007","(2b) intermediate general qualification","Female","102","0.272618645374391","0.223980275046017","0.321257015702765"
"Rarely","2007","(2a) intermediate vocational","Male","504","0.245243241033599","0.226722836486067","0.26376364558113"
"Rarely","2007","(2a) intermediate vocational","Female","811","0.274984540182639","0.258434186457695","0.291534893907583"
"Rarely","2007","(2c_gen) general maturity certificate","Male","107","0.28776696611595","0.241761636517695","0.333772295714206"
"Rarely","2007","(2c_gen) general maturity certificate","Female","134","0.260418951373856","0.219505498205124","0.301332404542588"
"Rarely","2007","(2c_voc) vocational maturity certificate","Male","233","0.34747547540103","0.311738614475641","0.383212336326419"
"Rarely","2007","(2c_voc) vocational maturity certificate","Female","290","0.339256695547415","0.307885962736642","0.370627428358188"
"Rarely","2007","(3a) lower tertiary education","Male","258","0.284899214380791","0.255637198170313","0.314161230591268"
"Rarely","2007","(3a) lower tertiary education","Female","218","0.234224214815501","0.20465418974141","0.263794239889593"
"Rarely","2007","(3b) higher tertiary education","Male","443","0.271099824865464","0.248528679248306","0.293670970482622"
"Rarely","2007","(3b) higher tertiary education","Female","374","0.319853163079559","0.293375074568289","0.346331251590829"
"Never","2007","(0) in school","Male","91","0.609326065573814","0.534194458212675","0.684457672934952"
"Never","2007","(0) in school","Female","90","0.509804479876072","0.436365847156055","0.583243112596088"
"Never","2007","(1a) inadequately completed","Male","50","0.619715234242096","0.515276982094325","0.724153486389866"
"Never","2007","(1a) inadequately completed","Female","68","0.563858611079403","0.479579289641354","0.648137932517451"
"Never","2007","(1b) general elementary school","Male","321","0.688575381757421","0.648346179927808","0.728804583587033"
"Never","2007","(1b) general elementary school","Female","528","0.450074315134391","0.422214760883312","0.477933869385469"
"Never","2007","(1c) basic vocational qualification","Male","1557","0.523826799122718","0.506113889525636","0.5415397087198"
"Never","2007","(1c) basic vocational qualification","Female","1198","0.454254911124043","0.434993864147781","0.473515958100305"
"Never","2007","(2b) intermediate general qualification","Male","124","0.603809770929652","0.53568305651168","0.671936485347625"
"Never","2007","(2b) intermediate general qualification","Female","185","0.628126234380078","0.575337482694589","0.680914986065567"
"Never","2007","(2a) intermediate vocational","Male","1334","0.649588533653858","0.629050598912181","0.670126468395535"
"Never","2007","(2a) intermediate vocational","Female","1496","0.553188802966368","0.534760802186233","0.571616803746503"
"Never","2007","(2c_gen) general maturity certificate","Male","232","0.651578199524074","0.603159563160769","0.699996835887379"
"Never","2007","(2c_gen) general maturity certificate","Female","224","0.551527519951751","0.505162713702254","0.597892326201248"
"Never","2007","(2c_voc) vocational maturity certificate","Male","363","0.527993841946715","0.490527252215269","0.565460431678162"
"Never","2007","(2c_voc) vocational maturity certificate","Female","425","0.489483970804259","0.456361860963487","0.522606080645031"
"Never","2007","(3a) lower tertiary education","Male","502","0.55106515157678","0.518819725015056","0.583310578138504"
"Never","2007","(3a) lower tertiary education","Female","439","0.576102632573404","0.541598964129745","0.610606301017063"
"Never","2007","(3b) higher tertiary education","Male","763","0.544253985013607","0.518965826473924","0.569542143553289"
"Never","2007","(3b) higher tertiary education","Female","571","0.474240548167688","0.445893825826642","0.502587270508734"
"Daily","2008","(0) in school","Male","","","",""
"Daily","2008","(0) in school","Female","","","",""
"Daily","2008","(1a) inadequately completed","Male","2","","",""
"Daily","2008","(1a) inadequately completed","Female","4","","",""
