"pli0098_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2018","Couple + C. GT 16 ","East Germany","2","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","West Germany","42","0.100078633167618","0.0721955335796966","0.12796173275554"
"Min 1x per month","2018","Couple + C. LE and GT 16","East Germany","4","","",""
"Rarely","2018","1-pers.-HH","West Germany","115","0.170982910160304","0.142517231102517","0.199448589218091"
"Rarely","2018","1-pers.-HH","East Germany","15","","",""
"Rarely","2018","(Married) couple without C. ","West Germany","19","","",""
"Rarely","2018","(Married) couple without C. ","East Germany","2","","",""
"Rarely","2018","Single parent ","West Germany","39","0.1407247372445","0.0996255605630714","0.181823913925929"
"Rarely","2018","Single parent ","East Germany","9","","",""
"Rarely","2018","Couple + C. LE 16 ","West Germany","259","0.184291438487189","0.163835065293875","0.204747811680504"
"Rarely","2018","Couple + C. LE 16 ","East Germany","41","0.162734472582338","0.118458934700792","0.207010010463884"
"Rarely","2018","Couple + C. GT 16 ","West Germany","11","","",""
"Rarely","2018","Couple + C. GT 16 ","East Germany","2","","",""
"Rarely","2018","Couple + C. LE and GT 16","West Germany","85","0.14254332551535","0.110060962062626","0.175025688968074"
"Rarely","2018","Couple + C. LE and GT 16","East Germany","5","","",""
"Never","2018","1-pers.-HH","West Germany","322","0.434239870738188","0.396764626500937","0.471715114975439"
"Never","2018","1-pers.-HH","East Germany","54","0.432827933390769","0.342272559480499","0.523383307301039"
"Never","2018","(Married) couple without C. ","West Germany","61","0.456672859078914","0.366414286522245","0.546931431635582"
"Never","2018","(Married) couple without C. ","East Germany","9","","",""
"Never","2018","Single parent ","West Germany","148","0.522636479012375","0.463601934346953","0.581671023677797"
"Never","2018","Single parent ","East Germany","31","0.551782217338513","0.415295183906416","0.688269250770611"
"Never","2018","Couple + C. LE 16 ","West Germany","767","0.539940310304197","0.513644381526145","0.566236239082249"
"Never","2018","Couple + C. LE 16 ","East Germany","169","0.642269786024757","0.58477492645015","0.699764645599364"
"Never","2018","Couple + C. GT 16 ","West Germany","48","0.712827877324108","0.612420813632542","0.813234941015674"
"Never","2018","Couple + C. GT 16 ","East Germany","2","","",""
"Never","2018","Couple + C. LE and GT 16","West Germany","246","0.617578840259687","0.572425982075638","0.662731698443737"
"Never","2018","Couple + C. LE and GT 16","East Germany","47","0.741639507453323","0.636034234460092","0.847244780446553"
"Daily","2019","1-pers.-HH","West Germany","14","","",""
"Daily","2019","1-pers.-HH","East Germany","","","",""
"Daily","2019","(Married) couple without C. ","West Germany","15","","",""
"Daily","2019","(Married) couple without C. ","East Germany","1","","",""
"Daily","2019","Single parent ","West Germany","2","","",""
"Daily","2019","Single parent ","East Germany","1","","",""
"Daily","2019","Couple + C. LE 16 ","West Germany","7","","",""
"Daily","2019","Couple + C. LE 16 ","East Germany","4","","",""
"Daily","2019","Couple + C. GT 16 ","West Germany","8","","",""
"Daily","2019","Couple + C. GT 16 ","East Germany","2","","",""
"Daily","2019","Couple + C. LE and GT 16","West Germany","14","","",""
"Daily","2019","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","2019","1-pers.-HH","West Germany","364","0.0936233532324577","0.084315973536574","0.102930732928341"
"Min 1x per week","2019","1-pers.-HH","East Germany","57","0.0304962008560164","0.0204215344398103","0.0405708672722225"
"Min 1x per week","2019","(Married) couple without C. ","West Germany","521","0.078660068052936","0.0720881816708947","0.0852319544349773"
"Min 1x per week","2019","(Married) couple without C. ","East Germany","57","0.0242197771630233","0.0177486560310744","0.0306908982949722"
"Min 1x per week","2019","Single parent ","West Germany","100","0.0546924606353182","0.0442917732038092","0.0650931480668271"
"Min 1x per week","2019","Single parent ","East Germany","15","","",""
"Min 1x per week","2019","Couple + C. LE 16 ","West Germany","476","0.0610199410851685","0.05466846032558","0.067371421844757"
"Min 1x per week","2019","Couple + C. LE 16 ","East Germany","74","0.0281726529842254","0.0189629488332339","0.0373823571352169"
"Min 1x per week","2019","Couple + C. GT 16 ","West Germany","188","0.0841577292748694","0.073508896628959","0.0948065619207797"
"Min 1x per week","2019","Couple + C. GT 16 ","East Germany","23","","",""
"Min 1x per week","2019","Couple + C. LE and GT 16","West Germany","288","0.11521168902575","0.102205784747139","0.128217593304361"
"Min 1x per week","2019","Couple + C. LE and GT 16","East Germany","46","0.0914820533211869","0.0644523001538151","0.118511806488559"
"Min 1x per month","2019","1-pers.-HH","West Germany","276","0.0658365740859727","0.0579129105888001","0.0737602375831453"
"Min 1x per month","2019","1-pers.-HH","East Germany","54","0.0491600774412075","0.0364925156641442","0.0618276392182708"
"Min 1x per month","2019","(Married) couple without C. ","West Germany","547","0.0821079133716282","0.0754061164911212","0.0888097102521351"
"Min 1x per month","2019","(Married) couple without C. ","East Germany","87","0.0299929250823958","0.0228130760207031","0.0371727741440885"
"Min 1x per month","2019","Single parent ","West Germany","131","0.0496172692101572","0.039684337495808","0.0595502009245064"
"Min 1x per month","2019","Single parent ","East Germany","19","","",""
"Min 1x per month","2019","Couple + C. LE 16 ","West Germany","588","0.0994705332734069","0.091528949940526","0.107412116606288"
"Min 1x per month","2019","Couple + C. LE 16 ","East Germany","70","0.04588075958777","0.0342353739450696","0.0575261452304704"
"Min 1x per month","2019","Couple + C. GT 16 ","West Germany","254","0.0911374537002325","0.0800981367186924","0.102176770681773"
"Min 1x per month","2019","Couple + C. GT 16 ","East Germany","24","","",""
"Min 1x per month","2019","Couple + C. LE and GT 16","West Germany","238","0.101201069411096","0.0889154680959886","0.113486670726203"
"Min 1x per month","2019","Couple + C. LE and GT 16","East Germany","29","","",""
"Rarely","2019","1-pers.-HH","West Germany","905","0.255358693470104","0.241426167300122","0.269291219640085"
"Rarely","2019","1-pers.-HH","East Germany","170","0.120830492108746","0.101733822764114","0.139927161453379"
"Rarely","2019","(Married) couple without C. ","West Germany","1860","0.277245763350608","0.266318014060567","0.288173512640648"
"Rarely","2019","(Married) couple without C. ","East Germany","350","0.148925836258349","0.133939786191985","0.163911886324714"
"Rarely","2019","Single parent ","West Germany","423","0.272098696473966","0.251741815761384","0.292455577186548"
"Rarely","2019","Single parent ","East Germany","72","0.12354527906889","0.0942897621520758","0.152800795985705"
"Rarely","2019","Couple + C. LE 16 ","West Germany","1633","0.293708613445517","0.281623208505715","0.305794018385318"
"Rarely","2019","Couple + C. LE 16 ","East Germany","245","0.175439673926044","0.154270087600029","0.196609260252059"
"Rarely","2019","Couple + C. GT 16 ","West Germany","826","0.314694701322896","0.296881933170721","0.33250746947507"
"Rarely","2019","Couple + C. GT 16 ","East Germany","81","0.203671661312124","0.166337558601332","0.241005764022916"
"Rarely","2019","Couple + C. LE and GT 16","West Germany","636","0.277596589922503","0.259354711772879","0.295838468072128"
"Rarely","2019","Couple + C. LE and GT 16","East Germany","87","0.20619325671909","0.168261584104711","0.244124929333469"
"Never","2019","1-pers.-HH","West Germany","2204","0.581301577628447","0.565538812845626","0.597064342411267"
"Never","2019","1-pers.-HH","East Germany","838","0.79951322959403","0.776055350963108","0.822971108224951"
"Never","2019","(Married) couple without C. ","West Germany","3503","0.560171917548859","0.548054639194537","0.572289195903181"
"Never","2019","(Married) couple without C. ","East Germany","1673","0.796756838956689","0.779817778326856","0.813695899586522"
"Never","2019","Single parent ","West Germany","1180","0.622855993008378","0.60068632539669","0.645025660620066"
"Never","2019","Single parent ","East Germany","379","0.805939535553235","0.770779466449323","0.841099604657147"
"Never","2019","Couple + C. LE 16 ","West Germany","2752","0.54449400822803","0.531279393379738","0.557708623076321"
"Never","2019","Couple + C. LE 16 ","East Germany","847","0.748645510304261","0.724500984287167","0.772790036321356"
"Never","2019","Couple + C. GT 16 ","West Germany","1335","0.507033937331248","0.487857334189815","0.526210540472681"
"Never","2019","Couple + C. GT 16 ","East Germany","317","0.726797185903632","0.685488295248029","0.768106076559235"
"Never","2019","Couple + C. LE and GT 16","West Germany","1139","0.497096034072607","0.476728649077827","0.517463419067387"
"Never","2019","Couple + C. LE and GT 16","East Germany","275","0.626576456511641","0.581224580509895","0.671928332513386"
