"pli0098_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2013","Saxony","college entrance qualification","28","","",""
"Min 1x per week","2013","Saxony","Other degree","2","","",""
"Min 1x per week","2013","Saxony","no degree/no degree yet","1","","",""
"Min 1x per week","2013","Saxony-Anhalt","lower secondary degree","3","","",""
"Min 1x per week","2013","Saxony-Anhalt","secondary school degree","13","","",""
"Min 1x per week","2013","Saxony-Anhalt","college entrance qualification","9","","",""
"Min 1x per week","2013","Saxony-Anhalt","Other degree","2","","",""
"Min 1x per week","2013","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Min 1x per week","2013","Thuringia","lower secondary degree","10","","",""
"Min 1x per week","2013","Thuringia","secondary school degree","26","","",""
"Min 1x per week","2013","Thuringia","college entrance qualification","18","","",""
"Min 1x per week","2013","Thuringia","Other degree","","","",""
"Min 1x per week","2013","Thuringia","no degree/no degree yet","1","","",""
"Min 1x per month","2013","Schleswig-Holstein","lower secondary degree","17","","",""
"Min 1x per month","2013","Schleswig-Holstein","secondary school degree","14","","",""
"Min 1x per month","2013","Schleswig-Holstein","college entrance qualification","18","","",""
"Min 1x per month","2013","Schleswig-Holstein","Other degree","7","","",""
"Min 1x per month","2013","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Min 1x per month","2013","Hamburg","lower secondary degree","3","","",""
"Min 1x per month","2013","Hamburg","secondary school degree","6","","",""
"Min 1x per month","2013","Hamburg","college entrance qualification","16","","",""
"Min 1x per month","2013","Hamburg","Other degree","3","","",""
"Min 1x per month","2013","Hamburg","no degree/no degree yet","3","","",""
"Min 1x per month","2013","Lower Saxony","lower secondary degree","58","0.0982866958178158","0.0763269480796648","0.120246443555967"
"Min 1x per month","2013","Lower Saxony","secondary school degree","67","0.0913079272773131","0.0710544221886492","0.111561432365977"
"Min 1x per month","2013","Lower Saxony","college entrance qualification","96","0.128991267673939","0.103871741094681","0.154110794253197"
"Min 1x per month","2013","Lower Saxony","Other degree","15","","",""
"Min 1x per month","2013","Lower Saxony","no degree/no degree yet","5","","",""
"Min 1x per month","2013","Bremen","lower secondary degree","1","","",""
"Min 1x per month","2013","Bremen","secondary school degree","1","","",""
"Min 1x per month","2013","Bremen","college entrance qualification","2","","",""
"Min 1x per month","2013","Bremen","Other degree","1","","",""
"Min 1x per month","2013","Bremen","no degree/no degree yet","1","","",""
"Min 1x per month","2013","North Rhine-Westphalia","lower secondary degree","98","0.0666032956136336","0.0536938977162481","0.079512693511019"
"Min 1x per month","2013","North Rhine-Westphalia","secondary school degree","106","0.0787841714474981","0.0631181359203136","0.0944502069746825"
"Min 1x per month","2013","North Rhine-Westphalia","college entrance qualification","193","0.0915657654879703","0.0778517475567952","0.105279783419145"
"Min 1x per month","2013","North Rhine-Westphalia","Other degree","48","0.134761444500014","0.102709409600989","0.166813479399038"
"Min 1x per month","2013","North Rhine-Westphalia","no degree/no degree yet","19","","",""
"Min 1x per month","2013","Hesse","lower secondary degree","38","0.127780910910188","0.0952672132541621","0.160294608566214"
"Min 1x per month","2013","Hesse","secondary school degree","42","0.0982522193958434","0.0710808608056284","0.125423577986058"
"Min 1x per month","2013","Hesse","college entrance qualification","72","0.0881440063551678","0.0659354439897375","0.110352568720598"
"Min 1x per month","2013","Hesse","Other degree","15","","",""
"Min 1x per month","2013","Hesse","no degree/no degree yet","4","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","lower secondary degree","44","0.0914917590235954","0.0671974314659933","0.115786086581198"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","secondary school degree","27","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","college entrance qualification","51","0.126043475609422","0.0915665770088671","0.160520374209978"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Other degree","10","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Min 1x per month","2013","Baden-Württemberg","lower secondary degree","109","0.119587752960683","0.0976838909862736","0.141491614935093"
"Min 1x per month","2013","Baden-Württemberg","secondary school degree","87","0.0643796608423466","0.0478219216695292","0.0809374000151641"
"Min 1x per month","2013","Baden-Württemberg","college entrance qualification","122","0.1317313112304","0.109685024417205","0.153777598043596"
"Min 1x per month","2013","Baden-Württemberg","Other degree","22","","",""
"Min 1x per month","2013","Baden-Württemberg","no degree/no degree yet","7","","",""
"Min 1x per month","2013","Bavaria","lower secondary degree","216","0.122413621947698","0.105232389400817","0.13959485449458"
"Min 1x per month","2013","Bavaria","secondary school degree","179","0.134393234231927","0.114191434783901","0.154595033679952"
"Min 1x per month","2013","Bavaria","college entrance qualification","140","0.124923712966459","0.10455314048178","0.145294285451138"
"Min 1x per month","2013","Bavaria","Other degree","32","0.0832272043194661","0.0504606873093607","0.115993721329572"
"Min 1x per month","2013","Bavaria","no degree/no degree yet","13","","",""
"Min 1x per month","2013","Berlin","lower secondary degree","2","","",""
"Min 1x per month","2013","Berlin","secondary school degree","13","","",""
"Min 1x per month","2013","Berlin","college entrance qualification","16","","",""
"Min 1x per month","2013","Berlin","Other degree","7","","",""
"Min 1x per month","2013","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","2013","Brandenburg","lower secondary degree","10","","",""
"Min 1x per month","2013","Brandenburg","secondary school degree","9","","",""
"Min 1x per month","2013","Brandenburg","college entrance qualification","16","","",""
"Min 1x per month","2013","Brandenburg","Other degree","4","","",""
"Min 1x per month","2013","Brandenburg","no degree/no degree yet","2","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","lower secondary degree","3","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","secondary school degree","14","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","college entrance qualification","6","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Min 1x per month","2013","Saxony","lower secondary degree","13","","",""
"Min 1x per month","2013","Saxony","secondary school degree","38","0.038039264206393","0.0251338605042475","0.0509446679085386"
"Min 1x per month","2013","Saxony","college entrance qualification","40","0.0910215968138003","0.0640531223652947","0.117990071262306"
"Min 1x per month","2013","Saxony","Other degree","2","","",""
"Min 1x per month","2013","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2013","Saxony-Anhalt","lower secondary degree","9","","",""
"Min 1x per month","2013","Saxony-Anhalt","secondary school degree","15","","",""
"Min 1x per month","2013","Saxony-Anhalt","college entrance qualification","16","","",""
"Min 1x per month","2013","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","2013","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","2013","Thuringia","lower secondary degree","11","","",""
"Min 1x per month","2013","Thuringia","secondary school degree","28","","",""
"Min 1x per month","2013","Thuringia","college entrance qualification","23","","",""
"Min 1x per month","2013","Thuringia","Other degree","1","","",""
"Min 1x per month","2013","Thuringia","no degree/no degree yet","","","",""
"Rarely","2013","Schleswig-Holstein","lower secondary degree","73","0.280900596141384","0.22627046892688","0.335530723355889"
"Rarely","2013","Schleswig-Holstein","secondary school degree","73","0.264063675481177","0.212883695379942","0.315243655582413"
"Rarely","2013","Schleswig-Holstein","college entrance qualification","75","0.29068320946112","0.231999944795857","0.349366474126383"
"Rarely","2013","Schleswig-Holstein","Other degree","15","","",""
"Rarely","2013","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Rarely","2013","Hamburg","lower secondary degree","16","","",""
"Rarely","2013","Hamburg","secondary school degree","16","","",""
"Rarely","2013","Hamburg","college entrance qualification","50","0.369773153914768","0.296336955712908","0.443209352116627"
"Rarely","2013","Hamburg","Other degree","5","","",""
"Rarely","2013","Hamburg","no degree/no degree yet","3","","",""
"Rarely","2013","Lower Saxony","lower secondary degree","229","0.295815603331832","0.262148986335735","0.329482220327929"
"Rarely","2013","Lower Saxony","secondary school degree","270","0.319973987963518","0.287175208595444","0.352772767331593"
"Rarely","2013","Lower Saxony","college entrance qualification","246","0.326606973641026","0.29146168825979","0.361752259022262"
"Rarely","2013","Lower Saxony","Other degree","40","0.317755946184655","0.238024587304885","0.397487305064426"
"Rarely","2013","Lower Saxony","no degree/no degree yet","31","0.353099784082232","0.2538063658599","0.452393202304564"
"Rarely","2013","Bremen","lower secondary degree","15","","",""
"Rarely","2013","Bremen","secondary school degree","12","","",""
"Rarely","2013","Bremen","college entrance qualification","16","","",""
"Rarely","2013","Bremen","Other degree","4","","",""
"Rarely","2013","Bremen","no degree/no degree yet","1","","",""
"Rarely","2013","North Rhine-Westphalia","lower secondary degree","421","0.306591465853188","0.282718871529385","0.330464060176991"
"Rarely","2013","North Rhine-Westphalia","secondary school degree","339","0.261686377312437","0.236125843252579","0.287246911372294"
"Rarely","2013","North Rhine-Westphalia","college entrance qualification","550","0.309731802909248","0.287745448004937","0.331718157813559"
"Rarely","2013","North Rhine-Westphalia","Other degree","87","0.207956573740011","0.169861776181368","0.246051371298654"
"Rarely","2013","North Rhine-Westphalia","no degree/no degree yet","47","0.144528491244363","0.0982742976960853","0.19078268479264"
"Rarely","2013","Hesse","lower secondary degree","128","0.339715216704804","0.293589436624166","0.385840996785441"
"Rarely","2013","Hesse","secondary school degree","155","0.287387267715047","0.246076983887774","0.328697551542319"
"Rarely","2013","Hesse","college entrance qualification","226","0.341205362770491","0.304065193715065","0.378345531825918"
"Rarely","2013","Hesse","Other degree","26","","",""
"Rarely","2013","Hesse","no degree/no degree yet","18","","",""
"Rarely","2013","Rhineland-Palatinate,Saarland","lower secondary degree","170","0.3381151589218","0.298251881969916","0.377978435873684"
"Rarely","2013","Rhineland-Palatinate,Saarland","secondary school degree","105","0.334490205390423","0.28238732385443","0.386593086926415"
"Rarely","2013","Rhineland-Palatinate,Saarland","college entrance qualification","138","0.349756267036463","0.300217643855289","0.399294890217637"
"Rarely","2013","Rhineland-Palatinate,Saarland","Other degree","31","0.393064464569186","0.30008258249851","0.486046346639862"
"Rarely","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","9","","",""
"Rarely","2013","Baden-Württemberg","lower secondary degree","252","0.298669171429936","0.267773974548472","0.329564368311399"
"Rarely","2013","Baden-Württemberg","secondary school degree","264","0.308269569973037","0.277115798013528","0.339423341932547"
"Rarely","2013","Baden-Württemberg","college entrance qualification","305","0.29683503822036","0.267053298173094","0.326616778267625"
"Rarely","2013","Baden-Württemberg","Other degree","69","0.277772393231839","0.220987773290562","0.334557013173117"
"Rarely","2013","Baden-Württemberg","no degree/no degree yet","23","","",""
"Rarely","2013","Bavaria","lower secondary degree","436","0.308338933037439","0.28413113134033","0.332546734734549"
"Rarely","2013","Bavaria","secondary school degree","354","0.324154818802708","0.296431776779166","0.35187786082625"
"Rarely","2013","Bavaria","college entrance qualification","338","0.301719706889207","0.27344002199014","0.329999391788275"
"Rarely","2013","Bavaria","Other degree","78","0.229304644712896","0.179437492875868","0.279171796549925"
"Rarely","2013","Bavaria","no degree/no degree yet","33","0.260033442530471","0.181549986869686","0.338516898191256"
"Rarely","2013","Berlin","lower secondary degree","25","","",""
"Rarely","2013","Berlin","secondary school degree","39","0.110107743286165","0.0759178456989592","0.14429764087337"
"Rarely","2013","Berlin","college entrance qualification","80","0.18532395801587","0.146859172652967","0.223788743378773"
"Rarely","2013","Berlin","Other degree","7","","",""
"Rarely","2013","Berlin","no degree/no degree yet","5","","",""
"Rarely","2013","Brandenburg","lower secondary degree","28","","",""
"Rarely","2013","Brandenburg","secondary school degree","75","0.184107649612911","0.147893849487174","0.220321449738647"
"Rarely","2013","Brandenburg","college entrance qualification","53","0.164407475026626","0.118184524168588","0.210630425884664"
"Rarely","2013","Brandenburg","Other degree","3","","",""
"Rarely","2013","Brandenburg","no degree/no degree yet","3","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","lower secondary degree","8","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","secondary school degree","27","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","college entrance qualification","30","0.178580757614606","0.113489593717501","0.243671921511711"
"Rarely","2013","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Rarely","2013","Saxony","lower secondary degree","47","0.138016168359127","0.100914486920418","0.175117849797837"
"Rarely","2013","Saxony","secondary school degree","112","0.147965194638623","0.124010793356229","0.171919595921017"
"Rarely","2013","Saxony","college entrance qualification","81","0.1767082449854","0.140946997318156","0.212469492652644"
"Rarely","2013","Saxony","Other degree","4","","",""
"Rarely","2013","Saxony","no degree/no degree yet","2","","",""
"Rarely","2013","Saxony-Anhalt","lower secondary degree","17","","",""
"Rarely","2013","Saxony-Anhalt","secondary school degree","55","0.109457400517338","0.0805788869850279","0.138335914049649"
"Rarely","2013","Saxony-Anhalt","college entrance qualification","37","0.176336240060978","0.125275515701677","0.227396964420279"
"Rarely","2013","Saxony-Anhalt","Other degree","1","","",""
"Rarely","2013","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Rarely","2013","Thuringia","lower secondary degree","58","0.20976540561427","0.161819319774007","0.257711491454534"
"Rarely","2013","Thuringia","secondary school degree","82","0.163573676549186","0.129808565530633","0.197338787567738"
"Rarely","2013","Thuringia","college entrance qualification","45","0.202759528332985","0.148638571588779","0.256880485077191"
"Rarely","2013","Thuringia","Other degree","1","","",""
"Rarely","2013","Thuringia","no degree/no degree yet","1","","",""
"Never","2013","Schleswig-Holstein","lower secondary degree","162","0.610134962402588","0.550851778773277","0.669418146031899"
"Never","2013","Schleswig-Holstein","secondary school degree","184","0.676399443651908","0.622082926868669","0.730715960435146"
"Never","2013","Schleswig-Holstein","college entrance qualification","125","0.57526091105142","0.511379026297213","0.639142795805627"
"Never","2013","Schleswig-Holstein","Other degree","28","","",""
"Never","2013","Schleswig-Holstein","no degree/no degree yet","25","","",""
"Never","2013","Hamburg","lower secondary degree","65","0.817176701447447","0.735486000310605","0.898867402584289"
"Never","2013","Hamburg","secondary school degree","72","0.707656890202207","0.618952481521429","0.796361298882986"
"Never","2013","Hamburg","college entrance qualification","96","0.573524124522644","0.498289609282815","0.648758639762473"
"Never","2013","Hamburg","Other degree","16","","",""
"Never","2013","Hamburg","no degree/no degree yet","6","","",""
"Never","2013","Lower Saxony","lower secondary degree","361","0.509652652763256","0.472777417473832","0.546527888052681"
"Never","2013","Lower Saxony","secondary school degree","394","0.542465995763168","0.507436367396658","0.577495624129678"
"Never","2013","Lower Saxony","college entrance qualification","292","0.476466528592025","0.439037507812388","0.513895549371663"
"Never","2013","Lower Saxony","Other degree","59","0.512242335763405","0.426646580386064","0.597838091140746"
"Never","2013","Lower Saxony","no degree/no degree yet","46","0.460899155748343","0.357339392245277","0.564458919251409"
"Never","2013","Bremen","lower secondary degree","30","0.509884120110316","0.366966988142598","0.652801252078033"
"Never","2013","Bremen","secondary school degree","33","0.667482714623345","0.532795526259198","0.802169902987492"
"Never","2013","Bremen","college entrance qualification","35","0.637675959486167","0.511782642858948","0.763569276113386"
"Never","2013","Bremen","Other degree","10","","",""
"Never","2013","Bremen","no degree/no degree yet","4","","",""
"Never","2013","North Rhine-Westphalia","lower secondary degree","779","0.519618949018685","0.493751093898977","0.545486804138392"
"Never","2013","North Rhine-Westphalia","secondary school degree","584","0.573760118335425","0.545002617217209","0.60251761945364"
"Never","2013","North Rhine-Westphalia","college entrance qualification","783","0.500459789140235","0.476684751000792","0.524234827279679"
"Never","2013","North Rhine-Westphalia","Other degree","235","0.550577650695579","0.503885759119908","0.59726954227125"
"Never","2013","North Rhine-Westphalia","no degree/no degree yet","145","0.715076574627649","0.655700435070941","0.774452714184356"
"Never","2013","Hesse","lower secondary degree","207","0.457227453474213","0.408710260598275","0.505744646350151"
"Never","2013","Hesse","secondary school degree","232","0.525281029473888","0.479697097878846","0.570864961068931"
"Never","2013","Hesse","college entrance qualification","287","0.52910615972596","0.490004621917285","0.568207697534634"
"Never","2013","Hesse","Other degree","93","0.555402680201071","0.47691976318285","0.633885597219291"
"Never","2013","Hesse","no degree/no degree yet","45","0.731997441207477","0.629690265772856","0.834304616642097"
"Never","2013","Rhineland-Palatinate,Saarland","lower secondary degree","266","0.443521144087338","0.401658085387971","0.485384202786706"
"Never","2013","Rhineland-Palatinate,Saarland","secondary school degree","158","0.481496673853848","0.426318765544733","0.536674582162963"
"Never","2013","Rhineland-Palatinate,Saarland","college entrance qualification","140","0.463487767146058","0.411687494635049","0.515288039657067"
"Never","2013","Rhineland-Palatinate,Saarland","Other degree","48","0.367099718116527","0.275339417339348","0.458860018893705"
"Never","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","31","0.630438322772276","0.486167459515591","0.77470918602896"
"Never","2013","Baden-Württemberg","lower secondary degree","372","0.439231465981162","0.40572930320917","0.472733628753154"
"Never","2013","Baden-Württemberg","secondary school degree","410","0.540334962736291","0.5067125296007","0.573957395871883"
"Never","2013","Baden-Württemberg","college entrance qualification","393","0.484445947665324","0.451868005954717","0.51702388937593"
"Never","2013","Baden-Württemberg","Other degree","113","0.451891716697374","0.388796052917586","0.514987380477163"
"Never","2013","Baden-Württemberg","no degree/no degree yet","48","0.572235768801393","0.467670225270979","0.676801312331808"
"Never","2013","Bavaria","lower secondary degree","544","0.418651325932064","0.392790696927311","0.444511954936817"
"Never","2013","Bavaria","secondary school degree","432","0.430813912836216","0.401483847566852","0.460143978105579"
"Never","2013","Bavaria","college entrance qualification","427","0.47331214173963","0.442550584932721","0.50407369854654"
"Never","2013","Bavaria","Other degree","128","0.517904109234228","0.458630938368308","0.577177280100149"
"Never","2013","Bavaria","no degree/no degree yet","63","0.563780601530204","0.475051717439554","0.652509485620855"
"Never","2013","Berlin","lower secondary degree","136","0.810723541134571","0.751838047050348","0.869609035218794"
"Never","2013","Berlin","secondary school degree","258","0.825057414949456","0.783561054171439","0.866553775727472"
"Never","2013","Berlin","college entrance qualification","267","0.721162201425265","0.676770953091482","0.765553449759047"
"Never","2013","Berlin","Other degree","29","","",""
"Never","2013","Berlin","no degree/no degree yet","19","","",""
"Never","2013","Brandenburg","lower secondary degree","210","0.810657252150813","0.762189352037694","0.859125152263933"
"Never","2013","Brandenburg","secondary school degree","347","0.793015604544186","0.755159892274647","0.830871316813725"
"Never","2013","Brandenburg","college entrance qualification","164","0.711820250582413","0.655337412093379","0.768303089071446"
"Never","2013","Brandenburg","Other degree","27","","",""
"Never","2013","Brandenburg","no degree/no degree yet","10","","",""
"Never","2013","Mecklenburg-Western Pomerania","lower secondary degree","105","0.808989530628739","0.738656795859952","0.879322265397526"
"Never","2013","Mecklenburg-Western Pomerania","secondary school degree","240","0.83363301472676","0.790771243056785","0.876494786396736"
"Never","2013","Mecklenburg-Western Pomerania","college entrance qualification","94","0.796942171797812","0.728575326013103","0.865309017582522"
"Never","2013","Mecklenburg-Western Pomerania","Other degree","9","","",""
"Never","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","18","","",""
"Never","2013","Saxony","lower secondary degree","259","0.791052756624901","0.747320680414593","0.83478483283521"
"Never","2013","Saxony","secondary school degree","639","0.75919331706575","0.730347202525057","0.788039431606442"
"Never","2013","Saxony","college entrance qualification","287","0.702032463053225","0.65915091596143","0.74491401014502"
"Never","2013","Saxony","Other degree","22","","",""
"Never","2013","Saxony","no degree/no degree yet","23","","",""
"Never","2013","Saxony-Anhalt","lower secondary degree","206","0.890499191017386","0.850574681596795","0.930423700437977"
"Never","2013","Saxony-Anhalt","secondary school degree","366","0.828677182477986","0.793825382333939","0.863528982622033"
"Never","2013","Saxony-Anhalt","college entrance qualification","152","0.737006183631242","0.678020103178618","0.795992264083866"
"Never","2013","Saxony-Anhalt","Other degree","19","","",""
"Never","2013","Saxony-Anhalt","no degree/no degree yet","15","","",""
"Never","2013","Thuringia","lower secondary degree","198","0.669607503619473","0.614217237710513","0.724997769528433"
"Never","2013","Thuringia","secondary school degree","325","0.725855591243113","0.685135153502529","0.766576028983698"
"Never","2013","Thuringia","college entrance qualification","125","0.693079451980105","0.630994742286942","0.755164161673267"
"Never","2013","Thuringia","Other degree","14","","",""
"Never","2013","Thuringia","no degree/no degree yet","10","","",""
"Daily","2014","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2014","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2014","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2014","Schleswig-Holstein","Other degree","","","",""
"Daily","2014","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2014","Hamburg","lower secondary degree","","","",""
"Daily","2014","Hamburg","secondary school degree","","","",""
"Daily","2014","Hamburg","college entrance qualification","","","",""
"Daily","2014","Hamburg","Other degree","","","",""
"Daily","2014","Hamburg","no degree/no degree yet","","","",""
"Daily","2014","Lower Saxony","lower secondary degree","","","",""
"Daily","2014","Lower Saxony","secondary school degree","","","",""
"Daily","2014","Lower Saxony","college entrance qualification","","","",""
"Daily","2014","Lower Saxony","Other degree","","","",""
"Daily","2014","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2014","Bremen","lower secondary degree","","","",""
"Daily","2014","Bremen","secondary school degree","","","",""
"Daily","2014","Bremen","college entrance qualification","","","",""
"Daily","2014","Bremen","Other degree","","","",""
"Daily","2014","Bremen","no degree/no degree yet","","","",""
"Daily","2014","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2014","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2014","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2014","North Rhine-Westphalia","Other degree","","","",""
"Daily","2014","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2014","Hesse","lower secondary degree","","","",""
"Daily","2014","Hesse","secondary school degree","","","",""
"Daily","2014","Hesse","college entrance qualification","","","",""
"Daily","2014","Hesse","Other degree","","","",""
"Daily","2014","Hesse","no degree/no degree yet","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2014","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2014","Baden-Württemberg","secondary school degree","","","",""
"Daily","2014","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2014","Baden-Württemberg","Other degree","","","",""
"Daily","2014","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2014","Bavaria","lower secondary degree","","","",""
"Daily","2014","Bavaria","secondary school degree","","","",""
"Daily","2014","Bavaria","college entrance qualification","","","",""
"Daily","2014","Bavaria","Other degree","","","",""
"Daily","2014","Bavaria","no degree/no degree yet","","","",""
"Daily","2014","Berlin","lower secondary degree","","","",""
"Daily","2014","Berlin","secondary school degree","","","",""
"Daily","2014","Berlin","college entrance qualification","","","",""
"Daily","2014","Berlin","Other degree","","","",""
"Daily","2014","Berlin","no degree/no degree yet","","","",""
"Daily","2014","Brandenburg","lower secondary degree","","","",""
"Daily","2014","Brandenburg","secondary school degree","","","",""
"Daily","2014","Brandenburg","college entrance qualification","","","",""
"Daily","2014","Brandenburg","Other degree","","","",""
"Daily","2014","Brandenburg","no degree/no degree yet","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2014","Saxony","lower secondary degree","","","",""
"Daily","2014","Saxony","secondary school degree","","","",""
"Daily","2014","Saxony","college entrance qualification","","","",""
"Daily","2014","Saxony","Other degree","","","",""
"Daily","2014","Saxony","no degree/no degree yet","","","",""
"Daily","2014","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2014","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2014","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2014","Saxony-Anhalt","Other degree","","","",""
"Daily","2014","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2014","Thuringia","lower secondary degree","","","",""
"Daily","2014","Thuringia","secondary school degree","","","",""
"Daily","2014","Thuringia","college entrance qualification","","","",""
"Daily","2014","Thuringia","Other degree","","","",""
"Daily","2014","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2014","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","2014","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","2014","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","2014","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","2014","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","2014","Hamburg","lower secondary degree","","","",""
"Min 1x per week","2014","Hamburg","secondary school degree","","","",""
"Min 1x per week","2014","Hamburg","college entrance qualification","","","",""
"Min 1x per week","2014","Hamburg","Other degree","","","",""
"Min 1x per week","2014","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2014","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","2014","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","2014","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","2014","Lower Saxony","Other degree","","","",""
"Min 1x per week","2014","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2014","Bremen","lower secondary degree","","","",""
"Min 1x per week","2014","Bremen","secondary school degree","","","",""
"Min 1x per week","2014","Bremen","college entrance qualification","","","",""
"Min 1x per week","2014","Bremen","Other degree","","","",""
"Min 1x per week","2014","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","2014","Hesse","lower secondary degree","","","",""
"Min 1x per week","2014","Hesse","secondary school degree","","","",""
"Min 1x per week","2014","Hesse","college entrance qualification","","","",""
"Min 1x per week","2014","Hesse","Other degree","","","",""
"Min 1x per week","2014","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","2014","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","2014","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","2014","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","2014","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","2014","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","2014","Bavaria","lower secondary degree","","","",""
"Min 1x per week","2014","Bavaria","secondary school degree","","","",""
"Min 1x per week","2014","Bavaria","college entrance qualification","","","",""
"Min 1x per week","2014","Bavaria","Other degree","","","",""
"Min 1x per week","2014","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","2014","Berlin","lower secondary degree","","","",""
"Min 1x per week","2014","Berlin","secondary school degree","","","",""
"Min 1x per week","2014","Berlin","college entrance qualification","","","",""
"Min 1x per week","2014","Berlin","Other degree","","","",""
"Min 1x per week","2014","Berlin","no degree/no degree yet","","","",""
