"plh0038","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2000","Rhineland-Palatinate,Saarland","higher vocational","31","0.342359784268729","0.255257164190295","0.429462404347163"
"Big worries","2000","Rhineland-Palatinate,Saarland","higher education","38","0.271406918732414","0.199521235908707","0.343292601556121"
"Big worries","2000","Baden-Württemberg","in school","","","",""
"Big worries","2000","Baden-Württemberg","inadequately","","","",""
"Big worries","2000","Baden-Württemberg","general elemantary","158","0.288178635022109","0.25229563218573","0.324061637858487"
"Big worries","2000","Baden-Württemberg","middle vocational","379","0.286988966756312","0.263402779859986","0.310575153652637"
"Big worries","2000","Baden-Württemberg","vocational + Abi","43","0.3636007754704","0.278242546247293","0.448959004693507"
"Big worries","2000","Baden-Württemberg","higher vocational","62","0.31044351008659","0.251414118459431","0.369472901713749"
"Big worries","2000","Baden-Württemberg","higher education","89","0.209622702563274","0.169832930526273","0.249412474600275"
"Big worries","2000","Bavaria","in school","","","",""
"Big worries","2000","Bavaria","inadequately","","","",""
"Big worries","2000","Bavaria","general elemantary","172","0.330306296894936","0.28956736439655","0.371045229393321"
"Big worries","2000","Bavaria","middle vocational","513","0.265440885975773","0.245585946137074","0.285295825814473"
"Big worries","2000","Bavaria","vocational + Abi","39","0.281483948205643","0.208783936959479","0.354183959451807"
"Big worries","2000","Bavaria","higher vocational","56","0.225771691957907","0.174355429984129","0.277187953931684"
"Big worries","2000","Bavaria","higher education","93","0.209064962434096","0.172223556166944","0.245906368701247"
"Big worries","2000","Berlin","in school","","","",""
"Big worries","2000","Berlin","inadequately","","","",""
"Big worries","2000","Berlin","general elemantary","33","0.390027634899294","0.279640050733831","0.500415219064757"
"Big worries","2000","Berlin","middle vocational","158","0.424216657487487","0.3733050027366","0.475128312238374"
"Big worries","2000","Berlin","vocational + Abi","","","",""
"Big worries","2000","Berlin","higher vocational","36","0.540234448115369","0.423484036058058","0.656984860172681"
"Big worries","2000","Berlin","higher education","95","0.409249655035504","0.346517783778682","0.471981526292326"
"Big worries","2000","Brandenburg","in school","","","",""
"Big worries","2000","Brandenburg","inadequately","","","",""
"Big worries","2000","Brandenburg","general elemantary","48","0.424957290336665","0.331726598651414","0.518187982021916"
"Big worries","2000","Brandenburg","middle vocational","237","0.471491734107276","0.428040006826709","0.514943461387842"
"Big worries","2000","Brandenburg","vocational + Abi","","","",""
"Big worries","2000","Brandenburg","higher vocational","32","0.400451054798384","0.295037590196558","0.505864519400209"
"Big worries","2000","Brandenburg","higher education","99","0.397771270704012","0.338731648634089","0.456810892773935"
"Big worries","2000","Mecklenburg-Western Pomerania","in school","","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","inadequately","","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","middle vocational","139","0.440363454652805","0.386557185066693","0.494169724238918"
"Big worries","2000","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Big worries","2000","Mecklenburg-Western Pomerania","higher education","45","0.421543580932725","0.333919245275932","0.509167916589518"
"Big worries","2000","Saxony","in school","","","",""
"Big worries","2000","Saxony","inadequately","","","",""
"Big worries","2000","Saxony","general elemantary","64","0.416139449106347","0.339280656480468","0.492998241732225"
"Big worries","2000","Saxony","middle vocational","405","0.422123598989594","0.391618625525449","0.452628572453738"
"Big worries","2000","Saxony","vocational + Abi","","","",""
"Big worries","2000","Saxony","higher vocational","65","0.50484704534579","0.424023290901566","0.585670799790014"
"Big worries","2000","Saxony","higher education","119","0.325188409603902","0.277712741444325","0.372664077763479"
"Big worries","2000","Saxony-Anhalt","in school","","","",""
"Big worries","2000","Saxony-Anhalt","inadequately","","","",""
"Big worries","2000","Saxony-Anhalt","general elemantary","41","0.468106483954369","0.368291176009002","0.567921791899736"
"Big worries","2000","Saxony-Anhalt","middle vocational","232","0.434743194902628","0.393612098378569","0.475874291426686"
"Big worries","2000","Saxony-Anhalt","vocational + Abi","","","",""
"Big worries","2000","Saxony-Anhalt","higher vocational","55","0.474837977271064","0.38276583489544","0.566910119646688"
"Big worries","2000","Saxony-Anhalt","higher education","90","0.422547247086471","0.358847461950006","0.486247032222936"
"Big worries","2000","Thuringia","in school","","","",""
"Big worries","2000","Thuringia","inadequately","","","",""
"Big worries","2000","Thuringia","general elemantary","34","0.416748709294435","0.307336502996762","0.526160915592108"
"Big worries","2000","Thuringia","middle vocational","258","0.417592639435669","0.380305995152574","0.454879283718763"
"Big worries","2000","Thuringia","vocational + Abi","","","",""
"Big worries","2000","Thuringia","higher vocational","31","0.373296162328992","0.272808897020253","0.47378342763773"
"Big worries","2000","Thuringia","higher education","55","0.324797088648877","0.255215124487299","0.394379052810456"
"Some worries","2000","Schleswig-Holstein","in school","","","",""
"Some worries","2000","Schleswig-Holstein","inadequately","","","",""
"Some worries","2000","Schleswig-Holstein","general elemantary","47","0.459257350811555","0.361092985252942","0.557421716370168"
"Some worries","2000","Schleswig-Holstein","middle vocational","151","0.3962149929211","0.34767246350058","0.444757522341621"
"Some worries","2000","Schleswig-Holstein","vocational + Abi","","","",""
"Some worries","2000","Schleswig-Holstein","higher vocational","","","",""
"Some worries","2000","Schleswig-Holstein","higher education","43","0.436282373256944","0.338096344678894","0.534468401834994"
"Some worries","2000","Hamburg","in school","","","",""
"Some worries","2000","Hamburg","inadequately","","","",""
"Some worries","2000","Hamburg","general elemantary","","","",""
"Some worries","2000","Hamburg","middle vocational","65","0.434426011612425","0.355365022823915","0.513487000400935"
"Some worries","2000","Hamburg","vocational + Abi","","","",""
"Some worries","2000","Hamburg","higher vocational","","","",""
"Some worries","2000","Hamburg","higher education","41","0.649132668082411","0.535701648757383","0.762563687407438"
"Some worries","2000","Lower Saxony","in school","","","",""
"Some worries","2000","Lower Saxony","inadequately","","","",""
"Some worries","2000","Lower Saxony","general elemantary","151","0.478494461337718","0.423847817452419","0.533141105223017"
"Some worries","2000","Lower Saxony","middle vocational","540","0.472368260863868","0.443451399138425","0.501285122589312"
"Some worries","2000","Lower Saxony","vocational + Abi","53","0.479327332528033","0.389944120901522","0.568710544154543"
"Some worries","2000","Lower Saxony","higher vocational","62","0.479258842449656","0.394988021242831","0.56352966365648"
"Some worries","2000","Lower Saxony","higher education","128","0.545382552944248","0.481988635828924","0.608776470059571"
"Some worries","2000","Bremen","in school","","","",""
"Some worries","2000","Bremen","inadequately","","","",""
"Some worries","2000","Bremen","general elemantary","","","",""
"Some worries","2000","Bremen","middle vocational","41","0.42138370881961","0.318216672629857","0.524550745009363"
"Some worries","2000","Bremen","vocational + Abi","","","",""
"Some worries","2000","Bremen","higher vocational","","","",""
"Some worries","2000","Bremen","higher education","","","",""
"Some worries","2000","North Rhine-Westphalia","in school","45","0.403082709743104","0.312642193345471","0.493523226140738"
"Some worries","2000","North Rhine-Westphalia","inadequately","70","0.491650766933992","0.411107974956126","0.572193558911857"
"Some worries","2000","North Rhine-Westphalia","general elemantary","384","0.472179310193021","0.437433041077082","0.506925579308959"
"Some worries","2000","North Rhine-Westphalia","middle vocational","1239","0.472817156743659","0.453758045909237","0.49187626757808"
"Some worries","2000","North Rhine-Westphalia","vocational + Abi","181","0.53397820033475","0.480797430368453","0.587158970301047"
"Some worries","2000","North Rhine-Westphalia","higher vocational","180","0.433212159393095","0.384591345502045","0.481832973284146"
"Some worries","2000","North Rhine-Westphalia","higher education","392","0.555207648439406","0.518182106900135","0.592233189978676"
"Some worries","2000","Hesse","in school","","","",""
"Some worries","2000","Hesse","inadequately","","","",""
"Some worries","2000","Hesse","general elemantary","132","0.437573833244771","0.379877614487153","0.495270052002389"
"Some worries","2000","Hesse","middle vocational","447","0.531006976252823","0.497279534740513","0.564734417765132"
"Some worries","2000","Hesse","vocational + Abi","49","0.470867761472244","0.377161970292107","0.564573552652382"
"Some worries","2000","Hesse","higher vocational","46","0.421740236385363","0.325903501104597","0.517576971666128"
"Some worries","2000","Hesse","higher education","130","0.471058527558308","0.411296965716955","0.530820089399662"
"Some worries","2000","Rhineland-Palatinate,Saarland","in school","","","",""
"Some worries","2000","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Some worries","2000","Rhineland-Palatinate,Saarland","general elemantary","146","0.467321720508717","0.410578975181685","0.524064465835749"
"Some worries","2000","Rhineland-Palatinate,Saarland","middle vocational","404","0.503233091532035","0.468234466361111","0.538231716702959"
"Some worries","2000","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Some worries","2000","Rhineland-Palatinate,Saarland","higher vocational","63","0.47343309749423","0.381779028071848","0.565087166916611"
"Some worries","2000","Rhineland-Palatinate,Saarland","higher education","82","0.507922512099454","0.427105106778692","0.588739917420217"
"Some worries","2000","Baden-Württemberg","in school","","","",""
"Some worries","2000","Baden-Württemberg","inadequately","33","0.387121876968518","0.279711692509183","0.494532061427853"
"Some worries","2000","Baden-Württemberg","general elemantary","306","0.496521065440211","0.4569086001633","0.536133530717122"
"Some worries","2000","Baden-Württemberg","middle vocational","730","0.506304610905941","0.480236324315614","0.532372897496269"
"Some worries","2000","Baden-Württemberg","vocational + Abi","62","0.50322186730412","0.414500308518752","0.591943426089488"
"Some worries","2000","Baden-Württemberg","higher vocational","125","0.469178133986168","0.405508057213173","0.532848210759162"
"Some worries","2000","Baden-Württemberg","higher education","206","0.530376583314232","0.481589808698921","0.579163357929544"
"Some worries","2000","Bavaria","in school","","","",""
"Some worries","2000","Bavaria","inadequately","","","",""
"Some worries","2000","Bavaria","general elemantary","244","0.485478578723301","0.442187353557053","0.528769803889549"
"Some worries","2000","Bavaria","middle vocational","974","0.504836900559459","0.482355623765874","0.527318177353044"
"Some worries","2000","Bavaria","vocational + Abi","76","0.501568097450807","0.420740942516297","0.582395252385317"
"Some worries","2000","Bavaria","higher vocational","149","0.571294847396434","0.510433615608197","0.632156079184672"
"Some worries","2000","Bavaria","higher education","262","0.569252374256717","0.524389299428073","0.61411544908536"
"Some worries","2000","Berlin","in school","","","",""
"Some worries","2000","Berlin","inadequately","","","",""
"Some worries","2000","Berlin","general elemantary","32","0.398228199640531","0.287438501085641","0.509017898195421"
"Some worries","2000","Berlin","middle vocational","160","0.447271004837765","0.396051508675623","0.498490500999908"
"Some worries","2000","Berlin","vocational + Abi","","","",""
"Some worries","2000","Berlin","higher vocational","","","",""
"Some worries","2000","Berlin","higher education","102","0.409383460463557","0.346648440829471","0.472118480097643"
"Some worries","2000","Brandenburg","in school","","","",""
"Some worries","2000","Brandenburg","inadequately","","","",""
"Some worries","2000","Brandenburg","general elemantary","52","0.508873251219712","0.414589290371968","0.603157212067456"
"Some worries","2000","Brandenburg","middle vocational","224","0.45493257810587","0.411587205243232","0.498277950968508"
"Some worries","2000","Brandenburg","vocational + Abi","","","",""
"Some worries","2000","Brandenburg","higher vocational","45","0.537535524130574","0.430272059841195","0.644798988419953"
"Some worries","2000","Brandenburg","higher education","136","0.503942303059179","0.443630455569608","0.564254150548751"
"Some worries","2000","Mecklenburg-Western Pomerania","in school","","","",""
"Some worries","2000","Mecklenburg-Western Pomerania","inadequately","","","",""
"Some worries","2000","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Some worries","2000","Mecklenburg-Western Pomerania","middle vocational","148","0.443348098094573","0.389503952714217","0.497192243474929"
"Some worries","2000","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Some worries","2000","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Some worries","2000","Mecklenburg-Western Pomerania","higher education","61","0.49165359614104","0.402942557604134","0.580364634677946"
"Some worries","2000","Saxony","in school","","","",""
"Some worries","2000","Saxony","inadequately","","","",""
"Some worries","2000","Saxony","general elemantary","59","0.355878196546788","0.281223997871089","0.430532395222488"
"Some worries","2000","Saxony","middle vocational","450","0.448693364125063","0.417974525742117","0.479412202508009"
"Some worries","2000","Saxony","vocational + Abi","","","",""
"Some worries","2000","Saxony","higher vocational","69","0.417121548343664","0.337412112247161","0.496830984440167"
"Some worries","2000","Saxony","higher education","200","0.524727526981729","0.474115871338767","0.575339182624691"
"Some worries","2000","Saxony-Anhalt","in school","","","",""
"Some worries","2000","Saxony-Anhalt","inadequately","","","",""
"Some worries","2000","Saxony-Anhalt","general elemantary","42","0.41244861183764","0.313974896014525","0.510922327660754"
"Some worries","2000","Saxony-Anhalt","middle vocational","249","0.439299335560208","0.398120240342229","0.480478430778186"
"Some worries","2000","Saxony-Anhalt","vocational + Abi","","","",""
"Some worries","2000","Saxony-Anhalt","higher vocational","50","0.439772366106332","0.348254665278782","0.531290066933882"
"Some worries","2000","Saxony-Anhalt","higher education","117","0.473283326589821","0.408897357512322","0.53766929566732"
"Some worries","2000","Thuringia","in school","","","",""
"Some worries","2000","Thuringia","inadequately","","","",""
"Some worries","2000","Thuringia","general elemantary","31","0.451229675231066","0.340797678281342","0.56166167218079"
"Some worries","2000","Thuringia","middle vocational","352","0.491028473967905","0.45323093387798","0.52882601405783"
"Some worries","2000","Thuringia","vocational + Abi","","","",""
"Some worries","2000","Thuringia","higher vocational","48","0.538399825467847","0.434828740659482","0.641970910276212"
"Some worries","2000","Thuringia","higher education","102","0.580210147703557","0.506880078473387","0.653540216933726"
"No worries","2000","Schleswig-Holstein","in school","","","",""
"No worries","2000","Schleswig-Holstein","inadequately","","","",""
"No worries","2000","Schleswig-Holstein","general elemantary","","","",""
"No worries","2000","Schleswig-Holstein","middle vocational","159","0.374046747038653","0.326023703694293","0.422069790383012"
"No worries","2000","Schleswig-Holstein","vocational + Abi","","","",""
"No worries","2000","Schleswig-Holstein","higher vocational","","","",""
"No worries","2000","Schleswig-Holstein","higher education","34","0.370343883289533","0.274736957341849","0.465950809237217"
"No worries","2000","Hamburg","in school","","","",""
"No worries","2000","Hamburg","inadequately","","","",""
"No worries","2000","Hamburg","general elemantary","","","",""
"No worries","2000","Hamburg","middle vocational","35","0.209975177709404","0.145012493016543","0.274937862402264"
"No worries","2000","Hamburg","vocational + Abi","","","",""
"No worries","2000","Hamburg","higher vocational","","","",""
"No worries","2000","Hamburg","higher education","","","",""
"No worries","2000","Lower Saxony","in school","","","",""
"No worries","2000","Lower Saxony","inadequately","","","",""
"No worries","2000","Lower Saxony","general elemantary","66","0.188698900787994","0.145896188277199","0.231501613298789"
"No worries","2000","Lower Saxony","middle vocational","261","0.223769197949219","0.199628993917081","0.247909401981357"
"No worries","2000","Lower Saxony","vocational + Abi","","","",""
"No worries","2000","Lower Saxony","higher vocational","","","",""
"No worries","2000","Lower Saxony","higher education","60","0.23364918214004","0.179776343073308","0.287522021206772"
"No worries","2000","Bremen","in school","","","",""
"No worries","2000","Bremen","inadequately","","","",""
"No worries","2000","Bremen","general elemantary","","","",""
"No worries","2000","Bremen","middle vocational","","","",""
"No worries","2000","Bremen","vocational + Abi","","","",""
"No worries","2000","Bremen","higher vocational","","","",""
"No worries","2000","Bremen","higher education","","","",""
"No worries","2000","North Rhine-Westphalia","in school","33","0.279752116555296","0.196989053568557","0.362515179542036"
"No worries","2000","North Rhine-Westphalia","inadequately","30","0.217599674397616","0.151124288802253","0.28407505999298"
"No worries","2000","North Rhine-Westphalia","general elemantary","145","0.193346349856124","0.165859622300419","0.22083307741183"
"No worries","2000","North Rhine-Westphalia","middle vocational","481","0.176674325930986","0.162114776381709","0.191233875480262"
"No worries","2000","North Rhine-Westphalia","vocational + Abi","61","0.185704059523015","0.144247660621189","0.227160458424841"
"No worries","2000","North Rhine-Westphalia","higher vocational","76","0.194520302426058","0.155681000961925","0.233359603890191"
"No worries","2000","North Rhine-Westphalia","higher education","144","0.221268753176813","0.190340963111787","0.252196543241838"
"No worries","2000","Hesse","in school","","","",""
"No worries","2000","Hesse","inadequately","","","",""
"No worries","2000","Hesse","general elemantary","48","0.158315629297625","0.115860961377545","0.200770297217706"
"No worries","2000","Hesse","middle vocational","110","0.140971394426121","0.117452364541709","0.164490424310534"
"No worries","2000","Hesse","vocational + Abi","","","",""
"No worries","2000","Hesse","higher vocational","","","",""
"No worries","2000","Hesse","higher education","60","0.262307479637095","0.209642281633553","0.314972677640637"
"No worries","2000","Rhineland-Palatinate,Saarland","in school","","","",""
"No worries","2000","Rhineland-Palatinate,Saarland","inadequately","","","",""
"No worries","2000","Rhineland-Palatinate,Saarland","general elemantary","42","0.159893379808153","0.118211018746946","0.20157574086936"
"No worries","2000","Rhineland-Palatinate,Saarland","middle vocational","120","0.157318617318992","0.131832022209211","0.182805212428774"
"No worries","2000","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"No worries","2000","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"No worries","2000","Rhineland-Palatinate,Saarland","higher education","","","",""
"No worries","2000","Baden-Württemberg","in school","","","",""
"No worries","2000","Baden-Württemberg","inadequately","31","0.380001843145035","0.27296763605936","0.487036050230709"
"No worries","2000","Baden-Württemberg","general elemantary","148","0.21530029953768","0.182735647619747","0.247864951455612"
"No worries","2000","Baden-Württemberg","middle vocational","304","0.206706422337747","0.185592400596322","0.227820444079172"
"No worries","2000","Baden-Württemberg","vocational + Abi","","","",""
"No worries","2000","Baden-Württemberg","higher vocational","49","0.220378355927242","0.16749506143442","0.273261650420065"
"No worries","2000","Baden-Württemberg","higher education","107","0.260000714122494","0.21712237199552","0.302879056249467"
"No worries","2000","Bavaria","in school","","","",""
"No worries","2000","Bavaria","inadequately","","","",""
"No worries","2000","Bavaria","general elemantary","96","0.184215124381763","0.150636447682125","0.217793801081402"
"No worries","2000","Bavaria","middle vocational","413","0.229722213464768","0.210807643423215","0.24863678350632"
"No worries","2000","Bavaria","vocational + Abi","32","0.21694795434355","0.150319073647536","0.283576835039564"
"No worries","2000","Bavaria","higher vocational","49","0.202933460645659","0.153473319380579","0.252393601910739"
"No worries","2000","Bavaria","higher education","113","0.221682663309187","0.18404961639706","0.259315710221315"
"No worries","2000","Berlin","in school","","","",""
"No worries","2000","Berlin","inadequately","","","",""
"No worries","2000","Berlin","general elemantary","","","",""
"No worries","2000","Berlin","middle vocational","44","0.128512337674748","0.0940379279284846","0.162986747421011"
"No worries","2000","Berlin","vocational + Abi","","","",""
"No worries","2000","Berlin","higher vocational","","","",""
"No worries","2000","Berlin","higher education","39","0.181366884500939","0.132206446871428","0.230527322130451"
"No worries","2000","Brandenburg","in school","","","",""
"No worries","2000","Brandenburg","inadequately","","","",""
"No worries","2000","Brandenburg","general elemantary","","","",""
"No worries","2000","Brandenburg","middle vocational","46","0.0735756877868544","0.0508500412017678","0.0963013343719409"
"No worries","2000","Brandenburg","vocational + Abi","","","",""
"No worries","2000","Brandenburg","higher vocational","","","",""
"No worries","2000","Brandenburg","higher education","","","",""
"No worries","2000","Mecklenburg-Western Pomerania","in school","","","",""
"No worries","2000","Mecklenburg-Western Pomerania","inadequately","","","",""
"No worries","2000","Mecklenburg-Western Pomerania","general elemantary","","","",""
"No worries","2000","Mecklenburg-Western Pomerania","middle vocational","40","0.116288447252622","0.0815430111708564","0.151033883334387"
"No worries","2000","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"No worries","2000","Mecklenburg-Western Pomerania","higher vocational","","","",""
"No worries","2000","Mecklenburg-Western Pomerania","higher education","","","",""
"No worries","2000","Saxony","in school","","","",""
"No worries","2000","Saxony","inadequately","","","",""
"No worries","2000","Saxony","general elemantary","35","0.227982354346865","0.162566385468432","0.293398323225298"
"No worries","2000","Saxony","middle vocational","152","0.129183036885343","0.108467340329031","0.149898733441656"
"No worries","2000","Saxony","vocational + Abi","","","",""
"No worries","2000","Saxony","higher vocational","","","",""
"No worries","2000","Saxony","higher education","55","0.150084063414369","0.113887481131418","0.186280645697321"
"No worries","2000","Saxony-Anhalt","in school","","","",""
"No worries","2000","Saxony-Anhalt","inadequately","","","",""
"No worries","2000","Saxony-Anhalt","general elemantary","","","",""
"No worries","2000","Saxony-Anhalt","middle vocational","77","0.125957469537165","0.0984272776808767","0.153487661393453"
"No worries","2000","Saxony-Anhalt","vocational + Abi","","","",""
"No worries","2000","Saxony-Anhalt","higher vocational","","","",""
"No worries","2000","Saxony-Anhalt","higher education","","","",""
"No worries","2000","Thuringia","in school","","","",""
"No worries","2000","Thuringia","inadequately","","","",""
"No worries","2000","Thuringia","general elemantary","","","",""
"No worries","2000","Thuringia","middle vocational","62","0.0913788865964262","0.0695928716303325","0.11316490156252"
"No worries","2000","Thuringia","vocational + Abi","","","",""
"No worries","2000","Thuringia","higher vocational","","","",""
"No worries","2000","Thuringia","higher education","","","",""
"Big worries","2001","Schleswig-Holstein","in school","","","",""
"Big worries","2001","Schleswig-Holstein","inadequately","","","",""
"Big worries","2001","Schleswig-Holstein","general elemantary","30","0.358342577004147","0.259275886706241","0.457409267302053"
"Big worries","2001","Schleswig-Holstein","middle vocational","68","0.203202118842605","0.161808539694696","0.244595697990514"
"Big worries","2001","Schleswig-Holstein","vocational + Abi","","","",""
"Big worries","2001","Schleswig-Holstein","higher vocational","","","",""
"Big worries","2001","Schleswig-Holstein","higher education","","","",""
"Big worries","2001","Hamburg","in school","","","",""
"Big worries","2001","Hamburg","inadequately","","","",""
"Big worries","2001","Hamburg","general elemantary","","","",""
"Big worries","2001","Hamburg","middle vocational","44","0.306432433329733","0.229792971957316","0.383071894702149"
"Big worries","2001","Hamburg","vocational + Abi","","","",""
"Big worries","2001","Hamburg","higher vocational","","","",""
"Big worries","2001","Hamburg","higher education","","","",""
"Big worries","2001","Lower Saxony","in school","","","",""
"Big worries","2001","Lower Saxony","inadequately","","","",""
"Big worries","2001","Lower Saxony","general elemantary","106","0.360186653585479","0.30512526988726","0.415248037283698"
"Big worries","2001","Lower Saxony","middle vocational","298","0.295204331676134","0.267115327390653","0.323293335961614"
"Big worries","2001","Lower Saxony","vocational + Abi","37","0.376978007159128","0.28599829928916","0.467957715029097"
"Big worries","2001","Lower Saxony","higher vocational","32","0.251091728264747","0.17445692408981","0.327726532439684"
"Big worries","2001","Lower Saxony","higher education","41","0.20640114719342","0.154209780424888","0.258592513961952"
"Big worries","2001","Bremen","in school","","","",""
"Big worries","2001","Bremen","inadequately","","","",""
"Big worries","2001","Bremen","general elemantary","","","",""
"Big worries","2001","Bremen","middle vocational","30","0.394832825853216","0.28704273132045","0.502622920385981"
"Big worries","2001","Bremen","vocational + Abi","","","",""
"Big worries","2001","Bremen","higher vocational","","","",""
"Big worries","2001","Bremen","higher education","","","",""
"Big worries","2001","North Rhine-Westphalia","in school","31","0.185402210057462","0.116157839312062","0.254646580802863"
"Big worries","2001","North Rhine-Westphalia","inadequately","","","",""
"Big worries","2001","North Rhine-Westphalia","general elemantary","208","0.286588677216683","0.25289917789784","0.320278176535527"
"Big worries","2001","North Rhine-Westphalia","middle vocational","700","0.301048933313153","0.282553770337748","0.319544096288559"
"Big worries","2001","North Rhine-Westphalia","vocational + Abi","87","0.255092677763903","0.207627435276064","0.302557920251741"
"Big worries","2001","North Rhine-Westphalia","higher vocational","107","0.297594112815088","0.249967170627522","0.345221055002655"
"Big worries","2001","North Rhine-Westphalia","higher education","145","0.256681983081285","0.222920024923259","0.290443941239311"
"Big worries","2001","Hesse","in school","","","",""
"Big worries","2001","Hesse","inadequately","","","",""
"Big worries","2001","Hesse","general elemantary","91","0.402529607788315","0.340355974129943","0.464703241446687"
"Big worries","2001","Hesse","middle vocational","228","0.307816969210922","0.274913329110078","0.340720609311766"
"Big worries","2001","Hesse","vocational + Abi","40","0.369826787673556","0.278779845417795","0.460873729929318"
"Big worries","2001","Hesse","higher vocational","30","0.378227820692497","0.273899690703839","0.482555950681156"
"Big worries","2001","Hesse","higher education","48","0.179759739281175","0.130455202098471","0.22906427646388"
"Big worries","2001","Rhineland-Palatinate,Saarland","in school","","","",""
"Big worries","2001","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Big worries","2001","Rhineland-Palatinate,Saarland","general elemantary","63","0.293310815938479","0.236185128529345","0.350436503347613"
"Big worries","2001","Rhineland-Palatinate,Saarland","middle vocational","232","0.334766026222389","0.300603183417962","0.368928869026816"
"Big worries","2001","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Big worries","2001","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Big worries","2001","Rhineland-Palatinate,Saarland","higher education","43","0.320182046041024","0.242899952932752","0.397464139149296"
"Big worries","2001","Baden-Württemberg","in school","","","",""
"Big worries","2001","Baden-Württemberg","inadequately","","","",""
"Big worries","2001","Baden-Württemberg","general elemantary","134","0.263821194346187","0.226195087924997","0.301447300767377"
"Big worries","2001","Baden-Württemberg","middle vocational","326","0.293827453609982","0.268545160336624","0.319109746883341"
"Big worries","2001","Baden-Württemberg","vocational + Abi","39","0.309345174789098","0.225946473899287","0.392743875678908"
"Big worries","2001","Baden-Württemberg","higher vocational","59","0.271470240147947","0.211178237430905","0.33176224286499"
"Big worries","2001","Baden-Württemberg","higher education","73","0.226759291912047","0.183504249552898","0.270014334271195"
"Big worries","2001","Bavaria","in school","","","",""
"Big worries","2001","Bavaria","inadequately","","","",""
"Big worries","2001","Bavaria","general elemantary","119","0.267335300774253","0.226444781798902","0.308225819749605"
"Big worries","2001","Bavaria","middle vocational","396","0.242235594413822","0.221778958356415","0.262692230471229"
"Big worries","2001","Bavaria","vocational + Abi","38","0.246728487127942","0.176069811677907","0.317387162577978"
"Big worries","2001","Bavaria","higher vocational","48","0.216903713103626","0.164322189604932","0.269485236602321"
"Big worries","2001","Bavaria","higher education","84","0.218497818857192","0.17939499738281","0.257600640331575"
"Big worries","2001","Berlin","in school","","","",""
"Big worries","2001","Berlin","inadequately","","","",""
"Big worries","2001","Berlin","general elemantary","35","0.422706504551499","0.313775290771022","0.531637718331976"
"Big worries","2001","Berlin","middle vocational","132","0.357742137901841","0.307308172368443","0.408176103435239"
"Big worries","2001","Berlin","vocational + Abi","","","",""
"Big worries","2001","Berlin","higher vocational","36","0.485130995357917","0.368879967349834","0.601382023366"
"Big worries","2001","Berlin","higher education","75","0.339696020664169","0.277674662998923","0.401717378329416"
"Big worries","2001","Brandenburg","in school","","","",""
"Big worries","2001","Brandenburg","inadequately","","","",""
"Big worries","2001","Brandenburg","general elemantary","36","0.368256063259834","0.273244604083274","0.463267522436395"
"Big worries","2001","Brandenburg","middle vocational","171","0.37763016195589","0.33430570190171","0.420954622010071"
"Big worries","2001","Brandenburg","vocational + Abi","","","",""
"Big worries","2001","Brandenburg","higher vocational","","","",""
"Big worries","2001","Brandenburg","higher education","103","0.417946225237916","0.357050111289419","0.478842339186414"
"Big worries","2001","Mecklenburg-Western Pomerania","in school","","","",""
"Big worries","2001","Mecklenburg-Western Pomerania","inadequately","","","",""
"Big worries","2001","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Big worries","2001","Mecklenburg-Western Pomerania","middle vocational","113","0.413301582695381","0.357204118764146","0.469399046626616"
"Big worries","2001","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Big worries","2001","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Big worries","2001","Mecklenburg-Western Pomerania","higher education","42","0.384017844184367","0.294343411549608","0.473692276819127"
"Big worries","2001","Saxony","in school","","","",""
"Big worries","2001","Saxony","inadequately","","","",""
"Big worries","2001","Saxony","general elemantary","50","0.352221137398085","0.273932061611604","0.430510213184566"
"Big worries","2001","Saxony","middle vocational","323","0.380730139189593","0.349336697088824","0.412123581290362"
"Big worries","2001","Saxony","vocational + Abi","","","",""
"Big worries","2001","Saxony","higher vocational","56","0.522324252913104","0.437751126883149","0.606897378943059"
"Big worries","2001","Saxony","higher education","104","0.280322321164792","0.23392480866289","0.326719833666694"
"Big worries","2001","Saxony-Anhalt","in school","","","",""
"Big worries","2001","Saxony-Anhalt","inadequately","","","",""
