"plh0038","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2000","middle vocational","East Germany","395","0.109786905850396","0.0990272872156273","0.120546524485164"
"No worries","2000","vocational + Abi","West Germany","180","0.176109406178978","0.152453234110243","0.199765578247714"
"No worries","2000","vocational + Abi","East Germany","","","",""
"No worries","2000","higher vocational","West Germany","278","0.213541311445741","0.191856784841017","0.235225838050464"
"No worries","2000","higher vocational","East Germany","46","0.0859754807814191","0.0615502282706109","0.110400733292227"
"No worries","2000","higher education","West Germany","580","0.233454345260161","0.21695421420193","0.249954476318393"
"No worries","2000","higher education","East Germany","160","0.122227139209263","0.104332056268849","0.140122222149677"
"Big worries","2001","in school","West Germany","98","0.224627734956091","0.182994394420458","0.266261075491724"
"Big worries","2001","in school","East Germany","46","0.304368542695985","0.232392535013492","0.376344550378478"
"Big worries","2001","inadequately","West Germany","77","0.291813329838981","0.239760934693554","0.343865724984409"
"Big worries","2001","inadequately","East Germany","","","",""
"Big worries","2001","general elemantary","West Germany","788","0.306947664591457","0.289323730932849","0.324571598250064"
"Big worries","2001","general elemantary","East Germany","166","0.379308611261195","0.334724860317409","0.423892362204981"
"Big worries","2001","middle vocational","West Germany","2391","0.289348422515971","0.279745620439756","0.298951224592186"
"Big worries","2001","middle vocational","East Germany","1064","0.378256698911592","0.360894545434745","0.395618852388439"
"Big worries","2001","vocational + Abi","West Germany","285","0.295731354413546","0.26674140350794","0.324721305319151"
"Big worries","2001","vocational + Abi","East Germany","","","",""
"Big worries","2001","higher vocational","West Germany","341","0.282673689548661","0.257508708408891","0.307838670688431"
"Big worries","2001","higher vocational","East Germany","171","0.432702214768972","0.386669330350661","0.478735099187282"
"Big worries","2001","higher education","West Germany","490","0.225157878799513","0.20817621595454","0.242139541644485"
"Big worries","2001","higher education","East Germany","413","0.353340557589506","0.326517842754815","0.380163272424198"
"Some worries","2001","in school","West Germany","184","0.489820990026964","0.439951557318489","0.53969042273544"
"Some worries","2001","in school","East Germany","85","0.568122373216754","0.490640597689824","0.645604148743685"
"Some worries","2001","inadequately","West Germany","134","0.434992692671624","0.378227476785213","0.491757908558035"
"Some worries","2001","inadequately","East Germany","","","",""
"Some worries","2001","general elemantary","West Germany","1243","0.4719827891151","0.452907339311511","0.491058238918688"
"Some worries","2001","general elemantary","East Germany","195","0.405925385145453","0.360803628807678","0.451047141483227"
"Some worries","2001","middle vocational","West Germany","4287","0.493610136188669","0.483022632061586","0.504197640315752"
"Some worries","2001","middle vocational","East Germany","1504","0.481716589609509","0.463827667422498","0.499605511796519"
"Some worries","2001","vocational + Abi","West Germany","469","0.477478055133648","0.445748893850745","0.509207216416551"
"Some worries","2001","vocational + Abi","East Germany","66","0.568870893521867","0.480630805098848","0.657110981944886"
"Some worries","2001","higher vocational","West Germany","627","0.514875005639359","0.486944855806086","0.542805155472632"
"Some worries","2001","higher vocational","East Germany","219","0.46590188622122","0.419554436499375","0.512249335943065"
"Some worries","2001","higher education","West Germany","1289","0.551531270517595","0.531311269050874","0.571751271984316"
"Some worries","2001","higher education","East Germany","627","0.48613631120731","0.458090295599226","0.514182326815394"
"No worries","2001","in school","West Germany","104","0.285551275016944","0.240492225823997","0.330610324209892"
"No worries","2001","in school","East Germany","","","",""
"No worries","2001","inadequately","West Germany","82","0.273193977489395","0.2221717869705","0.324216168008289"
"No worries","2001","inadequately","East Germany","","","",""
"No worries","2001","general elemantary","West Germany","600","0.221069546293444","0.205213260358823","0.236925832228064"
"No worries","2001","general elemantary","East Germany","94","0.214766003593352","0.177032710624428","0.252499296562277"
"No worries","2001","middle vocational","West Germany","1888","0.21704144129536","0.208311732108182","0.225771150482538"
"No worries","2001","middle vocational","East Germany","429","0.140026711478899","0.127602963147689","0.152450459810109"
"No worries","2001","vocational + Abi","West Germany","198","0.226790590452807","0.200190035452952","0.253391145452662"
"No worries","2001","vocational + Abi","East Germany","","","",""
"No worries","2001","higher vocational","West Germany","262","0.20245130481198","0.179995199837246","0.224907409786714"
"No worries","2001","higher vocational","East Germany","55","0.101395899009809","0.0733504447525627","0.129441353267054"
"No worries","2001","higher education","West Germany","545","0.223310850682892","0.206378838935929","0.240242862429856"
"No worries","2001","higher education","East Germany","180","0.160523131203184","0.139924358094595","0.181121904311773"
"Big worries","2002","in school","West Germany","191","0.395750512277978","0.350768482069426","0.440732542486529"
"Big worries","2002","in school","East Germany","70","0.569610462087585","0.491155176575618","0.648065747599553"
"Big worries","2002","inadequately","West Germany","99","0.40448786678405","0.345172356163965","0.463803377404135"
"Big worries","2002","inadequately","East Germany","","","",""
"Big worries","2002","general elemantary","West Germany","1017","0.437205165515748","0.417662752708015","0.456747578323482"
"Big worries","2002","general elemantary","East Germany","208","0.499355988107807","0.45193137488924","0.546780601326375"
"Big worries","2002","middle vocational","West Germany","3675","0.436563929489054","0.426152489116012","0.446975369862097"
"Big worries","2002","middle vocational","East Germany","1464","0.527103796680897","0.508860255307995","0.545347338053798"
"Big worries","2002","vocational + Abi","West Germany","450","0.457206803146056","0.426813228432688","0.487600377859424"
"Big worries","2002","vocational + Abi","East Germany","59","0.472154039617737","0.38794151976158","0.556366559473894"
"Big worries","2002","higher vocational","West Germany","548","0.465723972364768","0.4385453090591","0.492902635670437"
"Big worries","2002","higher vocational","East Germany","250","0.590120446372161","0.544780883151934","0.635460009592388"
"Big worries","2002","higher education","West Germany","1251","0.394464471746605","0.377620215299865","0.411308728193344"
"Big worries","2002","higher education","East Germany","687","0.527119558927979","0.500247151822018","0.55399196603394"
"Some worries","2002","in school","West Germany","203","0.453251332793339","0.407459969230543","0.499042696356134"
"Some worries","2002","in school","East Germany","68","0.345530949476332","0.27017970848308","0.420882190469584"
"Some worries","2002","inadequately","West Germany","114","0.400767612320154","0.341541371999185","0.459993852641123"
"Some worries","2002","inadequately","East Germany","","","",""
"Some worries","2002","general elemantary","West Germany","1103","0.422542511568362","0.403081935012831","0.442003088123894"
"Some worries","2002","general elemantary","East Germany","175","0.391324060613085","0.345033174256259","0.43761494696991"
"Some worries","2002","middle vocational","West Germany","3909","0.438201590365649","0.427785810432417","0.448617370298881"
"Some worries","2002","middle vocational","East Germany","1165","0.393393869228158","0.375543576133895","0.411244162322421"
"Some worries","2002","vocational + Abi","West Germany","463","0.417552316467437","0.387464397398436","0.447640235536439"
"Some worries","2002","vocational + Abi","East Germany","67","0.451370466392085","0.367426909420577","0.535314023363592"
"Some worries","2002","higher vocational","West Germany","604","0.436595519457461","0.409572695107043","0.463618343807879"
"Some worries","2002","higher vocational","East Germany","172","0.337500755694918","0.29390854017819","0.381092971211647"
"Some worries","2002","higher education","West Germany","1547","0.473065454476644","0.455857983865134","0.490272925088153"
"Some worries","2002","higher education","East Germany","550","0.39888183474063","0.372525902370806","0.425237767110453"
"No worries","2002","in school","West Germany","60","0.150998154928683","0.118062955165545","0.183933354691822"
"No worries","2002","in school","East Germany","","","",""
"No worries","2002","inadequately","West Germany","50","0.194744520895796","0.146884852534036","0.242604189257557"
"No worries","2002","inadequately","East Germany","","","",""
"No worries","2002","general elemantary","West Germany","355","0.140252322915889","0.126571852653085","0.153932793178694"
"No worries","2002","general elemantary","East Germany","44","0.109319951279108","0.079723153147877","0.138916749410339"
"No worries","2002","middle vocational","West Germany","1133","0.125234480145297","0.11828627944137","0.132182680849224"
"No worries","2002","middle vocational","East Germany","248","0.0795023340909454","0.0696172710010284","0.0893873971808624"
"No worries","2002","vocational + Abi","West Germany","119","0.125240880386507","0.105046732251984","0.14543502852103"
"No worries","2002","vocational + Abi","East Germany","","","",""
"No worries","2002","higher vocational","West Germany","142","0.0976805081777709","0.0815047339165935","0.113856282438948"
"No worries","2002","higher vocational","East Germany","30","0.0723787979329205","0.0484913424948474","0.0962662533709936"
"No worries","2002","higher education","West Germany","436","0.132470073776752","0.120786405852163","0.14415374170134"
"No worries","2002","higher education","East Germany","89","0.0739986063313914","0.059909160251488","0.0880880524112948"
"Big worries","2003","in school","West Germany","249","0.584137098125708","0.538699919350859","0.629574276900556"
"Big worries","2003","in school","East Germany","96","0.684254505912086","0.612678411443827","0.755830600380345"
"Big worries","2003","inadequately","West Germany","151","0.633233887795958","0.573375489397663","0.693092286194252"
"Big worries","2003","inadequately","East Germany","","","",""
"Big worries","2003","general elemantary","West Germany","1392","0.625388350817125","0.605718151135506","0.645058550498744"
"Big worries","2003","general elemantary","East Germany","283","0.694912796308976","0.650719416753205","0.739106175864746"
"Big worries","2003","middle vocational","West Germany","5016","0.627573088878717","0.617181169601042","0.637965008156391"
"Big worries","2003","middle vocational","East Germany","1947","0.698695835099484","0.68174939774637","0.715642272452598"
"Big worries","2003","vocational + Abi","West Germany","633","0.657158317320956","0.62797174794573","0.686344886696182"
"Big worries","2003","vocational + Abi","East Germany","89","0.659103227053531","0.581412669838866","0.736793784268196"
"Big worries","2003","higher vocational","West Germany","777","0.663084373417667","0.636755471746184","0.689413275089149"
"Big worries","2003","higher vocational","East Germany","336","0.735957040290848","0.695407709351248","0.776506371230447"
"Big worries","2003","higher education","West Germany","1618","0.576930805865404","0.559426094906385","0.594435516824422"
"Big worries","2003","higher education","East Germany","916","0.735899921130213","0.711861248790316","0.75993859347011"
"Some worries","2003","in school","West Germany","165","0.314453816132583","0.271650672426846","0.357256959838321"
"Some worries","2003","in school","East Germany","53","0.253659386846002","0.186657876847657","0.320660896844347"
"Some worries","2003","inadequately","West Germany","65","0.256727040507692","0.202469713883538","0.310984367131845"
"Some worries","2003","inadequately","East Germany","","","",""
"Some worries","2003","general elemantary","West Germany","774","0.307594138339468","0.288839329959746","0.32634894671919"
"Some worries","2003","general elemantary","East Germany","110","0.241647797235541","0.200560558062158","0.282735036408924"
"Some worries","2003","middle vocational","West Germany","2739","0.308184680609834","0.298259379486367","0.3181099817333"
"Some worries","2003","middle vocational","East Germany","757","0.257030639130497","0.240890411105173","0.273170867155821"
"Some worries","2003","vocational + Abi","West Germany","326","0.294347638243749","0.26632384536366","0.322371431123839"
"Some worries","2003","vocational + Abi","East Germany","47","0.302527693733553","0.227239630576393","0.377815756890713"
"Some worries","2003","higher vocational","West Germany","393","0.284612703648553","0.259477319847767","0.309748087449339"
"Some worries","2003","higher vocational","East Germany","100","0.223338729444946","0.185028212727396","0.261649246162495"
"Some worries","2003","higher education","West Germany","1219","0.359548413087432","0.342546052638192","0.376550773536672"
"Some worries","2003","higher education","East Germany","329","0.232285954858671","0.209259448392562","0.255312461324779"
"No worries","2003","in school","West Germany","38","0.101409085741709","0.0735800397311255","0.129238131752292"
"No worries","2003","in school","East Germany","","","",""
"No worries","2003","inadequately","West Germany","33","0.110039071696351","0.0711697155642234","0.148908427828478"
"No worries","2003","inadequately","East Germany","","","",""
"No worries","2003","general elemantary","West Germany","160","0.0670175108434067","0.0568556292822405","0.0771793924045728"
"No worries","2003","general elemantary","East Germany","","","",""
"No worries","2003","middle vocational","West Germany","559","0.0642422305114498","0.058971933298696","0.0695125277242037"
"No worries","2003","middle vocational","East Germany","112","0.0442735257700187","0.0366760271752994","0.0518710243647379"
"No worries","2003","vocational + Abi","West Germany","57","0.0484940444352946","0.0352856145382243","0.0617024743323648"
"No worries","2003","vocational + Abi","East Germany","","","",""
"No worries","2003","higher vocational","West Germany","68","0.052302922933781","0.0399011002057455","0.0647047456618164"
"No worries","2003","higher vocational","East Germany","","","",""
"No worries","2003","higher education","West Germany","223","0.0635207810471638","0.0548791769705638","0.0721623851237638"
"No worries","2003","higher education","East Germany","47","0.0318141240111162","0.0222442506578813","0.041383997364351"
"Big worries","2004","in school","West Germany","177","0.319770779631604","0.277516354815844","0.362025204447364"
"Big worries","2004","in school","East Germany","58","0.362617717898352","0.289039261827349","0.436196173969355"
"Big worries","2004","inadequately","West Germany","75","0.362770995892133","0.30022504370613","0.425316948078137"
"Big worries","2004","inadequately","East Germany","","","",""
"Big worries","2004","general elemantary","West Germany","888","0.417010292154209","0.396350389874889","0.437670194433529"
"Big worries","2004","general elemantary","East Germany","167","0.468437543541815","0.417932418060205","0.518942669023425"
"Big worries","2004","middle vocational","West Germany","3242","0.42141445043666","0.410610960451762","0.432217940421557"
"Big worries","2004","middle vocational","East Germany","1220","0.478180802673782","0.45950088938768","0.496860715959884"
"Big worries","2004","vocational + Abi","West Germany","404","0.40863667593252","0.378229429122476","0.439043922742565"
"Big worries","2004","vocational + Abi","East Germany","65","0.481965655641433","0.403047840490732","0.560883470792135"
"Big worries","2004","higher vocational","West Germany","460","0.415918988709945","0.388113190040296","0.443724787379593"
"Big worries","2004","higher vocational","East Germany","192","0.480685247165236","0.43378765201684","0.527582842313631"
"Big worries","2004","higher education","West Germany","1006","0.344117287945814","0.32717067649455","0.361063899397077"
"Big worries","2004","higher education","East Germany","553","0.452147221652556","0.424838924413118","0.479455518891995"
"Some worries","2004","in school","West Germany","203","0.46145773633694","0.416292839155508","0.506622633518371"
"Some worries","2004","in school","East Germany","82","0.499921444834895","0.423397708621387","0.576445181048403"
"Some worries","2004","inadequately","West Germany","98","0.418563500195311","0.35438833650837","0.482738663882252"
"Some worries","2004","inadequately","East Germany","","","",""
"Some worries","2004","general elemantary","West Germany","956","0.423737959317584","0.403032583199268","0.444443335435899"
"Some worries","2004","general elemantary","East Germany","171","0.44221709651545","0.391950113399056","0.492484079631843"
"Some worries","2004","middle vocational","West Germany","3638","0.444328243774282","0.433456813319141","0.455199674229423"
"Some worries","2004","middle vocational","East Germany","1260","0.425114608740607","0.406627780239835","0.443601437241379"
"Some worries","2004","vocational + Abi","West Germany","496","0.488904701340301","0.457984359657836","0.519825043022766"
"Some worries","2004","vocational + Abi","East Germany","67","0.398177764509715","0.320863372075905","0.475492156943526"
"Some worries","2004","higher vocational","West Germany","577","0.458387185531639","0.430277553816755","0.486496817246524"
"Some worries","2004","higher vocational","East Germany","206","0.434846113176023","0.388313654316414","0.481378572035632"
"Some worries","2004","higher education","West Germany","1511","0.498283731281677","0.480448285019327","0.516119177544028"
"Some worries","2004","higher education","East Germany","611","0.45347546686127","0.426160260675553","0.480790673046987"
"No worries","2004","in school","West Germany","88","0.218771484031456","0.181316504459349","0.256226463603564"
"No worries","2004","in school","East Germany","","","",""
"No worries","2004","inadequately","West Germany","54","0.218665503912556","0.164895038005954","0.272435969819157"
"No worries","2004","inadequately","East Germany","","","",""
"No worries","2004","general elemantary","West Germany","344","0.159251748528207","0.143919723367192","0.174583773689223"
"No worries","2004","general elemantary","East Germany","37","0.0893453599427355","0.06047545785633","0.118215262029141"
"No worries","2004","middle vocational","West Germany","1145","0.134257305789058","0.126798162464891","0.141716449113226"
"No worries","2004","middle vocational","East Germany","267","0.0967045885856112","0.0856521730618434","0.107757004109379"
"No worries","2004","vocational + Abi","West Germany","104","0.102458622727179","0.0837007868802471","0.12121645857411"
"No worries","2004","vocational + Abi","East Germany","","","",""
"No worries","2004","higher vocational","West Germany","170","0.125693825758416","0.106992034675756","0.144395616841076"
"No worries","2004","higher vocational","East Germany","38","0.0844686396587415","0.0583657126503243","0.110571566667159"
"No worries","2004","higher education","West Germany","502","0.157598980772509","0.144601694681192","0.170596266863826"
"No worries","2004","higher education","East Germany","112","0.0943773114861737","0.0783363571785145","0.110418265793833"
"Big worries","2005","in school","West Germany","194","0.390217061540198","0.347503086495981","0.432931036584415"
"Big worries","2005","in school","East Germany","56","0.44897554893057","0.36856996616119","0.52938113169995"
"Big worries","2005","inadequately","West Germany","82","0.373299676163452","0.309530512632481","0.437068839694424"
"Big worries","2005","inadequately","East Germany","","","",""
"Big worries","2005","general elemantary","West Germany","820","0.40012709814756","0.378944911909915","0.421309284385205"
"Big worries","2005","general elemantary","East Germany","165","0.523317916697669","0.470228757311903","0.576407076083435"
"Big worries","2005","middle vocational","West Germany","2894","0.402920740060412","0.391911585437153","0.413929894683671"
"Big worries","2005","middle vocational","East Germany","1243","0.49379313433814","0.474692768403734","0.512893500272545"
"Big worries","2005","vocational + Abi","West Germany","339","0.35135886752858","0.321362451187814","0.381355283869347"
"Big worries","2005","vocational + Abi","East Germany","69","0.514005220675762","0.437040774113951","0.590969667237573"
"Big worries","2005","higher vocational","West Germany","412","0.388571795855613","0.360252312158301","0.416891279552925"
"Big worries","2005","higher vocational","East Germany","196","0.445173035911566","0.397586478791763","0.49275959303137"
"Big worries","2005","higher education","West Germany","901","0.332841762515972","0.315732288829406","0.349951236202538"
"Big worries","2005","higher education","East Germany","574","0.466435523441918","0.438824113375095","0.494046933508741"
"Some worries","2005","in school","West Germany","222","0.454493522663486","0.410892865711971","0.498094179615001"
"Some worries","2005","in school","East Germany","72","0.409992287731733","0.330485151366437","0.48949942409703"
"Some worries","2005","inadequately","West Germany","98","0.476520530669262","0.410672530575825","0.542368530762698"
"Some worries","2005","inadequately","East Germany","","","",""
"Some worries","2005","general elemantary","West Germany","915","0.437644820751026","0.416195752843748","0.459093888658303"
"Some worries","2005","general elemantary","East Germany","134","0.360965225604474","0.309914307015399","0.412016144193549"
"Some worries","2005","middle vocational","West Germany","3587","0.457395508343005","0.446213603116904","0.468577413569105"
"Some worries","2005","middle vocational","East Germany","1157","0.414352563465367","0.395533054535931","0.433172072394802"
"Some worries","2005","vocational + Abi","West Germany","502","0.506314123966421","0.474899848807923","0.537728399124919"
"Some worries","2005","vocational + Abi","East Germany","74","0.385381464411792","0.31043712742808","0.460325801395504"
"Some worries","2005","higher vocational","West Germany","563","0.49047513385841","0.461430349999087","0.519519917717733"
"Some worries","2005","higher vocational","East Germany","191","0.488075171475615","0.440213536079449","0.53593680687178"
"Some worries","2005","higher education","West Germany","1495","0.494386740073252","0.476233842724007","0.512539637422498"
"Some worries","2005","higher education","East Germany","577","0.442387838808957","0.414898326753183","0.469877350864731"
"No worries","2005","in school","West Germany","85","0.155289415796316","0.123575189256011","0.187003642336621"
"No worries","2005","in school","East Germany","","","",""
"No worries","2005","inadequately","West Germany","41","0.150179793167286","0.103079757953161","0.197279828381411"
"No worries","2005","inadequately","East Germany","","","",""
"No worries","2005","general elemantary","West Germany","320","0.162228081101414","0.146288823366892","0.178167338835936"
"No worries","2005","general elemantary","East Germany","41","0.115716857697857","0.0817150018882219","0.149718713507492"
"No worries","2005","middle vocational","West Germany","1144","0.139683751596583","0.131902845483409","0.147464657709757"
"No worries","2005","middle vocational","East Germany","232","0.0918543021964939","0.0808203101998083","0.102888294193179"
"No worries","2005","vocational + Abi","West Germany","132","0.142327008504999","0.120373891171447","0.16428012583855"
"No worries","2005","vocational + Abi","East Germany","","","",""
"No worries","2005","higher vocational","West Germany","163","0.120953070285978","0.102008208586919","0.139897931985036"
"No worries","2005","higher vocational","East Germany","32","0.066751792612819","0.0428532659141194","0.0906503193115186"
"No worries","2005","higher education","West Germany","518","0.172771497410776","0.159045240889724","0.186497753931827"
"No worries","2005","higher education","East Germany","103","0.0911766377491256","0.0752442506173929","0.107109024880858"
"Big worries","2006","in school","West Germany","119","0.373833228135317","0.32107006916779","0.426596387102844"
"Big worries","2006","in school","East Germany","32","0.424771402019932","0.311378849770916","0.538163954268947"
"Big worries","2006","inadequately","West Germany","83","0.395310162254021","0.329183931525166","0.461436392982876"
"Big worries","2006","inadequately","East Germany","","","",""
"Big worries","2006","general elemantary","West Germany","876","0.421834799138221","0.400697667509256","0.442971930767186"
"Big worries","2006","general elemantary","East Germany","167","0.431056197650716","0.380664061526074","0.481448333775357"
"Big worries","2006","middle vocational","West Germany","3611","0.439285876725287","0.428582304943505","0.449989448507069"
"Big worries","2006","middle vocational","East Germany","1310","0.465224755405794","0.446782586864008","0.48366692394758"
"Big worries","2006","vocational + Abi","West Germany","448","0.425195857954528","0.395250520792407","0.45514119511665"
"Big worries","2006","vocational + Abi","East Germany","66","0.414908727123795","0.340625145766234","0.489192308481356"
"Big worries","2006","higher vocational","West Germany","498","0.433735307337867","0.40600543056149","0.461465184114244"
"Big worries","2006","higher vocational","East Germany","212","0.447351930670612","0.400135595174743","0.494568266166482"
"Big worries","2006","higher education","West Germany","1208","0.374527156785777","0.357869247119414","0.391185066452139"
"Big worries","2006","higher education","East Germany","618","0.439008082761102","0.412397191392209","0.465618974129995"
"Some worries","2006","in school","West Germany","152","0.487141228040569","0.432631606440432","0.541650849640706"
"Some worries","2006","in school","East Germany","30","0.445450233868321","0.331436670353411","0.55946379738323"
"Some worries","2006","inadequately","West Germany","84","0.394148944121763","0.328056538134152","0.460241350109373"
"Some worries","2006","inadequately","East Germany","","","",""
"Some worries","2006","general elemantary","West Germany","934","0.431500845155057","0.41030237047055","0.452699319839563"
"Some worries","2006","general elemantary","East Germany","152","0.386847453497715","0.337289281851125","0.436405625144306"
"Some worries","2006","middle vocational","West Germany","3724","0.451524713480301","0.440792145384509","0.462257281576093"
"Some worries","2006","middle vocational","East Germany","1224","0.437474995821613","0.419133174235245","0.455816817407981"
"Some worries","2006","vocational + Abi","West Germany","499","0.492977906905095","0.462694696057246","0.523261117752944"
"Some worries","2006","vocational + Abi","East Germany","78","0.466092003165753","0.390882316830405","0.541301689501102"
"Some worries","2006","higher vocational","West Germany","586","0.466970723415062","0.43905517475472","0.494886272075404"
"Some worries","2006","higher vocational","East Germany","185","0.490158610915756","0.442687526348997","0.537629695482514"
"Some worries","2006","higher education","West Germany","1641","0.502161540537669","0.48495313775322","0.519369943322118"
"Some worries","2006","higher education","East Germany","620","0.477798695909356","0.451014024800334","0.504583367018379"
"No worries","2006","in school","West Germany","52","0.139025543824114","0.101295330165448","0.17675575748278"
"No worries","2006","in school","East Germany","","","",""
"No worries","2006","inadequately","West Germany","43","0.210540893624216","0.155400292801374","0.265681494447059"
"No worries","2006","inadequately","East Germany","","","",""
"No worries","2006","general elemantary","West Germany","287","0.146664355706722","0.131522778738412","0.161805932675032"
"No worries","2006","general elemantary","East Germany","52","0.182096348851569","0.142826174571551","0.221366523131587"
"No worries","2006","middle vocational","West Germany","924","0.109189409794412","0.102463248107271","0.115915571481553"
"No worries","2006","middle vocational","East Germany","276","0.097300248772593","0.0863424437696648","0.108258053775521"
"No worries","2006","vocational + Abi","West Germany","100","0.0818262351403766","0.0652233533933358","0.0984291168874174"
"No worries","2006","vocational + Abi","East Germany","","","",""
"No worries","2006","higher vocational","West Germany","143","0.0992939692470712","0.082560777762834","0.116027160731308"
"No worries","2006","higher vocational","East Germany","","","",""
"No worries","2006","higher education","West Germany","394","0.123311302676554","0.11199515091228","0.134627454440829"
"No worries","2006","higher education","East Germany","98","0.0831932213295413","0.0683841528870363","0.0980022897720463"
"Big worries","2007","in school","West Germany","74","0.354495860504614","0.295897804525705","0.413093916483524"
"Big worries","2007","in school","East Germany","","","",""
"Big worries","2007","inadequately","West Germany","56","0.330708764748049","0.264334479419303","0.397083050076795"
"Big worries","2007","inadequately","East Germany","","","",""
"Big worries","2007","general elemantary","West Germany","679","0.351710703562906","0.330079913260096","0.373341493865716"
"Big worries","2007","general elemantary","East Germany","121","0.380867203489532","0.328315129211698","0.433419277767366"
"Big worries","2007","middle vocational","West Germany","2818","0.372364701869622","0.361556938341021","0.383172465398223"
"Big worries","2007","middle vocational","East Germany","1041","0.40517653147098","0.38640350712616","0.4239495558158"
"Big worries","2007","vocational + Abi","West Germany","375","0.379703343285698","0.349713718549072","0.409692968022324"
"Big worries","2007","vocational + Abi","East Germany","56","0.370783462249705","0.297526298980242","0.444040625519167"
"Big worries","2007","higher vocational","West Germany","383","0.369583406080827","0.341352276022046","0.397814536139609"
"Big worries","2007","higher vocational","East Germany","164","0.39615085208423","0.348458149342548","0.443843554825912"
"Big worries","2007","higher education","West Germany","974","0.343446871627592","0.326693012859867","0.360200730395318"
"Big worries","2007","higher education","East Germany","534","0.412712532216767","0.38592948790494","0.439495576528595"
"Some worries","2007","in school","West Germany","141","0.520865300666066","0.459669780102103","0.58206082123003"
"Some worries","2007","in school","East Germany","38","0.446097431189321","0.338507230982793","0.553687631395849"
"Some worries","2007","inadequately","West Germany","96","0.491038483407374","0.420509167035426","0.561567799779322"
"Some worries","2007","inadequately","East Germany","","","",""
"Some worries","2007","general elemantary","West Germany","892","0.48868796690024","0.466043922475778","0.511332011324703"
"Some worries","2007","general elemantary","East Germany","149","0.415381728414647","0.362051793208924","0.468711663620371"
"Some worries","2007","middle vocational","West Germany","3764","0.486534302810638","0.475360259476871","0.497708346144405"
"Some worries","2007","middle vocational","East Germany","1259","0.471963496106388","0.452873570635199","0.491053421577577"
"Some worries","2007","vocational + Abi","West Germany","496","0.484516320592383","0.453633940360971","0.515398700823794"
"Some worries","2007","vocational + Abi","East Germany","87","0.532383472736832","0.45670940768098","0.608057537792685"
"Some worries","2007","higher vocational","West Germany","573","0.506648411722985","0.477407573299653","0.535889250146317"
"Some worries","2007","higher vocational","East Germany","200","0.530243387469377","0.481576733229523","0.57891004170923"
"Some worries","2007","higher education","West Germany","1646","0.498344922143342","0.480704143309116","0.515985700977569"
"Some worries","2007","higher education","East Germany","641","0.48056294309723","0.453382761832138","0.507743124362323"
"No worries","2007","in school","West Germany","41","0.12463883882932","0.0841767366668512","0.165100940991789"
"No worries","2007","in school","East Germany","","","",""
"No worries","2007","inadequately","West Germany","41","0.178252751844577","0.124257361230524","0.232248142458629"
"No worries","2007","inadequately","East Germany","","","",""
"No worries","2007","general elemantary","West Germany","301","0.159601329536854","0.143010958475878","0.176191700597829"
"No worries","2007","general elemantary","East Germany","58","0.203751068095821","0.160161200727647","0.247340935463995"
"No worries","2007","middle vocational","West Germany","1104","0.14110099531974","0.133318229026585","0.148883761612895"
"No worries","2007","middle vocational","East Germany","327","0.122859972422632","0.110306677663522","0.135413267181741"
"No worries","2007","vocational + Abi","West Germany","135","0.13578033612192","0.114612346581845","0.156948325661994"
"No worries","2007","vocational + Abi","East Germany","","","",""
"No worries","2007","higher vocational","West Germany","167","0.123768182196187","0.104507475015546","0.143028889376828"
"No worries","2007","higher vocational","East Germany","40","0.0736057604463934","0.048142662924662","0.0990688579681248"
"No worries","2007","higher education","West Germany","466","0.158208206229065","0.145332621021274","0.171083791436857"
"No worries","2007","higher education","East Germany","123","0.106724524686002","0.0899273760684715","0.123521673303533"
"Big worries","2008","in school","West Germany","62","0.292550726621304","0.238286395774962","0.346815057467647"
"Big worries","2008","in school","East Germany","","","",""
"Big worries","2008","inadequately","West Germany","54","0.348977762945741","0.276468943247912","0.421486582643571"
"Big worries","2008","inadequately","East Germany","","","",""
"Big worries","2008","general elemantary","West Germany","599","0.358088130466525","0.335436977035767","0.380739283897283"
"Big worries","2008","general elemantary","East Germany","109","0.398544780800783","0.343598489614144","0.453491071987422"
"Big worries","2008","middle vocational","West Germany","2405","0.337268157000226","0.326374206137139","0.348162107863314"
"Big worries","2008","middle vocational","East Germany","867","0.353172401277721","0.33448912205257","0.371855680502871"
"Big worries","2008","vocational + Abi","West Germany","278","0.30781895184271","0.278184447726289","0.337453455959131"
"Big worries","2008","vocational + Abi","East Germany","38","0.287738017834813","0.218870797706977","0.356605237962649"
"Big worries","2008","higher vocational","West Germany","306","0.321993730240196","0.293596761457638","0.350390699022753"
"Big worries","2008","higher vocational","East Germany","139","0.375031857892467","0.325966461654251","0.424097254130682"
"Big worries","2008","higher education","West Germany","781","0.265725960465633","0.249796945319654","0.281654975611612"
"Big worries","2008","higher education","East Germany","417","0.354446880993771","0.327865381750947","0.381028380236595"
"Some worries","2008","in school","West Germany","146","0.490044645000994","0.430416663076229","0.549672626925758"
"Some worries","2008","in school","East Germany","38","0.421430309944874","0.314553892470492","0.528306727419257"
"Some worries","2008","inadequately","West Germany","72","0.457481726582683","0.381695879675192","0.533267573490173"
"Some worries","2008","inadequately","East Germany","","","",""
"Some worries","2008","general elemantary","West Germany","834","0.480746431262119","0.457141353504261","0.504351509019976"
"Some worries","2008","general elemantary","East Germany","136","0.394266471645658","0.33942186814102","0.449111075150296"
