"plh0038","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","16-34 y.","direct migration background","113","0.313173175145014","0.265788262560129","0.360558087729898"
"Big worries","2008","16-34 y.","indirect migration background","175","0.307718745875338","0.269728262065122","0.345709229685554"
"Big worries","2008","35-65 y.","no migration background","2728","0.30165104251512","0.292324401941547","0.310977683088694"
"Big worries","2008","35-65 y.","direct migration background","442","0.384973977752172","0.357032616436398","0.412915339067946"
"Big worries","2008","35-65 y.","indirect migration background","61","0.318560030818516","0.252827722990129","0.384292338646903"
"Big worries","2008","66 and older","no migration background","1618","0.407319717659653","0.391999231996478","0.422640203322829"
"Big worries","2008","66 and older","direct migration background","161","0.39842217652517","0.348738773370972","0.448105579679367"
"Big worries","2008","66 and older","indirect migration background","","","",""
"Some worries","2008","16-34 y.","no migration background","1850","0.522541796335671","0.505813720065418","0.539269872605924"
"Some worries","2008","16-34 y.","direct migration background","182","0.469560535863967","0.418570197922226","0.520550873805707"
"Some worries","2008","16-34 y.","indirect migration background","277","0.473113898446321","0.432018065617913","0.51420973127473"
"Some worries","2008","35-65 y.","no migration background","5069","0.536331014757102","0.526197571033221","0.546464458480982"
"Some worries","2008","35-65 y.","direct migration background","574","0.489236755802636","0.460531958427897","0.517941553177374"
"Some worries","2008","35-65 y.","indirect migration background","93","0.520072060777982","0.449588276255537","0.590555845300427"
"Some worries","2008","66 and older","no migration background","1821","0.459260196391094","0.443721372334997","0.474799020447191"
"Some worries","2008","66 and older","direct migration background","154","0.445297142847419","0.394860191153186","0.495734094541653"
"Some worries","2008","66 and older","indirect migration background","","","",""
"No worries","2008","16-34 y.","no migration background","703","0.196256646359373","0.182955511796081","0.209557780922665"
"No worries","2008","16-34 y.","direct migration background","73","0.21726628899102","0.175132804801429","0.25939977318061"
"No worries","2008","16-34 y.","indirect migration background","115","0.21916735567834","0.185116857030214","0.253217854326467"
"No worries","2008","35-65 y.","no migration background","1506","0.162017942727778","0.154530465802018","0.169505419653538"
"No worries","2008","35-65 y.","direct migration background","149","0.125789266445192","0.106747160031522","0.144831372858863"
"No worries","2008","35-65 y.","indirect migration background","39","0.161367908403502","0.109468338344712","0.213267478462293"
"No worries","2008","66 and older","no migration background","512","0.133420085949253","0.12281755635141","0.144022615547095"
"No worries","2008","66 and older","direct migration background","58","0.156280680627411","0.119430016521404","0.193131344733418"
"No worries","2008","66 and older","indirect migration background","","","",""
"Big worries","2009","16-34 y.","no migration background","800","0.260478905803947","0.245202839573063","0.275754972034832"
"Big worries","2009","16-34 y.","direct migration background","85","0.346987889235094","0.29285170483497","0.401124073635217"
"Big worries","2009","16-34 y.","indirect migration background","166","0.293634640038371","0.254301119720963","0.332968160355779"
"Big worries","2009","35-65 y.","no migration background","2374","0.288715604137658","0.279169610265362","0.298261598009955"
"Big worries","2009","35-65 y.","direct migration background","399","0.40950631856043","0.379431653438191","0.439580983682669"
"Big worries","2009","35-65 y.","indirect migration background","52","0.217388328777077","0.158584113205839","0.276192544348316"
"Big worries","2009","66 and older","no migration background","1489","0.388546381431235","0.373161903169009","0.403930859693462"
"Big worries","2009","66 and older","direct migration background","122","0.326447683563513","0.276605036935357","0.376290330191669"
"Big worries","2009","66 and older","indirect migration background","","","",""
"Some worries","2009","16-34 y.","no migration background","1737","0.532156058015032","0.514789250917221","0.549522865112842"
"Some worries","2009","16-34 y.","direct migration background","158","0.472936691603664","0.41615572744154","0.529717655765789"
"Some worries","2009","16-34 y.","indirect migration background","266","0.545160865731937","0.502154204804278","0.588167526659597"
"Some worries","2009","35-65 y.","no migration background","4871","0.552352478681946","0.541877801968762","0.562827155395131"
"Some worries","2009","35-65 y.","direct migration background","480","0.43956045268246","0.409205010607353","0.469915894757566"
"Some worries","2009","35-65 y.","indirect migration background","109","0.657381396437425","0.589721494490919","0.725041298383931"
"Some worries","2009","66 and older","no migration background","1832","0.469178789644449","0.453427254096721","0.484930325192176"
"Some worries","2009","66 and older","direct migration background","178","0.56723376368793","0.514569459015083","0.619898068360776"
"Some worries","2009","66 and older","indirect migration background","","","",""
"No worries","2009","16-34 y.","no migration background","634","0.207365036181021","0.193254148055434","0.221475924306609"
"No worries","2009","16-34 y.","direct migration background","54","0.180075419161242","0.136375157559368","0.223775680763116"
"No worries","2009","16-34 y.","indirect migration background","83","0.161204494229691","0.129445912712953","0.192963075746429"
"No worries","2009","35-65 y.","no migration background","1412","0.158931917180396","0.151230236299765","0.166633598061027"
"No worries","2009","35-65 y.","direct migration background","148","0.15093322875711","0.129039172840972","0.172827284673249"
"No worries","2009","35-65 y.","indirect migration background","","","",""
"No worries","2009","66 and older","no migration background","535","0.142274828924316","0.131248836441751","0.153300821406882"
"No worries","2009","66 and older","direct migration background","40","0.106318552748557","0.0735539782998167","0.139083127197297"
"No worries","2009","66 and older","indirect migration background","","","",""
"Big worries","2010","16-34 y.","no migration background","1261","0.246257160238939","0.234168206511477","0.258346113966402"
"Big worries","2010","16-34 y.","direct migration background","295","0.266611251959319","0.238130663648571","0.295091840270066"
"Big worries","2010","16-34 y.","indirect migration background","237","0.261448276112746","0.230166108578185","0.292730443647308"
"Big worries","2010","35-65 y.","no migration background","3329","0.298832097946631","0.290403080787815","0.307261115105447"
"Big worries","2010","35-65 y.","direct migration background","644","0.397135834072918","0.373483366407025","0.42078830173881"
"Big worries","2010","35-65 y.","indirect migration background","141","0.36129626495021","0.31331196202353","0.40928056787689"
"Big worries","2010","66 and older","no migration background","1442","0.404546529015166","0.38878941962996","0.420303638400373"
"Big worries","2010","66 and older","direct migration background","121","0.387078949753368","0.333374954565399","0.440782944941337"
"Big worries","2010","66 and older","indirect migration background","","","",""
"Some worries","2010","16-34 y.","no migration background","2662","0.549173611656104","0.535211787087809","0.5631354362244"
"Some worries","2010","16-34 y.","direct migration background","478","0.53049571973957","0.498351468215016","0.562639971264123"
"Some worries","2010","16-34 y.","indirect migration background","395","0.529559042886116","0.494026749045897","0.565091336726335"
"Some worries","2010","35-65 y.","no migration background","6166","0.53462452378494","0.525439538018205","0.543809509551675"
"Some worries","2010","35-65 y.","direct migration background","788","0.476083687010188","0.451941878807232","0.500225495213144"
"Some worries","2010","35-65 y.","indirect migration background","188","0.467636301414128","0.41779652887799","0.517476073950266"
"Some worries","2010","66 and older","no migration background","1748","0.445677645646568","0.429720323351619","0.461634967941516"
"Some worries","2010","66 and older","direct migration background","160","0.521583990121292","0.46650708502725","0.576660895215334"
"Some worries","2010","66 and older","indirect migration background","","","",""
"No worries","2010","16-34 y.","no migration background","956","0.204569228104956","0.193250333156986","0.215888123052927"
"No worries","2010","16-34 y.","direct migration background","153","0.202893028301112","0.176990958843193","0.22879509775903"
"No worries","2010","16-34 y.","indirect migration background","126","0.208992681001138","0.180047965995681","0.237937396006594"
"No worries","2010","35-65 y.","no migration background","1834","0.166543378268429","0.159682851104231","0.173403905432627"
"No worries","2010","35-65 y.","direct migration background","212","0.126780478916894","0.110696811043178","0.142864146790611"
"No worries","2010","35-65 y.","indirect migration background","56","0.171067433635662","0.133452439590897","0.208682427680426"
"No worries","2010","66 and older","no migration background","537","0.149775825338266","0.138319219277803","0.161232431398728"
"No worries","2010","66 and older","direct migration background","35","0.0913370601253395","0.0595734781463688","0.12310064210431"
"No worries","2010","66 and older","indirect migration background","","","",""
"Big worries","2011","16-34 y.","no migration background","924","0.272464717588211","0.257468325735755","0.287461109440667"
"Big worries","2011","16-34 y.","direct migration background","127","0.355766524994135","0.306381113741526","0.405151936246743"
"Big worries","2011","16-34 y.","indirect migration background","174","0.336621395871455","0.29572914685301","0.3775136448899"
"Big worries","2011","35-65 y.","no migration background","3227","0.336845753356794","0.327474899224261","0.346216607489327"
"Big worries","2011","35-65 y.","direct migration background","452","0.358878287331866","0.331840025144001","0.38591654951973"
"Big worries","2011","35-65 y.","indirect migration background","90","0.314722572100331","0.259430787811502","0.37001435638916"
"Big worries","2011","66 and older","no migration background","1744","0.390144682087015","0.376141240216208","0.404148123957822"
"Big worries","2011","66 and older","direct migration background","153","0.351326080838203","0.305004174572944","0.397647987103462"
"Big worries","2011","66 and older","indirect migration background","","","",""
"Some worries","2011","16-34 y.","no migration background","1766","0.52605156033386","0.509233174186059","0.542869946481661"
"Some worries","2011","16-34 y.","direct migration background","175","0.491860343377469","0.440289178735777","0.543431508019161"
"Some worries","2011","16-34 y.","indirect migration background","247","0.454426069626978","0.411338913292931","0.497513225961026"
"Some worries","2011","35-65 y.","no migration background","5114","0.519026930552301","0.509120625710457","0.528933235394145"
"Some worries","2011","35-65 y.","direct migration background","613","0.528978071654051","0.50084129532609","0.557114847982011"
"Some worries","2011","35-65 y.","indirect migration background","147","0.539887962790773","0.480548027893556","0.599227897687989"
"Some worries","2011","66 and older","no migration background","2201","0.457259563871661","0.4429579177371","0.471561210006222"
"Some worries","2011","66 and older","direct migration background","196","0.494646345123107","0.44613278822619","0.543159902020024"
"Some worries","2011","66 and older","indirect migration background","","","",""
"No worries","2011","16-34 y.","no migration background","696","0.201483722077929","0.1879733757007","0.214994068455158"
"No worries","2011","16-34 y.","direct migration background","59","0.152373131628396","0.115300702456931","0.189445560799862"
"No worries","2011","16-34 y.","indirect migration background","92","0.208952534501567","0.173771022374082","0.244134046629052"
"No worries","2011","35-65 y.","no migration background","1431","0.144127316090905","0.137163711637336","0.151090920544474"
"No worries","2011","35-65 y.","direct migration background","144","0.112143641014084","0.0943570130348786","0.129930268993289"
"No worries","2011","35-65 y.","indirect migration background","34","0.145389465108896","0.103421874570042","0.18735705564775"
"No worries","2011","66 and older","no migration background","716","0.152595754041324","0.142272298727901","0.162919209354746"
"No worries","2011","66 and older","direct migration background","59","0.15402757403869","0.119001186302114","0.189053961775267"
"No worries","2011","66 and older","indirect migration background","","","",""
"Big worries","2012","16-34 y.","no migration background","793","0.239008547842126","0.224420094337756","0.253597001346495"
"Big worries","2012","16-34 y.","direct migration background","110","0.293650752561968","0.246140642029084","0.341160863094852"
"Big worries","2012","16-34 y.","indirect migration background","144","0.247913274965654","0.209719621996898","0.286106927934409"
"Big worries","2012","35-65 y.","no migration background","2970","0.299163236676886","0.290040653509067","0.308285819844705"
"Big worries","2012","35-65 y.","direct migration background","453","0.366316004047406","0.338791203820284","0.393840804274528"
"Big worries","2012","35-65 y.","indirect migration background","107","0.35289680248003","0.298549186136085","0.407244418823975"
"Big worries","2012","66 and older","no migration background","1889","0.392451741157849","0.378622154726309","0.406281327589389"
"Big worries","2012","66 and older","direct migration background","159","0.396083090706454","0.348391791412051","0.443774390000857"
"Big worries","2012","66 and older","indirect migration background","","","",""
"Some worries","2012","16-34 y.","no migration background","1722","0.521842327125183","0.504755246629388","0.538929407620978"
"Some worries","2012","16-34 y.","direct migration background","181","0.534116961217262","0.482079347513589","0.586154574920935"
"Some worries","2012","16-34 y.","indirect migration background","224","0.470374322487746","0.426226055109332","0.51452258986616"
"Some worries","2012","35-65 y.","no migration background","5094","0.532521538954213","0.522581120334567","0.54246195757386"
"Some worries","2012","35-65 y.","direct migration background","570","0.499248598489025","0.470683917808382","0.527813279169668"
"Some worries","2012","35-65 y.","indirect migration background","134","0.473743134374877","0.416957272950543","0.53052899579921"
"Some worries","2012","66 and older","no migration background","2229","0.46294349600545","0.448821383851714","0.477065608159187"
"Some worries","2012","66 and older","direct migration background","189","0.460388879844205","0.411786194341081","0.508991565347329"
"Some worries","2012","66 and older","indirect migration background","","","",""
"No worries","2012","16-34 y.","no migration background","768","0.239149125032692","0.224557729841564","0.25374052022382"
"No worries","2012","16-34 y.","direct migration background","62","0.17223228622077","0.132843530375981","0.211621042065558"
"No worries","2012","16-34 y.","indirect migration background","123","0.2817124025466","0.241923724292291","0.32150108080091"
"No worries","2012","35-65 y.","no migration background","1614","0.168315224368901","0.160861104743873","0.175769343993929"
"No worries","2012","35-65 y.","direct migration background","154","0.134435397463569","0.114947435597085","0.153923359330054"
"No worries","2012","35-65 y.","indirect migration background","56","0.173360063145093","0.13030714571743","0.216412980572756"
"No worries","2012","66 and older","no migration background","671","0.1446047628367","0.134643821437004","0.154565704236397"
"No worries","2012","66 and older","direct migration background","56","0.143528029449341","0.109339348382241","0.177716710516441"
"No worries","2012","66 and older","indirect migration background","","","",""
"Big worries","2013","16-34 y.","no migration background","753","0.244145967683709","0.228730198134478","0.25956173723294"
"Big worries","2013","16-34 y.","direct migration background","76","0.279597389722851","0.227400681378011","0.331794098067692"
"Big worries","2013","16-34 y.","indirect migration background","109","0.191095716386013","0.153628454929514","0.228562977842513"
"Big worries","2013","35-65 y.","no migration background","2560","0.287185408481927","0.277790799372051","0.296580017591803"
"Big worries","2013","35-65 y.","direct migration background","344","0.317577211771668","0.289035890822492","0.346118532720844"
"Big worries","2013","35-65 y.","indirect migration background","95","0.304998085958987","0.251639214984251","0.358356956933722"
"Big worries","2013","66 and older","no migration background","1634","0.354788094932738","0.340936210239878","0.368639979625598"
"Big worries","2013","66 and older","direct migration background","136","0.370357229203627","0.321219095231254","0.419495363176"
"Big worries","2013","66 and older","indirect migration background","","","",""
"Some worries","2013","16-34 y.","no migration background","1566","0.538670272056223","0.520781163921924","0.556559380190522"
"Some worries","2013","16-34 y.","direct migration background","147","0.510502356098462","0.452363952926265","0.568640759270659"
"Some worries","2013","16-34 y.","indirect migration background","215","0.495879979185242","0.448233241843335","0.54352671652715"
"Some worries","2013","35-65 y.","no migration background","4780","0.529598223018007","0.519234471889497","0.539961974146516"
"Some worries","2013","35-65 y.","direct migration background","535","0.523831004731386","0.493211454995123","0.554450554467648"
"Some worries","2013","35-65 y.","indirect migration background","143","0.514449364451477","0.456526016575988","0.572372712326966"
"Some worries","2013","66 and older","no migration background","2273","0.494090083610451","0.479615275092533","0.508564892128369"
"Some worries","2013","66 and older","direct migration background","176","0.45977631158351","0.409063084877206","0.510489538289813"
"Some worries","2013","66 and older","indirect migration background","","","",""
"No worries","2013","16-34 y.","no migration background","664","0.217183760260068","0.202387054023465","0.231980466496672"
"No worries","2013","16-34 y.","direct migration background","61","0.209900254178686","0.162537563766168","0.257262944591205"
"No worries","2013","16-34 y.","indirect migration background","99","0.313024304428745","0.268832918392631","0.357215690464858"
"No worries","2013","35-65 y.","no migration background","1570","0.183216368500066","0.17518397664083","0.191248760359303"
"No worries","2013","35-65 y.","direct migration background","143","0.158591783496946","0.13619599491717","0.180987572076722"
"No worries","2013","35-65 y.","indirect migration background","48","0.180552549589537","0.135973845289142","0.225131253889931"
"No worries","2013","66 and older","no migration background","676","0.151121821456811","0.140752282752365","0.161491360161257"
"No worries","2013","66 and older","direct migration background","59","0.169866459212864","0.131655412534332","0.208077505891395"
"No worries","2013","66 and older","indirect migration background","","","",""
"Big worries","2014","16-34 y.","no migration background","1211","0.284274404484528","0.27036012027781","0.298188688691245"
"Big worries","2014","16-34 y.","direct migration background","590","0.386846576328177","0.361407536151349","0.412285616505005"
"Big worries","2014","16-34 y.","indirect migration background","465","0.377234064572044","0.348629969629507","0.405838159514581"
"Big worries","2014","35-65 y.","no migration background","4361","0.362161507381976","0.353423464686984","0.370899550076968"
"Big worries","2014","35-65 y.","direct migration background","1520","0.455815038241217","0.438673799277223","0.472956277205211"
"Big worries","2014","35-65 y.","indirect migration background","293","0.410345580366465","0.373346846442119","0.447344314290812"
"Big worries","2014","66 and older","no migration background","1928","0.427235556265312","0.41284459781768","0.441626514712943"
"Big worries","2014","66 and older","direct migration background","203","0.404333358293086","0.358267807034477","0.450398909551696"
"Big worries","2014","66 and older","indirect migration background","","","",""
"Some worries","2014","16-34 y.","no migration background","2054","0.524558728135379","0.509153639030789","0.539963817239969"
"Some worries","2014","16-34 y.","direct migration background","638","0.465458900675148","0.439404686157883","0.491513115192414"
"Some worries","2014","16-34 y.","indirect migration background","451","0.424211918309381","0.395045499791597","0.453378336827165"
"Some worries","2014","35-65 y.","no migration background","5777","0.504243326968847","0.495153365975682","0.513333287962012"
"Some worries","2014","35-65 y.","direct migration background","1377","0.429277327946675","0.412241778109317","0.446312877784032"
"Some worries","2014","35-65 y.","indirect migration background","306","0.42098430082109","0.383848625697745","0.458119975944434"
"Some worries","2014","66 and older","no migration background","2032","0.447903305065374","0.433436663979546","0.462369946151202"
"Some worries","2014","66 and older","direct migration background","188","0.462394145310587","0.415594452275389","0.509193838345784"
"Some worries","2014","66 and older","indirect migration background","","","",""
"No worries","2014","16-34 y.","no migration background","772","0.191166867380094","0.179037043513823","0.203296691246365"
"No worries","2014","16-34 y.","direct migration background","180","0.147694522996675","0.129162339210138","0.166226706783211"
"No worries","2014","16-34 y.","indirect migration background","187","0.198554017118575","0.175012372354797","0.222095661882353"
"No worries","2014","35-65 y.","no migration background","1484","0.133595165649177","0.127409827314157","0.139780503984197"
"No worries","2014","35-65 y.","direct migration background","346","0.114907633812108","0.103931652597874","0.125883615026342"
"No worries","2014","35-65 y.","indirect migration background","80","0.168670118812445","0.140504520917713","0.196835716707177"
"No worries","2014","66 and older","no migration background","579","0.124861138669315","0.115244570158311","0.134477707180319"
"No worries","2014","66 and older","direct migration background","45","0.133272496396327","0.101370607232325","0.165174385560329"
"No worries","2014","66 and older","indirect migration background","","","",""
"Big worries","2015","16-34 y.","no migration background","1452","0.381811573718623","0.366140374764218","0.397482772673028"
"Big worries","2015","16-34 y.","direct migration background","476","0.466917055127389","0.43706560088842","0.496768509366358"
"Big worries","2015","16-34 y.","indirect migration background","442","0.444510653611034","0.412912242692872","0.476109064529196"
"Big worries","2015","35-65 y.","no migration background","4959","0.454397135936727","0.44505059062926","0.463743681244193"
"Big worries","2015","35-65 y.","direct migration background","1373","0.49985067117848","0.481327445126769","0.518373897230191"
"Big worries","2015","35-65 y.","indirect migration background","338","0.478139893971464","0.440287829452777","0.515991958490151"
"Big worries","2015","66 and older","no migration background","2599","0.575208157761767","0.560746360490632","0.589669955032901"
"Big worries","2015","66 and older","direct migration background","253","0.57528244349591","0.528288240008583","0.622276646983237"
"Big worries","2015","66 and older","indirect migration background","","","",""
"Some worries","2015","16-34 y.","no migration background","1744","0.489062037918854","0.472937647424809","0.505186428412899"
"Some worries","2015","16-34 y.","direct migration background","462","0.412833840179336","0.383374949844892","0.442292730513781"
"Some worries","2015","16-34 y.","indirect migration background","399","0.439636386489064","0.408074128402247","0.471198644575881"
"Some worries","2015","35-65 y.","no migration background","5051","0.465462048479065","0.456098802927659","0.474825294030472"
"Some worries","2015","35-65 y.","direct migration background","1177","0.409330408452321","0.391114285334579","0.427546531570064"
"Some worries","2015","35-65 y.","indirect migration background","278","0.437833121631759","0.400238824853922","0.475427418409597"
"Some worries","2015","66 and older","no migration background","1638","0.368800651393136","0.354685004766398","0.382916298019874"
"Some worries","2015","66 and older","direct migration background","143","0.365498947152038","0.319715038682301","0.411282855621774"
"Some worries","2015","66 and older","indirect migration background","","","",""
"No worries","2015","16-34 y.","no migration background","496","0.129126388362523","0.118309500873039","0.139943275852006"
"No worries","2015","16-34 y.","direct migration background","135","0.120249104693275","0.100787931638352","0.139710277748198"
"No worries","2015","16-34 y.","indirect migration background","109","0.115852959899902","0.0955011937379839","0.13620472606182"
"No worries","2015","35-65 y.","no migration background","892","0.0801408155842081","0.0750441920464544","0.0852374391219618"
"No worries","2015","35-65 y.","direct migration background","249","0.0908189203691989","0.0801735689222622","0.101464271816136"
"No worries","2015","35-65 y.","indirect migration background","53","0.0840269843967771","0.063004416646761","0.105049552146793"
"No worries","2015","66 and older","no migration background","251","0.0559911908450973","0.0492649944709547","0.0627173872192399"
"No worries","2015","66 and older","direct migration background","","","",""
"No worries","2015","66 and older","indirect migration background","","","",""
"Big worries","2016","16-34 y.","no migration background","1639","0.480472670813673","0.463569208913824","0.497376132713522"
"Big worries","2016","16-34 y.","direct migration background","642","0.476220939498479","0.449420094555347","0.50302178444161"
"Big worries","2016","16-34 y.","indirect migration background","454","0.437668989599885","0.405039482511111","0.470298496688659"
"Big worries","2016","35-65 y.","no migration background","5629","0.549516962512115","0.539849541000131","0.559184384024099"
"Big worries","2016","35-65 y.","direct migration background","1664","0.568662643241335","0.551083193991503","0.586242092491166"
"Big worries","2016","35-65 y.","indirect migration background","368","0.523914004108312","0.485490368974042","0.562337639242583"
"Big worries","2016","66 and older","no migration background","2819","0.643525521977246","0.629303825037922","0.65774721891657"
"Big worries","2016","66 and older","direct migration background","249","0.598404961583505","0.550243648719313","0.646566274447696"
"Big worries","2016","66 and older","indirect migration background","","","",""
"Some worries","2016","16-34 y.","no migration background","1445","0.430914714966824","0.414160601384696","0.447668828548953"
"Some worries","2016","16-34 y.","direct migration background","529","0.386747076945487","0.360613219987941","0.412880933903034"
"Some worries","2016","16-34 y.","indirect migration background","356","0.456468637600528","0.423707469031579","0.489229806169478"
"Some worries","2016","35-65 y.","no migration background","3985","0.395782640393689","0.386280841108969","0.405284439678409"
"Some worries","2016","35-65 y.","direct migration background","1162","0.36039817767645","0.343356375555716","0.377439979797184"
"Some worries","2016","35-65 y.","indirect migration background","241","0.393404793732542","0.355821481381728","0.430988106083357"
"Some worries","2016","66 and older","no migration background","1333","0.305763571730141","0.292083106025542","0.319444037434739"
"Some worries","2016","66 and older","direct migration background","126","0.362267037402341","0.315045470117509","0.409488604687174"
"Some worries","2016","66 and older","indirect migration background","","","",""
"No worries","2016","16-34 y.","no migration background","272","0.0886126142195022","0.078997899644164","0.0982273287948405"
"No worries","2016","16-34 y.","direct migration background","163","0.137031983556034","0.118578494211916","0.155485472900152"
"No worries","2016","16-34 y.","indirect migration background","78","0.105862372799586","0.0856268417710381","0.126097903828135"
"No worries","2016","35-65 y.","no migration background","561","0.0547003970941961","0.0502820395274006","0.0591187546609915"
"No worries","2016","35-65 y.","direct migration background","223","0.0709391790822154","0.0618267422443732","0.0800516159200577"
"No worries","2016","35-65 y.","indirect migration background","40","0.0826812021591453","0.0614932355185416","0.103869168799749"
"No worries","2016","66 and older","no migration background","205","0.0507109062926133","0.0441960589627766","0.05722575362245"
"No worries","2016","66 and older","direct migration background","","","",""
"No worries","2016","66 and older","indirect migration background","","","",""
"Big worries","2017","16-34 y.","no migration background","2070","0.519203952724362","0.50382776908413","0.534580136364594"
"Big worries","2017","16-34 y.","direct migration background","615","0.515940206076083","0.48725565826314","0.544624753889027"
"Big worries","2017","16-34 y.","indirect migration background","521","0.507807853153111","0.476378748794411","0.539236957511812"
"Big worries","2017","35-65 y.","no migration background","6686","0.566777557434276","0.557770255361918","0.575784859506633"
"Big worries","2017","35-65 y.","direct migration background","1671","0.552135562033035","0.534455699223449","0.569815424842621"
"Big worries","2017","35-65 y.","indirect migration background","434","0.601491715793946","0.565705386986287","0.637278044601606"
"Big worries","2017","66 and older","no migration background","2893","0.629300488393542","0.615291067644779","0.643309909142305"
"Big worries","2017","66 and older","direct migration background","277","0.649955973665604","0.604767308623498","0.69514463870771"
"Big worries","2017","66 and older","indirect migration background","","","",""
"Some worries","2017","16-34 y.","no migration background","1636","0.400595338556661","0.385514964236568","0.415675712876754"
"Some worries","2017","16-34 y.","direct migration background","436","0.356429269575949","0.328938706321295","0.383919832830604"
"Some worries","2017","16-34 y.","indirect migration background","358","0.398974115217586","0.368189487432702","0.42975874300247"
"Some worries","2017","35-65 y.","no migration background","4303","0.37581948091984","0.36701552861897","0.384623433220709"
"Some worries","2017","35-65 y.","direct migration background","1118","0.371894518524618","0.354711125587531","0.389077911461705"
"Some worries","2017","35-65 y.","indirect migration background","242","0.330593864777306","0.296208321940856","0.364979407613757"
"Some worries","2017","66 and older","no migration background","1441","0.320115234884072","0.30658357840659","0.333646891361555"
"Some worries","2017","66 and older","direct migration background","115","0.255588232458209","0.214264147219066","0.296912317697351"
"Some worries","2017","66 and older","indirect migration background","","","",""
"No worries","2017","16-34 y.","no migration background","350","0.0802007087189774","0.0718420853616296","0.0885593320763251"
"No worries","2017","16-34 y.","direct migration background","115","0.127630524347967","0.108477986770158","0.146783061925776"
"No worries","2017","16-34 y.","indirect migration background","93","0.0932180316293025","0.0749405498174547","0.11149551344115"
"No worries","2017","35-65 y.","no migration background","637","0.0574029616458849","0.0531746876996023","0.0616312355921676"
"No worries","2017","35-65 y.","direct migration background","250","0.0759699194423474","0.0665500121509912","0.0853898267337036"
"No worries","2017","35-65 y.","indirect migration background","43","0.0679144194287473","0.0495239617825575","0.086304877074937"
"No worries","2017","66 and older","no migration background","232","0.0505842767223854","0.0442278049950066","0.0569407484497643"
"No worries","2017","66 and older","direct migration background","36","0.0944557938761871","0.0667484218589389","0.122163165893435"
"No worries","2017","66 and older","indirect migration background","","","",""
"Big worries","2018","16-34 y.","no migration background","1574","0.407386585003572","0.392102412215696","0.422670757791448"
"Big worries","2018","16-34 y.","direct migration background","422","0.397653644334433","0.36830161777685","0.427005670892016"
"Big worries","2018","16-34 y.","indirect migration background","402","0.409411243781346","0.378609222598715","0.440213264963977"
"Big worries","2018","35-65 y.","no migration background","5045","0.45911249102435","0.449808899802221","0.46841608224648"
"Big worries","2018","35-65 y.","direct migration background","1249","0.415900933037813","0.397977828979181","0.433824037096445"
"Big worries","2018","35-65 y.","indirect migration background","361","0.502429974206038","0.465678212147859","0.539181736264217"
"Big worries","2018","66 and older","no migration background","2467","0.530022902149271","0.515576354097473","0.54446945020107"
"Big worries","2018","66 and older","direct migration background","244","0.48468778406098","0.438253971759982","0.531121596361978"
"Big worries","2018","66 and older","indirect migration background","","","",""
"Some worries","2018","16-34 y.","no migration background","1885","0.471630634304276","0.456102379251475","0.487158889357077"
"Some worries","2018","16-34 y.","direct migration background","497","0.444749261741702","0.414945941119876","0.474552582363529"
"Some worries","2018","16-34 y.","indirect migration background","441","0.462773440885339","0.431540009774231","0.494006871996447"
"Some worries","2018","35-65 y.","no migration background","5121","0.464073732988816","0.454763005721978","0.473384460255654"
"Some worries","2018","35-65 y.","direct migration background","1314","0.476336393131464","0.458174626082222","0.494498160180706"
"Some worries","2018","35-65 y.","indirect migration background","290","0.387640096327643","0.351827895596288","0.423452297058997"
"Some worries","2018","66 and older","no migration background","1802","0.398036273532168","0.383867739819632","0.412204807244705"
"Some worries","2018","66 and older","direct migration background","160","0.444602109192545","0.398432525568555","0.490771692816535"
"Some worries","2018","66 and older","indirect migration background","","","",""
"No worries","2018","16-34 y.","no migration background","511","0.120982780692152","0.110838685637876","0.131126875746427"
"No worries","2018","16-34 y.","direct migration background","149","0.157597093923865","0.135744827072746","0.179449360774983"
"No worries","2018","16-34 y.","indirect migration background","136","0.127815315333315","0.106900577686946","0.148730052979685"
"No worries","2018","35-65 y.","no migration background","855","0.0768137759868336","0.0718421115899015","0.0817854403837658"
"No worries","2018","35-65 y.","direct migration background","342","0.107762673830723","0.0964868210805992","0.119038526580847"
"No worries","2018","35-65 y.","indirect migration background","60","0.109929929466319","0.0869375793445579","0.132922279588081"
"No worries","2018","66 and older","no migration background","316","0.0719408243185601","0.0644616447499563","0.0794200038871639"
"No worries","2018","66 and older","direct migration background","41","0.0707101067464752","0.0468932503054999","0.0945269631874505"
"No worries","2018","66 and older","indirect migration background","","","",""
"Big worries","2019","16-34 y.","no migration background","1564","0.389569063405759","0.373925719448725","0.405212407362792"
"Big worries","2019","16-34 y.","direct migration background","349","0.438789948810391","0.404488605965657","0.473091291655125"
"Big worries","2019","16-34 y.","indirect migration background","416","0.417392978248052","0.384811770311475","0.449974186184629"
"Big worries","2019","35-65 y.","no migration background","5774","0.490954708680601","0.481909002380262","0.500000414980939"
"Big worries","2019","35-65 y.","direct migration background","1283","0.50049028639965","0.481252761034328","0.519727811764972"
"Big worries","2019","35-65 y.","indirect migration background","390","0.487677894949384","0.452711460815939","0.522644329082829"
"Big worries","2019","66 and older","no migration background","2810","0.586762644231078","0.572785740202322","0.600739548259835"
"Big worries","2019","66 and older","direct migration background","252","0.571009428760974","0.524065474742912","0.617953382779036"
