"plb0218","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes, every week","2016","Not Working","general elemantary","","","",""
"Yes, every week","2016","Not Working","middle vocational","","","",""
"Yes, every week","2016","Not Working","vocational + Abi","","","",""
"Yes, every week","2016","Not Working","higher vocational","","","",""
"Yes, every week","2016","Not Working","higher education","","","",""
"Yes, every 2 weeks","2016","Full Time","in school","","","",""
"Yes, every 2 weeks","2016","Full Time","inadequately","","","",""
"Yes, every 2 weeks","2016","Full Time","general elemantary","","","",""
"Yes, every 2 weeks","2016","Full Time","middle vocational","","","",""
"Yes, every 2 weeks","2016","Full Time","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","Full Time","higher vocational","","","",""
"Yes, every 2 weeks","2016","Full Time","higher education","","","",""
"Yes, every 2 weeks","2016","Part Time","in school","","","",""
"Yes, every 2 weeks","2016","Part Time","inadequately","","","",""
"Yes, every 2 weeks","2016","Part Time","general elemantary","","","",""
"Yes, every 2 weeks","2016","Part Time","middle vocational","","","",""
"Yes, every 2 weeks","2016","Part Time","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","Part Time","higher vocational","","","",""
"Yes, every 2 weeks","2016","Part Time","higher education","","","",""
"Yes, every 2 weeks","2016","Not Working","in school","","","",""
"Yes, every 2 weeks","2016","Not Working","inadequately","","","",""
"Yes, every 2 weeks","2016","Not Working","general elemantary","","","",""
"Yes, every 2 weeks","2016","Not Working","middle vocational","","","",""
"Yes, every 2 weeks","2016","Not Working","vocational + Abi","","","",""
"Yes, every 2 weeks","2016","Not Working","higher vocational","","","",""
"Yes, every 2 weeks","2016","Not Working","higher education","","","",""
"Yes, every 3-4 weeks","2016","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2016","Full Time","inadequately","","","",""
"Yes, every 3-4 weeks","2016","Full Time","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","Full Time","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","Full Time","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","Full Time","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","Full Time","higher education","","","",""
"Yes, every 3-4 weeks","2016","Part Time","in school","","","",""
"Yes, every 3-4 weeks","2016","Part Time","inadequately","","","",""
"Yes, every 3-4 weeks","2016","Part Time","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","Part Time","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","Part Time","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","Part Time","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","Part Time","higher education","","","",""
"Yes, every 3-4 weeks","2016","Not Working","in school","","","",""
"Yes, every 3-4 weeks","2016","Not Working","inadequately","","","",""
"Yes, every 3-4 weeks","2016","Not Working","general elemantary","","","",""
"Yes, every 3-4 weeks","2016","Not Working","middle vocational","","","",""
"Yes, every 3-4 weeks","2016","Not Working","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2016","Not Working","higher vocational","","","",""
"Yes, every 3-4 weeks","2016","Not Working","higher education","","","",""
"Rarely","2016","Full Time","in school","","","",""
"Rarely","2016","Full Time","inadequately","","","",""
"Rarely","2016","Full Time","general elemantary","","","",""
"Rarely","2016","Full Time","middle vocational","","","",""
"Rarely","2016","Full Time","vocational + Abi","","","",""
"Rarely","2016","Full Time","higher vocational","","","",""
"Rarely","2016","Full Time","higher education","","","",""
"Rarely","2016","Part Time","in school","","","",""
"Rarely","2016","Part Time","inadequately","","","",""
"Rarely","2016","Part Time","general elemantary","","","",""
"Rarely","2016","Part Time","middle vocational","","","",""
"Rarely","2016","Part Time","vocational + Abi","","","",""
"Rarely","2016","Part Time","higher vocational","","","",""
"Rarely","2016","Part Time","higher education","","","",""
"Rarely","2016","Not Working","in school","","","",""
"Rarely","2016","Not Working","inadequately","","","",""
"Rarely","2016","Not Working","general elemantary","","","",""
"Rarely","2016","Not Working","middle vocational","","","",""
"Rarely","2016","Not Working","vocational + Abi","","","",""
"Rarely","2016","Not Working","higher vocational","","","",""
"Rarely","2016","Not Working","higher education","","","",""
"No, never","2017","Full Time","in school","1","","",""
"No, never","2017","Full Time","inadequately","38","0.403803597213504","0.299495410537798","0.50811178388921"
"No, never","2017","Full Time","general elemantary","263","0.397016886225974","0.360588616947795","0.433445155504152"
"No, never","2017","Full Time","middle vocational","1590","0.365698127982385","0.351405416546891","0.379990839417879"
"No, never","2017","Full Time","vocational + Abi","397","0.426282110443929","0.395319839775263","0.457244381112596"
"No, never","2017","Full Time","higher vocational","268","0.315364488172648","0.282838824674412","0.347890151670884"
"No, never","2017","Full Time","higher education","1169","0.380577446213882","0.363258097143589","0.397896795284174"
"No, never","2017","Part Time","in school","7","","",""
"No, never","2017","Part Time","inadequately","42","0.481489694723318","0.376496618829329","0.586482770617307"
"No, never","2017","Part Time","general elemantary","285","0.495141649736489","0.454204247366372","0.536079052106607"
"No, never","2017","Part Time","middle vocational","1421","0.481221425632395","0.463120523378136","0.499322327886655"
"No, never","2017","Part Time","vocational + Abi","363","0.506939518255884","0.47026814640907","0.543610890102699"
"No, never","2017","Part Time","higher vocational","140","0.524864611755174","0.465734984039639","0.583994239470709"
"No, never","2017","Part Time","higher education","802","0.497194663264583","0.472454657998572","0.521934668530595"
"No, never","2017","Not Working","in school","7","","",""
"No, never","2017","Not Working","inadequately","5","","",""
"No, never","2017","Not Working","general elemantary","49","0.774644282265704","0.678135398316221","0.871153166215187"
"No, never","2017","Not Working","middle vocational","88","0.641730339023476","0.56834531017172","0.715115367875233"
"No, never","2017","Not Working","vocational + Abi","18","","",""
"No, never","2017","Not Working","higher vocational","1","","",""
"No, never","2017","Not Working","higher education","48","0.508026016108169","0.390910856044481","0.625141176171857"
"Yes, every week","2017","Full Time","in school","1","","",""
"Yes, every week","2017","Full Time","inadequately","13","","",""
"Yes, every week","2017","Full Time","general elemantary","119","0.171118392477187","0.143078517618132","0.199158267336243"
"Yes, every week","2017","Full Time","middle vocational","649","0.154406410398684","0.143683349690597","0.165129471106771"
"Yes, every week","2017","Full Time","vocational + Abi","106","0.120162786519831","0.0998054379912898","0.140520135048372"
"Yes, every week","2017","Full Time","higher vocational","103","0.128644902491161","0.105208878234354","0.152080926747967"
"Yes, every week","2017","Full Time","higher education","420","0.128793807475381","0.116845001682234","0.140742613268528"
"Yes, every week","2017","Part Time","in school","23","","",""
"Yes, every week","2017","Part Time","inadequately","9","","",""
"Yes, every week","2017","Part Time","general elemantary","95","0.124173795856385","0.0971718708915167","0.151175720821253"
"Yes, every week","2017","Part Time","middle vocational","381","0.129246553062449","0.117093264332287","0.141399841792611"
"Yes, every week","2017","Part Time","vocational + Abi","72","0.0998548384619841","0.0778640997932216","0.121845577130747"
"Yes, every week","2017","Part Time","higher vocational","20","","",""
"Yes, every week","2017","Part Time","higher education","158","0.0998339456782772","0.0850006705242426","0.114667220832312"
"Yes, every week","2017","Not Working","in school","6","","",""
"Yes, every week","2017","Not Working","inadequately","4","","",""
"Yes, every week","2017","Not Working","general elemantary","8","","",""
"Yes, every week","2017","Not Working","middle vocational","20","","",""
"Yes, every week","2017","Not Working","vocational + Abi","2","","",""
"Yes, every week","2017","Not Working","higher vocational","","","",""
"Yes, every week","2017","Not Working","higher education","5","","",""
"Yes, every 2 weeks","2017","Full Time","in school","","","",""
"Yes, every 2 weeks","2017","Full Time","inadequately","20","","",""
"Yes, every 2 weeks","2017","Full Time","general elemantary","121","0.1491763377588","0.122651592354281","0.175701083163319"
"Yes, every 2 weeks","2017","Full Time","middle vocational","744","0.163261049680723","0.152292693486771","0.174229405874676"
"Yes, every 2 weeks","2017","Full Time","vocational + Abi","148","0.149938175245409","0.12758617362566","0.172290176865158"
"Yes, every 2 weeks","2017","Full Time","higher vocational","111","0.136375576001266","0.112352931377673","0.160398220624858"
"Yes, every 2 weeks","2017","Full Time","higher education","326","0.108198746324305","0.0971181868754409","0.119279305773169"
"Yes, every 2 weeks","2017","Part Time","in school","10","","",""
"Yes, every 2 weeks","2017","Part Time","inadequately","15","","",""
"Yes, every 2 weeks","2017","Part Time","general elemantary","92","0.179937638405128","0.148485134282878","0.211390142527379"
"Yes, every 2 weeks","2017","Part Time","middle vocational","511","0.166945550411529","0.153435379343197","0.180455721479861"
"Yes, every 2 weeks","2017","Part Time","vocational + Abi","115","0.181730013223734","0.153444723910029","0.21001530253744"
"Yes, every 2 weeks","2017","Part Time","higher vocational","43","0.182694254135288","0.136940416148422","0.228448092122154"
"Yes, every 2 weeks","2017","Part Time","higher education","162","0.119590322444858","0.103534703898745","0.135645940990971"
"Yes, every 2 weeks","2017","Not Working","in school","5","","",""
"Yes, every 2 weeks","2017","Not Working","inadequately","1","","",""
"Yes, every 2 weeks","2017","Not Working","general elemantary","7","","",""
"Yes, every 2 weeks","2017","Not Working","middle vocational","22","","",""
"Yes, every 2 weeks","2017","Not Working","vocational + Abi","2","","",""
"Yes, every 2 weeks","2017","Not Working","higher vocational","","","",""
"Yes, every 2 weeks","2017","Not Working","higher education","2","","",""
"Yes, every 3-4 weeks","2017","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2017","Full Time","inadequately","5","","",""
"Yes, every 3-4 weeks","2017","Full Time","general elemantary","70","0.12377253764866","0.0992535772858884","0.148291498011431"
"Yes, every 3-4 weeks","2017","Full Time","middle vocational","436","0.0913668673753672","0.0828163201038387","0.0999174146468957"
"Yes, every 3-4 weeks","2017","Full Time","vocational + Abi","112","0.0924721009798303","0.074334894043398","0.110609307916263"
"Yes, every 3-4 weeks","2017","Full Time","higher vocational","79","0.101608571449772","0.0804596593442047","0.122757483555339"
"Yes, every 3-4 weeks","2017","Full Time","higher education","339","0.112512234333791","0.101240322152285","0.123784146515296"
"Yes, every 3-4 weeks","2017","Part Time","in school","7","","",""
"Yes, every 3-4 weeks","2017","Part Time","inadequately","9","","",""
"Yes, every 3-4 weeks","2017","Part Time","general elemantary","33","0.0542243466003009","0.0356821146799724","0.0727665785206294"
"Yes, every 3-4 weeks","2017","Part Time","middle vocational","237","0.0761183722004931","0.0665113312617426","0.0857254131392437"
"Yes, every 3-4 weeks","2017","Part Time","vocational + Abi","77","0.0941667321746056","0.0727441474934052","0.115589316855806"
"Yes, every 3-4 weeks","2017","Part Time","higher vocational","15","","",""
"Yes, every 3-4 weeks","2017","Part Time","higher education","135","0.0750710009384348","0.062032522280988","0.0881094795958816"
"Yes, every 3-4 weeks","2017","Not Working","in school","3","","",""
"Yes, every 3-4 weeks","2017","Not Working","inadequately","1","","",""
"Yes, every 3-4 weeks","2017","Not Working","general elemantary","4","","",""
"Yes, every 3-4 weeks","2017","Not Working","middle vocational","19","","",""
"Yes, every 3-4 weeks","2017","Not Working","vocational + Abi","2","","",""
"Yes, every 3-4 weeks","2017","Not Working","higher vocational","1","","",""
"Yes, every 3-4 weeks","2017","Not Working","higher education","6","","",""
"Rarely","2017","Full Time","in school","","","",""
"Rarely","2017","Full Time","inadequately","9","","",""
"Rarely","2017","Full Time","general elemantary","120","0.158915845889379","0.131696053953911","0.186135637824847"
"Rarely","2017","Full Time","middle vocational","943","0.225267544562841","0.212870149297338","0.237664939828343"
"Rarely","2017","Full Time","vocational + Abi","217","0.211144826811","0.185592884703459","0.236696768918541"
"Rarely","2017","Full Time","higher vocational","223","0.318006461885153","0.285407920956079","0.350605002814228"
"Rarely","2017","Full Time","higher education","765","0.269917765652642","0.254082762291435","0.285752769013849"
"Rarely","2017","Part Time","in school","1","","",""
"Rarely","2017","Part Time","inadequately","12","","",""
"Rarely","2017","Part Time","general elemantary","68","0.146522569401696","0.117567869807097","0.175477268996296"
"Rarely","2017","Part Time","middle vocational","377","0.146468098693133","0.133659013011834","0.159277184374433"
"Rarely","2017","Part Time","vocational + Abi","87","0.117308897883792","0.0937058092734068","0.140911986494177"
"Rarely","2017","Part Time","higher vocational","56","0.17722932651752","0.132014589945666","0.222444063089373"
"Rarely","2017","Part Time","higher education","312","0.208310067673847","0.188215932922012","0.228404202425682"
"Rarely","2017","Not Working","in school","1","","",""
"Rarely","2017","Not Working","inadequately","1","","",""
"Rarely","2017","Not Working","general elemantary","4","","",""
"Rarely","2017","Not Working","middle vocational","15","","",""
"Rarely","2017","Not Working","vocational + Abi","1","","",""
"Rarely","2017","Not Working","higher vocational","1","","",""
"Rarely","2017","Not Working","higher education","9","","",""
"No, never","2018","Full Time","in school","","","",""
"No, never","2018","Full Time","inadequately","","","",""
"No, never","2018","Full Time","general elemantary","","","",""
"No, never","2018","Full Time","middle vocational","","","",""
"No, never","2018","Full Time","vocational + Abi","","","",""
"No, never","2018","Full Time","higher vocational","","","",""
"No, never","2018","Full Time","higher education","","","",""
"No, never","2018","Part Time","in school","","","",""
"No, never","2018","Part Time","inadequately","","","",""
"No, never","2018","Part Time","general elemantary","","","",""
"No, never","2018","Part Time","middle vocational","","","",""
"No, never","2018","Part Time","vocational + Abi","","","",""
"No, never","2018","Part Time","higher vocational","","","",""
"No, never","2018","Part Time","higher education","","","",""
"No, never","2018","Not Working","in school","","","",""
"No, never","2018","Not Working","inadequately","","","",""
"No, never","2018","Not Working","general elemantary","","","",""
"No, never","2018","Not Working","middle vocational","","","",""
"No, never","2018","Not Working","vocational + Abi","","","",""
"No, never","2018","Not Working","higher vocational","","","",""
"No, never","2018","Not Working","higher education","","","",""
"Yes, every week","2018","Full Time","in school","","","",""
"Yes, every week","2018","Full Time","inadequately","","","",""
"Yes, every week","2018","Full Time","general elemantary","","","",""
"Yes, every week","2018","Full Time","middle vocational","","","",""
"Yes, every week","2018","Full Time","vocational + Abi","","","",""
"Yes, every week","2018","Full Time","higher vocational","","","",""
"Yes, every week","2018","Full Time","higher education","","","",""
"Yes, every week","2018","Part Time","in school","","","",""
"Yes, every week","2018","Part Time","inadequately","","","",""
"Yes, every week","2018","Part Time","general elemantary","","","",""
"Yes, every week","2018","Part Time","middle vocational","","","",""
"Yes, every week","2018","Part Time","vocational + Abi","","","",""
"Yes, every week","2018","Part Time","higher vocational","","","",""
"Yes, every week","2018","Part Time","higher education","","","",""
"Yes, every week","2018","Not Working","in school","","","",""
"Yes, every week","2018","Not Working","inadequately","","","",""
"Yes, every week","2018","Not Working","general elemantary","","","",""
"Yes, every week","2018","Not Working","middle vocational","","","",""
"Yes, every week","2018","Not Working","vocational + Abi","","","",""
"Yes, every week","2018","Not Working","higher vocational","","","",""
"Yes, every week","2018","Not Working","higher education","","","",""
"Yes, every 2 weeks","2018","Full Time","in school","","","",""
"Yes, every 2 weeks","2018","Full Time","inadequately","","","",""
"Yes, every 2 weeks","2018","Full Time","general elemantary","","","",""
"Yes, every 2 weeks","2018","Full Time","middle vocational","","","",""
"Yes, every 2 weeks","2018","Full Time","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","Full Time","higher vocational","","","",""
"Yes, every 2 weeks","2018","Full Time","higher education","","","",""
"Yes, every 2 weeks","2018","Part Time","in school","","","",""
"Yes, every 2 weeks","2018","Part Time","inadequately","","","",""
"Yes, every 2 weeks","2018","Part Time","general elemantary","","","",""
"Yes, every 2 weeks","2018","Part Time","middle vocational","","","",""
"Yes, every 2 weeks","2018","Part Time","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","Part Time","higher vocational","","","",""
"Yes, every 2 weeks","2018","Part Time","higher education","","","",""
"Yes, every 2 weeks","2018","Not Working","in school","","","",""
"Yes, every 2 weeks","2018","Not Working","inadequately","","","",""
"Yes, every 2 weeks","2018","Not Working","general elemantary","","","",""
"Yes, every 2 weeks","2018","Not Working","middle vocational","","","",""
"Yes, every 2 weeks","2018","Not Working","vocational + Abi","","","",""
"Yes, every 2 weeks","2018","Not Working","higher vocational","","","",""
"Yes, every 2 weeks","2018","Not Working","higher education","","","",""
"Yes, every 3-4 weeks","2018","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2018","Full Time","inadequately","","","",""
"Yes, every 3-4 weeks","2018","Full Time","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","Full Time","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","Full Time","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","Full Time","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","Full Time","higher education","","","",""
"Yes, every 3-4 weeks","2018","Part Time","in school","","","",""
"Yes, every 3-4 weeks","2018","Part Time","inadequately","","","",""
"Yes, every 3-4 weeks","2018","Part Time","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","Part Time","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","Part Time","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","Part Time","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","Part Time","higher education","","","",""
"Yes, every 3-4 weeks","2018","Not Working","in school","","","",""
"Yes, every 3-4 weeks","2018","Not Working","inadequately","","","",""
"Yes, every 3-4 weeks","2018","Not Working","general elemantary","","","",""
"Yes, every 3-4 weeks","2018","Not Working","middle vocational","","","",""
"Yes, every 3-4 weeks","2018","Not Working","vocational + Abi","","","",""
"Yes, every 3-4 weeks","2018","Not Working","higher vocational","","","",""
"Yes, every 3-4 weeks","2018","Not Working","higher education","","","",""
"Rarely","2018","Full Time","in school","","","",""
"Rarely","2018","Full Time","inadequately","","","",""
"Rarely","2018","Full Time","general elemantary","","","",""
"Rarely","2018","Full Time","middle vocational","","","",""
"Rarely","2018","Full Time","vocational + Abi","","","",""
"Rarely","2018","Full Time","higher vocational","","","",""
"Rarely","2018","Full Time","higher education","","","",""
"Rarely","2018","Part Time","in school","","","",""
"Rarely","2018","Part Time","inadequately","","","",""
"Rarely","2018","Part Time","general elemantary","","","",""
"Rarely","2018","Part Time","middle vocational","","","",""
"Rarely","2018","Part Time","vocational + Abi","","","",""
"Rarely","2018","Part Time","higher vocational","","","",""
"Rarely","2018","Part Time","higher education","","","",""
"Rarely","2018","Not Working","in school","","","",""
"Rarely","2018","Not Working","inadequately","","","",""
"Rarely","2018","Not Working","general elemantary","","","",""
"Rarely","2018","Not Working","middle vocational","","","",""
"Rarely","2018","Not Working","vocational + Abi","","","",""
"Rarely","2018","Not Working","higher vocational","","","",""
"Rarely","2018","Not Working","higher education","","","",""
"No, never","2019","Full Time","in school","1","","",""
"No, never","2019","Full Time","inadequately","34","0.364313019828433","0.252374922398608","0.476251117258258"
"No, never","2019","Full Time","general elemantary","234","0.384777059728542","0.34638633105456","0.423167788402525"
"No, never","2019","Full Time","middle vocational","1463","0.375568144247056","0.360609297763163","0.39052699073095"
"No, never","2019","Full Time","vocational + Abi","385","0.439168814306674","0.408301041804388","0.470036586808959"
"No, never","2019","Full Time","higher vocational","263","0.373501762409818","0.341703494428903","0.405300030390732"
"No, never","2019","Full Time","higher education","1159","0.388160863012102","0.371755994977703","0.404565731046502"
"No, never","2019","Part Time","in school","13","","",""
"No, never","2019","Part Time","inadequately","40","0.584434031102709","0.47841183863436","0.690456223571059"
"No, never","2019","Part Time","general elemantary","268","0.467880939239719","0.4249119343965","0.510849944082937"
"No, never","2019","Part Time","middle vocational","1368","0.511208140921383","0.492107474077221","0.530308807765544"
"No, never","2019","Part Time","vocational + Abi","373","0.536825236140653","0.499291469426089","0.574359002855218"
"No, never","2019","Part Time","higher vocational","154","0.531296640981365","0.472530689184335","0.590062592778396"
"No, never","2019","Part Time","higher education","787","0.495260365004858","0.470815331098072","0.519705398911644"
"No, never","2019","Not Working","in school","7","","",""
"No, never","2019","Not Working","inadequately","7","","",""
"No, never","2019","Not Working","general elemantary","43","0.442089644116831","0.336511016986272","0.54766827124739"
"No, never","2019","Not Working","middle vocational","115","0.373106300954179","0.31563157845613","0.430581023452228"
"No, never","2019","Not Working","vocational + Abi","23","","",""
"No, never","2019","Not Working","higher vocational","15","","",""
"No, never","2019","Not Working","higher education","61","0.399467498637908","0.324734036444612","0.474200960831203"
"Yes, every week","2019","Full Time","in school","","","",""
"Yes, every week","2019","Full Time","inadequately","8","","",""
"Yes, every week","2019","Full Time","general elemantary","97","0.140698642171325","0.113262489482384","0.168134794860266"
"Yes, every week","2019","Full Time","middle vocational","619","0.141497748347698","0.130731690983449","0.152263805711948"
"Yes, every week","2019","Full Time","vocational + Abi","120","0.103003637110998","0.084097835865989","0.121909438356006"
"Yes, every week","2019","Full Time","higher vocational","167","0.136629639949751","0.114052535614723","0.159206744284778"
"Yes, every week","2019","Full Time","higher education","574","0.129946774329396","0.118627882634201","0.141265666024591"
"Yes, every week","2019","Part Time","in school","19","","",""
"Yes, every week","2019","Part Time","inadequately","17","","",""
"Yes, every week","2019","Part Time","general elemantary","74","0.164590620469936","0.132657936283055","0.196523304656817"
"Yes, every week","2019","Part Time","middle vocational","309","0.118546575884039","0.106194730158166","0.130898421609912"
"Yes, every week","2019","Part Time","vocational + Abi","57","0.0792111474765556","0.0588825965129678","0.0995396984401434"
"Yes, every week","2019","Part Time","higher vocational","19","","",""
"Yes, every week","2019","Part Time","higher education","164","0.0926550993700656","0.0784788606751205","0.106831338065011"
"Yes, every week","2019","Not Working","in school","6","","",""
"Yes, every week","2019","Not Working","inadequately","1","","",""
"Yes, every week","2019","Not Working","general elemantary","16","","",""
"Yes, every week","2019","Not Working","middle vocational","42","0.135320305130265","0.0946691628575301","0.175971447403001"
"Yes, every week","2019","Not Working","vocational + Abi","8","","",""
"Yes, every week","2019","Not Working","higher vocational","6","","",""
"Yes, every week","2019","Not Working","higher education","33","0.128904211432953","0.0777745838804752","0.180033838985431"
"Yes, every 2 weeks","2019","Full Time","in school","1","","",""
"Yes, every 2 weeks","2019","Full Time","inadequately","12","","",""
"Yes, every 2 weeks","2019","Full Time","general elemantary","128","0.199465246749421","0.167934865392082","0.23099562810676"
"Yes, every 2 weeks","2019","Full Time","middle vocational","675","0.161908263997593","0.150529594242051","0.173286933753134"
"Yes, every 2 weeks","2019","Full Time","vocational + Abi","167","0.14904771356371","0.126896948512162","0.171198478615258"
"Yes, every 2 weeks","2019","Full Time","higher vocational","122","0.111117208752814","0.0904581694705583","0.131776248035069"
"Yes, every 2 weeks","2019","Full Time","higher education","416","0.106460584097707","0.0960781419062236","0.11684302628919"
"Yes, every 2 weeks","2019","Part Time","in school","5","","",""
"Yes, every 2 weeks","2019","Part Time","inadequately","13","","",""
"Yes, every 2 weeks","2019","Part Time","general elemantary","96","0.19103591996349","0.157182281852198","0.224889558074783"
"Yes, every 2 weeks","2019","Part Time","middle vocational","419","0.158857835357341","0.144890077773224","0.172825592941458"
"Yes, every 2 weeks","2019","Part Time","vocational + Abi","91","0.167830128427368","0.139699838928504","0.195960417926232"
"Yes, every 2 weeks","2019","Part Time","higher vocational","35","0.154820535588243","0.112221775595235","0.197419295581252"
"Yes, every 2 weeks","2019","Part Time","higher education","155","0.112068347715305","0.0966452572516843","0.127491438178925"
"Yes, every 2 weeks","2019","Not Working","in school","6","","",""
"Yes, every 2 weeks","2019","Not Working","inadequately","5","","",""
"Yes, every 2 weeks","2019","Not Working","general elemantary","12","","",""
"Yes, every 2 weeks","2019","Not Working","middle vocational","32","0.116336748476393","0.0782331934353328","0.154440303517452"
"Yes, every 2 weeks","2019","Not Working","vocational + Abi","7","","",""
"Yes, every 2 weeks","2019","Not Working","higher vocational","5","","",""
"Yes, every 2 weeks","2019","Not Working","higher education","18","","",""
"Yes, every 3-4 weeks","2019","Full Time","in school","","","",""
"Yes, every 3-4 weeks","2019","Full Time","inadequately","3","","",""
"Yes, every 3-4 weeks","2019","Full Time","general elemantary","37","0.0455899288000366","0.0291307761647804","0.0620490814352928"
"Yes, every 3-4 weeks","2019","Full Time","middle vocational","407","0.107014499049364","0.0974655688028102","0.116563429295919"
"Yes, every 3-4 weeks","2019","Full Time","vocational + Abi","96","0.0913366733273059","0.0734183420429712","0.109255004611641"
"Yes, every 3-4 weeks","2019","Full Time","higher vocational","78","0.0794687942419311","0.061689489245772","0.0972480992380901"
"Yes, every 3-4 weeks","2019","Full Time","higher education","339","0.0920586795316008","0.0823265136401579","0.101790845423044"
"Yes, every 3-4 weeks","2019","Part Time","in school","2","","",""
"Yes, every 3-4 weeks","2019","Part Time","inadequately","2","","",""
"Yes, every 3-4 weeks","2019","Part Time","general elemantary","28","","",""
"Yes, every 3-4 weeks","2019","Part Time","middle vocational","176","0.0695650231437357","0.0598436828016929","0.0792863634857785"
"Yes, every 3-4 weeks","2019","Part Time","vocational + Abi","67","0.085524825230467","0.0644741853419919","0.106575465118942"
"Yes, every 3-4 weeks","2019","Part Time","higher vocational","23","","",""
"Yes, every 3-4 weeks","2019","Part Time","higher education","145","0.0698535591646203","0.057390918118349","0.0823162002108916"
"Yes, every 3-4 weeks","2019","Not Working","in school","3","","",""
"Yes, every 3-4 weeks","2019","Not Working","inadequately","1","","",""
"Yes, every 3-4 weeks","2019","Not Working","general elemantary","3","","",""
"Yes, every 3-4 weeks","2019","Not Working","middle vocational","34","0.124779262003248","0.0855063011099031","0.164052222896593"
"Yes, every 3-4 weeks","2019","Not Working","vocational + Abi","9","","",""
"Yes, every 3-4 weeks","2019","Not Working","higher vocational","8","","",""
"Yes, every 3-4 weeks","2019","Not Working","higher education","20","","",""
"Rarely","2019","Full Time","in school","","","",""
"Rarely","2019","Full Time","inadequately","14","","",""
"Rarely","2019","Full Time","general elemantary","121","0.229469122550675","0.196290170873595","0.262648074227755"
"Rarely","2019","Full Time","middle vocational","862","0.214011344358288","0.201342478369156","0.226680210347419"
"Rarely","2019","Full Time","vocational + Abi","225","0.217443161691313","0.191786255322409","0.243100068060217"
"Rarely","2019","Full Time","higher vocational","259","0.299282594645687","0.269179621351741","0.329385567939633"
"Rarely","2019","Full Time","higher education","902","0.283373099029194","0.26820349986868","0.298542698189707"
"Rarely","2019","Part Time","in school","5","","",""
"Rarely","2019","Part Time","inadequately","11","","",""
"Rarely","2019","Part Time","general elemantary","52","0.106920690746244","0.0803098189327639","0.133531562559724"
"Rarely","2019","Part Time","middle vocational","359","0.141822424693502","0.128491855268628","0.155152994118375"
"Rarely","2019","Part Time","vocational + Abi","90","0.130608662724956","0.105244128611969","0.155973196837944"
"Rarely","2019","Part Time","higher vocational","46","0.172567059656477","0.128067720725487","0.217066398587466"
"Rarely","2019","Part Time","higher education","356","0.230162628745151","0.209582075176187","0.250743182314116"
"Rarely","2019","Not Working","in school","2","","",""
"Rarely","2019","Not Working","inadequately","1","","",""
"Rarely","2019","Not Working","general elemantary","11","","",""
"Rarely","2019","Not Working","middle vocational","49","0.250457383435915","0.198966691991846","0.301948074879985"
"Rarely","2019","Not Working","vocational + Abi","9","","",""
"Rarely","2019","Not Working","higher vocational","11","","",""
"Rarely","2019","Not Working","higher education","33","0.236819325576262","0.171951644752933","0.30168700639959"
