"plb0218","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2014","Not Working","secondary school degree","","","",""
"Yes, every 2 weeks","2014","Not Working","college entrance qualification","","","",""
"Yes, every 2 weeks","2014","Not Working","Other degree","","","",""
"Yes, every 2 weeks","2014","Not Working","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2014","Full Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2014","Full Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2014","Full Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2014","Full Time","Other degree","","","",""
"Yes, every 3-4 weeks","2014","Full Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2014","Part Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2014","Part Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2014","Part Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2014","Part Time","Other degree","","","",""
"Yes, every 3-4 weeks","2014","Part Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2014","Not Working","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2014","Not Working","secondary school degree","","","",""
"Yes, every 3-4 weeks","2014","Not Working","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2014","Not Working","Other degree","","","",""
"Yes, every 3-4 weeks","2014","Not Working","no degree/no degree yet","","","",""
"Rarely","2014","Full Time","lower secondary degree","","","",""
"Rarely","2014","Full Time","secondary school degree","","","",""
"Rarely","2014","Full Time","college entrance qualification","","","",""
"Rarely","2014","Full Time","Other degree","","","",""
"Rarely","2014","Full Time","no degree/no degree yet","","","",""
"Rarely","2014","Part Time","lower secondary degree","","","",""
"Rarely","2014","Part Time","secondary school degree","","","",""
"Rarely","2014","Part Time","college entrance qualification","","","",""
"Rarely","2014","Part Time","Other degree","","","",""
"Rarely","2014","Part Time","no degree/no degree yet","","","",""
"Rarely","2014","Not Working","lower secondary degree","","","",""
"Rarely","2014","Not Working","secondary school degree","","","",""
"Rarely","2014","Not Working","college entrance qualification","","","",""
"Rarely","2014","Not Working","Other degree","","","",""
"Rarely","2014","Not Working","no degree/no degree yet","","","",""
"No, never","2015","Full Time","lower secondary degree","520","0.329765020786345","0.307196861971676","0.352333179601014"
"No, never","2015","Full Time","secondary school degree","1054","0.343679001877149","0.326555050058909","0.36080295369539"
"No, never","2015","Full Time","college entrance qualification","1113","0.337109262415047","0.320650647295493","0.353567877534601"
"No, never","2015","Full Time","Other degree","361","0.321564230545345","0.292858021043745","0.350270440046945"
"No, never","2015","Full Time","no degree/no degree yet","34","0.363140321733987","0.267927778296199","0.458352865171774"
"No, never","2015","Part Time","lower secondary degree","436","0.446710618636617","0.416334679819742","0.477086557453493"
"No, never","2015","Part Time","secondary school degree","915","0.481730119423207","0.459010287105448","0.504449951740967"
"No, never","2015","Part Time","college entrance qualification","832","0.445905506097567","0.423037773184816","0.468773239010319"
"No, never","2015","Part Time","Other degree","357","0.436169565168677","0.399640933960813","0.472698196376541"
"No, never","2015","Part Time","no degree/no degree yet","39","0.35822585167985","0.266948142940663","0.449503560419036"
"No, never","2015","Not Working","lower secondary degree","25","","",""
"No, never","2015","Not Working","secondary school degree","37","0.496022283986678","0.38576918478807","0.606275383185287"
"No, never","2015","Not Working","college entrance qualification","53","0.523753064960138","0.428224593860815","0.61928153605946"
"No, never","2015","Not Working","Other degree","18","","",""
"No, never","2015","Not Working","no degree/no degree yet","14","","",""
"Yes, every week","2015","Full Time","lower secondary degree","283","0.170179019903887","0.152139477971687","0.188218561836087"
"Yes, every week","2015","Full Time","secondary school degree","372","0.125465979735525","0.113522780042605","0.137409179428444"
"Yes, every week","2015","Full Time","college entrance qualification","433","0.151812420860523","0.139318850169134","0.164305991551912"
"Yes, every week","2015","Full Time","Other degree","156","0.158177518468108","0.1357505664757","0.180604470460516"
"Yes, every week","2015","Full Time","no degree/no degree yet","17","","",""
"Yes, every week","2015","Part Time","lower secondary degree","164","0.138880622085897","0.117750942499649","0.160010301672145"
"Yes, every week","2015","Part Time","secondary school degree","186","0.0990143085391957","0.0854332643383957","0.112595352739996"
"Yes, every week","2015","Part Time","college entrance qualification","204","0.105056973724822","0.0909504529233441","0.119163494526299"
"Yes, every week","2015","Part Time","Other degree","102","0.153682447983698","0.127117420412137","0.180247475555259"
"Yes, every week","2015","Part Time","no degree/no degree yet","21","","",""
"Yes, every week","2015","Not Working","lower secondary degree","11","","",""
"Yes, every week","2015","Not Working","secondary school degree","12","","",""
"Yes, every week","2015","Not Working","college entrance qualification","9","","",""
"Yes, every week","2015","Not Working","Other degree","13","","",""
"Yes, every week","2015","Not Working","no degree/no degree yet","5","","",""
"Yes, every 2 weeks","2015","Full Time","lower secondary degree","274","0.151909572105978","0.134679228346155","0.1691399158658"
"Yes, every 2 weeks","2015","Full Time","secondary school degree","459","0.158243383860846","0.145084307765437","0.171402459956254"
"Yes, every 2 weeks","2015","Full Time","college entrance qualification","373","0.120173346120529","0.108852220597896","0.131494471643163"
"Yes, every 2 weeks","2015","Full Time","Other degree","197","0.182295243421396","0.158566565309166","0.206023921533626"
"Yes, every 2 weeks","2015","Full Time","no degree/no degree yet","25","","",""
"Yes, every 2 weeks","2015","Part Time","lower secondary degree","189","0.213177495078783","0.188153913611006","0.238201076546559"
"Yes, every 2 weeks","2015","Part Time","secondary school degree","347","0.195203187573176","0.177180821263833","0.21322555388252"
"Yes, every 2 weeks","2015","Part Time","college entrance qualification","227","0.15504944415225","0.138397669262864","0.171701219041636"
"Yes, every 2 weeks","2015","Part Time","Other degree","104","0.168868717655001","0.141273051694431","0.196464383615571"
"Yes, every 2 weeks","2015","Part Time","no degree/no degree yet","19","","",""
"Yes, every 2 weeks","2015","Not Working","lower secondary degree","9","","",""
"Yes, every 2 weeks","2015","Not Working","secondary school degree","13","","",""
"Yes, every 2 weeks","2015","Not Working","college entrance qualification","16","","",""
"Yes, every 2 weeks","2015","Not Working","Other degree","7","","",""
"Yes, every 2 weeks","2015","Not Working","no degree/no degree yet","10","","",""
"Yes, every 3-4 weeks","2015","Full Time","lower secondary degree","169","0.0961400702254834","0.0819892023715061","0.110290938079461"
"Yes, every 3-4 weeks","2015","Full Time","secondary school degree","280","0.0995532614245354","0.0887581753561111","0.11034834749296"
"Yes, every 3-4 weeks","2015","Full Time","college entrance qualification","305","0.09359009232478","0.0834494788019329","0.103730705847627"
"Yes, every 3-4 weeks","2015","Full Time","Other degree","106","0.153010049278543","0.130884873952024","0.175135224605062"
"Yes, every 3-4 weeks","2015","Full Time","no degree/no degree yet","5","","",""
"Yes, every 3-4 weeks","2015","Part Time","lower secondary degree","67","0.0488345514054346","0.0356661808816209","0.0620029219292483"
"Yes, every 3-4 weeks","2015","Part Time","secondary school degree","123","0.0660132071083192","0.054722763134756","0.0773036510818825"
"Yes, every 3-4 weeks","2015","Part Time","college entrance qualification","132","0.0639085768219419","0.052656090788568","0.0751610628553158"
"Yes, every 3-4 weeks","2015","Part Time","Other degree","51","0.0823233921309516","0.0620774532484923","0.102569331013411"
"Yes, every 3-4 weeks","2015","Part Time","no degree/no degree yet","11","","",""
"Yes, every 3-4 weeks","2015","Not Working","lower secondary degree","3","","",""
"Yes, every 3-4 weeks","2015","Not Working","secondary school degree","4","","",""
"Yes, every 3-4 weeks","2015","Not Working","college entrance qualification","9","","",""
"Yes, every 3-4 weeks","2015","Not Working","Other degree","4","","",""
"Yes, every 3-4 weeks","2015","Not Working","no degree/no degree yet","3","","",""
"Rarely","2015","Full Time","lower secondary degree","421","0.252006316978307","0.231164529178604","0.27284810477801"
"Rarely","2015","Full Time","secondary school degree","790","0.273058373101945","0.256994625680508","0.289122120523382"
"Rarely","2015","Full Time","college entrance qualification","945","0.29731487827912","0.281401013193854","0.313228743364387"
"Rarely","2015","Full Time","Other degree","197","0.184952958286608","0.161090807079759","0.208815109493457"
"Rarely","2015","Full Time","no degree/no degree yet","17","","",""
"Rarely","2015","Part Time","lower secondary degree","173","0.152396712793269","0.130437108018961","0.174356317567576"
"Rarely","2015","Part Time","secondary school degree","287","0.158039177356102","0.141452722987024","0.174625631725179"
"Rarely","2015","Part Time","college entrance qualification","420","0.230079499203419","0.210716542250746","0.249442456156092"
"Rarely","2015","Part Time","Other degree","94","0.158955877061672","0.132023223346545","0.1858885307768"
"Rarely","2015","Part Time","no degree/no degree yet","16","","",""
"Rarely","2015","Not Working","lower secondary degree","7","","",""
"Rarely","2015","Not Working","secondary school degree","13","","",""
"Rarely","2015","Not Working","college entrance qualification","18","","",""
"Rarely","2015","Not Working","Other degree","6","","",""
"Rarely","2015","Not Working","no degree/no degree yet","2","","",""
"No, never","2016","Full Time","lower secondary degree","","","",""
"No, never","2016","Full Time","secondary school degree","","","",""
"No, never","2016","Full Time","college entrance qualification","","","",""
"No, never","2016","Full Time","Other degree","","","",""
"No, never","2016","Full Time","no degree/no degree yet","","","",""
"No, never","2016","Part Time","lower secondary degree","","","",""
"No, never","2016","Part Time","secondary school degree","","","",""
"No, never","2016","Part Time","college entrance qualification","","","",""
"No, never","2016","Part Time","Other degree","","","",""
"No, never","2016","Part Time","no degree/no degree yet","","","",""
"No, never","2016","Not Working","lower secondary degree","","","",""
"No, never","2016","Not Working","secondary school degree","","","",""
"No, never","2016","Not Working","college entrance qualification","","","",""
"No, never","2016","Not Working","Other degree","","","",""
"No, never","2016","Not Working","no degree/no degree yet","","","",""
"Yes, every week","2016","Full Time","lower secondary degree","","","",""
"Yes, every week","2016","Full Time","secondary school degree","","","",""
"Yes, every week","2016","Full Time","college entrance qualification","","","",""
"Yes, every week","2016","Full Time","Other degree","","","",""
"Yes, every week","2016","Full Time","no degree/no degree yet","","","",""
"Yes, every week","2016","Part Time","lower secondary degree","","","",""
"Yes, every week","2016","Part Time","secondary school degree","","","",""
"Yes, every week","2016","Part Time","college entrance qualification","","","",""
"Yes, every week","2016","Part Time","Other degree","","","",""
"Yes, every week","2016","Part Time","no degree/no degree yet","","","",""
"Yes, every week","2016","Not Working","lower secondary degree","","","",""
"Yes, every week","2016","Not Working","secondary school degree","","","",""
"Yes, every week","2016","Not Working","college entrance qualification","","","",""
"Yes, every week","2016","Not Working","Other degree","","","",""
"Yes, every week","2016","Not Working","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2016","Full Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2016","Full Time","secondary school degree","","","",""
"Yes, every 2 weeks","2016","Full Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2016","Full Time","Other degree","","","",""
"Yes, every 2 weeks","2016","Full Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2016","Part Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2016","Part Time","secondary school degree","","","",""
"Yes, every 2 weeks","2016","Part Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2016","Part Time","Other degree","","","",""
"Yes, every 2 weeks","2016","Part Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2016","Not Working","lower secondary degree","","","",""
"Yes, every 2 weeks","2016","Not Working","secondary school degree","","","",""
"Yes, every 2 weeks","2016","Not Working","college entrance qualification","","","",""
"Yes, every 2 weeks","2016","Not Working","Other degree","","","",""
"Yes, every 2 weeks","2016","Not Working","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2016","Full Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2016","Full Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2016","Full Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2016","Full Time","Other degree","","","",""
"Yes, every 3-4 weeks","2016","Full Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2016","Part Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2016","Part Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2016","Part Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2016","Part Time","Other degree","","","",""
"Yes, every 3-4 weeks","2016","Part Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2016","Not Working","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2016","Not Working","secondary school degree","","","",""
"Yes, every 3-4 weeks","2016","Not Working","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2016","Not Working","Other degree","","","",""
"Yes, every 3-4 weeks","2016","Not Working","no degree/no degree yet","","","",""
"Rarely","2016","Full Time","lower secondary degree","","","",""
"Rarely","2016","Full Time","secondary school degree","","","",""
"Rarely","2016","Full Time","college entrance qualification","","","",""
"Rarely","2016","Full Time","Other degree","","","",""
"Rarely","2016","Full Time","no degree/no degree yet","","","",""
"Rarely","2016","Part Time","lower secondary degree","","","",""
"Rarely","2016","Part Time","secondary school degree","","","",""
"Rarely","2016","Part Time","college entrance qualification","","","",""
"Rarely","2016","Part Time","Other degree","","","",""
"Rarely","2016","Part Time","no degree/no degree yet","","","",""
"Rarely","2016","Not Working","lower secondary degree","","","",""
"Rarely","2016","Not Working","secondary school degree","","","",""
"Rarely","2016","Not Working","college entrance qualification","","","",""
"Rarely","2016","Not Working","Other degree","","","",""
"Rarely","2016","Not Working","no degree/no degree yet","","","",""
"No, never","2017","Full Time","lower secondary degree","568","0.338542837340607","0.315846930919855","0.36123874376136"
"No, never","2017","Full Time","secondary school degree","1243","0.381814095771459","0.365098330334086","0.398529861208833"
"No, never","2017","Full Time","college entrance qualification","1380","0.3904837017215","0.374489412894677","0.406477990548322"
"No, never","2017","Full Time","Other degree","421","0.326923384121468","0.299800034577173","0.354046733665762"
"No, never","2017","Full Time","no degree/no degree yet","38","0.33212469776044","0.24450840372448","0.4197409917964"
"No, never","2017","Part Time","lower secondary degree","504","0.472305193011999","0.442735705201101","0.501874680822896"
"No, never","2017","Part Time","secondary school degree","1009","0.524994656897783","0.502640220560039","0.547349093235526"
"No, never","2017","Part Time","college entrance qualification","1048","0.488964326217043","0.467705708058781","0.510222944375305"
"No, never","2017","Part Time","Other degree","405","0.47227843019549","0.437877094233302","0.506679766157679"
"No, never","2017","Part Time","no degree/no degree yet","56","0.398353375579768","0.322018229579056","0.474688521580479"
"No, never","2017","Not Working","lower secondary degree","40","0.751295706361344","0.645393453499883","0.857197959222804"
"No, never","2017","Not Working","secondary school degree","51","0.718674147289781","0.625778007124391","0.811570287455172"
"No, never","2017","Not Working","college entrance qualification","68","0.52191298298051","0.426368422546373","0.617457543414647"
"No, never","2017","Not Working","Other degree","42","0.609791509166203","0.492108119949916","0.727474898382489"
"No, never","2017","Not Working","no degree/no degree yet","12","","",""
"Yes, every week","2017","Full Time","lower secondary degree","258","0.162672903295318","0.144972015988211","0.180373790602424"
"Yes, every week","2017","Full Time","secondary school degree","423","0.132563729847005","0.12089638896759","0.14423107072642"
"Yes, every week","2017","Full Time","college entrance qualification","511","0.133357335430259","0.12221184189377","0.144502828966749"
"Yes, every week","2017","Full Time","Other degree","170","0.179577479773612","0.157383621961408","0.201771337585817"
"Yes, every week","2017","Full Time","no degree/no degree yet","23","","",""
"Yes, every week","2017","Part Time","lower secondary degree","157","0.120234773836805","0.100971084190152","0.139498463483459"
"Yes, every week","2017","Part Time","secondary school degree","201","0.102109538386389","0.0885550893180584","0.11566398745472"
"Yes, every week","2017","Part Time","college entrance qualification","246","0.120665952181205","0.106813069646569","0.134518834715842"
"Yes, every week","2017","Part Time","Other degree","97","0.118669194649951","0.0963842118657046","0.140954177434197"
"Yes, every week","2017","Part Time","no degree/no degree yet","40","0.241131582270607","0.174430967776697","0.307832196764518"
"Yes, every week","2017","Not Working","lower secondary degree","9","","",""
"Yes, every week","2017","Not Working","secondary school degree","9","","",""
"Yes, every week","2017","Not Working","college entrance qualification","12","","",""
"Yes, every week","2017","Not Working","Other degree","3","","",""
"Yes, every week","2017","Not Working","no degree/no degree yet","10","","",""
"Yes, every 2 weeks","2017","Full Time","lower secondary degree","290","0.161894865205214","0.14422815669824","0.179561573712188"
"Yes, every 2 weeks","2017","Full Time","secondary school degree","522","0.154926924147886","0.142477440978537","0.167376407317236"
"Yes, every 2 weeks","2017","Full Time","college entrance qualification","387","0.111307546237473","0.100996354383383","0.121618738091563"
"Yes, every 2 weeks","2017","Full Time","Other degree","224","0.189914505688086","0.167235052818674","0.212593958557497"
"Yes, every 2 weeks","2017","Full Time","no degree/no degree yet","27","","",""
"Yes, every 2 weeks","2017","Part Time","lower secondary degree","190","0.188101749302161","0.164955093613229","0.211248404991092"
"Yes, every 2 weeks","2017","Part Time","secondary school degree","321","0.166270102173712","0.149603126395387","0.182937077952037"
"Yes, every 2 weeks","2017","Part Time","college entrance qualification","248","0.125626760967775","0.111531914658835","0.139721607276715"
"Yes, every 2 weeks","2017","Part Time","Other degree","145","0.172217208197421","0.146199424458766","0.198234991936075"
"Yes, every 2 weeks","2017","Part Time","no degree/no degree yet","31","0.187503953695262","0.126643471274944","0.248364436115579"
"Yes, every 2 weeks","2017","Not Working","lower secondary degree","6","","",""
"Yes, every 2 weeks","2017","Not Working","secondary school degree","10","","",""
"Yes, every 2 weeks","2017","Not Working","college entrance qualification","9","","",""
"Yes, every 2 weeks","2017","Not Working","Other degree","5","","",""
"Yes, every 2 weeks","2017","Not Working","no degree/no degree yet","8","","",""
"Yes, every 3-4 weeks","2017","Full Time","lower secondary degree","184","0.112644344345443","0.0974810553563098","0.127807633334576"
"Yes, every 3-4 weeks","2017","Full Time","secondary school degree","335","0.0934511002823337","0.0834366165005849","0.103465584064082"
"Yes, every 3-4 weeks","2017","Full Time","college entrance qualification","387","0.0979751347470904","0.0882288744425553","0.107721395051625"
"Yes, every 3-4 weeks","2017","Full Time","Other degree","112","0.114600740995052","0.0961823636357492","0.133019118354355"
"Yes, every 3-4 weeks","2017","Full Time","no degree/no degree yet","7","","",""
"Yes, every 3-4 weeks","2017","Part Time","lower secondary degree","89","0.0726200047108252","0.057249149575861","0.0879908598457894"
"Yes, every 3-4 weeks","2017","Part Time","secondary school degree","141","0.0669715982715883","0.0557816056973436","0.0781615908458329"
"Yes, every 3-4 weeks","2017","Part Time","college entrance qualification","200","0.0762902280538171","0.0650007708805134","0.0875796852271209"
"Yes, every 3-4 weeks","2017","Part Time","Other degree","61","0.0888439030984065","0.0692381270332563","0.108449679163557"
"Yes, every 3-4 weeks","2017","Part Time","no degree/no degree yet","17","","",""
"Yes, every 3-4 weeks","2017","Not Working","lower secondary degree","5","","",""
"Yes, every 3-4 weeks","2017","Not Working","secondary school degree","10","","",""
"Yes, every 3-4 weeks","2017","Not Working","college entrance qualification","7","","",""
"Yes, every 3-4 weeks","2017","Not Working","Other degree","10","","",""
"Yes, every 3-4 weeks","2017","Not Working","no degree/no degree yet","4","","",""
"Rarely","2017","Full Time","lower secondary degree","370","0.224245049813418","0.204241200903972","0.244248898722863"
"Rarely","2017","Full Time","secondary school degree","722","0.237244149951316","0.222607851045139","0.251880448857493"
"Rarely","2017","Full Time","college entrance qualification","909","0.266876281863678","0.252374731301386","0.28137783242597"
"Rarely","2017","Full Time","Other degree","222","0.188983889421782","0.166347080300066","0.211620698543498"
"Rarely","2017","Full Time","no degree/no degree yet","16","","",""
"Rarely","2017","Part Time","lower secondary degree","155","0.14673827913821","0.125780084294207","0.167696473982213"
"Rarely","2017","Part Time","secondary school degree","245","0.139654104270528","0.124137366095949","0.155170842445108"
"Rarely","2017","Part Time","college entrance qualification","382","0.18845273258016","0.171821326628514","0.205084138531805"
"Rarely","2017","Part Time","Other degree","101","0.147991263858732","0.123522394980186","0.172460132737277"
"Rarely","2017","Part Time","no degree/no degree yet","14","","",""
"Rarely","2017","Not Working","lower secondary degree","4","","",""
"Rarely","2017","Not Working","secondary school degree","10","","",""
"Rarely","2017","Not Working","college entrance qualification","9","","",""
"Rarely","2017","Not Working","Other degree","6","","",""
"Rarely","2017","Not Working","no degree/no degree yet","2","","",""
"No, never","2018","Full Time","lower secondary degree","","","",""
"No, never","2018","Full Time","secondary school degree","","","",""
"No, never","2018","Full Time","college entrance qualification","","","",""
"No, never","2018","Full Time","Other degree","","","",""
"No, never","2018","Full Time","no degree/no degree yet","","","",""
"No, never","2018","Part Time","lower secondary degree","","","",""
"No, never","2018","Part Time","secondary school degree","","","",""
"No, never","2018","Part Time","college entrance qualification","","","",""
"No, never","2018","Part Time","Other degree","","","",""
"No, never","2018","Part Time","no degree/no degree yet","","","",""
"No, never","2018","Not Working","lower secondary degree","","","",""
"No, never","2018","Not Working","secondary school degree","","","",""
"No, never","2018","Not Working","college entrance qualification","","","",""
"No, never","2018","Not Working","Other degree","","","",""
"No, never","2018","Not Working","no degree/no degree yet","","","",""
"Yes, every week","2018","Full Time","lower secondary degree","","","",""
"Yes, every week","2018","Full Time","secondary school degree","","","",""
"Yes, every week","2018","Full Time","college entrance qualification","","","",""
"Yes, every week","2018","Full Time","Other degree","","","",""
"Yes, every week","2018","Full Time","no degree/no degree yet","","","",""
"Yes, every week","2018","Part Time","lower secondary degree","","","",""
"Yes, every week","2018","Part Time","secondary school degree","","","",""
"Yes, every week","2018","Part Time","college entrance qualification","","","",""
"Yes, every week","2018","Part Time","Other degree","","","",""
"Yes, every week","2018","Part Time","no degree/no degree yet","","","",""
"Yes, every week","2018","Not Working","lower secondary degree","","","",""
"Yes, every week","2018","Not Working","secondary school degree","","","",""
"Yes, every week","2018","Not Working","college entrance qualification","","","",""
"Yes, every week","2018","Not Working","Other degree","","","",""
"Yes, every week","2018","Not Working","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2018","Full Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2018","Full Time","secondary school degree","","","",""
"Yes, every 2 weeks","2018","Full Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2018","Full Time","Other degree","","","",""
"Yes, every 2 weeks","2018","Full Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2018","Part Time","lower secondary degree","","","",""
"Yes, every 2 weeks","2018","Part Time","secondary school degree","","","",""
"Yes, every 2 weeks","2018","Part Time","college entrance qualification","","","",""
"Yes, every 2 weeks","2018","Part Time","Other degree","","","",""
"Yes, every 2 weeks","2018","Part Time","no degree/no degree yet","","","",""
"Yes, every 2 weeks","2018","Not Working","lower secondary degree","","","",""
"Yes, every 2 weeks","2018","Not Working","secondary school degree","","","",""
"Yes, every 2 weeks","2018","Not Working","college entrance qualification","","","",""
"Yes, every 2 weeks","2018","Not Working","Other degree","","","",""
"Yes, every 2 weeks","2018","Not Working","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2018","Full Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2018","Full Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2018","Full Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2018","Full Time","Other degree","","","",""
"Yes, every 3-4 weeks","2018","Full Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2018","Part Time","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2018","Part Time","secondary school degree","","","",""
"Yes, every 3-4 weeks","2018","Part Time","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2018","Part Time","Other degree","","","",""
"Yes, every 3-4 weeks","2018","Part Time","no degree/no degree yet","","","",""
"Yes, every 3-4 weeks","2018","Not Working","lower secondary degree","","","",""
"Yes, every 3-4 weeks","2018","Not Working","secondary school degree","","","",""
"Yes, every 3-4 weeks","2018","Not Working","college entrance qualification","","","",""
"Yes, every 3-4 weeks","2018","Not Working","Other degree","","","",""
"Yes, every 3-4 weeks","2018","Not Working","no degree/no degree yet","","","",""
"Rarely","2018","Full Time","lower secondary degree","","","",""
"Rarely","2018","Full Time","secondary school degree","","","",""
"Rarely","2018","Full Time","college entrance qualification","","","",""
"Rarely","2018","Full Time","Other degree","","","",""
"Rarely","2018","Full Time","no degree/no degree yet","","","",""
"Rarely","2018","Part Time","lower secondary degree","","","",""
"Rarely","2018","Part Time","secondary school degree","","","",""
"Rarely","2018","Part Time","college entrance qualification","","","",""
"Rarely","2018","Part Time","Other degree","","","",""
"Rarely","2018","Part Time","no degree/no degree yet","","","",""
"Rarely","2018","Not Working","lower secondary degree","","","",""
"Rarely","2018","Not Working","secondary school degree","","","",""
"Rarely","2018","Not Working","college entrance qualification","","","",""
"Rarely","2018","Not Working","Other degree","","","",""
"Rarely","2018","Not Working","no degree/no degree yet","","","",""
"No, never","2019","Full Time","lower secondary degree","497","0.369652631518265","0.344824064439171","0.39448119859736"
"No, never","2019","Full Time","secondary school degree","1183","0.393179784743838","0.37632167635034","0.410037893137336"
"No, never","2019","Full Time","college entrance qualification","1362","0.396913192223362","0.381741732083513","0.412084652363212"
"No, never","2019","Full Time","Other degree","366","0.369845422513097","0.339386249625833","0.400304595400361"
"No, never","2019","Full Time","no degree/no degree yet","38","0.40295422348652","0.304322196209525","0.501586250763515"
"No, never","2019","Part Time","lower secondary degree","434","0.469667164018184","0.436841693036064","0.502492635000304"
"No, never","2019","Part Time","secondary school degree","987","0.531933570230228","0.508990418662999","0.554876721797457"
"No, never","2019","Part Time","college entrance qualification","1131","0.52776948157543","0.507021308529809","0.548517654621051"
"No, never","2019","Part Time","Other degree","344","0.449378691388644","0.41174129476559","0.487016088011697"
"No, never","2019","Part Time","no degree/no degree yet","59","0.46435189653236","0.382610233363248","0.546093559701472"
"No, never","2019","Not Working","lower secondary degree","45","0.375564765327906","0.287438530119317","0.463691000536495"
"No, never","2019","Not Working","secondary school degree","69","0.439754054340826","0.364018395782943","0.515489712898709"
"No, never","2019","Not Working","college entrance qualification","110","0.389316836364979","0.329934432386301","0.448699240343657"
"No, never","2019","Not Working","Other degree","29","","",""
"No, never","2019","Not Working","no degree/no degree yet","10","","",""
"Yes, every week","2019","Full Time","lower secondary degree","231","0.135409748793517","0.117810468172499","0.153009029414535"
"Yes, every week","2019","Full Time","secondary school degree","495","0.132831321533157","0.121117859619242","0.144544783447072"
"Yes, every week","2019","Full Time","college entrance qualification","668","0.125231786209044","0.114968333545375","0.135495238872712"
"Yes, every week","2019","Full Time","Other degree","134","0.162397584191132","0.13912775597647","0.185667412405793"
"Yes, every week","2019","Full Time","no degree/no degree yet","15","","",""
"Yes, every week","2019","Part Time","lower secondary degree","112","0.134554796937873","0.112110242504688","0.156999351371059"
"Yes, every week","2019","Part Time","secondary school degree","172","0.0928690761191399","0.0795233817129067","0.106214770525373"
"Yes, every week","2019","Part Time","college entrance qualification","236","0.0903590025986336","0.0784438001254276","0.10227420507184"
"Yes, every week","2019","Part Time","Other degree","88","0.151121425825722","0.124021216951007","0.178221634700437"
"Yes, every week","2019","Part Time","no degree/no degree yet","39","0.216675555736159","0.149151911740261","0.284199199732057"
"Yes, every week","2019","Not Working","lower secondary degree","22","","",""
"Yes, every week","2019","Not Working","secondary school degree","25","","",""
"Yes, every week","2019","Not Working","college entrance qualification","38","0.11067154059884","0.0724641584708612","0.148878922726819"
"Yes, every week","2019","Not Working","Other degree","13","","",""
"Yes, every week","2019","Not Working","no degree/no degree yet","7","","",""
"Yes, every 2 weeks","2019","Full Time","lower secondary degree","246","0.172449028023572","0.153018145109068","0.191879910938076"
"Yes, every 2 weeks","2019","Full Time","secondary school degree","506","0.142456184921624","0.130393276084313","0.154519093758934"
"Yes, every 2 weeks","2019","Full Time","college entrance qualification","514","0.112971958042203","0.103155751178373","0.122788164906032"
"Yes, every 2 weeks","2019","Full Time","Other degree","199","0.198632190967605","0.173459757754635","0.223804624180575"
"Yes, every 2 weeks","2019","Full Time","no degree/no degree yet","22","","",""
"Yes, every 2 weeks","2019","Part Time","lower secondary degree","147","0.16957079276665","0.144889469451788","0.194252116081512"
"Yes, every 2 weeks","2019","Part Time","secondary school degree","291","0.166407089315504","0.149281972376785","0.183532206254222"
"Yes, every 2 weeks","2019","Part Time","college entrance qualification","239","0.119142558770269","0.105678779755612","0.132606337784926"
