"m11125","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on Scale 1 to 10","2016","Single parent ","West Germany","72","0.0293431906167872","0.0219207797816165","0.036765601451958"
"2 on Scale 1 to 10","2016","Single parent ","East Germany","19","","",""
"2 on Scale 1 to 10","2016","Couple + C. LE 16 ","West Germany","85","0.0114664913049803","0.00884622191842371","0.014086760691537"
"2 on Scale 1 to 10","2016","Couple + C. LE 16 ","East Germany","22","","",""
"2 on Scale 1 to 10","2016","Couple + C. GT 16 ","West Germany","46","0.0227127494809303","0.0167534119669221","0.0286720869949384"
"2 on Scale 1 to 10","2016","Couple + C. GT 16 ","East Germany","16","","",""
"2 on Scale 1 to 10","2016","Couple + C. LE and GT 16","West Germany","41","0.0169672840991734","0.0114787736199422","0.0224557945784045"
"2 on Scale 1 to 10","2016","Couple + C. LE and GT 16","East Germany","5","","",""
"3 on Scale 1 to 10","2016","1-pers.-HH","West Germany","176","0.0609313708167758","0.0529133407336299","0.0689494008999217"
"3 on Scale 1 to 10","2016","1-pers.-HH","East Germany","80","0.0902878930679353","0.0731954965261505","0.10738028960972"
"3 on Scale 1 to 10","2016","(Married) couple without C. ","West Germany","311","0.0631651109734684","0.0567864588835029","0.0695437630634338"
"3 on Scale 1 to 10","2016","(Married) couple without C. ","East Germany","122","0.0667100046819488","0.0555257270870498","0.0778942822768478"
"3 on Scale 1 to 10","2016","Single parent ","West Germany","113","0.0617693222820907","0.0511816692229347","0.0723569753412467"
"3 on Scale 1 to 10","2016","Single parent ","East Germany","39","0.0733802060188234","0.0510108701968809","0.0957495418407659"
"3 on Scale 1 to 10","2016","Couple + C. LE 16 ","West Germany","175","0.0361535231839189","0.0315592774866669","0.0407477688811709"
"3 on Scale 1 to 10","2016","Couple + C. LE 16 ","East Germany","41","0.0406284586200872","0.0300498482112318","0.0512070690289426"
"3 on Scale 1 to 10","2016","Couple + C. GT 16 ","West Germany","88","0.0386997244488547","0.030984732436313","0.0464147164613964"
"3 on Scale 1 to 10","2016","Couple + C. GT 16 ","East Germany","20","","",""
"3 on Scale 1 to 10","2016","Couple + C. LE and GT 16","West Germany","82","0.0255360511999062","0.0188322040356396","0.0322398983641728"
"3 on Scale 1 to 10","2016","Couple + C. LE and GT 16","East Germany","17","","",""
"4 on Scale 1 to 10","2016","1-pers.-HH","West Germany","195","0.0648079837245011","0.0565559082587111","0.0730600591902911"
"4 on Scale 1 to 10","2016","1-pers.-HH","East Germany","68","0.0572279577360027","0.0433749625050827","0.0710809529669227"
"4 on Scale 1 to 10","2016","(Married) couple without C. ","West Germany","327","0.0591727630547998","0.0529858413409949","0.0653596847686047"
"4 on Scale 1 to 10","2016","(Married) couple without C. ","East Germany","159","0.0786768106564039","0.0666088601195408","0.0907447611932669"
"4 on Scale 1 to 10","2016","Single parent ","West Germany","120","0.0620733415577922","0.0514613848044421","0.0726852983111423"
"4 on Scale 1 to 10","2016","Single parent ","East Germany","20","","",""
"4 on Scale 1 to 10","2016","Couple + C. LE 16 ","West Germany","226","0.0396908761597354","0.0348859596843446","0.0444957926351262"
"4 on Scale 1 to 10","2016","Couple + C. LE 16 ","East Germany","57","0.0458842010699099","0.0346729993945374","0.0570954027452825"
"4 on Scale 1 to 10","2016","Couple + C. GT 16 ","West Germany","116","0.0479544332041792","0.0394077961841457","0.0565010702242127"
"4 on Scale 1 to 10","2016","Couple + C. GT 16 ","East Germany","24","","",""
"4 on Scale 1 to 10","2016","Couple + C. LE and GT 16","West Germany","94","0.046698072993668","0.0377314468750445","0.0556646991122914"
"4 on Scale 1 to 10","2016","Couple + C. LE and GT 16","East Germany","16","","",""
"5 on Scale 1 to 10","2016","1-pers.-HH","West Germany","442","0.143459634589611","0.131709649433329","0.155209619745893"
"5 on Scale 1 to 10","2016","1-pers.-HH","East Germany","171","0.172881008425948","0.150328551954285","0.195433464897612"
"5 on Scale 1 to 10","2016","(Married) couple without C. ","West Germany","753","0.137132339890428","0.12811245916604","0.146152220614816"
"5 on Scale 1 to 10","2016","(Married) couple without C. ","East Germany","314","0.161383645111312","0.144893838163749","0.177873452058874"
"5 on Scale 1 to 10","2016","Single parent ","West Germany","214","0.111122172720692","0.0972998869489331","0.124944458492452"
"5 on Scale 1 to 10","2016","Single parent ","East Germany","62","0.13145960164081","0.102472552467036","0.160446650814584"
"5 on Scale 1 to 10","2016","Couple + C. LE 16 ","West Germany","550","0.074612197307295","0.0681452135133129","0.0810791811012772"
"5 on Scale 1 to 10","2016","Couple + C. LE 16 ","East Germany","109","0.0811927756778506","0.0665578362520567","0.0958277151036444"
"5 on Scale 1 to 10","2016","Couple + C. GT 16 ","West Germany","268","0.117760565916882","0.104867827064344","0.130653304769419"
"5 on Scale 1 to 10","2016","Couple + C. GT 16 ","East Germany","55","0.107603020899458","0.0779320090288412","0.137274032770074"
"5 on Scale 1 to 10","2016","Couple + C. LE and GT 16","West Germany","191","0.0638540755320911","0.0534637194242079","0.0742444316399743"
"5 on Scale 1 to 10","2016","Couple + C. LE and GT 16","East Germany","32","0.0695459975807367","0.0437652317195162","0.0953267634419572"
"6 on Scale 1 to 10","2016","1-pers.-HH","West Germany","319","0.105678719853719","0.0953739310604981","0.115983508646941"
"6 on Scale 1 to 10","2016","1-pers.-HH","East Germany","113","0.115103298322154","0.0960694595713531","0.134137137072955"
"6 on Scale 1 to 10","2016","(Married) couple without C. ","West Germany","647","0.109291042229663","0.101109805694903","0.117472278764422"
"6 on Scale 1 to 10","2016","(Married) couple without C. ","East Germany","242","0.123381583613379","0.108640323406385","0.138122843820373"
"6 on Scale 1 to 10","2016","Single parent ","West Germany","175","0.0967595386870177","0.0837576316821624","0.109761445691873"
"6 on Scale 1 to 10","2016","Single parent ","East Germany","47","0.105188973151159","0.0788703230097102","0.131507623292608"
"6 on Scale 1 to 10","2016","Couple + C. LE 16 ","West Germany","541","0.0953007349757327","0.0880741150211137","0.102527354930352"
"6 on Scale 1 to 10","2016","Couple + C. LE 16 ","East Germany","118","0.116397205927594","0.0992133804905887","0.1335810313646"
"6 on Scale 1 to 10","2016","Couple + C. GT 16 ","West Germany","219","0.0935055386177488","0.081860169557622","0.105150907677876"
"6 on Scale 1 to 10","2016","Couple + C. GT 16 ","East Germany","38","0.101516516449577","0.072598767583449","0.130434265315705"
"6 on Scale 1 to 10","2016","Couple + C. LE and GT 16","West Germany","185","0.0998960013701612","0.0871526181363375","0.112639384603985"
"6 on Scale 1 to 10","2016","Couple + C. LE and GT 16","East Germany","27","","",""
"7 on Scale 1 to 10","2016","1-pers.-HH","West Germany","502","0.18374747571035","0.170766076670124","0.196728874750575"
"7 on Scale 1 to 10","2016","1-pers.-HH","East Germany","136","0.155260708056441","0.133661971758681","0.1768594443542"
"7 on Scale 1 to 10","2016","(Married) couple without C. ","West Germany","1077","0.19226982796426","0.181936327171415","0.202603328757105"
"7 on Scale 1 to 10","2016","(Married) couple without C. ","East Germany","381","0.188864351600243","0.17132046193756","0.206408241262926"
"7 on Scale 1 to 10","2016","Single parent ","West Germany","324","0.177951837034069","0.16113058420894","0.194773089859199"
"7 on Scale 1 to 10","2016","Single parent ","East Germany","70","0.166544156004891","0.134583268053189","0.198505043956592"
"7 on Scale 1 to 10","2016","Couple + C. LE 16 ","West Germany","1044","0.19969085675788","0.189852038200285","0.209529675315475"
"7 on Scale 1 to 10","2016","Couple + C. LE 16 ","East Germany","235","0.212300660890279","0.190388967212742","0.234212354567815"
"7 on Scale 1 to 10","2016","Couple + C. GT 16 ","West Germany","478","0.198963322675478","0.182994800550615","0.214931844800341"
"7 on Scale 1 to 10","2016","Couple + C. GT 16 ","East Germany","90","0.256281048116555","0.214478404312308","0.298083691920802"
"7 on Scale 1 to 10","2016","Couple + C. LE and GT 16","West Germany","305","0.154158823839711","0.138812903066971","0.169504744612451"
"7 on Scale 1 to 10","2016","Couple + C. LE and GT 16","East Germany","75","0.237339818993799","0.194221370110376","0.280458267877223"
"8 on Scale 1 to 10","2016","1-pers.-HH","West Germany","696","0.219574304206898","0.205698598559178","0.233450009854618"
"8 on Scale 1 to 10","2016","1-pers.-HH","East Germany","191","0.175507811266782","0.152820777829533","0.198194844704031"
"8 on Scale 1 to 10","2016","(Married) couple without C. ","West Germany","1322","0.233654220405854","0.222558437389372","0.244750003422336"
"8 on Scale 1 to 10","2016","(Married) couple without C. ","East Germany","371","0.20475116830653","0.186664071577269","0.22283826503579"
"8 on Scale 1 to 10","2016","Single parent ","West Germany","420","0.21685545276578","0.198731012359409","0.234979893172151"
"8 on Scale 1 to 10","2016","Single parent ","East Germany","117","0.213604823087982","0.17844563905978","0.248764007116185"
"8 on Scale 1 to 10","2016","Couple + C. LE 16 ","West Germany","1577","0.276274750034954","0.265269689597027","0.28727981047288"
"8 on Scale 1 to 10","2016","Couple + C. LE 16 ","East Germany","356","0.304088397508931","0.279439528439995","0.328737266577867"
"8 on Scale 1 to 10","2016","Couple + C. GT 16 ","West Germany","577","0.238078839715391","0.22104284772571","0.255114831705071"
"8 on Scale 1 to 10","2016","Couple + C. GT 16 ","East Germany","87","0.191596374882416","0.153913081670601","0.22927966809423"
"8 on Scale 1 to 10","2016","Couple + C. LE and GT 16","West Germany","521","0.300761620615546","0.281272682210889","0.320250559020204"
"8 on Scale 1 to 10","2016","Couple + C. LE and GT 16","East Germany","91","0.225896494751484","0.183515948226461","0.268277041276507"
"9 on Scale 1 to 10","2016","1-pers.-HH","West Germany","354","0.0855258807190701","0.0761517063485253","0.0949000550896148"
"9 on Scale 1 to 10","2016","1-pers.-HH","East Germany","90","0.0917994389957624","0.0745788853605513","0.109019992630974"
"9 on Scale 1 to 10","2016","(Married) couple without C. ","West Germany","546","0.102981732737078","0.0950120781982423","0.110951387275914"
"9 on Scale 1 to 10","2016","(Married) couple without C. ","East Germany","147","0.0713799595063987","0.0598398130199909","0.0829201059928066"
"9 on Scale 1 to 10","2016","Single parent ","West Germany","267","0.148429626968536","0.132793505387942","0.164065748549131"
"9 on Scale 1 to 10","2016","Single parent ","East Germany","62","0.103502708047289","0.0773712774147514","0.129634138679827"
"9 on Scale 1 to 10","2016","Couple + C. LE 16 ","West Germany","1019","0.170612410517138","0.161354370621938","0.179870450412337"
"9 on Scale 1 to 10","2016","Couple + C. LE 16 ","East Germany","183","0.112273323999718","0.0953573129593863","0.12918933504005"
"9 on Scale 1 to 10","2016","Couple + C. GT 16 ","West Germany","337","0.132631622588231","0.119064825027997","0.146198420148465"
"9 on Scale 1 to 10","2016","Couple + C. GT 16 ","East Germany","51","0.132472157234172","0.100012412895276","0.164931901573068"
"9 on Scale 1 to 10","2016","Couple + C. LE and GT 16","West Germany","342","0.158825494679072","0.143292059655097","0.174358929703047"
"9 on Scale 1 to 10","2016","Couple + C. LE and GT 16","East Germany","57","0.183167957970935","0.143966391222995","0.222369524718875"
"10 Completely satisfied","2016","1-pers.-HH","West Germany","514","0.0613552019008637","0.0533111498109723","0.0693992539907552"
"10 Completely satisfied","2016","1-pers.-HH","East Germany","143","0.0584262898442798","0.044437906362036","0.0724146733265236"
"10 Completely satisfied","2016","(Married) couple without C. ","West Germany","317","0.0513311156172036","0.045544742491032","0.0571174887433752"
"10 Completely satisfied","2016","(Married) couple without C. ","East Germany","55","0.025331520714285","0.0182884307014283","0.0323746107271417"
"10 Completely satisfied","2016","Single parent ","West Germany","218","0.0726211363968954","0.0612076431562956","0.0840346296374952"
"10 Completely satisfied","2016","Single parent ","East Germany","66","0.115291981964007","0.0878943912404911","0.142689572687523"
"10 Completely satisfied","2016","Couple + C. LE 16 ","West Germany","1025","0.0859318837493037","0.0790342295420121","0.0928295379565953"
"10 Completely satisfied","2016","Couple + C. LE 16 ","East Germany","198","0.0578379232321894","0.0453298853115864","0.0703459611527923"
"10 Completely satisfied","2016","Couple + C. GT 16 ","West Germany","232","0.0869272070877564","0.0756582798368891","0.0981961343386237"
"10 Completely satisfied","2016","Couple + C. GT 16 ","East Germany","23","","",""
"10 Completely satisfied","2016","Couple + C. LE and GT 16","West Germany","322","0.115987498403493","0.102379346756318","0.129595650050669"
"10 Completely satisfied","2016","Couple + C. LE and GT 16","East Germany","50","0.0654050335757493","0.0403480034450071","0.0904620637064915"
"0 Completely dissatisfied","2017","1-pers.-HH","West Germany","60","0.0129079989794595","0.00936311000639739","0.0164528879525215"
"0 Completely dissatisfied","2017","1-pers.-HH","East Germany","24","","",""
"0 Completely dissatisfied","2017","(Married) couple without C. ","West Germany","72","0.0124610266108164","0.00972264466656324","0.0151994085550696"
"0 Completely dissatisfied","2017","(Married) couple without C. ","East Germany","33","0.0177455443344926","0.0121109005233407","0.0233801881456446"
"0 Completely dissatisfied","2017","Single parent ","West Germany","27","","",""
"0 Completely dissatisfied","2017","Single parent ","East Germany","9","","",""
"0 Completely dissatisfied","2017","Couple + C. LE 16 ","West Germany","49","0.00461921958016616","0.00300327961984726","0.00623515954048505"
"0 Completely dissatisfied","2017","Couple + C. LE 16 ","East Germany","9","","",""
"0 Completely dissatisfied","2017","Couple + C. GT 16 ","West Germany","23","","",""
"0 Completely dissatisfied","2017","Couple + C. GT 16 ","East Germany","3","","",""
"0 Completely dissatisfied","2017","Couple + C. LE and GT 16","West Germany","23","","",""
"0 Completely dissatisfied","2017","Couple + C. LE and GT 16","East Germany","3","","",""
"1 on Scale 1 to 10","2017","1-pers.-HH","West Germany","58","0.0154307219364849","0.0115598337841373","0.0193016100888324"
"1 on Scale 1 to 10","2017","1-pers.-HH","East Germany","17","","",""
"1 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","78","0.0119360136919162","0.00925522749940745","0.0146167998844249"
"1 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","33","0.0211956782767254","0.0150484208587594","0.0273429356946913"
"1 on Scale 1 to 10","2017","Single parent ","West Germany","30","0.0129195835883148","0.00810910608590748","0.0177300610907221"
"1 on Scale 1 to 10","2017","Single parent ","East Germany","7","","",""
"1 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","40","0.00661116388768427","0.00467988545457214","0.00854244232079639"
"1 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","9","","",""
"1 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","23","","",""
"1 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","5","","",""
"1 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","23","","",""
"1 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","2","","",""
"2 on Scale 1 to 10","2017","1-pers.-HH","West Germany","126","0.0424764642495773","0.0361429716381257","0.0488099568610289"
"2 on Scale 1 to 10","2017","1-pers.-HH","East Germany","67","0.0587374272337702","0.0452758130188743","0.0721990414486661"
"2 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","209","0.034680664800535","0.0301639860923688","0.0391973435087013"
"2 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","68","0.0374310184430393","0.0293299639350175","0.045532072951061"
"2 on Scale 1 to 10","2017","Single parent ","West Germany","66","0.032621727034979","0.0250544557914064","0.0401889982785517"
"2 on Scale 1 to 10","2017","Single parent ","East Germany","15","","",""
"2 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","103","0.0134685020108075","0.0107214845668062","0.0162155194548088"
"2 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","30","0.0186891480078893","0.0116945155722211","0.0256837804435575"
"2 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","77","0.0283153860727918","0.0222330995130046","0.0343976726325789"
"2 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","12","","",""
"2 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","52","0.010096274671212","0.00611403170189861","0.0140785176405253"
"2 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","12","","",""
"3 on Scale 1 to 10","2017","1-pers.-HH","West Germany","223","0.0745585521178369","0.0663092432224452","0.0828078610132287"
"3 on Scale 1 to 10","2017","1-pers.-HH","East Germany","85","0.0930904666196962","0.0764556172594879","0.109725315979904"
"3 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","355","0.0603566337461832","0.0544778969028404","0.0662353705895261"
"3 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","133","0.0588301829600754","0.0487876354223188","0.0688727304978321"
"3 on Scale 1 to 10","2017","Single parent ","West Germany","117","0.0574021290129617","0.0474934698585048","0.0673107881674185"
"3 on Scale 1 to 10","2017","Single parent ","East Germany","31","0.0541591832357429","0.0345736911635977","0.0737446753078882"
"3 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","188","0.0362854783095317","0.0318290500528754","0.040741906566188"
"3 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","39","0.0218262999937373","0.0142794642806322","0.0293731357068424"
"3 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","145","0.0513586980995585","0.0432649256858157","0.0594524705133013"
"3 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","31","0.0446315632233001","0.0264956297794696","0.0627674966671305"
"3 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","93","0.0277564808204897","0.0212128253420185","0.0343001362989608"
"3 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","15","","",""
"4 on Scale 1 to 10","2017","1-pers.-HH","West Germany","221","0.0711178583847732","0.0630461771650566","0.0791895396044898"
"4 on Scale 1 to 10","2017","1-pers.-HH","East Germany","80","0.0727044055274893","0.0578391031632734","0.0875697078917053"
"4 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","359","0.0591484287858731","0.053325088720689","0.0649717688510573"
"4 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","147","0.0746990882802584","0.0634786725908081","0.0859195039697086"
"4 on Scale 1 to 10","2017","Single parent ","West Germany","121","0.0668364950781784","0.0561981672701177","0.0774748228862391"
"4 on Scale 1 to 10","2017","Single parent ","East Germany","44","0.0845532113157839","0.0604779497302438","0.108628472901324"
"4 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","248","0.0414571710115281","0.0367065336020892","0.046207808420967"
"4 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","58","0.0596701531028633","0.0474356726428927","0.0719046335628338"
"4 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","146","0.0490842753381367","0.041162269152266","0.0570062815240073"
"4 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","36","0.0659509883437916","0.0441523730768815","0.0877496036107018"
"4 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","98","0.0336918556895858","0.0265044694774932","0.0408792419016784"
"4 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","22","","",""
"5 on Scale 1 to 10","2017","1-pers.-HH","West Germany","462","0.145604154745919","0.134527444181758","0.15668086531008"
"5 on Scale 1 to 10","2017","1-pers.-HH","East Germany","155","0.137410981284005","0.117700511830559","0.157121450737451"
"5 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","814","0.132924725323718","0.124544199365197","0.14130525128224"
"5 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","354","0.173670565573746","0.157502817926902","0.189838313220591"
"5 on Scale 1 to 10","2017","Single parent ","West Germany","252","0.125327895793586","0.111224159665796","0.139431631921376"
"5 on Scale 1 to 10","2017","Single parent ","East Germany","75","0.159504117580568","0.12781988789263","0.191188347268506"
"5 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","578","0.0859782116095775","0.0792975608423039","0.092658862376851"
"5 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","141","0.1102895142327","0.0941102670008856","0.126468761464514"
"5 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","299","0.120271919477498","0.108344422388533","0.132199416566462"
"5 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","59","0.116308202847218","0.0881510327710305","0.144465372923406"
"5 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","233","0.0888122023364988","0.0774806094335427","0.100143795239455"
"5 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","47","0.0711614347267173","0.0473811315164488","0.0949417379369858"
"6 on Scale 1 to 10","2017","1-pers.-HH","West Germany","338","0.105860749535715","0.0961988076227774","0.115522691448652"
"6 on Scale 1 to 10","2017","1-pers.-HH","East Germany","131","0.115241887063166","0.0969608115498824","0.13352296257645"
"6 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","709","0.110057038738382","0.102331478438644","0.117782599038119"
"6 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","260","0.11989272788445","0.106029191494161","0.133756264274739"
"6 on Scale 1 to 10","2017","Single parent ","West Germany","178","0.0855780702948443","0.0736617484879997","0.0974943921016889"
"6 on Scale 1 to 10","2017","Single parent ","East Germany","34","0.0630554065470769","0.0420221011221014","0.0840887119720524"
"6 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","540","0.0841605056358519","0.0775442825007218","0.090776728770982"
"6 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","126","0.117930758278525","0.101272417982553","0.134589098574496"
"6 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","278","0.10046191805973","0.0894388248285829","0.111485011290876"
"6 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","42","0.0922012840452098","0.0667917508638446","0.117610817226575"
"6 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","186","0.079220108691641","0.0684617424070331","0.0899784749762488"
"6 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","29","","",""
"7 on Scale 1 to 10","2017","1-pers.-HH","West Germany","579","0.174677112149479","0.162753047932799","0.186601176366159"
"7 on Scale 1 to 10","2017","1-pers.-HH","East Germany","171","0.151916526244213","0.131366797387467","0.17246625510096"
"7 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","1185","0.195543579728782","0.18575289580064","0.205334263656925"
"7 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","446","0.197780895323636","0.18078091296801","0.214780877679263"
"7 on Scale 1 to 10","2017","Single parent ","West Germany","320","0.165012822872964","0.149200837207045","0.180824808538883"
"7 on Scale 1 to 10","2017","Single parent ","East Germany","75","0.14585088340384","0.115307946959271","0.176393819848409"
"7 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","1159","0.197151421705858","0.187670226909383","0.206632616502332"
"7 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","280","0.222900855904549","0.201404693807644","0.244397018001454"
"7 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","540","0.192839075029594","0.178372339058162","0.207305811001026"
"7 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","80","0.192083210199308","0.157484378112602","0.226682042286014"
"7 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","404","0.188372163174351","0.172796823535726","0.203947502812976"
"7 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","82","0.249016766895729","0.209017287767176","0.289016246024283"
"8 on Scale 1 to 10","2017","1-pers.-HH","West Germany","737","0.191122346687031","0.178774491903204","0.203470201470859"
"8 on Scale 1 to 10","2017","1-pers.-HH","East Germany","205","0.190897332584472","0.16839715055323","0.213397514615713"
"8 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","1466","0.225221979773263","0.214910190711801","0.235533768834724"
"8 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","425","0.193884765488883","0.177012235512097","0.21075729546567"
"8 on Scale 1 to 10","2017","Single parent ","West Germany","440","0.219480756106961","0.201849725740822","0.2371117864731"
"8 on Scale 1 to 10","2017","Single parent ","East Germany","115","0.250619696695661","0.213118239327316","0.288121154064006"
"8 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","1683","0.286547170681073","0.27577192983586","0.297322411526286"
"8 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","365","0.256668092173386","0.23410782835524","0.279228355991532"
"8 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","672","0.230596639900654","0.215151334590175","0.246041945211132"
"8 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","127","0.267365528656613","0.228494162839461","0.306236894473765"
"8 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","548","0.251288533369858","0.234010501356867","0.268566565382848"
"8 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","115","0.257031669391702","0.216611010366001","0.297452328417404"
"9 on Scale 1 to 10","2017","1-pers.-HH","West Germany","440","0.0967690116806485","0.0874844388492891","0.106053584512008"
"9 on Scale 1 to 10","2017","1-pers.-HH","East Germany","97","0.0807725908410492","0.0651724767474812","0.0963727049346173"
"9 on Scale 1 to 10","2017","(Married) couple without C. ","West Germany","705","0.107752312460497","0.100098179467702","0.115406445453293"
"9 on Scale 1 to 10","2017","(Married) couple without C. ","East Germany","154","0.0773472342368621","0.0659460138799034","0.0887484545938208"
"9 on Scale 1 to 10","2017","Single parent ","West Germany","297","0.127427887961914","0.113223564001018","0.141632211922811"
"9 on Scale 1 to 10","2017","Single parent ","East Germany","53","0.105553274971569","0.0789642443683415","0.132142305574797"
"9 on Scale 1 to 10","2017","Couple + C. LE 16 ","West Germany","986","0.147775834409234","0.139318667066319","0.156233001752148"
"9 on Scale 1 to 10","2017","Couple + C. LE 16 ","East Germany","186","0.128246561497638","0.110976791865269","0.145516331130007"
"9 on Scale 1 to 10","2017","Couple + C. GT 16 ","West Germany","405","0.124159254634174","0.112067339461417","0.13625116980693"
"9 on Scale 1 to 10","2017","Couple + C. GT 16 ","East Germany","65","0.133112159458023","0.103277317625619","0.162947001290428"
"9 on Scale 1 to 10","2017","Couple + C. LE and GT 16","West Germany","369","0.184753230919637","0.169293879826235","0.200212582013038"
"9 on Scale 1 to 10","2017","Couple + C. LE and GT 16","East Germany","73","0.191501196138379","0.155105472651141","0.227896919625617"
"10 Completely satisfied","2017","1-pers.-HH","West Germany","651","0.0694750295330751","0.0614900695138071","0.077459989552343"
"10 Completely satisfied","2017","1-pers.-HH","East Germany","140","0.0590336409377406","0.0455402495258536","0.0725270323496277"
"10 Completely satisfied","2017","(Married) couple without C. ","West Germany","352","0.0499175963400339","0.0445417424257736","0.0552934502542943"
"10 Completely satisfied","2017","(Married) couple without C. ","East Germany","56","0.0275222991978304","0.0205401040506301","0.0345044943450307"
"10 Completely satisfied","2017","Single parent ","West Germany","269","0.0953699639644221","0.0828578995097182","0.107882028419126"
"10 Completely satisfied","2017","Single parent ","East Germany","55","0.0888912614560584","0.0642646845483429","0.113517838363774"
"10 Completely satisfied","2017","Couple + C. LE 16 ","West Germany","1190","0.0959453211586885","0.0889266395610083","0.102964002756369"
"10 Completely satisfied","2017","Couple + C. LE 16 ","East Germany","197","0.0517849186928719","0.0403397572383435","0.0632300801474003"
"10 Completely satisfied","2017","Couple + C. GT 16 ","West Germany","249","0.0819190160993902","0.0718630029960568","0.0919750292027235"
"10 Completely satisfied","2017","Couple + C. GT 16 ","East Germany","38","0.06851579818531","0.046327881464003","0.0907037149066171"
"10 Completely satisfied","2017","Couple + C. LE and GT 16","West Germany","392","0.121246999401848","0.108244716636313","0.134249282167383"
"10 Completely satisfied","2017","Couple + C. LE and GT 16","East Germany","49","0.0559118281337484","0.0346606483681636","0.0771630078993332"
"0 Completely dissatisfied","2018","1-pers.-HH","West Germany","64","0.0169974670353984","0.0128652668732689","0.0211296671975279"
"0 Completely dissatisfied","2018","1-pers.-HH","East Germany","19","","",""
"0 Completely dissatisfied","2018","(Married) couple without C. ","West Germany","84","0.0151586832195725","0.0120846865615273","0.0182326798776176"
"0 Completely dissatisfied","2018","(Married) couple without C. ","East Germany","28","","",""
