"m11125","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 on Scale 1 to 10","2001","1-pers.-HH","48","0.0197221487882132","0.0147524154370795","0.0246918821393469"
"1 on Scale 1 to 10","2001","Couple + C. GT 16 ","31","0.00835870581255745","0.00539700216357208","0.0113204094615428"
"1 on Scale 1 to 10","2001","Couple + C. LE 16 ","16","","",""
"1 on Scale 1 to 10","2001","Couple + C. LE and GT 16","7","","",""
"1 on Scale 1 to 10","2001","Single parent ","10","","",""
"10 Completely satisfied","2001","(Married) couple without C. ","419","0.0653767817582256","0.0595430288557759","0.0712105346606754"
"10 Completely satisfied","2001","1-pers.-HH","273","0.0918338436213895","0.0815118065483725","0.102155880694407"
"10 Completely satisfied","2001","Couple + C. GT 16 ","411","0.121433620854741","0.110808067881954","0.132059173827527"
"10 Completely satisfied","2001","Couple + C. LE 16 ","495","0.10539601020722","0.0966710516462543","0.114120968768186"
"10 Completely satisfied","2001","Couple + C. LE and GT 16","272","0.176871174292207","0.158978960719547","0.194763387864867"
"10 Completely satisfied","2001","Single parent ","131","0.137229382041186","0.117131507868811","0.15732725621356"
"2 on Scale 1 to 10","2001","(Married) couple without C. ","223","0.0350823992528966","0.0307402201240728","0.0394245783817204"
"2 on Scale 1 to 10","2001","1-pers.-HH","133","0.0452271479391274","0.0377998472103886","0.0526544486678661"
"2 on Scale 1 to 10","2001","Couple + C. GT 16 ","61","0.0156045857657673","0.0115727234615555","0.0196364480699791"
"2 on Scale 1 to 10","2001","Couple + C. LE 16 ","59","0.0119979423349871","0.00890431367946216","0.0150915709905121"
"2 on Scale 1 to 10","2001","Couple + C. LE and GT 16","23","","",""
"2 on Scale 1 to 10","2001","Single parent ","35","0.0264525378674672","0.0170792677500612","0.0358258079848733"
"3 on Scale 1 to 10","2001","(Married) couple without C. ","417","0.0635850391253728","0.0578262706138158","0.0693438076369298"
"3 on Scale 1 to 10","2001","1-pers.-HH","167","0.0557941903646063","0.0475905011181567","0.0639978796110559"
"3 on Scale 1 to 10","2001","Couple + C. GT 16 ","154","0.0437923833437814","0.0371355119195347","0.0504492547680281"
"3 on Scale 1 to 10","2001","Couple + C. LE 16 ","164","0.0379006984181254","0.0324748278657077","0.043326568970543"
"3 on Scale 1 to 10","2001","Couple + C. LE and GT 16","70","0.0372342179587834","0.028355851227493","0.0461125846900738"
"3 on Scale 1 to 10","2001","Single parent ","46","0.0451748462205866","0.0330440540321663","0.0573056384090069"
"4 on Scale 1 to 10","2001","(Married) couple without C. ","483","0.0697798502360503","0.063767062593519","0.0757926378785816"
"4 on Scale 1 to 10","2001","1-pers.-HH","164","0.0525602472065836","0.0445842337496652","0.0605362606635019"
"4 on Scale 1 to 10","2001","Couple + C. GT 16 ","179","0.0471017612700105","0.0402098986134352","0.0539936239265859"
"4 on Scale 1 to 10","2001","Couple + C. LE 16 ","175","0.0414782382363938","0.0358126238567253","0.0471438526160622"
"4 on Scale 1 to 10","2001","Couple + C. LE and GT 16","80","0.0413604922829268","0.0320231742830388","0.0506978102828149"
"4 on Scale 1 to 10","2001","Single parent ","61","0.0511161714040422","0.0382525106769346","0.0639798321311497"
"5 on Scale 1 to 10","2001","(Married) couple without C. ","1164","0.169316405164863","0.160465548360786","0.178167261968941"
"5 on Scale 1 to 10","2001","1-pers.-HH","462","0.16277511145773","0.149580504959237","0.175969717956223"
"5 on Scale 1 to 10","2001","Couple + C. GT 16 ","434","0.117485789179558","0.107010927388361","0.127960650970755"
"5 on Scale 1 to 10","2001","Couple + C. LE 16 ","463","0.0970079911770576","0.0885982703044683","0.105417712049647"
"5 on Scale 1 to 10","2001","Couple + C. LE and GT 16","182","0.10049851049164","0.0863997025503895","0.114597318432891"
"5 on Scale 1 to 10","2001","Single parent ","139","0.11908492224046","0.100166962095463","0.138002882385457"
"6 on Scale 1 to 10","2001","(Married) couple without C. ","789","0.118923294449698","0.111283911105303","0.126562677794093"
"6 on Scale 1 to 10","2001","1-pers.-HH","305","0.102868073310834","0.0920100733432055","0.113726073278462"
"6 on Scale 1 to 10","2001","Couple + C. GT 16 ","353","0.0948416803105293","0.0853102808286374","0.104373079792421"
"6 on Scale 1 to 10","2001","Couple + C. LE 16 ","409","0.0843593849458728","0.0764623311095281","0.0922564387822174"
"6 on Scale 1 to 10","2001","Couple + C. LE and GT 16","118","0.0615305963740108","0.050262325979506","0.0727988667685156"
"6 on Scale 1 to 10","2001","Single parent ","93","0.0780978162565555","0.062425226603476","0.093770405909635"
"7 on Scale 1 to 10","2001","(Married) couple without C. ","1195","0.165430154201907","0.156661021145446","0.174199287258368"
"7 on Scale 1 to 10","2001","1-pers.-HH","447","0.156474008799359","0.143488716921096","0.169459300677622"
"7 on Scale 1 to 10","2001","Couple + C. GT 16 ","609","0.162373061185144","0.150375938893896","0.174370183476393"
"7 on Scale 1 to 10","2001","Couple + C. LE 16 ","836","0.171266943414089","0.160562108433747","0.181971778394432"
"7 on Scale 1 to 10","2001","Couple + C. LE and GT 16","255","0.144330839382604","0.127851714418619","0.160809964346589"
"7 on Scale 1 to 10","2001","Single parent ","174","0.151983442490662","0.131014371000242","0.172952513981082"
"8 on Scale 1 to 10","2001","(Married) couple without C. ","1426","0.195960926489721","0.186593046955526","0.205328806023916"
"8 on Scale 1 to 10","2001","1-pers.-HH","663","0.208213562644478","0.193701140135696","0.222725985153261"
"8 on Scale 1 to 10","2001","Couple + C. GT 16 ","910","0.248387914140426","0.234332071508547","0.262443756772305"
"8 on Scale 1 to 10","2001","Couple + C. LE 16 ","1347","0.277317924140382","0.264597591037669","0.290038257243096"
"8 on Scale 1 to 10","2001","Couple + C. LE and GT 16","461","0.258896579190118","0.238356401157327","0.279436757222909"
"8 on Scale 1 to 10","2001","Single parent ","262","0.233710260765451","0.208992205955522","0.25842831557538"
"9 on Scale 1 to 10","2001","(Married) couple without C. ","595","0.0849989463338638","0.0784172847769727","0.0915806078907549"
"9 on Scale 1 to 10","2001","1-pers.-HH","291","0.0879003445177665","0.0777799414071182","0.0980207476284149"
"9 on Scale 1 to 10","2001","Couple + C. GT 16 ","451","0.130415070964871","0.11946001320578","0.141370128723962"
"9 on Scale 1 to 10","2001","Couple + C. LE 16 ","768","0.163762831885093","0.153247856135933","0.174277807634252"
"9 on Scale 1 to 10","2001","Couple + C. LE and GT 16","267","0.157292931381808","0.140220532070706","0.174365330692911"
"9 on Scale 1 to 10","2001","Single parent ","158","0.133348521349557","0.113492362474296","0.153204680224818"
"0 Completely dissatisfied","2002","(Married) couple without C. ","112","0.0164597030451497","0.0135736043717203","0.0193458017185791"
"0 Completely dissatisfied","2002","1-pers.-HH","58","0.0190031116924665","0.0141286951115999","0.023877528273333"
"0 Completely dissatisfied","2002","Couple + C. GT 16 ","32","0.0107434173061067","0.00755100985618623","0.0139358247560272"
"0 Completely dissatisfied","2002","Couple + C. LE 16 ","17","","",""
"0 Completely dissatisfied","2002","Couple + C. LE and GT 16","11","","",""
"0 Completely dissatisfied","2002","Single parent ","22","","",""
"1 on Scale 1 to 10","2002","(Married) couple without C. ","101","0.0169673248633688","0.0140378163624342","0.0198968333643034"
"1 on Scale 1 to 10","2002","1-pers.-HH","44","0.0161263970360194","0.0116294808272436","0.0206233132447951"
"1 on Scale 1 to 10","2002","Couple + C. GT 16 ","27","","",""
"1 on Scale 1 to 10","2002","Couple + C. LE 16 ","24","","",""
"1 on Scale 1 to 10","2002","Couple + C. LE and GT 16","5","","",""
"1 on Scale 1 to 10","2002","Single parent ","15","","",""
"10 Completely satisfied","2002","(Married) couple without C. ","434","0.0567824137149049","0.0515329254665859","0.0620319019632238"
"10 Completely satisfied","2002","1-pers.-HH","224","0.078305850041769","0.0687147816752019","0.0878969184083362"
"10 Completely satisfied","2002","Couple + C. GT 16 ","404","0.105701735961409","0.0961809046088506","0.115222567313967"
"10 Completely satisfied","2002","Couple + C. LE 16 ","415","0.0864785002166464","0.0784912925472943","0.0944657078859986"
"10 Completely satisfied","2002","Couple + C. LE and GT 16","237","0.127987927428126","0.11317152650172","0.142804328354532"
"10 Completely satisfied","2002","Single parent ","133","0.119860853371273","0.100965086945816","0.138756619796729"
"2 on Scale 1 to 10","2002","(Married) couple without C. ","258","0.040604636985087","0.0361275995906321","0.045081674379542"
"2 on Scale 1 to 10","2002","1-pers.-HH","121","0.0420747560331439","0.0349074973512488","0.049242014715039"
"2 on Scale 1 to 10","2002","Couple + C. GT 16 ","85","0.0271721060953109","0.0221374214082321","0.0322067907823897"
"2 on Scale 1 to 10","2002","Couple + C. LE 16 ","61","0.011338788193995","0.00833002100340981","0.0143475553845802"
"2 on Scale 1 to 10","2002","Couple + C. LE and GT 16","37","0.0200337344625136","0.0138195593284899","0.0262479095965374"
"2 on Scale 1 to 10","2002","Single parent ","24","","",""
"3 on Scale 1 to 10","2002","(Married) couple without C. ","411","0.0593592075202414","0.0539992660201648","0.0647191490203179"
"3 on Scale 1 to 10","2002","1-pers.-HH","181","0.0644108310027673","0.055646908855757","0.0731747531497776"
"3 on Scale 1 to 10","2002","Couple + C. GT 16 ","185","0.0600676867017563","0.0527096599564556","0.067425713447057"
"3 on Scale 1 to 10","2002","Couple + C. LE 16 ","149","0.0296854065009063","0.0248624949524031","0.0345083180494095"
"3 on Scale 1 to 10","2002","Couple + C. LE and GT 16","66","0.0292553155996886","0.021781336591971","0.0367292946074061"
"3 on Scale 1 to 10","2002","Single parent ","46","0.0470637597172215","0.0347433431780397","0.0593841762564034"
"4 on Scale 1 to 10","2002","(Married) couple without C. ","488","0.0671109396499732","0.0614352876612042","0.0727865916387422"
"4 on Scale 1 to 10","2002","1-pers.-HH","184","0.0618243490762706","0.053226331631789","0.0704223665207521"
"4 on Scale 1 to 10","2002","Couple + C. GT 16 ","186","0.0476792224602497","0.0410806676169229","0.0542777773035764"
"4 on Scale 1 to 10","2002","Couple + C. LE 16 ","175","0.0430630749478164","0.0372944050143091","0.0488317448813237"
"4 on Scale 1 to 10","2002","Couple + C. LE and GT 16","92","0.0490187480416556","0.0394431908513221","0.0585943052319891"
"4 on Scale 1 to 10","2002","Single parent ","58","0.0403024938018864","0.0288609848868746","0.0517440027168981"
"5 on Scale 1 to 10","2002","(Married) couple without C. ","1234","0.175508147485109","0.166879436484384","0.184136858485834"
"5 on Scale 1 to 10","2002","1-pers.-HH","481","0.166341184765216","0.153046729847166","0.179635639683267"
"5 on Scale 1 to 10","2002","Couple + C. GT 16 ","484","0.125183160623585","0.114935513978317","0.135430807268852"
"5 on Scale 1 to 10","2002","Couple + C. LE 16 ","510","0.123046694118445","0.113711900403255","0.132381487833635"
"5 on Scale 1 to 10","2002","Couple + C. LE and GT 16","179","0.100376938546672","0.0870495753828649","0.11370430171048"
"5 on Scale 1 to 10","2002","Single parent ","144","0.134530510413279","0.114679325429661","0.154381695396896"
"6 on Scale 1 to 10","2002","(Married) couple without C. ","865","0.115924033030295","0.108662377700039","0.123185688360551"
"6 on Scale 1 to 10","2002","1-pers.-HH","327","0.103108178329846","0.0922515978538254","0.113964758805867"
"6 on Scale 1 to 10","2002","Couple + C. GT 16 ","375","0.0906960881329057","0.0818032287307531","0.0995889475350583"
"6 on Scale 1 to 10","2002","Couple + C. LE 16 ","404","0.0900845196691902","0.0819485911221846","0.0982204482161958"
"6 on Scale 1 to 10","2002","Couple + C. LE and GT 16","168","0.0890907416367167","0.0764564524108423","0.101725030862591"
"6 on Scale 1 to 10","2002","Single parent ","103","0.0774860841743128","0.0619318554734656","0.0930403128751601"
"7 on Scale 1 to 10","2002","(Married) couple without C. ","1310","0.178323185906342","0.169640411415087","0.187005960397597"
"7 on Scale 1 to 10","2002","1-pers.-HH","460","0.154305490490107","0.141408929621598","0.167202051358615"
"7 on Scale 1 to 10","2002","Couple + C. GT 16 ","696","0.166337558457626","0.154806135606612","0.177868981308639"
"7 on Scale 1 to 10","2002","Couple + C. LE 16 ","854","0.170197904192356","0.159518528056879","0.180877280327832"
"7 on Scale 1 to 10","2002","Couple + C. LE and GT 16","333","0.164617020973518","0.14817038236361","0.181063659583426"
"7 on Scale 1 to 10","2002","Single parent ","171","0.156731196533823","0.135581170717323","0.177881222350323"
"8 on Scale 1 to 10","2002","(Married) couple without C. ","1572","0.190977737297051","0.182061621373911","0.199893853220192"
"8 on Scale 1 to 10","2002","1-pers.-HH","628","0.197407936857586","0.183197540149389","0.211618333565783"
"8 on Scale 1 to 10","2002","Couple + C. GT 16 ","972","0.230563006863867","0.217520112902561","0.243605900825174"
"8 on Scale 1 to 10","2002","Couple + C. LE 16 ","1378","0.279495025055236","0.266742768301281","0.292247281809192"
"8 on Scale 1 to 10","2002","Couple + C. LE and GT 16","490","0.235573186457363","0.216752829609568","0.254393543305158"
"8 on Scale 1 to 10","2002","Single parent ","272","0.247229549550937","0.222131982080024","0.272327117021851"
"9 on Scale 1 to 10","2002","(Married) couple without C. ","681","0.0819826705024781","0.0757598027942298","0.0882055382107264"
"9 on Scale 1 to 10","2002","1-pers.-HH","306","0.0970919146748082","0.0865215548624683","0.107662274487148"
"9 on Scale 1 to 10","2002","Couple + C. GT 16 ","560","0.128473247413193","0.118111348982818","0.138835145843568"
"9 on Scale 1 to 10","2002","Couple + C. LE 16 ","770","0.156861756931505","0.14652725746774","0.167196256395271"
"9 on Scale 1 to 10","2002","Couple + C. LE and GT 16","335","0.175807941519132","0.158925687654642","0.192690195383621"
"9 on Scale 1 to 10","2002","Single parent ","147","0.114716897316957","0.0961771016251395","0.133256693008774"
"0 Completely dissatisfied","2003","(Married) couple without C. ","105","0.0151368374662939","0.0123394191826791","0.0179342557499086"
"0 Completely dissatisfied","2003","1-pers.-HH","52","0.0173512035385956","0.0126700908187107","0.0220323162584805"
"0 Completely dissatisfied","2003","Couple + C. GT 16 ","30","0.0102671629056136","0.00712431156368215","0.0134100142475451"
"0 Completely dissatisfied","2003","Couple + C. LE 16 ","16","","",""
"0 Completely dissatisfied","2003","Couple + C. LE and GT 16","4","","",""
"0 Completely dissatisfied","2003","Single parent ","13","","",""
"1 on Scale 1 to 10","2003","(Married) couple without C. ","87","0.0150525508336756","0.0122628125031438","0.0178422891642075"
"1 on Scale 1 to 10","2003","1-pers.-HH","65","0.0251408803649962","0.0195285102474684","0.030753250482524"
"1 on Scale 1 to 10","2003","Couple + C. GT 16 ","41","0.0144808542906087","0.0107563434065981","0.0182053651746193"
"1 on Scale 1 to 10","2003","Couple + C. LE 16 ","18","","",""
"1 on Scale 1 to 10","2003","Couple + C. LE and GT 16","18","","",""
"1 on Scale 1 to 10","2003","Single parent ","14","","",""
"10 Completely satisfied","2003","(Married) couple without C. ","380","0.046048144011645","0.0412461547744058","0.0508501332488841"
"10 Completely satisfied","2003","1-pers.-HH","197","0.0688100604970437","0.0597354030327328","0.0778847179613546"
"10 Completely satisfied","2003","Couple + C. GT 16 ","370","0.111741691170439","0.101919307764246","0.121564074576633"
"10 Completely satisfied","2003","Couple + C. LE 16 ","325","0.0748632784374085","0.0670766013944214","0.0826499554803956"
"10 Completely satisfied","2003","Couple + C. LE and GT 16","224","0.129585142027012","0.114260488718352","0.144909795335671"
"10 Completely satisfied","2003","Single parent ","104","0.106880771359042","0.0887863962513304","0.124975146466755"
"2 on Scale 1 to 10","2003","(Married) couple without C. ","225","0.033981418641173","0.0298302977498051","0.0381325395325409"
"2 on Scale 1 to 10","2003","1-pers.-HH","133","0.0501588731370562","0.0423338702927767","0.0579838759813358"
"2 on Scale 1 to 10","2003","Couple + C. GT 16 ","83","0.0267082679237137","0.021681555938463","0.0317349799089645"
"2 on Scale 1 to 10","2003","Couple + C. LE 16 ","61","0.0149904390005778","0.0113950806734298","0.0185857973277258"
"2 on Scale 1 to 10","2003","Couple + C. LE and GT 16","33","0.0174194757344055","0.0114497892745214","0.0233891621942895"
"2 on Scale 1 to 10","2003","Single parent ","23","","",""
"3 on Scale 1 to 10","2003","(Married) couple without C. ","445","0.0661125823238113","0.0604195819682728","0.0718055826793499"
"3 on Scale 1 to 10","2003","1-pers.-HH","170","0.0536717255984835","0.0455923309779729","0.0617511202189941"
"3 on Scale 1 to 10","2003","Couple + C. GT 16 ","143","0.0382244339222157","0.0322465562432621","0.0442023116011693"
"3 on Scale 1 to 10","2003","Couple + C. LE 16 ","126","0.0320636130179476","0.0268511328109167","0.0372760932249785"
"3 on Scale 1 to 10","2003","Couple + C. LE and GT 16","67","0.0412004436172501","0.0321313316422536","0.0502695555922466"
"3 on Scale 1 to 10","2003","Single parent ","52","0.0470922536104816","0.0346860402594769","0.0594984669614862"
"4 on Scale 1 to 10","2003","(Married) couple without C. ","526","0.0737591243935433","0.0677705736195014","0.0797476751675852"
"4 on Scale 1 to 10","2003","1-pers.-HH","171","0.0601646907146818","0.051639936694299","0.0686894447350646"
"4 on Scale 1 to 10","2003","Couple + C. GT 16 ","185","0.0502207211943062","0.0434115784161327","0.0570298639724796"
"4 on Scale 1 to 10","2003","Couple + C. LE 16 ","176","0.0402887999518332","0.0344707529027724","0.046106847000894"
"4 on Scale 1 to 10","2003","Couple + C. LE and GT 16","85","0.0484793539487725","0.0386790978307122","0.0582796100668328"
"4 on Scale 1 to 10","2003","Single parent ","54","0.0476208668198797","0.0351486783897701","0.0600930552499893"
"5 on Scale 1 to 10","2003","(Married) couple without C. ","1225","0.178936409647408","0.170154486241996","0.18771833305282"
"5 on Scale 1 to 10","2003","1-pers.-HH","466","0.163798998323403","0.150531284483242","0.177066712163563"
"5 on Scale 1 to 10","2003","Couple + C. GT 16 ","431","0.103614876936297","0.0941132494261989","0.113116504446396"
"5 on Scale 1 to 10","2003","Couple + C. LE 16 ","405","0.103979905994061","0.0949486455557152","0.113011166432408"
"5 on Scale 1 to 10","2003","Couple + C. LE and GT 16","185","0.113734216043862","0.09924724919193","0.128221182895793"
"5 on Scale 1 to 10","2003","Single parent ","156","0.134623823842931","0.114634297286612","0.15461335039925"
"6 on Scale 1 to 10","2003","(Married) couple without C. ","837","0.115695836417645","0.108367395541659","0.123024277293632"
"6 on Scale 1 to 10","2003","1-pers.-HH","302","0.103803172421316","0.0928688431497399","0.114737501692892"
"6 on Scale 1 to 10","2003","Couple + C. GT 16 ","380","0.0924366777346754","0.0834064177241634","0.101466937745187"
"6 on Scale 1 to 10","2003","Couple + C. LE 16 ","397","0.0918379629881216","0.0832930513813975","0.100382874594846"
"6 on Scale 1 to 10","2003","Couple + C. LE and GT 16","163","0.0888833764249348","0.0758982206797932","0.101868532170076"
"6 on Scale 1 to 10","2003","Single parent ","87","0.0768236577950413","0.0612270948033077","0.0924202207867748"
"7 on Scale 1 to 10","2003","(Married) couple without C. ","1252","0.174616306257477","0.1659182496576","0.183314362857354"
"7 on Scale 1 to 10","2003","1-pers.-HH","465","0.149602566014946","0.13681565551572","0.162389476514171"
"7 on Scale 1 to 10","2003","Couple + C. GT 16 ","658","0.161506698786399","0.150033495415623","0.172979902157175"
"7 on Scale 1 to 10","2003","Couple + C. LE 16 ","805","0.172769490484015","0.161583831380461","0.183955149587568"
"7 on Scale 1 to 10","2003","Couple + C. LE and GT 16","309","0.161481737617929","0.144691073439593","0.178272401796266"
"7 on Scale 1 to 10","2003","Single parent ","180","0.162041260474132","0.140460675958492","0.183621844989771"
"8 on Scale 1 to 10","2003","(Married) couple without C. ","1624","0.205594921045778","0.19633560121812","0.214854240873437"
"8 on Scale 1 to 10","2003","1-pers.-HH","669","0.208226648329851","0.193670256808145","0.222783039851557"
"8 on Scale 1 to 10","2003","Couple + C. GT 16 ","1040","0.243799833300805","0.230413096965911","0.257186569635698"
"8 on Scale 1 to 10","2003","Couple + C. LE 16 ","1372","0.308244910821432","0.294582135690877","0.321907685951987"
"8 on Scale 1 to 10","2003","Couple + C. LE and GT 16","438","0.222857597234457","0.203868079709808","0.241847114759106"
"8 on Scale 1 to 10","2003","Single parent ","292","0.25282388218049","0.227369672427451","0.278278091933528"
"9 on Scale 1 to 10","2003","(Married) couple without C. ","612","0.0750658689615497","0.0690287664624485","0.0811029714606508"
"9 on Scale 1 to 10","2003","1-pers.-HH","299","0.0992711810596276","0.0885512064417494","0.109991155677506"
"9 on Scale 1 to 10","2003","Couple + C. GT 16 ","591","0.146998781834927","0.13595872480984","0.158038838860014"
"9 on Scale 1 to 10","2003","Couple + C. LE 16 ","687","0.153190728315215","0.142534001709424","0.163847454921006"
"9 on Scale 1 to 10","2003","Couple + C. LE and GT 16","319","0.163563251854293","0.146685704841659","0.180440798866927"
"9 on Scale 1 to 10","2003","Single parent ","145","0.132709008782622","0.11284020595268","0.152577811612564"
"0 Completely dissatisfied","2004","(Married) couple without C. ","139","0.0250138288675114","0.0214247697467361","0.0286028879882868"
"0 Completely dissatisfied","2004","1-pers.-HH","67","0.0287049299884374","0.0226506594548081","0.0347592005220668"
"0 Completely dissatisfied","2004","Couple + C. GT 16 ","32","0.0110484497149485","0.00777371698954424","0.0143231824403527"
"0 Completely dissatisfied","2004","Couple + C. LE 16 ","13","","",""
"0 Completely dissatisfied","2004","Couple + C. LE and GT 16","9","","",""
"0 Completely dissatisfied","2004","Single parent ","16","","",""
"1 on Scale 1 to 10","2004","(Married) couple without C. ","114","0.0155148600859936","0.0126745234763819","0.0183551966956052"
"1 on Scale 1 to 10","2004","1-pers.-HH","52","0.0215287482087111","0.0162662566817449","0.0267912397356772"
"1 on Scale 1 to 10","2004","Couple + C. GT 16 ","29","","",""
"1 on Scale 1 to 10","2004","Couple + C. LE 16 ","18","","",""
"1 on Scale 1 to 10","2004","Couple + C. LE and GT 16","13","","",""
"1 on Scale 1 to 10","2004","Single parent ","13","","",""
"10 Completely satisfied","2004","(Married) couple without C. ","339","0.049709825461778","0.0447147674566759","0.0547048834668801"
"10 Completely satisfied","2004","1-pers.-HH","175","0.0624266831589708","0.0536547414909344","0.0711986248270071"
"10 Completely satisfied","2004","Couple + C. GT 16 ","321","0.0913506419408514","0.0823247185260096","0.100376565355693"
"10 Completely satisfied","2004","Couple + C. LE 16 ","315","0.0749982645826515","0.0668914630188072","0.0831050661464958"
"10 Completely satisfied","2004","Couple + C. LE and GT 16","242","0.159235676813313","0.142275840351159","0.176195513275466"
"10 Completely satisfied","2004","Single parent ","102","0.100965989936119","0.083112832100505","0.118819147771733"
"2 on Scale 1 to 10","2004","(Married) couple without C. ","240","0.0395402598102602","0.0350615735633574","0.044018946057163"
"2 on Scale 1 to 10","2004","1-pers.-HH","165","0.0622545466981508","0.0534939032266428","0.0710151901696588"
"2 on Scale 1 to 10","2004","Couple + C. GT 16 ","111","0.0278030584273287","0.022652419666408","0.0329536971882493"
"2 on Scale 1 to 10","2004","Couple + C. LE 16 ","57","0.01539218821784","0.0116031020389879","0.0191812743966922"
"2 on Scale 1 to 10","2004","Couple + C. LE and GT 16","28","","",""
"2 on Scale 1 to 10","2004","Single parent ","31","0.0307223186612869","0.0204966779058357","0.0409479594167381"
"3 on Scale 1 to 10","2004","(Married) couple without C. ","474","0.069902125924882","0.0640420827585643","0.0757621690911996"
"3 on Scale 1 to 10","2004","1-pers.-HH","206","0.0727891411258754","0.0633695828507105","0.0822086994010402"
"3 on Scale 1 to 10","2004","Couple + C. GT 16 ","169","0.0481602694099112","0.0414527174046863","0.054867821415136"
"3 on Scale 1 to 10","2004","Couple + C. LE 16 ","140","0.0321078014005797","0.0266819057102476","0.0375336970909119"
"3 on Scale 1 to 10","2004","Couple + C. LE and GT 16","69","0.0452101469089953","0.0355799273123849","0.0548403665056056"
"3 on Scale 1 to 10","2004","Single parent ","36","0.0336266431026986","0.0229446163524726","0.0443086698529247"
"4 on Scale 1 to 10","2004","(Married) couple without C. ","483","0.0677639280637977","0.061987577594564","0.0735402785330314"
"4 on Scale 1 to 10","2004","1-pers.-HH","170","0.0592568008254212","0.0506960347625371","0.0678175668883052"
"4 on Scale 1 to 10","2004","Couple + C. GT 16 ","190","0.048553976059252","0.0418204560026299","0.0552874961158741"
"4 on Scale 1 to 10","2004","Couple + C. LE 16 ","156","0.0418991015282391","0.0357322904976778","0.0480659125588004"
"4 on Scale 1 to 10","2004","Couple + C. LE and GT 16","71","0.0391558535989602","0.0301652436575301","0.0481464635403903"
"4 on Scale 1 to 10","2004","Single parent ","60","0.0556287378193814","0.0420468413862763","0.0692106342524864"
"5 on Scale 1 to 10","2004","(Married) couple without C. ","1282","0.185790337959047","0.17685170744999","0.194728968468105"
"5 on Scale 1 to 10","2004","1-pers.-HH","437","0.150935154013198","0.137955186174869","0.163915121851527"
"5 on Scale 1 to 10","2004","Couple + C. GT 16 ","479","0.130024455378178","0.119487776987968","0.140561133768387"
"5 on Scale 1 to 10","2004","Couple + C. LE 16 ","433","0.118524090003472","0.108575507623682","0.128472672383263"
"5 on Scale 1 to 10","2004","Couple + C. LE and GT 16","188","0.121648658153875","0.106497280274722","0.136800036033029"
"5 on Scale 1 to 10","2004","Single parent ","159","0.148575245124289","0.127499361383883","0.169651128864695"
"6 on Scale 1 to 10","2004","(Married) couple without C. ","859","0.118150129260826","0.110731806489213","0.125568452032439"
"6 on Scale 1 to 10","2004","1-pers.-HH","293","0.0975118033933604","0.0867556411419392","0.108267965644782"
"6 on Scale 1 to 10","2004","Couple + C. GT 16 ","386","0.1003546286026","0.0909413251449302","0.109767932060269"
"6 on Scale 1 to 10","2004","Couple + C. LE 16 ","379","0.0938981016118513","0.0849203086078569","0.102875894615846"
"6 on Scale 1 to 10","2004","Couple + C. LE and GT 16","151","0.072684312717128","0.0606506320870091","0.0847179933472469"
"6 on Scale 1 to 10","2004","Single parent ","100","0.0894583335102385","0.0725461476101752","0.106370519410302"
"7 on Scale 1 to 10","2004","(Married) couple without C. ","1247","0.171498742629706","0.16283574185353","0.180161743405882"
"7 on Scale 1 to 10","2004","1-pers.-HH","450","0.149714873823462","0.136778196356184","0.16265155129074"
"7 on Scale 1 to 10","2004","Couple + C. GT 16 ","676","0.166013677677925","0.154356616393478","0.177670738962372"
"7 on Scale 1 to 10","2004","Couple + C. LE 16 ","779","0.195634702555807","0.183425079065345","0.20784432604627"
"7 on Scale 1 to 10","2004","Couple + C. LE and GT 16","282","0.156914672903459","0.140055670320197","0.173773675486722"
"7 on Scale 1 to 10","2004","Single parent ","168","0.130086830937918","0.110152849492691","0.150020812383144"
"8 on Scale 1 to 10","2004","(Married) couple without C. ","1515","0.188957122451266","0.179960182167173","0.197954062735359"
"8 on Scale 1 to 10","2004","1-pers.-HH","623","0.207111609804477","0.192418414993796","0.221804804615159"
"8 on Scale 1 to 10","2004","Couple + C. GT 16 ","968","0.239538988907856","0.226167977396007","0.252910000419706"
"8 on Scale 1 to 10","2004","Couple + C. LE 16 ","1200","0.281491503242649","0.267649426234624","0.295333580250673"
"8 on Scale 1 to 10","2004","Couple + C. LE and GT 16","454","0.236892431572552","0.217184873857374","0.256599989287729"
"8 on Scale 1 to 10","2004","Single parent ","255","0.23122989796648","0.206246030563692","0.256213765369267"
"9 on Scale 1 to 10","2004","(Married) couple without C. ","581","0.0681588394849316","0.0623669090669212","0.0739507699029421"
"9 on Scale 1 to 10","2004","1-pers.-HH","284","0.0877657089599358","0.0775062699365483","0.0980251479833233"
"9 on Scale 1 to 10","2004","Couple + C. GT 16 ","553","0.129635370901926","0.119112116872258","0.140158624931593"
"9 on Scale 1 to 10","2004","Couple + C. LE 16 ","565","0.134789635480032","0.1242786903779","0.145300580582164"
"9 on Scale 1 to 10","2004","Couple + C. LE and GT 16","281","0.137134242813185","0.121189816145597","0.153078669480772"
"9 on Scale 1 to 10","2004","Single parent ","154","0.146916617128236","0.125938300733123","0.167894933523348"
"0 Completely dissatisfied","2005","(Married) couple without C. ","107","0.0186538833349988","0.0154953892494269","0.0218123774205708"
"0 Completely dissatisfied","2005","1-pers.-HH","49","0.0163809969508769","0.0118127861355348","0.020949207766219"
