"m11125","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","2014","Employed","direct migration background","574","0.161417316412949","0.149084946384466","0.173749686441432","7"
"7 on Scale 1 to 10","2014","Employed","indirect migration background","233","0.181021221762737","0.159919694525813","0.20212274899966","7"
"8 on Scale 1 to 10","2014","Not Employed","no migration background","1392","0.185255255667207","0.176255764345868","0.194254746988546","8"
"8 on Scale 1 to 10","2014","Not Employed","direct migration background","345","0.190940425770032","0.172322323783048","0.209558527757016","8"
"8 on Scale 1 to 10","2014","Employed","indirect migration background","330","0.255255470723756","0.231360637205519","0.279150304241993","8"
"8 on Scale 1 to 10","2014","Not Employed","indirect migration background","137","0.272139331837858","0.233738288581203","0.310540375094513","8"
"8 on Scale 1 to 10","2014","Employed","no migration background","3470","0.258659454743662","0.251161621522089","0.266157287965235","8"
"8 on Scale 1 to 10","2014","Employed","direct migration background","928","0.271675959292783","0.256765656329803","0.286586262255763","8"
"9 on Scale 1 to 10","2014","Not Employed","no migration background","633","0.0762977681463384","0.0701482112585303","0.0824473250341466","9"
"9 on Scale 1 to 10","2014","Not Employed","direct migration background","139","0.0522834622363585","0.0417391657262812","0.0628277587464358","9"
"9 on Scale 1 to 10","2014","Not Employed","indirect migration background","69","0.119925764221138","0.091894728739379","0.147956799702897","9"
"9 on Scale 1 to 10","2014","Employed","direct migration background","477","0.139875095324897","0.128248581837848","0.151501608811946","9"
"9 on Scale 1 to 10","2014","Employed","indirect migration background","217","0.165034944197225","0.144691010854357","0.185378877540094","9"
"9 on Scale 1 to 10","2014","Employed","no migration background","1880","0.137185658926077","0.131294838896405","0.143076478955749","9"
"0 Completely dissatisfied","2015","Not Employed","no migration background","129","0.0238955384948787","0.0202464920863194","0.0275445849034379","0"
"0 Completely dissatisfied","2015","Not Employed","direct migration background","32","0.0335182682831061","0.0238270636708872","0.043209472895325","0"
"0 Completely dissatisfied","2015","Not Employed","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2015","Employed","no migration background","63","0.00719259106833794","0.00570859079592608","0.0086765913407498","0"
"0 Completely dissatisfied","2015","Employed","direct migration background","9","","","","0"
"0 Completely dissatisfied","2015","Employed","indirect migration background","4","","","","0"
"1 on Scale 1 to 10","2015","Not Employed","no migration background","130","0.0200967012670383","0.0167437532128479","0.0234496493212287","1"
"1 on Scale 1 to 10","2015","Not Employed","direct migration background","35","0.0414419963731221","0.0307102676767841","0.05217372506946","1"
"1 on Scale 1 to 10","2015","Not Employed","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2015","Employed","direct migration background","18","","","","1"
"1 on Scale 1 to 10","2015","Employed","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2015","Employed","no migration background","66","0.00524920611551194","0.00398020281537361","0.00651820941565028","1"
"10 Completely satisfied","2015","Not Employed","no migration background","297","0.0433691311905656","0.0385024221409647","0.0482358402401666","10"
"10 Completely satisfied","2015","Not Employed","direct migration background","118","0.0646963922033484","0.0514512541855146","0.0779415302211821","10"
"10 Completely satisfied","2015","Not Employed","indirect migration background","87","0.172214377781941","0.136935448510823","0.207493307053059","10"
"10 Completely satisfied","2015","Employed","no migration background","826","0.0652910525653982","0.0609527101568558","0.0696293949739407","10"
"10 Completely satisfied","2015","Employed","direct migration background","348","0.115302569520608","0.103858402901374","0.126746736139842","10"
"10 Completely satisfied","2015","Employed","indirect migration background","160","0.136378214082832","0.11686296203009","0.155893466135573","10"
"2 on Scale 1 to 10","2015","Not Employed","direct migration background","61","0.041602867909851","0.0308512322368603","0.0523545035828417","2"
"2 on Scale 1 to 10","2015","Not Employed","indirect migration background","9","","","","2"
"2 on Scale 1 to 10","2015","Not Employed","no migration background","367","0.0640049472135059","0.0581568258687123","0.0698530685582996","2"
"2 on Scale 1 to 10","2015","Employed","no migration background","232","0.0213705633546237","0.0188309013936905","0.0239102253155569","2"
"2 on Scale 1 to 10","2015","Employed","direct migration background","59","0.0199358664774841","0.0149273154522238","0.0249444175027444","2"
"2 on Scale 1 to 10","2015","Employed","indirect migration background","17","","","","2"
"3 on Scale 1 to 10","2015","Not Employed","no migration background","485","0.0791652810617519","0.0727142215459997","0.0856163405775041","3"
"3 on Scale 1 to 10","2015","Not Employed","direct migration background","95","0.095762803542396","0.079918258921243","0.111607348163549","3"
"3 on Scale 1 to 10","2015","Not Employed","indirect migration background","11","","","","3"
"3 on Scale 1 to 10","2015","Employed","no migration background","529","0.0411766487651284","0.0376872259899538","0.044666071540303","3"
"3 on Scale 1 to 10","2015","Employed","direct migration background","71","0.0293423397045022","0.023295231915373","0.0353894474936315","3"
"3 on Scale 1 to 10","2015","Employed","indirect migration background","27","","","","3"
"4 on Scale 1 to 10","2015","Not Employed","no migration background","482","0.0689257712620372","0.0628729786051931","0.0749785639188812","4"
"4 on Scale 1 to 10","2015","Employed","no migration background","616","0.0522944138154729","0.0483848963187057","0.05620393131224","4"
"4 on Scale 1 to 10","2015","Not Employed","direct migration background","73","0.0645008242125722","0.0512743378463368","0.0777273105788075","4"
"4 on Scale 1 to 10","2015","Not Employed","indirect migration background","17","","","","4"
"4 on Scale 1 to 10","2015","Employed","indirect migration background","53","0.0542684310016789","0.0413860112266364","0.0671508507767215","4"
"4 on Scale 1 to 10","2015","Employed","direct migration background","110","0.0348357269254703","0.0282655002383385","0.0414059536126021","4"
"5 on Scale 1 to 10","2015","Not Employed","no migration background","1099","0.168406561735276","0.159465113669687","0.177348009800864","5"
"5 on Scale 1 to 10","2015","Not Employed","direct migration background","209","0.162872597856493","0.142990603658368","0.182754592054619","5"
"5 on Scale 1 to 10","2015","Not Employed","indirect migration background","41","0.0893218330001397","0.0626727034223026","0.115970962577977","5"
"5 on Scale 1 to 10","2015","Employed","no migration background","1298","0.112237020112973","0.106693630924421","0.117780409301524","5"
"5 on Scale 1 to 10","2015","Employed","indirect migration background","92","0.0747254964420566","0.0597731423649737","0.0896778505191395","5"
"5 on Scale 1 to 10","2015","Employed","direct migration background","288","0.100387732276103","0.0896197259286715","0.111155738623534","5"
"6 on Scale 1 to 10","2015","Employed","direct migration background","272","0.101619980327473","0.0907935099509076","0.112446450704039","6"
"6 on Scale 1 to 10","2015","Not Employed","no migration background","753","0.114422300337026","0.10681655990077","0.122028040773282","6"
"6 on Scale 1 to 10","2015","Not Employed","direct migration background","138","0.106171836538866","0.0895846841700936","0.122758988907638","6"
"6 on Scale 1 to 10","2015","Employed","no migration background","1237","0.0984832367984021","0.0932505245700362","0.103715949026768","6"
"6 on Scale 1 to 10","2015","Employed","indirect migration background","109","0.0817260185546596","0.0661482164928196","0.0973038206164995","6"
"6 on Scale 1 to 10","2015","Not Employed","indirect migration background","24","","","","6"
"7 on Scale 1 to 10","2015","Not Employed","no migration background","1073","0.154537389379403","0.145900908502994","0.163173870255812","7"
"7 on Scale 1 to 10","2015","Not Employed","direct migration background","188","0.141142410316497","0.122395508897193","0.159889311735802","7"
"7 on Scale 1 to 10","2015","Not Employed","indirect migration background","70","0.185256398326749","0.148955377315907","0.221557419337591","7"
"7 on Scale 1 to 10","2015","Employed","no migration background","2513","0.202259810572024","0.195205666500597","0.20931395464345","7"
"7 on Scale 1 to 10","2015","Employed","direct migration background","521","0.183210808652478","0.169349704295013","0.197071913009943","7"
"7 on Scale 1 to 10","2015","Employed","indirect migration background","206","0.164847293197876","0.143748203063921","0.18594638333183","7"
"8 on Scale 1 to 10","2015","Not Employed","no migration background","1311","0.185474754763014","0.176187924578464","0.194761584947564","8"
"8 on Scale 1 to 10","2015","Employed","no migration background","3310","0.258520505139248","0.250831752982383","0.266209257296113","8"
"8 on Scale 1 to 10","2015","Employed","direct migration background","800","0.242523897888757","0.227166096951707","0.257881698825806","8"
"8 on Scale 1 to 10","2015","Employed","indirect migration background","314","0.27495469905357","0.249565265311901","0.300344132795238","8"
"8 on Scale 1 to 10","2015","Not Employed","direct migration background","258","0.186575899022305","0.165599717078492","0.207552080966117","8"
"8 on Scale 1 to 10","2015","Not Employed","indirect migration background","95","0.225688883404228","0.186628672501676","0.264749094306779","8"
"9 on Scale 1 to 10","2015","Not Employed","direct migration background","118","0.0617141037414427","0.0487572379847688","0.0746709694981166","9"
"9 on Scale 1 to 10","2015","Not Employed","indirect migration background","78","0.18323553952583","0.14708830935476","0.219382769696899","9"
"9 on Scale 1 to 10","2015","Not Employed","no migration background","603","0.0777016232955036","0.0713054003215433","0.084097846269464","9"
"9 on Scale 1 to 10","2015","Employed","no migration background","1766","0.135924951692881","0.129906509173423","0.141943394212338","9"
"9 on Scale 1 to 10","2015","Employed","direct migration background","496","0.166458414181737","0.153111409623076","0.179805418740398","9"
"9 on Scale 1 to 10","2015","Employed","indirect migration background","204","0.17879645889159","0.157007085859547","0.200585831923633","9"
"0 Completely dissatisfied","2016","Not Employed","no migration background","130","0.0245128939392624","0.0206914206531159","0.0283343672254089","0"
"0 Completely dissatisfied","2016","Not Employed","direct migration background","143","0.0271594663008073","0.0229955386359098","0.0313233939657048","0"
"0 Completely dissatisfied","2016","Not Employed","indirect migration background","6","","","","0"
"0 Completely dissatisfied","2016","Employed","no migration background","65","0.00557365274174809","0.00422060070792885","0.00692670477556733","0"
"0 Completely dissatisfied","2016","Employed","indirect migration background","6","","","","0"
"0 Completely dissatisfied","2016","Employed","direct migration background","19","","","","0"
"1 on Scale 1 to 10","2016","Not Employed","no migration background","137","0.022310638871738","0.0186607535750781","0.0259605241683979","1"
"1 on Scale 1 to 10","2016","Not Employed","direct migration background","68","0.0293936218932578","0.02506679167579","0.0337204521107256","1"
"1 on Scale 1 to 10","2016","Employed","direct migration background","20","","","","1"
"1 on Scale 1 to 10","2016","Employed","no migration background","77","0.00656522470819645","0.00509747260783468","0.00803297680855821","1"
"1 on Scale 1 to 10","2016","Not Employed","indirect migration background","6","","","","1"
"1 on Scale 1 to 10","2016","Employed","indirect migration background","5","","","","1"
"10 Completely satisfied","2016","Not Employed","no migration background","290","0.0446895849486524","0.039583380670078","0.0497957892272269","10"
"10 Completely satisfied","2016","Not Employed","direct migration background","1817","0.117453839860421","0.109206306961584","0.125701372759259","10"
"10 Completely satisfied","2016","Not Employed","indirect migration background","65","0.136606395509342","0.10286628623902","0.170346504779665","10"
"10 Completely satisfied","2016","Employed","no migration background","663","0.0558104244887202","0.0516384129862481","0.0599824359911923","10"
"10 Completely satisfied","2016","Employed","indirect migration background","171","0.151265000302897","0.130556223229912","0.171973777375881","10"
"10 Completely satisfied","2016","Employed","direct migration background","447","0.119119553000843","0.10817806104612","0.130061044955566","10"
"2 on Scale 1 to 10","2016","Not Employed","no migration background","286","0.0513081715142396","0.0458558856595743","0.0567604573689048","2"
"2 on Scale 1 to 10","2016","Not Employed","direct migration background","130","0.0433359587863749","0.0381201019578381","0.0485518156149117","2"
"2 on Scale 1 to 10","2016","Employed","direct migration background","37","0.00956290550810409","0.00627563900909766","0.0128501720071105","2"
"2 on Scale 1 to 10","2016","Not Employed","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","2016","Employed","no migration background","230","0.0205956311387891","0.0180144005401866","0.0231768617373915","2"
"2 on Scale 1 to 10","2016","Employed","indirect migration background","17","","","","2"
"3 on Scale 1 to 10","2016","Not Employed","no migration background","458","0.0825830489695891","0.0757808143875615","0.0893852835516166","3"
"3 on Scale 1 to 10","2016","Not Employed","direct migration background","218","0.0492768443128451","0.0437322444265353","0.0548214441991549","3"
"3 on Scale 1 to 10","2016","Not Employed","indirect migration background","14","","","","3"
"3 on Scale 1 to 10","2016","Employed","direct migration background","97","0.0292303514277968","0.0235404905717611","0.0349202122838326","3"
"3 on Scale 1 to 10","2016","Employed","no migration background","479","0.0476930131971386","0.0438197759485775","0.0515662504456997","3"
"3 on Scale 1 to 10","2016","Employed","indirect migration background","35","0.0194822953789586","0.0114941317459698","0.0274704590119473","3"
"4 on Scale 1 to 10","2016","Not Employed","no migration background","480","0.0715486185972663","0.0651791532639658","0.0779180839305668","4"
"4 on Scale 1 to 10","2016","Not Employed","direct migration background","232","0.0747777038623064","0.0680397064527774","0.0815157012718355","4"
"4 on Scale 1 to 10","2016","Not Employed","indirect migration background","18","","","","4"
"4 on Scale 1 to 10","2016","Employed","no migration background","555","0.0482913903115513","0.0443951558147089","0.0521876248083937","4"
"4 on Scale 1 to 10","2016","Employed","direct migration background","122","0.0443513267916099","0.0373974182955608","0.0513052352876591","4"
"4 on Scale 1 to 10","2016","Employed","indirect migration background","49","0.0508719941472956","0.0381720752948946","0.0635719129996966","4"
"5 on Scale 1 to 10","2016","Not Employed","no migration background","1028","0.16699590991094","0.157778704790076","0.176213115031804","5"
"5 on Scale 1 to 10","2016","Not Employed","direct migration background","591","0.151688738813071","0.142499574478056","0.160877903148086","5"
"5 on Scale 1 to 10","2016","Not Employed","indirect migration background","33","0.110925704151293","0.0800731104930261","0.141778297809561","5"
"5 on Scale 1 to 10","2016","Employed","no migration background","1193","0.10824770197252","0.102601067243193","0.113894336701848","5"
"5 on Scale 1 to 10","2016","Employed","direct migration background","333","0.0993608376489534","0.0892564600217199","0.109465215276187","5"
"5 on Scale 1 to 10","2016","Employed","indirect migration background","105","0.0767363748318039","0.0613526085646069","0.0921201410990009","5"
"6 on Scale 1 to 10","2016","Not Employed","no migration background","718","0.117538283137487","0.109579248832805","0.125497317442168","6"
"6 on Scale 1 to 10","2016","Not Employed","direct migration background","418","0.103724443003589","0.0959138669793147","0.111535019027863","6"
"6 on Scale 1 to 10","2016","Employed","no migration background","1202","0.101413650685665","0.0959272648010112","0.106900036570319","6"
"6 on Scale 1 to 10","2016","Employed","direct migration background","278","0.0933457839708917","0.0835193773993351","0.103172190542448","6"
"6 on Scale 1 to 10","2016","Employed","indirect migration background","103","0.0985707888505487","0.0813426207502406","0.115798956950857","6"
"6 on Scale 1 to 10","2016","Not Employed","indirect migration background","36","0.0841017635883844","0.0568350549270829","0.111368472249686","6"
"7 on Scale 1 to 10","2016","Not Employed","no migration background","1026","0.158462359682858","0.149437871083641","0.167486848282075","7"
"7 on Scale 1 to 10","2016","Employed","no migration background","2415","0.217244983996833","0.209750425699097","0.224739542294569","7"
"7 on Scale 1 to 10","2016","Not Employed","direct migration background","631","0.150269994910837","0.141116259713515","0.159423730108158","7"
"7 on Scale 1 to 10","2016","Not Employed","indirect migration background","47","0.110628788294224","0.0798123695681203","0.141445207020329","7"
"7 on Scale 1 to 10","2016","Employed","direct migration background","552","0.174837574292784","0.162007958789976","0.187667189795591","7"
"7 on Scale 1 to 10","2016","Employed","indirect migration background","205","0.168562844930143","0.146925956223055","0.190199733637231","7"
"8 on Scale 1 to 10","2016","Not Employed","no migration background","1239","0.183962810406054","0.17438772267433","0.193537898137779","8"
"8 on Scale 1 to 10","2016","Employed","direct migration background","901","0.265914872333193","0.250991359637302","0.280838385029085","8"
"8 on Scale 1 to 10","2016","Employed","no migration background","3181","0.26311137185576","0.255108811277614","0.271113932433906","8"
"8 on Scale 1 to 10","2016","Employed","indirect migration background","277","0.256256712804058","0.231024907449295","0.28148851815882","8"
"8 on Scale 1 to 10","2016","Not Employed","direct migration background","876","0.158803888751637","0.149441192658721","0.168166584844553","8"
"8 on Scale 1 to 10","2016","Not Employed","indirect migration background","88","0.271316616045051","0.227633442284383","0.314999789805718","8"
"9 on Scale 1 to 10","2016","Not Employed","no migration background","498","0.0760876800219129","0.0695353567119663","0.0826400033318596","9"
"9 on Scale 1 to 10","2016","Not Employed","direct migration background","730","0.0941154995048538","0.0866357212625373","0.10159527774717","9"
"9 on Scale 1 to 10","2016","Employed","direct migration background","561","0.155866864231325","0.143614810120335","0.168118918342314","9"
"9 on Scale 1 to 10","2016","Not Employed","indirect migration background","79","0.165922570748544","0.129374666919651","0.202470474577437","9"
"9 on Scale 1 to 10","2016","Employed","indirect migration background","177","0.16189212002231","0.140602790312715","0.183181449731904","9"
"9 on Scale 1 to 10","2016","Employed","no migration background","1570","0.125452954903077","0.119433041144784","0.131472868661371","9"
"0 Completely dissatisfied","2017","Not Employed","no migration background","135","0.0215666685506565","0.0180935420166678","0.0250397950846453","0"
"0 Completely dissatisfied","2017","Not Employed","direct migration background","148","0.0313024010523242","0.0271218748338482","0.0354829272708003","0"
"0 Completely dissatisfied","2017","Employed","no migration background","67","0.00562302180757466","0.00436532890167845","0.00688071471347088","0"
"0 Completely dissatisfied","2017","Not Employed","indirect migration background","8","","","","0"
"0 Completely dissatisfied","2017","Employed","indirect migration background","8","","","","0"
"0 Completely dissatisfied","2017","Employed","direct migration background","12","","","","0"
"1 on Scale 1 to 10","2017","Not Employed","no migration background","136","0.0217148731919068","0.0182300974996754","0.0251996488841381","1"
"1 on Scale 1 to 10","2017","Not Employed","direct migration background","69","0.0143922527606887","0.0115329215997811","0.0172515839215963","1"
"1 on Scale 1 to 10","2017","Employed","direct migration background","33","0.0110679124683182","0.00758494110291488","0.0145508838337215","1"
"1 on Scale 1 to 10","2017","Employed","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2017","Employed","no migration background","92","0.00697350590179965","0.00557385347624961","0.00837315832734969","1"
"1 on Scale 1 to 10","2017","Not Employed","indirect migration background","3","","","","1"
"10 Completely satisfied","2017","Not Employed","no migration background","316","0.0407561656499444","0.0360287409273906","0.0454835903724982","10"
"10 Completely satisfied","2017","Not Employed","direct migration background","2128","0.12337082326785","0.115475640171687","0.131266006364012","10"
"10 Completely satisfied","2017","Not Employed","indirect migration background","66","0.153137477430832","0.118940281801774","0.18733467305989","10"
"10 Completely satisfied","2017","Employed","no migration background","864","0.0647589481512536","0.060619657994309","0.0688982383081981","10"
"10 Completely satisfied","2017","Employed","direct migration background","483","0.109881123482974","0.0994694782144214","0.120292768751527","10"
"10 Completely satisfied","2017","Employed","indirect migration background","164","0.139699347732653","0.120580191105969","0.158818504359338","10"
"2 on Scale 1 to 10","2017","Not Employed","no migration background","310","0.0533110028481116","0.047939750637879","0.0586822550583441","2"
"2 on Scale 1 to 10","2017","Not Employed","direct migration background","172","0.0494933459816358","0.0442862090016847","0.0547004829615869","2"
"2 on Scale 1 to 10","2017","Employed","direct migration background","69","0.0187555606386629","0.0142392121913","0.0232719090860257","2"
"2 on Scale 1 to 10","2017","Employed","indirect migration background","20","","","","2"
"2 on Scale 1 to 10","2017","Employed","no migration background","286","0.0227181730911733","0.0202120014557445","0.0252243447266021","2"
"2 on Scale 1 to 10","2017","Not Employed","indirect migration background","13","","","","2"
"3 on Scale 1 to 10","2017","Not Employed","no migration background","514","0.0854029573047972","0.0787208290722235","0.092085085537371","3"
"3 on Scale 1 to 10","2017","Not Employed","direct migration background","233","0.0737898028546219","0.0675135422498411","0.0800660634594028","3"
"3 on Scale 1 to 10","2017","Not Employed","indirect migration background","14","","","","3"
"3 on Scale 1 to 10","2017","Employed","direct migration background","90","0.0254221246447634","0.020181922896899","0.0306623263926278","3"
"3 on Scale 1 to 10","2017","Employed","no migration background","627","0.0499179806557499","0.0462550959357971","0.0535808653757027","3"
"3 on Scale 1 to 10","2017","Employed","indirect migration background","40","0.0335418268490591","0.0236122371432533","0.0434714165548649","3"
"4 on Scale 1 to 10","2017","Not Employed","direct migration background","267","0.0808365911690255","0.0742925145821806","0.0873806677558704","4"
"4 on Scale 1 to 10","2017","Not Employed","indirect migration background","15","","","","4"
"4 on Scale 1 to 10","2017","Employed","indirect migration background","45","0.0264541309952481","0.0176035582754476","0.0353047037150487","4"
"4 on Scale 1 to 10","2017","Not Employed","no migration background","489","0.0760175685223919","0.069681026804863","0.0823541102399207","4"
"4 on Scale 1 to 10","2017","Employed","direct migration background","120","0.0344818528733791","0.0284073697543257","0.0405563359924324","4"
"4 on Scale 1 to 10","2017","Employed","no migration background","709","0.0555609196336751","0.0517080360714326","0.0594138031959175","4"
"5 on Scale 1 to 10","2017","Not Employed","no migration background","1097","0.181178026616815","0.171969058670828","0.190386994562802","5"
"5 on Scale 1 to 10","2017","Not Employed","direct migration background","685","0.145213250164247","0.136755009699055","0.153671490629439","5"
"5 on Scale 1 to 10","2017","Not Employed","indirect migration background","39","0.105271199042188","0.0761275596237838","0.134414838460591","5"
"5 on Scale 1 to 10","2017","Employed","no migration background","1370","0.103659281320871","0.0985323812037365","0.108786181438005","5"
"5 on Scale 1 to 10","2017","Employed","direct migration background","324","0.102129202114668","0.0920479214724182","0.112210482756918","5"
"5 on Scale 1 to 10","2017","Employed","indirect migration background","123","0.0877608071253185","0.0721562630706696","0.103365351179967","5"
"6 on Scale 1 to 10","2017","Not Employed","no migration background","727","0.103360876323415","0.0960822338350405","0.110639518811789","6"
"6 on Scale 1 to 10","2017","Not Employed","direct migration background","421","0.106767998334322","0.0993540304309406","0.114181966237703","6"
"6 on Scale 1 to 10","2017","Employed","direct migration background","326","0.102198707483835","0.0921143872940722","0.112283027673597","6"
"6 on Scale 1 to 10","2017","Employed","no migration background","1354","0.10398208210841","0.0988481301691455","0.109116034047675","6"
"6 on Scale 1 to 10","2017","Employed","indirect migration background","108","0.0914014523039278","0.0755083388696342","0.107294565738221","6"
"6 on Scale 1 to 10","2017","Not Employed","indirect migration background","32","0.0567026651685548","0.0347407944177526","0.078664535919357","6"
"7 on Scale 1 to 10","2017","Not Employed","no migration background","1137","0.172267946372451","0.163239550793213","0.181296341951688","7"
"7 on Scale 1 to 10","2017","Employed","no migration background","2759","0.203815000769944","0.197039533296399","0.210590468243489","7"
"7 on Scale 1 to 10","2017","Not Employed","direct migration background","709","0.136807546422232","0.128557491140983","0.145057601703481","7"
"7 on Scale 1 to 10","2017","Not Employed","indirect migration background","66","0.135213106525725","0.102741241257342","0.167684971794109","7"
"7 on Scale 1 to 10","2017","Employed","direct migration background","625","0.191976642340827","0.178864611404541","0.205088673277112","7"
"7 on Scale 1 to 10","2017","Employed","indirect migration background","224","0.158971155709314","0.138805561349255","0.179136750069374","7"
"8 on Scale 1 to 10","2017","Not Employed","no migration background","1299","0.178195920108507","0.16904643869585","0.187345401521164","8"
"8 on Scale 1 to 10","2017","Employed","direct migration background","868","0.26356083077321","0.248893783713109","0.27822787783331","8"
"8 on Scale 1 to 10","2017","Employed","indirect migration background","337","0.279510811291317","0.25476170873433","0.304259913848303","8"
"8 on Scale 1 to 10","2017","Employed","no migration background","3531","0.246574515001617","0.239325008497832","0.253824021505402","8"
"8 on Scale 1 to 10","2017","Not Employed","indirect migration background","79","0.201641146121066","0.163540534872444","0.239741757369689","8"
"8 on Scale 1 to 10","2017","Not Employed","direct migration background","1057","0.158298164758176","0.149534916985625","0.167061412530727","8"
"9 on Scale 1 to 10","2017","Not Employed","direct migration background","776","0.0797278232348777","0.0732248627719403","0.0862307836978151","9"
"9 on Scale 1 to 10","2017","Not Employed","no migration background","560","0.0662279945110038","0.0602822713879791","0.0721737176340285","9"
"9 on Scale 1 to 10","2017","Employed","direct migration background","516","0.13466642611358","0.123301797283053","0.146031054944106","9"
"9 on Scale 1 to 10","2017","Employed","indirect migration background","190","0.163121094163445","0.142744444000344","0.183497744326546","9"
"9 on Scale 1 to 10","2017","Employed","no migration background","1920","0.136416571557931","0.13064359342965","0.142189549686213","9"
"9 on Scale 1 to 10","2017","Not Employed","indirect migration background","91","0.212727373654413","0.173866052934715","0.25158869437411","9"
"0 Completely dissatisfied","2018","Not Employed","no migration background","157","0.0228201620010998","0.0191951937190162","0.0264451302831834","0"
"0 Completely dissatisfied","2018","Not Employed","direct migration background","107","0.028298159190968","0.0237529298652038","0.0328433885167321","0"
"0 Completely dissatisfied","2018","Not Employed","indirect migration background","5","","","","0"
"0 Completely dissatisfied","2018","Employed","no migration background","69","0.00534365148957198","0.00409444734714339","0.00659285563200057","0"
"0 Completely dissatisfied","2018","Employed","direct migration background","24","","","","0"
"0 Completely dissatisfied","2018","Employed","indirect migration background","11","","","","0"
"1 on Scale 1 to 10","2018","Not Employed","no migration background","133","0.0236287549454982","0.0199416499076177","0.0273158599833787","1"
"1 on Scale 1 to 10","2018","Employed","direct migration background","24","","","","1"
"1 on Scale 1 to 10","2018","Employed","indirect migration background","6","","","","1"
"1 on Scale 1 to 10","2018","Not Employed","direct migration background","87","0.0348684527921494","0.029840168907028","0.0398967366772708","1"
"1 on Scale 1 to 10","2018","Not Employed","indirect migration background","5","","","","1"
"1 on Scale 1 to 10","2018","Employed","no migration background","89","0.0081772869911474","0.00663416781542921","0.00972040616686558","1"
"10 Completely satisfied","2018","Not Employed","no migration background","309","0.0410342124164637","0.0362188141914751","0.0458496106414523","10"
"10 Completely satisfied","2018","Not Employed","direct migration background","1541","0.122639160222224","0.11364803799214","0.131630282452308","10"
"10 Completely satisfied","2018","Not Employed","indirect migration background","88","0.190632992661212","0.151698771303427","0.229567214018997","10"
"10 Completely satisfied","2018","Employed","no migration background","811","0.0588477889466137","0.0548153032860317","0.0628802746071956","10"
"10 Completely satisfied","2018","Employed","direct migration background","609","0.106256219163732","0.0961854748957717","0.116326963431692","10"
"10 Completely satisfied","2018","Employed","indirect migration background","191","0.152047041892147","0.132595540206064","0.171498543578229","10"
"2 on Scale 1 to 10","2018","Not Employed","no migration background","279","0.0454389893780945","0.0403833768892438","0.0504946018669452","2"
"2 on Scale 1 to 10","2018","Employed","indirect migration background","20","","","","2"
"2 on Scale 1 to 10","2018","Not Employed","indirect migration background","10","","","","2"
"2 on Scale 1 to 10","2018","Employed","no migration background","282","0.0249135585155507","0.0222429067408533","0.0275842102902481","2"
"2 on Scale 1 to 10","2018","Not Employed","direct migration background","138","0.0342644876415484","0.0292783826789312","0.0392505926041656","2"
"2 on Scale 1 to 10","2018","Employed","direct migration background","48","0.0176058942391914","0.0133080587226275","0.0219037297557554","2"
"3 on Scale 1 to 10","2018","Not Employed","no migration background","504","0.083645927717899","0.0769252718363462","0.0903665835994518","3"
"3 on Scale 1 to 10","2018","Not Employed","direct migration background","206","0.0785652663451397","0.0711903384637814","0.0859401942264981","3"
"3 on Scale 1 to 10","2018","Not Employed","indirect migration background","18","","","","3"
"3 on Scale 1 to 10","2018","Employed","direct migration background","101","0.0331872937899845","0.0273335330608272","0.0390410545191419","3"
"3 on Scale 1 to 10","2018","Employed","no migration background","571","0.046916555056313","0.0432932379525239","0.0505398721601021","3"
"3 on Scale 1 to 10","2018","Employed","indirect migration background","36","0.0210730671268449","0.0132923920100896","0.0288537422436003","3"
"4 on Scale 1 to 10","2018","Not Employed","no migration background","504","0.0860644776399793","0.079256355353409","0.0928725999265496","4"
"4 on Scale 1 to 10","2018","Not Employed","direct migration background","193","0.0597315506257971","0.0532356702134401","0.0662274310381542","4"
"4 on Scale 1 to 10","2018","Not Employed","indirect migration background","21","","","","4"
"4 on Scale 1 to 10","2018","Employed","no migration background","689","0.0516405340659529","0.0478486096016223","0.0554324585302835","4"
"4 on Scale 1 to 10","2018","Employed","indirect migration background","63","0.0480104793230659","0.0364290443631569","0.059591914282975","4"
"4 on Scale 1 to 10","2018","Employed","direct migration background","150","0.0446803094710503","0.0379286532170712","0.0514319657250295","4"
"5 on Scale 1 to 10","2018","Not Employed","no migration background","1072","0.177885136500328","0.168602022554213","0.187168250446442","5"
"5 on Scale 1 to 10","2018","Not Employed","direct migration background","556","0.152601585461134","0.142744840010434","0.162458330911834","5"
"5 on Scale 1 to 10","2018","Not Employed","indirect migration background","35","0.070098185937568","0.0447917112943869","0.0954046605807492","5"
"5 on Scale 1 to 10","2018","Employed","no migration background","1380","0.115009288463625","0.109542734522399","0.12047584240485","5"
"5 on Scale 1 to 10","2018","Employed","indirect migration background","94","0.0647799876782811","0.0514461367928032","0.078113838563759","5"
"5 on Scale 1 to 10","2018","Employed","direct migration background","366","0.121488929049628","0.110812651799662","0.132165206299593","5"
"6 on Scale 1 to 10","2018","Not Employed","no migration background","743","0.110053945286988","0.102456943132486","0.11765094744149","6"
