"m11125","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2016","35-65 y.","direct migration background","208","0.0407114252592448","0.0351843431891853","0.0462385073293044","3"
"3 on Scale 1 to 10","2016","35-65 y.","indirect migration background","27","","","","3"
"3 on Scale 1 to 10","2016","16-34 y.","indirect migration background","22","","","","3"
"3 on Scale 1 to 10","2016","35-65 y.","no migration background","527","0.0588491567094871","0.0542795160532054","0.0634187973657687","3"
"3 on Scale 1 to 10","2016","66 and older","no migration background","313","0.0811642033233335","0.0730610006238612","0.0892674060228059","3"
"3 on Scale 1 to 10","2016","66 and older","direct migration background","35","0.053578595677932","0.0322449957440399","0.0749121956118241","3"
"3 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2016","16-34 y.","no migration background","99","0.0321201646246146","0.0261654404192058","0.0380748888300234","4"
"4 on Scale 1 to 10","2016","16-34 y.","direct migration background","83","0.0270798324175268","0.0219738194354354","0.0321858453996182","4"
"4 on Scale 1 to 10","2016","35-65 y.","direct migration background","235","0.0517960338928192","0.0455978813435962","0.0579941864420422","4"
"4 on Scale 1 to 10","2016","35-65 y.","indirect migration background","40","0.0743460780491909","0.0542098719546361","0.0944822841437456","4"
"4 on Scale 1 to 10","2016","66 and older","no migration background","324","0.0704491958480186","0.0628559043887678","0.0780424873072693","4"
"4 on Scale 1 to 10","2016","16-34 y.","indirect migration background","27","","","","4"
"4 on Scale 1 to 10","2016","35-65 y.","no migration background","612","0.0596601169929359","0.0550610812120134","0.0642591527738583","4"
"4 on Scale 1 to 10","2016","66 and older","direct migration background","36","0.119532063940943","0.0887976321655413","0.150266495716344","4"
"4 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2016","35-65 y.","no migration background","1210","0.130514581062063","0.123973598694228","0.137055563429898","5"
"5 on Scale 1 to 10","2016","16-34 y.","no migration background","229","0.065570899999006","0.0572111979413907","0.0739306020566214","5"
"5 on Scale 1 to 10","2016","16-34 y.","direct migration background","225","0.0421883377124","0.0358648512555852","0.0485118241692149","5"
"5 on Scale 1 to 10","2016","16-34 y.","indirect migration background","50","0.0578842913652015","0.0425593738065819","0.0732092089238211","5"
"5 on Scale 1 to 10","2016","35-65 y.","indirect migration background","88","0.143789041150131","0.116856484745001","0.17072159755526","5"
"5 on Scale 1 to 10","2016","66 and older","no migration background","782","0.177700354028782","0.166357700074134","0.18904300798343","5"
"5 on Scale 1 to 10","2016","35-65 y.","direct migration background","618","0.13291154680753","0.123416957551414","0.142406136063645","5"
"5 on Scale 1 to 10","2016","66 and older","direct migration background","81","0.195911330754135","0.158309589640336","0.233513071867934","5"
"5 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2016","66 and older","no migration background","568","0.13117241402584","0.121155278699084","0.141189549352595","6"
"6 on Scale 1 to 10","2016","35-65 y.","indirect migration background","65","0.0861828949852243","0.064641963772202","0.107723826198247","6"
"6 on Scale 1 to 10","2016","16-34 y.","no migration background","238","0.0690646672881333","0.0605011975269255","0.0776281370493411","6"
"6 on Scale 1 to 10","2016","16-34 y.","direct migration background","195","0.0445334835114983","0.0380445788163358","0.0510223882066608","6"
"6 on Scale 1 to 10","2016","16-34 y.","indirect migration background","74","0.0999599662446651","0.0802761352344845","0.119643797254846","6"
"6 on Scale 1 to 10","2016","35-65 y.","no migration background","1114","0.109996002008924","0.103920715851916","0.116071288165932","6"
"6 on Scale 1 to 10","2016","66 and older","direct migration background","57","0.150868387790631","0.116959555374913","0.18477722020635","6"
"6 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2016","35-65 y.","direct migration background","444","0.106956627911459","0.0983128569455567","0.115600398877362","6"
"7 on Scale 1 to 10","2016","16-34 y.","no migration background","573","0.176560002323451","0.163682720756802","0.189437283890099","7"
"7 on Scale 1 to 10","2016","16-34 y.","direct migration background","388","0.156677444072397","0.145242858663332","0.168112029481462","7"
"7 on Scale 1 to 10","2016","16-34 y.","indirect migration background","125","0.139813053715057","0.117054956493725","0.162571150936388","7"
"7 on Scale 1 to 10","2016","35-65 y.","direct migration background","717","0.168702381150824","0.158228636094074","0.179176126207575","7"
"7 on Scale 1 to 10","2016","35-65 y.","indirect migration background","126","0.181110687810071","0.151550381188863","0.210670994431279","7"
"7 on Scale 1 to 10","2016","35-65 y.","no migration background","2096","0.217004003207797","0.209000208263979","0.225007798151614","7"
"7 on Scale 1 to 10","2016","66 and older","no migration background","772","0.168319581474098","0.157217586049466","0.179421576898729","7"
"7 on Scale 1 to 10","2016","66 and older","direct migration background","78","0.170679728314846","0.135036394448217","0.206323062181475","7"
"7 on Scale 1 to 10","2016","66 and older","indirect migration background","1","","","","7"
"8 on Scale 1 to 10","2016","16-34 y.","no migration background","965","0.289662839534844","0.274343476471889","0.304982202597798","8"
"8 on Scale 1 to 10","2016","16-34 y.","direct migration background","698","0.250370167322901","0.236742075656193","0.263998258989608","8"
"8 on Scale 1 to 10","2016","16-34 y.","indirect migration background","212","0.270633474863669","0.241477381362548","0.299789568364789","8"
"8 on Scale 1 to 10","2016","35-65 y.","direct migration background","1012","0.237527664596341","0.225625326879554","0.249430002313127","8"
"8 on Scale 1 to 10","2016","66 and older","direct migration background","67","0.143049061956924","0.109878968671613","0.176219155242234","8"
"8 on Scale 1 to 10","2016","66 and older","indirect migration background","3","","","","8"
"8 on Scale 1 to 10","2016","66 and older","no migration background","883","0.195522454069143","0.183754234365514","0.207290673772771","8"
"8 on Scale 1 to 10","2016","35-65 y.","no migration background","2572","0.231527446535984","0.223337185729724","0.239717707342244","8"
"8 on Scale 1 to 10","2016","35-65 y.","indirect migration background","150","0.231388148761581","0.199017724821689","0.263758572701473","8"
"9 on Scale 1 to 10","2016","35-65 y.","direct migration background","630","0.131573076712084","0.1221191271989","0.141027026225269","9"
"9 on Scale 1 to 10","2016","16-34 y.","no migration background","690","0.198641570337703","0.185167136558441","0.212116004116965","9"
"9 on Scale 1 to 10","2016","16-34 y.","direct migration background","646","0.195784021348841","0.183301701793341","0.20826634090434","9"
"9 on Scale 1 to 10","2016","16-34 y.","indirect migration background","181","0.190050576793442","0.164303424013126","0.215797729573758","9"
"9 on Scale 1 to 10","2016","35-65 y.","no migration background","1135","0.09903071182395","0.0932307884770518","0.104830635170848","9"
"9 on Scale 1 to 10","2016","35-65 y.","indirect migration background","75","0.10862916406662","0.0847440828565672","0.132514245276674","9"
"9 on Scale 1 to 10","2016","66 and older","no migration background","243","0.0538377550019345","0.0471407324321169","0.0605347775717522","9"
"9 on Scale 1 to 10","2016","66 and older","direct migration background","15","","","","9"
"9 on Scale 1 to 10","2016","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2017","16-34 y.","no migration background","14","","","","0"
"0 Completely dissatisfied","2017","16-34 y.","direct migration background","38","0.00247779310183236","0.00100445470289357","0.00395113150077115","0"
"0 Completely dissatisfied","2017","16-34 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","no migration background","114","0.0122390449913569","0.0102416162532593","0.0142364737294544","0"
"0 Completely dissatisfied","2017","35-65 y.","indirect migration background","12","","","","0"
"0 Completely dissatisfied","2017","66 and older","no migration background","74","0.0152809237690603","0.0117275476680368","0.0188342998700839","0"
"0 Completely dissatisfied","2017","66 and older","direct migration background","21","","","","0"
"0 Completely dissatisfied","2017","35-65 y.","direct migration background","101","0.0174666878420739","0.013930467553713","0.0210029081304349","0"
"0 Completely dissatisfied","2017","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2017","35-65 y.","no migration background","131","0.0127387326321061","0.0107014524452271","0.0147760128189851","1"
"1 on Scale 1 to 10","2017","35-65 y.","direct migration background","70","0.0135128347054578","0.0103962470795977","0.0166294223313179","1"
"1 on Scale 1 to 10","2017","66 and older","no migration background","86","0.0199437524336274","0.0158939005971481","0.0239936042701067","1"
"1 on Scale 1 to 10","2017","66 and older","direct migration background","10","","","","1"
"1 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","direct migration background","22","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2017","35-65 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2017","16-34 y.","no migration background","11","","","","1"
"10 Completely satisfied","2017","16-34 y.","no migration background","500","0.115986743542493","0.10616251719124","0.125810969893745","10"
"10 Completely satisfied","2017","16-34 y.","direct migration background","1750","0.243195512138144","0.23048162566269","0.255909398613599","10"
"10 Completely satisfied","2017","16-34 y.","indirect migration background","179","0.182959576249723","0.158386633009969","0.207532519489478","10"
"10 Completely satisfied","2017","35-65 y.","no migration background","540","0.0453831464767521","0.0416019133762068","0.0491643795772973","10"
"10 Completely satisfied","2017","35-65 y.","direct migration background","847","0.0814422849308956","0.0740591876693101","0.0888253821924812","10"
"10 Completely satisfied","2017","35-65 y.","indirect migration background","50","0.0693622595701059","0.0508298692397045","0.0878946499005072","10"
"10 Completely satisfied","2017","66 and older","no migration background","140","0.0305530161597537","0.0255676246053271","0.0355384077141803","10"
"10 Completely satisfied","2017","66 and older","direct migration background","14","","","","10"
"10 Completely satisfied","2017","66 and older","indirect migration background","1","","","","10"
"2 on Scale 1 to 10","2017","16-34 y.","no migration background","45","0.00870553798316598","0.00585541276411828","0.0115556632022137","2"
"2 on Scale 1 to 10","2017","16-34 y.","direct migration background","47","0.013388701937267","0.00998265223908549","0.0167947516354484","2"
"2 on Scale 1 to 10","2017","35-65 y.","direct migration background","169","0.035214979902543","0.0302394494517463","0.0401905103533397","2"
"2 on Scale 1 to 10","2017","35-65 y.","indirect migration background","21","","","","2"
"2 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2017","16-34 y.","indirect migration background","12","","","","2"
"2 on Scale 1 to 10","2017","35-65 y.","no migration background","349","0.0360774766200196","0.0326897313939098","0.0394652218461295","2"
"2 on Scale 1 to 10","2017","66 and older","direct migration background","25","","","","2"
"2 on Scale 1 to 10","2017","66 and older","no migration background","202","0.0490186575984856","0.0427643836251505","0.0552729315718207","2"
"3 on Scale 1 to 10","2017","16-34 y.","no migration background","121","0.0338448462731104","0.0282968711636824","0.0393928213825385","3"
"3 on Scale 1 to 10","2017","16-34 y.","direct migration background","76","0.021100388804672","0.0168412380872498","0.0253595395220943","3"
"3 on Scale 1 to 10","2017","16-34 y.","indirect migration background","20","","","","3"
"3 on Scale 1 to 10","2017","35-65 y.","no migration background","671","0.0649479104764472","0.0604710650966696","0.0694247558562247","3"
"3 on Scale 1 to 10","2017","35-65 y.","direct migration background","205","0.0379936490147817","0.0328329935820102","0.0431543044475532","3"
"3 on Scale 1 to 10","2017","35-65 y.","indirect migration background","34","0.0612987945300069","0.043801570718742","0.0787960183412719","3"
"3 on Scale 1 to 10","2017","66 and older","no migration background","349","0.0811467683856674","0.0732369067809718","0.0890566299903629","3"
"3 on Scale 1 to 10","2017","66 and older","direct migration background","42","0.0998304912741808","0.0731514035583969","0.126509578989965","3"
"3 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2017","16-34 y.","no migration background","157","0.0424762272399545","0.0362887652510496","0.0486636892288595","4"
"4 on Scale 1 to 10","2017","16-34 y.","direct migration background","88","0.0260489640514875","0.0213286326339347","0.0307692954690403","4"
"4 on Scale 1 to 10","2017","35-65 y.","direct migration background","260","0.054002634749247","0.0479014689337607","0.0601038005647333","4"
"4 on Scale 1 to 10","2017","16-34 y.","indirect migration background","25","","","","4"
"4 on Scale 1 to 10","2017","35-65 y.","no migration background","719","0.0648132475215195","0.0603407236702157","0.0692857713728232","4"
"4 on Scale 1 to 10","2017","35-65 y.","indirect migration background","35","0.0424967238456272","0.0277828390310854","0.057210608660169","4"
"4 on Scale 1 to 10","2017","66 and older","no migration background","322","0.0753237227449925","0.0676788379909278","0.0829686074990573","4"
"4 on Scale 1 to 10","2017","66 and older","direct migration background","39","0.0844056118583356","0.0596647716697613","0.10914645204691","4"
"4 on Scale 1 to 10","2017","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2017","35-65 y.","no migration background","1435","0.135370027188955","0.129154928886063","0.141585125491847","5"
"5 on Scale 1 to 10","2017","35-65 y.","direct migration background","667","0.130783298228411","0.121682058281499","0.139884538175322","5"
"5 on Scale 1 to 10","2017","35-65 y.","indirect migration background","97","0.147656921076319","0.121779939542657","0.173533902609982","5"
"5 on Scale 1 to 10","2017","66 and older","no migration background","800","0.182861943574267","0.171664481988905","0.19405940515963","5"
"5 on Scale 1 to 10","2017","16-34 y.","no migration background","232","0.0565624065920106","0.0494750330633492","0.0636497801206721","5"
"5 on Scale 1 to 10","2017","16-34 y.","direct migration background","255","0.0593570285227418","0.052354462941193","0.0663595941042907","5"
"5 on Scale 1 to 10","2017","16-34 y.","indirect migration background","63","0.0623971648281651","0.0470244802262559","0.0777698494300743","5"
"5 on Scale 1 to 10","2017","66 and older","direct migration background","87","0.166785752797917","0.133608911130911","0.199962594464923","5"
"5 on Scale 1 to 10","2017","66 and older","indirect migration background","2","","","","5"
"6 on Scale 1 to 10","2017","35-65 y.","direct migration background","480","0.120042190954821","0.111268986069815","0.128815395839827","6"
"6 on Scale 1 to 10","2017","16-34 y.","no migration background","290","0.0779892948855681","0.0697621286558949","0.0862164611152414","6"
"6 on Scale 1 to 10","2017","16-34 y.","indirect migration background","74","0.0772294447674675","0.060262792740537","0.094196096794398","6"
"6 on Scale 1 to 10","2017","35-65 y.","no migration background","1223","0.106520318319107","0.100915904838125","0.11212473180009","6"
"6 on Scale 1 to 10","2017","35-65 y.","indirect migration background","64","0.0910374514020581","0.0700546952962594","0.112020207507857","6"
"6 on Scale 1 to 10","2017","66 and older","no migration background","568","0.117829357802267","0.108490080889397","0.127168634715138","6"
"6 on Scale 1 to 10","2017","66 and older","direct migration background","66","0.127789729782042","0.0980774623282313","0.157501997235852","6"
"6 on Scale 1 to 10","2017","66 and older","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","2017","16-34 y.","direct migration background","201","0.0526289430378145","0.0460116391096483","0.0592462469659806","6"
"7 on Scale 1 to 10","2017","16-34 y.","direct migration background","448","0.15154552764013","0.140918922699175","0.162172132581084","7"
"7 on Scale 1 to 10","2017","16-34 y.","no migration background","687","0.183106507945348","0.171240642977002","0.194972372913694","7"
"7 on Scale 1 to 10","2017","35-65 y.","indirect migration background","140","0.185023252939508","0.156698556959713","0.213347948919303","7"
"7 on Scale 1 to 10","2017","66 and older","no migration background","851","0.191385966239067","0.179990400821377","0.202781531656756","7"
"7 on Scale 1 to 10","2017","16-34 y.","indirect migration background","145","0.133418913916185","0.111808099391355","0.155029728441014","7"
"7 on Scale 1 to 10","2017","35-65 y.","no migration background","2358","0.196271330993889","0.189056024820601","0.203486637167177","7"
"7 on Scale 1 to 10","2017","35-65 y.","direct migration background","802","0.175458394601765","0.165191153673714","0.185725635529816","7"
"7 on Scale 1 to 10","2017","66 and older","direct migration background","84","0.191310159857759","0.156304583507979","0.226315736207539","7"
"7 on Scale 1 to 10","2017","66 and older","indirect migration background","5","","","","7"
"8 on Scale 1 to 10","2017","16-34 y.","indirect migration background","223","0.269112234675997","0.240925166891002","0.297299302460993","8"
"8 on Scale 1 to 10","2017","35-65 y.","no migration background","2802","0.226060174775617","0.218461511007602","0.233658838543632","8"
"8 on Scale 1 to 10","2017","35-65 y.","direct migration background","1089","0.241897042042915","0.230337523001794","0.253456561084036","8"
"8 on Scale 1 to 10","2017","66 and older","direct migration background","75","0.162099621539415","0.129300333599014","0.194898909479816","8"
"8 on Scale 1 to 10","2017","16-34 y.","no migration background","1136","0.265990997151588","0.252434454157187","0.279547540145988","8"
"8 on Scale 1 to 10","2017","16-34 y.","direct migration background","761","0.223796581299219","0.21144498179846","0.236148180799978","8"
"8 on Scale 1 to 10","2017","35-65 y.","indirect migration background","188","0.242241502247445","0.210990123991069","0.273492880503822","8"
"8 on Scale 1 to 10","2017","66 and older","no migration background","892","0.179453871478056","0.168338138304082","0.190569604652031","8"
"8 on Scale 1 to 10","2017","66 and older","indirect migration background","5","","","","8"
"9 on Scale 1 to 10","2017","16-34 y.","direct migration background","688","0.19765564151041","0.185853964881813","0.209457318139007","9"
"9 on Scale 1 to 10","2017","35-65 y.","no migration background","1298","0.0995785900042307","0.0941388581313899","0.105018321877072","9"
"9 on Scale 1 to 10","2017","16-34 y.","no migration background","888","0.209235209485848","0.196755460804163","0.221714958167533","9"
"9 on Scale 1 to 10","2017","16-34 y.","indirect migration background","202","0.206353199891915","0.180632838218292","0.232073561565537","9"
"9 on Scale 1 to 10","2017","35-65 y.","direct migration background","582","0.0921860030270896","0.0843770767958083","0.0999949292583709","9"
"9 on Scale 1 to 10","2017","35-65 y.","indirect migration background","78","0.118228549362331","0.094677043030225","0.141780055694436","9"
"9 on Scale 1 to 10","2017","66 and older","no migration background","294","0.0572020198147556","0.0504749613737243","0.0639290782557869","9"
"9 on Scale 1 to 10","2017","66 and older","direct migration background","22","","","","9"
"9 on Scale 1 to 10","2017","66 and older","indirect migration background","1","","","","9"
"0 Completely dissatisfied","2018","16-34 y.","no migration background","14","","","","0"
"0 Completely dissatisfied","2018","16-34 y.","direct migration background","23","","","","0"
"0 Completely dissatisfied","2018","16-34 y.","indirect migration background","8","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","no migration background","121","0.011891987155836","0.00986938238405717","0.0139145919276149","0"
"0 Completely dissatisfied","2018","66 and older","direct migration background","7","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","indirect migration background","8","","","","0"
"0 Completely dissatisfied","2018","35-65 y.","direct migration background","101","0.0187484882981202","0.0149367365747489","0.0225602400214915","0"
"0 Completely dissatisfied","2018","66 and older","no migration background","91","0.0179749997330708","0.0141301493958731","0.0218198500702684","0"
"0 Completely dissatisfied","2018","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2018","16-34 y.","no migration background","13","","","","1"
"1 on Scale 1 to 10","2018","35-65 y.","no migration background","123","0.0136922617820233","0.011523931583325","0.0158605919807215","1"
"1 on Scale 1 to 10","2018","35-65 y.","direct migration background","76","0.0165320168701313","0.0129486246968873","0.0201154090433752","1"
"1 on Scale 1 to 10","2018","35-65 y.","indirect migration background","8","","","","1"
"1 on Scale 1 to 10","2018","66 and older","no migration background","86","0.0209752205453532","0.0168282224970909","0.0251222185936156","1"
"1 on Scale 1 to 10","2018","16-34 y.","direct migration background","20","","","","1"
"1 on Scale 1 to 10","2018","16-34 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2018","66 and older","direct migration background","15","","","","1"
"10 Completely satisfied","2018","16-34 y.","no migration background","493","0.105870049634117","0.0963138691660904","0.115426230102144","10"
"10 Completely satisfied","2018","16-34 y.","direct migration background","1348","0.255624673159922","0.24088180346096","0.270367542858884","10"
"10 Completely satisfied","2018","16-34 y.","indirect migration background","223","0.208342145130251","0.182784575527765","0.233899714732737","10"
"10 Completely satisfied","2018","35-65 y.","no migration background","462","0.0394697500279426","0.0358367172808365","0.0431027827750488","10"
"10 Completely satisfied","2018","35-65 y.","direct migration background","786","0.0744277577673523","0.0670517063323408","0.0818038092023638","10"
"10 Completely satisfied","2018","35-65 y.","indirect migration background","56","0.0845527046740893","0.0640882893219836","0.105017120026195","10"
"10 Completely satisfied","2018","66 and older","no migration background","165","0.0373124759358606","0.0318277689991906","0.0427971828725306","10"
"10 Completely satisfied","2018","66 and older","direct migration background","16","","","","10"
"10 Completely satisfied","2018","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2018","35-65 y.","direct migration background","131","0.030085520445482","0.0252849063755703","0.0348861345153937","2"
"2 on Scale 1 to 10","2018","16-34 y.","indirect migration background","9","","","","2"
"2 on Scale 1 to 10","2018","35-65 y.","indirect migration background","20","","","","2"
"2 on Scale 1 to 10","2018","66 and older","direct migration background","23","","","","2"
"2 on Scale 1 to 10","2018","16-34 y.","no migration background","38","0.0101332408162597","0.00702252730697469","0.0132439543255448","2"
"2 on Scale 1 to 10","2018","16-34 y.","direct migration background","32","0.00658791955149244","0.0038537621075008","0.00932207699548408","2"
"2 on Scale 1 to 10","2018","35-65 y.","no migration background","330","0.0357413804817146","0.0322774909967116","0.0392052699667176","2"
"2 on Scale 1 to 10","2018","66 and older","no migration background","193","0.042085377832612","0.0362748881076705","0.0478958675575536","2"
"2 on Scale 1 to 10","2018","66 and older","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","2018","16-34 y.","direct migration background","69","0.0289394934614548","0.0232737974934204","0.0346051894294892","3"
"3 on Scale 1 to 10","2018","16-34 y.","no migration background","101","0.0275692434168105","0.0224836781725198","0.0326548086611013","3"
"3 on Scale 1 to 10","2018","16-34 y.","indirect migration background","27","","","","3"
"3 on Scale 1 to 10","2018","35-65 y.","no migration background","645","0.0644573771087391","0.0598754338669526","0.0690393203505255","3"
"3 on Scale 1 to 10","2018","35-65 y.","direct migration background","195","0.0447686021208282","0.0389570468921381","0.0505801573495184","3"
"3 on Scale 1 to 10","2018","35-65 y.","indirect migration background","27","","","","3"
"3 on Scale 1 to 10","2018","66 and older","direct migration background","43","0.0940876363537028","0.0680510587036929","0.120124214003713","3"
"3 on Scale 1 to 10","2018","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2018","66 and older","no migration background","329","0.0758375746290145","0.0681763165540349","0.0834988327039941","3"
"4 on Scale 1 to 10","2018","16-34 y.","no migration background","153","0.0392048043595506","0.0331766756019539","0.0452329331171474","4"
"4 on Scale 1 to 10","2018","16-34 y.","direct migration background","67","0.0276585860485211","0.022116043491487","0.0332011286055553","4"
"4 on Scale 1 to 10","2018","35-65 y.","direct migration background","237","0.0540951672766197","0.0477381372306129","0.0604521973226265","4"
"4 on Scale 1 to 10","2018","66 and older","no migration background","347","0.0811092783510295","0.0732088448336174","0.0890097118684417","4"
"4 on Scale 1 to 10","2018","35-65 y.","no migration background","693","0.0644998606906977","0.0599165117979521","0.0690832095834433","4"
"4 on Scale 1 to 10","2018","35-65 y.","indirect migration background","51","0.0744055780437875","0.055102257231639","0.0937088988559359","4"
"4 on Scale 1 to 10","2018","16-34 y.","indirect migration background","32","0.0313800379595183","0.0204085466429387","0.0423515292760979","4"
"4 on Scale 1 to 10","2018","66 and older","direct migration background","39","0.0678348295205439","0.0454090612330618","0.0902605978080261","4"
"4 on Scale 1 to 10","2018","66 and older","indirect migration background","1","","","","4"
"5 on Scale 1 to 10","2018","66 and older","no migration background","825","0.187979065026884","0.176672724107517","0.19928540594625","5"
"5 on Scale 1 to 10","2018","35-65 y.","no migration background","1376","0.136133995940027","0.129735349860975","0.142532642019079","5"
"5 on Scale 1 to 10","2018","35-65 y.","direct migration background","633","0.156043444329626","0.145844995589989","0.166241893069263","5"
"5 on Scale 1 to 10","2018","35-65 y.","indirect migration background","72","0.0838984129515432","0.0635060474190945","0.104290778483992","5"
"5 on Scale 1 to 10","2018","16-34 y.","no migration background","251","0.0716935744464624","0.0636807937188885","0.0797063551740363","5"
"5 on Scale 1 to 10","2018","16-34 y.","indirect migration background","56","0.0563793156679769","0.0418641883350222","0.0708944430009316","5"
"5 on Scale 1 to 10","2018","66 and older","direct migration background","93","0.175070356531305","0.141178973735323","0.208961739327287","5"
"5 on Scale 1 to 10","2018","66 and older","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","2018","16-34 y.","direct migration background","196","0.0456229148569582","0.0385705272516183","0.0526753024622981","5"
"6 on Scale 1 to 10","2018","35-65 y.","direct migration background","421","0.106247920071096","0.0975878768580502","0.114907963284142","6"
"6 on Scale 1 to 10","2018","16-34 y.","no migration background","328","0.0845643224117841","0.0759225073697009","0.0932061374538674","6"
"6 on Scale 1 to 10","2018","66 and older","indirect migration background","6","","","","6"
"6 on Scale 1 to 10","2018","16-34 y.","indirect migration background","59","0.0880699589762388","0.0702356255353536","0.105904292417124","6"
"6 on Scale 1 to 10","2018","35-65 y.","no migration background","1222","0.110509937590633","0.104659978645339","0.116359896535927","6"
"6 on Scale 1 to 10","2018","35-65 y.","indirect migration background","88","0.129371815761416","0.104685566231747","0.154058065291084","6"
"6 on Scale 1 to 10","2018","66 and older","no migration background","551","0.118438154795979","0.1090872005948","0.127789108997159","6"
"6 on Scale 1 to 10","2018","66 and older","direct migration background","63","0.147738518361855","0.116093319757057","0.179383716966654","6"
"6 on Scale 1 to 10","2018","16-34 y.","direct migration background","178","0.0617977607862035","0.0536597312942131","0.069935790278194","6"
"7 on Scale 1 to 10","2018","16-34 y.","direct migration background","360","0.15878880257876","0.146436522889513","0.171141082268007","7"
"7 on Scale 1 to 10","2018","16-34 y.","no migration background","708","0.189105840612712","0.176943083878588","0.201268597346837","7"
"7 on Scale 1 to 10","2018","35-65 y.","indirect migration background","143","0.224095403109915","0.193423582671982","0.254767223547847","7"
"7 on Scale 1 to 10","2018","66 and older","no migration background","820","0.170851714066724","0.159959667367438","0.181743760766009","7"
"7 on Scale 1 to 10","2018","16-34 y.","indirect migration background","143","0.132473289163147","0.111139509205226","0.153807069121068","7"
"7 on Scale 1 to 10","2018","35-65 y.","direct migration background","793","0.196033921005171","0.184877220268699","0.207190621741643","7"
"7 on Scale 1 to 10","2018","66 and older","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","2018","35-65 y.","no migration background","2177","0.198284604770085","0.190845233882138","0.205723975658033","7"
"7 on Scale 1 to 10","2018","66 and older","direct migration background","96","0.212134811650576","0.175675668914375","0.248593954386777","7"
"8 on Scale 1 to 10","2018","16-34 y.","indirect migration background","238","0.252932439703206","0.225576954028964","0.280287925377448","8"
"8 on Scale 1 to 10","2018","16-34 y.","no migration background","1052","0.271452552640956","0.257640019005715","0.285265086276196","8"
"8 on Scale 1 to 10","2018","16-34 y.","direct migration background","560","0.23139611690573","0.217142864438539","0.245649369372921","8"
"8 on Scale 1 to 10","2018","35-65 y.","no migration background","2706","0.234193447144874","0.226291602082685","0.242095292207063","8"
"8 on Scale 1 to 10","2018","35-65 y.","direct migration background","960","0.205808573324563","0.194446812670867","0.217170333978259","8"
"8 on Scale 1 to 10","2018","35-65 y.","indirect migration background","150","0.171421059347438","0.143699481257953","0.199142637436923","8"
"8 on Scale 1 to 10","2018","66 and older","no migration background","885","0.186336005922082","0.17506780295211","0.197604208892055","8"
"8 on Scale 1 to 10","2018","66 and older","direct migration background","65","0.144278484384914","0.11294263022884","0.175614338540987","8"
"8 on Scale 1 to 10","2018","66 and older","indirect migration background","7","","","","8"
"9 on Scale 1 to 10","2018","35-65 y.","no migration background","1179","0.0911253973074275","0.0857556567554537","0.0964951378594012","9"
"9 on Scale 1 to 10","2018","16-34 y.","direct migration background","510","0.16506959113574","0.152522491852664","0.177616690418816","9"
"9 on Scale 1 to 10","2018","16-34 y.","indirect migration background","172","0.174314343069568","0.150439740219542","0.198188945919593","9"
"9 on Scale 1 to 10","2018","35-65 y.","direct migration background","531","0.0972085884910095","0.0888833374945127","0.105533839487506","9"
"9 on Scale 1 to 10","2018","35-65 y.","indirect migration background","87","0.159990857073412","0.133025355323053","0.186956358823771","9"
"9 on Scale 1 to 10","2018","66 and older","direct migration background","23","","","","9"
"9 on Scale 1 to 10","2018","16-34 y.","no migration background","831","0.194364500406785","0.182073839588686","0.206655161224884","9"
"9 on Scale 1 to 10","2018","66 and older","no migration background","295","0.0611001331613907","0.0541688372837765","0.0680314290390049","9"
"9 on Scale 1 to 10","2018","66 and older","indirect migration background","2","","","","9"
"0 Completely dissatisfied","2019","16-34 y.","no migration background","16","","","","0"
