"m11125","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","2010","no migration background","West Germany","824","0.0639812352647313","0.0600249503739756","0.067937520155487","4"
"4 on Scale 1 to 10","2010","no migration background","East Germany","329","0.0760735925510562","0.0689225924706038","0.0832245926315087","4"
"4 on Scale 1 to 10","2010","direct migration background","West Germany","129","0.0540569653495613","0.0456465300577927","0.0624674006413299","4"
"4 on Scale 1 to 10","2010","direct migration background","East Germany","14","","","","4"
"4 on Scale 1 to 10","2010","indirect migration background","West Germany","29","","","","4"
"4 on Scale 1 to 10","2010","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","2010","no migration background","West Germany","1773","0.141645612114368","0.136008536659978","0.147282687568758","5"
"5 on Scale 1 to 10","2010","no migration background","East Germany","755","0.154861632733498","0.145103494732071","0.164619770734925","5"
"5 on Scale 1 to 10","2010","direct migration background","West Germany","357","0.147712964109605","0.134516353600653","0.160909574618557","5"
"5 on Scale 1 to 10","2010","direct migration background","East Germany","15","","","","5"
"5 on Scale 1 to 10","2010","indirect migration background","West Germany","110","0.0958164604798241","0.0781885143067752","0.113444406652873","5"
"5 on Scale 1 to 10","2010","indirect migration background","East Germany","5","","","","5"
"6 on Scale 1 to 10","2010","no migration background","West Germany","1371","0.105994331248168","0.101017757717072","0.110970904779264","6"
"6 on Scale 1 to 10","2010","no migration background","East Germany","541","0.112977374668329","0.104438626252153","0.121516123084505","6"
"6 on Scale 1 to 10","2010","direct migration background","West Germany","242","0.0801361033692694","0.0700380875084116","0.0902341192301272","6"
"6 on Scale 1 to 10","2010","direct migration background","East Germany","11","","","","6"
"6 on Scale 1 to 10","2010","indirect migration background","West Germany","73","0.063681579254384","0.0490573814735849","0.0783057770351831","6"
"6 on Scale 1 to 10","2010","indirect migration background","East Germany","5","","","","6"
"7 on Scale 1 to 10","2010","no migration background","West Germany","2502","0.171573518020026","0.165478554868427","0.177668481171625","7"
"7 on Scale 1 to 10","2010","no migration background","East Germany","913","0.160217301408009","0.150323360835205","0.170111241980813","7"
"7 on Scale 1 to 10","2010","direct migration background","West Germany","459","0.186847078212562","0.172349701635719","0.201344454789404","7"
"7 on Scale 1 to 10","2010","direct migration background","East Germany","21","","","","7"
"7 on Scale 1 to 10","2010","indirect migration background","East Germany","16","","","","7"
"7 on Scale 1 to 10","2010","indirect migration background","West Germany","155","0.128709058877727","0.108653280942454","0.148764836813","7"
"8 on Scale 1 to 10","2010","no migration background","West Germany","3639","0.225806130054027","0.219046674799603","0.232565585308451","8"
"8 on Scale 1 to 10","2010","no migration background","East Germany","1195","0.209724636617475","0.198743556083696","0.220705717151253","8"
"8 on Scale 1 to 10","2010","direct migration background","West Germany","612","0.205622360704508","0.190590635528105","0.220654085880912","8"
"8 on Scale 1 to 10","2010","direct migration background","East Germany","24","","","","8"
"8 on Scale 1 to 10","2010","indirect migration background","West Germany","262","0.226268494018809","0.201209678464685","0.251327309572933","8"
"8 on Scale 1 to 10","2010","indirect migration background","East Germany","11","","","","8"
"9 on Scale 1 to 10","2010","no migration background","West Germany","1939","0.109366089322144","0.10432052293951","0.114411655704779","9"
"9 on Scale 1 to 10","2010","no migration background","East Germany","575","0.0920425531797855","0.0842450025059243","0.0998401038536467","9"
"9 on Scale 1 to 10","2010","indirect migration background","West Germany","204","0.231602818387761","0.206337885016608","0.256867751758915","9"
"9 on Scale 1 to 10","2010","direct migration background","West Germany","361","0.118151149060711","0.106145761001493","0.130156537119928","9"
"9 on Scale 1 to 10","2010","direct migration background","East Germany","18","","","","9"
"9 on Scale 1 to 10","2010","indirect migration background","East Germany","14","","","","9"
"0 Completely dissatisfied","2011","no migration background","West Germany","179","0.0135693837191417","0.0117858266770092","0.0153529407612741","0"
"0 Completely dissatisfied","2011","no migration background","East Germany","79","0.0159394005721502","0.0126571434783352","0.0192216576659652","0"
"0 Completely dissatisfied","2011","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","2011","direct migration background","West Germany","33","0.0104205451598044","0.00664096368820269","0.0142001266314061","0"
"0 Completely dissatisfied","2011","indirect migration background","West Germany","9","","","","0"
"0 Completely dissatisfied","2011","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2011","no migration background","West Germany","169","0.0139906681391858","0.0121800227195717","0.0158013135588","1"
"1 on Scale 1 to 10","2011","no migration background","East Germany","65","0.0119524254328739","0.00910440808050068","0.0148004427852471","1"
"1 on Scale 1 to 10","2011","direct migration background","West Germany","38","0.0148092975903327","0.0103135643010851","0.0193050308795803","1"
"1 on Scale 1 to 10","2011","direct migration background","East Germany","2","","","","1"
"1 on Scale 1 to 10","2011","indirect migration background","West Germany","5","","","","1"
"1 on Scale 1 to 10","2011","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2011","no migration background","West Germany","1293","0.072155842794226","0.0681669998152859","0.0761446857731661","10"
"10 Completely satisfied","2011","no migration background","East Germany","330","0.0563230969802621","0.0502810985570093","0.0623650954035148","10"
"10 Completely satisfied","2011","direct migration background","West Germany","320","0.0863393021404198","0.0758856054499899","0.0967929988308497","10"
"10 Completely satisfied","2011","direct migration background","East Germany","13","","","","10"
"10 Completely satisfied","2011","indirect migration background","West Germany","173","0.123303776548588","0.104192899618673","0.142414653478503","10"
"10 Completely satisfied","2011","indirect migration background","East Germany","9","","","","10"
"2 on Scale 1 to 10","2011","no migration background","West Germany","463","0.0358089290617946","0.0329444154574985","0.0386734426660908","2"
"2 on Scale 1 to 10","2011","no migration background","East Germany","204","0.0473180326360245","0.0417537011624041","0.052882364109645","2"
"2 on Scale 1 to 10","2011","direct migration background","West Germany","70","0.0395310288457227","0.0322785931868506","0.0467834645045947","2"
"2 on Scale 1 to 10","2011","direct migration background","East Germany","1","","","","2"
"2 on Scale 1 to 10","2011","indirect migration background","West Germany","15","","","","2"
"2 on Scale 1 to 10","2011","indirect migration background","East Germany","4","","","","2"
"3 on Scale 1 to 10","2011","no migration background","West Germany","811","0.0580566545234682","0.0544515981158053","0.061661710931131","3"
"3 on Scale 1 to 10","2011","direct migration background","East Germany","14","","","","3"
"3 on Scale 1 to 10","2011","direct migration background","West Germany","132","0.0515572547863178","0.0433268042708053","0.0597877053018304","3"
"3 on Scale 1 to 10","2011","no migration background","East Germany","315","0.0612753105968571","0.0549898434287459","0.0675607777649683","3"
"3 on Scale 1 to 10","2011","indirect migration background","West Germany","33","0.0178915055439429","0.0101865340547716","0.0255964770331142","3"
"3 on Scale 1 to 10","2011","indirect migration background","East Germany","4","","","","3"
"4 on Scale 1 to 10","2011","no migration background","West Germany","873","0.0636726238603218","0.059908500011995","0.0674367477086485","4"
"4 on Scale 1 to 10","2011","direct migration background","West Germany","136","0.0548153419639664","0.0463434081943495","0.0632872757335834","4"
"4 on Scale 1 to 10","2011","direct migration background","East Germany","8","","","","4"
"4 on Scale 1 to 10","2011","indirect migration background","West Germany","42","0.031178333592543","0.0210761273710362","0.0412805398140498","4"
"4 on Scale 1 to 10","2011","indirect migration background","East Germany","3","","","","4"
"4 on Scale 1 to 10","2011","no migration background","East Germany","361","0.0734638961226229","0.0666264513192345","0.0803013409260112","4"
"5 on Scale 1 to 10","2011","no migration background","West Germany","1989","0.135796078056988","0.130514965786559","0.141077190327417","5"
"5 on Scale 1 to 10","2011","no migration background","East Germany","864","0.167099767046459","0.157322666186681","0.176876867906237","5"
"5 on Scale 1 to 10","2011","direct migration background","West Germany","372","0.154883696866635","0.141417832084651","0.16834956164862","5"
"5 on Scale 1 to 10","2011","direct migration background","East Germany","19","","","","5"
"5 on Scale 1 to 10","2011","indirect migration background","West Germany","101","0.0933083344185654","0.0764016716853303","0.110214997151801","5"
"5 on Scale 1 to 10","2011","indirect migration background","East Germany","7","","","","5"
"6 on Scale 1 to 10","2011","no migration background","West Germany","1570","0.10218280289288","0.0975134517408852","0.106852154044874","6"
"6 on Scale 1 to 10","2011","direct migration background","East Germany","19","","","","6"
"6 on Scale 1 to 10","2011","no migration background","East Germany","583","0.109288577709502","0.101111811525464","0.11746534389354","6"
"6 on Scale 1 to 10","2011","direct migration background","West Germany","255","0.0979831328566375","0.0869180123979168","0.109048253315358","6"
"6 on Scale 1 to 10","2011","indirect migration background","West Germany","101","0.0766535466750936","0.0611897429646589","0.0921173503855284","6"
"6 on Scale 1 to 10","2011","indirect migration background","East Germany","7","","","","6"
"7 on Scale 1 to 10","2011","no migration background","West Germany","2677","0.167692634488523","0.161933296938357","0.173451972038689","7"
"7 on Scale 1 to 10","2011","no migration background","East Germany","983","0.167808700381946","0.158015052085438","0.177602348678455","7"
"7 on Scale 1 to 10","2011","direct migration background","East Germany","18","","","","7"
"7 on Scale 1 to 10","2011","direct migration background","West Germany","444","0.162781718930245","0.149041447160992","0.176521990699497","7"
"7 on Scale 1 to 10","2011","indirect migration background","West Germany","166","0.164706525820887","0.143146821213515","0.186266230428259","7"
"7 on Scale 1 to 10","2011","indirect migration background","East Germany","15","","","","7"
"8 on Scale 1 to 10","2011","no migration background","West Germany","3946","0.226095204363668","0.219646638878755","0.232543769848581","8"
"8 on Scale 1 to 10","2011","direct migration background","West Germany","617","0.204459190974059","0.189448257281687","0.219470124666431","8"
"8 on Scale 1 to 10","2011","no migration background","East Germany","1240","0.199547584987433","0.189073485877481","0.210021684097385","8"
"8 on Scale 1 to 10","2011","direct migration background","East Germany","26","","","","8"
"8 on Scale 1 to 10","2011","indirect migration background","West Germany","297","0.289387824499976","0.263029105011367","0.315746543988585","8"
"8 on Scale 1 to 10","2011","indirect migration background","East Germany","16","","","","8"
"9 on Scale 1 to 10","2011","no migration background","West Germany","2194","0.110979178099803","0.106136892635086","0.115821463564519","9"
"9 on Scale 1 to 10","2011","no migration background","East Germany","569","0.0899832075338693","0.0824837280820424","0.0974826869856962","9"
"9 on Scale 1 to 10","2011","direct migration background","West Germany","356","0.12241948988586","0.110219992908154","0.134618986863565","9"
"9 on Scale 1 to 10","2011","direct migration background","East Germany","15","","","","9"
"9 on Scale 1 to 10","2011","indirect migration background","West Germany","195","0.170066941043383","0.148229620906426","0.19190426118034","9"
"9 on Scale 1 to 10","2011","indirect migration background","East Germany","17","","","","9"
"0 Completely dissatisfied","2012","no migration background","West Germany","191","0.013317234505184","0.0115743541452838","0.0150601148650842","0"
"0 Completely dissatisfied","2012","no migration background","East Germany","81","0.015116260277908","0.0119649641485649","0.018267556407251","0"
"0 Completely dissatisfied","2012","direct migration background","West Germany","34","0.013760239874543","0.00941887529036605","0.01810160445872","0"
"0 Completely dissatisfied","2012","direct migration background","East Germany","3","","","","0"
"0 Completely dissatisfied","2012","indirect migration background","East Germany","","","","","0"
"0 Completely dissatisfied","2012","indirect migration background","West Germany","9","","","","0"
"1 on Scale 1 to 10","2012","no migration background","West Germany","163","0.0117164837101957","0.0100803785910285","0.0133525888293628","1"
"1 on Scale 1 to 10","2012","no migration background","East Germany","96","0.0197731671499667","0.0161775291301463","0.0233688051697871","1"
"1 on Scale 1 to 10","2012","direct migration background","West Germany","31","0.011774275664505","0.00775435779409494","0.015794193534915","1"
"1 on Scale 1 to 10","2012","indirect migration background","West Germany","9","","","","1"
"1 on Scale 1 to 10","2012","direct migration background","East Germany","2","","","","1"
"1 on Scale 1 to 10","2012","indirect migration background","East Germany","2","","","","1"
"10 Completely satisfied","2012","no migration background","West Germany","1255","0.0682265325435009","0.0643929607512722","0.0720601043357296","10"
"10 Completely satisfied","2012","no migration background","East Germany","277","0.0530012833325428","0.0472150966726709","0.0587874699924146","10"
"10 Completely satisfied","2012","direct migration background","West Germany","293","0.0906593676285955","0.0799591738077208","0.10135956144947","10"
"10 Completely satisfied","2012","direct migration background","East Germany","8","","","","10"
"10 Completely satisfied","2012","indirect migration background","West Germany","170","0.151268722578388","0.130595658067747","0.171941787089028","10"
"10 Completely satisfied","2012","indirect migration background","East Germany","10","","","","10"
"2 on Scale 1 to 10","2012","no migration background","West Germany","441","0.0325016739953552","0.0298054885673867","0.0351978594233238","2"
"2 on Scale 1 to 10","2012","no migration background","East Germany","189","0.0354031815896608","0.030630432421123","0.0401759307581987","2"
"2 on Scale 1 to 10","2012","direct migration background","West Germany","78","0.0308343488058464","0.0243920865494844","0.0372766110622083","2"
"2 on Scale 1 to 10","2012","direct migration background","East Germany","6","","","","2"
"2 on Scale 1 to 10","2012","indirect migration background","West Germany","14","","","","2"
"2 on Scale 1 to 10","2012","indirect migration background","East Germany","3","","","","2"
"3 on Scale 1 to 10","2012","no migration background","West Germany","810","0.0555508607539527","0.0520682377449778","0.0590334837629276","3"
"3 on Scale 1 to 10","2012","no migration background","East Germany","319","0.0581863114009077","0.0521403208464316","0.0642323019553837","3"
"3 on Scale 1 to 10","2012","direct migration background","West Germany","115","0.0442766989943183","0.0366105773216531","0.0519428206669835","3"
"3 on Scale 1 to 10","2012","direct migration background","East Germany","11","","","","3"
"3 on Scale 1 to 10","2012","indirect migration background","West Germany","38","0.0338930499982571","0.0234527466876313","0.0443333533088829","3"
"3 on Scale 1 to 10","2012","indirect migration background","East Germany","2","","","","3"
"4 on Scale 1 to 10","2012","no migration background","West Germany","874","0.0565079445948698","0.052997228904842","0.0600186602848975","4"
"4 on Scale 1 to 10","2012","no migration background","East Germany","375","0.0680635976258944","0.0615589295477305","0.0745682657040583","4"
"4 on Scale 1 to 10","2012","direct migration background","West Germany","121","0.0482144220829334","0.04023116627195","0.0561976778939169","4"
"4 on Scale 1 to 10","2012","direct migration background","East Germany","6","","","","4"
"4 on Scale 1 to 10","2012","indirect migration background","West Germany","48","0.0446606174286877","0.0327430837283528","0.0565781511290226","4"
"4 on Scale 1 to 10","2012","indirect migration background","East Germany","4","","","","4"
"5 on Scale 1 to 10","2012","no migration background","East Germany","867","0.169122189742723","0.159440672379939","0.178803707105506","5"
"5 on Scale 1 to 10","2012","no migration background","West Germany","1945","0.127181749580278","0.122115972345678","0.132247526814879","5"
"5 on Scale 1 to 10","2012","direct migration background","West Germany","361","0.145815470559042","0.132663232663949","0.158967708454134","5"
"5 on Scale 1 to 10","2012","direct migration background","East Germany","24","","","","5"
"5 on Scale 1 to 10","2012","indirect migration background","West Germany","109","0.088416428172899","0.0720365783837293","0.104796277962069","5"
"5 on Scale 1 to 10","2012","indirect migration background","East Germany","3","","","","5"
"6 on Scale 1 to 10","2012","no migration background","West Germany","1624","0.104466482581852","0.0998159660813636","0.10911699908234","6"
"6 on Scale 1 to 10","2012","no migration background","East Germany","639","0.108973098146393","0.100925253040252","0.117020943252534","6"
"6 on Scale 1 to 10","2012","direct migration background","East Germany","12","","","","6"
"6 on Scale 1 to 10","2012","indirect migration background","West Germany","96","0.0706333479640193","0.0558509930553326","0.0854157028727061","6"
"6 on Scale 1 to 10","2012","direct migration background","West Germany","260","0.0968618284976475","0.0858394471153978","0.107884209879897","6"
"6 on Scale 1 to 10","2012","indirect migration background","East Germany","4","","","","6"
"7 on Scale 1 to 10","2012","no migration background","West Germany","2969","0.177085869284609","0.171281687647383","0.182890050921834","7"
"7 on Scale 1 to 10","2012","no migration background","East Germany","996","0.167454797398899","0.157811462262745","0.177098132535054","7"
"7 on Scale 1 to 10","2012","direct migration background","West Germany","451","0.166016135506592","0.152149344269719","0.179882926743465","7"
"7 on Scale 1 to 10","2012","direct migration background","East Germany","23","","","","7"
"7 on Scale 1 to 10","2012","indirect migration background","West Germany","185","0.165145102799364","0.143721942571513","0.186568263027215","7"
"7 on Scale 1 to 10","2012","indirect migration background","East Germany","15","","","","7"
"8 on Scale 1 to 10","2012","no migration background","West Germany","4189","0.238308541142928","0.23183068755389","0.244786394731965","8"
"8 on Scale 1 to 10","2012","no migration background","East Germany","1306","0.220583497270703","0.209874572708462","0.231292421832944","8"
"8 on Scale 1 to 10","2012","direct migration background","East Germany","27","","","","8"
"8 on Scale 1 to 10","2012","direct migration background","West Germany","681","0.221778390085392","0.2062961691898","0.237260610980983","8"
"8 on Scale 1 to 10","2012","indirect migration background","West Germany","301","0.261153497663971","0.235809785888731","0.286497209439211","8"
"8 on Scale 1 to 10","2012","indirect migration background","East Germany","20","","","","8"
"9 on Scale 1 to 10","2012","no migration background","West Germany","2156","0.115136627307275","0.110283556339401","0.11998969827515","9"
"9 on Scale 1 to 10","2012","no migration background","East Germany","614","0.0843226160644015","0.0771460310885794","0.0914992010402235","9"
"9 on Scale 1 to 10","2012","direct migration background","West Germany","341","0.130008822300585","0.117475510630955","0.142542133970215","9"
"9 on Scale 1 to 10","2012","direct migration background","East Germany","21","","","","9"
"9 on Scale 1 to 10","2012","indirect migration background","West Germany","175","0.161431187611075","0.140203227608922","0.182659147613227","9"
"9 on Scale 1 to 10","2012","indirect migration background","East Germany","10","","","","9"
"0 Completely dissatisfied","2013","no migration background","West Germany","179","0.0125867025077055","0.0108904987628134","0.0142829062525977","0"
"0 Completely dissatisfied","2013","no migration background","East Germany","75","0.0177682993741804","0.0143048332761911","0.0212317654721697","0"
"0 Completely dissatisfied","2013","direct migration background","West Germany","89","0.0165499293652","0.0133134597673271","0.0197863989630728","0"
"0 Completely dissatisfied","2013","direct migration background","East Germany","7","","","","0"
"0 Completely dissatisfied","2013","indirect migration background","East Germany","1","","","","0"
"0 Completely dissatisfied","2013","indirect migration background","West Germany","17","","","","0"
"1 on Scale 1 to 10","2013","no migration background","East Germany","79","0.0177831970417483","0.0143183055688762","0.0212480885146204","1"
"1 on Scale 1 to 10","2013","no migration background","West Germany","167","0.0135811226091247","0.0118200751074231","0.0153421701108264","1"
"1 on Scale 1 to 10","2013","direct migration background","West Germany","61","0.0108146304664414","0.00819076244915407","0.0134384984837288","1"
"1 on Scale 1 to 10","2013","direct migration background","East Germany","5","","","","1"
"1 on Scale 1 to 10","2013","indirect migration background","West Germany","7","","","","1"
"1 on Scale 1 to 10","2013","indirect migration background","East Germany","","","","","1"
"10 Completely satisfied","2013","no migration background","West Germany","1186","0.0677126717804041","0.0638898644161982","0.0715354791446099","10"
"10 Completely satisfied","2013","no migration background","East Germany","301","0.0529467395764596","0.0470760671406693","0.0588174120122499","10"
"10 Completely satisfied","2013","direct migration background","West Germany","959","0.140353695153825","0.131541803930937","0.149165586376713","10"
"10 Completely satisfied","2013","direct migration background","East Germany","82","0.154597854028964","0.120663604428426","0.188532103629502","10"
"10 Completely satisfied","2013","indirect migration background","West Germany","400","0.19954582497952","0.182155943287023","0.216935706672018","10"
"10 Completely satisfied","2013","indirect migration background","East Germany","18","","","","10"
"2 on Scale 1 to 10","2013","no migration background","East Germany","199","0.0389430958780914","0.0338711942146242","0.0440149975415585","2"
"2 on Scale 1 to 10","2013","direct migration background","West Germany","146","0.0268885564887244","0.022784981866517","0.0309921311109318","2"
"2 on Scale 1 to 10","2013","no migration background","West Germany","474","0.0332403860598706","0.0305128856312774","0.0359678864884637","2"
"2 on Scale 1 to 10","2013","direct migration background","East Germany","14","","","","2"
"2 on Scale 1 to 10","2013","indirect migration background","West Germany","23","","","","2"
"2 on Scale 1 to 10","2013","indirect migration background","East Germany","4","","","","2"
"3 on Scale 1 to 10","2013","no migration background","West Germany","767","0.0556619620918464","0.0521736482967849","0.0591502758869078","3"
"3 on Scale 1 to 10","2013","no migration background","East Germany","357","0.067349666421392","0.0607790186679267","0.0739203141748572","3"
"3 on Scale 1 to 10","2013","indirect migration background","West Germany","52","0.0315813446708653","0.0239718827214487","0.0391908066202818","3"
"3 on Scale 1 to 10","2013","direct migration background","West Germany","219","0.0438281446138393","0.0386348636082215","0.0490214256194572","3"
"3 on Scale 1 to 10","2013","direct migration background","East Germany","16","","","","3"
"3 on Scale 1 to 10","2013","indirect migration background","East Germany","4","","","","3"
"4 on Scale 1 to 10","2013","no migration background","West Germany","916","0.0618128618541045","0.0581488513402754","0.0654768723679336","4"
"4 on Scale 1 to 10","2013","no migration background","East Germany","339","0.0654229225068231","0.0589402576642515","0.0719055873493947","4"
"4 on Scale 1 to 10","2013","direct migration background","East Germany","32","0.0796746447912715","0.0542569823404177","0.105092307242125","4"
"4 on Scale 1 to 10","2013","indirect migration background","West Germany","76","0.0367951025279042","0.028603640596748","0.0449865644590603","4"
"4 on Scale 1 to 10","2013","direct migration background","West Germany","261","0.0510289445745456","0.0454464015653416","0.0566114875837497","4"
"4 on Scale 1 to 10","2013","indirect migration background","East Germany","3","","","","4"
"5 on Scale 1 to 10","2013","no migration background","West Germany","1914","0.130968444328175","0.125835416061379","0.136101472594972","5"
"5 on Scale 1 to 10","2013","no migration background","East Germany","822","0.155259597959277","0.145765102353402","0.164754093565151","5"
"5 on Scale 1 to 10","2013","direct migration background","East Germany","50","0.118355037084859","0.0880339278779476","0.14867614629177","5"
"5 on Scale 1 to 10","2013","direct migration background","West Germany","718","0.126808840626145","0.118367202469473","0.135250478782817","5"
"5 on Scale 1 to 10","2013","indirect migration background","East Germany","7","","","","5"
"5 on Scale 1 to 10","2013","indirect migration background","West Germany","144","0.0630619286912192","0.0524853273447904","0.0736385300376479","5"
"6 on Scale 1 to 10","2013","no migration background","West Germany","1631","0.0988723060391433","0.0943307670356754","0.103413845042611","6"
"6 on Scale 1 to 10","2013","no migration background","East Germany","614","0.105009276406973","0.0969720882406944","0.113046464573252","6"
"6 on Scale 1 to 10","2013","direct migration background","West Germany","511","0.0912225753001559","0.0839182983621492","0.0985268522381626","6"
"6 on Scale 1 to 10","2013","direct migration background","East Germany","27","","","","6"
"6 on Scale 1 to 10","2013","indirect migration background","West Germany","108","0.0507883333256471","0.0412346557164617","0.0603420109348325","6"
"6 on Scale 1 to 10","2013","indirect migration background","East Germany","9","","","","6"
"7 on Scale 1 to 10","2013","no migration background","West Germany","3013","0.178613513031594","0.172785728569174","0.184441297494013","7"
"7 on Scale 1 to 10","2013","no migration background","East Germany","995","0.177688788820077","0.167667371322742","0.187710206317413","7"
"7 on Scale 1 to 10","2013","direct migration background","West Germany","830","0.15199535999894","0.142887599934016","0.161103120063863","7"
"7 on Scale 1 to 10","2013","indirect migration background","West Germany","322","0.173254049158099","0.156786278788217","0.189721819527982","7"
"7 on Scale 1 to 10","2013","direct migration background","East Germany","49","0.112943442901398","0.0832328709188578","0.142654014883939","7"
"7 on Scale 1 to 10","2013","indirect migration background","East Germany","14","","","","7"
"8 on Scale 1 to 10","2013","direct migration background","West Germany","1348","0.221103332585376","0.210575599423723","0.231631065747029","8"
"8 on Scale 1 to 10","2013","direct migration background","East Germany","98","0.225949236120871","0.186694233844433","0.265204238397309","8"
"8 on Scale 1 to 10","2013","indirect migration background","West Germany","542","0.249491585837725","0.230663212458597","0.268319959216853","8"
"8 on Scale 1 to 10","2013","no migration background","West Germany","4107","0.232039451867053","0.225616673757085","0.238462229977022","8"
"8 on Scale 1 to 10","2013","no migration background","East Germany","1254","0.206812108096131","0.196193757640863","0.217430458551398","8"
"8 on Scale 1 to 10","2013","indirect migration background","East Germany","24","","","","8"
"9 on Scale 1 to 10","2013","no migration background","West Germany","2240","0.114910577830978","0.110058294771593","0.119762860890363","9"
"9 on Scale 1 to 10","2013","no migration background","East Germany","554","0.0950163079188474","0.0873285360338689","0.102704079803826","9"
"9 on Scale 1 to 10","2013","direct migration background","West Germany","827","0.119405990826807","0.11117981054299","0.127632171110624","9"
"9 on Scale 1 to 10","2013","direct migration background","East Germany","56","0.122622067873537","0.0918339941633879","0.153410141583686","9"
"9 on Scale 1 to 10","2013","indirect migration background","West Germany","338","0.169675510472501","0.153343465268069","0.186007555676933","9"
"9 on Scale 1 to 10","2013","indirect migration background","East Germany","21","","","","9"
"0 Completely dissatisfied","2014","no migration background","West Germany","161","0.012146778866953","0.0103995460778092","0.0138940116560968","0"
"0 Completely dissatisfied","2014","no migration background","East Germany","66","0.0158312831877409","0.0124264968358765","0.0192360695396053","0"
"0 Completely dissatisfied","2014","direct migration background","West Germany","62","0.0159092222713026","0.0123639534144169","0.0194544911281883","0"
"0 Completely dissatisfied","2014","direct migration background","East Germany","6","","","","0"
"0 Completely dissatisfied","2014","indirect migration background","West Germany","11","","","","0"
"0 Completely dissatisfied","2014","indirect migration background","East Germany","1","","","","0"
"1 on Scale 1 to 10","2014","no migration background","West Germany","178","0.0150930713401734","0.0131483364440802","0.0170378062362665","1"
"1 on Scale 1 to 10","2014","no migration background","East Germany","67","0.0114972159666557","0.00858929685636448","0.014405135076947","1"
"1 on Scale 1 to 10","2014","direct migration background","West Germany","31","0.0101677717049241","0.00732526951302751","0.0130102738968208","1"
"1 on Scale 1 to 10","2014","indirect migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2014","direct migration background","East Germany","5","","","","1"
"1 on Scale 1 to 10","2014","indirect migration background","West Germany","11","","","","1"
"10 Completely satisfied","2014","no migration background","West Germany","987","0.0638256627521479","0.0599266915187096","0.0677246339855862","10"
"10 Completely satisfied","2014","no migration background","East Germany","230","0.0499637773896724","0.0440209277407982","0.0559066270385465","10"
"10 Completely satisfied","2014","direct migration background","West Germany","592","0.11284669712204","0.103881684960849","0.121811709283231","10"
"10 Completely satisfied","2014","direct migration background","East Germany","39","0.12588711512765","0.090934116233671","0.16084011402163","10"
"10 Completely satisfied","2014","indirect migration background","East Germany","16","","","","10"
"10 Completely satisfied","2014","indirect migration background","West Germany","285","0.166628902514253","0.148873018648076","0.18438478638043","10"
"2 on Scale 1 to 10","2014","no migration background","West Germany","428","0.0336993852504857","0.0308210517287179","0.0365777187722536","2"
"2 on Scale 1 to 10","2014","no migration background","East Germany","157","0.03748231038452","0.0323012987828289","0.042663321986211","2"
"2 on Scale 1 to 10","2014","direct migration background","West Germany","138","0.0283780931061423","0.0236732258609448","0.0330829603513397","2"
"2 on Scale 1 to 10","2014","indirect migration background","West Germany","29","","","","2"
"2 on Scale 1 to 10","2014","indirect migration background","East Germany","2","","","","2"
"2 on Scale 1 to 10","2014","direct migration background","East Germany","10","","","","2"
"3 on Scale 1 to 10","2014","no migration background","West Germany","786","0.0565762181637416","0.0528911598458433","0.06026127648164","3"
"3 on Scale 1 to 10","2014","no migration background","East Germany","307","0.0599347689902571","0.0534601317403897","0.0664094062401246","3"
"3 on Scale 1 to 10","2014","direct migration background","West Germany","184","0.047850209145954","0.041802349855451","0.0538980684364569","3"
"3 on Scale 1 to 10","2014","direct migration background","East Germany","14","","","","3"
"3 on Scale 1 to 10","2014","indirect migration background","West Germany","38","0.0309355227768864","0.0226855412052949","0.0391855043484779","3"
"3 on Scale 1 to 10","2014","indirect migration background","East Germany","2","","","","3"
"4 on Scale 1 to 10","2014","no migration background","West Germany","767","0.0557569273832179","0.0520970602549072","0.0594167945115286","4"
"4 on Scale 1 to 10","2014","no migration background","East Germany","363","0.0731686714724416","0.0660653745975608","0.0802719683473224","4"
"4 on Scale 1 to 10","2014","direct migration background","West Germany","203","0.0457430315874223","0.039823296640043","0.0516627665348017","4"
"4 on Scale 1 to 10","2014","direct migration background","East Germany","20","","","","4"
"4 on Scale 1 to 10","2014","indirect migration background","East Germany","2","","","","4"
"4 on Scale 1 to 10","2014","indirect migration background","West Germany","70","0.0412561861706943","0.0317797784448887","0.0507325938965","4"
"5 on Scale 1 to 10","2014","no migration background","West Germany","1803","0.129187620970238","0.123837707647001","0.134537534293475","5"
"5 on Scale 1 to 10","2014","no migration background","East Germany","780","0.158071354472897","0.148120479746126","0.168022229199668","5"
"5 on Scale 1 to 10","2014","direct migration background","West Germany","596","0.12941883544019","0.119908178923972","0.138929491956408","5"
"5 on Scale 1 to 10","2014","direct migration background","East Germany","40","0.115801417695744","0.0820849641777325","0.149517871213756","5"
"5 on Scale 1 to 10","2014","indirect migration background","West Germany","140","0.0843801316342632","0.071135935154566","0.0976243281139603","5"
"5 on Scale 1 to 10","2014","indirect migration background","East Germany","8","","","","5"
"6 on Scale 1 to 10","2014","no migration background","West Germany","1532","0.102934081952569","0.0980871628109801","0.107781001094158","6"
