"m11125","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Completely dissatisfied","2015","higher education","East Germany","6","","",""
"1 on Scale 1 to 10","2015","in school","West Germany","1","","",""
"1 on Scale 1 to 10","2015","in school","East Germany","","","",""
"1 on Scale 1 to 10","2015","inadequately","West Germany","10","","",""
"1 on Scale 1 to 10","2015","inadequately","East Germany","1","","",""
"1 on Scale 1 to 10","2015","general elemantary","West Germany","26","","",""
"1 on Scale 1 to 10","2015","general elemantary","East Germany","10","","",""
"1 on Scale 1 to 10","2015","middle vocational","West Germany","94","0.0104212780013943","0.00832184401177745","0.0125207119910112"
"1 on Scale 1 to 10","2015","middle vocational","East Germany","43","0.0148616371544352","0.0103001441743116","0.0194231301345588"
"1 on Scale 1 to 10","2015","vocational + Abi","West Germany","11","","",""
"1 on Scale 1 to 10","2015","vocational + Abi","East Germany","1","","",""
"1 on Scale 1 to 10","2015","higher vocational","West Germany","7","","",""
"1 on Scale 1 to 10","2015","higher vocational","East Germany","4","","",""
"1 on Scale 1 to 10","2015","higher education","West Germany","27","","",""
"1 on Scale 1 to 10","2015","higher education","East Germany","15","","",""
"2 on Scale 1 to 10","2015","in school","West Germany","1","","",""
"2 on Scale 1 to 10","2015","in school","East Germany","","","",""
"2 on Scale 1 to 10","2015","inadequately","West Germany","21","","",""
"2 on Scale 1 to 10","2015","inadequately","East Germany","1","","",""
"2 on Scale 1 to 10","2015","general elemantary","West Germany","78","0.0441971354741146","0.0358766146376572","0.052517656310572"
"2 on Scale 1 to 10","2015","general elemantary","East Germany","12","","",""
"2 on Scale 1 to 10","2015","middle vocational","West Germany","279","0.0390863234017917","0.0350797679577035","0.0430928788458799"
"2 on Scale 1 to 10","2015","middle vocational","East Germany","118","0.0563103973988994","0.0476201138017644","0.0650006809960344"
"2 on Scale 1 to 10","2015","vocational + Abi","West Germany","43","0.0253418890442555","0.017831183455249","0.032852594633262"
"2 on Scale 1 to 10","2015","vocational + Abi","East Germany","5","","",""
"2 on Scale 1 to 10","2015","higher vocational","West Germany","29","","",""
"2 on Scale 1 to 10","2015","higher vocational","East Germany","14","","",""
"2 on Scale 1 to 10","2015","higher education","West Germany","80","0.0173610953841291","0.0135500064407984","0.0211721843274598"
"2 on Scale 1 to 10","2015","higher education","East Germany","50","0.0348619164080759","0.025155891748358","0.0445679410677938"
"3 on Scale 1 to 10","2015","in school","West Germany","5","","",""
"3 on Scale 1 to 10","2015","in school","East Germany","","","",""
"3 on Scale 1 to 10","2015","inadequately","West Germany","30","0.107431025204959","0.0756195980887511","0.139242452321167"
"3 on Scale 1 to 10","2015","inadequately","East Germany","3","","",""
"3 on Scale 1 to 10","2015","general elemantary","West Germany","134","0.0696467509109604","0.0593418538656942","0.0799516479562265"
"3 on Scale 1 to 10","2015","general elemantary","East Germany","22","","",""
"3 on Scale 1 to 10","2015","middle vocational","West Germany","442","0.0549178613088641","0.050207999716097","0.0596277229016312"
"3 on Scale 1 to 10","2015","middle vocational","East Germany","169","0.0629537823218774","0.053797556648267","0.0721100079954877"
"3 on Scale 1 to 10","2015","vocational + Abi","West Germany","64","0.0325205391015289","0.0240436824226284","0.0409973957804295"
"3 on Scale 1 to 10","2015","vocational + Abi","East Germany","13","","",""
"3 on Scale 1 to 10","2015","higher vocational","West Germany","60","0.0673003756127947","0.0527118036821064","0.0818889475434829"
"3 on Scale 1 to 10","2015","higher vocational","East Germany","20","","",""
"3 on Scale 1 to 10","2015","higher education","West Germany","169","0.0399407048881168","0.0342269653843339","0.0456544443918997"
"3 on Scale 1 to 10","2015","higher education","East Germany","67","0.0564554726605131","0.0442429534680886","0.0686679918529375"
"4 on Scale 1 to 10","2015","in school","West Germany","8","","",""
"4 on Scale 1 to 10","2015","in school","East Germany","","","",""
"4 on Scale 1 to 10","2015","inadequately","West Germany","38","0.117943336257834","0.084808689418111","0.151077983097557"
"4 on Scale 1 to 10","2015","inadequately","East Germany","3","","",""
"4 on Scale 1 to 10","2015","general elemantary","West Germany","135","0.0656695343011931","0.0556418301911115","0.0756972384112748"
"4 on Scale 1 to 10","2015","general elemantary","East Germany","21","","",""
"4 on Scale 1 to 10","2015","middle vocational","West Germany","493","0.0558427258976149","0.0510956952487346","0.0605897565464953"
"4 on Scale 1 to 10","2015","middle vocational","East Germany","182","0.0658103908073669","0.0564630125116827","0.0751577691030511"
"4 on Scale 1 to 10","2015","vocational + Abi","West Germany","83","0.0474029018647648","0.0372476152115341","0.0575581885179954"
"4 on Scale 1 to 10","2015","vocational + Abi","East Germany","11","","",""
"4 on Scale 1 to 10","2015","higher vocational","West Germany","64","0.0601173499829","0.0462762735595838","0.0739584264062162"
"4 on Scale 1 to 10","2015","higher vocational","East Germany","24","","",""
"4 on Scale 1 to 10","2015","higher education","West Germany","194","0.046885825897448","0.0407176493621524","0.0530540024327436"
"4 on Scale 1 to 10","2015","higher education","East Germany","74","0.0576287981654577","0.0452976981690865","0.0699598981618289"
"5 on Scale 1 to 10","2015","in school","West Germany","19","","",""
"5 on Scale 1 to 10","2015","in school","East Germany","5","","",""
"5 on Scale 1 to 10","2015","inadequately","West Germany","65","0.183057878253511","0.143330742370006","0.222785014137016"
"5 on Scale 1 to 10","2015","inadequately","East Germany","8","","",""
"5 on Scale 1 to 10","2015","general elemantary","West Germany","341","0.161833972417383","0.146924263607031","0.176743681227735"
"5 on Scale 1 to 10","2015","general elemantary","East Germany","70","0.275921961024079","0.228550054916768","0.323293867131389"
"5 on Scale 1 to 10","2015","middle vocational","West Germany","1155","0.1423202488286","0.135097334148357","0.149543163508843"
"5 on Scale 1 to 10","2015","middle vocational","East Germany","443","0.166882845552897","0.152826126822418","0.180939564283375"
"5 on Scale 1 to 10","2015","vocational + Abi","West Germany","146","0.0868924810426797","0.0734311763748968","0.100353785710463"
"5 on Scale 1 to 10","2015","vocational + Abi","East Germany","21","","",""
"5 on Scale 1 to 10","2015","higher vocational","West Germany","123","0.0977198709457229","0.0804298597313935","0.115009882160052"
"5 on Scale 1 to 10","2015","higher vocational","East Germany","66","0.144790568048477","0.110219489254709","0.179361646842245"
"5 on Scale 1 to 10","2015","higher education","West Germany","388","0.0854198889753163","0.0772643264202951","0.0935754515303374"
"5 on Scale 1 to 10","2015","higher education","East Germany","138","0.131126273891272","0.113265748589369","0.148986799193175"
"6 on Scale 1 to 10","2015","in school","West Germany","16","","",""
"6 on Scale 1 to 10","2015","in school","East Germany","3","","",""
"6 on Scale 1 to 10","2015","inadequately","West Germany","34","0.0634700915576586","0.0384238371718167","0.0885163459435004"
"6 on Scale 1 to 10","2015","inadequately","East Germany","9","","",""
"6 on Scale 1 to 10","2015","general elemantary","West Germany","257","0.10409626996822","0.0917334500357668","0.116459089900672"
"6 on Scale 1 to 10","2015","general elemantary","East Germany","31","0.0796117782897232","0.0509231867885312","0.108300369790915"
"6 on Scale 1 to 10","2015","middle vocational","West Germany","884","0.0963217245002235","0.0902223457157901","0.102421103284657"
"6 on Scale 1 to 10","2015","middle vocational","East Germany","325","0.122851593334771","0.110476399664408","0.135226787005135"
"6 on Scale 1 to 10","2015","vocational + Abi","West Germany","144","0.125928812756197","0.110073637314859","0.141783988197535"
"6 on Scale 1 to 10","2015","vocational + Abi","East Germany","25","","",""
"6 on Scale 1 to 10","2015","higher vocational","West Germany","138","0.127779272705034","0.108340155266073","0.147218390143995"
"6 on Scale 1 to 10","2015","higher vocational","East Germany","47","0.103513171891278","0.0735852666742342","0.133441077108321"
"6 on Scale 1 to 10","2015","higher education","West Germany","426","0.101974571498882","0.09314471171305","0.110804431284714"
"6 on Scale 1 to 10","2015","higher education","East Germany","149","0.0952485030427054","0.0797151658473401","0.110781840238071"
"7 on Scale 1 to 10","2015","in school","West Germany","48","0.163232424430737","0.121129925588582","0.205334923272891"
"7 on Scale 1 to 10","2015","in school","East Germany","5","","",""
"7 on Scale 1 to 10","2015","inadequately","West Germany","42","0.101684760331868","0.070636325104309","0.132733195559427"
"7 on Scale 1 to 10","2015","inadequately","East Germany","5","","",""
"7 on Scale 1 to 10","2015","general elemantary","West Germany","351","0.148906918737709","0.134495217316923","0.163318620158496"
"7 on Scale 1 to 10","2015","general elemantary","East Germany","46","0.11628066233913","0.0823067184155631","0.150254606262697"
"7 on Scale 1 to 10","2015","middle vocational","West Germany","1640","0.179696355075097","0.17175904194334","0.187633668206853"
"7 on Scale 1 to 10","2015","middle vocational","East Germany","460","0.171090854741518","0.156894006767404","0.185287702715631"
"7 on Scale 1 to 10","2015","vocational + Abi","West Germany","338","0.197402585496759","0.178380400905244","0.216424770088275"
"7 on Scale 1 to 10","2015","vocational + Abi","East Germany","67","0.309981317591438","0.255320021040322","0.364642614142554"
"7 on Scale 1 to 10","2015","higher vocational","West Germany","252","0.22586180523576","0.201513777865799","0.250209832605721"
"7 on Scale 1 to 10","2015","higher vocational","East Germany","77","0.187584328793808","0.149231802362767","0.225936855224849"
"7 on Scale 1 to 10","2015","higher education","West Germany","847","0.199297715134144","0.18764169633258","0.210953733935708"
"7 on Scale 1 to 10","2015","higher education","East Germany","306","0.192757843266527","0.171885126423181","0.213630560109873"
"8 on Scale 1 to 10","2015","in school","West Germany","57","0.239263913438244","0.19066149887978","0.287866327996708"
"8 on Scale 1 to 10","2015","in school","East Germany","12","","",""
"8 on Scale 1 to 10","2015","inadequately","West Germany","51","0.14093610467597","0.105190613866109","0.176681595485832"
"8 on Scale 1 to 10","2015","inadequately","East Germany","11","","",""
"8 on Scale 1 to 10","2015","general elemantary","West Germany","482","0.201479556618517","0.18524173372614","0.217717379510895"
"8 on Scale 1 to 10","2015","general elemantary","East Germany","56","0.165180804506977","0.125824796546709","0.204536812467244"
"8 on Scale 1 to 10","2015","middle vocational","West Germany","2172","0.230755573408764","0.222045439377767","0.239465707439761"
"8 on Scale 1 to 10","2015","middle vocational","East Germany","567","0.197826198866311","0.18280857549958","0.212843822233042"
"8 on Scale 1 to 10","2015","vocational + Abi","West Germany","439","0.231913447605739","0.211743575605831","0.252083319605648"
"8 on Scale 1 to 10","2015","vocational + Abi","East Germany","66","0.191238946081916","0.144757457319422","0.23772043484441"
"8 on Scale 1 to 10","2015","higher vocational","West Germany","274","0.23647254524138","0.211730486821972","0.261214603660789"
"8 on Scale 1 to 10","2015","higher vocational","East Germany","103","0.285159619705288","0.240803340654836","0.329515898755739"
"8 on Scale 1 to 10","2015","higher education","West Germany","1302","0.265629162416285","0.252741945661168","0.278516379171403"
"8 on Scale 1 to 10","2015","higher education","East Germany","347","0.257298837610555","0.234167699629348","0.280429975591761"
"9 on Scale 1 to 10","2015","in school","West Germany","80","0.298617706004533","0.246481741536331","0.350753670472736"
"9 on Scale 1 to 10","2015","in school","East Germany","14","","",""
"9 on Scale 1 to 10","2015","inadequately","West Germany","26","","",""
"9 on Scale 1 to 10","2015","inadequately","East Germany","2","","",""
"9 on Scale 1 to 10","2015","general elemantary","West Germany","251","0.0835584401867601","0.0723558915684978","0.0947609888050224"
"9 on Scale 1 to 10","2015","general elemantary","East Germany","36","0.0695808091450384","0.0426146492593146","0.0965469690307622"
"9 on Scale 1 to 10","2015","middle vocational","West Germany","1068","0.107654409496957","0.101246756102457","0.114062062891458"
"9 on Scale 1 to 10","2015","middle vocational","East Germany","254","0.0851681203250859","0.0746452493707702","0.0956909912794016"
"9 on Scale 1 to 10","2015","vocational + Abi","West Germany","274","0.168475716336639","0.150588563431777","0.1863628692415"
"9 on Scale 1 to 10","2015","vocational + Abi","East Germany","46","0.169285365628422","0.124963566340144","0.2136071649167"
"9 on Scale 1 to 10","2015","higher vocational","West Germany","137","0.0942785971160772","0.0772633991186319","0.111293795113522"
"9 on Scale 1 to 10","2015","higher vocational","East Germany","30","0.0464555387919926","0.0257781459132376","0.0671329316707476"
"9 on Scale 1 to 10","2015","higher education","West Germany","750","0.164491220312158","0.153674130994164","0.175308309630152"
"9 on Scale 1 to 10","2015","higher education","East Germany","176","0.135613222533032","0.117496646926014","0.153729798140051"
"10 Completely satisfied","2015","in school","West Germany","61","0.159806131528625","0.118062646058139","0.201549616999112"
"10 Completely satisfied","2015","in school","East Germany","16","","",""
"10 Completely satisfied","2015","inadequately","West Germany","40","0.0868900789353366","0.0579537104784286","0.115826447392245"
"10 Completely satisfied","2015","inadequately","East Germany","5","","",""
"10 Completely satisfied","2015","general elemantary","West Germany","253","0.0930633384261364","0.0813022617811003","0.104824415071173"
"10 Completely satisfied","2015","general elemantary","East Germany","28","","",""
"10 Completely satisfied","2015","middle vocational","West Germany","657","0.0674807492305317","0.0622947146285975","0.072666783832466"
"10 Completely satisfied","2015","middle vocational","East Germany","110","0.0351331752722744","0.0281922485980833","0.0420741019464655"
"10 Completely satisfied","2015","vocational + Abi","West Germany","128","0.0693901864687143","0.0572460137146031","0.0815343592228255"
"10 Completely satisfied","2015","vocational + Abi","East Germany","18","","",""
"10 Completely satisfied","2015","higher vocational","West Germany","43","0.0398960558620726","0.0284999298013423","0.0512921819228028"
"10 Completely satisfied","2015","higher vocational","East Germany","8","","",""
"10 Completely satisfied","2015","higher education","West Germany","312","0.063902663543405","0.0567661921291466","0.0710391349576633"
"10 Completely satisfied","2015","higher education","East Germany","44","0.025162733329827","0.0168753771527618","0.0334500895068922"
"0 Completely dissatisfied","2016","in school","West Germany","1","","",""
"0 Completely dissatisfied","2016","in school","East Germany","","","",""
"0 Completely dissatisfied","2016","inadequately","West Germany","59","0.0292987175391997","0.0212055752683005","0.0373918598100989"
"0 Completely dissatisfied","2016","inadequately","East Germany","11","","",""
"0 Completely dissatisfied","2016","general elemantary","West Germany","59","0.0178486700494802","0.0130611089398857","0.0226362311590747"
"0 Completely dissatisfied","2016","general elemantary","East Germany","7","","",""
"0 Completely dissatisfied","2016","middle vocational","West Germany","113","0.0136806430474973","0.0112934645211334","0.0160678215738612"
"0 Completely dissatisfied","2016","middle vocational","East Germany","31","0.0193653814338076","0.0141693465648068","0.0245614163028085"
"0 Completely dissatisfied","2016","vocational + Abi","West Germany","12","","",""
"0 Completely dissatisfied","2016","vocational + Abi","East Germany","3","","",""
"0 Completely dissatisfied","2016","higher vocational","West Germany","8","","",""
"0 Completely dissatisfied","2016","higher vocational","East Germany","1","","",""
"0 Completely dissatisfied","2016","higher education","West Germany","38","0.00904828855500318","0.00646988576807012","0.0116266913419362"
"0 Completely dissatisfied","2016","higher education","East Germany","11","","",""
"1 on Scale 1 to 10","2016","in school","West Germany","","","",""
"1 on Scale 1 to 10","2016","in school","East Germany","","","",""
"1 on Scale 1 to 10","2016","inadequately","West Germany","18","","",""
"1 on Scale 1 to 10","2016","inadequately","East Germany","4","","",""
"1 on Scale 1 to 10","2016","general elemantary","West Germany","34","0.0150951274662397","0.0106861515084842","0.0195041034239951"
"1 on Scale 1 to 10","2016","general elemantary","East Germany","12","","",""
"1 on Scale 1 to 10","2016","middle vocational","West Germany","108","0.0146037238469563","0.0121384786035626","0.01706896909035"
"1 on Scale 1 to 10","2016","middle vocational","East Germany","47","0.0141863445075958","0.00972733822093145","0.0186453507942602"
"1 on Scale 1 to 10","2016","vocational + Abi","West Germany","13","","",""
"1 on Scale 1 to 10","2016","vocational + Abi","East Germany","5","","",""
"1 on Scale 1 to 10","2016","higher vocational","West Germany","14","","",""
"1 on Scale 1 to 10","2016","higher vocational","East Germany","5","","",""
"1 on Scale 1 to 10","2016","higher education","West Germany","24","","",""
"1 on Scale 1 to 10","2016","higher education","East Germany","16","","",""
"2 on Scale 1 to 10","2016","in school","West Germany","3","","",""
"2 on Scale 1 to 10","2016","in school","East Germany","","","",""
"2 on Scale 1 to 10","2016","inadequately","West Germany","46","0.0432747899230613","0.033510039200293","0.0530395406458297"
"2 on Scale 1 to 10","2016","inadequately","East Germany","5","","",""
"2 on Scale 1 to 10","2016","general elemantary","West Germany","82","0.0452607112683835","0.0377440448018552","0.0527773777349118"
"2 on Scale 1 to 10","2016","general elemantary","East Germany","13","","",""
"2 on Scale 1 to 10","2016","middle vocational","West Germany","246","0.0283845447128911","0.0249717431368384","0.0317973462889438"
"2 on Scale 1 to 10","2016","middle vocational","East Germany","100","0.0433483678864369","0.0356700037822793","0.0510267319905945"
"2 on Scale 1 to 10","2016","vocational + Abi","West Germany","46","0.0301690090322144","0.0223448025317005","0.0379932155327284"
"2 on Scale 1 to 10","2016","vocational + Abi","East Germany","7","","",""
"2 on Scale 1 to 10","2016","higher vocational","West Germany","20","","",""
"2 on Scale 1 to 10","2016","higher vocational","East Germany","11","","",""
"2 on Scale 1 to 10","2016","higher education","West Germany","67","0.0149504445640107","0.0116460082359607","0.0182548808920607"
"2 on Scale 1 to 10","2016","higher education","East Germany","42","0.0368720250172784","0.0272484328221094","0.0464956172124474"
"3 on Scale 1 to 10","2016","in school","West Germany","3","","",""
"3 on Scale 1 to 10","2016","in school","East Germany","1","","",""
"3 on Scale 1 to 10","2016","inadequately","West Germany","62","0.0238376280355088","0.0165170964517201","0.0311581596192976"
"3 on Scale 1 to 10","2016","inadequately","East Germany","7","","",""
"3 on Scale 1 to 10","2016","general elemantary","West Germany","146","0.0602645148610182","0.0516594164605359","0.0688696132615004"
"3 on Scale 1 to 10","2016","general elemantary","East Germany","28","","",""
"3 on Scale 1 to 10","2016","middle vocational","West Germany","448","0.0611504201202933","0.0562263911902529","0.0660744490503336"
"3 on Scale 1 to 10","2016","middle vocational","East Germany","178","0.0797852296307005","0.0695685148763243","0.0900019443850767"
"3 on Scale 1 to 10","2016","vocational + Abi","West Germany","67","0.0328623665031866","0.0247077167698752","0.041017016236498"
"3 on Scale 1 to 10","2016","vocational + Abi","East Germany","9","","",""
"3 on Scale 1 to 10","2016","higher vocational","West Germany","62","0.0784478493387414","0.0621145769180165","0.0947811217594662"
"3 on Scale 1 to 10","2016","higher vocational","East Germany","20","","",""
"3 on Scale 1 to 10","2016","higher education","West Germany","161","0.0363666040134212","0.0312692054757547","0.0414640025510876"
"3 on Scale 1 to 10","2016","higher education","East Germany","77","0.0536441387360721","0.0421378546009352","0.065150422871209"
"4 on Scale 1 to 10","2016","in school","West Germany","9","","",""
"4 on Scale 1 to 10","2016","in school","East Germany","1","","",""
"4 on Scale 1 to 10","2016","inadequately","West Germany","79","0.097773089622295","0.0835197174360255","0.112026461808565"
"4 on Scale 1 to 10","2016","inadequately","East Germany","15","","",""
"4 on Scale 1 to 10","2016","general elemantary","West Germany","135","0.0601083932490132","0.0515137344446662","0.0687030520533601"
"4 on Scale 1 to 10","2016","general elemantary","East Germany","35","0.10784087374914","0.0798581521371885","0.135823595361091"
"4 on Scale 1 to 10","2016","middle vocational","West Germany","488","0.058949850667507","0.054109569347912","0.0637901319871019"
"4 on Scale 1 to 10","2016","middle vocational","East Germany","169","0.0614088245164182","0.0523565223115438","0.0704611267212926"
"4 on Scale 1 to 10","2016","vocational + Abi","West Germany","71","0.0436693058914226","0.0343216235699114","0.0530169882129338"
"4 on Scale 1 to 10","2016","vocational + Abi","East Germany","8","","",""
"4 on Scale 1 to 10","2016","higher vocational","West Germany","61","0.045950906654073","0.033231843308818","0.0586699699993281"
"4 on Scale 1 to 10","2016","higher vocational","East Germany","27","","",""
"4 on Scale 1 to 10","2016","higher education","West Germany","236","0.0504436194554206","0.0444841884873998","0.0564030504234414"
"4 on Scale 1 to 10","2016","higher education","East Germany","85","0.0634528643359427","0.0510037873317785","0.0759019413401069"
"5 on Scale 1 to 10","2016","in school","West Germany","11","","",""
"5 on Scale 1 to 10","2016","in school","East Germany","1","","",""
"5 on Scale 1 to 10","2016","inadequately","West Germany","212","0.164164701918434","0.146388035904665","0.181941367932203"
"5 on Scale 1 to 10","2016","inadequately","East Germany","34","0.179182003668957","0.138772764753561","0.219591242584354"
"5 on Scale 1 to 10","2016","general elemantary","West Germany","386","0.166203036364938","0.152742206759525","0.17966386597035"
"5 on Scale 1 to 10","2016","general elemantary","East Germany","76","0.206261558473614","0.169758862084558","0.242764254862671"
"5 on Scale 1 to 10","2016","middle vocational","West Germany","1120","0.134876803821808","0.127856911080252","0.141896696563364"
"5 on Scale 1 to 10","2016","middle vocational","East Germany","425","0.16309995278166","0.149169374903438","0.177030530659881"
"5 on Scale 1 to 10","2016","vocational + Abi","West Germany","170","0.103732014374909","0.0897848120738784","0.11767921667594"
"5 on Scale 1 to 10","2016","vocational + Abi","East Germany","22","","",""
"5 on Scale 1 to 10","2016","higher vocational","West Germany","114","0.103643662686649","0.0851282051227356","0.122159120250562"
"5 on Scale 1 to 10","2016","higher vocational","East Germany","58","0.179770617551554","0.140484231916006","0.219057003187103"
"5 on Scale 1 to 10","2016","higher education","West Germany","422","0.0861069150623699","0.0784684164241401","0.0937454137005998"
"5 on Scale 1 to 10","2016","higher education","East Germany","147","0.0894848201616917","0.0749079260937893","0.104061714229594"
"6 on Scale 1 to 10","2016","in school","West Germany","12","","",""
"6 on Scale 1 to 10","2016","in school","East Germany","2","","",""
"6 on Scale 1 to 10","2016","inadequately","West Germany","113","0.0971954120020957","0.0829796603059823","0.111411163698209"
"6 on Scale 1 to 10","2016","inadequately","East Germany","32","0.267463964910366","0.220824111417457","0.314103818403274"
"6 on Scale 1 to 10","2016","general elemantary","West Germany","266","0.112345711218967","0.100926861110825","0.12376456132711"
"6 on Scale 1 to 10","2016","general elemantary","East Germany","39","0.0894514726551392","0.0637047243612707","0.115198220949008"
"6 on Scale 1 to 10","2016","middle vocational","West Germany","939","0.105477220075555","0.0991647707442975","0.111789669406813"
"6 on Scale 1 to 10","2016","middle vocational","East Germany","290","0.116719878972196","0.104613143282282","0.12882661466211"
"6 on Scale 1 to 10","2016","vocational + Abi","West Germany","184","0.100690562040604","0.0869260534646251","0.114455070616582"
"6 on Scale 1 to 10","2016","vocational + Abi","East Germany","20","","",""
"6 on Scale 1 to 10","2016","higher vocational","West Germany","115","0.117376448712837","0.0978240085766736","0.136928888849"
"6 on Scale 1 to 10","2016","higher vocational","East Germany","45","0.106486926252872","0.0749286219001268","0.138045230605618"
"6 on Scale 1 to 10","2016","higher education","West Germany","470","0.0982650355113704","0.0901595271633427","0.106370543859398"
"6 on Scale 1 to 10","2016","higher education","East Germany","161","0.130984515029871","0.113755103141108","0.148213926918633"
"7 on Scale 1 to 10","2016","in school","West Germany","37","0.0969946162916083","0.0642081276885715","0.129781104894645"
"7 on Scale 1 to 10","2016","in school","East Germany","6","","",""
"7 on Scale 1 to 10","2016","inadequately","West Germany","159","0.138888970081562","0.122292584252539","0.155485355910586"
"7 on Scale 1 to 10","2016","inadequately","East Germany","31","0.028808520524188","0.0111837711039153","0.0464332699444606"
"7 on Scale 1 to 10","2016","general elemantary","West Germany","390","0.141191475709591","0.128600058703976","0.153782892715206"
"7 on Scale 1 to 10","2016","general elemantary","East Germany","39","0.0952825635164694","0.0687951050655135","0.121770021967425"
"7 on Scale 1 to 10","2016","middle vocational","West Germany","1588","0.18399727183509","0.176034314984437","0.191960228685743"
"7 on Scale 1 to 10","2016","middle vocational","East Germany","478","0.182550121922942","0.167984566534372","0.197115677311512"
"7 on Scale 1 to 10","2016","vocational + Abi","West Germany","371","0.205373844499102","0.186895385652829","0.223852303345376"
"7 on Scale 1 to 10","2016","vocational + Abi","East Germany","63","0.231023127565173","0.182844015201181","0.279202239929165"
"7 on Scale 1 to 10","2016","higher vocational","West Germany","230","0.206538838463994","0.181947258726373","0.231130418201614"
"7 on Scale 1 to 10","2016","higher vocational","East Germany","85","0.259985162031501","0.21510963583337","0.304860688229632"
"7 on Scale 1 to 10","2016","higher education","West Germany","981","0.220648898409181","0.209357213430634","0.231940583387728"
"7 on Scale 1 to 10","2016","higher education","East Germany","291","0.199855178260779","0.179433627427869","0.220276729093688"
"8 on Scale 1 to 10","2016","in school","West Germany","67","0.191763065970934","0.148148882028941","0.235377249912926"
"8 on Scale 1 to 10","2016","in school","East Germany","10","","",""
"8 on Scale 1 to 10","2016","inadequately","West Germany","210","0.141800224169085","0.125059172956449","0.158541275381722"
"8 on Scale 1 to 10","2016","inadequately","East Germany","55","0.139750895707101","0.103216707963164","0.176285083451038"
"8 on Scale 1 to 10","2016","general elemantary","West Germany","597","0.201411796274271","0.1869098566727","0.215913735875843"
"8 on Scale 1 to 10","2016","general elemantary","East Germany","79","0.184967900198941","0.149940118719006","0.219995681678876"
"8 on Scale 1 to 10","2016","middle vocational","West Germany","2150","0.231970958898896","0.223296777599738","0.240645140198054"
"8 on Scale 1 to 10","2016","middle vocational","East Germany","554","0.19721908576974","0.18221607542598","0.212222096113501"
"8 on Scale 1 to 10","2016","vocational + Abi","West Germany","463","0.253450849734221","0.233553839142615","0.273347860325827"
"8 on Scale 1 to 10","2016","vocational + Abi","East Germany","71","0.231994600152102","0.183744802002344","0.280244398301859"
"8 on Scale 1 to 10","2016","higher vocational","West Germany","267","0.268401357739841","0.24148281620032","0.295319899279362"
"8 on Scale 1 to 10","2016","higher vocational","East Germany","82","0.223322084926975","0.180713081781315","0.265931088072635"
"8 on Scale 1 to 10","2016","higher education","West Germany","1404","0.274787114780409","0.262631631429239","0.286942598131579"
"8 on Scale 1 to 10","2016","higher education","East Germany","379","0.241296579555875","0.219446233402992","0.263146925708758"
"9 on Scale 1 to 10","2016","in school","West Germany","87","0.319174501543366","0.267531922489377","0.370817080597356"
"9 on Scale 1 to 10","2016","in school","East Germany","11","","",""
"9 on Scale 1 to 10","2016","inadequately","West Germany","186","0.081189528102676","0.0680822339901198","0.0942968222152322"
"9 on Scale 1 to 10","2016","inadequately","East Germany","27","","",""
"9 on Scale 1 to 10","2016","general elemantary","West Germany","340","0.0974990718640254","0.0867728626242727","0.108225281103778"
"9 on Scale 1 to 10","2016","general elemantary","East Germany","39","0.0594718716351091","0.0381355873560376","0.0808081559141806"
"9 on Scale 1 to 10","2016","middle vocational","West Germany","1059","0.106551459341124","0.100210757407053","0.112892161275195"
"9 on Scale 1 to 10","2016","middle vocational","East Germany","264","0.0834878222068647","0.073057779063123","0.0939178653506065"
"9 on Scale 1 to 10","2016","vocational + Abi","West Germany","249","0.134623202063491","0.119010634379487","0.150235769747496"
"9 on Scale 1 to 10","2016","vocational + Abi","East Germany","56","0.167450796626982","0.12477093628933","0.210130656964634"
"9 on Scale 1 to 10","2016","higher vocational","West Germany","115","0.0986987708845902","0.0805806321802396","0.116816909588941"
"9 on Scale 1 to 10","2016","higher vocational","East Germany","25","","",""
"9 on Scale 1 to 10","2016","higher education","West Germany","837","0.142518405556646","0.132999452703672","0.15203735840962"
"9 on Scale 1 to 10","2016","higher education","East Germany","166","0.116368199059744","0.0999925115304015","0.132743886589087"
"10 Completely satisfied","2016","in school","West Germany","83","0.276881459680028","0.22731046784443","0.326452451515627"
"10 Completely satisfied","2016","in school","East Germany","14","","",""
"10 Completely satisfied","2016","inadequately","West Germany","524","0.13873362320747","0.122145025365136","0.155322221049803"
"10 Completely satisfied","2016","inadequately","East Germany","125","0.218430337689668","0.174894152993909","0.261966522385427"
"10 Completely satisfied","2016","general elemantary","West Germany","503","0.0827714916740728","0.0728082340879429","0.0927347492602026"
"10 Completely satisfied","2016","general elemantary","East Germany","105","0.106418001205735","0.0785983393985442","0.134237663012926"
"10 Completely satisfied","2016","middle vocational","West Germany","837","0.0603571036323818","0.0554630527744673","0.0652511544902963"
"10 Completely satisfied","2016","middle vocational","East Germany","166","0.0388289903716379","0.0315447578685055","0.0461132228747703"
"10 Completely satisfied","2016","vocational + Abi","West Germany","190","0.0843152186809069","0.0716054473757037","0.0970249899861102"
"10 Completely satisfied","2016","vocational + Abi","East Germany","30","0.099957480551665","0.0656717356335439","0.134243225469786"
"10 Completely satisfied","2016","higher vocational","West Germany","35","0.0357112555942625","0.0244385326026375","0.0469839785858876"
"10 Completely satisfied","2016","higher vocational","East Germany","8","","",""
