"m11125","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 on Scale 1 to 10","1986","Not Employed","in school","","","",""
"1 on Scale 1 to 10","1986","Not Employed","inadequately","10","","",""
"1 on Scale 1 to 10","1986","Not Employed","general elemantary","36","0.0325324375809035","0.0231484087938814","0.0419164663679256"
"1 on Scale 1 to 10","1986","Not Employed","middle vocational","23","","",""
"1 on Scale 1 to 10","1986","Not Employed","vocational + Abi","1","","",""
"1 on Scale 1 to 10","1986","Not Employed","higher vocational","5","","",""
"1 on Scale 1 to 10","1986","Not Employed","higher education","4","","",""
"1 on Scale 1 to 10","1986","Employed","in school","","","",""
"1 on Scale 1 to 10","1986","Employed","inadequately","10","","",""
"1 on Scale 1 to 10","1986","Employed","general elemantary","10","","",""
"1 on Scale 1 to 10","1986","Employed","middle vocational","24","","",""
"1 on Scale 1 to 10","1986","Employed","vocational + Abi","1","","",""
"1 on Scale 1 to 10","1986","Employed","higher vocational","1","","",""
"1 on Scale 1 to 10","1986","Employed","higher education","4","","",""
"2 on Scale 1 to 10","1986","Not Employed","in school","1","","",""
"2 on Scale 1 to 10","1986","Not Employed","inadequately","21","","",""
"2 on Scale 1 to 10","1986","Not Employed","general elemantary","40","0.0312281489285402","0.0220279609914347","0.0404283368656456"
"2 on Scale 1 to 10","1986","Not Employed","middle vocational","57","0.0381090357087111","0.0288201222605319","0.0473979491568903"
"2 on Scale 1 to 10","1986","Not Employed","vocational + Abi","4","","",""
"2 on Scale 1 to 10","1986","Not Employed","higher vocational","8","","",""
"2 on Scale 1 to 10","1986","Not Employed","higher education","5","","",""
"2 on Scale 1 to 10","1986","Employed","in school","","","",""
"2 on Scale 1 to 10","1986","Employed","inadequately","12","","",""
"2 on Scale 1 to 10","1986","Employed","general elemantary","14","","",""
"2 on Scale 1 to 10","1986","Employed","middle vocational","67","0.0199098709599717","0.0151949812493268","0.0246247606706165"
"2 on Scale 1 to 10","1986","Employed","vocational + Abi","4","","",""
"2 on Scale 1 to 10","1986","Employed","higher vocational","9","","",""
"2 on Scale 1 to 10","1986","Employed","higher education","3","","",""
"3 on Scale 1 to 10","1986","Not Employed","in school","3","","",""
"3 on Scale 1 to 10","1986","Not Employed","inadequately","21","","",""
"3 on Scale 1 to 10","1986","Not Employed","general elemantary","78","0.0639149831852256","0.050976844298355","0.0768531220720961"
"3 on Scale 1 to 10","1986","Not Employed","middle vocational","76","0.0547879051680702","0.0437472461668006","0.0658285641693398"
"3 on Scale 1 to 10","1986","Not Employed","vocational + Abi","3","","",""
"3 on Scale 1 to 10","1986","Not Employed","higher vocational","14","","",""
"3 on Scale 1 to 10","1986","Not Employed","higher education","3","","",""
"3 on Scale 1 to 10","1986","Employed","in school","","","",""
"3 on Scale 1 to 10","1986","Employed","inadequately","28","","",""
"3 on Scale 1 to 10","1986","Employed","general elemantary","54","0.0325682887670346","0.0237029495028658","0.0414336280312033"
"3 on Scale 1 to 10","1986","Employed","middle vocational","121","0.0350987193759751","0.0288872923847756","0.0413101463671746"
"3 on Scale 1 to 10","1986","Employed","vocational + Abi","4","","",""
"3 on Scale 1 to 10","1986","Employed","higher vocational","14","","",""
"3 on Scale 1 to 10","1986","Employed","higher education","19","","",""
"4 on Scale 1 to 10","1986","Not Employed","in school","4","","",""
"4 on Scale 1 to 10","1986","Not Employed","inadequately","23","","",""
"4 on Scale 1 to 10","1986","Not Employed","general elemantary","91","0.0758380753473732","0.0618347715881832","0.0898413791065632"
"4 on Scale 1 to 10","1986","Not Employed","middle vocational","90","0.0584060310188509","0.0470284825246588","0.0697835795130429"
"4 on Scale 1 to 10","1986","Not Employed","vocational + Abi","5","","",""
"4 on Scale 1 to 10","1986","Not Employed","higher vocational","7","","",""
"4 on Scale 1 to 10","1986","Not Employed","higher education","11","","",""
"4 on Scale 1 to 10","1986","Employed","in school","","","",""
"4 on Scale 1 to 10","1986","Employed","inadequately","35","0.0893118544411726","0.0633903018859576","0.115233406996388"
"4 on Scale 1 to 10","1986","Employed","general elemantary","77","0.0505017414220141","0.0395649987498381","0.0614384840941901"
"4 on Scale 1 to 10","1986","Employed","middle vocational","148","0.0493899248500418","0.0420764344244818","0.0567034152756017"
"4 on Scale 1 to 10","1986","Employed","vocational + Abi","5","","",""
"4 on Scale 1 to 10","1986","Employed","higher vocational","17","","",""
"4 on Scale 1 to 10","1986","Employed","higher education","24","","",""
"5 on Scale 1 to 10","1986","Not Employed","in school","7","","",""
"5 on Scale 1 to 10","1986","Not Employed","inadequately","53","0.141478533440104","0.103412203353279","0.179544863526929"
"5 on Scale 1 to 10","1986","Not Employed","general elemantary","239","0.198916746176675","0.177801929153946","0.220031563199404"
"5 on Scale 1 to 10","1986","Not Employed","middle vocational","285","0.188919535785654","0.169928072895705","0.207910998675602"
"5 on Scale 1 to 10","1986","Not Employed","vocational + Abi","15","","",""
"5 on Scale 1 to 10","1986","Not Employed","higher vocational","25","","",""
"5 on Scale 1 to 10","1986","Not Employed","higher education","17","","",""
"5 on Scale 1 to 10","1986","Employed","in school","1","","",""
"5 on Scale 1 to 10","1986","Employed","inadequately","71","0.136932414289363","0.105686218458819","0.168178610119908"
"5 on Scale 1 to 10","1986","Employed","general elemantary","248","0.169490278624942","0.150751879392832","0.188228677857053"
"5 on Scale 1 to 10","1986","Employed","middle vocational","440","0.135679050841873","0.124120637370262","0.147237464313485"
"5 on Scale 1 to 10","1986","Employed","vocational + Abi","27","","",""
"5 on Scale 1 to 10","1986","Employed","higher vocational","51","0.131913617041586","0.0994343402892586","0.164392893793914"
"5 on Scale 1 to 10","1986","Employed","higher education","55","0.0879040851729142","0.0653597951148689","0.110448375230959"
"6 on Scale 1 to 10","1986","Not Employed","in school","10","","",""
"6 on Scale 1 to 10","1986","Not Employed","inadequately","20","","",""
"6 on Scale 1 to 10","1986","Not Employed","general elemantary","117","0.0955003455148223","0.0799543156931341","0.111046375336511"
"6 on Scale 1 to 10","1986","Not Employed","middle vocational","167","0.108801591011254","0.0936940828293914","0.123909099193118"
"6 on Scale 1 to 10","1986","Not Employed","vocational + Abi","8","","",""
"6 on Scale 1 to 10","1986","Not Employed","higher vocational","11","","",""
"6 on Scale 1 to 10","1986","Not Employed","higher education","13","","",""
"6 on Scale 1 to 10","1986","Employed","in school","","","",""
"6 on Scale 1 to 10","1986","Employed","inadequately","46","0.0816480449266457","0.0567595240658854","0.106536565787406"
"6 on Scale 1 to 10","1986","Employed","general elemantary","145","0.0963596983097835","0.0816218785005789","0.111097518118988"
"6 on Scale 1 to 10","1986","Employed","middle vocational","264","0.0776670066785511","0.0686332900377568","0.0867007233193454"
"6 on Scale 1 to 10","1986","Employed","vocational + Abi","17","","",""
"6 on Scale 1 to 10","1986","Employed","higher vocational","34","0.0811063766545289","0.0549040303332603","0.107308722975797"
"6 on Scale 1 to 10","1986","Employed","higher education","42","0.0732191879752504","0.052478997059489","0.0939593788910117"
"7 on Scale 1 to 10","1986","Not Employed","in school","18","","",""
"7 on Scale 1 to 10","1986","Not Employed","inadequately","30","0.0844090808245855","0.0540446266291692","0.114773535020002"
"7 on Scale 1 to 10","1986","Not Employed","general elemantary","152","0.111614419474532","0.0949583039183079","0.128270535030757"
"7 on Scale 1 to 10","1986","Not Employed","middle vocational","183","0.106237478095199","0.0912875893784658","0.121187366811931"
"7 on Scale 1 to 10","1986","Not Employed","vocational + Abi","5","","",""
"7 on Scale 1 to 10","1986","Not Employed","higher vocational","26","","",""
"7 on Scale 1 to 10","1986","Not Employed","higher education","17","","",""
"7 on Scale 1 to 10","1986","Employed","in school","2","","",""
"7 on Scale 1 to 10","1986","Employed","inadequately","47","0.126561694997419","0.0963420837661587","0.156781306228679"
"7 on Scale 1 to 10","1986","Employed","general elemantary","200","0.136146412836844","0.119018245285903","0.153274580387786"
"7 on Scale 1 to 10","1986","Employed","middle vocational","526","0.159763917899376","0.147397488487413","0.172130347311339"
"7 on Scale 1 to 10","1986","Employed","vocational + Abi","29","","",""
"7 on Scale 1 to 10","1986","Employed","higher vocational","71","0.162629955825915","0.127210731515239","0.198049180136591"
"7 on Scale 1 to 10","1986","Employed","higher education","83","0.138547229829771","0.111041293189753","0.16605316646979"
"8 on Scale 1 to 10","1986","Not Employed","in school","44","0.238258155524671","0.17653468453325","0.299981626516092"
"8 on Scale 1 to 10","1986","Not Employed","inadequately","43","0.15685982340295","0.117138298901245","0.196581347904655"
"8 on Scale 1 to 10","1986","Not Employed","general elemantary","220","0.147942525778564","0.129162603866421","0.166722447690707"
"8 on Scale 1 to 10","1986","Not Employed","middle vocational","304","0.176424500024038","0.157930997505685","0.194918002542392"
"8 on Scale 1 to 10","1986","Not Employed","vocational + Abi","15","","",""
"8 on Scale 1 to 10","1986","Not Employed","higher vocational","40","0.23177190202918","0.167387360865274","0.296156443193087"
"8 on Scale 1 to 10","1986","Not Employed","higher education","40","0.238484144915704","0.168879844053482","0.308088445777927"
"8 on Scale 1 to 10","1986","Employed","in school","","","",""
"8 on Scale 1 to 10","1986","Employed","inadequately","90","0.19073543971905","0.155026038082574","0.226444841355526"
"8 on Scale 1 to 10","1986","Employed","general elemantary","316","0.209830995043357","0.189494198410933","0.230167791675781"
"8 on Scale 1 to 10","1986","Employed","middle vocational","749","0.221303251939033","0.207291824359542","0.235314679518523"
"8 on Scale 1 to 10","1986","Employed","vocational + Abi","45","0.242604368671805","0.183925481776268","0.301283255567342"
"8 on Scale 1 to 10","1986","Employed","higher vocational","112","0.274065666834642","0.231254600172349","0.316876733496934"
"8 on Scale 1 to 10","1986","Employed","higher education","168","0.280442562861361","0.2446768837512","0.316208241971522"
"9 on Scale 1 to 10","1986","Not Employed","in school","42","0.227399344963615","0.166670546742298","0.288128143184933"
"9 on Scale 1 to 10","1986","Not Employed","inadequately","33","0.104244901564173","0.0708682925451423","0.137621510583203"
"9 on Scale 1 to 10","1986","Not Employed","general elemantary","128","0.0799249392245889","0.0655810933761562","0.0942687850730216"
"9 on Scale 1 to 10","1986","Not Employed","middle vocational","178","0.0972555825756702","0.0828799259955812","0.111631239155759"
"9 on Scale 1 to 10","1986","Not Employed","vocational + Abi","8","","",""
"9 on Scale 1 to 10","1986","Not Employed","higher vocational","12","","",""
"9 on Scale 1 to 10","1986","Not Employed","higher education","14","","",""
"9 on Scale 1 to 10","1986","Employed","in school","","","",""
"9 on Scale 1 to 10","1986","Employed","inadequately","52","0.112802941797314","0.0840493651567981","0.14155651843783"
"9 on Scale 1 to 10","1986","Employed","general elemantary","187","0.118400986671815","0.102264798896306","0.134537174447325"
"9 on Scale 1 to 10","1986","Employed","middle vocational","436","0.127672297703772","0.116408301965493","0.138936293442051"
"9 on Scale 1 to 10","1986","Employed","vocational + Abi","34","0.191639652388531","0.137761046637756","0.245518258139305"
"9 on Scale 1 to 10","1986","Employed","higher vocational","51","0.120521341114207","0.0892731635255021","0.151769518702912"
"9 on Scale 1 to 10","1986","Employed","higher education","119","0.187741975009877","0.156650632472835","0.218833317546918"
"10 Completely satisfied","1986","Not Employed","in school","54","0.27866271875356","0.213704939287","0.34362049822012"
"10 Completely satisfied","1986","Not Employed","inadequately","53","0.156326466001956","0.116659989650058","0.195992942353854"
"10 Completely satisfied","1986","Not Employed","general elemantary","210","0.1137769845881","0.0969807649752712","0.130573204200929"
"10 Completely satisfied","1986","Not Employed","middle vocational","198","0.106700669141309","0.0917221082371467","0.121679230045471"
"10 Completely satisfied","1986","Not Employed","vocational + Abi","7","","",""
"10 Completely satisfied","1986","Not Employed","higher vocational","14","","",""
"10 Completely satisfied","1986","Not Employed","higher education","20","","",""
"10 Completely satisfied","1986","Employed","in school","2","","",""
"10 Completely satisfied","1986","Employed","inadequately","61","0.110990118979291","0.0824393988358155","0.139540839122766"
"10 Completely satisfied","1986","Employed","general elemantary","280","0.164384215479102","0.145873589536587","0.182894841421617"
"10 Completely satisfied","1986","Employed","middle vocational","561","0.156759977364432","0.144488481376921","0.169031473351944"
