"m11125","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"10 Completely satisfied","1985","Employed","Couple + C. LE 16 ","344","0.166031990213716","0.149300220700977","0.182763759726456"
"10 Completely satisfied","1985","Employed","Couple + C. GT 16 ","238","0.170404406089316","0.15022043364031","0.190588378538321"
"10 Completely satisfied","1985","Employed","Couple + C. LE and GT 16","209","0.199265533957348","0.173918084926585","0.224612982988112"
"0 Completely dissatisfied","1986","Not Employed","1-pers.-HH","32","0.0526019022455998","0.0337383303214053","0.0714654741697943"
"0 Completely dissatisfied","1986","Not Employed","(Married) couple without C. ","52","0.0549537159030032","0.0408362702741941","0.0690711615318123"
"0 Completely dissatisfied","1986","Not Employed","Single parent ","10","","",""
"0 Completely dissatisfied","1986","Not Employed","Couple + C. LE 16 ","7","","",""
"0 Completely dissatisfied","1986","Not Employed","Couple + C. GT 16 ","19","","",""
"0 Completely dissatisfied","1986","Not Employed","Couple + C. LE and GT 16","8","","",""
"0 Completely dissatisfied","1986","Employed","1-pers.-HH","4","","",""
"0 Completely dissatisfied","1986","Employed","(Married) couple without C. ","17","","",""
"0 Completely dissatisfied","1986","Employed","Single parent ","8","","",""
"0 Completely dissatisfied","1986","Employed","Couple + C. LE 16 ","14","","",""
"0 Completely dissatisfied","1986","Employed","Couple + C. GT 16 ","20","","",""
"0 Completely dissatisfied","1986","Employed","Couple + C. LE and GT 16","7","","",""
"1 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","18","","",""
"1 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","26","","",""
"1 on Scale 1 to 10","1986","Not Employed","Single parent ","3","","",""
"1 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","6","","",""
"1 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","13","","",""
"1 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","3","","",""
"1 on Scale 1 to 10","1986","Employed","1-pers.-HH","3","","",""
"1 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","14","","",""
"1 on Scale 1 to 10","1986","Employed","Single parent ","1","","",""
"1 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","6","","",""
"1 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","17","","",""
"1 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","5","","",""
"2 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","18","","",""
"2 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","46","0.0506763544662816","0.0370888129502475","0.0642638959823157"
"2 on Scale 1 to 10","1986","Not Employed","Single parent ","5","","",""
"2 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","12","","",""
"2 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","22","","",""
"2 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","16","","",""
"2 on Scale 1 to 10","1986","Employed","1-pers.-HH","12","","",""
"2 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","21","","",""
"2 on Scale 1 to 10","1986","Employed","Single parent ","6","","",""
"2 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","29","","",""
"2 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","22","","",""
"2 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","13","","",""
"3 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","34","0.0690044357928507","0.0475869117205635","0.090421959865138"
"3 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","62","0.0614410962488112","0.0465649206121566","0.0763172718854659"
"3 on Scale 1 to 10","1986","Not Employed","Single parent ","10","","",""
"3 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","29","","",""
"3 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","30","0.0460799549467419","0.0304590189087431","0.0617008909847407"
"3 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","19","","",""
"3 on Scale 1 to 10","1986","Employed","1-pers.-HH","18","","",""
"3 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","56","0.0368536739649506","0.02690987149038","0.0467974764395212"
"3 on Scale 1 to 10","1986","Employed","Single parent ","10","","",""
"3 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","54","0.0248351837549177","0.0174976700976818","0.0321726974121536"
"3 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","55","0.0392192052673656","0.0290906818799848","0.0493477286547464"
"3 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","34","0.0382117662089649","0.0257079522959325","0.0507155801219973"
"4 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","38","0.0689292344573065","0.0475225195087571","0.0903359494058559"
"4 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","63","0.0647944435837753","0.0495450183886451","0.0800438687789054"
"4 on Scale 1 to 10","1986","Not Employed","Single parent ","11","","",""
"4 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","30","0.0534702553215612","0.0365113426005915","0.0704291680425309"
"4 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","47","0.0701783695750504","0.0511458404361399","0.089210898713961"
"4 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","18","","",""
"4 on Scale 1 to 10","1986","Employed","1-pers.-HH","27","","",""
"4 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","63","0.0491606256901604","0.0377495066065047","0.0605717447738161"
"4 on Scale 1 to 10","1986","Employed","Single parent ","18","","",""
"4 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","70","0.048770620655183","0.03861519828183","0.058926043028536"
"4 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","71","0.0498975410450123","0.0385367289382186","0.061258353151806"
"4 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","45","0.044041324873979","0.0306583099337278","0.0574243398142301"
"5 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","120","0.23845605382767","0.202447256657823","0.274464850997517"
"5 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","221","0.217151911271268","0.191610103728215","0.24269371881432"
"5 on Scale 1 to 10","1986","Not Employed","Single parent ","24","","",""
"5 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","83","0.11811884495063","0.0937889983952197","0.14244869150604"
"5 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","88","0.134791353730092","0.109347289295801","0.160235418164382"
"5 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","61","0.112367010147185","0.0846571746003956","0.140076845693975"
"5 on Scale 1 to 10","1986","Employed","1-pers.-HH","75","0.131134034490672","0.103687082087565","0.158580986893778"
"5 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","209","0.158770852865894","0.139481906625416","0.178059799106372"
"5 on Scale 1 to 10","1986","Employed","Single parent ","42","0.120021961381274","0.0840760463268956","0.155967876435653"
"5 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","208","0.120309518128115","0.104970725992981","0.13564831026325"
"5 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","203","0.150396784976852","0.131745363596023","0.169048206357682"
"5 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","109","0.118793946944455","0.0976911457410082","0.139896748147902"
"6 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","50","0.0980102950608484","0.0728860169676488","0.123134573154048"
"6 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","129","0.134766907422856","0.113613066005197","0.155920748840515"
"6 on Scale 1 to 10","1986","Not Employed","Single parent ","16","","",""
"6 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","49","0.064581421157815","0.0460532933593949","0.0831095489562351"
"6 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","44","0.0655874379136644","0.0471426056115764","0.0840322702157525"
"6 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","30","0.0753798251113082","0.052216171406075","0.0985434788165413"
"6 on Scale 1 to 10","1986","Employed","1-pers.-HH","41","0.0709464056916075","0.0500704864677962","0.0918223249154188"
"6 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","111","0.0819313521954039","0.0674560180591223","0.0964066863316855"
"6 on Scale 1 to 10","1986","Employed","Single parent ","31","0.0881929486736937","0.0568274879083983","0.119558409438989"
"6 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","126","0.0714868089105905","0.0593394121565539","0.0836342056646271"
"6 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","133","0.0871924716764654","0.0724722725396761","0.101912670813255"
"6 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","79","0.0899965004015498","0.0713310463895864","0.108661954413513"
"7 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","62","0.111279125226639","0.0847057637479335","0.137852486705345"
"7 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","106","0.102821548631414","0.0840061883105942","0.121636908952234"
"7 on Scale 1 to 10","1986","Not Employed","Single parent ","18","","",""
"7 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","74","0.11204042904395","0.0882633379848327","0.135817520103067"
"7 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","80","0.122198654945641","0.097796601297859","0.146600708593423"
"7 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","64","0.145206833961817","0.114295206764361","0.176118461159272"
"7 on Scale 1 to 10","1986","Employed","1-pers.-HH","77","0.127817358935069","0.100668057218139","0.154966660651998"
"7 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","212","0.165681788501906","0.146058616675464","0.185304960328348"
"7 on Scale 1 to 10","1986","Employed","Single parent ","52","0.1679615182971","0.12661300782052","0.20931002877368"
"7 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","270","0.1605562164936","0.14324667383743","0.177865759149771"
"7 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","186","0.141017467023267","0.12285757736833","0.159177356678204"
"7 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","126","0.143542787448438","0.120673757714146","0.166411817182729"
"8 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","78","0.132084743136277","0.103474474043681","0.160695012228873"
"8 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","157","0.156520830126696","0.134011928426885","0.179029731826507"
"8 on Scale 1 to 10","1986","Not Employed","Single parent ","46","0.236736060871406","0.177377336597039","0.296094785145772"
"8 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","162","0.248464375968361","0.215889588282078","0.281039163654645"
"8 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","123","0.179143241136263","0.150572010515549","0.207714471756978"
"8 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","97","0.210639675921899","0.174862541400179","0.246416810443618"
"8 on Scale 1 to 10","1986","Employed","1-pers.-HH","129","0.223373398383069","0.189505996464679","0.257240800301458"
"8 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","328","0.237784719659496","0.215315046522697","0.260254392796294"
"8 on Scale 1 to 10","1986","Employed","Single parent ","53","0.18138205772313","0.138761310560983","0.224002804885277"
"8 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","398","0.239210840724702","0.219096823928585","0.25932485752082"
"8 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","296","0.215814592012561","0.194349420384129","0.237279763640993"
"8 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","205","0.244448745877346","0.216418294713029","0.272479197041663"
"9 on Scale 1 to 10","1986","Not Employed","1-pers.-HH","38","0.0694593660183561","0.0479766082354777","0.0909421238012345"
"9 on Scale 1 to 10","1986","Not Employed","(Married) couple without C. ","50","0.049186180125466","0.03578940267169","0.062582957579242"
"9 on Scale 1 to 10","1986","Not Employed","Single parent ","27","","",""
"9 on Scale 1 to 10","1986","Not Employed","Couple + C. LE 16 ","101","0.162704922314857","0.134881255887706","0.190528588742009"
"9 on Scale 1 to 10","1986","Not Employed","Couple + C. GT 16 ","84","0.124423912509451","0.0998319087411513","0.149015916277751"
"9 on Scale 1 to 10","1986","Not Employed","Couple + C. LE and GT 16","89","0.17629823909901","0.142862817582758","0.209733660615263"
"9 on Scale 1 to 10","1986","Employed","1-pers.-HH","88","0.147992367976158","0.119118735313467","0.176866000638849"
"9 on Scale 1 to 10","1986","Employed","(Married) couple without C. ","167","0.114947448317503","0.0981129509264698","0.131781945708535"
"9 on Scale 1 to 10","1986","Employed","Single parent ","40","0.141472074217119","0.102924607632431","0.180019540801808"
"9 on Scale 1 to 10","1986","Employed","Couple + C. LE 16 ","246","0.149087827446488","0.132294386817698","0.165881268075277"
"9 on Scale 1 to 10","1986","Employed","Couple + C. GT 16 ","178","0.132520668850953","0.114829523051627","0.150211814650279"
"9 on Scale 1 to 10","1986","Employed","Couple + C. LE and GT 16","128","0.136727124427223","0.114318995035281","0.159135253819165"
"10 Completely satisfied","1986","Not Employed","1-pers.-HH","50","0.0912831860517794","0.0669462091435532","0.115620162960005"
"10 Completely satisfied","1986","Not Employed","(Married) couple without C. ","89","0.0808192350234316","0.0639347086107376","0.0977037614361256"
"10 Completely satisfied","1986","Not Employed","Single parent ","27","","",""
"10 Completely satisfied","1986","Not Employed","Couple + C. LE 16 ","123","0.16481195852543","0.136843969736857","0.192779947314002"
"10 Completely satisfied","1986","Not Employed","Couple + C. GT 16 ","142","0.173092385185635","0.144904498260713","0.201280272110557"
"10 Completely satisfied","1986","Not Employed","Couple + C. LE and GT 16","94","0.153863314524778","0.122205157960044","0.185521471089512"
"10 Completely satisfied","1986","Employed","1-pers.-HH","107","0.190299063803808","0.158380696257963","0.222217431349654"
"10 Completely satisfied","1986","Employed","(Married) couple without C. ","181","0.12122094610675","0.103994541602388","0.138447350611113"
"10 Completely satisfied","1986","Employed","Single parent ","53","0.165478008965915","0.12437512423001","0.206580893701821"
"10 Completely satisfied","1986","Employed","Couple + C. LE 16 ","307","0.158381544185472","0.141167372357469","0.175595716013475"
"10 Completely satisfied","1986","Employed","Couple + C. GT 16 ","230","0.143670247616329","0.125368670295439","0.161971824937219"
"10 Completely satisfied","1986","Employed","Couple + C. LE and GT 16","152","0.154218604889786","0.130662598432769","0.177774611346802"
"0 Completely dissatisfied","1987","Not Employed","1-pers.-HH","26","","",""
"0 Completely dissatisfied","1987","Not Employed","(Married) couple without C. ","38","0.039548099796","0.0274016162563416","0.0516945833356584"
"0 Completely dissatisfied","1987","Not Employed","Single parent ","8","","",""
"0 Completely dissatisfied","1987","Not Employed","Couple + C. LE 16 ","9","","",""
"0 Completely dissatisfied","1987","Not Employed","Couple + C. GT 16 ","19","","",""
"0 Completely dissatisfied","1987","Not Employed","Couple + C. LE and GT 16","7","","",""
