"m11125","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"3 on Scale 1 to 10","1993","Couple + C. LE 16 ","Female","50","0.0297913105947191","0.0213843815268039","0.0381982396626343"
"3 on Scale 1 to 10","1993","Couple + C. GT 16 ","Male","63","0.0459772512661692","0.0351298064578566","0.0568246960744818"
"3 on Scale 1 to 10","1993","Couple + C. GT 16 ","Female","54","0.0424957147283266","0.0308574530240629","0.0541339764325902"
"3 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Male","19","","",""
"3 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Female","18","","",""
"4 on Scale 1 to 10","1993","1-pers.-HH","Male","31","0.0543495326755084","0.0349200841313466","0.0737789812196703"
"4 on Scale 1 to 10","1993","1-pers.-HH","Female","59","0.0600004569611342","0.0443979570809097","0.0756029568413587"
"4 on Scale 1 to 10","1993","(Married) couple without C. ","Male","105","0.0718773363652211","0.0594486973528709","0.0843059753775712"
"4 on Scale 1 to 10","1993","(Married) couple without C. ","Female","118","0.0698885891836606","0.0576604470396481","0.0821167313276732"
"4 on Scale 1 to 10","1993","Single parent ","Male","2","","",""
"4 on Scale 1 to 10","1993","Single parent ","Female","38","0.0988540362092361","0.0703437342431063","0.127364338175366"
"4 on Scale 1 to 10","1993","Couple + C. LE 16 ","Male","46","0.0357271061134346","0.0264839288598415","0.0449702833670278"
"4 on Scale 1 to 10","1993","Couple + C. LE 16 ","Female","72","0.0449860034830069","0.034736482401306","0.0552355245647078"
"4 on Scale 1 to 10","1993","Couple + C. GT 16 ","Male","69","0.0536203453481008","0.041952945462221","0.0652877452339806"
"4 on Scale 1 to 10","1993","Couple + C. GT 16 ","Female","75","0.0673179746181847","0.0528609969333266","0.0817749523030429"
"4 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Male","25","","",""
"4 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Female","24","","",""
"5 on Scale 1 to 10","1993","1-pers.-HH","Male","80","0.156639188665162","0.125489467216043","0.187788910114281"
"5 on Scale 1 to 10","1993","1-pers.-HH","Female","186","0.20346418285856","0.177015763243446","0.229912602473673"
"5 on Scale 1 to 10","1993","(Married) couple without C. ","Male","285","0.161030140497855","0.143343242820247","0.178717038175463"
"5 on Scale 1 to 10","1993","(Married) couple without C. ","Female","305","0.182159042943052","0.163647200240296","0.200670885645808"
"5 on Scale 1 to 10","1993","Single parent ","Male","25","","",""
"5 on Scale 1 to 10","1993","Single parent ","Female","71","0.179553958350432","0.142890827651594","0.216217089049269"
"5 on Scale 1 to 10","1993","Couple + C. LE 16 ","Male","166","0.105949970689623","0.0906230922314598","0.121276849147787"
"5 on Scale 1 to 10","1993","Couple + C. LE 16 ","Female","181","0.109419657574422","0.0939833214549222","0.124855993693923"
"5 on Scale 1 to 10","1993","Couple + C. GT 16 ","Male","179","0.126362303699739","0.109153486078137","0.143571121321341"
"5 on Scale 1 to 10","1993","Couple + C. GT 16 ","Female","187","0.168304305317612","0.146718163494784","0.18989044714044"
"5 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Male","66","0.09149929717089","0.0688774893258621","0.114121105015918"
"5 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Female","86","0.156785136143108","0.126697488745595","0.186872783540621"
"6 on Scale 1 to 10","1993","1-pers.-HH","Male","57","0.102892583811694","0.0768543509465392","0.128930816676848"
"6 on Scale 1 to 10","1993","1-pers.-HH","Female","91","0.101515027124364","0.0816735653718853","0.121356488876842"
"6 on Scale 1 to 10","1993","(Married) couple without C. ","Male","197","0.12400546043917","0.10814572267379","0.13986519820455"
"6 on Scale 1 to 10","1993","(Married) couple without C. ","Female","216","0.121669136163592","0.105990469039451","0.137347803287733"
"6 on Scale 1 to 10","1993","Single parent ","Male","13","","",""
"6 on Scale 1 to 10","1993","Single parent ","Female","34","0.0921441316863816","0.0645161387300535","0.11977212464271"
"6 on Scale 1 to 10","1993","Couple + C. LE 16 ","Male","167","0.110020294559258","0.0944373747593532","0.125603214359164"
"6 on Scale 1 to 10","1993","Couple + C. LE 16 ","Female","150","0.0957954414566781","0.081241997890386","0.11034888502297"
"6 on Scale 1 to 10","1993","Couple + C. GT 16 ","Male","130","0.0995604445498603","0.0840527485795336","0.115068140520187"
"6 on Scale 1 to 10","1993","Couple + C. GT 16 ","Female","129","0.108211471695712","0.090288386090331","0.126134557301093"
"6 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Male","49","0.0751348464609228","0.0544517429156914","0.0958179500061542"
"6 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Female","45","0.0757265487258589","0.053834269348571","0.0976188281031468"
"7 on Scale 1 to 10","1993","1-pers.-HH","Male","83","0.170855924063892","0.138598679383558","0.203113168744225"
"7 on Scale 1 to 10","1993","1-pers.-HH","Female","114","0.133059205002159","0.110745572829544","0.155372837174775"
"7 on Scale 1 to 10","1993","(Married) couple without C. ","Male","247","0.141812792906178","0.125025772387704","0.158599813424652"
"7 on Scale 1 to 10","1993","(Married) couple without C. ","Female","236","0.148645051018346","0.131583425121749","0.165706676914943"
"7 on Scale 1 to 10","1993","Single parent ","Male","20","","",""
"7 on Scale 1 to 10","1993","Single parent ","Female","62","0.137471303077728","0.104578578814891","0.170364027340564"
"7 on Scale 1 to 10","1993","Couple + C. LE 16 ","Male","280","0.178274123307832","0.159213810729206","0.197334435886457"
"7 on Scale 1 to 10","1993","Couple + C. LE 16 ","Female","258","0.173655422280975","0.154923395778294","0.192387448783655"
"7 on Scale 1 to 10","1993","Couple + C. GT 16 ","Male","234","0.162924799316679","0.143797554472692","0.182052044160666"
"7 on Scale 1 to 10","1993","Couple + C. GT 16 ","Female","179","0.168275787569394","0.146691104573444","0.189860470565344"
"7 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Male","93","0.163552670570424","0.134532235730811","0.192573105410037"
"7 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Female","95","0.165802742597794","0.135027825317176","0.196577659878412"
"8 on Scale 1 to 10","1993","1-pers.-HH","Male","116","0.233694279761196","0.197426387129827","0.269962172392564"
"8 on Scale 1 to 10","1993","1-pers.-HH","Female","144","0.155264646228333","0.131471618427244","0.179057674029422"
"8 on Scale 1 to 10","1993","(Married) couple without C. ","Male","341","0.218281787647479","0.19840442486904","0.238159150425918"
"8 on Scale 1 to 10","1993","(Married) couple without C. ","Female","340","0.203422008059993","0.184115533561581","0.222728482558406"
"8 on Scale 1 to 10","1993","Single parent ","Male","50","0.292550078768374","0.227170882115122","0.357929275421627"
"8 on Scale 1 to 10","1993","Single parent ","Female","82","0.178495839982253","0.141917332909796","0.21507434705471"
"8 on Scale 1 to 10","1993","Couple + C. LE 16 ","Male","406","0.268485196594722","0.246415614257387","0.290554778932058"
"8 on Scale 1 to 10","1993","Couple + C. LE 16 ","Female","424","0.272785074402276","0.250760795785742","0.29480935301881"
"8 on Scale 1 to 10","1993","Couple + C. GT 16 ","Male","350","0.25281008549363","0.230299370969273","0.275320800017986"
"8 on Scale 1 to 10","1993","Couple + C. GT 16 ","Female","237","0.197180738113136","0.174225261060694","0.220136215165578"
"8 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Male","167","0.280172569257126","0.244936877770384","0.315408260743868"
"8 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Female","131","0.247356497764984","0.211651995737628","0.283060999792339"
"9 on Scale 1 to 10","1993","1-pers.-HH","Male","49","0.081482759944381","0.0580364896100675","0.104929030278695"
"9 on Scale 1 to 10","1993","1-pers.-HH","Female","58","0.0543229388925217","0.0394322035882659","0.0692136741967774"
"9 on Scale 1 to 10","1993","(Married) couple without C. ","Male","142","0.0756220771024511","0.0628995325244463","0.0883446216804559"
"9 on Scale 1 to 10","1993","(Married) couple without C. ","Female","126","0.0709851294933465","0.0586686985047423","0.0833015604819507"
"9 on Scale 1 to 10","1993","Single parent ","Male","27","","",""
"9 on Scale 1 to 10","1993","Single parent ","Female","47","0.116855972239673","0.0861694078869254","0.147542536592421"
"9 on Scale 1 to 10","1993","Couple + C. LE 16 ","Male","219","0.141320478575161","0.123972835234994","0.158668121915327"
"9 on Scale 1 to 10","1993","Couple + C. LE 16 ","Female","218","0.127623605081366","0.111123851601592","0.14412335856114"
"9 on Scale 1 to 10","1993","Couple + C. GT 16 ","Male","176","0.109377273455613","0.0932118526190441","0.125542694292181"
"9 on Scale 1 to 10","1993","Couple + C. GT 16 ","Female","140","0.116372769389663","0.0978713342770452","0.134874204502281"
"9 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Male","96","0.170720773079826","0.141198528501113","0.20024301765854"
"9 on Scale 1 to 10","1993","Couple + C. LE and GT 16","Female","68","0.12107144241278","0.0940776249730432","0.148065259852517"
"10 Completely satisfied","1993","1-pers.-HH","Male","54","0.0856183111455574","0.0616385785821559","0.109598043708959"
"10 Completely satisfied","1993","1-pers.-HH","Female","74","0.0792231699907642","0.0614789715020829","0.0969673684794456"
"10 Completely satisfied","1993","(Married) couple without C. ","Male","114","0.0551898311297258","0.0442016272208693","0.0661780350385824"
"10 Completely satisfied","1993","(Married) couple without C. ","Female","112","0.0660902339016587","0.0541747699155612","0.0780056978877562"
"10 Completely satisfied","1993","Single parent ","Male","30","0.152725983045813","0.101029615587863","0.204422350503763"
"10 Completely satisfied","1993","Single parent ","Female","43","0.0806771935701949","0.0546626355700703","0.106691751570319"
"10 Completely satisfied","1993","Couple + C. LE 16 ","Male","162","0.0974610015537114","0.0826913310912812","0.112230672016141"
"10 Completely satisfied","1993","Couple + C. LE 16 ","Female","175","0.119487153827378","0.103447741391893","0.135526566262864"
"10 Completely satisfied","1993","Couple + C. GT 16 ","Male","162","0.105728384146514","0.089802369795747","0.121654398497281"
"10 Completely satisfied","1993","Couple + C. GT 16 ","Female","92","0.0807622670464374","0.0650418754993717","0.0964826585935031"
"10 Completely satisfied","1993","Couple + C. LE and GT 16","Male","90","0.120042150045378","0.0945413612797737","0.145542938810982"
"10 Completely satisfied","1993","Couple + C. LE and GT 16","Female","66","0.112110115319327","0.086002415285915","0.138217815352739"
"0 Completely dissatisfied","1994","1-pers.-HH","Male","15","","",""
"0 Completely dissatisfied","1994","1-pers.-HH","Female","41","0.0497588078629452","0.0355367699350276","0.0639808457908627"
"0 Completely dissatisfied","1994","(Married) couple without C. ","Male","36","0.0222192419410993","0.0152022883863612","0.0292361954958374"
"0 Completely dissatisfied","1994","(Married) couple without C. ","Female","33","0.0224971460822642","0.015449912518145","0.0295443796463834"
"0 Completely dissatisfied","1994","Single parent ","Male","4","","",""
"0 Completely dissatisfied","1994","Single parent ","Female","7","","",""
"0 Completely dissatisfied","1994","Couple + C. LE 16 ","Male","10","","",""
"0 Completely dissatisfied","1994","Couple + C. LE 16 ","Female","14","","",""
"0 Completely dissatisfied","1994","Couple + C. GT 16 ","Male","21","","",""
"0 Completely dissatisfied","1994","Couple + C. GT 16 ","Female","18","","",""
"0 Completely dissatisfied","1994","Couple + C. LE and GT 16","Male","7","","",""
"0 Completely dissatisfied","1994","Couple + C. LE and GT 16","Female","4","","",""
"1 on Scale 1 to 10","1994","1-pers.-HH","Male","8","","",""
"1 on Scale 1 to 10","1994","1-pers.-HH","Female","29","","",""
"1 on Scale 1 to 10","1994","(Married) couple without C. ","Male","31","0.0250050109865455","0.0175717743898958","0.0324382475831951"
"1 on Scale 1 to 10","1994","(Married) couple without C. ","Female","17","","",""
"1 on Scale 1 to 10","1994","Single parent ","Male","2","","",""
"1 on Scale 1 to 10","1994","Single parent ","Female","7","","",""
"1 on Scale 1 to 10","1994","Couple + C. LE 16 ","Male","4","","",""
"1 on Scale 1 to 10","1994","Couple + C. LE 16 ","Female","11","","",""
"1 on Scale 1 to 10","1994","Couple + C. GT 16 ","Male","17","","",""
"1 on Scale 1 to 10","1994","Couple + C. GT 16 ","Female","8","","",""
"1 on Scale 1 to 10","1994","Couple + C. LE and GT 16","Male","2","","",""
"1 on Scale 1 to 10","1994","Couple + C. LE and GT 16","Female","2","","",""
"2 on Scale 1 to 10","1994","1-pers.-HH","Male","13","","",""
"2 on Scale 1 to 10","1994","1-pers.-HH","Female","51","0.0687310823498986","0.0521838994138532","0.085278265285944"
"2 on Scale 1 to 10","1994","(Married) couple without C. ","Male","62","0.0396136603099327","0.0303280872079576","0.0488992334119078"
"2 on Scale 1 to 10","1994","(Married) couple without C. ","Female","62","0.0369190434976338","0.0279581244841385","0.0458799625111291"
"2 on Scale 1 to 10","1994","Single parent ","Male","4","","",""
"2 on Scale 1 to 10","1994","Single parent ","Female","11","","",""
"2 on Scale 1 to 10","1994","Couple + C. LE 16 ","Male","30","0.0216099595085005","0.0142392298454539","0.028980689171547"
"2 on Scale 1 to 10","1994","Couple + C. LE 16 ","Female","23","","",""
"2 on Scale 1 to 10","1994","Couple + C. GT 16 ","Male","34","0.0273984591959686","0.0187130814044702","0.0360838369874669"
"2 on Scale 1 to 10","1994","Couple + C. GT 16 ","Female","28","","",""
"2 on Scale 1 to 10","1994","Couple + C. LE and GT 16","Male","7","","",""
"2 on Scale 1 to 10","1994","Couple + C. LE and GT 16","Female","15","","",""
"3 on Scale 1 to 10","1994","1-pers.-HH","Male","21","","",""
"3 on Scale 1 to 10","1994","1-pers.-HH","Female","77","0.0880939109255645","0.0695561222964821","0.106631699554647"
"3 on Scale 1 to 10","1994","(Married) couple without C. ","Male","113","0.0722089654375834","0.0598868893301423","0.0845310415450245"
"3 on Scale 1 to 10","1994","(Married) couple without C. ","Female","116","0.0675194764903386","0.0555952462744904","0.0794437067061868"
"3 on Scale 1 to 10","1994","Single parent ","Male","7","","",""
"3 on Scale 1 to 10","1994","Single parent ","Female","26","","",""
"3 on Scale 1 to 10","1994","Couple + C. LE 16 ","Male","59","0.0394469428444858","0.0295797219803753","0.0493141637085964"
"3 on Scale 1 to 10","1994","Couple + C. LE 16 ","Female","65","0.0499204759343163","0.0390044719355285","0.060836479933104"
"3 on Scale 1 to 10","1994","Couple + C. GT 16 ","Male","66","0.0503663346799066","0.0387302628940539","0.0620024064657594"
"3 on Scale 1 to 10","1994","Couple + C. GT 16 ","Female","66","0.057804316722209","0.0439942598114572","0.0716143736329609"
"3 on Scale 1 to 10","1994","Couple + C. LE and GT 16","Male","18","","",""
"3 on Scale 1 to 10","1994","Couple + C. LE and GT 16","Female","28","","",""
"4 on Scale 1 to 10","1994","1-pers.-HH","Male","24","","",""
"4 on Scale 1 to 10","1994","1-pers.-HH","Female","62","0.0749886852846905","0.0577628093503009","0.0922145612190801"
"4 on Scale 1 to 10","1994","(Married) couple without C. ","Male","110","0.067498182888109","0.0555546138623082","0.0794417519139099"
"4 on Scale 1 to 10","1994","(Married) couple without C. ","Female","124","0.0642718572012461","0.0526176910709577","0.0759260233315346"
"4 on Scale 1 to 10","1994","Single parent ","Male","10","","",""
"4 on Scale 1 to 10","1994","Single parent ","Female","43","0.109716461008645","0.0790501376848327","0.140382784332457"
"4 on Scale 1 to 10","1994","Couple + C. LE 16 ","Male","60","0.0442770393920017","0.0338494771338562","0.0547046016501473"
"4 on Scale 1 to 10","1994","Couple + C. LE 16 ","Female","74","0.0426062218374031","0.032482827347018","0.0527296163277883"
