"m11125","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"8 on Scale 1 to 10","2015","higher vocational","Male","229","0.253035306242337","0.225316610869141","0.280754001615533"
"8 on Scale 1 to 10","2015","higher vocational","Female","148","0.238919681318603","0.204394140352038","0.273445222285168"
"8 on Scale 1 to 10","2015","higher education","Male","830","0.261830164970369","0.245981821936879","0.277678508003859"
"8 on Scale 1 to 10","2015","higher education","Female","819","0.266592842706642","0.250576646902467","0.282609038510817"
"9 on Scale 1 to 10","2015","in school","Male","45","0.302206302781704","0.229678752194082","0.374733853369327"
"9 on Scale 1 to 10","2015","in school","Female","49","0.278900221226036","0.216276756988101","0.34152368546397"
"9 on Scale 1 to 10","2015","inadequately","Male","12","","",""
"9 on Scale 1 to 10","2015","inadequately","Female","16","","",""
"9 on Scale 1 to 10","2015","general elemantary","Male","138","0.10211376840925","0.0835405131329834","0.120687023685517"
"9 on Scale 1 to 10","2015","general elemantary","Female","149","0.0692700299636181","0.0570738026775186","0.0814662572497177"
"9 on Scale 1 to 10","2015","middle vocational","Male","575","0.101931022420741","0.0937319680094263","0.110130076832057"
"9 on Scale 1 to 10","2015","middle vocational","Female","747","0.104338796531421","0.0968841573960141","0.111793435666829"
"9 on Scale 1 to 10","2015","vocational + Abi","Male","112","0.144986150202115","0.1191787115248","0.170793588879431"
"9 on Scale 1 to 10","2015","vocational + Abi","Female","208","0.186985573320334","0.165301519862367","0.208669626778301"
"9 on Scale 1 to 10","2015","higher vocational","Male","101","0.0820594560588788","0.0645608368741572","0.0995580752436003"
"9 on Scale 1 to 10","2015","higher vocational","Female","66","0.0843529519231974","0.0618513480220265","0.106854555824368"
"9 on Scale 1 to 10","2015","higher education","Male","431","0.151530481309706","0.138604485822986","0.164456476796425"
"9 on Scale 1 to 10","2015","higher education","Female","495","0.167593759530035","0.154064963776799","0.181122555283271"
"10 Completely satisfied","2015","in school","Male","37","0.177976173397842","0.117565890987985","0.238386455807699"
"10 Completely satisfied","2015","in school","Female","40","0.182462077159039","0.128528995139349","0.23639515917873"
"10 Completely satisfied","2015","inadequately","Male","18","","",""
"10 Completely satisfied","2015","inadequately","Female","27","","",""
"10 Completely satisfied","2015","general elemantary","Male","149","0.12854976174993","0.108019610236335","0.149079913263525"
"10 Completely satisfied","2015","general elemantary","Female","132","0.0700765891529338","0.057814879157507","0.0823382991483605"
"10 Completely satisfied","2015","middle vocational","Male","345","0.0624742190173425","0.0559158211689146","0.0690326168657703"
"10 Completely satisfied","2015","middle vocational","Female","422","0.0597971398265121","0.0540150767930784","0.0655792028599458"
"10 Completely satisfied","2015","vocational + Abi","Male","63","0.100930565940265","0.0788503640076166","0.123010767872914"
"10 Completely satisfied","2015","vocational + Abi","Female","83","0.0479844978663729","0.0360978395103213","0.0598711562224245"
"10 Completely satisfied","2015","higher vocational","Male","38","0.0463632897662388","0.0329569324807553","0.0597696470517224"
"10 Completely satisfied","2015","higher vocational","Female","13","","",""
"10 Completely satisfied","2015","higher education","Male","169","0.0566963505575668","0.0483595543371889","0.0650331467779448"
"10 Completely satisfied","2015","higher education","Female","187","0.0564583910778465","0.0480983707772655","0.0648184113784276"
"0 Completely dissatisfied","2016","in school","Male","","","",""
"0 Completely dissatisfied","2016","in school","Female","1","","",""
"0 Completely dissatisfied","2016","inadequately","Male","32","0.0282058240320217","0.0184573923403659","0.0379542557236774"
"0 Completely dissatisfied","2016","inadequately","Female","38","0.0289386374957257","0.0180230687500791","0.0398542062413723"
"0 Completely dissatisfied","2016","general elemantary","Male","22","","",""
"0 Completely dissatisfied","2016","general elemantary","Female","44","0.0232473685514293","0.0164321546297383","0.0300625824731203"
"0 Completely dissatisfied","2016","middle vocational","Male","76","0.0150963216002386","0.0118590265057401","0.018333616694737"
"0 Completely dissatisfied","2016","middle vocational","Female","68","0.0145151689214422","0.0115730132279111","0.0174573246149734"
"0 Completely dissatisfied","2016","vocational + Abi","Male","4","","",""
"0 Completely dissatisfied","2016","vocational + Abi","Female","11","","",""
"0 Completely dissatisfied","2016","higher vocational","Male","8","","",""
"0 Completely dissatisfied","2016","higher vocational","Female","1","","",""
"0 Completely dissatisfied","2016","higher education","Male","18","","",""
"0 Completely dissatisfied","2016","higher education","Female","31","0.0136019040893766","0.00961039690555726","0.0175934112731959"
"1 on Scale 1 to 10","2016","in school","Male","","","",""
"1 on Scale 1 to 10","2016","in school","Female","","","",""
"1 on Scale 1 to 10","2016","inadequately","Male","10","","",""
"1 on Scale 1 to 10","2016","inadequately","Female","12","","",""
"1 on Scale 1 to 10","2016","general elemantary","Male","16","","",""
"1 on Scale 1 to 10","2016","general elemantary","Female","30","0.0162147788149021","0.0105025452270113","0.0219270124027928"
"1 on Scale 1 to 10","2016","middle vocational","Male","64","0.0145973048648657","0.0114131582850861","0.0177814514446453"
"1 on Scale 1 to 10","2016","middle vocational","Female","91","0.0144517264522478","0.0115159130484678","0.0173875398560277"
"1 on Scale 1 to 10","2016","vocational + Abi","Male","3","","",""
"1 on Scale 1 to 10","2016","vocational + Abi","Female","15","","",""
"1 on Scale 1 to 10","2016","higher vocational","Male","10","","",""
"1 on Scale 1 to 10","2016","higher vocational","Female","9","","",""
"1 on Scale 1 to 10","2016","higher education","Male","22","","",""
"1 on Scale 1 to 10","2016","higher education","Female","18","","",""
"2 on Scale 1 to 10","2016","in school","Male","1","","",""
"2 on Scale 1 to 10","2016","in school","Female","2","","",""
"2 on Scale 1 to 10","2016","inadequately","Male","23","","",""
"2 on Scale 1 to 10","2016","inadequately","Female","28","","",""
"2 on Scale 1 to 10","2016","general elemantary","Male","26","","",""
"2 on Scale 1 to 10","2016","general elemantary","Female","69","0.0498147448837382","0.0399750100339219","0.0596544797335546"
"2 on Scale 1 to 10","2016","middle vocational","Male","136","0.027799970600173","0.0234353165837778","0.0321646246165681"
"2 on Scale 1 to 10","2016","middle vocational","Female","210","0.0345918655374957","0.0300964266203833","0.0390873044546081"
"2 on Scale 1 to 10","2016","vocational + Abi","Male","16","","",""
"2 on Scale 1 to 10","2016","vocational + Abi","Female","37","0.032512825528632","0.0228791378188889","0.0421465132383752"
"2 on Scale 1 to 10","2016","higher vocational","Male","17","","",""
"2 on Scale 1 to 10","2016","higher vocational","Female","14","","",""
"2 on Scale 1 to 10","2016","higher education","Male","52","0.0203475716098104","0.0156150692075008","0.02508007401212"
"2 on Scale 1 to 10","2016","higher education","Female","57","0.0177174526731694","0.0131714487823352","0.0222634565640035"
"3 on Scale 1 to 10","2016","in school","Male","","","",""
"3 on Scale 1 to 10","2016","in school","Female","4","","",""
"3 on Scale 1 to 10","2016","inadequately","Male","28","","",""
"3 on Scale 1 to 10","2016","inadequately","Female","41","0.0258975593413742","0.0155552927969115","0.0362398258858368"
"3 on Scale 1 to 10","2016","general elemantary","Male","68","0.0517579533398543","0.0406644974687865","0.062851409210922"
"3 on Scale 1 to 10","2016","general elemantary","Female","106","0.068844378009866","0.0573933184856853","0.0802954375340467"
"3 on Scale 1 to 10","2016","middle vocational","Male","256","0.0590952285101297","0.0528348746277186","0.0653555823925409"
"3 on Scale 1 to 10","2016","middle vocational","Female","370","0.0701152651273208","0.0638339514556182","0.0763965787990233"
"3 on Scale 1 to 10","2016","vocational + Abi","Male","27","","",""
"3 on Scale 1 to 10","2016","vocational + Abi","Female","49","0.0442839910873651","0.0331094317326217","0.0554585504421086"
"3 on Scale 1 to 10","2016","higher vocational","Male","48","0.0707847654498649","0.0536341555605329","0.0879353753391969"
"3 on Scale 1 to 10","2016","higher vocational","Female","34","0.0804802669959548","0.057724726791348","0.103235807200562"
"3 on Scale 1 to 10","2016","higher education","Male","120","0.0405735575277006","0.0339601402315467","0.0471869748238546"
"3 on Scale 1 to 10","2016","higher education","Female","118","0.0385998722995267","0.0319615861338329","0.0452381584652205"
"4 on Scale 1 to 10","2016","in school","Male","1","","",""
"4 on Scale 1 to 10","2016","in school","Female","9","","",""
"4 on Scale 1 to 10","2016","inadequately","Male","51","0.0489185353557087","0.0362179483913588","0.0616191223200586"
"4 on Scale 1 to 10","2016","inadequately","Female","43","0.134497264751983","0.112280800577521","0.156713728926444"
"4 on Scale 1 to 10","2016","general elemantary","Male","52","0.048455700684042","0.0377032947162962","0.0592081066517877"
"4 on Scale 1 to 10","2016","general elemantary","Female","118","0.076144680036869","0.0641490776457246","0.0881402824280134"
"4 on Scale 1 to 10","2016","middle vocational","Male","277","0.0573628943457202","0.0511893064800618","0.0635364822113786"
"4 on Scale 1 to 10","2016","middle vocational","Female","380","0.061356885885466","0.0554533591297702","0.0672604126411618"
"4 on Scale 1 to 10","2016","vocational + Abi","Male","23","","",""
"4 on Scale 1 to 10","2016","vocational + Abi","Female","56","0.0402786847908369","0.0295991383225957","0.0509582312590782"
"4 on Scale 1 to 10","2016","higher vocational","Male","45","0.0377478579956209","0.0250027914124864","0.0504929245787554"
"4 on Scale 1 to 10","2016","higher vocational","Female","43","0.0578328073114314","0.0383068181140199","0.0773587965088428"
"4 on Scale 1 to 10","2016","higher education","Male","151","0.0452517523857085","0.0382845138985719","0.0522189908728451"
"4 on Scale 1 to 10","2016","higher education","Female","170","0.0614926816828035","0.0532143752807154","0.0697709880848917"
"5 on Scale 1 to 10","2016","in school","Male","2","","",""
"5 on Scale 1 to 10","2016","in school","Female","10","","",""
"5 on Scale 1 to 10","2016","inadequately","Male","112","0.183330374322862","0.160546969599206","0.206113779046517"
"5 on Scale 1 to 10","2016","inadequately","Female","134","0.150963665629076","0.127651460999176","0.174275870258975"
"5 on Scale 1 to 10","2016","general elemantary","Male","154","0.141041023238157","0.123611815560063","0.15847023091625"
"5 on Scale 1 to 10","2016","general elemantary","Female","308","0.189807691456813","0.172071872025341","0.207543510888286"
"5 on Scale 1 to 10","2016","middle vocational","Male","678","0.132432128610411","0.123433045765792","0.141431211455029"
"5 on Scale 1 to 10","2016","middle vocational","Female","867","0.147832969914403","0.139101695322459","0.156564244506346"
"5 on Scale 1 to 10","2016","vocational + Abi","Male","64","0.0895448433950673","0.0700965054136472","0.108993181376487"
"5 on Scale 1 to 10","2016","vocational + Abi","Female","128","0.113867118903765","0.0966130633932481","0.131121174414283"
"5 on Scale 1 to 10","2016","higher vocational","Male","112","0.125035110755346","0.102916246994459","0.147153974516233"
"5 on Scale 1 to 10","2016","higher vocational","Female","60","0.115888118457362","0.0891127788332824","0.142663458081441"
"5 on Scale 1 to 10","2016","higher education","Male","280","0.0851768739044626","0.0758200607657626","0.0945336870431627"
"5 on Scale 1 to 10","2016","higher education","Female","289","0.0885073936033026","0.0787197691016395","0.0982950181049657"
"6 on Scale 1 to 10","2016","in school","Male","4","","",""
"6 on Scale 1 to 10","2016","in school","Female","10","","",""
"6 on Scale 1 to 10","2016","inadequately","Male","61","0.116483419682081","0.0975940433618801","0.135372796002282"
"6 on Scale 1 to 10","2016","inadequately","Female","84","0.116893454737581","0.0959723005072982","0.137814608967863"
"6 on Scale 1 to 10","2016","general elemantary","Male","116","0.0926211404332536","0.0781044338509554","0.107137847015552"
"6 on Scale 1 to 10","2016","general elemantary","Female","189","0.121351121211648","0.106582842724541","0.136119399698756"
"6 on Scale 1 to 10","2016","middle vocational","Male","590","0.114578752313825","0.106122521003377","0.123034983624273"
"6 on Scale 1 to 10","2016","middle vocational","Female","639","0.101265045948109","0.0938438272447427","0.108686264651476"
"6 on Scale 1 to 10","2016","vocational + Abi","Male","86","0.0954908175801618","0.0754728390766532","0.11550879608367"
"6 on Scale 1 to 10","2016","vocational + Abi","Female","118","0.0977145855970287","0.0815860749713802","0.113843096222677"
"6 on Scale 1 to 10","2016","higher vocational","Male","104","0.12901411414137","0.106597207653338","0.151431020629401"
"6 on Scale 1 to 10","2016","higher vocational","Female","56","0.0894698936582732","0.0655946652836803","0.113345122032866"
"6 on Scale 1 to 10","2016","higher education","Male","321","0.100520247026505","0.0904411642907406","0.110599329762269"
"6 on Scale 1 to 10","2016","higher education","Female","310","0.108894765871783","0.0981603368532347","0.119629194890332"
"7 on Scale 1 to 10","2016","in school","Male","15","","",""
"7 on Scale 1 to 10","2016","in school","Female","28","","",""
"7 on Scale 1 to 10","2016","inadequately","Male","92","0.126596388603489","0.107017124667012","0.146175652539967"
"7 on Scale 1 to 10","2016","inadequately","Female","98","0.126002299787213","0.104393613073681","0.147610986500745"
"7 on Scale 1 to 10","2016","general elemantary","Male","185","0.151154921258113","0.133218158182885","0.169091684333342"
"7 on Scale 1 to 10","2016","general elemantary","Female","244","0.126588431954156","0.111549853802845","0.141627010105466"
"7 on Scale 1 to 10","2016","middle vocational","Male","974","0.191084519685183","0.18064659483582","0.201522444534546"
"7 on Scale 1 to 10","2016","middle vocational","Female","1092","0.176856195106878","0.167470258262319","0.186242131951438"
"7 on Scale 1 to 10","2016","vocational + Abi","Male","168","0.235737149015541","0.206825803021589","0.264648495009492"
"7 on Scale 1 to 10","2016","vocational + Abi","Female","266","0.186289211652865","0.165141105176362","0.207437318129369"
"7 on Scale 1 to 10","2016","higher vocational","Male","180","0.199894488741457","0.173150538825554","0.226638438657361"
"7 on Scale 1 to 10","2016","higher vocational","Female","135","0.253684920545049","0.217287521211383","0.290082319878714"
"7 on Scale 1 to 10","2016","higher education","Male","656","0.225241312763626","0.211238805944044","0.239243819583207"
"7 on Scale 1 to 10","2016","higher education","Female","616","0.207141344702471","0.193176303225586","0.221106386179355"
"8 on Scale 1 to 10","2016","in school","Male","32","0.15915781811029","0.102650279995259","0.21566535622532"
"8 on Scale 1 to 10","2016","in school","Female","45","0.20807214615737","0.151530912707678","0.264613379607063"
"8 on Scale 1 to 10","2016","inadequately","Male","154","0.196339872764881","0.172950494674574","0.219729250855189"
"8 on Scale 1 to 10","2016","inadequately","Female","111","0.0947138112549773","0.0756467572802183","0.113780865229736"
"8 on Scale 1 to 10","2016","general elemantary","Male","315","0.200797468504818","0.180737684591318","0.220857252418318"
"8 on Scale 1 to 10","2016","general elemantary","Female","361","0.198940386838229","0.180885523961893","0.216995249714565"
"8 on Scale 1 to 10","2016","middle vocational","Male","1233","0.235374073044232","0.224111084011495","0.24663706207697"
"8 on Scale 1 to 10","2016","middle vocational","Female","1471","0.215652163202808","0.205534950212161","0.225769376193455"
"8 on Scale 1 to 10","2016","vocational + Abi","Male","203","0.236526154711071","0.207581418883206","0.265470890538936"
"8 on Scale 1 to 10","2016","vocational + Abi","Female","331","0.262604375953481","0.238701846814922","0.28650690509204"
"8 on Scale 1 to 10","2016","higher vocational","Male","220","0.276498661371861","0.246588573072765","0.306408749670957"
"8 on Scale 1 to 10","2016","higher vocational","Female","129","0.224199376405618","0.189313135045917","0.259085617765318"
"8 on Scale 1 to 10","2016","higher education","Male","943","0.272692201448625","0.257764462839855","0.287619940057395"
"8 on Scale 1 to 10","2016","higher education","Female","840","0.263667707401389","0.24848405182671","0.278851362976068"
"9 on Scale 1 to 10","2016","in school","Male","49","0.412205307867174","0.336171844568744","0.488238771165605"
"9 on Scale 1 to 10","2016","in school","Female","49","0.221599285238943","0.163749561870296","0.279449008607589"
"9 on Scale 1 to 10","2016","inadequately","Male","127","0.0870254611961085","0.0704284185237976","0.103622503868419"
"9 on Scale 1 to 10","2016","inadequately","Female","86","0.0685117599606542","0.0520621637274592","0.0849613561938493"
"9 on Scale 1 to 10","2016","general elemantary","Male","187","0.113152545883122","0.0972899107408767","0.129015181025367"
"9 on Scale 1 to 10","2016","general elemantary","Female","192","0.0805216483873945","0.0682153517370634","0.0928279450377255"
"9 on Scale 1 to 10","2016","middle vocational","Male","618","0.0962175517563258","0.0883885039964596","0.104046599516192"
"9 on Scale 1 to 10","2016","middle vocational","Female","705","0.107436143990553","0.0998184330956067","0.115053854885498"
"9 on Scale 1 to 10","2016","vocational + Abi","Male","123","0.144685648387311","0.120724450288544","0.168646846486077"
"9 on Scale 1 to 10","2016","vocational + Abi","Female","182","0.133342505741777","0.114877448710924","0.151807562772629"
"9 on Scale 1 to 10","2016","higher vocational","Male","85","0.0840175062815651","0.0654659653278651","0.102569047235265"
"9 on Scale 1 to 10","2016","higher vocational","Female","55","0.0939527320780892","0.0695469879846931","0.118358476171485"
"9 on Scale 1 to 10","2016","higher education","Male","491","0.134951608343291","0.123498911247385","0.146404305439196"
"9 on Scale 1 to 10","2016","higher education","Female","512","0.140482306012074","0.128508032524545","0.152456579499603"
"10 Completely satisfied","2016","in school","Male","57","0.291419700608216","0.221227453884162","0.361611947332271"
"10 Completely satisfied","2016","in school","Female","40","0.277575345049308","0.215201542712414","0.339949147386202"
"10 Completely satisfied","2016","inadequately","Male","418","0.171661872677049","0.149458499425776","0.193865245928323"
"10 Completely satisfied","2016","inadequately","Female","231","0.127510417368557","0.105791561114255","0.149229273622859"
"10 Completely satisfied","2016","general elemantary","Male","391","0.140962881657079","0.123537710287401","0.158388053026757"
"10 Completely satisfied","2016","general elemantary","Female","217","0.0485247698549541","0.0388066828583398","0.0582428568515685"
"10 Completely satisfied","2016","middle vocational","Male","548","0.0563612546688959","0.0502385537108274","0.0624839556269645"
"10 Completely satisfied","2016","middle vocational","Female","455","0.0559265699132769","0.0502740563708184","0.0615790834557354"
"10 Completely satisfied","2016","vocational + Abi","Male","111","0.10702248084839","0.085965762291448","0.128079199405333"
"10 Completely satisfied","2016","vocational + Abi","Female","109","0.0693088411859517","0.0555132691939725","0.083104413177931"
"10 Completely satisfied","2016","higher vocational","Male","30","0.0383323453375782","0.025492886786504","0.0511718038886524"
"10 Completely satisfied","2016","higher vocational","Female","13","","",""
"10 Completely satisfied","2016","higher education","Male","365","0.0614614312886482","0.053410874132705","0.0695119884445914"
"10 Completely satisfied","2016","higher education","Female","274","0.0578613661306559","0.0498156872184395","0.0659070450428722"
"0 Completely dissatisfied","2017","in school","Male","","","",""
"0 Completely dissatisfied","2017","in school","Female","","","",""
"0 Completely dissatisfied","2017","inadequately","Male","35","0.0119121476009839","0.00625335788329638","0.0175709373186714"
"0 Completely dissatisfied","2017","inadequately","Female","41","0.0351373717618189","0.0246671169730777","0.04560762655056"
"0 Completely dissatisfied","2017","general elemantary","Male","21","","",""
"0 Completely dissatisfied","2017","general elemantary","Female","42","0.0251372675431534","0.0184291908566018","0.031845344229705"
"0 Completely dissatisfied","2017","middle vocational","Male","69","0.0144514426819066","0.0114344841373506","0.0174684012264626"
"0 Completely dissatisfied","2017","middle vocational","Female","82","0.0137284546623549","0.0109945475711069","0.0164623617536029"
"0 Completely dissatisfied","2017","vocational + Abi","Male","7","","",""
"0 Completely dissatisfied","2017","vocational + Abi","Female","13","","",""
"0 Completely dissatisfied","2017","higher vocational","Male","9","","",""
"0 Completely dissatisfied","2017","higher vocational","Female","4","","",""
"0 Completely dissatisfied","2017","higher education","Male","17","","",""
"0 Completely dissatisfied","2017","higher education","Female","23","","",""
"1 on Scale 1 to 10","2017","in school","Male","","","",""
"1 on Scale 1 to 10","2017","in school","Female","1","","",""
"1 on Scale 1 to 10","2017","inadequately","Male","18","","",""
"1 on Scale 1 to 10","2017","inadequately","Female","14","","",""
"1 on Scale 1 to 10","2017","general elemantary","Male","17","","",""
"1 on Scale 1 to 10","2017","general elemantary","Female","33","0.0179592048031676","0.0122683753951254","0.0236500342112098"
"1 on Scale 1 to 10","2017","middle vocational","Male","69","0.0134268618235038","0.0105173064286103","0.0163364172183974"
"1 on Scale 1 to 10","2017","middle vocational","Female","98","0.0140203264817742","0.0112579191556892","0.0167827338078592"
"1 on Scale 1 to 10","2017","vocational + Abi","Male","7","","",""
"1 on Scale 1 to 10","2017","vocational + Abi","Female","9","","",""
"1 on Scale 1 to 10","2017","higher vocational","Male","8","","",""
"1 on Scale 1 to 10","2017","higher vocational","Female","6","","",""
"1 on Scale 1 to 10","2017","higher education","Male","18","","",""
"1 on Scale 1 to 10","2017","higher education","Female","36","0.00857570486320965","0.00555694350456153","0.0115944662218578"
"2 on Scale 1 to 10","2017","in school","Male","","","",""
"2 on Scale 1 to 10","2017","in school","Female","3","","",""
"2 on Scale 1 to 10","2017","inadequately","Male","23","","",""
"2 on Scale 1 to 10","2017","inadequately","Female","52","0.0630530597447693","0.0492317101382909","0.0768744093512478"
"2 on Scale 1 to 10","2017","general elemantary","Male","37","0.0204839979111733","0.0138322291257551","0.0271357666965916"
"2 on Scale 1 to 10","2017","general elemantary","Female","77","0.0481002404533738","0.038930934097566","0.0572695468091816"
"2 on Scale 1 to 10","2017","middle vocational","Male","189","0.0359893619498847","0.0312806436023332","0.0406980802974362"
"2 on Scale 1 to 10","2017","middle vocational","Female","228","0.0370572312247993","0.0326189849774003","0.0414954774721983"
"2 on Scale 1 to 10","2017","vocational + Abi","Male","17","","",""
"2 on Scale 1 to 10","2017","vocational + Abi","Female","29","","",""
"2 on Scale 1 to 10","2017","higher vocational","Male","34","0.0461375021878179","0.0327834260222938","0.059491578353342"
"2 on Scale 1 to 10","2017","higher vocational","Female","24","","",""
"2 on Scale 1 to 10","2017","higher education","Male","63","0.0158179249485979","0.0118899501964399","0.0197458997007558"
"2 on Scale 1 to 10","2017","higher education","Female","75","0.0261914972809707","0.0209629500582548","0.0314200445036866"
"3 on Scale 1 to 10","2017","in school","Male","3","","",""
"3 on Scale 1 to 10","2017","in school","Female","7","","",""
"3 on Scale 1 to 10","2017","inadequately","Male","34","0.0610288539808898","0.048542821123412","0.0735148868383676"
"3 on Scale 1 to 10","2017","inadequately","Female","63","0.0987521622862044","0.0817878876196063","0.115716436952803"
"3 on Scale 1 to 10","2017","general elemantary","Male","69","0.0667804366025527","0.0550573881500666","0.0785034850550389"
"3 on Scale 1 to 10","2017","general elemantary","Female","143","0.0822174617821586","0.0704463040634755","0.0939886195008417"
"3 on Scale 1 to 10","2017","middle vocational","Male","333","0.0686162359085024","0.0622254759763045","0.0750069958407004"
"3 on Scale 1 to 10","2017","middle vocational","Female","387","0.0618197226077376","0.0561614828205949","0.0674779623948803"
"3 on Scale 1 to 10","2017","vocational + Abi","Male","32","0.035097845978261","0.0230548722385211","0.047140819718001"
"3 on Scale 1 to 10","2017","vocational + Abi","Female","57","0.0377873955994219","0.0279727846052229","0.0476020065936209"
"3 on Scale 1 to 10","2017","higher vocational","Male","52","0.0540932243927504","0.0396939858855406","0.0684924628999601"
"3 on Scale 1 to 10","2017","higher vocational","Female","37","0.068484589056071","0.0481899628220735","0.0887792152900685"
"3 on Scale 1 to 10","2017","higher education","Male","133","0.0415865876523225","0.0353015296306844","0.0478716456739605"
"3 on Scale 1 to 10","2017","higher education","Female","137","0.0474422103990223","0.0404824832370777","0.054401937560967"
"4 on Scale 1 to 10","2017","in school","Male","3","","",""
"4 on Scale 1 to 10","2017","in school","Female","4","","",""
"4 on Scale 1 to 10","2017","inadequately","Male","46","0.0584706872205897","0.0462325092494736","0.0707088651917057"
"4 on Scale 1 to 10","2017","inadequately","Female","64","0.116580068260997","0.0983312132731221","0.134828923248872"
"4 on Scale 1 to 10","2017","general elemantary","Male","66","0.0543705836715986","0.0437226214870316","0.0650185458561657"
"4 on Scale 1 to 10","2017","general elemantary","Female","138","0.0752089862973261","0.0639078029990329","0.0865101695956193"
"4 on Scale 1 to 10","2017","middle vocational","Male","313","0.0587073476883574","0.0527646547401842","0.0646500406365307"
"4 on Scale 1 to 10","2017","middle vocational","Female","416","0.0691759270667198","0.0632140094568624","0.0751378446765772"
"4 on Scale 1 to 10","2017","vocational + Abi","Male","40","0.0358524149879401","0.023685433823393","0.0480193961524872"
"4 on Scale 1 to 10","2017","vocational + Abi","Female","84","0.0575909643958257","0.0455998102418127","0.0695821185498388"
"4 on Scale 1 to 10","2017","higher vocational","Male","56","0.0675567523319066","0.0515799630152161","0.0835335416485971"
"4 on Scale 1 to 10","2017","higher vocational","Female","37","0.0604986630855955","0.0413423821218683","0.0796549440493227"
"4 on Scale 1 to 10","2017","higher education","Male","156","0.046689625529493","0.0400478596642235","0.0533313913947625"
"4 on Scale 1 to 10","2017","higher education","Female","174","0.0521563549311643","0.044877114606197","0.0594355952561315"
"5 on Scale 1 to 10","2017","in school","Male","7","","",""
"5 on Scale 1 to 10","2017","in school","Female","8","","",""
"5 on Scale 1 to 10","2017","inadequately","Male","134","0.145576609895334","0.127181045887383","0.163972173903285"
"5 on Scale 1 to 10","2017","inadequately","Female","159","0.146522718559977","0.126413817502419","0.166631619617534"
"5 on Scale 1 to 10","2017","general elemantary","Male","175","0.116428108442331","0.101366412282875","0.131489804601786"
"5 on Scale 1 to 10","2017","general elemantary","Female","318","0.179922410422765","0.163462125316916","0.196382695528615"
"5 on Scale 1 to 10","2017","middle vocational","Male","736","0.131780213108649","0.123229257153701","0.140331169063598"
"5 on Scale 1 to 10","2017","middle vocational","Female","998","0.163220267967467","0.15453731812603","0.171903217808903"
"5 on Scale 1 to 10","2017","vocational + Abi","Male","77","0.0921510924674585","0.0732229105508189","0.111079274384098"
"5 on Scale 1 to 10","2017","vocational + Abi","Female","150","0.108406792124044","0.0924047388373063","0.124408845410782"
"5 on Scale 1 to 10","2017","higher vocational","Male","101","0.11840870462953","0.0978417786958553","0.138975630563205"
"5 on Scale 1 to 10","2017","higher vocational","Female","73","0.127473789467835","0.100676596887269","0.154270982048401"
"5 on Scale 1 to 10","2017","higher education","Male","314","0.0879977516828429","0.0790792900275867","0.0969162133380991"
"5 on Scale 1 to 10","2017","higher education","Female","305","0.0827974333887254","0.0737753848678639","0.0918194819095869"
"6 on Scale 1 to 10","2017","in school","Male","8","","",""
"6 on Scale 1 to 10","2017","in school","Female","10","","",""
"6 on Scale 1 to 10","2017","inadequately","Male","67","0.0985149235000667","0.0829709865602296","0.114058860439904"
"6 on Scale 1 to 10","2017","inadequately","Female","76","0.104604481979394","0.0872015478918378","0.12200741606695"
"6 on Scale 1 to 10","2017","general elemantary","Male","123","0.102048190288372","0.0878329834129573","0.116263397163788"
"6 on Scale 1 to 10","2017","general elemantary","Female","192","0.107371818020589","0.0941055825570063","0.120638053484173"
"6 on Scale 1 to 10","2017","middle vocational","Male","577","0.100189635394366","0.092599288564902","0.107779982223831"
"6 on Scale 1 to 10","2017","middle vocational","Female","725","0.1070942649804","0.0998288473037051","0.114359682657096"
"6 on Scale 1 to 10","2017","vocational + Abi","Male","86","0.114694822028875","0.0938417387523287","0.135547905305421"
"6 on Scale 1 to 10","2017","vocational + Abi","Female","137","0.0860273310162115","0.0715945866647024","0.100460075367721"
"6 on Scale 1 to 10","2017","higher vocational","Male","109","0.101810447943852","0.0825607421647434","0.121060153722961"
"6 on Scale 1 to 10","2017","higher vocational","Female","73","0.119432444079736","0.0933749823794247","0.145489905780047"
"6 on Scale 1 to 10","2017","higher education","Male","386","0.112941710087844","0.102977119357057","0.122906300818631"
"6 on Scale 1 to 10","2017","higher education","Female","331","0.0951943402554911","0.0855860235658554","0.104802656945127"
"7 on Scale 1 to 10","2017","in school","Male","30","0.132519086894249","0.0861060119787652","0.178932161809732"
"7 on Scale 1 to 10","2017","in school","Female","30","0.169860738302251","0.11989869343774","0.219822783166762"
"7 on Scale 1 to 10","2017","inadequately","Male","133","0.0955466844701419","0.0802135257626877","0.110879843177596"
"7 on Scale 1 to 10","2017","inadequately","Female","129","0.103092601567152","0.0858013104139466","0.120383892720357"
"7 on Scale 1 to 10","2017","general elemantary","Male","211","0.140388068225847","0.124074824218449","0.156701312233245"
"7 on Scale 1 to 10","2017","general elemantary","Female","320","0.161937400059815","0.146151146942052","0.177723653177578"
"7 on Scale 1 to 10","2017","middle vocational","Male","1106","0.198936199453661","0.188844479534789","0.209027919372533"
"7 on Scale 1 to 10","2017","middle vocational","Female","1225","0.177576538452457","0.16859780226633","0.186555274638584"
"7 on Scale 1 to 10","2017","vocational + Abi","Male","190","0.18800938223761","0.162440182467236","0.213578582007984"
"7 on Scale 1 to 10","2017","vocational + Abi","Female","265","0.223612878213697","0.202166613748205","0.245059142679189"
