"m11125","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2011","66 and older","Male","123","0.0506133239333049","0.0413732756144243","0.0598533722521855","9"
"0 Completely dissatisfied","2012","16-34 y.","Female","19","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","Male","10","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","Female","109","0.0142761764326282","0.011754012520349","0.0167983403449074","0"
"0 Completely dissatisfied","2012","35-65 y.","Male","73","0.00997625936132516","0.00764095355277725","0.0123115651698731","0"
"0 Completely dissatisfied","2012","66 and older","Male","51","0.0205137383606429","0.0148414990216059","0.0261859776996799","0"
"0 Completely dissatisfied","2012","66 and older","Female","56","0.0267782628358779","0.0205247332542316","0.0330317924175242","0"
"1 on Scale 1 to 10","2012","16-34 y.","Female","17","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","Male","13","","","","1"
"1 on Scale 1 to 10","2012","35-65 y.","Female","83","0.0103621911921746","0.00820914341200753","0.0125152389723417","1"
"1 on Scale 1 to 10","2012","66 and older","Female","54","0.0213723664667235","0.0157701078673803","0.0269746250660668","1"
"1 on Scale 1 to 10","2012","35-65 y.","Male","88","0.0158070394321946","0.0128761294172648","0.0187379494471244","1"
"1 on Scale 1 to 10","2012","66 and older","Male","48","0.0218841231434362","0.0160295842400979","0.0277386620467746","1"
"10 Completely satisfied","2012","16-34 y.","Female","455","0.132885519546786","0.12153710024567","0.144233938847901","10"
"10 Completely satisfied","2012","16-34 y.","Male","411","0.144045959691526","0.130704559315724","0.157387360067328","10"
"10 Completely satisfied","2012","35-65 y.","Female","546","0.0596794821962812","0.0546428503509327","0.0647161140416297","10"
"10 Completely satisfied","2012","35-65 y.","Male","419","0.0546263302347917","0.0492863474932932","0.0599663129762901","10"
"10 Completely satisfied","2012","66 and older","Female","96","0.0403271988716631","0.0327066065297166","0.0479477912136096","10"
"10 Completely satisfied","2012","66 and older","Male","86","0.0378774947459897","0.0302384548697023","0.0455165346222772","10"
"2 on Scale 1 to 10","2012","16-34 y.","Female","40","0.0112207927199484","0.00769935706303215","0.0147422283768646","2"
"2 on Scale 1 to 10","2012","16-34 y.","Male","32","0.0116674467940558","0.00758740024110691","0.0157474933470046","2"
"2 on Scale 1 to 10","2012","35-65 y.","Female","232","0.0320196847588668","0.028276584012567","0.0357627855051665","2"
"2 on Scale 1 to 10","2012","35-65 y.","Male","196","0.0316142413425761","0.0275027188685095","0.0357257638166427","2"
"2 on Scale 1 to 10","2012","66 and older","Female","138","0.0598908133593637","0.0506990811703464","0.0690825455483811","2"
"2 on Scale 1 to 10","2012","66 and older","Male","93","0.0472615094878588","0.0387702205956661","0.0557527983800515","2"
"3 on Scale 1 to 10","2012","16-34 y.","Female","113","0.0340056930442445","0.0279464074382053","0.0400649786502838","3"
"3 on Scale 1 to 10","2012","16-34 y.","Male","47","0.0158185835022235","0.0110778337654435","0.0205593332390035","3"
"3 on Scale 1 to 10","2012","35-65 y.","Female","450","0.0580148787024409","0.0530445919712977","0.0629851654335841","3"
"3 on Scale 1 to 10","2012","35-65 y.","Male","327","0.0571922146460957","0.0517356773702416","0.0626487519219498","3"
"3 on Scale 1 to 10","2012","66 and older","Female","186","0.0712943483286612","0.0613266541589008","0.0812620424984217","3"
"3 on Scale 1 to 10","2012","66 and older","Male","172","0.0745201446843579","0.0640113405710356","0.0850289487976801","3"
"4 on Scale 1 to 10","2012","16-34 y.","Male","60","0.0216442414971771","0.0161152586576651","0.0271732243366892","4"
"4 on Scale 1 to 10","2012","16-34 y.","Female","129","0.0350160699272711","0.0288706429021802","0.0411614969523621","4"
"4 on Scale 1 to 10","2012","35-65 y.","Female","467","0.0574369086463709","0.0524899250395069","0.062383892253235","4"
"4 on Scale 1 to 10","2012","35-65 y.","Male","385","0.0601246546610387","0.0545386857342973","0.0657106235877801","4"
"4 on Scale 1 to 10","2012","66 and older","Female","225","0.0897789419237555","0.0787053430142838","0.100852540833227","4"
"4 on Scale 1 to 10","2012","66 and older","Male","162","0.0669752302574039","0.0569720830161424","0.0769783774986654","4"
"5 on Scale 1 to 10","2012","16-34 y.","Female","296","0.0812753054811347","0.0721398474830982","0.0904107634791712","5"
"5 on Scale 1 to 10","2012","16-34 y.","Male","147","0.0555106042897633","0.0468107460828097","0.0642104624967169","5"
"5 on Scale 1 to 10","2012","35-65 y.","Male","803","0.131344139530471","0.123406957944007","0.139281321116934","5"
"5 on Scale 1 to 10","2012","66 and older","Female","513","0.198991143469153","0.183525655012298","0.214456631926009","5"
"5 on Scale 1 to 10","2012","35-65 y.","Female","1146","0.149628691176712","0.142044636320684","0.157212746032741","5"
"5 on Scale 1 to 10","2012","66 and older","Male","404","0.176010314343049","0.160771088193163","0.191249540492936","5"
"6 on Scale 1 to 10","2012","16-34 y.","Female","276","0.0810385175975525","0.0719152014773464","0.0901618337177586","6"
"6 on Scale 1 to 10","2012","16-34 y.","Male","190","0.0789692329487215","0.0687223521864118","0.0892161137110312","6"
"6 on Scale 1 to 10","2012","35-65 y.","Female","801","0.0977854097826833","0.0914702887174512","0.104100530847915","6"
"6 on Scale 1 to 10","2012","35-65 y.","Male","754","0.107048013811041","0.0997829329900269","0.114313094632054","6"
"6 on Scale 1 to 10","2012","66 and older","Female","321","0.126021897646487","0.113166030031386","0.138877765261588","6"
"6 on Scale 1 to 10","2012","66 and older","Male","293","0.124093039852272","0.110900279684996","0.137285800019549","6"
"7 on Scale 1 to 10","2012","16-34 y.","Female","522","0.156953589116614","0.144792577802804","0.169114600430423","7"
"7 on Scale 1 to 10","2012","16-34 y.","Male","426","0.16423101603561","0.150154461453505","0.178307570617716","7"
"7 on Scale 1 to 10","2012","35-65 y.","Male","1369","0.18941283854298","0.180205340059362","0.198620337026599","7"
"7 on Scale 1 to 10","2012","35-65 y.","Female","1496","0.17943609604075","0.171277774125824","0.187594417955677","7"
"7 on Scale 1 to 10","2012","66 and older","Female","394","0.150245972692981","0.136404696206844","0.164087249179118","7"
"7 on Scale 1 to 10","2012","66 and older","Male","432","0.175231061723585","0.160018419149607","0.190443704297563","7"
"8 on Scale 1 to 10","2012","16-34 y.","Female","950","0.271932997969381","0.257057382126879","0.286808613811884","8"
"8 on Scale 1 to 10","2012","16-34 y.","Male","777","0.290894297032216","0.273637954755264","0.308150639309167","8"
"8 on Scale 1 to 10","2012","35-65 y.","Female","2102","0.233949832886313","0.224949062078725","0.242950603693902","8"
"8 on Scale 1 to 10","2012","35-65 y.","Male","1769","0.247206523365848","0.237069627705589","0.257343419026108","8"
"8 on Scale 1 to 10","2012","66 and older","Female","426","0.160532666445281","0.146312269527245","0.174753063363316","8"
"8 on Scale 1 to 10","2012","66 and older","Male","500","0.192586941740381","0.176807404240004","0.208366479240758","8"
"9 on Scale 1 to 10","2012","16-34 y.","Female","620","0.185294308372915","0.17230488896101","0.198283727784821","9"
"9 on Scale 1 to 10","2012","16-34 y.","Male","548","0.210341358320229","0.194856483921676","0.225826232718782","9"
"9 on Scale 1 to 10","2012","35-65 y.","Female","1066","0.107410648184778","0.100827414869174","0.113993881500382","9"
"9 on Scale 1 to 10","2012","35-65 y.","Male","774","0.0956477450716382","0.088736707242856","0.10255878290042","9"
"9 on Scale 1 to 10","2012","66 and older","Female","151","0.0547663879600526","0.0459527595584143","0.0635800163616908","9"
"9 on Scale 1 to 10","2012","66 and older","Male","158","0.0630464016610229","0.0533206727308063","0.0727721305912396","9"
"0 Completely dissatisfied","2013","16-34 y.","Female","18","","","","0"
"0 Completely dissatisfied","2013","16-34 y.","Male","17","","","","0"
"0 Completely dissatisfied","2013","35-65 y.","Female","126","0.0136504913614147","0.0113387202058486","0.0159622625169809","0"
"0 Completely dissatisfied","2013","35-65 y.","Male","104","0.0142018943312048","0.0116201967884013","0.0167835918740084","0"
"0 Completely dissatisfied","2013","66 and older","Male","36","0.0126628256747775","0.00825234823841636","0.0170733031111387","0"
"0 Completely dissatisfied","2013","66 and older","Female","67","0.0309960961500442","0.024371352752066","0.0376208395480224","0"
"1 on Scale 1 to 10","2013","16-34 y.","Male","16","","","","1"
"1 on Scale 1 to 10","2013","16-34 y.","Female","17","","","","1"
"1 on Scale 1 to 10","2013","35-65 y.","Female","103","0.0130323479910661","0.0107728181799465","0.0152918778021857","1"
"1 on Scale 1 to 10","2013","35-65 y.","Male","81","0.0142664457478974","0.0116789723231756","0.0168539191726191","1"
"1 on Scale 1 to 10","2013","66 and older","Female","64","0.0220626260550075","0.0164477920433266","0.0276774600666884","1"
"1 on Scale 1 to 10","2013","66 and older","Male","38","0.0196193548421901","0.0141488517046475","0.0250898579797328","1"
"10 Completely satisfied","2013","16-34 y.","Male","723","0.197039424345975","0.18383723997091","0.21024160872104","10"
"10 Completely satisfied","2013","35-65 y.","Female","702","0.0601412323796533","0.05540456659542","0.0648778981638867","10"
"10 Completely satisfied","2013","16-34 y.","Female","769","0.160621475600613","0.149759806614409","0.171483144586817","10"
"10 Completely satisfied","2013","35-65 y.","Male","568","0.0578476239353834","0.0527538276806569","0.06294142019011","10"
"10 Completely satisfied","2013","66 and older","Female","95","0.0367949170750173","0.029598669517174","0.0439911646328605","10"
"10 Completely satisfied","2013","66 and older","Male","89","0.035827041753863","0.0284959189506794","0.0431581645570466","10"
"2 on Scale 1 to 10","2013","16-34 y.","Female","62","0.0166473966650556","0.0128625906022307","0.0204322027278805","2"
"2 on Scale 1 to 10","2013","16-34 y.","Male","40","0.0141731020857225","0.0102497714750848","0.0180964326963602","2"
"2 on Scale 1 to 10","2013","66 and older","Female","147","0.0599166746903251","0.0508445330113152","0.068988816369335","2"
"2 on Scale 1 to 10","2013","35-65 y.","Female","292","0.0296960388771983","0.0263141569110989","0.0330779208432978","2"
"2 on Scale 1 to 10","2013","35-65 y.","Male","230","0.033194913678576","0.0292861135098691","0.0371037138472828","2"
"2 on Scale 1 to 10","2013","66 and older","Male","89","0.0426592607836566","0.0346879915280395","0.0506305300392737","2"
"3 on Scale 1 to 10","2013","16-34 y.","Female","110","0.0249639707298717","0.0203488507574893","0.029579090702254","3"
"3 on Scale 1 to 10","2013","16-34 y.","Male","61","0.0247765753695321","0.0196172274143317","0.0299359233247324","3"
"3 on Scale 1 to 10","2013","35-65 y.","Male","383","0.0559572203756672","0.0509423219924443","0.0609721187588901","3"
"3 on Scale 1 to 10","2013","66 and older","Female","193","0.0780847515656406","0.0678286712412001","0.088340831890081","3"
"3 on Scale 1 to 10","2013","35-65 y.","Female","488","0.0602583488040344","0.0555173686902292","0.0649993289178395","3"
"3 on Scale 1 to 10","2013","66 and older","Male","180","0.0754402710609754","0.0650229355281549","0.0858576065937958","3"
"4 on Scale 1 to 10","2013","16-34 y.","Female","162","0.0417042863481563","0.0357906318077265","0.0476179408885861","4"
"4 on Scale 1 to 10","2013","16-34 y.","Male","81","0.01923893216941","0.0146796737584666","0.0237981905803533","4"
"4 on Scale 1 to 10","2013","35-65 y.","Male","458","0.0667734352324827","0.0613267329236672","0.0722201375412982","4"
"4 on Scale 1 to 10","2013","35-65 y.","Female","529","0.0618271854596423","0.0570288960099219","0.0666254749093628","4"
"4 on Scale 1 to 10","2013","66 and older","Male","186","0.074438470974212","0.0640849297896957","0.0847920121587283","4"
"4 on Scale 1 to 10","2013","66 and older","Female","211","0.0822429445552319","0.071741090237388","0.0927447988730758","4"
"5 on Scale 1 to 10","2013","16-34 y.","Female","346","0.0704705639198742","0.0628995982303298","0.0780415296094186","5"
"5 on Scale 1 to 10","2013","16-34 y.","Male","157","0.0486021272699778","0.0414648783341448","0.0557393762058109","5"
"5 on Scale 1 to 10","2013","35-65 y.","Female","1224","0.136172598769667","0.129339563961662","0.143005633577671","5"
"5 on Scale 1 to 10","2013","35-65 y.","Male","973","0.129684082903804","0.122353811849133","0.137014353958476","5"
"5 on Scale 1 to 10","2013","66 and older","Female","538","0.218262365899259","0.202472707395013","0.234052024403505","5"
"5 on Scale 1 to 10","2013","66 and older","Male","417","0.169542283307674","0.154741478800513","0.184343087814836","5"
"6 on Scale 1 to 10","2013","16-34 y.","Female","286","0.0663701201146042","0.059006531731279","0.0737337084979294","6"
"6 on Scale 1 to 10","2013","16-34 y.","Male","186","0.0602965650979985","0.0523958971274546","0.0681972330685424","6"
"6 on Scale 1 to 10","2013","35-65 y.","Female","955","0.103242641786465","0.0971805527466507","0.10930473082628","6"
"6 on Scale 1 to 10","2013","66 and older","Female","304","0.104387727105799","0.0926997988564201","0.116075655355179","6"
"6 on Scale 1 to 10","2013","35-65 y.","Male","841","0.0994768738938329","0.0929463693961999","0.106007378391466","6"
"6 on Scale 1 to 10","2013","66 and older","Male","328","0.134665117718629","0.121200091326537","0.148130144110721","6"
"7 on Scale 1 to 10","2013","35-65 y.","Female","1710","0.183669673445117","0.175955187814431","0.191384159075804","7"
"7 on Scale 1 to 10","2013","35-65 y.","Male","1469","0.190559705616669","0.181990389185679","0.199129022047659","7"
"7 on Scale 1 to 10","2013","66 and older","Female","373","0.135703697728884","0.122612482401308","0.148794913056459","7"
"7 on Scale 1 to 10","2013","16-34 y.","Female","681","0.173032021510165","0.161842193320361","0.184221849699968","7"
"7 on Scale 1 to 10","2013","16-34 y.","Male","559","0.163501168483295","0.151226346087796","0.175775990878793","7"
"7 on Scale 1 to 10","2013","66 and older","Male","431","0.173004803173423","0.158084827329179","0.187924779017667","7"
"8 on Scale 1 to 10","2013","16-34 y.","Female","1107","0.244932303484477","0.232210994253536","0.257653612715418","8"
"8 on Scale 1 to 10","2013","16-34 y.","Male","947","0.264128428930807","0.24949551884641","0.278761339015203","8"
"8 on Scale 1 to 10","2013","35-65 y.","Female","2366","0.231315433590777","0.222914420373358","0.239716446808196","8"
"8 on Scale 1 to 10","2013","35-65 y.","Male","1994","0.240003827441492","0.23068517702664","0.249322477856343","8"
"8 on Scale 1 to 10","2013","66 and older","Female","476","0.17451613393269","0.160007554745271","0.18902471312011","8"
"8 on Scale 1 to 10","2013","66 and older","Male","483","0.191470336030934","0.175950530505523","0.206990141556345","8"
"9 on Scale 1 to 10","2013","16-34 y.","Female","832","0.193591267900513","0.181903372294503","0.205279163506524","9"
"9 on Scale 1 to 10","2013","16-34 y.","Male","700","0.197134647474315","0.183930056414733","0.210339238533897","9"
"9 on Scale 1 to 10","2013","35-65 y.","Female","1183","0.106994007534965","0.100835688329198","0.113152326740731","9"
"9 on Scale 1 to 10","2013","35-65 y.","Male","968","0.0980339768429904","0.0915458156262597","0.104522138059721","9"
"9 on Scale 1 to 10","2013","66 and older","Female","161","0.057032065242101","0.0481674312336787","0.0658966992505233","9"
"9 on Scale 1 to 10","2013","66 and older","Male","192","0.070670234679665","0.0605616410869195","0.0807788282724106","9"
"0 Completely dissatisfied","2014","16-34 y.","Female","10","","","","0"
"0 Completely dissatisfied","2014","16-34 y.","Male","9","","","","0"
"0 Completely dissatisfied","2014","35-65 y.","Female","108","0.0128609352140011","0.0104729057020408","0.0152489647259615","0"
"0 Completely dissatisfied","2014","35-65 y.","Male","65","0.0110543875346021","0.0086132092273215","0.0134955658418827","0"
"0 Completely dissatisfied","2014","66 and older","Female","68","0.0306300747448798","0.0239564451123685","0.037303704377391","0"
"0 Completely dissatisfied","2014","66 and older","Male","47","0.0175291142853346","0.0123252472833843","0.0227329812872848","0"
"1 on Scale 1 to 10","2014","16-34 y.","Female","18","","","","1"
"1 on Scale 1 to 10","2014","16-34 y.","Male","10","","","","1"
"1 on Scale 1 to 10","2014","35-65 y.","Female","96","0.0131974731865878","0.0107788135026517","0.0156161328705239","1"
"1 on Scale 1 to 10","2014","66 and older","Male","48","0.0230574017852753","0.0171059069007639","0.0290088966697868","1"
"1 on Scale 1 to 10","2014","35-65 y.","Male","70","0.0153826733771823","0.0125092765916631","0.0182560701627015","1"
"1 on Scale 1 to 10","2014","66 and older","Female","50","0.0204159428802219","0.0149388654970688","0.0258930202633751","1"
"10 Completely satisfied","2014","16-34 y.","Female","507","0.126353003611239","0.11549377368525","0.137212233537227","10"
"10 Completely satisfied","2014","16-34 y.","Male","542","0.17490194564079","0.161283258741215","0.188520632540364","10"
"10 Completely satisfied","2014","35-65 y.","Female","521","0.057234404326462","0.0523112359274939","0.0621575727254301","10"
"10 Completely satisfied","2014","66 and older","Female","103","0.0460256935369339","0.0379102583912252","0.0541411286826425","10"
"10 Completely satisfied","2014","66 and older","Male","64","0.0292096572450082","0.022532181615617","0.0358871328743995","10"
"10 Completely satisfied","2014","35-65 y.","Male","412","0.0528080952813618","0.0475863558577927","0.0580298347049309","10"
"2 on Scale 1 to 10","2014","16-34 y.","Female","57","0.0179621443348737","0.0136212276044293","0.022303061065318","2"
"2 on Scale 1 to 10","2014","16-34 y.","Male","26","","","","2"
"2 on Scale 1 to 10","2014","35-65 y.","Female","280","0.0346130862428907","0.0307388588197204","0.038487313666061","2"
"2 on Scale 1 to 10","2014","35-65 y.","Male","176","0.0313013442269269","0.0272357709030195","0.0353669175508343","2"
"2 on Scale 1 to 10","2014","66 and older","Female","122","0.0486946214784528","0.0403588888697617","0.0570303540871438","2"
"2 on Scale 1 to 10","2014","66 and older","Male","103","0.0481211154313333","0.0396342943435068","0.0566079365191598","2"
"3 on Scale 1 to 10","2014","16-34 y.","Female","108","0.0363963626477381","0.0302754461246781","0.0425172791707981","3"
"3 on Scale 1 to 10","2014","16-34 y.","Male","61","0.0176274655400892","0.012909897456649","0.0223450336235294","3"
"3 on Scale 1 to 10","2014","35-65 y.","Female","469","0.0634813659086047","0.0583136862065065","0.0686490456107029","3"
"3 on Scale 1 to 10","2014","35-65 y.","Male","339","0.0558821550661747","0.050519305292294","0.0612450048400553","3"
"3 on Scale 1 to 10","2014","66 and older","Male","146","0.0515750859258922","0.0428049199078858","0.0603452519438987","3"
"3 on Scale 1 to 10","2014","66 and older","Female","208","0.0854885840320846","0.0746594948756751","0.096317673188494","3"
"4 on Scale 1 to 10","2014","16-34 y.","Female","130","0.0352547626202801","0.0292270370922187","0.0412824881483415","4"
"4 on Scale 1 to 10","2014","16-34 y.","Male","73","0.024285634792726","0.0187671326828311","0.029804136902621","4"
"4 on Scale 1 to 10","2014","35-65 y.","Female","504","0.0652325541207494","0.0599989818446437","0.0704661263968551","4"
"4 on Scale 1 to 10","2014","35-65 y.","Male","367","0.0572554912932853","0.051831093460687","0.0626798891258837","4"
"4 on Scale 1 to 10","2014","66 and older","Female","189","0.0739806632963796","0.0638435934252077","0.0841177331675515","4"
"4 on Scale 1 to 10","2014","66 and older","Male","162","0.0710849633353174","0.0608952204455544","0.0812747062250805","4"
"5 on Scale 1 to 10","2014","16-34 y.","Female","286","0.0717095136268568","0.0632767760063559","0.0801422512473577","5"
"5 on Scale 1 to 10","2014","16-34 y.","Male","157","0.0522103479549602","0.0442355551444208","0.0601851407654996","5"
"5 on Scale 1 to 10","2014","66 and older","Female","526","0.212778397243584","0.196927437240868","0.2286293572463","5"
"5 on Scale 1 to 10","2014","35-65 y.","Male","837","0.121618424179165","0.113987322326558","0.129249526031772","5"
"5 on Scale 1 to 10","2014","66 and older","Male","452","0.188365526713358","0.17286068588496","0.203870367541756","5"
"5 on Scale 1 to 10","2014","35-65 y.","Female","1109","0.138720118714877","0.131394300763507","0.146045936666246","5"
"6 on Scale 1 to 10","2014","16-34 y.","Female","260","0.0676891958643875","0.0594785317640773","0.0758998599646977","6"
"6 on Scale 1 to 10","2014","16-34 y.","Male","189","0.0687044360122926","0.0596362318335835","0.0777726401910017","6"
"6 on Scale 1 to 10","2014","35-65 y.","Female","850","0.107847617461468","0.101273476039112","0.114421758883823","6"
"6 on Scale 1 to 10","2014","35-65 y.","Male","805","0.116793592237572","0.109294882052258","0.124292302422885","6"
"6 on Scale 1 to 10","2014","66 and older","Female","335","0.122668448317272","0.109962952668572","0.135373943965972","6"
"6 on Scale 1 to 10","2014","66 and older","Male","305","0.117728466067308","0.104948543165536","0.130508388969079","6"
"7 on Scale 1 to 10","2014","16-34 y.","Female","580","0.167222248914654","0.155025338434319","0.179419159394989","7"
"7 on Scale 1 to 10","2014","16-34 y.","Male","476","0.161837418101888","0.148633928174301","0.175040908029475","7"
"7 on Scale 1 to 10","2014","66 and older","Male","425","0.178707256282432","0.163515553888704","0.19389895867616","7"
"7 on Scale 1 to 10","2014","35-65 y.","Female","1535","0.173119181778646","0.165100401769325","0.181137961787967","7"
"7 on Scale 1 to 10","2014","35-65 y.","Male","1393","0.192577238206971","0.183370645589646","0.201783830824296","7"
"7 on Scale 1 to 10","2014","66 and older","Female","383","0.138226413676464","0.12485936864087","0.151593458712057","7"
"8 on Scale 1 to 10","2014","16-34 y.","Female","987","0.280100355700567","0.265423566413976","0.294777144987158","8"
"8 on Scale 1 to 10","2014","16-34 y.","Male","845","0.27725116690706","0.261203366122517","0.293298967691604","8"
"8 on Scale 1 to 10","2014","35-65 y.","Female","2072","0.234497546521843","0.225517952751054","0.243477140292632","8"
"8 on Scale 1 to 10","2014","66 and older","Female","442","0.169936590816081","0.155390630870152","0.184482550762009","8"
"8 on Scale 1 to 10","2014","66 and older","Male","510","0.206066279232532","0.190027107171176","0.222105451293888","8"
"8 on Scale 1 to 10","2014","35-65 y.","Male","1746","0.236797301095455","0.226871758028384","0.246722844162526","8"
"9 on Scale 1 to 10","2014","16-34 y.","Female","653","0.18955463849548","0.176744101702911","0.20236517528805","9"
"9 on Scale 1 to 10","2014","16-34 y.","Male","601","0.205061299603531","0.190587125026756","0.219535474180306","9"
"9 on Scale 1 to 10","2014","35-65 y.","Female","1008","0.099195716523871","0.092860289020012","0.10553114402773","9"
"9 on Scale 1 to 10","2014","35-65 y.","Male","837","0.108529297501304","0.101267017511092","0.115791577491517","9"
"9 on Scale 1 to 10","2014","66 and older","Male","181","0.0685551336962094","0.0585347367644477","0.0785755306279711","9"
"9 on Scale 1 to 10","2014","66 and older","Female","135","0.0511545699776467","0.0426219332536085","0.0596872067016849","9"
"0 Completely dissatisfied","2015","16-34 y.","Female","14","","","","0"
"0 Completely dissatisfied","2015","16-34 y.","Male","7","","","","0"
"0 Completely dissatisfied","2015","35-65 y.","Female","86","0.0152257761169097","0.0125383235905589","0.0179132286432605","0"
"0 Completely dissatisfied","2015","35-65 y.","Male","55","0.0122905270691387","0.00960291740848685","0.0149781367297906","0"
"0 Completely dissatisfied","2015","66 and older","Female","45","0.0234852382787428","0.0175947183123813","0.0293757582451044","0"
"0 Completely dissatisfied","2015","66 and older","Male","34","0.0153864955172045","0.0104683312416351","0.0203046597927738","0"
"1 on Scale 1 to 10","2015","16-34 y.","Female","13","","","","1"
"1 on Scale 1 to 10","2015","16-34 y.","Male","10","","","","1"
"1 on Scale 1 to 10","2015","35-65 y.","Female","74","0.0109004550176724","0.00862155611264977","0.0131793539226951","1"
"1 on Scale 1 to 10","2015","66 and older","Female","57","0.0253325087090828","0.019220498353406","0.0314445190647596","1"
"1 on Scale 1 to 10","2015","66 and older","Male","47","0.0187095930016537","0.0132954312527961","0.0241237547505113","1"
"1 on Scale 1 to 10","2015","35-65 y.","Male","54","0.00863354456974379","0.00637682285559171","0.0108902662838959","1"
"10 Completely satisfied","2015","16-34 y.","Male","452","0.150944232901034","0.137272720014813","0.164615745787255","10"
"10 Completely satisfied","2015","35-65 y.","Female","458","0.0528403532880484","0.0479304018709051","0.0577503047051918","10"
"10 Completely satisfied","2015","16-34 y.","Female","414","0.114352085928349","0.103185423393864","0.125518748462833","10"
"10 Completely satisfied","2015","35-65 y.","Male","373","0.0557088655253899","0.0501141057531486","0.0613036252976311","10"
"10 Completely satisfied","2015","66 and older","Female","80","0.0366668263979828","0.0293564176606965","0.0439772351352691","10"
"10 Completely satisfied","2015","66 and older","Male","59","0.0288925935584802","0.0221994956681036","0.0355856914488569","10"
"2 on Scale 1 to 10","2015","16-34 y.","Female","44","0.0171348911747466","0.0125812539533499","0.0216885283961434","2"
"2 on Scale 1 to 10","2015","16-34 y.","Male","20","","","","2"
"2 on Scale 1 to 10","2015","35-65 y.","Female","246","0.0344817940628154","0.0304772054721552","0.0384863826534756","2"
"2 on Scale 1 to 10","2015","35-65 y.","Male","179","0.032089116537301","0.0277901615579911","0.0363880715166108","2"
"2 on Scale 1 to 10","2015","66 and older","Female","146","0.06527079773675","0.0556631049803694","0.0748784904931306","2"
"2 on Scale 1 to 10","2015","66 and older","Male","110","0.049818278121616","0.041124711794708","0.058511844448524","2"
"3 on Scale 1 to 10","2015","16-34 y.","Female","77","0.0248471960372509","0.0193852698825664","0.0303091221919355","3"
"3 on Scale 1 to 10","2015","35-65 y.","Male","298","0.0475199654811153","0.0423303840749325","0.0527095468872982","3"
"3 on Scale 1 to 10","2015","16-34 y.","Male","61","0.0253870181333608","0.0193799556649904","0.0313940806017313","3"
"3 on Scale 1 to 10","2015","35-65 y.","Female","416","0.0538688005597622","0.048913989709539","0.0588236114099855","3"
"3 on Scale 1 to 10","2015","66 and older","Male","154","0.0763493746730622","0.065738360710328","0.0869603886357965","3"
"3 on Scale 1 to 10","2015","66 and older","Female","212","0.090825255396872","0.0796477796532474","0.102002731140497","3"
"4 on Scale 1 to 10","2015","16-34 y.","Female","110","0.0348109426041384","0.0283791078154219","0.041242777392855","4"
"4 on Scale 1 to 10","2015","16-34 y.","Male","65","0.0346456837164433","0.0276616207652067","0.0416297466676798","4"
"4 on Scale 1 to 10","2015","35-65 y.","Female","472","0.064053681836309","0.0586798971129441","0.069427466559674","4"
"4 on Scale 1 to 10","2015","35-65 y.","Male","357","0.0598197063209484","0.0540348305035893","0.0656045821383076","4"
"4 on Scale 1 to 10","2015","66 and older","Male","143","0.0508046538770675","0.0420300033600013","0.0595793043941338","4"
"4 on Scale 1 to 10","2015","66 and older","Female","204","0.0746456715335684","0.064422795705368","0.0848685473617687","4"
"5 on Scale 1 to 10","2015","66 and older","Female","454","0.17889246407783","0.163984690683523","0.193800237472137","5"
"5 on Scale 1 to 10","2015","16-34 y.","Female","252","0.0649021586952803","0.0562578773737483","0.0735464400168124","5"
"5 on Scale 1 to 10","2015","16-34 y.","Male","132","0.0479347235527033","0.0397764421331307","0.0560930049722758","5"
"5 on Scale 1 to 10","2015","35-65 y.","Male","777","0.139623546767869","0.131169007975373","0.148078085560364","5"
"5 on Scale 1 to 10","2015","66 and older","Male","424","0.171280366518296","0.156226159452451","0.186334573584141","5"
"5 on Scale 1 to 10","2015","35-65 y.","Female","988","0.137460654340195","0.129903445809937","0.145017862870453","5"
"6 on Scale 1 to 10","2015","16-34 y.","Female","239","0.0738178736626567","0.0646430070852525","0.0829927402400609","6"
"6 on Scale 1 to 10","2015","16-34 y.","Male","181","0.071260829187663","0.061436282453255","0.0810853759220711","6"
"6 on Scale 1 to 10","2015","35-65 y.","Female","758","0.0974415098473841","0.0909328372582001","0.103950182436568","6"
"6 on Scale 1 to 10","2015","35-65 y.","Male","716","0.110887373386368","0.103228131815813","0.118546614956923","6"
"6 on Scale 1 to 10","2015","66 and older","Female","333","0.125109095888096","0.112240293436754","0.137977898339439","6"
"6 on Scale 1 to 10","2015","66 and older","Male","306","0.129951633908589","0.1165158549738","0.143387412843379","6"
"7 on Scale 1 to 10","2015","16-34 y.","Female","511","0.17103461959766","0.157822241179376","0.184246998015945","7"
"7 on Scale 1 to 10","2015","35-65 y.","Male","1304","0.207397143364182","0.197507160664325","0.21728712606404","7"
"7 on Scale 1 to 10","2015","66 and older","Female","398","0.149074645412236","0.135220990504286","0.162928300320186","7"
"7 on Scale 1 to 10","2015","66 and older","Male","440","0.182024672969363","0.166606407775038","0.197442938163688","7"
"7 on Scale 1 to 10","2015","16-34 y.","Male","420","0.166715209315384","0.152481288540375","0.180949130090393","7"
"7 on Scale 1 to 10","2015","35-65 y.","Female","1498","0.183414261876335","0.174920497842316","0.191908025910354","7"
