"plh0182","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1987","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","1987","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1987","16-34 y.","no migration background","12","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","direct migration background","7","","","","1"
"1 on Scale 1 to 10","1987","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","no migration background","15","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1987","66 and older","no migration background","10","","","","1"
"1 on Scale 1 to 10","1987","66 and older","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1987","35-65 y.","direct migration background","14","","","","1"
"10 Completely satisfied","1987","16-34 y.","no migration background","196","0.0645592014186215","0.0554584182926847","0.0736599845445584","10"
"10 Completely satisfied","1987","35-65 y.","direct migration background","172","0.109764094300105","0.0949176152610181","0.124610573339193","10"
"10 Completely satisfied","1987","16-34 y.","direct migration background","146","0.107662470521419","0.0891597554691053","0.126165185573733","10"
"10 Completely satisfied","1987","16-34 y.","indirect migration background","20","","","","10"
"10 Completely satisfied","1987","35-65 y.","no migration background","331","0.0900154914566543","0.0807203982661672","0.0993105846471415","10"
"10 Completely satisfied","1987","35-65 y.","indirect migration background","3","","","","10"
"10 Completely satisfied","1987","66 and older","no migration background","154","0.155223167336727","0.133033052884388","0.177413281789066","10"
"10 Completely satisfied","1987","66 and older","direct migration background","8","","","","10"
"10 Completely satisfied","1987","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1987","35-65 y.","no migration background","42","0.0130996689219524","0.00940696126108593","0.0167923765828188","2"
"2 on Scale 1 to 10","1987","35-65 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1987","16-34 y.","no migration background","39","0.0143770492284171","0.00996864083726121","0.0187854576195729","2"
"2 on Scale 1 to 10","1987","16-34 y.","direct migration background","9","","","","2"
"2 on Scale 1 to 10","1987","35-65 y.","direct migration background","28","","","","2"
"2 on Scale 1 to 10","1987","66 and older","no migration background","15","","","","2"
"2 on Scale 1 to 10","1987","66 and older","direct migration background","1","","","","2"
"2 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1987","16-34 y.","no migration background","72","0.0275325150596618","0.0214728025007188","0.0335922276186048","3"
"3 on Scale 1 to 10","1987","16-34 y.","direct migration background","20","","","","3"
"3 on Scale 1 to 10","1987","16-34 y.","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1987","35-65 y.","no migration background","93","0.0262945991233927","0.0210979285517336","0.0314912696950517","3"
"3 on Scale 1 to 10","1987","35-65 y.","direct migration background","58","0.0310649945646284","0.022825060601753","0.0393049285275038","3"
"3 on Scale 1 to 10","1987","66 and older","no migration background","28","","","","3"
"3 on Scale 1 to 10","1987","66 and older","direct migration background","1","","","","3"
"3 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","1987","35-65 y.","direct migration background","60","0.0334207488537787","0.0248844897367687","0.0419570079707888","4"
"4 on Scale 1 to 10","1987","16-34 y.","no migration background","105","0.0407764747132703","0.0334523406422007","0.0481006087843399","4"
"4 on Scale 1 to 10","1987","16-34 y.","direct migration background","27","","","","4"
"4 on Scale 1 to 10","1987","35-65 y.","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1987","66 and older","no migration background","31","0.0273348142094876","0.0173428694774515","0.0373267589415237","4"
"4 on Scale 1 to 10","1987","66 and older","direct migration background","1","","","","4"
"4 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1987","35-65 y.","no migration background","134","0.038182293112386","0.0319584948366523","0.0444060913881197","4"
"4 on Scale 1 to 10","1987","16-34 y.","indirect migration background","4","","","","4"
"5 on Scale 1 to 10","1987","16-34 y.","no migration background","283","0.100726960878911","0.0895811880137925","0.11187273374403","5"
"5 on Scale 1 to 10","1987","16-34 y.","direct migration background","117","0.129353871576757","0.10932072064598","0.149387022507533","5"
"5 on Scale 1 to 10","1987","35-65 y.","direct migration background","237","0.158478552472807","0.141134179281442","0.175822925664173","5"
"5 on Scale 1 to 10","1987","16-34 y.","indirect migration background","9","","","","5"
"5 on Scale 1 to 10","1987","35-65 y.","no migration background","472","0.134515888428817","0.123434492752139","0.145597284105495","5"
"5 on Scale 1 to 10","1987","66 and older","no migration background","125","0.121687400748549","0.10165386350139","0.141720937995709","5"
"5 on Scale 1 to 10","1987","66 and older","direct migration background","7","","","","5"
"5 on Scale 1 to 10","1987","66 and older","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1987","35-65 y.","indirect migration background","2","","","","5"
"6 on Scale 1 to 10","1987","16-34 y.","no migration background","282","0.105096891737987","0.0937396078707431","0.116454175605231","6"
"6 on Scale 1 to 10","1987","16-34 y.","direct migration background","101","0.119561768855106","0.100193789090743","0.138929748619468","6"
"6 on Scale 1 to 10","1987","35-65 y.","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","1987","66 and older","no migration background","85","0.0822211718840987","0.0653877998129114","0.0990545439552861","6"
"6 on Scale 1 to 10","1987","16-34 y.","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1987","35-65 y.","no migration background","351","0.0955110014982784","0.0859653304492057","0.105056672547351","6"
"6 on Scale 1 to 10","1987","35-65 y.","direct migration background","192","0.118883208236305","0.10351165461874","0.13425476185387","6"
"6 on Scale 1 to 10","1987","66 and older","direct migration background","8","","","","6"
"6 on Scale 1 to 10","1987","66 and older","indirect migration background","1","","","","6"
"7 on Scale 1 to 10","1987","16-34 y.","no migration background","570","0.207407970706462","0.192392840312111","0.222423101100813","7"
"7 on Scale 1 to 10","1987","16-34 y.","direct migration background","200","0.192669263987366","0.169125783109858","0.216212744864873","7"
"7 on Scale 1 to 10","1987","16-34 y.","indirect migration background","26","","","","7"
"7 on Scale 1 to 10","1987","35-65 y.","indirect migration background","6","","","","7"
"7 on Scale 1 to 10","1987","66 and older","no migration background","173","0.163673994081831","0.141002094194203","0.186345893969459","7"
"7 on Scale 1 to 10","1987","35-65 y.","no migration background","740","0.202318424375916","0.18927142571226","0.215365423039573","7"
"7 on Scale 1 to 10","1987","35-65 y.","direct migration background","296","0.177966833381309","0.159801014755252","0.196132652007366","7"
"7 on Scale 1 to 10","1987","66 and older","direct migration background","8","","","","7"
"7 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","1987","16-34 y.","no migration background","798","0.2810872566673","0.264439711340429","0.297734801994172","8"
"8 on Scale 1 to 10","1987","16-34 y.","direct migration background","271","0.245755395585647","0.220054613018798","0.271456178152497","8"
"8 on Scale 1 to 10","1987","16-34 y.","indirect migration background","42","0.286826842771244","0.213463509780042","0.360190175762447","8"
"8 on Scale 1 to 10","1987","35-65 y.","indirect migration background","8","","","","8"
"8 on Scale 1 to 10","1987","66 and older","no migration background","266","0.268678209077746","0.241515020191993","0.295841397963498","8"
"8 on Scale 1 to 10","1987","35-65 y.","no migration background","1014","0.275777780956979","0.261263561711873","0.290292000202085","8"
"8 on Scale 1 to 10","1987","35-65 y.","direct migration background","461","0.242478609887526","0.222123430501173","0.262833789273879","8"
"8 on Scale 1 to 10","1987","66 and older","direct migration background","13","","","","8"
"8 on Scale 1 to 10","1987","66 and older","indirect migration background","2","","","","8"
"9 on Scale 1 to 10","1987","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1987","16-34 y.","no migration background","434","0.150123119766795","0.136895145705171","0.163351093828419","9"
"9 on Scale 1 to 10","1987","16-34 y.","direct migration background","168","0.132283316747383","0.112058703653964","0.152507929840802","9"
"9 on Scale 1 to 10","1987","16-34 y.","indirect migration background","37","0.246733862426254","0.176804388020947","0.316663336831561","9"
"9 on Scale 1 to 10","1987","35-65 y.","no migration background","429","0.113566473929013","0.103261989250723","0.123870958607304","9"
"9 on Scale 1 to 10","1987","66 and older","no migration background","118","0.108929886320453","0.0898384001049949","0.128021372535912","9"
"9 on Scale 1 to 10","1987","66 and older","direct migration background","8","","","","9"
"9 on Scale 1 to 10","1987","35-65 y.","indirect migration background","3","","","","9"
"9 on Scale 1 to 10","1987","35-65 y.","direct migration background","174","0.104390711275275","0.0898685588783458","0.118912863672205","9"
"0 Completely dissatisfied","1988","16-34 y.","no migration background","9","","","","0"
"0 Completely dissatisfied","1988","16-34 y.","direct migration background","7","","","","0"
"0 Completely dissatisfied","1988","16-34 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1988","35-65 y.","no migration background","22","","","","0"
"0 Completely dissatisfied","1988","35-65 y.","direct migration background","11","","","","0"
"0 Completely dissatisfied","1988","35-65 y.","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1988","66 and older","no migration background","16","","","","0"
"0 Completely dissatisfied","1988","66 and older","direct migration background","1","","","","0"
"0 Completely dissatisfied","1988","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1988","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1988","16-34 y.","no migration background","12","","","","1"
"1 on Scale 1 to 10","1988","16-34 y.","direct migration background","8","","","","1"
"1 on Scale 1 to 10","1988","16-34 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1988","35-65 y.","no migration background","13","","","","1"
