"plb0219","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","direct migration background","29","","","","3"
"Yes, every 2 weeks","2015","Couple + C. GT 16 ","indirect migration background","16","","","","3"
"Yes, every 2 weeks","2015","Single parent ","direct migration background","20","","","","3"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","no migration background","108","0.113683088993186","0.0943726625347215","0.13299351545165","3"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","direct migration background","43","0.129315837210745","0.0940613299191843","0.164570344502306","3"
"Yes, every 2 weeks","2015","Couple + C. LE and GT 16","indirect migration background","15","","","","3"
"Yes, every 3-4 weeks","2015","1-pers.-HH","no migration background","90","0.0659659030964119","0.0525036539439279","0.0794281522488959","4"
"Yes, every 3-4 weeks","2015","1-pers.-HH","direct migration background","18","","","","4"
"Yes, every 3-4 weeks","2015","1-pers.-HH","indirect migration background","5","","","","4"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","indirect migration background","5","","","","4"
"Yes, every 3-4 weeks","2015","Single parent ","no migration background","51","0.0491707625318493","0.0370176914235302","0.0613238336401685","4"
"Yes, every 3-4 weeks","2015","Single parent ","direct migration background","9","","","","4"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","no migration background","145","0.0701088008620848","0.0604867689151634","0.0797308328090063","4"
"Yes, every 3-4 weeks","2015","(Married) couple without C. ","direct migration background","26","","","","4"
"Yes, every 3-4 weeks","2015","Single parent ","indirect migration background","5","","","","4"
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","no migration background","207","0.0555844101039147","0.0478477118330552","0.0633211083747743","4"
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","indirect migration background","24","","","","4"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","no migration background","69","0.0327673213688773","0.0237430230082373","0.0417916197295173","4"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","direct migration background","18","","","","4"
"Yes, every 3-4 weeks","2015","Couple + C. GT 16 ","indirect migration background","1","","","","4"
"Yes, every 3-4 weeks","2015","Couple + C. LE 16 ","direct migration background","60","0.0722908707432875","0.0567594885174402","0.0878222529691347","4"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","no migration background","38","0.0379457673180483","0.0263224294724245","0.049569105163672","4"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","direct migration background","17","","","","4"
"Yes, every 3-4 weeks","2015","Couple + C. LE and GT 16","indirect migration background","3","","","","4"
"Yes, every week","2015","1-pers.-HH","no migration background","93","0.0645636063184225","0.0512352214738058","0.0778919911630392","2"
"Yes, every week","2015","1-pers.-HH","direct migration background","22","","","","2"
"Yes, every week","2015","1-pers.-HH","indirect migration background","11","","","","2"
"Yes, every week","2015","(Married) couple without C. ","no migration background","163","0.0617615908487416","0.0526900659431903","0.0708331157542929","2"
"Yes, every week","2015","(Married) couple without C. ","direct migration background","37","0.100359598374095","0.0731943866175163","0.127524810130673","2"
"Yes, every week","2015","(Married) couple without C. ","indirect migration background","6","","","","2"
"Yes, every week","2015","Single parent ","no migration background","68","0.0578896682583984","0.0447636586680079","0.0710156778487889","2"
"Yes, every week","2015","Single parent ","direct migration background","13","","","","2"
"Yes, every week","2015","Single parent ","indirect migration background","10","","","","2"
"Yes, every week","2015","Couple + C. LE 16 ","no migration background","233","0.0683060304987559","0.059787518261603","0.0768245427359089","2"
"Yes, every week","2015","Couple + C. LE 16 ","direct migration background","75","0.0712618993554608","0.05583289887206","0.0866908998388616","2"
"Yes, every week","2015","Couple + C. LE 16 ","indirect migration background","25","","","","2"
"Yes, every week","2015","Couple + C. GT 16 ","indirect migration background","12","","","","2"
"Yes, every week","2015","Couple + C. GT 16 ","no migration background","99","0.049292393581196","0.0383190005939343","0.0602657865684578","2"
"Yes, every week","2015","Couple + C. GT 16 ","direct migration background","26","","","","2"
"Yes, every week","2015","Couple + C. LE and GT 16","no migration background","74","0.0563834380768033","0.0423513284571365","0.0704155476964701","2"
"Yes, every week","2015","Couple + C. LE and GT 16","direct migration background","23","","","","2"
"Yes, every week","2015","Couple + C. LE and GT 16","indirect migration background","8","","","","2"
"No, never","2016","1-pers.-HH","no migration background","","","","","1"
"No, never","2016","1-pers.-HH","direct migration background","","","","","1"
"No, never","2016","1-pers.-HH","indirect migration background","","","","","1"
"No, never","2016","(Married) couple without C. ","no migration background","","","","","1"
"No, never","2016","Single parent ","no migration background","","","","","1"
"No, never","2016","Single parent ","direct migration background","","","","","1"
"No, never","2016","(Married) couple without C. ","direct migration background","","","","","1"
"No, never","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"No, never","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"No, never","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"No, never","2016","Single parent ","indirect migration background","","","","","1"
"No, never","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"No, never","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"No, never","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"No, never","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"No, never","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"No, never","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"No, never","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Rarely","2016","1-pers.-HH","no migration background","","","","","5"
"Rarely","2016","1-pers.-HH","direct migration background","","","","","5"
"Rarely","2016","1-pers.-HH","indirect migration background","","","","","5"
"Rarely","2016","(Married) couple without C. ","no migration background","","","","","5"
"Rarely","2016","(Married) couple without C. ","direct migration background","","","","","5"
"Rarely","2016","(Married) couple without C. ","indirect migration background","","","","","5"
"Rarely","2016","Single parent ","no migration background","","","","","5"
"Rarely","2016","Single parent ","direct migration background","","","","","5"
"Rarely","2016","Single parent ","indirect migration background","","","","","5"
"Rarely","2016","Couple + C. LE 16 ","no migration background","","","","","5"
"Rarely","2016","Couple + C. LE 16 ","direct migration background","","","","","5"
"Rarely","2016","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Rarely","2016","Couple + C. GT 16 ","no migration background","","","","","5"
"Rarely","2016","Couple + C. GT 16 ","direct migration background","","","","","5"
"Rarely","2016","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Rarely","2016","Couple + C. LE and GT 16","no migration background","","","","","5"
"Rarely","2016","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Rarely","2016","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Yes, every 2 weeks","2016","1-pers.-HH","no migration background","","","","","3"
"Yes, every 2 weeks","2016","1-pers.-HH","direct migration background","","","","","3"
"Yes, every 2 weeks","2016","1-pers.-HH","indirect migration background","","","","","3"
"Yes, every 2 weeks","2016","(Married) couple without C. ","no migration background","","","","","3"
"Yes, every 2 weeks","2016","(Married) couple without C. ","direct migration background","","","","","3"
"Yes, every 2 weeks","2016","(Married) couple without C. ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2016","Single parent ","no migration background","","","","","3"
"Yes, every 2 weeks","2016","Single parent ","direct migration background","","","","","3"
"Yes, every 2 weeks","2016","Single parent ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","no migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","direct migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","no migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","no migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. GT 16 ","direct migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Yes, every 2 weeks","2016","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Yes, every 3-4 weeks","2016","1-pers.-HH","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2016","1-pers.-HH","no migration background","","","","","4"
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Single parent ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2016","1-pers.-HH","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2016","(Married) couple without C. ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Single parent ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Single parent ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. GT 16 ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","no migration background","","","","","4"
"Yes, every 3-4 weeks","2016","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Yes, every week","2016","1-pers.-HH","no migration background","","","","","2"
"Yes, every week","2016","1-pers.-HH","direct migration background","","","","","2"
"Yes, every week","2016","1-pers.-HH","indirect migration background","","","","","2"
"Yes, every week","2016","(Married) couple without C. ","no migration background","","","","","2"
"Yes, every week","2016","(Married) couple without C. ","direct migration background","","","","","2"
"Yes, every week","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"Yes, every week","2016","Single parent ","no migration background","","","","","2"
"Yes, every week","2016","Single parent ","direct migration background","","","","","2"
"Yes, every week","2016","Single parent ","indirect migration background","","","","","2"
"Yes, every week","2016","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes, every week","2016","Couple + C. LE 16 ","direct migration background","","","","","2"
"Yes, every week","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Yes, every week","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"Yes, every week","2016","Couple + C. GT 16 ","direct migration background","","","","","2"
"Yes, every week","2016","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Yes, every week","2016","Couple + C. LE and GT 16","no migration background","","","","","2"
"Yes, every week","2016","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Yes, every week","2016","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"No, never","2017","1-pers.-HH","no migration background","972","0.603877044920559","0.580075128175428","0.627678961665691","1"
"No, never","2017","1-pers.-HH","direct migration background","163","0.612628413848724","0.554195854466747","0.671060973230701","1"
"No, never","2017","1-pers.-HH","indirect migration background","86","0.699889739636035","0.621408170354987","0.778371308917084","1"
"No, never","2017","(Married) couple without C. ","no migration background","2068","0.603421237298228","0.586708054158475","0.620134420437981","1"
"No, never","2017","(Married) couple without C. ","indirect migration background","115","0.629266844196308","0.559666663741111","0.698867024651505","1"
"No, never","2017","(Married) couple without C. ","direct migration background","367","0.598573833823794","0.557902099269156","0.639245568378431","1"
"No, never","2017","Single parent ","no migration background","727","0.629345411682383","0.601455247111015","0.657235576253751","1"
"No, never","2017","Single parent ","direct migration background","123","0.634079024663718","0.564479780155625","0.703678269171812","1"
"No, never","2017","Couple + C. GT 16 ","no migration background","1175","0.683742993109513","0.662018068416263","0.705467917802763","1"
"No, never","2017","Couple + C. GT 16 ","indirect migration background","99","0.760597827272172","0.689659282536235","0.831536372008109","1"
"No, never","2017","Single parent ","indirect migration background","76","0.526626447020873","0.439790497290781","0.613462396750965","1"
"No, never","2017","Couple + C. LE 16 ","no migration background","1976","0.601966403381945","0.585217322957451","0.618715483806439","1"
"No, never","2017","Couple + C. LE 16 ","direct migration background","759","0.668308993517397","0.640511041906034","0.696106945128759","1"
"No, never","2017","Couple + C. LE 16 ","indirect migration background","223","0.570021698853514","0.519440030994579","0.620603366712449","1"
"No, never","2017","Couple + C. GT 16 ","direct migration background","239","0.659765597046642","0.610755584651655","0.708775609441628","1"
"No, never","2017","Couple + C. LE and GT 16","no migration background","684","0.618438306491476","0.59033821577551","0.646538397207443","1"
"No, never","2017","Couple + C. LE and GT 16","direct migration background","233","0.757143940780138","0.710948640818827","0.80333924074145","1"
"No, never","2017","Couple + C. LE and GT 16","indirect migration background","94","0.699942370703091","0.622348186632292","0.777536554773889","1"
"Rarely","2017","1-pers.-HH","no migration background","275","0.175084581973292","0.156589710044903","0.193579453901681","5"
"Rarely","2017","1-pers.-HH","direct migration background","26","","","","5"
"Rarely","2017","1-pers.-HH","indirect migration background","12","","","","5"
"Rarely","2017","(Married) couple without C. ","no migration background","551","0.181329207881083","0.168165668404608","0.194492747357558","5"
"Rarely","2017","(Married) couple without C. ","direct migration background","71","0.180916644142458","0.148976688864966","0.212856599419951","5"
"Rarely","2017","(Married) couple without C. ","indirect migration background","28","","","","5"
"Rarely","2017","Single parent ","no migration background","127","0.128431776750468","0.109111702518779","0.147751850982157","5"
"Rarely","2017","Single parent ","direct migration background","20","","","","5"
"Rarely","2017","Single parent ","indirect migration background","11","","","","5"
"Rarely","2017","Couple + C. LE 16 ","no migration background","530","0.172253419203829","0.159332970409221","0.185173867998437","5"
"Rarely","2017","Couple + C. LE 16 ","direct migration background","108","0.0962320264518452","0.0788201497529971","0.113643903150693","5"
"Rarely","2017","Couple + C. LE 16 ","indirect migration background","51","0.160157007202666","0.122685927638506","0.197628086766826","5"
"Rarely","2017","Couple + C. GT 16 ","no migration background","244","0.139244775488524","0.12307064116784","0.155418909809209","5"
"Rarely","2017","Couple + C. GT 16 ","direct migration background","41","0.113089508421249","0.0803289028452783","0.14585011399722","5"
"Rarely","2017","Couple + C. GT 16 ","indirect migration background","6","","","","5"
"Rarely","2017","Couple + C. LE and GT 16","no migration background","140","0.148929452806296","0.128335001552207","0.169523904060384","5"
"Rarely","2017","Couple + C. LE and GT 16","direct migration background","19","","","","5"
"Rarely","2017","Couple + C. LE and GT 16","indirect migration background","12","","","","5"
"Yes, every 2 weeks","2017","1-pers.-HH","no migration background","161","0.101891409299625","0.0871697800593481","0.116613038539902","3"
"Yes, every 2 weeks","2017","1-pers.-HH","direct migration background","38","0.113119047631181","0.0751269743576969","0.151111120904665","3"
"Yes, every 2 weeks","2017","1-pers.-HH","indirect migration background","13","","","","3"
"Yes, every 2 weeks","2017","(Married) couple without C. ","indirect migration background","19","","","","3"
"Yes, every 2 weeks","2017","Single parent ","no migration background","125","0.114540057791827","0.0961499188785114","0.132930196705142","3"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","indirect migration background","20","","","","3"
"Yes, every 2 weeks","2017","(Married) couple without C. ","no migration background","302","0.0894846268833451","0.0797324401818578","0.0992368135848324","3"
"Yes, every 2 weeks","2017","(Married) couple without C. ","direct migration background","62","0.0965072895305246","0.0720068781137487","0.1210077009473","3"
"Yes, every 2 weeks","2017","Single parent ","direct migration background","18","","","","3"
"Yes, every 2 weeks","2017","Single parent ","indirect migration background","18","","","","3"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","no migration background","306","0.0961092640521462","0.0860240395720013","0.106194488532291","3"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","direct migration background","118","0.111959684626557","0.0933429088451399","0.130576460407974","3"
"Yes, every 2 weeks","2017","Couple + C. LE 16 ","indirect migration background","40","0.117723036720005","0.0847956412494436","0.150650432190567","3"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","no migration background","143","0.081194027816058","0.0684335861976516","0.0939544694344644","3"
"Yes, every 2 weeks","2017","Couple + C. GT 16 ","direct migration background","37","0.0934477257672466","0.0633397428591345","0.123555708675359","3"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","no migration background","115","0.0962372033172332","0.0791773271778168","0.11329707945665","3"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","direct migration background","42","0.101510681398431","0.0689760099852488","0.134045352811613","3"
"Yes, every 2 weeks","2017","Couple + C. LE and GT 16","indirect migration background","10","","","","3"
"Yes, every 3-4 weeks","2017","1-pers.-HH","no migration background","110","0.0551157561632416","0.0440099559966046","0.0662215563298786","4"
"Yes, every 3-4 weeks","2017","1-pers.-HH","direct migration background","17","","","","4"
"Yes, every 3-4 weeks","2017","1-pers.-HH","indirect migration background","7","","","","4"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","no migration background","175","0.0599268496418666","0.0518176928432392","0.0680360064404939","4"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","direct migration background","22","","","","4"
"Yes, every 3-4 weeks","2017","(Married) couple without C. ","indirect migration background","12","","","","4"
"Yes, every 3-4 weeks","2017","Single parent ","no migration background","78","0.0529903663591959","0.0400544407019878","0.0659262920164039","4"
"Yes, every 3-4 weeks","2017","Single parent ","direct migration background","11","","","","4"
"Yes, every 3-4 weeks","2017","Single parent ","indirect migration background","10","","","","4"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","no migration background","245","0.069281546449694","0.0605926839462119","0.0779704089531762","4"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","direct migration background","56","0.0569751874608998","0.0432896538657321","0.0706607210560675","4"
"Yes, every 3-4 weeks","2017","Couple + C. LE 16 ","indirect migration background","25","","","","4"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","no migration background","107","0.0545516217526109","0.0414145101098594","0.0676887333953625","4"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","no migration background","90","0.0517230471527434","0.0413763578951616","0.0620697364103252","4"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","direct migration background","10","","","","4"
"Yes, every 3-4 weeks","2017","Couple + C. GT 16 ","indirect migration background","4","","","","4"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","direct migration background","19","","","","4"
"Yes, every 3-4 weeks","2017","Couple + C. LE and GT 16","indirect migration background","6","","","","4"
"Yes, every week","2017","1-pers.-HH","no migration background","104","0.064031207643282","0.0521174380521533","0.0759449772344108","2"
"Yes, every week","2017","1-pers.-HH","direct migration background","23","","","","2"
"Yes, every week","2017","1-pers.-HH","indirect migration background","13","","","","2"
"Yes, every week","2017","(Married) couple without C. ","no migration background","195","0.0658380782954772","0.0573651446910669","0.0743110118998876","2"
"Yes, every week","2017","Couple + C. LE 16 ","direct migration background","61","0.0665241079433013","0.0518112047745132","0.0812370111120894","2"
"Yes, every week","2017","(Married) couple without C. ","direct migration background","36","0.0723185503343186","0.0508276166688945","0.0938094839997428","2"
"Yes, every week","2017","(Married) couple without C. ","indirect migration background","11","","","","2"
"Yes, every week","2017","Single parent ","no migration background","95","0.0746923874161266","0.0595112927085057","0.0898734821237474","2"
"Yes, every week","2017","Single parent ","direct migration background","12","","","","2"
"Yes, every week","2017","Single parent ","indirect migration background","12","","","","2"
"Yes, every week","2017","Couple + C. LE 16 ","no migration background","224","0.0603893669123854","0.0522385868284118","0.0685401469963591","2"
"Yes, every week","2017","Couple + C. LE 16 ","indirect migration background","29","","","","2"
"Yes, every week","2017","Couple + C. GT 16 ","no migration background","108","0.0440951564331613","0.0345034797296796","0.0536868331366429","2"
"Yes, every week","2017","Couple + C. GT 16 ","direct migration background","32","0.0954755672073281","0.0650767181095745","0.125874416305082","2"
"Yes, every week","2017","Couple + C. GT 16 ","indirect migration background","10","","","","2"
"Yes, every week","2017","Couple + C. LE and GT 16","no migration background","102","0.0818434156323837","0.065986183040789","0.0977006482239784","2"
"Yes, every week","2017","Couple + C. LE and GT 16","indirect migration background","12","","","","2"
"Yes, every week","2017","Couple + C. LE and GT 16","direct migration background","18","","","","2"
"No, never","2018","1-pers.-HH","no migration background","","","","","1"
"No, never","2018","1-pers.-HH","direct migration background","","","","","1"
"No, never","2018","1-pers.-HH","indirect migration background","","","","","1"
"No, never","2018","(Married) couple without C. ","no migration background","","","","","1"
"No, never","2018","Single parent ","no migration background","","","","","1"
"No, never","2018","(Married) couple without C. ","direct migration background","","","","","1"
"No, never","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"No, never","2018","Single parent ","direct migration background","","","","","1"
"No, never","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"No, never","2018","Single parent ","indirect migration background","","","","","1"
"No, never","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"No, never","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"No, never","2018","Couple + C. LE 16 ","direct migration background","","","","","1"
"No, never","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"No, never","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"No, never","2018","Couple + C. LE and GT 16","direct migration background","","","","","1"
"No, never","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No, never","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Rarely","2018","1-pers.-HH","no migration background","","","","","5"
"Rarely","2018","1-pers.-HH","direct migration background","","","","","5"
"Rarely","2018","1-pers.-HH","indirect migration background","","","","","5"
"Rarely","2018","(Married) couple without C. ","no migration background","","","","","5"
"Rarely","2018","(Married) couple without C. ","direct migration background","","","","","5"
"Rarely","2018","(Married) couple without C. ","indirect migration background","","","","","5"
"Rarely","2018","Single parent ","no migration background","","","","","5"
"Rarely","2018","Single parent ","direct migration background","","","","","5"
"Rarely","2018","Couple + C. LE 16 ","direct migration background","","","","","5"
"Rarely","2018","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Rarely","2018","Couple + C. GT 16 ","no migration background","","","","","5"
"Rarely","2018","Couple + C. GT 16 ","direct migration background","","","","","5"
"Rarely","2018","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Rarely","2018","Couple + C. LE and GT 16","no migration background","","","","","5"
"Rarely","2018","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Rarely","2018","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Rarely","2018","Single parent ","indirect migration background","","","","","5"
"Rarely","2018","Couple + C. LE 16 ","no migration background","","","","","5"
"Yes, every 2 weeks","2018","1-pers.-HH","no migration background","","","","","3"
"Yes, every 2 weeks","2018","1-pers.-HH","direct migration background","","","","","3"
"Yes, every 2 weeks","2018","1-pers.-HH","indirect migration background","","","","","3"
"Yes, every 2 weeks","2018","(Married) couple without C. ","direct migration background","","","","","3"
"Yes, every 2 weeks","2018","Single parent ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","no migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","direct migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Yes, every 2 weeks","2018","(Married) couple without C. ","no migration background","","","","","3"
"Yes, every 2 weeks","2018","(Married) couple without C. ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","no migration background","","","","","3"
"Yes, every 2 weeks","2018","Single parent ","direct migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. LE and GT 16","no migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Yes, every 2 weeks","2018","Single parent ","no migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. LE 16 ","direct migration background","","","","","3"
"Yes, every 2 weeks","2018","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Yes, every 3-4 weeks","2018","1-pers.-HH","no migration background","","","","","4"
"Yes, every 3-4 weeks","2018","1-pers.-HH","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2018","1-pers.-HH","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2018","(Married) couple without C. ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Single parent ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Single parent ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Single parent ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","no migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","no migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. GT 16 ","direct migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Yes, every 3-4 weeks","2018","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Yes, every week","2018","1-pers.-HH","no migration background","","","","","2"
"Yes, every week","2018","1-pers.-HH","direct migration background","","","","","2"
"Yes, every week","2018","1-pers.-HH","indirect migration background","","","","","2"
"Yes, every week","2018","(Married) couple without C. ","no migration background","","","","","2"
"Yes, every week","2018","(Married) couple without C. ","direct migration background","","","","","2"
"Yes, every week","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"Yes, every week","2018","Single parent ","no migration background","","","","","2"
"Yes, every week","2018","Single parent ","direct migration background","","","","","2"
"Yes, every week","2018","Single parent ","indirect migration background","","","","","2"
"Yes, every week","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"Yes, every week","2018","Couple + C. LE 16 ","direct migration background","","","","","2"
"Yes, every week","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Yes, every week","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"Yes, every week","2018","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Yes, every week","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Yes, every week","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"Yes, every week","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Yes, every week","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"No, never","2019","1-pers.-HH","no migration background","1031","0.590585492225499","0.568031641298859","0.613139343152138","1"
"No, never","2019","1-pers.-HH","direct migration background","146","0.591764571525193","0.530468951735519","0.653060191314868","1"
"No, never","2019","1-pers.-HH","indirect migration background","100","0.635272120253323","0.562913877816748","0.707630362689898","1"
"No, never","2019","(Married) couple without C. ","no migration background","2236","0.611890422398397","0.596322262214933","0.627458582581861","1"
"No, never","2019","Single parent ","direct migration background","108","0.656316188619452","0.582494219531344","0.73013815770756","1"
"No, never","2019","(Married) couple without C. ","direct migration background","349","0.643624848988546","0.604064145828124","0.683185552148968","1"
"No, never","2019","(Married) couple without C. ","indirect migration background","122","0.616377956314295","0.552267734312658","0.680488178315931","1"
"No, never","2019","Single parent ","no migration background","769","0.695803803563822","0.669003163474422","0.722604443653223","1"
"No, never","2019","Single parent ","indirect migration background","82","0.736299350621578","0.658427885893539","0.814170815349617","1"
"No, never","2019","Couple + C. LE 16 ","no migration background","1776","0.610421737631513","0.593238686206748","0.627604789056278","1"
"No, never","2019","Couple + C. LE 16 ","direct migration background","574","0.626552973431878","0.59435474754137","0.658751199322386","1"
"No, never","2019","Couple + C. LE 16 ","indirect migration background","192","0.542053583585343","0.488938461592543","0.595168705578142","1"
"No, never","2019","Couple + C. LE and GT 16","no migration background","724","0.63181751860594","0.604050211410169","0.659584825801711","1"
