"plb0219","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","2018","(1b) general elementary school","","","",""
"Rarely","2018","(1c) basic vocational qualification","","","",""
"Rarely","2018","(2b) intermediate general qualification","","","",""
"Rarely","2018","(2a) intermediate vocational","","","",""
"Rarely","2018","(2c_gen) general maturity certificate","","","",""
"Rarely","2018","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2018","(3a) lower tertiary education","","","",""
"Rarely","2018","(3b) higher tertiary education","","","",""
"No, never","2019","(0) in school","38","0.501719969916622","0.382880400538449","0.620559539294795"
"No, never","2019","(1a) inadequately completed","127","0.696727659459499","0.631876556914095","0.761578762004903"
"No, never","2019","(1b) general elementary school","522","0.709734973089144","0.677273099536514","0.742196846641774"
"No, never","2019","(1c) basic vocational qualification","1467","0.658883254916062","0.639090873543828","0.678675636288296"
"No, never","2019","(2b) intermediate general qualification","340","0.746387062740673","0.707586119870511","0.785188005610836"
"No, never","2019","(2a) intermediate vocational","2728","0.662137834758832","0.647828396370629","0.676447273147035"
"No, never","2019","(2c_gen) general maturity certificate","589","0.624165290026747","0.593235933140347","0.655094646913146"
"No, never","2019","(2c_voc) vocational maturity certificate","1321","0.6457806603501","0.625324830831291","0.66623648986891"
"No, never","2019","(3a) lower tertiary education","928","0.593226742214147","0.569012620944719","0.617440863483575"
"No, never","2019","(3b) higher tertiary education","1744","0.525464127009703","0.509021599560744","0.541906654458661"
"Yes, every week","2019","(0) in school","9","","",""
"Yes, every week","2019","(1a) inadequately completed","15","","",""
"Yes, every week","2019","(1b) general elementary school","47","0.0494458912778777","0.0339405385978573","0.0649512439578981"
"Yes, every week","2019","(1c) basic vocational qualification","135","0.0589233405812296","0.0490923228967429","0.0687543582657163"
"Yes, every week","2019","(2b) intermediate general qualification","35","0.0705652636540223","0.0477261387448663","0.0934043885631782"
"Yes, every week","2019","(2a) intermediate vocational","208","0.0440054477500116","0.0378001941206113","0.0502107013794118"
"Yes, every week","2019","(2c_gen) general maturity certificate","100","0.0939450969392999","0.0753140630200935","0.112576130858506"
"Yes, every week","2019","(2c_voc) vocational maturity certificate","115","0.0534060597116225","0.0437895921244111","0.0630225272988339"
"Yes, every week","2019","(3a) lower tertiary education","100","0.0470423432044152","0.0366056376523276","0.0574790487565028"
"Yes, every week","2019","(3b) higher tertiary education","390","0.106997274106428","0.0968189737168497","0.117175574496006"
"Yes, every 2 weeks","2019","(0) in school","11","","",""
"Yes, every 2 weeks","2019","(1a) inadequately completed","27","","",""
"Yes, every 2 weeks","2019","(1b) general elementary school","88","0.124725245244881","0.10109449516894","0.148355995320822"
"Yes, every 2 weeks","2019","(1c) basic vocational qualification","198","0.0872163901895128","0.0754369333201725","0.0989958470588531"
"Yes, every 2 weeks","2019","(2b) intermediate general qualification","52","0.084436111216547","0.059640034871887","0.109232187561207"
"Yes, every 2 weeks","2019","(2a) intermediate vocational","430","0.0992686121797367","0.0902220779663979","0.108315146393075"
"Yes, every 2 weeks","2019","(2c_gen) general maturity certificate","90","0.101162288852558","0.0819059993903592","0.120418578314756"
"Yes, every 2 weeks","2019","(2c_voc) vocational maturity certificate","221","0.110626171220179","0.0972105880123443","0.124041754428014"
"Yes, every 2 weeks","2019","(3a) lower tertiary education","106","0.0695110281624881","0.0569748652493066","0.0820471910756696"
"Yes, every 2 weeks","2019","(3b) higher tertiary education","336","0.0860058133152934","0.0767737635866589","0.0952378630439279"
"Yes, every 3-4 weeks","2019","(0) in school","5","","",""
"Yes, every 3-4 weeks","2019","(1a) inadequately completed","7","","",""
"Yes, every 3-4 weeks","2019","(1b) general elementary school","19","","",""
"Yes, every 3-4 weeks","2019","(1c) basic vocational qualification","117","0.0616579366623186","0.0516160022136317","0.0716998711110056"
"Yes, every 3-4 weeks","2019","(2b) intermediate general qualification","20","","",""
"Yes, every 3-4 weeks","2019","(2a) intermediate vocational","247","0.0522081449658604","0.0454783129528963","0.0589379769788244"
"Yes, every 3-4 weeks","2019","(2c_gen) general maturity certificate","47","0.0631729585327608","0.0476377188931608","0.0787081981723607"
"Yes, every 3-4 weeks","2019","(2c_voc) vocational maturity certificate","142","0.0544984599905734","0.0447897466334909","0.0642071733476558"
"Yes, every 3-4 weeks","2019","(3a) lower tertiary education","94","0.0514984357915464","0.040604164128365","0.0623927074547278"
"Yes, every 3-4 weeks","2019","(3b) higher tertiary education","301","0.0729043042730795","0.0643437599117721","0.0814648486343869"
"Rarely","2019","(0) in school","5","","",""
"Rarely","2019","(1a) inadequately completed","17","","",""
"Rarely","2019","(1b) general elementary school","75","0.0885373465493992","0.0682202889054906","0.108854404193308"
"Rarely","2019","(1c) basic vocational qualification","287","0.133319077650877","0.119127912162444","0.14751024313931"
"Rarely","2019","(2b) intermediate general qualification","36","0.0717282964717589","0.0487161388549733","0.0947404540885444"
"Rarely","2019","(2a) intermediate vocational","584","0.14237996034556","0.131808122322147","0.152951798368973"
"Rarely","2019","(2c_gen) general maturity certificate","116","0.117554365648635","0.0969866528078012","0.138122078489469"
"Rarely","2019","(2c_voc) vocational maturity certificate","301","0.135688648727525","0.12104176240952","0.150335535045529"
"Rarely","2019","(3a) lower tertiary education","353","0.238721450627404","0.217707888667824","0.259735012586984"
"Rarely","2019","(3b) higher tertiary education","772","0.208628481295497","0.195248992469168","0.222007970121825"
