"plb0219","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, never","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"No, never","2016","Full Time","(3a) lower tertiary education","","","",""
"No, never","2016","Full Time","(3b) higher tertiary education","","","",""
"No, never","2016","Part Time","(0) in school","","","",""
"No, never","2016","Part Time","(1a) inadequately completed","","","",""
"No, never","2016","Part Time","(1b) general elementary school","","","",""
"No, never","2016","Part Time","(1c) basic vocational qualification","","","",""
"No, never","2016","Part Time","(2b) intermediate general qualification","","","",""
"No, never","2016","Part Time","(2a) intermediate vocational","","","",""
"No, never","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"No, never","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"No, never","2016","Part Time","(3a) lower tertiary education","","","",""
"No, never","2016","Part Time","(3b) higher tertiary education","","","",""
"No, never","2016","Not Working","(0) in school","","","",""
"No, never","2016","Not Working","(1a) inadequately completed","","","",""
"No, never","2016","Not Working","(1b) general elementary school","","","",""
"No, never","2016","Not Working","(1c) basic vocational qualification","","","",""
"No, never","2016","Not Working","(2b) intermediate general qualification","","","",""
"No, never","2016","Not Working","(2a) intermediate vocational","","","",""
"No, never","2016","Not Working","(2c_gen) general maturity certificate","","","",""
"No, never","2016","Not Working","(2c_voc) vocational maturity certificate","","","",""
"No, never","2016","Not Working","(3a) lower tertiary education","","","",""
"No, never","2016","Not Working","(3b) higher tertiary education","","","",""
"Yes, every week","2016","Full Time","(0) in school","","","",""
"Yes, every week","2016","Full Time","(1a) inadequately completed","","","",""
"Yes, every week","2016","Full Time","(1b) general elementary school","","","",""
"Yes, every week","2016","Full Time","(1c) basic vocational qualification","","","",""
"Yes, every week","2016","Full Time","(2b) intermediate general qualification","","","",""
"Yes, every week","2016","Full Time","(2a) intermediate vocational","","","",""
"Yes, every week","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2016","Full Time","(3a) lower tertiary education","","","",""
"Yes, every week","2016","Full Time","(3b) higher tertiary education","","","",""
"Yes, every week","2016","Part Time","(0) in school","","","",""
"Yes, every week","2016","Part Time","(1a) inadequately completed","","","",""
"Yes, every week","2016","Part Time","(1b) general elementary school","","","",""
"Yes, every week","2016","Part Time","(1c) basic vocational qualification","","","",""
"Yes, every week","2016","Part Time","(2b) intermediate general qualification","","","",""
"Yes, every week","2016","Part Time","(2a) intermediate vocational","","","",""
"Yes, every week","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2016","Part Time","(3a) lower tertiary education","","","",""
"Yes, every week","2016","Part Time","(3b) higher tertiary education","","","",""
"Yes, every week","2016","Not Working","(0) in school","","","",""
"Yes, every week","2016","Not Working","(1a) inadequately completed","","","",""
"Yes, every week","2016","Not Working","(1b) general elementary school","","","",""
"Yes, every week","2016","Not Working","(1c) basic vocational qualification","","","",""
"Yes, every week","2016","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every week","2016","Not Working","(2a) intermediate vocational","","","",""
"Yes, every week","2016","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2016","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2016","Not Working","(3a) lower tertiary education","","","",""
"Yes, every week","2016","Not Working","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2016","Full Time","(0) in school","","","",""
"Yes, every 2 weeks","2016","Full Time","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2016","Full Time","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2016","Full Time","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2016","Full Time","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2016","Full Time","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2016","Full Time","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2016","Full Time","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2016","Part Time","(0) in school","","","",""
"Yes, every 2 weeks","2016","Part Time","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2016","Part Time","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2016","Part Time","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2016","Part Time","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2016","Part Time","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2016","Part Time","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2016","Part Time","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2016","Not Working","(0) in school","","","",""
"Yes, every 2 weeks","2016","Not Working","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2016","Not Working","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2016","Not Working","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2016","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2016","Not Working","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2016","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2016","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2016","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2016","Not Working","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(0) in school","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Full Time","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(0) in school","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Part Time","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(0) in school","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2016","Not Working","(3b) higher tertiary education","","","",""
"Rarely","2016","Full Time","(0) in school","","","",""
"Rarely","2016","Full Time","(1a) inadequately completed","","","",""
"Rarely","2016","Full Time","(1b) general elementary school","","","",""
"Rarely","2016","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","2016","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","2016","Full Time","(2a) intermediate vocational","","","",""
"Rarely","2016","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Full Time","(3a) lower tertiary education","","","",""
"Rarely","2016","Full Time","(3b) higher tertiary education","","","",""
"Rarely","2016","Part Time","(0) in school","","","",""
"Rarely","2016","Part Time","(1a) inadequately completed","","","",""
"Rarely","2016","Part Time","(1b) general elementary school","","","",""
"Rarely","2016","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","2016","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","2016","Part Time","(2a) intermediate vocational","","","",""
"Rarely","2016","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Part Time","(3a) lower tertiary education","","","",""
"Rarely","2016","Part Time","(3b) higher tertiary education","","","",""
"Rarely","2016","Not Working","(0) in school","","","",""
"Rarely","2016","Not Working","(1a) inadequately completed","","","",""
"Rarely","2016","Not Working","(1b) general elementary school","","","",""
"Rarely","2016","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","2016","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","2016","Not Working","(2a) intermediate vocational","","","",""
"Rarely","2016","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","2016","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2016","Not Working","(3a) lower tertiary education","","","",""
"Rarely","2016","Not Working","(3b) higher tertiary education","","","",""
"No, never","2017","Full Time","(0) in school","1","","",""
"No, never","2017","Full Time","(1a) inadequately completed","67","0.601910118719173","0.507832175751346","0.695988061687001"
"No, never","2017","Full Time","(1b) general elementary school","312","0.710726298655451","0.668692368467859","0.752760228843044"
"No, never","2017","Full Time","(1c) basic vocational qualification","976","0.602232590915896","0.578030286232843","0.626434895598948"
"No, never","2017","Full Time","(2b) intermediate general qualification","172","0.703368579738519","0.64617265231439","0.760564507162649"
"No, never","2017","Full Time","(2a) intermediate vocational","1629","0.606241622980079","0.587836372102779","0.624646873857378"
"No, never","2017","Full Time","(2c_gen) general maturity certificate","215","0.574339363742759","0.52375327574274","0.624925451742778"
"No, never","2017","Full Time","(2c_voc) vocational maturity certificate","734","0.606441380807109","0.579072533277377","0.633810228336841"
"No, never","2017","Full Time","(3a) lower tertiary education","568","0.601449150937758","0.570167144093487","0.632731157782029"
"No, never","2017","Full Time","(3b) higher tertiary education","1009","0.492873041139743","0.471151443469632","0.514594638809854"
"No, never","2017","Part Time","(0) in school","20","","",""
"No, never","2017","Part Time","(1a) inadequately completed","71","0.702685039696405","0.616481529959936","0.788888549432875"
"No, never","2017","Part Time","(1b) general elementary school","295","0.747981337158246","0.705748835607222","0.790213838709271"
"No, never","2017","Part Time","(1c) basic vocational qualification","688","0.709998841899014","0.681159422101646","0.738838261696381"
"No, never","2017","Part Time","(2b) intermediate general qualification","123","0.744121572341042","0.678334051147963","0.809909093534121"
"No, never","2017","Part Time","(2a) intermediate vocational","1145","0.709606190024685","0.687251282514287","0.731961097535082"
"No, never","2017","Part Time","(2c_gen) general maturity certificate","297","0.614916837367399","0.570204450931944","0.659629223802853"
"No, never","2017","Part Time","(2c_voc) vocational maturity certificate","549","0.672472438825832","0.639951410626045","0.704993467025619"
"No, never","2017","Part Time","(3a) lower tertiary education","303","0.732491383923348","0.690652122368007","0.77433064547869"
"No, never","2017","Part Time","(3b) higher tertiary education","682","0.581158506693354","0.552302889881735","0.610014123504972"
"No, never","2017","Not Working","(0) in school","14","","",""
"No, never","2017","Not Working","(1a) inadequately completed","10","","",""
"No, never","2017","Not Working","(1b) general elementary school","31","0.713525323001946","0.575135556269504","0.851915089734388"
"No, never","2017","Not Working","(1c) basic vocational qualification","33","0.827299774365528","0.714322324221176","0.940277224509879"
"No, never","2017","Not Working","(2b) intermediate general qualification","28","","",""
"No, never","2017","Not Working","(2a) intermediate vocational","40","0.789240364136215","0.683361560085735","0.895119168186694"
"No, never","2017","Not Working","(2c_gen) general maturity certificate","41","0.794993204813441","0.692843220954039","0.897143188672843"
"No, never","2017","Not Working","(2c_voc) vocational maturity certificate","20","","",""
"No, never","2017","Not Working","(3a) lower tertiary education","11","","",""
"No, never","2017","Not Working","(3b) higher tertiary education","44","0.689641751434309","0.570578561631536","0.808704941237082"
"Yes, every week","2017","Full Time","(0) in school","","","",""
"Yes, every week","2017","Full Time","(1a) inadequately completed","10","","",""
"Yes, every week","2017","Full Time","(1b) general elementary school","26","","",""
"Yes, every week","2017","Full Time","(1c) basic vocational qualification","108","0.0695219069247094","0.0569449980926936","0.0820988157567252"
"Yes, every week","2017","Full Time","(2b) intermediate general qualification","19","","",""
"Yes, every week","2017","Full Time","(2a) intermediate vocational","149","0.0514667013472416","0.0431434421204269","0.0597899605740564"
"Yes, every week","2017","Full Time","(2c_gen) general maturity certificate","44","0.114109221640182","0.0815806104958409","0.146637832784522"
"Yes, every week","2017","Full Time","(2c_voc) vocational maturity certificate","76","0.06500027612497","0.0511894160825531","0.0788111361673869"
"Yes, every week","2017","Full Time","(3a) lower tertiary education","42","0.0440860992811105","0.0309697339374981","0.0572024646247229"
"Yes, every week","2017","Full Time","(3b) higher tertiary education","257","0.114481350398191","0.100647849197222","0.12831485159916"
"Yes, every week","2017","Part Time","(0) in school","12","","",""
"Yes, every week","2017","Part Time","(1a) inadequately completed","6","","",""
"Yes, every week","2017","Part Time","(1b) general elementary school","17","","",""
"Yes, every week","2017","Part Time","(1c) basic vocational qualification","46","0.049258109115607","0.0355041409210794","0.0630120773101346"
"Yes, every week","2017","Part Time","(2b) intermediate general qualification","11","","",""
"Yes, every week","2017","Part Time","(2a) intermediate vocational","56","0.0309548537308424","0.0224256814699433","0.0394840259917416"
"Yes, every week","2017","Part Time","(2c_gen) general maturity certificate","43","0.107424631106426","0.0789723705460343","0.135876891666818"
"Yes, every week","2017","Part Time","(2c_voc) vocational maturity certificate","42","0.0504516306148004","0.0352846459603021","0.0656186152692986"
"Yes, every week","2017","Part Time","(3a) lower tertiary education","10","","",""
"Yes, every week","2017","Part Time","(3b) higher tertiary education","98","0.0944269845924548","0.077324153371962","0.111529815812948"
"Yes, every week","2017","Not Working","(0) in school","3","","",""
"Yes, every week","2017","Not Working","(1a) inadequately completed","1","","",""
"Yes, every week","2017","Not Working","(1b) general elementary school","4","","",""
"Yes, every week","2017","Not Working","(1c) basic vocational qualification","1","","",""
"Yes, every week","2017","Not Working","(2b) intermediate general qualification","1","","",""
"Yes, every week","2017","Not Working","(2a) intermediate vocational","1","","",""
"Yes, every week","2017","Not Working","(2c_gen) general maturity certificate","4","","",""
"Yes, every week","2017","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every week","2017","Not Working","(3a) lower tertiary education","","","",""
"Yes, every week","2017","Not Working","(3b) higher tertiary education","4","","",""
"Yes, every 2 weeks","2017","Full Time","(0) in school","1","","",""
"Yes, every 2 weeks","2017","Full Time","(1a) inadequately completed","13","","",""
"Yes, every 2 weeks","2017","Full Time","(1b) general elementary school","48","0.0982962415291497","0.0706971538866558","0.125895329171644"
"Yes, every 2 weeks","2017","Full Time","(1c) basic vocational qualification","158","0.0928639897280856","0.0785117436716299","0.107216235784541"
"Yes, every 2 weeks","2017","Full Time","(2b) intermediate general qualification","16","","",""
"Yes, every 2 weeks","2017","Full Time","(2a) intermediate vocational","308","0.106241550151328","0.0946334474206893","0.117849652881968"
"Yes, every 2 weeks","2017","Full Time","(2c_gen) general maturity certificate","51","0.141500625590675","0.105842030342391","0.17715922083896"
"Yes, every 2 weeks","2017","Full Time","(2c_voc) vocational maturity certificate","123","0.0955376868455706","0.0790697201182113","0.11200565357293"
"Yes, every 2 weeks","2017","Full Time","(3a) lower tertiary education","62","0.0624797876116841","0.0470160891876848","0.0779434860356835"
"Yes, every 2 weeks","2017","Full Time","(3b) higher tertiary education","189","0.0969141226236763","0.0840605473919674","0.109767697855385"
"Yes, every 2 weeks","2017","Part Time","(0) in school","7","","",""
"Yes, every 2 weeks","2017","Part Time","(1a) inadequately completed","12","","",""
"Yes, every 2 weeks","2017","Part Time","(1b) general elementary school","48","0.109097999346189","0.0787724669153742","0.139423531777004"
"Yes, every 2 weeks","2017","Part Time","(1c) basic vocational qualification","84","0.092617733349833","0.0741930492514797","0.111042417448186"
"Yes, every 2 weeks","2017","Part Time","(2b) intermediate general qualification","15","","",""
"Yes, every 2 weeks","2017","Part Time","(2a) intermediate vocational","153","0.0998633213736618","0.0850985157191576","0.114628127028166"
"Yes, every 2 weeks","2017","Part Time","(2c_gen) general maturity certificate","44","0.0891501527553064","0.0629667049455456","0.115333600565067"
"Yes, every 2 weeks","2017","Part Time","(2c_voc) vocational maturity certificate","89","0.136342733207019","0.112563939935735","0.160121526478302"
"Yes, every 2 weeks","2017","Part Time","(3a) lower tertiary education","20","","",""
"Yes, every 2 weeks","2017","Part Time","(3b) higher tertiary education","100","0.0866039882636711","0.070154336266109","0.103053640261233"
"Yes, every 2 weeks","2017","Not Working","(0) in school","2","","",""
"Yes, every 2 weeks","2017","Not Working","(1a) inadequately completed","2","","",""
"Yes, every 2 weeks","2017","Not Working","(1b) general elementary school","2","","",""
"Yes, every 2 weeks","2017","Not Working","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2017","Not Working","(2b) intermediate general qualification","2","","",""
"Yes, every 2 weeks","2017","Not Working","(2a) intermediate vocational","7","","",""
"Yes, every 2 weeks","2017","Not Working","(2c_gen) general maturity certificate","7","","",""
"Yes, every 2 weeks","2017","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 2 weeks","2017","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2017","Not Working","(3b) higher tertiary education","1","","",""
"Yes, every 3-4 weeks","2017","Full Time","(0) in school","","","",""
"Yes, every 3-4 weeks","2017","Full Time","(1a) inadequately completed","7","","",""
"Yes, every 3-4 weeks","2017","Full Time","(1b) general elementary school","27","","",""
"Yes, every 3-4 weeks","2017","Full Time","(1c) basic vocational qualification","103","0.0626005762101412","0.050621826104921","0.0745793263153614"
"Yes, every 3-4 weeks","2017","Full Time","(2b) intermediate general qualification","15","","",""
"Yes, every 3-4 weeks","2017","Full Time","(2a) intermediate vocational","168","0.0579079887735652","0.0491092613384774","0.066706716208653"
"Yes, every 3-4 weeks","2017","Full Time","(2c_gen) general maturity certificate","13","","",""
"Yes, every 3-4 weeks","2017","Full Time","(2c_voc) vocational maturity certificate","75","0.0460774586605792","0.0343323186872811","0.0578225986338773"
"Yes, every 3-4 weeks","2017","Full Time","(3a) lower tertiary education","74","0.0904927720789748","0.072162736716352","0.108822807441598"
"Yes, every 3-4 weeks","2017","Full Time","(3b) higher tertiary education","195","0.0837789949919017","0.0717415704028979","0.0958164195809055"
"Yes, every 3-4 weeks","2017","Part Time","(0) in school","6","","",""
"Yes, every 3-4 weeks","2017","Part Time","(1a) inadequately completed","6","","",""
"Yes, every 3-4 weeks","2017","Part Time","(1b) general elementary school","13","","",""
"Yes, every 3-4 weeks","2017","Part Time","(1c) basic vocational qualification","39","0.0342624012223484","0.0227013772746346","0.0458234251700622"
"Yes, every 3-4 weeks","2017","Part Time","(2b) intermediate general qualification","5","","",""
"Yes, every 3-4 weeks","2017","Part Time","(2a) intermediate vocational","82","0.0502860186656522","0.0395240792141769","0.0610479581171275"
"Yes, every 3-4 weeks","2017","Part Time","(2c_gen) general maturity certificate","27","","",""
"Yes, every 3-4 weeks","2017","Part Time","(2c_voc) vocational maturity certificate","53","0.0549430080979508","0.0391527832654666","0.070733232930435"
"Yes, every 3-4 weeks","2017","Part Time","(3a) lower tertiary education","23","","",""
"Yes, every 3-4 weeks","2017","Part Time","(3b) higher tertiary education","68","0.0697225259221377","0.0548271653173069","0.0846178865269685"
"Yes, every 3-4 weeks","2017","Not Working","(0) in school","","","",""
"Yes, every 3-4 weeks","2017","Not Working","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2017","Not Working","(1b) general elementary school","1","","",""
"Yes, every 3-4 weeks","2017","Not Working","(1c) basic vocational qualification","3","","",""
"Yes, every 3-4 weeks","2017","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2017","Not Working","(2a) intermediate vocational","5","","",""
"Yes, every 3-4 weeks","2017","Not Working","(2c_gen) general maturity certificate","4","","",""
"Yes, every 3-4 weeks","2017","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Yes, every 3-4 weeks","2017","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2017","Not Working","(3b) higher tertiary education","4","","",""
"Rarely","2017","Full Time","(0) in school","","","",""
"Rarely","2017","Full Time","(1a) inadequately completed","7","","",""
"Rarely","2017","Full Time","(1b) general elementary school","34","0.069491412576955","0.0459181283762822","0.0930646967776279"
"Rarely","2017","Full Time","(1c) basic vocational qualification","226","0.172780936221168","0.154086250129112","0.191475622313224"
"Rarely","2017","Full Time","(2b) intermediate general qualification","23","","",""
"Rarely","2017","Full Time","(2a) intermediate vocational","453","0.178142136747786","0.163728099198469","0.192556174297103"
"Rarely","2017","Full Time","(2c_gen) general maturity certificate","44","0.103721153509782","0.0725272085747229","0.134915098444842"
"Rarely","2017","Full Time","(2c_voc) vocational maturity certificate","216","0.186943197561771","0.165102190495999","0.208784204627544"
"Rarely","2017","Full Time","(3a) lower tertiary education","195","0.201492190090472","0.175863761860297","0.227120618320648"
"Rarely","2017","Full Time","(3b) higher tertiary education","385","0.211952490846488","0.194195828069408","0.229709153623567"
"Rarely","2017","Part Time","(0) in school","2","","",""
"Rarely","2017","Part Time","(1a) inadequately completed","13","","",""
"Rarely","2017","Part Time","(1b) general elementary school","33","0.0798028608329382","0.0534435079702583","0.106162213695618"
"Rarely","2017","Part Time","(1c) basic vocational qualification","94","0.113862914413198","0.0936746289668985","0.134051199859498"
"Rarely","2017","Part Time","(2b) intermediate general qualification","15","","",""
"Rarely","2017","Part Time","(2a) intermediate vocational","148","0.109289616205159","0.0939247702500632","0.124654462160254"
"Rarely","2017","Part Time","(2c_gen) general maturity certificate","44","0.126160592795779","0.0956521482347957","0.156669037356762"
"Rarely","2017","Part Time","(2c_voc) vocational maturity certificate","67","0.0857901892543981","0.0663837950392909","0.105196583469505"
"Rarely","2017","Part Time","(3a) lower tertiary education","74","0.156319484232544","0.121994572453682","0.190644396011405"
"Rarely","2017","Part Time","(3b) higher tertiary education","175","0.168087994528383","0.146217164946695","0.189958824110071"
"Rarely","2017","Not Working","(0) in school","3","","",""
"Rarely","2017","Not Working","(1a) inadequately completed","","","",""
"Rarely","2017","Not Working","(1b) general elementary school","3","","",""
"Rarely","2017","Not Working","(1c) basic vocational qualification","4","","",""
"Rarely","2017","Not Working","(2b) intermediate general qualification","1","","",""
"Rarely","2017","Not Working","(2a) intermediate vocational","4","","",""
"Rarely","2017","Not Working","(2c_gen) general maturity certificate","4","","",""
"Rarely","2017","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2017","Not Working","(3a) lower tertiary education","1","","",""
"Rarely","2017","Not Working","(3b) higher tertiary education","5","","",""
"No, never","2018","Full Time","(0) in school","","","",""
"No, never","2018","Full Time","(1a) inadequately completed","","","",""
"No, never","2018","Full Time","(1b) general elementary school","","","",""
"No, never","2018","Full Time","(1c) basic vocational qualification","","","",""
"No, never","2018","Full Time","(2b) intermediate general qualification","","","",""
"No, never","2018","Full Time","(2a) intermediate vocational","","","",""
"No, never","2018","Full Time","(2c_gen) general maturity certificate","","","",""
"No, never","2018","Full Time","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","Full Time","(3a) lower tertiary education","","","",""
"No, never","2018","Full Time","(3b) higher tertiary education","","","",""
"No, never","2018","Part Time","(0) in school","","","",""
"No, never","2018","Part Time","(1a) inadequately completed","","","",""
"No, never","2018","Part Time","(1b) general elementary school","","","",""
"No, never","2018","Part Time","(1c) basic vocational qualification","","","",""
"No, never","2018","Part Time","(2b) intermediate general qualification","","","",""
"No, never","2018","Part Time","(2a) intermediate vocational","","","",""
"No, never","2018","Part Time","(2c_gen) general maturity certificate","","","",""
"No, never","2018","Part Time","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","Part Time","(3a) lower tertiary education","","","",""
"No, never","2018","Part Time","(3b) higher tertiary education","","","",""
"No, never","2018","Not Working","(0) in school","","","",""
"No, never","2018","Not Working","(1a) inadequately completed","","","",""
"No, never","2018","Not Working","(1b) general elementary school","","","",""
"No, never","2018","Not Working","(1c) basic vocational qualification","","","",""
"No, never","2018","Not Working","(2b) intermediate general qualification","","","",""
"No, never","2018","Not Working","(2a) intermediate vocational","","","",""
"No, never","2018","Not Working","(2c_gen) general maturity certificate","","","",""
"No, never","2018","Not Working","(2c_voc) vocational maturity certificate","","","",""
"No, never","2018","Not Working","(3a) lower tertiary education","","","",""
"No, never","2018","Not Working","(3b) higher tertiary education","","","",""
"Yes, every week","2018","Full Time","(0) in school","","","",""
"Yes, every week","2018","Full Time","(1a) inadequately completed","","","",""
"Yes, every week","2018","Full Time","(1b) general elementary school","","","",""
"Yes, every week","2018","Full Time","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","Full Time","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","Full Time","(2a) intermediate vocational","","","",""
"Yes, every week","2018","Full Time","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","Full Time","(3a) lower tertiary education","","","",""
"Yes, every week","2018","Full Time","(3b) higher tertiary education","","","",""
"Yes, every week","2018","Part Time","(0) in school","","","",""
"Yes, every week","2018","Part Time","(1a) inadequately completed","","","",""
"Yes, every week","2018","Part Time","(1b) general elementary school","","","",""
"Yes, every week","2018","Part Time","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","Part Time","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","Part Time","(2a) intermediate vocational","","","",""
"Yes, every week","2018","Part Time","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","Part Time","(3a) lower tertiary education","","","",""
"Yes, every week","2018","Part Time","(3b) higher tertiary education","","","",""
"Yes, every week","2018","Not Working","(0) in school","","","",""
"Yes, every week","2018","Not Working","(1a) inadequately completed","","","",""
"Yes, every week","2018","Not Working","(1b) general elementary school","","","",""
"Yes, every week","2018","Not Working","(1c) basic vocational qualification","","","",""
"Yes, every week","2018","Not Working","(2b) intermediate general qualification","","","",""
"Yes, every week","2018","Not Working","(2a) intermediate vocational","","","",""
"Yes, every week","2018","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes, every week","2018","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes, every week","2018","Not Working","(3a) lower tertiary education","","","",""
"Yes, every week","2018","Not Working","(3b) higher tertiary education","","","",""
"Yes, every 2 weeks","2018","Full Time","(0) in school","","","",""
"Yes, every 2 weeks","2018","Full Time","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2018","Full Time","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2018","Full Time","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2018","Full Time","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2018","Full Time","(2a) intermediate vocational","","","",""
