"plb0219","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes, every 3-4 weeks","2015","35-65 y.","Couple + C. LE and GT 16","50","0.0436214085346791","0.0318010364546762","0.0554417806146819"
"Yes, every 3-4 weeks","2015","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2015","66 and older","(Married) couple without C. ","7","","",""
"Yes, every 3-4 weeks","2015","66 and older","Single parent ","1","","",""
"Yes, every 3-4 weeks","2015","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2015","66 and older","Couple + C. GT 16 ","5","","",""
"Yes, every 3-4 weeks","2015","66 and older","Couple + C. LE and GT 16","1","","",""
"Rarely","2015","16-34 y.","1-pers.-HH","82","0.161617088502083","0.128991488324198","0.194242688679968"
"Rarely","2015","16-34 y.","(Married) couple without C. ","109","0.175008926053791","0.147176805005489","0.202841047102093"
"Rarely","2015","16-34 y.","Single parent ","35","0.0928191898733993","0.0644176610066934","0.121220718740105"
"Rarely","2015","16-34 y.","Couple + C. LE 16 ","134","0.18957169965569","0.164393927355056","0.214749471956324"
"Rarely","2015","16-34 y.","Couple + C. GT 16 ","66","0.142503694476999","0.113628621914263","0.171378767039736"
"Rarely","2015","16-34 y.","Couple + C. LE and GT 16","22","","",""
"Rarely","2015","35-65 y.","1-pers.-HH","195","0.184005476641646","0.160534360264837","0.207476593018455"
"Rarely","2015","35-65 y.","(Married) couple without C. ","459","0.216577819557963","0.20012900474547","0.233026634370456"
"Rarely","2015","35-65 y.","Single parent ","181","0.142725357135043","0.122203032563611","0.163247681706475"
"Rarely","2015","35-65 y.","Couple + C. LE 16 ","724","0.20817604399435","0.195367961009383","0.220984126979317"
"Rarely","2015","35-65 y.","Couple + C. GT 16 ","224","0.161213399369436","0.141825963270032","0.18060083546884"
"Rarely","2015","35-65 y.","Couple + C. LE and GT 16","220","0.185943166587417","0.163427549380174","0.208458783794659"
"Rarely","2015","66 and older","1-pers.-HH","15","","",""
"Rarely","2015","66 and older","(Married) couple without C. ","43","0.193933569326262","0.138439995044531","0.249427143607994"
"Rarely","2015","66 and older","Single parent ","1","","",""
"Rarely","2015","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2015","66 and older","Couple + C. GT 16 ","7","","",""
"Rarely","2015","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2016","16-34 y.","1-pers.-HH","","","",""
"No, never","2016","16-34 y.","(Married) couple without C. ","","","",""
"No, never","2016","16-34 y.","Single parent ","","","",""
"No, never","2016","16-34 y.","Couple + C. LE 16 ","","","",""
"No, never","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"No, never","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"No, never","2016","35-65 y.","1-pers.-HH","","","",""
"No, never","2016","35-65 y.","(Married) couple without C. ","","","",""
"No, never","2016","35-65 y.","Single parent ","","","",""
"No, never","2016","35-65 y.","Couple + C. LE 16 ","","","",""
"No, never","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"No, never","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"No, never","2016","66 and older","1-pers.-HH","","","",""
"No, never","2016","66 and older","(Married) couple without C. ","","","",""
"No, never","2016","66 and older","Single parent ","","","",""
"No, never","2016","66 and older","Couple + C. LE 16 ","","","",""
"No, never","2016","66 and older","Couple + C. GT 16 ","","","",""
"No, never","2016","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every week","2016","16-34 y.","1-pers.-HH","","","",""
"Yes, every week","2016","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every week","2016","16-34 y.","Single parent ","","","",""
"Yes, every week","2016","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every week","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every week","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every week","2016","35-65 y.","1-pers.-HH","","","",""
"Yes, every week","2016","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every week","2016","35-65 y.","Single parent ","","","",""
"Yes, every week","2016","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every week","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every week","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every week","2016","66 and older","1-pers.-HH","","","",""
"Yes, every week","2016","66 and older","(Married) couple without C. ","","","",""
"Yes, every week","2016","66 and older","Single parent ","","","",""
"Yes, every week","2016","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2016","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every week","2016","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2016","16-34 y.","1-pers.-HH","","","",""
"Yes, every 2 weeks","2016","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2016","16-34 y.","Single parent ","","","",""
"Yes, every 2 weeks","2016","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2016","35-65 y.","1-pers.-HH","","","",""
"Yes, every 2 weeks","2016","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2016","35-65 y.","Single parent ","","","",""
"Yes, every 2 weeks","2016","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2016","66 and older","1-pers.-HH","","","",""
"Yes, every 2 weeks","2016","66 and older","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2016","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2016","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2016","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2016","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","Single parent ","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","Single parent ","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2016","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2016","66 and older","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2016","66 and older","Single parent ","","","",""
"Yes, every 3-4 weeks","2016","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2016","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2016","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2016","16-34 y.","1-pers.-HH","","","",""
"Rarely","2016","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","2016","16-34 y.","Single parent ","","","",""
"Rarely","2016","16-34 y.","Couple + C. LE 16 ","","","",""
"Rarely","2016","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","2016","16-34 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2016","35-65 y.","1-pers.-HH","","","",""
"Rarely","2016","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","2016","35-65 y.","Single parent ","","","",""
"Rarely","2016","35-65 y.","Couple + C. LE 16 ","","","",""
"Rarely","2016","35-65 y.","Couple + C. GT 16 ","","","",""
"Rarely","2016","35-65 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2016","66 and older","1-pers.-HH","","","",""
"Rarely","2016","66 and older","(Married) couple without C. ","","","",""
"Rarely","2016","66 and older","Single parent ","","","",""
"Rarely","2016","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2016","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","2016","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2017","16-34 y.","1-pers.-HH","412","0.627833068724259","0.591340105716736","0.664326031731782"
"No, never","2017","16-34 y.","(Married) couple without C. ","598","0.635005190585119","0.603963591376852","0.666046789793386"
"No, never","2017","16-34 y.","Single parent ","270","0.623659042249009","0.576935321481668","0.670382763016349"
"No, never","2017","16-34 y.","Couple + C. LE 16 ","533","0.640826855213583","0.608421683610625","0.673232026816542"
"No, never","2017","16-34 y.","Couple + C. GT 16 ","447","0.72462880143532","0.689495469067535","0.759762133803106"
"No, never","2017","16-34 y.","Couple + C. LE and GT 16","248","0.709154823162633","0.661575798787172","0.756733847538094"
"No, never","2017","35-65 y.","1-pers.-HH","749","0.59949957549344","0.572346728866724","0.626652422120157"
"No, never","2017","35-65 y.","(Married) couple without C. ","1775","0.590027812281278","0.572005828205369","0.608049796357187"
"No, never","2017","35-65 y.","Single parent ","651","0.616290198811644","0.586792243150965","0.645788154472323"
"No, never","2017","35-65 y.","Couple + C. LE 16 ","2425","0.606513492763949","0.591199077766285","0.621827907761612"
"No, never","2017","35-65 y.","Couple + C. GT 16 ","1048","0.666834604688029","0.643767933929149","0.689901275446909"
"No, never","2017","35-65 y.","Couple + C. LE and GT 16","762","0.644919744837611","0.618517885558437","0.671321604116786"
"No, never","2017","66 and older","1-pers.-HH","60","0.643265711427046","0.546937406751736","0.739594016102356"
"No, never","2017","66 and older","(Married) couple without C. ","177","0.638452143839053","0.578776723381416","0.69812756429669"
"No, never","2017","66 and older","Single parent ","5","","",""
"No, never","2017","66 and older","Couple + C. LE 16 ","","","",""
"No, never","2017","66 and older","Couple + C. GT 16 ","18","","",""
"No, never","2017","66 and older","Couple + C. LE and GT 16","1","","",""
"Yes, every week","2017","16-34 y.","1-pers.-HH","47","0.067619262920389","0.0486631186561401","0.0865754071846379"
"Yes, every week","2017","16-34 y.","(Married) couple without C. ","59","0.0627209704978053","0.0470875884815182","0.0783543525140925"
"Yes, every week","2017","16-34 y.","Single parent ","33","0.113409172467511","0.0828276732113093","0.143990671723713"
"Yes, every week","2017","16-34 y.","Couple + C. LE 16 ","63","0.0577488187624089","0.0419927835330421","0.0735048539917757"
"Yes, every week","2017","16-34 y.","Couple + C. GT 16 ","35","0.0413761623084652","0.0257122044357348","0.0570401201811957"
"Yes, every week","2017","16-34 y.","Couple + C. LE and GT 16","30","0.0871760975839422","0.0576227771508532","0.116729418017031"
"Yes, every week","2017","35-65 y.","1-pers.-HH","80","0.0622632017741549","0.0488733539768681","0.0756530495714417"
"Yes, every week","2017","35-65 y.","(Married) couple without C. ","171","0.067411020812437","0.0582234700116464","0.0765985716132275"
"Yes, every week","2017","35-65 y.","Single parent ","86","0.0716308544653495","0.0559882790783921","0.0872734298523069"
"Yes, every week","2017","35-65 y.","Couple + C. LE 16 ","251","0.0648813595522561","0.057159736731542","0.0726029823729702"
"Yes, every week","2017","35-65 y.","Couple + C. GT 16 ","111","0.0578878188327447","0.0464592772819664","0.0693163603835229"
"Yes, every week","2017","35-65 y.","Couple + C. LE and GT 16","102","0.0696171895198846","0.0555758837832977","0.0836584952564715"
"Yes, every week","2017","66 and older","1-pers.-HH","13","","",""
"Yes, every week","2017","66 and older","(Married) couple without C. ","12","","",""
"Yes, every week","2017","66 and older","Single parent ","","","",""
"Yes, every week","2017","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2017","66 and older","Couple + C. GT 16 ","4","","",""
"Yes, every week","2017","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2017","16-34 y.","1-pers.-HH","74","0.0960447063691319","0.0737999150720433","0.118289497666221"
"Yes, every 2 weeks","2017","16-34 y.","(Married) couple without C. ","93","0.0885630864579948","0.0702440855580129","0.106882087357977"
"Yes, every 2 weeks","2017","16-34 y.","Single parent ","57","0.137189124257295","0.104008029370763","0.170370219143828"
"Yes, every 2 weeks","2017","16-34 y.","Couple + C. LE 16 ","106","0.132908835479977","0.109978978172767","0.155838692787187"
"Yes, every 2 weeks","2017","16-34 y.","Couple + C. GT 16 ","57","0.0926360756763544","0.0698335412814013","0.115438610071307"
"Yes, every 2 weeks","2017","16-34 y.","Couple + C. LE and GT 16","34","0.101342515536151","0.0697265094300389","0.132958521642263"
"Yes, every 2 weeks","2017","35-65 y.","1-pers.-HH","133","0.106295299369906","0.0892158648745665","0.123374733865246"
"Yes, every 2 weeks","2017","35-65 y.","(Married) couple without C. ","277","0.0976001842191243","0.0867255669787476","0.108474801459501"
"Yes, every 2 weeks","2017","35-65 y.","Single parent ","104","0.102462914924972","0.0840675928482414","0.120858237001702"
"Yes, every 2 weeks","2017","35-65 y.","Couple + C. LE 16 ","358","0.0928131452314866","0.083716769827612","0.101909520635361"
"Yes, every 2 weeks","2017","35-65 y.","Couple + C. GT 16 ","140","0.0830880969166627","0.0695804680263793","0.0965957258069461"
"Yes, every 2 weeks","2017","35-65 y.","Couple + C. LE and GT 16","133","0.0996978272269978","0.0831684911656517","0.116227163288344"
"Yes, every 2 weeks","2017","66 and older","1-pers.-HH","5","","",""
"Yes, every 2 weeks","2017","66 and older","(Married) couple without C. ","13","","",""
"Yes, every 2 weeks","2017","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2017","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2017","66 and older","Couple + C. GT 16 ","3","","",""
"Yes, every 2 weeks","2017","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","1-pers.-HH","42","0.0624965037920246","0.0442225529619116","0.0807704546221376"
"Yes, every 3-4 weeks","2017","16-34 y.","(Married) couple without C. ","52","0.06946995077678","0.0530762953675231","0.0858636061860369"
"Yes, every 3-4 weeks","2017","16-34 y.","Single parent ","20","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","Couple + C. LE 16 ","50","0.0568925478816502","0.0412466559793181","0.0725384397839822"
"Yes, every 3-4 weeks","2017","16-34 y.","Couple + C. GT 16 ","23","","",""
"Yes, every 3-4 weeks","2017","16-34 y.","Couple + C. LE and GT 16","9","","",""
"Yes, every 3-4 weeks","2017","35-65 y.","1-pers.-HH","89","0.0607602059171344","0.0475223607549552","0.0739980510793136"
"Yes, every 3-4 weeks","2017","35-65 y.","(Married) couple without C. ","150","0.0574168832703882","0.0488923855786775","0.0659413809620989"
"Yes, every 3-4 weeks","2017","35-65 y.","Single parent ","78","0.0705377076624295","0.0550058142935751","0.0860696010312838"
"Yes, every 3-4 weeks","2017","35-65 y.","Couple + C. LE 16 ","276","0.068681470348777","0.0607530955984537","0.0766098450991003"
"Yes, every 3-4 weeks","2017","35-65 y.","Couple + C. GT 16 ","80","0.0541810286754724","0.0431027179372683","0.0652593394136765"
"Yes, every 3-4 weeks","2017","35-65 y.","Couple + C. LE and GT 16","123","0.0629193356345323","0.0495226006536019","0.0763160706154628"
"Yes, every 3-4 weeks","2017","66 and older","1-pers.-HH","3","","",""
"Yes, every 3-4 weeks","2017","66 and older","(Married) couple without C. ","7","","",""
"Yes, every 3-4 weeks","2017","66 and older","Single parent ","1","","",""
"Yes, every 3-4 weeks","2017","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2017","66 and older","Couple + C. GT 16 ","1","","",""
"Yes, every 3-4 weeks","2017","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2017","16-34 y.","1-pers.-HH","99","0.146006458194196","0.119348218473579","0.172664697914812"
"Rarely","2017","16-34 y.","(Married) couple without C. ","122","0.144240801682301","0.121587476608264","0.166894126756338"
"Rarely","2017","16-34 y.","Single parent ","33","0.0846497123748894","0.0578037195512989","0.11149570519848"
"Rarely","2017","16-34 y.","Couple + C. LE 16 ","90","0.111622942662381","0.0903529448082048","0.132892940516556"
"Rarely","2017","16-34 y.","Couple + C. GT 16 ","59","0.103942324778434","0.0799392716703556","0.127945377886512"
"Rarely","2017","16-34 y.","Couple + C. LE and GT 16","29","","",""
"Rarely","2017","35-65 y.","1-pers.-HH","200","0.171181717445364","0.150309058012773","0.192054376877955"
"Rarely","2017","35-65 y.","(Married) couple without C. ","488","0.187544099416773","0.173240650704219","0.201847548129327"
"Rarely","2017","35-65 y.","Single parent ","125","0.139078324135605","0.118088471605736","0.160068176665475"
"Rarely","2017","35-65 y.","Couple + C. LE 16 ","599","0.167110532103531","0.155415245958841","0.178805818248222"
"Rarely","2017","35-65 y.","Couple + C. GT 16 ","225","0.138008450887091","0.121129313286942","0.15488758848724"
"Rarely","2017","35-65 y.","Couple + C. LE and GT 16","142","0.122845902780974","0.104735141762649","0.140956663799299"
"Rarely","2017","66 and older","1-pers.-HH","14","","",""
"Rarely","2017","66 and older","(Married) couple without C. ","40","0.234316582725274","0.181705825733407","0.286927339717141"
"Rarely","2017","66 and older","Single parent ","","","",""
"Rarely","2017","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2017","66 and older","Couple + C. GT 16 ","7","","",""
"Rarely","2017","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2018","16-34 y.","1-pers.-HH","","","",""
"No, never","2018","16-34 y.","(Married) couple without C. ","","","",""
"No, never","2018","16-34 y.","Single parent ","","","",""
"No, never","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"No, never","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"No, never","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"No, never","2018","35-65 y.","1-pers.-HH","","","",""
"No, never","2018","35-65 y.","(Married) couple without C. ","","","",""
"No, never","2018","35-65 y.","Single parent ","","","",""
"No, never","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"No, never","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"No, never","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"No, never","2018","66 and older","1-pers.-HH","","","",""
"No, never","2018","66 and older","(Married) couple without C. ","","","",""
"No, never","2018","66 and older","Single parent ","","","",""
"No, never","2018","66 and older","Couple + C. LE 16 ","","","",""
"No, never","2018","66 and older","Couple + C. GT 16 ","","","",""
"No, never","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every week","2018","16-34 y.","1-pers.-HH","","","",""
"Yes, every week","2018","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every week","2018","16-34 y.","Single parent ","","","",""
"Yes, every week","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every week","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every week","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every week","2018","35-65 y.","1-pers.-HH","","","",""
"Yes, every week","2018","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every week","2018","35-65 y.","Single parent ","","","",""
"Yes, every week","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every week","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every week","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every week","2018","66 and older","1-pers.-HH","","","",""
"Yes, every week","2018","66 and older","(Married) couple without C. ","","","",""
"Yes, every week","2018","66 and older","Single parent ","","","",""
"Yes, every week","2018","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2018","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every week","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2018","16-34 y.","1-pers.-HH","","","",""
"Yes, every 2 weeks","2018","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2018","16-34 y.","Single parent ","","","",""
"Yes, every 2 weeks","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2018","35-65 y.","1-pers.-HH","","","",""
"Yes, every 2 weeks","2018","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2018","35-65 y.","Single parent ","","","",""
"Yes, every 2 weeks","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2018","66 and older","1-pers.-HH","","","",""
"Yes, every 2 weeks","2018","66 and older","(Married) couple without C. ","","","",""
"Yes, every 2 weeks","2018","66 and older","Single parent ","","","",""
"Yes, every 2 weeks","2018","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 2 weeks","2018","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","Single parent ","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","Single parent ","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"Yes, every 3-4 weeks","2018","66 and older","1-pers.-HH","","","",""
"Yes, every 3-4 weeks","2018","66 and older","(Married) couple without C. ","","","",""
"Yes, every 3-4 weeks","2018","66 and older","Single parent ","","","",""
"Yes, every 3-4 weeks","2018","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every 3-4 weeks","2018","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every 3-4 weeks","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Rarely","2018","16-34 y.","1-pers.-HH","","","",""
"Rarely","2018","16-34 y.","(Married) couple without C. ","","","",""
"Rarely","2018","16-34 y.","Single parent ","","","",""
"Rarely","2018","16-34 y.","Couple + C. LE 16 ","","","",""
"Rarely","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"Rarely","2018","16-34 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2018","35-65 y.","1-pers.-HH","","","",""
"Rarely","2018","35-65 y.","(Married) couple without C. ","","","",""
"Rarely","2018","35-65 y.","Single parent ","","","",""
"Rarely","2018","35-65 y.","Couple + C. LE 16 ","","","",""
"Rarely","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"Rarely","2018","35-65 y.","Couple + C. LE and GT 16","","","",""
"Rarely","2018","66 and older","1-pers.-HH","","","",""
"Rarely","2018","66 and older","(Married) couple without C. ","","","",""
"Rarely","2018","66 and older","Single parent ","","","",""
"Rarely","2018","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2018","66 and older","Couple + C. GT 16 ","","","",""
"Rarely","2018","66 and older","Couple + C. LE and GT 16","","","",""
"No, never","2019","16-34 y.","1-pers.-HH","371","0.542198621709196","0.504388948250426","0.580008295167966"
"No, never","2019","16-34 y.","(Married) couple without C. ","540","0.63838961451114","0.606536219390444","0.670243009631837"
"No, never","2019","16-34 y.","Single parent ","298","0.73789888786343","0.695789983723942","0.780007792002918"
"No, never","2019","16-34 y.","Couple + C. LE 16 ","384","0.645133042903163","0.607409603874866","0.682856481931461"
"No, never","2019","16-34 y.","Couple + C. GT 16 ","407","0.713207669011809","0.675479101049818","0.750936236973799"
"No, never","2019","16-34 y.","Couple + C. LE and GT 16","253","0.768527940318784","0.723957390825696","0.813098489811872"
"No, never","2019","35-65 y.","1-pers.-HH","822","0.615784350617886","0.59060900947829","0.640959691757481"
"No, never","2019","35-65 y.","(Married) couple without C. ","1898","0.606670151916784","0.589844789211052","0.623495514622515"
"No, never","2019","35-65 y.","Single parent ","655","0.66634709166535","0.636945737783045","0.695748445547655"
"No, never","2019","35-65 y.","Couple + C. LE 16 ","2156","0.599588070501827","0.583755071192519","0.615421069811136"
"No, never","2019","35-65 y.","Couple + C. GT 16 ","990","0.650824503780213","0.627385455700845","0.674263551859581"
"No, never","2019","35-65 y.","Couple + C. LE and GT 16","803","0.666043040679033","0.640276553493424","0.691809527864642"
"No, never","2019","66 and older","1-pers.-HH","84","0.643485333817926","0.564706065016357","0.722264602619496"
"No, never","2019","66 and older","(Married) couple without C. ","269","0.642624596759772","0.597641862766786","0.687607330752758"
"No, never","2019","66 and older","Single parent ","6","","",""
"No, never","2019","66 and older","Couple + C. LE 16 ","2","","",""
"No, never","2019","66 and older","Couple + C. GT 16 ","27","","",""
"No, never","2019","66 and older","Couple + C. LE and GT 16","2","","",""
"Yes, every week","2019","16-34 y.","1-pers.-HH","59","0.0714029597623046","0.0518615033281735","0.0909444161964357"
"Yes, every week","2019","16-34 y.","(Married) couple without C. ","59","0.0741706671718271","0.056797702535085","0.0915436318085692"
"Yes, every week","2019","16-34 y.","Single parent ","28","","",""
"Yes, every week","2019","16-34 y.","Couple + C. LE 16 ","44","0.0661374738513902","0.0465436531713706","0.0857312945314099"
"Yes, every week","2019","16-34 y.","Couple + C. GT 16 ","35","0.0554911005412711","0.0363928648616059","0.0745893362209363"
"Yes, every week","2019","16-34 y.","Couple + C. LE and GT 16","25","","",""
"Yes, every week","2019","35-65 y.","1-pers.-HH","117","0.0701174908086782","0.0569014692659759","0.0833335123513805"
"Yes, every week","2019","35-65 y.","(Married) couple without C. ","232","0.0662099185232175","0.0576455405892312","0.0747742964572038"
"Yes, every week","2019","35-65 y.","Single parent ","53","0.0454025153614829","0.032421169571355","0.0583838611516108"
"Yes, every week","2019","35-65 y.","Couple + C. LE 16 ","280","0.0667384847603938","0.058674066453989","0.0748029030667986"
"Yes, every week","2019","35-65 y.","Couple + C. GT 16 ","122","0.0663105308982914","0.0540762449991607","0.0785448167974221"
"Yes, every week","2019","35-65 y.","Couple + C. LE and GT 16","77","0.0598444324315112","0.0468854603291977","0.0728034045338247"
"Yes, every week","2019","66 and older","1-pers.-HH","13","","",""
"Yes, every week","2019","66 and older","(Married) couple without C. ","30","0.0511439140146416","0.0304662249342942","0.0718216030949889"
"Yes, every week","2019","66 and older","Single parent ","","","",""
"Yes, every week","2019","66 and older","Couple + C. LE 16 ","","","",""
"Yes, every week","2019","66 and older","Couple + C. GT 16 ","","","",""
"Yes, every week","2019","66 and older","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2019","16-34 y.","1-pers.-HH","84","0.141665491208462","0.115202100021072","0.168128882395851"
"Yes, every 2 weeks","2019","16-34 y.","(Married) couple without C. ","102","0.111255335648659","0.0904084443408658","0.132102226956452"
"Yes, every 2 weeks","2019","16-34 y.","Single parent ","43","0.0941781680268065","0.0662117019895401","0.122144634064073"
"Yes, every 2 weeks","2019","16-34 y.","Couple + C. LE 16 ","76","0.121586718663403","0.0958207562290435","0.147352681097763"
"Yes, every 2 weeks","2019","16-34 y.","Couple + C. GT 16 ","47","0.108432421980082","0.0824944949092216","0.134370349050943"
