"pli0096_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Daily","1989","Couple + C. LE 16 ","direct migration background","","","",""
"Daily","1989","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","1989","Couple + C. GT 16 ","no migration background","","","",""
"Daily","1989","Couple + C. GT 16 ","direct migration background","","","",""
"Daily","1989","Couple + C. GT 16 ","indirect migration background","","","",""
"Daily","1989","Couple + C. LE and GT 16","no migration background","","","",""
"Daily","1989","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","1989","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per week","1989","1-pers.-HH","no migration background","","","",""
"Min 1x per week","1989","1-pers.-HH","direct migration background","","","",""
"Min 1x per week","1989","1-pers.-HH","indirect migration background","","","",""
"Min 1x per week","1989","(Married) couple without C. ","no migration background","","","",""
"Min 1x per week","1989","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per week","1989","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per week","1989","Single parent ","no migration background","","","",""
"Min 1x per week","1989","Single parent ","direct migration background","","","",""
"Min 1x per week","1989","Single parent ","indirect migration background","","","",""
"Min 1x per week","1989","Couple + C. LE 16 ","no migration background","","","",""
"Min 1x per week","1989","Couple + C. LE 16 ","direct migration background","","","",""
"Min 1x per week","1989","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per week","1989","Couple + C. GT 16 ","no migration background","","","",""
"Min 1x per week","1989","Couple + C. GT 16 ","direct migration background","","","",""
"Min 1x per week","1989","Couple + C. GT 16 ","indirect migration background","","","",""
"Min 1x per week","1989","Couple + C. LE and GT 16","no migration background","","","",""
"Min 1x per week","1989","Couple + C. LE and GT 16","direct migration background","","","",""
"Min 1x per week","1989","Couple + C. LE and GT 16","indirect migration background","","","",""
"Min 1x per month","1989","1-pers.-HH","no migration background","","","",""
"Min 1x per month","1989","1-pers.-HH","direct migration background","","","",""
"Min 1x per month","1989","1-pers.-HH","indirect migration background","","","",""
"Min 1x per month","1989","(Married) couple without C. ","no migration background","","","",""
"Min 1x per month","1989","(Married) couple without C. ","direct migration background","","","",""
"Min 1x per month","1989","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per month","1989","Single parent ","no migration background","","","",""
"Min 1x per month","1989","Single parent ","direct migration background","","","",""
"Min 1x per month","1989","Single parent ","indirect migration background","","","",""
"Min 1x per month","1989","Couple + C. LE 16 ","no migration background","","","",""
"Min 1x per month","1989","Couple + C. LE 16 ","direct migration background","","","",""
"Min 1x per month","1989","Couple + C. LE 16 ","indirect migration background","","","",""
"Min 1x per month","1989","Couple + C. GT 16 ","no migration background","","","",""
"Min 1x per month","1989","Couple + C. GT 16 ","direct migration background","","","",""
"Min 1x per month","1989","Couple + C. GT 16 ","indirect migration background","","","",""
"Min 1x per month","1989","Couple + C. LE and GT 16","no migration background","","","",""
"Min 1x per month","1989","Couple + C. LE and GT 16","direct migration background","","","",""
"Min 1x per month","1989","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","1989","1-pers.-HH","no migration background","","","",""
"Rarely","1989","1-pers.-HH","direct migration background","","","",""
"Rarely","1989","1-pers.-HH","indirect migration background","","","",""
"Rarely","1989","(Married) couple without C. ","no migration background","","","",""
"Rarely","1989","(Married) couple without C. ","direct migration background","","","",""
"Rarely","1989","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","1989","Single parent ","no migration background","","","",""
"Rarely","1989","Single parent ","direct migration background","","","",""
"Rarely","1989","Single parent ","indirect migration background","","","",""
"Rarely","1989","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","1989","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","1989","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","1989","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","1989","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","1989","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","1989","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","1989","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","1989","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","1989","1-pers.-HH","no migration background","","","",""
"Never","1989","1-pers.-HH","direct migration background","","","",""
"Never","1989","1-pers.-HH","indirect migration background","","","",""
"Never","1989","(Married) couple without C. ","no migration background","","","",""
"Never","1989","(Married) couple without C. ","direct migration background","","","",""
"Never","1989","(Married) couple without C. ","indirect migration background","","","",""
"Never","1989","Single parent ","no migration background","","","",""
"Never","1989","Single parent ","direct migration background","","","",""
"Never","1989","Single parent ","indirect migration background","","","",""
"Never","1989","Couple + C. LE 16 ","no migration background","","","",""
"Never","1989","Couple + C. LE 16 ","direct migration background","","","",""
"Never","1989","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","1989","Couple + C. GT 16 ","no migration background","","","",""
"Never","1989","Couple + C. GT 16 ","direct migration background","","","",""
"Never","1989","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","1989","Couple + C. LE and GT 16","no migration background","","","",""
"Never","1989","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","1989","Couple + C. LE and GT 16","indirect migration background","","","",""
"Daily","1990","1-pers.-HH","no migration background","12","","",""
"Daily","1990","1-pers.-HH","direct migration background","1","","",""
"Daily","1990","1-pers.-HH","indirect migration background","","","",""
"Daily","1990","(Married) couple without C. ","no migration background","15","","",""
"Daily","1990","(Married) couple without C. ","direct migration background","2","","",""
"Daily","1990","(Married) couple without C. ","indirect migration background","2","","",""
"Daily","1990","Single parent ","no migration background","7","","",""
"Daily","1990","Single parent ","direct migration background","1","","",""
"Daily","1990","Single parent ","indirect migration background","","","",""
"Daily","1990","Couple + C. LE 16 ","no migration background","14","","",""
"Daily","1990","Couple + C. LE 16 ","direct migration background","3","","",""
"Daily","1990","Couple + C. LE 16 ","indirect migration background","","","",""
"Daily","1990","Couple + C. GT 16 ","no migration background","25","","",""
"Daily","1990","Couple + C. GT 16 ","direct migration background","3","","",""
"Daily","1990","Couple + C. GT 16 ","indirect migration background","2","","",""
"Daily","1990","Couple + C. LE and GT 16","no migration background","4","","",""
"Daily","1990","Couple + C. LE and GT 16","direct migration background","","","",""
"Daily","1990","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Min 1x per week","1990","1-pers.-HH","no migration background","64","0.0543793052720174","0.0414298721421944","0.0673287384018404"
"Min 1x per week","1990","1-pers.-HH","direct migration background","7","","",""
"Min 1x per week","1990","1-pers.-HH","indirect migration background","","","",""
"Min 1x per week","1990","(Married) couple without C. ","no migration background","175","0.0604731308714857","0.0515432323904651","0.0694030293525063"
"Min 1x per week","1990","(Married) couple without C. ","direct migration background","16","","",""
"Min 1x per week","1990","(Married) couple without C. ","indirect migration background","1","","",""
"Min 1x per week","1990","Single parent ","no migration background","43","0.0807949296604914","0.0579988493658989","0.103591009955084"
"Min 1x per week","1990","Single parent ","direct migration background","3","","",""
"Min 1x per week","1990","Single parent ","indirect migration background","1","","",""
"Min 1x per week","1990","Couple + C. LE 16 ","no migration background","237","0.0873750327760835","0.0769006067782314","0.0978494587739357"
"Min 1x per week","1990","Couple + C. LE 16 ","direct migration background","21","","",""
