"pli0096_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2016","Full Time","inadequately","","","","","2"
"Never","2016","Full Time","in school","","","","","5"
"Never","2016","Full Time","inadequately","","","","","5"
"Never","2016","Full Time","general elemantary","","","","","5"
"Never","2016","Full Time","middle vocational","","","","","5"
"Never","2016","Full Time","vocational + Abi","","","","","5"
"Never","2016","Full Time","higher vocational","","","","","5"
"Never","2016","Full Time","higher education","","","","","5"
"Never","2016","Part Time","in school","","","","","5"
"Never","2016","Part Time","inadequately","","","","","5"
"Never","2016","Part Time","general elemantary","","","","","5"
"Never","2016","Part Time","middle vocational","","","","","5"
"Never","2016","Part Time","vocational + Abi","","","","","5"
"Never","2016","Part Time","higher vocational","","","","","5"
"Never","2016","Part Time","higher education","","","","","5"
"Never","2016","Not Working","in school","","","","","5"
"Never","2016","Not Working","inadequately","","","","","5"
"Never","2016","Not Working","general elemantary","","","","","5"
"Never","2016","Not Working","middle vocational","","","","","5"
"Never","2016","Not Working","vocational + Abi","","","","","5"
"Never","2016","Not Working","higher vocational","","","","","5"
"Never","2016","Not Working","higher education","","","","","5"
"Rarely","2016","Not Working","in school","","","","","4"
"Rarely","2016","Not Working","inadequately","","","","","4"
"Rarely","2016","Full Time","general elemantary","","","","","4"
"Rarely","2016","Full Time","middle vocational","","","","","4"
"Rarely","2016","Full Time","higher vocational","","","","","4"
"Rarely","2016","Full Time","higher education","","","","","4"
"Rarely","2016","Part Time","inadequately","","","","","4"
"Rarely","2016","Part Time","general elemantary","","","","","4"
"Rarely","2016","Part Time","middle vocational","","","","","4"
"Rarely","2016","Part Time","vocational + Abi","","","","","4"
"Rarely","2016","Part Time","higher vocational","","","","","4"
"Rarely","2016","Not Working","middle vocational","","","","","4"
"Rarely","2016","Not Working","vocational + Abi","","","","","4"
"Rarely","2016","Not Working","higher vocational","","","","","4"
"Rarely","2016","Part Time","higher education","","","","","4"
"Rarely","2016","Not Working","general elemantary","","","","","4"
"Rarely","2016","Full Time","vocational + Abi","","","","","4"
"Rarely","2016","Part Time","in school","","","","","4"
"Rarely","2016","Not Working","higher education","","","","","4"
"Rarely","2016","Full Time","inadequately","","","","","4"
"Rarely","2016","Full Time","in school","","","","","4"
"Daily","2017","Full Time","general elemantary","","","","","1"
"Daily","2017","Full Time","middle vocational","","","","","1"
"Daily","2017","Full Time","vocational + Abi","","","","","1"
"Daily","2017","Full Time","higher vocational","","","","","1"
"Daily","2017","Full Time","higher education","","","","","1"
"Daily","2017","Part Time","in school","","","","","1"
"Daily","2017","Part Time","inadequately","","","","","1"
"Daily","2017","Part Time","general elemantary","","","","","1"
"Daily","2017","Part Time","middle vocational","","","","","1"
"Daily","2017","Part Time","vocational + Abi","","","","","1"
"Daily","2017","Part Time","higher vocational","","","","","1"
"Daily","2017","Part Time","higher education","","","","","1"
"Daily","2017","Not Working","in school","","","","","1"
"Daily","2017","Not Working","inadequately","","","","","1"
"Daily","2017","Not Working","general elemantary","","","","","1"
"Daily","2017","Not Working","middle vocational","","","","","1"
"Daily","2017","Not Working","vocational + Abi","","","","","1"
"Daily","2017","Not Working","higher vocational","","","","","1"
"Daily","2017","Not Working","higher education","","","","","1"
"Daily","2017","Full Time","in school","","","","","1"
"Daily","2017","Full Time","inadequately","","","","","1"
"Min 1x per month","2017","Not Working","in school","38","0.150189479773391","0.11158560038178","0.188793359165002","3"
"Min 1x per month","2017","Not Working","inadequately","7","","","","3"
"Min 1x per month","2017","Not Working","general elemantary","68","0.0563212424656117","0.0437939376243709","0.0688485473068526","3"
"Min 1x per month","2017","Not Working","middle vocational","324","0.0788177576817998","0.0705211951843949","0.0871143201792046","3"
"Min 1x per month","2017","Not Working","vocational + Abi","28","","","","3"
"Min 1x per month","2017","Not Working","higher vocational","54","0.0949217251491977","0.0669565369053119","0.122886913393084","3"
"Min 1x per month","2017","Not Working","higher education","164","0.0941496204235403","0.0797315379146689","0.108567702932412","3"
"Min 1x per month","2017","Full Time","in school","1","","","","3"
"Min 1x per month","2017","Full Time","general elemantary","40","0.0410076892100129","0.0264821657851263","0.0555332126348995","3"
"Min 1x per month","2017","Full Time","vocational + Abi","99","0.106063528736569","0.0870264009878785","0.12510065648526","3"
"Min 1x per month","2017","Full Time","higher vocational","118","0.124910302672013","0.102000122043014","0.147820483301013","3"
"Min 1x per month","2017","Full Time","higher education","403","0.114290818626829","0.103076326937306","0.125505310316353","3"
"Min 1x per month","2017","Part Time","in school","5","","","","3"
"Min 1x per month","2017","Part Time","higher vocational","61","0.134632227538468","0.0971756904356029","0.172088764641333","3"
"Min 1x per month","2017","Full Time","middle vocational","429","0.0857485200974813","0.0775805626531847","0.0939164775417778","3"
"Min 1x per month","2017","Part Time","inadequately","5","","","","3"
"Min 1x per month","2017","Part Time","general elemantary","35","0.0512182968664364","0.0353031714976035","0.0671334222352693","3"
"Min 1x per month","2017","Part Time","vocational + Abi","100","0.12810674673064","0.105315098825483","0.150898394635797","3"
"Min 1x per month","2017","Part Time","higher education","248","0.10939842468204","0.0952283414684041","0.123568507895676","3"
"Min 1x per month","2017","Full Time","inadequately","3","","","","3"
"Min 1x per month","2017","Part Time","middle vocational","358","0.0901167959094642","0.0806639141515927","0.0995696776673357","3"
"Min 1x per week","2017","Full Time","general elemantary","49","0.0578209283343179","0.0407246792561401","0.0749171774124957","2"
"Min 1x per week","2017","Part Time","inadequately","5","","","","2"
"Min 1x per week","2017","Not Working","in school","48","0.196268767083249","0.153351588641366","0.239185945525132","2"
"Min 1x per week","2017","Full Time","vocational + Abi","109","0.124178435369068","0.103789433343265","0.144567437394871","2"
"Min 1x per week","2017","Full Time","in school","","","","","2"
"Min 1x per week","2017","Full Time","inadequately","6","","","","2"
"Min 1x per week","2017","Full Time","middle vocational","417","0.0926589432117336","0.0842003864799122","0.101117499943555","2"
"Min 1x per week","2017","Full Time","higher vocational","142","0.152520807794627","0.127607455583092","0.177434160006162","2"
"Min 1x per week","2017","Part Time","general elemantary","51","0.0779419867628377","0.058587609319944","0.0972963642057315","2"
"Min 1x per week","2017","Part Time","middle vocational","411","0.117233799920701","0.106613964178608","0.127853635662795","2"
"Min 1x per week","2017","Part Time","vocational + Abi","101","0.116763320717034","0.0948630323000668","0.138663609134001","2"
"Min 1x per week","2017","Part Time","higher vocational","49","0.176834916396452","0.134967107759667","0.218702725033238","2"
"Min 1x per week","2017","Not Working","inadequately","7","","","","2"
"Min 1x per week","2017","Not Working","general elemantary","98","0.0765535974923718","0.0621059182289997","0.0910012767557439","2"
"Min 1x per week","2017","Not Working","middle vocational","402","0.0970207599912453","0.0879072727127468","0.106134247269744","2"
"Min 1x per week","2017","Not Working","vocational + Abi","39","0.0817882523578971","0.05462532332883","0.108951181386964","2"
"Min 1x per week","2017","Not Working","higher vocational","56","0.131372237601243","0.0991422219057502","0.163602253296736","2"
"Min 1x per week","2017","Not Working","higher education","288","0.186626653263471","0.167391228236119","0.205862078290823","2"
"Min 1x per week","2017","Part Time","in school","17","","","","2"
"Min 1x per week","2017","Full Time","higher education","403","0.12986944660917","0.118020655238246","0.141718237980095","2"
"Min 1x per week","2017","Part Time","higher education","307","0.159168015156743","0.142560385596749","0.175775644716737","2"
"Never","2017","Full Time","in school","1","","","","5"
"Never","2017","Full Time","inadequately","77","0.792697244777507","0.709409019847399","0.875985469707615","5"
"Never","2017","Full Time","general elemantary","567","0.831499063478812","0.804081830558123","0.858916296399501","5"
"Never","2017","Full Time","middle vocational","3128","0.705065998461095","0.691763150700561","0.718368846221629","5"
"Never","2017","Full Time","vocational + Abi","674","0.635606282204457","0.605852334785632","0.665360229623283","5"
"Never","2017","Full Time","higher vocational","403","0.554183013111883","0.519739455032117","0.588626571191649","5"
"Never","2017","Full Time","higher education","1769","0.59526134730626","0.577960414049366","0.612562280563154","5"
"Never","2017","Part Time","in school","41","0.589027286135814","0.481880343691419","0.696174228580208","5"
"Never","2017","Part Time","inadequately","101","0.858144259184589","0.795457153419102","0.920831364950076","5"
"Never","2017","Part Time","general elemantary","593","0.817906220603831","0.790044132727084","0.845768308480579","5"
"Never","2017","Part Time","middle vocational","2300","0.655146576325756","0.639455416744605","0.670837735906907","5"
"Never","2017","Part Time","vocational + Abi","526","0.655570796914903","0.623165362308017","0.68797623152179","5"
"Never","2017","Part Time","higher vocational","154","0.545179888630074","0.490535887343906","0.599823889916242","5"
"Never","2017","Part Time","higher education","1005","0.571173741167996","0.548706490063997","0.593640992271995","5"
"Never","2017","Not Working","in school","193","0.526818608303208","0.472868226309818","0.580768990296598","5"
"Never","2017","Not Working","inadequately","218","0.899666713742394","0.862122424909204","0.937211002575584","5"
"Never","2017","Not Working","general elemantary","1038","0.795549637969822","0.773634862473939","0.817464413465706","5"
"Never","2017","Not Working","middle vocational","2955","0.732389648797808","0.718758391185168","0.746020906410449","5"
"Never","2017","Not Working","vocational + Abi","287","0.74696115204137","0.703868589465316","0.790053714617423","5"
"Never","2017","Not Working","higher vocational","267","0.655174515670041","0.609825272751757","0.700523758588324","5"
"Never","2017","Not Working","higher education","959","0.609590202544323","0.585505054089188","0.633675350999459","5"
"Rarely","2017","Not Working","in school","50","0.126723144840152","0.0907768536480004","0.162669436032303","4"
"Rarely","2017","Not Working","inadequately","14","","","","4"
