"pli0096_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","274","0.68264246335817","0.637478809774214","0.727806116942126"
"Never","2011","Hesse","1-pers.-HH","170","0.747854977298827","0.692216651101171","0.803493303496484"
"Never","2011","Hesse","(Married) couple without C. ","354","0.666473494096774","0.626182142450711","0.706764845742837"
"Never","2011","Hesse","Single parent ","136","0.749825782345475","0.68903576809896","0.81061579659199"
"Never","2011","Hesse","Couple + C. LE 16 ","369","0.585668035562719","0.546735695011856","0.624600376113582"
"Never","2011","Hesse","Couple + C. GT 16 ","114","0.542973758691207","0.4757586581821","0.610188859200315"
"Never","2011","Hesse","Couple + C. LE and GT 16","102","0.687857322878672","0.617579934601509","0.758134711155835"
"Never","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","147","0.64830260806388","0.586322243590519","0.710282972537241"
"Never","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","279","0.629757862188608","0.584223847936022","0.675291876441195"
"Never","2011","Rhineland-Palatinate,Saarland","Single parent ","105","0.554503139241191","0.47889503034934","0.630111248133042"
"Never","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","301","0.651249473655948","0.608615226271871","0.693883721040025"
"Never","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","104","0.655682441207823","0.582739940056266","0.728624942359379"
"Never","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","76","0.546560143279292","0.456354442433447","0.636765844125137"
"Never","2011","Baden-Württemberg","1-pers.-HH","273","0.681717015059881","0.636351133202328","0.727082896917434"
"Never","2011","Baden-Württemberg","(Married) couple without C. ","544","0.62200580922418","0.5901854229788","0.653826195469559"
"Never","2011","Baden-Württemberg","Single parent ","217","0.652682137824034","0.601467574695581","0.703896700952487"
"Never","2011","Baden-Württemberg","Couple + C. LE 16 ","618","0.635086873582211","0.606534114363547","0.663639632800874"
"Never","2011","Baden-Württemberg","Couple + C. GT 16 ","237","0.562600437785233","0.515271029989422","0.609929845581044"
"Never","2011","Baden-Württemberg","Couple + C. LE and GT 16","181","0.525245783275315","0.470447310850957","0.580044255699673"
"Never","2011","Bavaria","1-pers.-HH","345","0.678616540868602","0.638438533592366","0.718794548144838"
"Never","2011","Bavaria","(Married) couple without C. ","784","0.653647716299932","0.626860493927473","0.68043493867239"
"Never","2011","Bavaria","Single parent ","293","0.700668361637068","0.657432708789454","0.743904014484682"
"Never","2011","Bavaria","Couple + C. LE 16 ","699","0.550706803925014","0.523456694647422","0.577956913202606"
"Never","2011","Bavaria","Couple + C. GT 16 ","290","0.594910166503046","0.55242955343293","0.637390779573162"
"Never","2011","Bavaria","Couple + C. LE and GT 16","194","0.492560289723113","0.443505257377862","0.541615322068364"
"Never","2011","Berlin","1-pers.-HH","159","0.756612318417131","0.698710411857508","0.814514224976754"
"Never","2011","Berlin","(Married) couple without C. ","233","0.792582548349121","0.74722769123104","0.837937405467202"
"Never","2011","Berlin","Single parent ","101","0.802760465827407","0.73487901785227","0.870641913802544"
"Never","2011","Berlin","Couple + C. LE 16 ","179","0.767685160258075","0.712868734240428","0.822501586275722"
"Never","2011","Berlin","Couple + C. GT 16 ","68","0.659809759260434","0.569189826786554","0.750429691734314"
"Never","2011","Berlin","Couple + C. LE and GT 16","18","","",""
"Never","2011","Brandenburg","1-pers.-HH","129","0.753054075641597","0.686442582908026","0.819665568375168"
"Never","2011","Brandenburg","(Married) couple without C. ","269","0.743013132993061","0.699974922228586","0.786051343757536"
"Never","2011","Brandenburg","Single parent ","99","0.842314174503963","0.779178258070559","0.905450090937366"
"Never","2011","Brandenburg","Couple + C. LE 16 ","183","0.763620252900726","0.709756948674435","0.817483557127017"
"Never","2011","Brandenburg","Couple + C. GT 16 ","86","0.633372965177103","0.550537098760088","0.716208831594118"
"Never","2011","Brandenburg","Couple + C. LE and GT 16","47","0.70742485970947","0.60084922183439","0.814000497584551"
"Never","2011","Mecklenburg-Western Pomerania","1-pers.-HH","73","0.720546275659294","0.633463172803967","0.807629378514622"
"Never","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","156","0.677965286235083","0.617314596980709","0.738615975489456"
"Never","2011","Mecklenburg-Western Pomerania","Single parent ","72","0.867917630582914","0.797967502002511","0.937867759163318"
"Never","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","97","0.624163281530117","0.543060356178088","0.705266206882145"
"Never","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","43","0.746482158968615","0.640726067253353","0.852238250683876"
"Never","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","17","","",""
"Never","2011","Saxony","1-pers.-HH","177","0.721509131958998","0.664440125267458","0.778578138650538"
"Never","2011","Saxony","(Married) couple without C. ","415","0.730345611561461","0.69435330943263","0.766337913690293"
"Never","2011","Saxony","Single parent ","121","0.722366381164651","0.653405091681005","0.791327670648297"
"Never","2011","Saxony","Couple + C. LE 16 ","393","0.771810275908057","0.735877913819631","0.807742637996482"
"Never","2011","Saxony","Couple + C. GT 16 ","120","0.512290981811226","0.445164012819062","0.579417950803389"
"Never","2011","Saxony","Couple + C. LE and GT 16","58","0.646184527443403","0.547398954238238","0.744970100648567"
"Never","2011","Saxony-Anhalt","1-pers.-HH","124","0.790455930672052","0.726177650461289","0.854734210882814"
"Never","2011","Saxony-Anhalt","(Married) couple without C. ","260","0.722326080714511","0.67540713314336","0.769245028285662"
"Never","2011","Saxony-Anhalt","Single parent ","76","0.775823458453568","0.696055224409081","0.855591692498055"
"Never","2011","Saxony-Anhalt","Couple + C. LE 16 ","207","0.730042452558265","0.676892548037611","0.783192357078918"
"Never","2011","Saxony-Anhalt","Couple + C. GT 16 ","98","0.629553895846698","0.54809093692897","0.711016854764427"
"Never","2011","Saxony-Anhalt","Couple + C. LE and GT 16","40","0.691437881501662","0.577379893900917","0.805495869102408"
"Never","2011","Thuringia","1-pers.-HH","132","0.831692886901324","0.775117676320387","0.888268097482261"
"Never","2011","Thuringia","(Married) couple without C. ","252","0.66758596361657","0.618923945512645","0.716247981720495"
"Never","2011","Thuringia","Single parent ","66","0.78620130182948","0.703757939427545","0.868644664231415"
"Never","2011","Thuringia","Couple + C. LE 16 ","174","0.68039013503405","0.624350362398556","0.736429907669543"
"Never","2011","Thuringia","Couple + C. GT 16 ","97","0.667951637529068","0.590491707618279","0.745411567439858"
"Never","2011","Thuringia","Couple + C. LE and GT 16","23","","",""
"Daily","2012","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","2012","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","2012","Schleswig-Holstein","Single parent ","","","",""
"Daily","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Daily","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","2012","Hamburg","1-pers.-HH","","","",""
"Daily","2012","Hamburg","(Married) couple without C. ","","","",""
"Daily","2012","Hamburg","Single parent ","","","",""
"Daily","2012","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","2012","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","2012","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","2012","Lower Saxony","1-pers.-HH","","","",""
"Daily","2012","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","2012","Lower Saxony","Single parent ","","","",""
"Daily","2012","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","2012","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","2012","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2012","Bremen","1-pers.-HH","","","",""
"Daily","2012","Bremen","(Married) couple without C. ","","","",""
"Daily","2012","Bremen","Single parent ","","","",""
"Daily","2012","Bremen","Couple + C. LE 16 ","","","",""
"Daily","2012","Bremen","Couple + C. GT 16 ","","","",""
"Daily","2012","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","2012","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","2012","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","2012","North Rhine-Westphalia","Single parent ","","","",""
"Daily","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Daily","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Daily","2012","Hesse","1-pers.-HH","","","",""
"Daily","2012","Hesse","(Married) couple without C. ","","","",""
"Daily","2012","Hesse","Single parent ","","","",""
"Daily","2012","Hesse","Couple + C. LE 16 ","","","",""
"Daily","2012","Hesse","Couple + C. GT 16 ","","","",""
"Daily","2012","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","2012","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","2012","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","2012","Baden-Württemberg","Single parent ","","","",""
"Daily","2012","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","2012","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Daily","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","2012","Bavaria","1-pers.-HH","","","",""
"Daily","2012","Bavaria","(Married) couple without C. ","","","",""
"Daily","2012","Bavaria","Single parent ","","","",""
"Daily","2012","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","2012","Bavaria","Couple + C. GT 16 ","","","",""
"Daily","2012","Bavaria","Couple + C. LE and GT 16","","","",""
"Daily","2012","Berlin","1-pers.-HH","","","",""
"Daily","2012","Berlin","(Married) couple without C. ","","","",""
"Daily","2012","Berlin","Single parent ","","","",""
"Daily","2012","Berlin","Couple + C. LE 16 ","","","",""
"Daily","2012","Berlin","Couple + C. GT 16 ","","","",""
"Daily","2012","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","2012","Brandenburg","1-pers.-HH","","","",""
"Daily","2012","Brandenburg","(Married) couple without C. ","","","",""
"Daily","2012","Brandenburg","Single parent ","","","",""
"Daily","2012","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","2012","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","2012","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","2012","Saxony","1-pers.-HH","","","",""
"Daily","2012","Saxony","(Married) couple without C. ","","","",""
"Daily","2012","Saxony","Single parent ","","","",""
"Daily","2012","Saxony","Couple + C. LE 16 ","","","",""
"Daily","2012","Saxony","Couple + C. GT 16 ","","","",""
"Daily","2012","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","2012","Saxony-Anhalt","1-pers.-HH","","","",""
"Daily","2012","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Daily","2012","Saxony-Anhalt","Single parent ","","","",""
"Daily","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Daily","2012","Thuringia","1-pers.-HH","","","",""
"Daily","2012","Thuringia","(Married) couple without C. ","","","",""
"Daily","2012","Thuringia","Single parent ","","","",""
"Daily","2012","Thuringia","Couple + C. LE 16 ","","","",""
"Daily","2012","Thuringia","Couple + C. GT 16 ","","","",""
"Daily","2012","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Schleswig-Holstein","1-pers.-HH","","","",""
"Min 1x per week","2012","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Schleswig-Holstein","Single parent ","","","",""
"Min 1x per week","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Hamburg","1-pers.-HH","","","",""
"Min 1x per week","2012","Hamburg","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Hamburg","Single parent ","","","",""
"Min 1x per week","2012","Hamburg","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Hamburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Lower Saxony","1-pers.-HH","","","",""
"Min 1x per week","2012","Lower Saxony","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Lower Saxony","Single parent ","","","",""
"Min 1x per week","2012","Lower Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Lower Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Bremen","1-pers.-HH","","","",""
"Min 1x per week","2012","Bremen","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Bremen","Single parent ","","","",""
"Min 1x per week","2012","Bremen","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","1-pers.-HH","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","Single parent ","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Hesse","1-pers.-HH","","","",""
"Min 1x per week","2012","Hesse","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Hesse","Single parent ","","","",""
"Min 1x per week","2012","Hesse","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Hesse","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Hesse","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Baden-Württemberg","1-pers.-HH","","","",""
"Min 1x per week","2012","Baden-Württemberg","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Baden-Württemberg","Single parent ","","","",""
"Min 1x per week","2012","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Bavaria","1-pers.-HH","","","",""
"Min 1x per week","2012","Bavaria","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Bavaria","Single parent ","","","",""
"Min 1x per week","2012","Bavaria","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Bavaria","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Bavaria","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Berlin","1-pers.-HH","","","",""
"Min 1x per week","2012","Berlin","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Berlin","Single parent ","","","",""
"Min 1x per week","2012","Berlin","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Berlin","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Berlin","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Brandenburg","1-pers.-HH","","","",""
"Min 1x per week","2012","Brandenburg","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Brandenburg","Single parent ","","","",""
"Min 1x per week","2012","Brandenburg","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Brandenburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Saxony","1-pers.-HH","","","",""
"Min 1x per week","2012","Saxony","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Saxony","Single parent ","","","",""
"Min 1x per week","2012","Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Saxony-Anhalt","1-pers.-HH","","","",""
"Min 1x per week","2012","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per week","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2012","Thuringia","1-pers.-HH","","","",""
"Min 1x per week","2012","Thuringia","(Married) couple without C. ","","","",""
"Min 1x per week","2012","Thuringia","Single parent ","","","",""
"Min 1x per week","2012","Thuringia","Couple + C. LE 16 ","","","",""
"Min 1x per week","2012","Thuringia","Couple + C. GT 16 ","","","",""
"Min 1x per week","2012","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Schleswig-Holstein","1-pers.-HH","","","",""
"Min 1x per month","2012","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Schleswig-Holstein","Single parent ","","","",""
"Min 1x per month","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Hamburg","1-pers.-HH","","","",""
"Min 1x per month","2012","Hamburg","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Hamburg","Single parent ","","","",""
"Min 1x per month","2012","Hamburg","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Hamburg","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Lower Saxony","1-pers.-HH","","","",""
"Min 1x per month","2012","Lower Saxony","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Lower Saxony","Single parent ","","","",""
"Min 1x per month","2012","Lower Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Lower Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Bremen","1-pers.-HH","","","",""
"Min 1x per month","2012","Bremen","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Bremen","Single parent ","","","",""
"Min 1x per month","2012","Bremen","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","1-pers.-HH","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","Single parent ","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Hesse","1-pers.-HH","","","",""
"Min 1x per month","2012","Hesse","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Hesse","Single parent ","","","",""
"Min 1x per month","2012","Hesse","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Hesse","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Hesse","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Baden-Württemberg","1-pers.-HH","","","",""
"Min 1x per month","2012","Baden-Württemberg","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Baden-Württemberg","Single parent ","","","",""
"Min 1x per month","2012","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Bavaria","1-pers.-HH","","","",""
"Min 1x per month","2012","Bavaria","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Bavaria","Single parent ","","","",""
"Min 1x per month","2012","Bavaria","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Bavaria","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Bavaria","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Berlin","1-pers.-HH","","","",""
"Min 1x per month","2012","Berlin","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Berlin","Single parent ","","","",""
"Min 1x per month","2012","Berlin","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Berlin","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Berlin","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Brandenburg","1-pers.-HH","","","",""
"Min 1x per month","2012","Brandenburg","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Brandenburg","Single parent ","","","",""
"Min 1x per month","2012","Brandenburg","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Brandenburg","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Brandenburg","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Saxony","1-pers.-HH","","","",""
"Min 1x per month","2012","Saxony","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Saxony","Single parent ","","","",""
"Min 1x per month","2012","Saxony","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Saxony","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Saxony","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Saxony-Anhalt","1-pers.-HH","","","",""
"Min 1x per month","2012","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per month","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2012","Thuringia","1-pers.-HH","","","",""
"Min 1x per month","2012","Thuringia","(Married) couple without C. ","","","",""
"Min 1x per month","2012","Thuringia","Single parent ","","","",""
"Min 1x per month","2012","Thuringia","Couple + C. LE 16 ","","","",""
"Min 1x per month","2012","Thuringia","Couple + C. GT 16 ","","","",""
"Min 1x per month","2012","Thuringia","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Schleswig-Holstein","1-pers.-HH","","","",""
"Rarely","2012","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Rarely","2012","Schleswig-Holstein","Single parent ","","","",""
"Rarely","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Rarely","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Rarely","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Hamburg","1-pers.-HH","","","",""
"Rarely","2012","Hamburg","(Married) couple without C. ","","","",""
"Rarely","2012","Hamburg","Single parent ","","","",""
"Rarely","2012","Hamburg","Couple + C. LE 16 ","","","",""
"Rarely","2012","Hamburg","Couple + C. GT 16 ","","","",""
"Rarely","2012","Hamburg","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Lower Saxony","1-pers.-HH","","","",""
"Rarely","2012","Lower Saxony","(Married) couple without C. ","","","",""
"Rarely","2012","Lower Saxony","Single parent ","","","",""
"Rarely","2012","Lower Saxony","Couple + C. LE 16 ","","","",""
"Rarely","2012","Lower Saxony","Couple + C. GT 16 ","","","",""
"Rarely","2012","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Bremen","1-pers.-HH","","","",""
"Rarely","2012","Bremen","(Married) couple without C. ","","","",""
"Rarely","2012","Bremen","Single parent ","","","",""
"Rarely","2012","Bremen","Couple + C. LE 16 ","","","",""
"Rarely","2012","Bremen","Couple + C. GT 16 ","","","",""
"Rarely","2012","Bremen","Couple + C. LE and GT 16","","","",""
"Rarely","2012","North Rhine-Westphalia","1-pers.-HH","","","",""
"Rarely","2012","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Rarely","2012","North Rhine-Westphalia","Single parent ","","","",""
"Rarely","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Rarely","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Rarely","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Rarely","2012","Hesse","1-pers.-HH","","","",""
"Rarely","2012","Hesse","(Married) couple without C. ","","","",""
"Rarely","2012","Hesse","Single parent ","","","",""
"Rarely","2012","Hesse","Couple + C. LE 16 ","","","",""
"Rarely","2012","Hesse","Couple + C. GT 16 ","","","",""
"Rarely","2012","Hesse","Couple + C. LE and GT 16","","","",""
