"pli0096_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","1987","Baden-Württemberg","Rural Area","","","",""
"Rarely","1987","Bavaria","Urban Area","","","",""
"Rarely","1987","Bavaria","Rural Area","","","",""
"Rarely","1987","Berlin","Urban Area","","","",""
"Rarely","1987","Berlin","Rural Area","","","",""
"Rarely","1987","Brandenburg","Urban Area","","","",""
"Rarely","1987","Brandenburg","Rural Area","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Rarely","1987","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Rarely","1987","Saxony","Urban Area","","","",""
"Rarely","1987","Saxony","Rural Area","","","",""
"Rarely","1987","Saxony-Anhalt","Urban Area","","","",""
"Rarely","1987","Saxony-Anhalt","Rural Area","","","",""
"Rarely","1987","Thuringia","Urban Area","","","",""
"Rarely","1987","Thuringia","Rural Area","","","",""
"Never","1987","Schleswig-Holstein","Urban Area","","","",""
"Never","1987","Schleswig-Holstein","Rural Area","","","",""
"Never","1987","Hamburg","Urban Area","","","",""
"Never","1987","Hamburg","Rural Area","","","",""
"Never","1987","Lower Saxony","Urban Area","","","",""
"Never","1987","Lower Saxony","Rural Area","","","",""
"Never","1987","Bremen","Urban Area","","","",""
"Never","1987","Bremen","Rural Area","","","",""
"Never","1987","North Rhine-Westphalia","Urban Area","","","",""
"Never","1987","North Rhine-Westphalia","Rural Area","","","",""
"Never","1987","Hesse","Urban Area","","","",""
"Never","1987","Hesse","Rural Area","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Never","1987","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Never","1987","Baden-Württemberg","Urban Area","","","",""
"Never","1987","Baden-Württemberg","Rural Area","","","",""
"Never","1987","Bavaria","Urban Area","","","",""
"Never","1987","Bavaria","Rural Area","","","",""
"Never","1987","Berlin","Urban Area","","","",""
"Never","1987","Berlin","Rural Area","","","",""
"Never","1987","Brandenburg","Urban Area","","","",""
"Never","1987","Brandenburg","Rural Area","","","",""
"Never","1987","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Never","1987","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Never","1987","Saxony","Urban Area","","","",""
"Never","1987","Saxony","Rural Area","","","",""
"Never","1987","Saxony-Anhalt","Urban Area","","","",""
"Never","1987","Saxony-Anhalt","Rural Area","","","",""
"Never","1987","Thuringia","Urban Area","","","",""
"Never","1987","Thuringia","Rural Area","","","",""
"Daily","1988","Schleswig-Holstein","Urban Area","","","",""
"Daily","1988","Schleswig-Holstein","Rural Area","","","",""
"Daily","1988","Hamburg","Urban Area","","","",""
"Daily","1988","Hamburg","Rural Area","","","",""
"Daily","1988","Lower Saxony","Urban Area","","","",""
"Daily","1988","Lower Saxony","Rural Area","","","",""
"Daily","1988","Bremen","Urban Area","","","",""
"Daily","1988","Bremen","Rural Area","","","",""
"Daily","1988","North Rhine-Westphalia","Urban Area","","","",""
"Daily","1988","North Rhine-Westphalia","Rural Area","","","",""
"Daily","1988","Hesse","Urban Area","","","",""
"Daily","1988","Hesse","Rural Area","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Daily","1988","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Daily","1988","Baden-Württemberg","Urban Area","","","",""
"Daily","1988","Baden-Württemberg","Rural Area","","","",""
"Daily","1988","Bavaria","Urban Area","","","",""
"Daily","1988","Bavaria","Rural Area","","","",""
"Daily","1988","Berlin","Urban Area","","","",""
"Daily","1988","Berlin","Rural Area","","","",""
"Daily","1988","Brandenburg","Urban Area","","","",""
"Daily","1988","Brandenburg","Rural Area","","","",""
"Daily","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Daily","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Daily","1988","Saxony","Urban Area","","","",""
"Daily","1988","Saxony","Rural Area","","","",""
"Daily","1988","Saxony-Anhalt","Urban Area","","","",""
"Daily","1988","Saxony-Anhalt","Rural Area","","","",""
"Daily","1988","Thuringia","Urban Area","","","",""
"Daily","1988","Thuringia","Rural Area","","","",""
"Min 1x per week","1988","Schleswig-Holstein","Urban Area","4","","",""
"Min 1x per week","1988","Schleswig-Holstein","Rural Area","23","","",""
"Min 1x per week","1988","Hamburg","Urban Area","15","","",""
"Min 1x per week","1988","Hamburg","Rural Area","","","",""
"Min 1x per week","1988","Lower Saxony","Urban Area","43","0.0828565011101667","0.0600858297954442","0.105627172424889"
"Min 1x per week","1988","Lower Saxony","Rural Area","32","0.0659401297824373","0.043574569797229","0.0883056897676456"
"Min 1x per week","1988","Bremen","Urban Area","3","","",""
"Min 1x per week","1988","Bremen","Rural Area","","","",""
"Min 1x per week","1988","North Rhine-Westphalia","Urban Area","204","0.086673675457215","0.0758816925315923","0.0974656583828376"
"Min 1x per week","1988","North Rhine-Westphalia","Rural Area","9","","",""
"Min 1x per week","1988","Hesse","Urban Area","58","0.0906344420167285","0.0713798181574939","0.109889065875963"
"Min 1x per week","1988","Hesse","Rural Area","8","","",""
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","Urban Area","56","0.109244283813803","0.0843046814425964","0.13418388618501"
"Min 1x per week","1988","Rhineland-Palatinate,Saarland","Rural Area","6","","",""
"Min 1x per week","1988","Baden-Württemberg","Urban Area","149","0.11135691349318","0.0961322240434856","0.126581602942875"
"Min 1x per week","1988","Baden-Württemberg","Rural Area","18","","",""
"Min 1x per week","1988","Bavaria","Urban Area","80","0.0882392656870243","0.0693589206185461","0.107119610755502"
"Min 1x per week","1988","Bavaria","Rural Area","80","0.101621450623577","0.0801399964768773","0.123102904770276"
"Min 1x per week","1988","Berlin","Urban Area","21","","",""
"Min 1x per week","1988","Berlin","Rural Area","","","",""
"Min 1x per week","1988","Brandenburg","Urban Area","","","",""
"Min 1x per week","1988","Brandenburg","Rural Area","","","",""
"Min 1x per week","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Min 1x per week","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Min 1x per week","1988","Saxony","Urban Area","","","",""
"Min 1x per week","1988","Saxony","Rural Area","","","",""
"Min 1x per week","1988","Saxony-Anhalt","Urban Area","","","",""
"Min 1x per week","1988","Saxony-Anhalt","Rural Area","","","",""
"Min 1x per week","1988","Thuringia","Urban Area","","","",""
"Min 1x per week","1988","Thuringia","Rural Area","","","",""
"Min 1x per month","1988","Schleswig-Holstein","Urban Area","4","","",""
"Min 1x per month","1988","Schleswig-Holstein","Rural Area","11","","",""
"Min 1x per month","1988","Hamburg","Urban Area","11","","",""
"Min 1x per month","1988","Hamburg","Rural Area","","","",""
"Min 1x per month","1988","Lower Saxony","Urban Area","38","0.0547752836060749","0.0359797895637951","0.0735707776483547"
"Min 1x per month","1988","Lower Saxony","Rural Area","35","0.0720761377226419","0.0487700463162766","0.0953822291290072"
"Min 1x per month","1988","Bremen","Urban Area","4","","",""
"Min 1x per month","1988","Bremen","Rural Area","","","",""
"Min 1x per month","1988","North Rhine-Westphalia","Urban Area","116","0.0472332203909785","0.0390962687173676","0.0553701720645893"
"Min 1x per month","1988","North Rhine-Westphalia","Rural Area","8","","",""
"Min 1x per month","1988","Hesse","Urban Area","54","0.0744792494817402","0.0568704445821299","0.0920880543813505"
"Min 1x per month","1988","Hesse","Rural Area","7","","",""
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","Urban Area","45","0.080522474663134","0.0587684322525808","0.102276517073687"
"Min 1x per month","1988","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
"Min 1x per month","1988","Baden-Württemberg","Urban Area","88","0.0632007820828956","0.0514244334838172","0.074977130681974"
"Min 1x per month","1988","Baden-Württemberg","Rural Area","21","","",""
"Min 1x per month","1988","Bavaria","Urban Area","68","0.0812290877660727","0.0630447307704532","0.0994134447616922"
"Min 1x per month","1988","Bavaria","Rural Area","66","0.0939627254994084","0.0732187433460623","0.114706707652754"
"Min 1x per month","1988","Berlin","Urban Area","15","","",""
"Min 1x per month","1988","Berlin","Rural Area","","","",""
"Min 1x per month","1988","Brandenburg","Urban Area","","","",""
"Min 1x per month","1988","Brandenburg","Rural Area","","","",""
"Min 1x per month","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Min 1x per month","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Min 1x per month","1988","Saxony","Urban Area","","","",""
"Min 1x per month","1988","Saxony","Rural Area","","","",""
"Min 1x per month","1988","Saxony-Anhalt","Urban Area","","","",""
"Min 1x per month","1988","Saxony-Anhalt","Rural Area","","","",""
"Min 1x per month","1988","Thuringia","Urban Area","","","",""
"Min 1x per month","1988","Thuringia","Rural Area","","","",""
"Rarely","1988","Schleswig-Holstein","Urban Area","6","","",""
"Rarely","1988","Schleswig-Holstein","Rural Area","16","","",""
"Rarely","1988","Hamburg","Urban Area","6","","",""
"Rarely","1988","Hamburg","Rural Area","1","","",""
"Rarely","1988","Lower Saxony","Urban Area","38","0.0671492298771589","0.0464754209119824","0.0878230388423354"
"Rarely","1988","Lower Saxony","Rural Area","47","0.0973620664299861","0.070646203749167","0.124077929110805"
"Rarely","1988","Bremen","Urban Area","6","","",""
"Rarely","1988","Bremen","Rural Area","","","",""
"Rarely","1988","North Rhine-Westphalia","Urban Area","191","0.0799030057749265","0.0695027739617992","0.0903032375880537"
"Rarely","1988","North Rhine-Westphalia","Rural Area","5","","",""
"Rarely","1988","Hesse","Urban Area","64","0.0935783715343114","0.0740452331342443","0.113111509934378"
"Rarely","1988","Hesse","Rural Area","11","","",""
"Rarely","1988","Rhineland-Palatinate,Saarland","Urban Area","34","0.0606482920438808","0.0415658365934573","0.0797307474943043"
"Rarely","1988","Rhineland-Palatinate,Saarland","Rural Area","13","","",""
"Rarely","1988","Baden-Württemberg","Urban Area","202","0.161233682287376","0.143435545328355","0.179031819246398"
"Rarely","1988","Baden-Württemberg","Rural Area","39","0.179916921515091","0.132206489553593","0.227627353476589"
"Rarely","1988","Bavaria","Urban Area","58","0.0634028226582025","0.0471821350258098","0.0796235102905952"
"Rarely","1988","Bavaria","Rural Area","83","0.1175758614966","0.0946756723490655","0.140476050644134"
"Rarely","1988","Berlin","Urban Area","22","","",""
"Rarely","1988","Berlin","Rural Area","","","",""
"Rarely","1988","Brandenburg","Urban Area","","","",""
"Rarely","1988","Brandenburg","Rural Area","","","",""
"Rarely","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Rarely","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Rarely","1988","Saxony","Urban Area","","","",""
"Rarely","1988","Saxony","Rural Area","","","",""
"Rarely","1988","Saxony-Anhalt","Urban Area","","","",""
"Rarely","1988","Saxony-Anhalt","Rural Area","","","",""
"Rarely","1988","Thuringia","Urban Area","","","",""
"Rarely","1988","Thuringia","Rural Area","","","",""
"Never","1988","Schleswig-Holstein","Urban Area","129","0.895557401057894","0.845431104279051","0.945683697836737"
"Never","1988","Schleswig-Holstein","Rural Area","119","0.708378173868008","0.639853443230943","0.776902904505072"
"Never","1988","Hamburg","Urban Area","162","0.815823660821924","0.761277738131977","0.87036958351187"
"Never","1988","Hamburg","Rural Area","3","","",""
"Never","1988","Lower Saxony","Urban Area","444","0.7952189854066","0.761885393911409","0.82855257690179"
"Never","1988","Lower Saxony","Rural Area","359","0.764621666064935","0.726389926171695","0.802853405958174"
"Never","1988","Bremen","Urban Area","86","0.877606740562912","0.813047380161065","0.94216610096476"
"Never","1988","Bremen","Rural Area","","","",""
"Never","1988","North Rhine-Westphalia","Urban Area","2100","0.78619009837688","0.770463950799185","0.801916245954575"
"Never","1988","North Rhine-Westphalia","Rural Area","48","0.708498821744763","0.6020382499431","0.814959393546426"
"Never","1988","Hesse","Urban Area","678","0.74130793696722","0.711937525367002","0.770678348567438"
"Never","1988","Hesse","Rural Area","113","0.817013409302095","0.752735030305296","0.881291788298894"
"Never","1988","Rhineland-Palatinate,Saarland","Urban Area","466","0.749584949479182","0.71494705397294","0.784222844985425"
"Never","1988","Rhineland-Palatinate,Saarland","Rural Area","104","0.775759657637286","0.70460856155189","0.846910753722682"
"Never","1988","Baden-Württemberg","Urban Area","1201","0.664208622136548","0.641351939840412","0.687065304432684"
"Never","1988","Baden-Württemberg","Rural Area","171","0.630270385274233","0.570311439646099","0.690229330902367"
"Never","1988","Bavaria","Urban Area","661","0.767128823888701","0.738994883616242","0.795262764161159"
"Never","1988","Bavaria","Rural Area","531","0.686839962380415","0.653867434736194","0.719812490024636"
"Never","1988","Berlin","Urban Area","275","0.806786629294627","0.76438096129547","0.849192297293785"
"Never","1988","Berlin","Rural Area","","","",""
"Never","1988","Brandenburg","Urban Area","","","",""
"Never","1988","Brandenburg","Rural Area","","","",""
"Never","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Never","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Never","1988","Saxony","Urban Area","","","",""
"Never","1988","Saxony","Rural Area","","","",""
"Never","1988","Saxony-Anhalt","Urban Area","","","",""
"Never","1988","Saxony-Anhalt","Rural Area","","","",""
"Never","1988","Thuringia","Urban Area","","","",""
"Never","1988","Thuringia","Rural Area","","","",""
"Daily","1989","Schleswig-Holstein","Urban Area","","","",""
"Daily","1989","Schleswig-Holstein","Rural Area","","","",""
"Daily","1989","Hamburg","Urban Area","","","",""
"Daily","1989","Hamburg","Rural Area","","","",""
"Daily","1989","Lower Saxony","Urban Area","","","",""
"Daily","1989","Lower Saxony","Rural Area","","","",""
"Daily","1989","Bremen","Urban Area","","","",""
"Daily","1989","Bremen","Rural Area","","","",""
"Daily","1989","North Rhine-Westphalia","Urban Area","","","",""
"Daily","1989","North Rhine-Westphalia","Rural Area","","","",""
"Daily","1989","Hesse","Urban Area","","","",""
"Daily","1989","Hesse","Rural Area","","","",""
"Daily","1989","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Daily","1989","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Daily","1989","Baden-Württemberg","Urban Area","","","",""
"Daily","1989","Baden-Württemberg","Rural Area","","","",""
"Daily","1989","Bavaria","Urban Area","","","",""
"Daily","1989","Bavaria","Rural Area","","","",""
"Daily","1989","Berlin","Urban Area","","","",""
"Daily","1989","Berlin","Rural Area","","","",""
"Daily","1989","Brandenburg","Urban Area","","","",""
"Daily","1989","Brandenburg","Rural Area","","","",""
"Daily","1989","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Daily","1989","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Daily","1989","Saxony","Urban Area","","","",""
"Daily","1989","Saxony","Rural Area","","","",""
"Daily","1989","Saxony-Anhalt","Urban Area","","","",""
"Daily","1989","Saxony-Anhalt","Rural Area","","","",""
"Daily","1989","Thuringia","Urban Area","","","",""
"Daily","1989","Thuringia","Rural Area","","","",""
"Min 1x per week","1989","Schleswig-Holstein","Urban Area","","","",""
