"pli0096_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2001","(Married) couple without C. ","Female","175","0.0535214132781423","0.045989241536446","0.0610535850198387","2"
"Min 1x per week","2001","Single parent ","Female","26","","","","2"
"Min 1x per week","2001","Couple + C. LE 16 ","Male","245","0.105353148178483","0.0929219919457221","0.117784304411243","2"
"Min 1x per week","2001","Single parent ","Male","40","0.107071936231968","0.0748162116068835","0.139327660857053","2"
"Min 1x per week","2001","Couple + C. LE 16 ","Female","153","0.0666341444564637","0.0566233318184398","0.0766449570944875","2"
"Min 1x per week","2001","Couple + C. GT 16 ","Male","242","0.136845283784081","0.121387584656215","0.152302982911947","2"
"Min 1x per week","2001","Couple + C. GT 16 ","Female","94","0.0554514945950525","0.0446010928055386","0.0663018963845663","2"
"Min 1x per week","2001","Couple + C. LE and GT 16","Male","109","0.120099252194855","0.0988376044956758","0.141360899894034","2"
"Min 1x per week","2001","Couple + C. LE and GT 16","Female","73","0.0957813302751657","0.0758798392467448","0.115682821303587","2"
"Never","2001","1-pers.-HH","Male","920","0.740711667103206","0.716319334748028","0.765103999458383","5"
"Never","2001","1-pers.-HH","Female","1368","0.78894947261977","0.769737735933356","0.808161209306185","5"
"Never","2001","(Married) couple without C. ","Female","2679","0.778956921152084","0.765070312012372","0.792843530291797","5"
"Never","2001","(Married) couple without C. ","Male","2393","0.695516629279647","0.680075497542734","0.710957761016561","5"
"Never","2001","Single parent ","Male","263","0.718302368561435","0.671377184449025","0.765227552673846","5"
"Never","2001","Single parent ","Female","626","0.821908287465841","0.79476144286456","0.849055132067122","5"
"Never","2001","Couple + C. LE 16 ","Male","1543","0.652859467484193","0.633583132599927","0.67213580236846","5"
"Never","2001","Couple + C. LE 16 ","Female","1681","0.699927188211428","0.681530708694128","0.718323667728729","5"
"Never","2001","Couple + C. GT 16 ","Male","1253","0.652834886836236","0.631422981037175","0.674246792635297","5"
"Never","2001","Couple + C. GT 16 ","Female","1221","0.708601372006766","0.687057596972165","0.730145147041367","5"
"Never","2001","Couple + C. LE and GT 16","Male","615","0.681812496918701","0.651348704981887","0.712276288855515","5"
"Never","2001","Couple + C. LE and GT 16","Female","572","0.680621659555765","0.649092379019361","0.712150940092169","5"
"Rarely","2001","1-pers.-HH","Male","136","0.112394464462266","0.0948144304641206","0.129974498460411","4"
"Rarely","2001","1-pers.-HH","Female","171","0.0963648244973795","0.0824715492078748","0.110258099786884","4"
"Rarely","2001","(Married) couple without C. ","Male","415","0.125788478895329","0.114661627821171","0.136915329969487","4"
"Rarely","2001","(Married) couple without C. ","Female","350","0.100801105731301","0.0907257228012758","0.110876488661326","4"
"Rarely","2001","Single parent ","Male","27","","","","4"
"Rarely","2001","Couple + C. LE 16 ","Female","349","0.149902436608494","0.135572848826221","0.164232024390767","4"
"Rarely","2001","Single parent ","Female","74","0.100790373834965","0.0794291651029338","0.122151582566996","4"
"Rarely","2001","Couple + C. LE 16 ","Male","329","0.147222728265588","0.132875527155073","0.161569929376103","4"
"Rarely","2001","Couple + C. GT 16 ","Male","238","0.117639548373099","0.103148984015329","0.132130112730868","4"
"Rarely","2001","Couple + C. GT 16 ","Female","242","0.142970055273248","0.126374277893861","0.159565832652634","4"
"Rarely","2001","Couple + C. LE and GT 16","Male","104","0.117685602941105","0.0966098415069002","0.13876136437531","4"
"Rarely","2001","Couple + C. LE and GT 16","Female","138","0.142622859704724","0.118975156389754","0.166270563019695","4"
"Daily","2002","1-pers.-HH","Male","","","","","1"
"Daily","2002","1-pers.-HH","Female","","","","","1"
"Daily","2002","(Married) couple without C. ","Male","","","","","1"
"Daily","2002","(Married) couple without C. ","Female","","","","","1"
"Daily","2002","Single parent ","Male","","","","","1"
"Daily","2002","Single parent ","Female","","","","","1"
"Daily","2002","Couple + C. LE 16 ","Male","","","","","1"
"Daily","2002","Couple + C. LE 16 ","Female","","","","","1"
"Daily","2002","Couple + C. GT 16 ","Male","","","","","1"
"Daily","2002","Couple + C. LE and GT 16","Female","","","","","1"
"Daily","2002","Couple + C. GT 16 ","Female","","","","","1"
"Daily","2002","Couple + C. LE and GT 16","Male","","","","","1"
"Min 1x per month","2002","1-pers.-HH","Male","","","","","3"
"Min 1x per month","2002","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","2002","1-pers.-HH","Female","","","","","3"
"Min 1x per month","2002","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","2002","Single parent ","Male","","","","","3"
"Min 1x per month","2002","Single parent ","Female","","","","","3"
"Min 1x per month","2002","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","2002","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","2002","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","2002","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","2002","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","2002","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","2002","1-pers.-HH","Male","","","","","2"
"Min 1x per week","2002","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","2002","1-pers.-HH","Female","","","","","2"
"Min 1x per week","2002","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","2002","Single parent ","Female","","","","","2"
"Min 1x per week","2002","Single parent ","Male","","","","","2"
"Min 1x per week","2002","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","2002","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","2002","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","2002","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","2002","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","2002","Couple + C. LE and GT 16","Female","","","","","2"
"Never","2002","1-pers.-HH","Male","","","","","5"
"Never","2002","1-pers.-HH","Female","","","","","5"
"Never","2002","(Married) couple without C. ","Male","","","","","5"
"Never","2002","(Married) couple without C. ","Female","","","","","5"
"Never","2002","Single parent ","Male","","","","","5"
"Never","2002","Single parent ","Female","","","","","5"
"Never","2002","Couple + C. LE 16 ","Male","","","","","5"
"Never","2002","Couple + C. LE 16 ","Female","","","","","5"
"Never","2002","Couple + C. GT 16 ","Male","","","","","5"
"Never","2002","Couple + C. GT 16 ","Female","","","","","5"
"Never","2002","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2002","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","2002","1-pers.-HH","Male","","","","","4"
"Rarely","2002","(Married) couple without C. ","Male","","","","","4"
"Rarely","2002","1-pers.-HH","Female","","","","","4"
"Rarely","2002","(Married) couple without C. ","Female","","","","","4"
"Rarely","2002","Single parent ","Male","","","","","4"
"Rarely","2002","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","2002","Single parent ","Female","","","","","4"
"Rarely","2002","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","2002","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","2002","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","2002","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","2002","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","2003","1-pers.-HH","Male","12","","","","1"
"Daily","2003","1-pers.-HH","Female","14","","","","1"
"Daily","2003","(Married) couple without C. ","Male","57","0.0148173319229986","0.0108831239856861","0.018751539860311","1"
"Daily","2003","(Married) couple without C. ","Female","30","0.00528388357646977","0.00293675274266409","0.00763101441027545","1"
"Daily","2003","Single parent ","Male","4","","","","1"
"Daily","2003","Single parent ","Female","2","","","","1"
"Daily","2003","Couple + C. LE 16 ","Male","29","","","","1"
"Daily","2003","Couple + C. LE 16 ","Female","14","","","","1"
"Daily","2003","Couple + C. GT 16 ","Male","52","0.0234330052950112","0.0169178757125847","0.0299481348774378","1"
"Daily","2003","Couple + C. LE and GT 16","Female","11","","","","1"
"Daily","2003","Couple + C. GT 16 ","Female","13","","","","1"
"Daily","2003","Couple + C. LE and GT 16","Male","21","","","","1"
"Min 1x per month","2003","1-pers.-HH","Male","68","0.0434610421601026","0.0322385357113448","0.0546835486088603","3"
"Min 1x per month","2003","1-pers.-HH","Female","90","0.0506089729847275","0.0402135903073197","0.0610043556621352","3"
"Min 1x per month","2003","(Married) couple without C. ","Male","317","0.0857161221756692","0.076600512673997","0.0948317316773414","3"
"Min 1x per month","2003","(Married) couple without C. ","Female","246","0.0676008453024688","0.0594727628528241","0.0757289277521136","3"
"Min 1x per month","2003","Single parent ","Male","14","","","","3"
"Min 1x per month","2003","Single parent ","Female","37","0.0402749916601583","0.0263613266003377","0.0541886567199789","3"
"Min 1x per month","2003","Couple + C. LE 16 ","Male","192","0.0858062841061941","0.0739839732072926","0.0976285950050956","3"
"Min 1x per month","2003","Couple + C. LE 16 ","Female","181","0.0851852022810086","0.0735597489856445","0.0968106555763727","3"
"Min 1x per month","2003","Couple + C. GT 16 ","Male","171","0.0853187994582184","0.0732874238295402","0.0973501750868966","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","Male","82","0.0824007796368819","0.0647755629921987","0.100025996281565","3"
"Min 1x per month","2003","Couple + C. GT 16 ","Female","118","0.0692498643115042","0.0577369393892147","0.0807627892337936","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","Female","82","0.0864091873637481","0.0681037704914672","0.104714604236029","3"
"Min 1x per week","2003","1-pers.-HH","Male","100","0.0755214514336584","0.0609778472146159","0.0900650556527009","2"
"Min 1x per week","2003","1-pers.-HH","Female","96","0.0562671991027604","0.0453388054252305","0.0671955927802903","2"
"Min 1x per week","2003","(Married) couple without C. ","Female","191","0.0467746717387193","0.0399384795699015","0.0536108639075372","2"
"Min 1x per week","2003","(Married) couple without C. ","Male","299","0.0762293029235465","0.0675884425171487","0.0848701633299444","2"
"Min 1x per week","2003","Single parent ","Female","40","0.0497076795610245","0.0343264602736539","0.0650888988483951","2"
"Min 1x per week","2003","Single parent ","Male","28","","","","2"
"Min 1x per week","2003","Couple + C. LE 16 ","Male","219","0.101341048243978","0.0886026781865618","0.114079418301395","2"
"Min 1x per week","2003","Couple + C. LE 16 ","Female","162","0.0633133328022386","0.0531717443535951","0.0734549212508822","2"
"Min 1x per week","2003","Couple + C. GT 16 ","Male","230","0.110165454454338","0.0966809376821081","0.123649971226568","2"
"Min 1x per week","2003","Couple + C. GT 16 ","Female","148","0.0804481630562628","0.0681141095193885","0.0927822165931371","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","Male","108","0.12450181816052","0.103339767160726","0.145663869160314","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","Female","88","0.106673385046533","0.0865613055791417","0.126785464513925","2"
"Never","2003","1-pers.-HH","Male","955","0.765014714195248","0.741677785847126","0.78835164254337","5"
"Never","2003","(Married) couple without C. ","Male","2563","0.713720927159911","0.69900210898116","0.728439745338662","5"
"Never","2003","1-pers.-HH","Female","1387","0.822091601949855","0.803954725762239","0.840228478137472","5"
"Never","2003","(Married) couple without C. ","Female","2881","0.793366728458127","0.780258372712069","0.806475084204185","5"
"Never","2003","Single parent ","Male","271","0.805829670706675","0.764329638079018","0.847329703334332","5"
"Never","2003","Single parent ","Female","615","0.810971547263168","0.783262805353837","0.838680289172499","5"
"Never","2003","Couple + C. LE 16 ","Male","1429","0.66735427007516","0.647466187657811","0.687242352492508","5"
"Never","2003","Couple + C. LE 16 ","Female","1562","0.717565129086476","0.698817297373339","0.736312960799614","5"
"Never","2003","Couple + C. GT 16 ","Male","1394","0.667747429735422","0.647461340631869","0.688033518838975","5"
"Never","2003","Couple + C. GT 16 ","Female","1378","0.741005549839686","0.721139312740039","0.760871786939332","5"
"Never","2003","Couple + C. LE and GT 16","Male","609","0.646353619228456","0.615708452607809","0.676998785849103","5"
"Never","2003","Couple + C. LE and GT 16","Female","609","0.676337641649658","0.645855064759188","0.706820218540129","5"
"Rarely","2003","1-pers.-HH","Male","133","0.104489142814899","0.0876523458307228","0.121325939799075","4"
"Rarely","2003","(Married) couple without C. ","Male","387","0.109516315817875","0.0993475950918965","0.119685036543853","4"
"Rarely","2003","1-pers.-HH","Female","121","0.0616499403551944","0.0502434265301437","0.0730564541802451","4"
"Rarely","2003","(Married) couple without C. ","Female","317","0.0869738709242149","0.077850672838568","0.0960970690098619","4"
"Rarely","2003","Single parent ","Male","32","0.0909868197451568","0.060814429899929","0.121159209590385","4"
"Rarely","2003","Single parent ","Female","73","0.0965631216688027","0.0756602976212358","0.11746594571637","4"
"Rarely","2003","Couple + C. LE 16 ","Male","287","0.129706759677728","0.115524748514067","0.143888770841388","4"
"Rarely","2003","Couple + C. LE 16 ","Female","296","0.127506747250939","0.113616536098503","0.141396958403375","4"
"Rarely","2003","Couple + C. GT 16 ","Male","224","0.11333531105701","0.0996825538000066","0.126988068314014","4"
"Rarely","2003","Couple + C. GT 16 ","Female","211","0.105004524103951","0.0911026266526247","0.118906421555277","4"
"Rarely","2003","Couple + C. LE and GT 16","Male","115","0.122787799798263","0.101751360771298","0.143824238825229","4"
"Rarely","2003","Couple + C. LE and GT 16","Female","115","0.120858864750392","0.0996219043459894","0.142095825154795","4"
"Daily","2004","1-pers.-HH","Male","","","","","1"
"Daily","2004","1-pers.-HH","Female","","","","","1"
"Daily","2004","(Married) couple without C. ","Male","","","","","1"
"Daily","2004","(Married) couple without C. ","Female","","","","","1"
"Daily","2004","Single parent ","Male","","","","","1"
"Daily","2004","Single parent ","Female","","","","","1"
"Daily","2004","Couple + C. LE 16 ","Male","","","","","1"
"Daily","2004","Couple + C. LE 16 ","Female","","","","","1"
"Daily","2004","Couple + C. GT 16 ","Male","","","","","1"
"Daily","2004","Couple + C. GT 16 ","Female","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","2004","1-pers.-HH","Male","","","","","3"
"Min 1x per month","2004","1-pers.-HH","Female","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","2004","Single parent ","Male","","","","","3"
"Min 1x per month","2004","Single parent ","Female","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","2004","1-pers.-HH","Male","","","","","2"
"Min 1x per week","2004","1-pers.-HH","Female","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","2004","Single parent ","Male","","","","","2"
"Min 1x per week","2004","Single parent ","Female","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","Female","","","","","2"
"Never","2004","1-pers.-HH","Male","","","","","5"
"Never","2004","(Married) couple without C. ","Male","","","","","5"
"Never","2004","(Married) couple without C. ","Female","","","","","5"
"Never","2004","1-pers.-HH","Female","","","","","5"
"Never","2004","Single parent ","Male","","","","","5"
"Never","2004","Single parent ","Female","","","","","5"
"Never","2004","Couple + C. LE 16 ","Male","","","","","5"
"Never","2004","Couple + C. LE 16 ","Female","","","","","5"
"Never","2004","Couple + C. GT 16 ","Male","","","","","5"
"Never","2004","Couple + C. GT 16 ","Female","","","","","5"
"Never","2004","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2004","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","2004","1-pers.-HH","Male","","","","","4"
"Rarely","2004","(Married) couple without C. ","Male","","","","","4"
"Rarely","2004","1-pers.-HH","Female","","","","","4"
"Rarely","2004","(Married) couple without C. ","Female","","","","","4"
"Rarely","2004","Single parent ","Male","","","","","4"
"Rarely","2004","Single parent ","Female","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","2005","1-pers.-HH","Male","","","","","1"
"Daily","2005","1-pers.-HH","Female","","","","","1"
"Daily","2005","(Married) couple without C. ","Male","","","","","1"
"Daily","2005","(Married) couple without C. ","Female","","","","","1"
"Daily","2005","Single parent ","Male","","","","","1"
"Daily","2005","Single parent ","Female","","","","","1"
"Daily","2005","Couple + C. LE 16 ","Male","","","","","1"
"Daily","2005","Couple + C. LE 16 ","Female","","","","","1"
"Daily","2005","Couple + C. GT 16 ","Male","","","","","1"
"Daily","2005","Couple + C. GT 16 ","Female","","","","","1"
"Daily","2005","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","2005","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","2005","1-pers.-HH","Male","89","0.0653876583631593","0.0516723856786736","0.079102931047645","3"
"Min 1x per month","2005","(Married) couple without C. ","Male","355","0.0947116259127447","0.0849815552491382","0.104441696576351","3"
"Min 1x per month","2005","1-pers.-HH","Female","110","0.0564835049948324","0.0455161000036815","0.0674509099859832","3"
"Min 1x per month","2005","(Married) couple without C. ","Female","297","0.0849915797026208","0.0758038479759744","0.0941793114292672","3"
"Min 1x per month","2005","Single parent ","Male","26","","","","3"
"Min 1x per month","2005","Single parent ","Female","52","0.0632985307719749","0.0460209378405195","0.0805761237034303","3"
"Min 1x per month","2005","Couple + C. LE 16 ","Male","200","0.107987802018989","0.0937093040604268","0.122266299977551","3"
"Min 1x per month","2005","Couple + C. LE 16 ","Female","169","0.080975861522477","0.0687031299688454","0.0932485930761085","3"
"Min 1x per month","2005","Couple + C. GT 16 ","Male","192","0.0987049778848547","0.0852970999781082","0.112112855791601","3"
"Min 1x per month","2005","Couple + C. GT 16 ","Female","151","0.077411410861583","0.0648219802682126","0.0900008414549535","3"
"Min 1x per month","2005","Couple + C. LE and GT 16","Male","89","0.110771592697302","0.0898079195672546","0.131735265827349","3"
"Min 1x per month","2005","Couple + C. LE and GT 16","Female","89","0.116873038483905","0.0951600884707701","0.138585988497039","3"
"Min 1x per week","2005","1-pers.-HH","Male","103","0.0790998490698982","0.0641259501258457","0.0940737480139507","2"
"Min 1x per week","2005","(Married) couple without C. ","Male","400","0.107355346912625","0.09706874293216","0.11764195089309","2"
"Min 1x per week","2005","1-pers.-HH","Female","121","0.0774796932304346","0.0647783331956533","0.090181053265216","2"
"Min 1x per week","2005","(Married) couple without C. ","Female","241","0.0664238841976311","0.0582195222856464","0.0746282461096159","2"
"Min 1x per week","2005","Single parent ","Male","34","0.0828413422949547","0.0535852242165078","0.112097460373402","2"
"Min 1x per week","2005","Single parent ","Female","42","0.0632253086752161","0.0459570368786626","0.0804935804717696","2"
"Min 1x per week","2005","Couple + C. LE 16 ","Male","198","0.107903012929483","0.0936294432864177","0.122176582572548","2"
"Min 1x per week","2005","Couple + C. LE 16 ","Female","160","0.0807341529148817","0.0684781403904577","0.0929901654393058","2"
"Min 1x per week","2005","Couple + C. GT 16 ","Male","210","0.110490976338146","0.0963982305736062","0.124583722102687","2"
"Min 1x per week","2005","Couple + C. GT 16 ","Female","135","0.070698970310595","0.058624048963243","0.0827738916579469","2"
"Min 1x per week","2005","Couple + C. LE and GT 16","Male","131","0.135262727048655","0.112418436548529","0.158107017548781","2"
"Min 1x per week","2005","Couple + C. LE and GT 16","Female","80","0.0936555645754151","0.073964757251879","0.113346371898951","2"
"Never","2005","1-pers.-HH","Male","882","0.717856999116836","0.692888386666914","0.742825611566758","5"
"Never","2005","(Married) couple without C. ","Female","2565","0.732956265517578","0.718380276348278","0.747532254686877","5"
"Never","2005","1-pers.-HH","Female","1304","0.770360701232877","0.750378723113939","0.790342679351816","5"
"Never","2005","(Married) couple without C. ","Male","2278","0.672183751012288","0.65658534861173","0.687782153412847","5"
"Never","2005","Single parent ","Male","241","0.739527404385935","0.692944232519498","0.786110576252372","5"
"Never","2005","Single parent ","Female","569","0.737341635456825","0.706115674031095","0.768567596882555","5"
"Never","2005","Couple + C. LE 16 ","Male","1108","0.600488022938333","0.577954616357169","0.623021429519497","5"
"Never","2005","Couple + C. LE 16 ","Female","1210","0.641009028245988","0.619427916004075","0.6625901404879","5"
"Never","2005","Couple + C. GT 16 ","Male","1195","0.620971594294415","0.599162944475502","0.642780244113327","5"
"Never","2005","Couple + C. GT 16 ","Female","1148","0.697153479336847","0.675507609083677","0.718799349590017","5"
"Never","2005","Couple + C. LE and GT 16","Male","517","0.604475508148241","0.571815028351249","0.637135987945232","5"
"Never","2005","Couple + C. LE and GT 16","Female","532","0.645523557736238","0.613193995036468","0.677853120436009","5"
"Rarely","2005","1-pers.-HH","Male","174","0.137655493450107","0.118540331904132","0.156770654996082","4"
"Rarely","2005","1-pers.-HH","Female","167","0.0956761005418558","0.08170173656661","0.109650464517102","4"
"Rarely","2005","(Married) couple without C. ","Male","446","0.125749276162342","0.114731558885444","0.13676699343924","4"
"Rarely","2005","(Married) couple without C. ","Female","436","0.11562827058217","0.105092719666233","0.126163821498108","4"
"Rarely","2005","Single parent ","Male","40","0.109822917106382","0.0766368647636579","0.143008969449107","4"
"Rarely","2005","Single parent ","Female","100","0.136134525095984","0.111801672733803","0.160467377458165","4"
"Rarely","2005","Couple + C. LE 16 ","Female","359","0.197280957316654","0.179378017439333","0.215183897193974","4"
"Rarely","2005","Couple + C. LE 16 ","Male","309","0.183621162113195","0.165808984731486","0.201433339494904","4"
"Rarely","2005","Couple + C. GT 16 ","Male","304","0.169832451482584","0.152953314091934","0.186711588873234","4"
"Rarely","2005","Couple + C. LE and GT 16","Male","124","0.149490172105802","0.125672873344964","0.173307470866641","4"
"Rarely","2005","Couple + C. GT 16 ","Female","297","0.154736139490975","0.137699199789943","0.171773079192006","4"
"Rarely","2005","Couple + C. LE and GT 16","Female","140","0.143947839204442","0.120223027073483","0.167672651335402","4"
"Daily","2006","1-pers.-HH","Male","","","","","1"
"Daily","2006","1-pers.-HH","Female","","","","","1"
"Daily","2006","(Married) couple without C. ","Male","","","","","1"
"Daily","2006","(Married) couple without C. ","Female","","","","","1"
"Daily","2006","Single parent ","Male","","","","","1"
"Daily","2006","Single parent ","Female","","","","","1"
"Daily","2006","Couple + C. LE 16 ","Male","","","","","1"
"Daily","2006","Couple + C. LE 16 ","Female","","","","","1"
"Daily","2006","Couple + C. GT 16 ","Male","","","","","1"
"Daily","2006","Couple + C. GT 16 ","Female","","","","","1"
"Daily","2006","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","2006","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","2006","1-pers.-HH","Male","","","","","3"
"Min 1x per month","2006","1-pers.-HH","Female","","","","","3"
"Min 1x per month","2006","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","2006","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","2006","Single parent ","Male","","","","","3"
"Min 1x per month","2006","Single parent ","Female","","","","","3"
"Min 1x per month","2006","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","2006","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","2006","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","2006","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","2006","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","2006","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","2006","1-pers.-HH","Male","","","","","2"
"Min 1x per week","2006","1-pers.-HH","Female","","","","","2"
"Min 1x per week","2006","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","2006","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","2006","Single parent ","Male","","","","","2"
"Min 1x per week","2006","Single parent ","Female","","","","","2"
"Min 1x per week","2006","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","2006","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","2006","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","2006","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","2006","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","2006","Couple + C. LE and GT 16","Female","","","","","2"
"Never","2006","1-pers.-HH","Male","","","","","5"
"Never","2006","1-pers.-HH","Female","","","","","5"
"Never","2006","(Married) couple without C. ","Male","","","","","5"
"Never","2006","(Married) couple without C. ","Female","","","","","5"
"Never","2006","Single parent ","Male","","","","","5"
"Never","2006","Single parent ","Female","","","","","5"
"Never","2006","Couple + C. LE 16 ","Male","","","","","5"
"Never","2006","Couple + C. LE 16 ","Female","","","","","5"
"Never","2006","Couple + C. GT 16 ","Male","","","","","5"
"Never","2006","Couple + C. GT 16 ","Female","","","","","5"
"Never","2006","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2006","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","2006","1-pers.-HH","Male","","","","","4"
"Rarely","2006","1-pers.-HH","Female","","","","","4"
"Rarely","2006","(Married) couple without C. ","Male","","","","","4"
"Rarely","2006","(Married) couple without C. ","Female","","","","","4"
"Rarely","2006","Single parent ","Male","","","","","4"
"Rarely","2006","Single parent ","Female","","","","","4"
"Rarely","2006","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","2006","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","2006","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","2006","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","2006","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","2006","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","2007","1-pers.-HH","Male","","","","","1"
"Daily","2007","1-pers.-HH","Female","","","","","1"
"Daily","2007","(Married) couple without C. ","Male","","","","","1"
"Daily","2007","(Married) couple without C. ","Female","","","","","1"
"Daily","2007","Single parent ","Male","","","","","1"
"Daily","2007","Single parent ","Female","","","","","1"
"Daily","2007","Couple + C. LE 16 ","Male","","","","","1"
"Daily","2007","Couple + C. LE 16 ","Female","","","","","1"
"Daily","2007","Couple + C. GT 16 ","Male","","","","","1"
"Daily","2007","Couple + C. GT 16 ","Female","","","","","1"
"Daily","2007","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","2007","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","2007","1-pers.-HH","Male","98","0.0609416610418685","0.0480511065411615","0.0738322155425756","3"
"Min 1x per month","2007","1-pers.-HH","Female","109","0.0546839629792844","0.0442555983591913","0.0651123275993774","3"
"Min 1x per month","2007","(Married) couple without C. ","Male","354","0.0972042838034681","0.0875847073061118","0.106823860300824","3"
"Min 1x per month","2007","(Married) couple without C. ","Female","270","0.0724813832455035","0.0640859152064086","0.0808768512845984","3"
"Min 1x per month","2007","Single parent ","Male","28","","","","3"
"Min 1x per month","2007","Single parent ","Female","51","0.0456133420792403","0.0309710550356385","0.0602556291228421","3"
"Min 1x per month","2007","Couple + C. LE 16 ","Male","176","0.0932116423511736","0.0795591461765448","0.106864138525802","3"
"Min 1x per month","2007","Couple + C. LE 16 ","Female","173","0.0888076042007255","0.0757992116724645","0.101815996728986","3"
