"ple0018","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2012","Thuringia","(Married) couple without C. ","","","",""
"No","2012","Thuringia","Single parent ","","","",""
"No","2012","Thuringia","Couple + C. LE 16 ","","","",""
"No","2012","Thuringia","Couple + C. GT 16 ","","","",""
"No","2012","Thuringia","Couple + C. LE and GT 16","","","",""
"Yes","2013","Schleswig-Holstein","1-pers.-HH","36","0.300575128129036","0.222058887084985","0.379091369173087"
"Yes","2013","Schleswig-Holstein","(Married) couple without C. ","89","0.3187611660698","0.260170645578179","0.37735168656142"
"Yes","2013","Schleswig-Holstein","Single parent ","8","","",""
"Yes","2013","Schleswig-Holstein","Couple + C. LE 16 ","6","","",""
"Yes","2013","Schleswig-Holstein","Couple + C. GT 16 ","22","","",""
"Yes","2013","Schleswig-Holstein","Couple + C. LE and GT 16","7","","",""
"Yes","2013","Hamburg","1-pers.-HH","17","","",""
"Yes","2013","Hamburg","(Married) couple without C. ","41","0.279693833637383","0.201008625728745","0.358379041546021"
"Yes","2013","Hamburg","Single parent ","3","","",""
"Yes","2013","Hamburg","Couple + C. LE 16 ","4","","",""
"Yes","2013","Hamburg","Couple + C. GT 16 ","5","","",""
"Yes","2013","Hamburg","Couple + C. LE and GT 16","1","","",""
"Yes","2013","Lower Saxony","1-pers.-HH","93","0.354073201016089","0.297447839207581","0.410698562824596"
"Yes","2013","Lower Saxony","(Married) couple without C. ","288","0.385865476606525","0.351118890907853","0.420612062305197"
"Yes","2013","Lower Saxony","Single parent ","27","","",""
"Yes","2013","Lower Saxony","Couple + C. LE 16 ","31","0.113366009915882","0.0750496860337515","0.151682333798012"
"Yes","2013","Lower Saxony","Couple + C. GT 16 ","61","0.235896358444844","0.183268603988225","0.288524112901463"
"Yes","2013","Lower Saxony","Couple + C. LE and GT 16","11","","",""
"Yes","2013","Bremen","1-pers.-HH","6","","",""
"Yes","2013","Bremen","(Married) couple without C. ","13","","",""
"Yes","2013","Bremen","Single parent ","2","","",""
"Yes","2013","Bremen","Couple + C. LE 16 ","","","",""
"Yes","2013","Bremen","Couple + C. GT 16 ","2","","",""
"Yes","2013","Bremen","Couple + C. LE and GT 16","","","",""
"Yes","2013","North Rhine-Westphalia","1-pers.-HH","198","0.329171662936024","0.292123150574627","0.36622017529742"
"Yes","2013","North Rhine-Westphalia","(Married) couple without C. ","573","0.420029676633923","0.394607854027488","0.445451499240358"
"Yes","2013","North Rhine-Westphalia","Single parent ","23","","",""
"Yes","2013","North Rhine-Westphalia","Couple + C. LE 16 ","69","0.129646687225472","0.102379375758898","0.156913998692046"
"Yes","2013","North Rhine-Westphalia","Couple + C. GT 16 ","106","0.160652572947099","0.131440090130815","0.189865055763383"
"Yes","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","26","","",""
"Yes","2013","Hesse","1-pers.-HH","92","0.433185343607933","0.368582552112214","0.497788135103652"
"Yes","2013","Hesse","(Married) couple without C. ","192","0.363730747139891","0.322501279957095","0.404960214322687"
"Yes","2013","Hesse","Single parent ","14","","",""
"Yes","2013","Hesse","Couple + C. LE 16 ","21","","",""
"Yes","2013","Hesse","Couple + C. GT 16 ","36","0.1667804496481","0.108837336541733","0.224723562754467"
"Yes","2013","Hesse","Couple + C. LE and GT 16","13","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","79","0.364734847471434","0.300091411097435","0.429378283845434"
"Yes","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","146","0.341660954686574","0.296140924095486","0.387180985277663"
"Yes","2013","Rhineland-Palatinate,Saarland","Single parent ","13","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","13","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","38","0.258544449961105","0.188242863325926","0.328846036596284"
"Yes","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","10","","",""
"Yes","2013","Baden-Württemberg","1-pers.-HH","118","0.337781624892518","0.289459858038346","0.38610339174669"
"Yes","2013","Baden-Württemberg","(Married) couple without C. ","264","0.323852248184906","0.29172573821657","0.355978758153242"
"Yes","2013","Baden-Württemberg","Single parent ","17","","",""
"Yes","2013","Baden-Württemberg","Couple + C. LE 16 ","26","","",""
"Yes","2013","Baden-Württemberg","Couple + C. GT 16 ","56","0.13095928805103","0.0948337851692489","0.16708479093281"
"Yes","2013","Baden-Württemberg","Couple + C. LE and GT 16","10","","",""
"Yes","2013","Bavaria","1-pers.-HH","160","0.304174315609138","0.26504409215319","0.343304539065086"
"Yes","2013","Bavaria","(Married) couple without C. ","396","0.322597032400026","0.295244005411557","0.349950059388494"
"Yes","2013","Bavaria","Single parent ","19","","",""
"Yes","2013","Bavaria","Couple + C. LE 16 ","58","0.116885342722302","0.0870679795223458","0.146702705922257"
"Yes","2013","Bavaria","Couple + C. GT 16 ","87","0.221820369907192","0.183811724674851","0.259829015139533"
"Yes","2013","Bavaria","Couple + C. LE and GT 16","35","0.173552202895662","0.119125202822732","0.227979202968592"
"Yes","2013","Berlin","1-pers.-HH","72","0.305117467826372","0.24560973478273","0.364625200870013"
"Yes","2013","Berlin","(Married) couple without C. ","114","0.369427250969759","0.315525261358914","0.423329240580604"
"Yes","2013","Berlin","Single parent ","7","","",""
"Yes","2013","Berlin","Couple + C. LE 16 ","11","","",""
"Yes","2013","Berlin","Couple + C. GT 16 ","11","","",""
"Yes","2013","Berlin","Couple + C. LE and GT 16","2","","",""
"Yes","2013","Brandenburg","1-pers.-HH","58","0.335710793773935","0.259371054208699","0.412050533339171"
"Yes","2013","Brandenburg","(Married) couple without C. ","185","0.434886097011183","0.386243427493003","0.483528766529362"
"Yes","2013","Brandenburg","Single parent ","9","","",""
"Yes","2013","Brandenburg","Couple + C. LE 16 ","7","","",""
"Yes","2013","Brandenburg","Couple + C. GT 16 ","14","","",""
"Yes","2013","Brandenburg","Couple + C. LE and GT 16","3","","",""
"Yes","2013","Mecklenburg-Western Pomerania","1-pers.-HH","47","0.520328467493796","0.42039217344162","0.620264761545973"
"Yes","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","105","0.49672269945782","0.428937383789917","0.564508015125723"
"Yes","2013","Mecklenburg-Western Pomerania","Single parent ","5","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","2","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","7","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","",""
"Yes","2013","Saxony","1-pers.-HH","100","0.406403420962455","0.345026526586872","0.467780315338037"
"Yes","2013","Saxony","(Married) couple without C. ","271","0.447448334986999","0.406771229757006","0.488125440216993"
"Yes","2013","Saxony","Single parent ","16","","",""
"Yes","2013","Saxony","Couple + C. LE 16 ","25","","",""
"Yes","2013","Saxony","Couple + C. GT 16 ","42","0.235654333830035","0.170699902294341","0.300608765365728"
"Yes","2013","Saxony","Couple + C. LE and GT 16","11","","",""
"Yes","2013","Saxony-Anhalt","1-pers.-HH","66","0.421698992235706","0.342406291019544","0.500991693451869"
"Yes","2013","Saxony-Anhalt","(Married) couple without C. ","177","0.533151743152771","0.480043549592698","0.586259936712845"
"Yes","2013","Saxony-Anhalt","Single parent ","7","","",""
"Yes","2013","Saxony-Anhalt","Couple + C. LE 16 ","16","","",""
"Yes","2013","Saxony-Anhalt","Couple + C. GT 16 ","21","","",""
"Yes","2013","Saxony-Anhalt","Couple + C. LE and GT 16","1","","",""
"Yes","2013","Thuringia","1-pers.-HH","59","0.379173641739358","0.30020253336677","0.458144750111945"
"Yes","2013","Thuringia","(Married) couple without C. ","131","0.354202666956538","0.30306363657576","0.405341697337317"
"Yes","2013","Thuringia","Single parent ","6","","",""
"Yes","2013","Thuringia","Couple + C. LE 16 ","15","","",""
"Yes","2013","Thuringia","Couple + C. GT 16 ","36","0.223545402724705","0.152740525373062","0.294350280076349"
"Yes","2013","Thuringia","Couple + C. LE and GT 16","5","","",""
"No","2013","Schleswig-Holstein","1-pers.-HH","95","0.699424871870964","0.620908630826913","0.777941112915015"
"No","2013","Schleswig-Holstein","(Married) couple without C. ","154","0.6812388339302","0.62264831343858","0.739829354421821"
"No","2013","Schleswig-Holstein","Single parent ","27","","",""
"No","2013","Schleswig-Holstein","Couple + C. LE 16 ","68","0.936199861422573","0.880516258429306","0.991883464415839"
"No","2013","Schleswig-Holstein","Couple + C. GT 16 ","49","0.731833330974722","0.628788216014563","0.834878445934881"
"No","2013","Schleswig-Holstein","Couple + C. LE and GT 16","21","","",""
"No","2013","Hamburg","1-pers.-HH","51","0.745927555153833","0.642456055553065","0.849399054754602"
"No","2013","Hamburg","(Married) couple without C. ","84","0.720306166362617","0.641620958453979","0.798991374271255"
"No","2013","Hamburg","Single parent ","13","","",""
"No","2013","Hamburg","Couple + C. LE 16 ","45","0.969159758632996","0.920752931014326","1.01756658625167"
"No","2013","Hamburg","Couple + C. GT 16 ","30","0.90391111709795","0.806274324344183","1.00154790985172"
"No","2013","Hamburg","Couple + C. LE and GT 16","10","","",""
"No","2013","Lower Saxony","1-pers.-HH","181","0.645926798983911","0.589301437175404","0.702552160792419"
"No","2013","Lower Saxony","(Married) couple without C. ","466","0.614134523393475","0.579387937694803","0.648881109092147"
"No","2013","Lower Saxony","Single parent ","78","0.78750961175141","0.709265616493537","0.865753607009283"
"No","2013","Lower Saxony","Couple + C. LE 16 ","232","0.886633990084118","0.848317666201988","0.924950313966248"
"No","2013","Lower Saxony","Couple + C. GT 16 ","189","0.764103641555156","0.711475887098537","0.816731396011775"
"No","2013","Lower Saxony","Couple + C. LE and GT 16","94","0.877251914528454","0.814486129162627","0.940017699894281"
"No","2013","Bremen","1-pers.-HH","25","","",""
"No","2013","Bremen","(Married) couple without C. ","30","0.780323022968215","0.656573553594914","0.904072492341515"
"No","2013","Bremen","Single parent ","6","","",""
"No","2013","Bremen","Couple + C. LE 16 ","18","","",""
"No","2013","Bremen","Couple + C. GT 16 ","16","","",""
"No","2013","Bremen","Couple + C. LE and GT 16","2","","",""
"No","2013","North Rhine-Westphalia","1-pers.-HH","420","0.670828337063976","0.63377982470258","0.707876849425373"
"No","2013","North Rhine-Westphalia","(Married) couple without C. ","875","0.579970323366077","0.554548500759642","0.605392145972512"
"No","2013","North Rhine-Westphalia","Single parent ","191","0.885134024900628","0.842413023526574","0.927855026274682"
"No","2013","North Rhine-Westphalia","Couple + C. LE 16 ","514","0.870353312774528","0.843086001307954","0.897620624241102"
"No","2013","North Rhine-Westphalia","Couple + C. GT 16 ","501","0.839347427052901","0.810134944236617","0.868559909869185"
"No","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","177","0.83598616580216","0.785048404017641","0.88692392758668"
"No","2013","Hesse","1-pers.-HH","134","0.566814656392067","0.502211864896348","0.631417447887786"
"No","2013","Hesse","(Married) couple without C. ","331","0.636269252860109","0.595039785677313","0.677498720042904"
"No","2013","Hesse","Single parent ","68","0.795988790868563","0.708767671542541","0.883209910194585"
"No","2013","Hesse","Couple + C. LE 16 ","189","0.855404436565971","0.807837883981676","0.902970989150267"
"No","2013","Hesse","Couple + C. GT 16 ","123","0.8332195503519","0.775276437245533","0.891162663458267"
"No","2013","Hesse","Couple + C. LE and GT 16","53","0.794492965218783","0.697008705562277","0.891977224875289"
"No","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","134","0.635265152528565","0.570621716154565","0.699908588902565"
"No","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","271","0.658339045313426","0.612819014722337","0.703859075904514"
"No","2013","Rhineland-Palatinate,Saarland","Single parent ","77","0.790948153363535","0.706938760007617","0.874957546719454"
"No","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","127","0.938380496761832","0.898548446982791","0.978212546540874"
"No","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","111","0.741455550038895","0.671153963403716","0.811757136674074"
"No","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","58","0.838208481082937","0.750680374037175","0.925736588128699"
"No","2013","Baden-Württemberg","1-pers.-HH","250","0.662218375107482","0.61389660825331","0.710540141961654"
"No","2013","Baden-Württemberg","(Married) couple without C. ","551","0.676147751815094","0.644021241846758","0.70827426178343"
"No","2013","Baden-Württemberg","Single parent ","97","0.847937019812607","0.782021267613482","0.913852772011732"
"No","2013","Baden-Württemberg","Couple + C. LE 16 ","299","0.905420607925161","0.873605759596207","0.937235456254116"
"No","2013","Baden-Württemberg","Couple + C. GT 16 ","279","0.86904071194897","0.83291520906719","0.905166214830751"
"No","2013","Baden-Württemberg","Couple + C. LE and GT 16","122","0.904132936566548","0.853908857410876","0.954357015722221"
"No","2013","Bavaria","1-pers.-HH","371","0.695825684390862","0.656695460934914","0.73495590784681"
"No","2013","Bavaria","(Married) couple without C. ","726","0.677402967599974","0.650049940611506","0.704755994588443"
"No","2013","Bavaria","Single parent ","140","0.863515487551592","0.810154202367812","0.916876772735373"
"No","2013","Bavaria","Couple + C. LE 16 ","388","0.883114657277698","0.853297294077743","0.912932020477654"
"No","2013","Bavaria","Couple + C. GT 16 ","372","0.778179630092808","0.740170984860467","0.816188275325149"
"No","2013","Bavaria","Couple + C. LE and GT 16","151","0.826447797104338","0.772020797031408","0.880874797177268"
"No","2013","Berlin","1-pers.-HH","158","0.694882532173628","0.635374799129987","0.75439026521727"
"No","2013","Berlin","(Married) couple without C. ","194","0.630572749030241","0.576670759419396","0.684474738641086"
"No","2013","Berlin","Single parent ","38","0.846429977749687","0.741090641903398","0.951769313595975"
"No","2013","Berlin","Couple + C. LE 16 ","84","0.926873840312178","0.874521875696023","0.979225804928332"
"No","2013","Berlin","Couple + C. GT 16 ","52","0.768526104516776","0.664376376915938","0.872675832117614"
"No","2013","Berlin","Couple + C. LE and GT 16","18","","",""
"No","2013","Brandenburg","1-pers.-HH","89","0.664289206226065","0.587949466660829","0.740628945791301"
"No","2013","Brandenburg","(Married) couple without C. ","214","0.565113902988817","0.516471233470638","0.613756572506997"
"No","2013","Brandenburg","Single parent ","40","0.727737109021717","0.603104542778634","0.8523696752648"
"No","2013","Brandenburg","Couple + C. LE 16 ","84","0.918188285936892","0.861876277836221","0.974500294037563"
"No","2013","Brandenburg","Couple + C. GT 16 ","59","0.895602105773339","0.825458177610374","0.965746033936305"
"No","2013","Brandenburg","Couple + C. LE and GT 16","20","","",""
"No","2013","Mecklenburg-Western Pomerania","1-pers.-HH","49","0.479671532506204","0.379735238454028","0.57960782655838"
"No","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","104","0.50327730054218","0.435491984874277","0.571062616210083"
"No","2013","Mecklenburg-Western Pomerania","Single parent ","29","","",""
"No","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","68","0.975342405252906","0.939013444062634","1.01167136644318"
"No","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","20","","",""
"No","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","5","","",""
"No","2013","Saxony","1-pers.-HH","146","0.593596579037545","0.532219684661963","0.654973473413128"
"No","2013","Saxony","(Married) couple without C. ","303","0.552551665013001","0.511874559783007","0.593228770242994"
"No","2013","Saxony","Single parent ","60","0.789487352570627","0.697833024069797","0.881141681071457"
"No","2013","Saxony","Couple + C. LE 16 ","181","0.822019585745479","0.769786982650614","0.874252188840343"
"No","2013","Saxony","Couple + C. GT 16 ","122","0.764345666169965","0.699391234634272","0.829300097705659"
"No","2013","Saxony","Couple + C. LE and GT 16","44","0.866400417621641","0.776486147543957","0.956314687699325"
"No","2013","Saxony-Anhalt","1-pers.-HH","83","0.578301007764294","0.499008306548131","0.657593708980456"
"No","2013","Saxony-Anhalt","(Married) couple without C. ","162","0.466848256847229","0.413740063287155","0.519956450407303"
"No","2013","Saxony-Anhalt","Single parent ","40","0.897652347499582","0.810997634046208","0.984307060952956"
"No","2013","Saxony-Anhalt","Couple + C. LE 16 ","81","0.799714170186616","0.720069864305952","0.87935847606728"
"No","2013","Saxony-Anhalt","Couple + C. GT 16 ","70","0.809891253391842","0.729271438157987","0.890511068625697"
"No","2013","Saxony-Anhalt","Couple + C. LE and GT 16","13","","",""
"No","2013","Thuringia","1-pers.-HH","86","0.620826358260642","0.541855249888055","0.69979746663323"
"No","2013","Thuringia","(Married) couple without C. ","205","0.645797333043462","0.594658302662683","0.69693636342424"
"No","2013","Thuringia","Single parent ","36","0.949416907114475","0.883141162345826","1.01569265188312"
"No","2013","Thuringia","Couple + C. LE 16 ","91","0.856355496188838","0.789587751015028","0.923123241362647"
"No","2013","Thuringia","Couple + C. GT 16 ","97","0.776454597275295","0.705649719923651","0.847259474626938"
"No","2013","Thuringia","Couple + C. LE and GT 16","18","","",""
"Yes","2014","Schleswig-Holstein","1-pers.-HH","","","",""
"Yes","2014","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Yes","2014","Schleswig-Holstein","Single parent ","","","",""
"Yes","2014","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Yes","2014","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Yes","2014","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Yes","2014","Hamburg","1-pers.-HH","","","",""
"Yes","2014","Hamburg","(Married) couple without C. ","","","",""
"Yes","2014","Hamburg","Single parent ","","","",""
"Yes","2014","Hamburg","Couple + C. LE 16 ","","","",""
"Yes","2014","Hamburg","Couple + C. GT 16 ","","","",""
"Yes","2014","Hamburg","Couple + C. LE and GT 16","","","",""
"Yes","2014","Lower Saxony","1-pers.-HH","","","",""
"Yes","2014","Lower Saxony","(Married) couple without C. ","","","",""
"Yes","2014","Lower Saxony","Single parent ","","","",""
"Yes","2014","Lower Saxony","Couple + C. LE 16 ","","","",""
"Yes","2014","Lower Saxony","Couple + C. GT 16 ","","","",""
"Yes","2014","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2014","Bremen","1-pers.-HH","","","",""
"Yes","2014","Bremen","(Married) couple without C. ","","","",""
"Yes","2014","Bremen","Single parent ","","","",""
"Yes","2014","Bremen","Couple + C. LE 16 ","","","",""
"Yes","2014","Bremen","Couple + C. GT 16 ","","","",""
"Yes","2014","Bremen","Couple + C. LE and GT 16","","","",""
"Yes","2014","North Rhine-Westphalia","1-pers.-HH","","","",""
"Yes","2014","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Yes","2014","North Rhine-Westphalia","Single parent ","","","",""
"Yes","2014","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Yes","2014","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Yes","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Yes","2014","Hesse","1-pers.-HH","","","",""
"Yes","2014","Hesse","(Married) couple without C. ","","","",""
"Yes","2014","Hesse","Single parent ","","","",""
"Yes","2014","Hesse","Couple + C. LE 16 ","","","",""
"Yes","2014","Hesse","Couple + C. GT 16 ","","","",""
"Yes","2014","Hesse","Couple + C. LE and GT 16","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Yes","2014","Baden-Württemberg","1-pers.-HH","","","",""
"Yes","2014","Baden-Württemberg","(Married) couple without C. ","","","",""
"Yes","2014","Baden-Württemberg","Single parent ","","","",""
"Yes","2014","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Yes","2014","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Yes","2014","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Yes","2014","Bavaria","1-pers.-HH","","","",""
"Yes","2014","Bavaria","(Married) couple without C. ","","","",""
"Yes","2014","Bavaria","Single parent ","","","",""
"Yes","2014","Bavaria","Couple + C. LE 16 ","","","",""
"Yes","2014","Bavaria","Couple + C. GT 16 ","","","",""
"Yes","2014","Bavaria","Couple + C. LE and GT 16","","","",""
"Yes","2014","Berlin","1-pers.-HH","","","",""
"Yes","2014","Berlin","(Married) couple without C. ","","","",""
"Yes","2014","Berlin","Single parent ","","","",""
"Yes","2014","Berlin","Couple + C. LE 16 ","","","",""
"Yes","2014","Berlin","Couple + C. GT 16 ","","","",""
"Yes","2014","Berlin","Couple + C. LE and GT 16","","","",""
"Yes","2014","Brandenburg","1-pers.-HH","","","",""
"Yes","2014","Brandenburg","(Married) couple without C. ","","","",""
"Yes","2014","Brandenburg","Single parent ","","","",""
"Yes","2014","Brandenburg","Couple + C. LE 16 ","","","",""
"Yes","2014","Brandenburg","Couple + C. GT 16 ","","","",""
"Yes","2014","Brandenburg","Couple + C. LE and GT 16","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Yes","2014","Saxony","1-pers.-HH","","","",""
"Yes","2014","Saxony","(Married) couple without C. ","","","",""
"Yes","2014","Saxony","Single parent ","","","",""
"Yes","2014","Saxony","Couple + C. LE 16 ","","","",""
"Yes","2014","Saxony","Couple + C. GT 16 ","","","",""
"Yes","2014","Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2014","Saxony-Anhalt","1-pers.-HH","","","",""
"Yes","2014","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Yes","2014","Saxony-Anhalt","Single parent ","","","",""
"Yes","2014","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Yes","2014","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Yes","2014","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Yes","2014","Thuringia","1-pers.-HH","","","",""
"Yes","2014","Thuringia","(Married) couple without C. ","","","",""
"Yes","2014","Thuringia","Single parent ","","","",""
"Yes","2014","Thuringia","Couple + C. LE 16 ","","","",""
"Yes","2014","Thuringia","Couple + C. GT 16 ","","","",""
"Yes","2014","Thuringia","Couple + C. LE and GT 16","","","",""
"No","2014","Schleswig-Holstein","1-pers.-HH","","","",""
"No","2014","Schleswig-Holstein","(Married) couple without C. ","","","",""
"No","2014","Schleswig-Holstein","Single parent ","","","",""
"No","2014","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"No","2014","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"No","2014","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"No","2014","Hamburg","1-pers.-HH","","","",""
"No","2014","Hamburg","(Married) couple without C. ","","","",""
"No","2014","Hamburg","Single parent ","","","",""
"No","2014","Hamburg","Couple + C. LE 16 ","","","",""
"No","2014","Hamburg","Couple + C. GT 16 ","","","",""
"No","2014","Hamburg","Couple + C. LE and GT 16","","","",""
"No","2014","Lower Saxony","1-pers.-HH","","","",""
"No","2014","Lower Saxony","(Married) couple without C. ","","","",""
"No","2014","Lower Saxony","Single parent ","","","",""
"No","2014","Lower Saxony","Couple + C. LE 16 ","","","",""
"No","2014","Lower Saxony","Couple + C. GT 16 ","","","",""
"No","2014","Lower Saxony","Couple + C. LE and GT 16","","","",""
"No","2014","Bremen","1-pers.-HH","","","",""
"No","2014","Bremen","(Married) couple without C. ","","","",""
"No","2014","Bremen","Single parent ","","","",""
"No","2014","Bremen","Couple + C. LE 16 ","","","",""
"No","2014","Bremen","Couple + C. GT 16 ","","","",""
"No","2014","Bremen","Couple + C. LE and GT 16","","","",""
"No","2014","North Rhine-Westphalia","1-pers.-HH","","","",""
"No","2014","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"No","2014","North Rhine-Westphalia","Single parent ","","","",""
"No","2014","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"No","2014","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"No","2014","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"No","2014","Hesse","1-pers.-HH","","","",""
"No","2014","Hesse","(Married) couple without C. ","","","",""
"No","2014","Hesse","Single parent ","","","",""
"No","2014","Hesse","Couple + C. LE 16 ","","","",""
"No","2014","Hesse","Couple + C. GT 16 ","","","",""
"No","2014","Hesse","Couple + C. LE and GT 16","","","",""
"No","2014","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"No","2014","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"No","2014","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"No","2014","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"No","2014","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"No","2014","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"No","2014","Baden-Württemberg","1-pers.-HH","","","",""
"No","2014","Baden-Württemberg","(Married) couple without C. ","","","",""
"No","2014","Baden-Württemberg","Single parent ","","","",""
"No","2014","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"No","2014","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"No","2014","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"No","2014","Bavaria","1-pers.-HH","","","",""
"No","2014","Bavaria","(Married) couple without C. ","","","",""
"No","2014","Bavaria","Single parent ","","","",""
"No","2014","Bavaria","Couple + C. LE 16 ","","","",""
"No","2014","Bavaria","Couple + C. GT 16 ","","","",""
"No","2014","Bavaria","Couple + C. LE and GT 16","","","",""
"No","2014","Berlin","1-pers.-HH","","","",""
"No","2014","Berlin","(Married) couple without C. ","","","",""
"No","2014","Berlin","Single parent ","","","",""
"No","2014","Berlin","Couple + C. LE 16 ","","","",""
"No","2014","Berlin","Couple + C. GT 16 ","","","",""
"No","2014","Berlin","Couple + C. LE and GT 16","","","",""
"No","2014","Brandenburg","1-pers.-HH","","","",""
"No","2014","Brandenburg","(Married) couple without C. ","","","",""
"No","2014","Brandenburg","Single parent ","","","",""
"No","2014","Brandenburg","Couple + C. LE 16 ","","","",""
"No","2014","Brandenburg","Couple + C. GT 16 ","","","",""
"No","2014","Brandenburg","Couple + C. LE and GT 16","","","",""
"No","2014","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"No","2014","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"No","2014","Mecklenburg-Western Pomerania","Single parent ","","","",""
"No","2014","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"No","2014","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"No","2014","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"No","2014","Saxony","1-pers.-HH","","","",""
"No","2014","Saxony","(Married) couple without C. ","","","",""
"No","2014","Saxony","Single parent ","","","",""
"No","2014","Saxony","Couple + C. LE 16 ","","","",""
"No","2014","Saxony","Couple + C. GT 16 ","","","",""
"No","2014","Saxony","Couple + C. LE and GT 16","","","",""
"No","2014","Saxony-Anhalt","1-pers.-HH","","","",""
"No","2014","Saxony-Anhalt","(Married) couple without C. ","","","",""
"No","2014","Saxony-Anhalt","Single parent ","","","",""
"No","2014","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"No","2014","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"No","2014","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"No","2014","Thuringia","1-pers.-HH","","","",""
